ID,POLONAIS,HINDI,INTERVAL
12447,nelson.,नेल्सन,23
7696,żałoba,शोक,54
2169,ledwie,शायद ही,69
8364,jądro,नाभिक,54
1644,niezwykle,असाधारण ढंग से,94
9083,wieżowiec,गगनचुंबी इमारत,46
13709,ton,सुर,12
2099,corrie.,कोरी,92
871,taro.,तारो,97
9886,greco.,ग्रीको,43
5628,gnida,लीख,71
6563,cenzor,प्रोक्टर,66
11518,biuletyn,समाचार पत्रिका,31
10930,sparta.,स्पार्टा,36
380,alkan,एल्केन,95
946,blenheim.,ब्लेंहिएम,97
8194,suisse.,सुइस,56
8274,nieumarły,मरे,55
2534,tilman.,टिलमैन,89
12584,ojciec,पिता,21
13938,akcje,शेयरों,6
8978,korek,कॉर्क,49
10837,widmo,स्पेक्ट्रम,37
1854,capybara.,कैबिबारा,91
7588,czerwona koszula,लाल कमीज,56
613,analizowany,छानबीन,94
13210,wybory,चुनाव,9
3721,dutchess.,डचेज़,84
5779,wyprzedzać,आगे निकल,51
3041,kwadrant,वृत्त का चतुर्थ भाग,76
12443,afb.,एएफबी,23
13713,morze,समुद्र,12
457,qtr.,क्वार्टर,100
10829,humanitarny,मानवीय,37
13485,głosować,वोट,10
13910,od,तब से,7
6464,aukcja,नीलामी,58
10140,duet,जोड़ी,41
8153,wracać,हासिल,33
7088,faraday.,फैराडे,62
2008,przysłówek,क्रिया विशेषण,89
6026,kryszna,कृष्णा,70
2263,umywalnia,टट्टी,91
3327,lashkar.,लश्कर,86
3881,konceptualistyczny,वैचारिक,73
12261,richmond.,रिचमंड,25
3850,crosser.,क्रॉसर,80
8487,lodowiec,हिमनद,49
11653,własność,स्वामित्व,30
9246,orbity.,कक्षाओं,14
8126,autograf,हस्ताक्षर,49
12754,odsetek,प्रतिशत,20
470,opat,मठाधीश,97
11205,manga.,मंगा,34
4294,nożyce,कैंची,68
3131,ziewać,जंभाई,83
11872,wolontariusze.,स्वयंसेवकों,16
5632,ciasno,मज़बूती से,72
12230,biodro,कूल्हा,24
334,nieuczciwość,बेईमानी,99
10764,verde.,वर्दे,37
3774,legiony,फ़ौज,37
10196,cornerback.,कोनेबैक,41
839,sefton.,सेफ़्टन,98
10849,w zależności od,निर्भर करता है,22
7004,przybliżony zakres,बॉलपार्क,53
4124,wyrozumiałość,आसक्ति,65
1789,szyjny,ग्रीवा,93
4683,bonusy.,बोनस,78
2285,trampki,स्नीकर्स,88
10454,lynn.,लिन,39
984,bolo,बोलो,96
11834,niewystarczający,अपर्याप्त,27
13143,walczył,लड़ा,17
1992,porywisty,वातमय,92
8601,duńczyk,डेन,48
5532,cyprys,सरो,73
716,przywilej,भीतर का,83
13973,zwany,बुलाया,8
3063,szafir,नीलम,87
10571,coraz bardziej,तेजी से,38
8531,sułtan,सुलतान,50
7074,mormoni,मोर्मोनों,30
11745,bawełna,कपास,29
12541,weekend,सप्ताहांत,21
12061,gdziekolwiek,कहीं भी,26
12349,historyczny,ऐतिहासिक,12
12634,nielegalny,अवैध,20
9685,zmagający się,संघर्ष,21
6724,politycznie niezależny,आवारा,46
6786,lords.,प्रभुओं,14
5094,aden.,अदन,75
2998,superbohaterowie.,सुपरहीरो,58
10075,indonezyjski,इंडोनेशियाई,41
9294,monitorowanie,निगरानी,15
3916,żołądź,बलूत का फल,80
11242,kłaść,धूल में मिलना,30
1681,pediatria,बच्चों की दवा करने की विद्या,92
816,sunray.,सनरे,98
1019,lądowisko,हवाई पट्टी,92
8324,przewód,पाइपलाइन,54
9752,zaśpiewany,गाया,44
2736,kwak,नीम हकीम,88
10913,żaba,मेढक,32
13665,okrążenie,गोद,10
2492,zdrajca,गद्दार,74
7172,blowout.,बुझाना,61
10123,klakson,सींग,33
209,litosferze.,स्थलमंडल,100
14219,wschód,पूर्व,9
8115,antropologia,मनुष्य जाति का विज्ञान,55
4618,weymouth.,वेमाउथ,78
4641,ekonomiści.,अर्थशास्त्रियों,53
11163,cywilizacja,सभ्यता,11
9482,wpływowy,प्रभावशाली,46
4167,geiger.,गीजर,81
8062,parametry,मापदंडों,42
2172,króliki,खरगोश,33
4861,sudańczyk,सूडानी,77
3969,synagoga,आराधनालय,73
3703,nieistniejący,अस्तित्वहीन,81
7392,rzeźnik,कसाई,56
862,circe.,सैसी,95
2691,telford.,टेलफोर्ड,89
1968,fadle,दुग्ध,92
8910,podczerwień,अवरक्त,50
10362,wzrasta,बढ़ती है,12
6409,dochód,प्राप्ति,67
8016,interwał,मध्यान्तर,42
9269,lampa,दीपक,46
6337,ziemniaki,आलू,38
5238,catchpole.,कैचपोल,75
7096,altówka,वाइला,62
10951,kolano,घुटना,34
4026,trajektoria,प्रक्षेपवक्र,72
9354,sędzia,अंपायर,29
810,szafran,केसर,98
4108,pia.,पिया,81
7463,clive.,क्लाइव,61
12247,costa.,कोस्टा,25
2495,debba.,डेबी,62
5627,metoksy,मेथोक्सी,72
666,potrącenie od dochodu,दोहराव,63
1497,minutemen.,मिनटमेन,94
12469,madison.,मैडिसन,23
3040,kaprys,मौज,82
12134,ofiary,पीड़ित,21
13609,zatem,इस प्रकार,12
2488,lejek,फ़नल,85
1824,kac,अत्यधिक नशा,92
8555,quincy.,क्विंसी,53
12523,drużyna,दस्ता,18
3948,sarkastyczny,व्यंग्यपूर्ण,78
7282,owad,कीट,56
10185,joshua.,यहोशू,41
12973,iran.,ईरान,18
8700,merrimack.,मेरिमैक,52
2845,rozetka,चाउ,88
2360,orlica,एक वन वृक्ष,88
3066,horner.,होर्नर,87
4231,enfield.,एनफील्ड,81
10139,zwyczajny,साधारण,41
7524,bez limitu,असीमित,60
5691,testosteron.,टेस्टोस्टेरोन,72
1777,zazdrość,डाह करना,89
4452,kinematografowie.,छायांकनकार,62
11679,urugwaj,उरुग्वे,30
14268,popyt,माँग,19
13364,przepraszać,क्षमा मांगना,6
2636,turban,पगड़ी,87
10199,przemówił,स्पोक,40
920,akwarela,आबरंग,97
12938,zamknięte,बंद किया हुआ,10
13944,york,न्यूयार्क,8
8554,watergate.,वाटरगेट,53
10995,dehydrogenaza.,डिहाइड्रोजनेज,36
5235,shih.,शिह,75
2613,ambicja,महत्वाकांक्षा,72
11674,przestraszony,डरा हुआ,30
7372,objawy,लक्षण,57
9753,przyzwoity,सभ्य,43
12085,tsunami.,सुनामी,25
10762,skład,पंक्ति बनायें,36
8977,snajper,निशानची,47
5246,picard.,पिकार्ड,75
10938,ge.,जीई,36
10893,armenia,आर्मीनिया,36
8458,gruźlica,यक्ष्मा,54
4474,senny,निद्रालु,79
7839,kłamca,झूठा,54
8798,świadectwo,गवाही,46
12395,pył,धूल,24
686,sygnatariusze.,हस्ताक्षर करने वालों में,88
1124,nawóz,खाद,96
12015,pnący,पर्यटन का,26
1505,jamnik,बासेट,94
14277,marketing,विपणन,12
14079,stać się,बनना,7
7590,islandzki,आइसलैंड का,27
5129,lalek,पाखंड,75
3542,obuwie,जूते,85
4063,killeen.,किलीन,82
4207,kompensować,कमी पूर्ति,40
10157,elvis.,एल्विस,41
175,premenstrual.,महावारी पूर्व,100
10176,lahore,लाहौर,41
6165,przeludnienie,जनसंख्या,67
7822,objawienie,रहस्योद्घाटन,47
6271,wrażliwy,चपेट में,62
13532,poprzednio,इससे पहले,13
12721,gaz,गैस,13
13206,określić,ठानना,9
13667,nic,कुछ नहीं,12
4445,pierwszoplanowy,अग्रभूमि,79
11768,abraham,अब्राहम,29
4997,pozaserwowy,एक्स्ट्रासोलर,76
13924,przeciwko,ख़िलाफ़,7
8610,winogrona,अंगूर,42
5332,osie,एक्सल,45
2258,cassiopeia.,कैसिओपेआ,91
12253,noah.,नूह,25
11759,biskup,बिशप,28
6597,w każdym razie,जैसे भी,66
2115,airatralny,प्रसार होने की तिथि,88
4911,marconi.,मारकोनी,77
5607,msza żałobna,फातहा,72
8079,kanton,केंटन,52
12343,stado,गल्ला,24
3617,luge.,लुग,84
1647,symetryczny,सममित,81
2542,murarz dołowy,वालर,89
714,qid.,क्यूद,98
10235,kilometry,किलोमीटर की दूरी पर,38
5306,quito,क्विटो,74
13220,rozwinięty,विकसित,10
7559,wormer.,वार्मर,60
6043,taoizm,ताओ धर्म,70
9788,śniadanie,सुबह का नाश्ता,43
14315,prawa,अधिकार,7
4888,bint.,बिन्त,77
11606,tlen,ऑक्सीजन,30
1744,kalam,कलाम,93
2830,pokusy,लालच,62
6628,kadź,डेसकार्टेस,66
12539,suma,योग,20
262,skąpy,अल्प,100
10145,faraon,फिरौन,40
7,carbonit.,कर्बोनाईट,100
4225,napływ,तांता,80
12834,przeważnie,ज्यादा टार,20
10826,koral,मूंगा,36
949,geologowi,भूवैज्ञानिकों,75
10399,łoś,मूस,39
2147,starucha,बेलदम,92
7550,sugestatywny,विचारोत्तेजक,60
3235,zapalenie opon mózgowych,मस्तिष्कावरण शोथ,85
1232,bromek,ब्रोमाइड,94
11887,wirus,वाइरस,28
10459,epicki,महाकाव्य,38
4766,funt szterling,रुपये,77
12835,manchester,मैनचेस्टर,20
9529,kąpiel,स्नान,39
12365,perła,मोती,24
13251,dzwonek,घंटी,15
9521,podrzędny,अधीनस्थ,39
4105,sakai.,सकाई,82
3655,renuns.,दोहराए,75
3937,schodzić,उतरना,37
1139,hoon.,मैं हूं,96
10752,maillot.,ट्रिको,37
515,chodnik,फुटपाथ,91
1231,torchbearry.,टॉर्चबायर्स,83
9762,knox.,नॉक्स,44
12611,tokio,टोक्यो,22
2468,skazany,नसीब,37
2084,dhoni.,धोनी,92
6933,lipsk,leipzig,64
3749,ural.,यूराल,84
9111,pożytek,उपयोगिता,30
9461,nobel.,नोबेल,47
2812,sprzeczka,तकरार,86
2995,brytyjczyk,अंग्रेज़,60
4315,sok roślinny,पौधों का रस,77
11398,łubin,वृक,32
4723,kulisty,गोलाकार,77
13298,gary,गैरी,15
11725,sc.,अनुसूचित जाति,29
1851,pstrokacizna,पंचमेल,92
6302,ślimak,घोंघा,62
8591,shan.,शान,53
6519,skleroza,काठिन्य,67
8802,zrewidować,पुनर्विचार करना,48
1493,fiksacja,निर्धारण,92
5872,chaotyczny,अराजक,70
2510,humbug,पाखण्ड,89
13804,był,था,5
6515,dildo.,डिल्डो,65
12264,węgiel,कार्बन,23
1874,wirusy,वायरस,92
11874,radzić,सलाह देना,19
1429,yer.,यार,94
9939,prawnik,वकील,35
8573,hubble.,हबल,53
14397,ogień,आग,9
5780,ważka,ड्रैगनफ्लाई,71
1334,albinos,सूरजमुखी मनुष्य,94
13037,kwas,अम्ल,17
11346,albania,अल्बानिया,33
12051,piętro,मंज़िल,23
10637,nikaragua,निकारागुआ,38
11411,wolniej,और धीमा,32
7863,kiełbasa,सॉस,54
1936,diadem,मुकुट,88
5621,karłowaty,बौनावाद,72
4645,przedział,कम्पार्टमेंट,71
79,nighthawk.,नाइटहॉक,93
13733,świadomy,अवगत,11
4213,tesla.,टेस्ला,81
14197,zakład,पौधा,14
6448,khmer.,खमेर,67
9695,cegła suszona na słońcu,एडोब,45
12101,abc,एबीसी,26
7819,lucia.,लुसिया,58
7772,azotan,नाइट्रेट,55
5209,efemeryczność,लोप,75
254,permutacje,क्रमपरिवर्तन,82
2731,thunderball.,थंडरबॉल,88
1912,przenikać,स्नीया,92
10506,tej nocy,आज की रात,38
11635,niejasny,अस्पष्ट,30
838,blas,ब्लास,98
11750,egipcjanin,मिस्र के,27
11565,bracia,ब्रदर्स,28
8029,jerm.,जर्मा,57
5398,zakonnica,मठवासिनी,63
1475,macedon.,मैसेडन,94
2281,inozytol.,इनोसिटोल,91
601,sina.,सिना,99
1598,myśliciele,विचारकों,85
5888,meteor,उल्का,66
11490,vi.,छठी,29
9595,salle,सल्ले,46
12473,szymon,साइमन,23
8586,rozdarty,फटा हुआ,53
14249,fundusze,कोष,21
12731,idealny,उत्तम,20
1315,duże litery,अपरकेस,95
2157,lumen,लुमेन,89
13123,konkurować,प्रतिस्पर्धा,12
5702,biz.,बिज़,72
250,programiści,प्रोग्रामर,28
11024,przybrzeżny,तटीय,35
5234,wódka,वोडका,74
7345,solidarność,एकजुटता,62
1707,kula ognia,आग का गोला,91
1817,sandpit.,रेत की खान,92
3017,wgłębienie,गुहा,87
9970,hipis.,हिप्पी,39
6178,suaziland.,स्वाजीलैंड,69
8530,tytan,टाइटेनियम,53
11405,romeo.,रोमियो,32
12518,pasować,फिट,17
4168,ocet,सिरका,81
11263,czapka,टोपी,22
