ID,ENGLISH,RUSSIAN,INTERVAL
7061,lambert,ламберт,64
5269,cassandra,кассандра,75
6825,twenties,двадцатые годы,13
3084,wreath,венок,76
10497,outcome,исход,38
7966,sparrow,воробей,57
3896,weaving,ткачество,74
11497,normandy,нормандия,32
10499,holden,холден,39
14184,away,прочь,11
1122,orbicle,орицилка,96
10359,westminster,вестминстер,41
3415,ocarina,окарина,86
9905,aggressive,агрессивный,34
8218,exceptional,исключительно,13
8021,rep,реп,55
14364,reagan,рейган,34
8897,arbitrary,произвольный,51
9001,loan,заем,41
3835,gemma,гемма,84
2986,onus,anus.,88
9429,mayo,майонез,48
2306,broom,метла,89
4219,extraneous,посторонний,81
12917,unreferenced,безрезультатно,19
8588,fahrenheit,по фаренгейту.,54
6486,addison,аддисон,68
12894,province,провинция,18
6454,athenian,афиня,62
8733,bowman,боумен,53
8338,raster,растр,56
8291,knife,нож,56
3700,bloodshed,кровопролитие,85
4395,firearm,огнестрельное оружие,48
9754,workshop,мастерская,42
12016,stock,снабжать,24
1403,manipulations,манипуляциями,38
6442,alchemy,алхимия,68
11496,nashville,нэшвилл,32
12195,worthy,достойный,26
13239,brazil,бразилия,16
12300,dissident,диссидент,25
10816,hemisphere,полусфера,37
7159,fatigue,усталость,60
9324,ob,обременять,47
14339,considered,обдуманный,5
4241,kraft,крафт,82
6362,beagle,бигль,68
6417,lien,лиен,67
14151,south,юг,8
8694,fletcher,флетчер,53
1288,circumference,длина окружности,96
5617,sunflower,подсолнух,73
10660,lilac,сирень,38
1963,topographic,топографический,90
12322,sounds,звуки,12
4918,domini,домини,77
1170,blazing,пылающий,49
6972,gurney,герни,64
14088,here,здесь,5
12514,liverpool,ливерпуль,23
6056,gunfire,выстрел,71
3176,escalating,эскалация,39
12901,spot,обнаруживать,15
4464,eurasian,евразийский,80
5179,trigonometry,тригонометрия,76
6368,pronger,прогулка,69
3566,lecture,лекция,59
6562,atoll,атолл,66
11540,foster,взращивать,31
8162,bombay,бомбей,57
14,harbors,гавань,27
2352,ayatollah,аятолла,89
8736,transmitted,передаваемые,43
4504,knives,ножи,80
12656,hungary,венгрия,22
10166,sponsored,спонсируется,29
12636,kim,потрясающий,22
9038,mantle,мантия,50
7026,inventory,инвентарь,62
11846,factor,фактор,22
8168,heated,нагретый,19
7862,dislike,не нравится,52
12357,institutions,учреждения,6
7418,gemini,близнецы,62
12786,vancouver,ванкувер,21
1066,soho,сошнуть,96
7558,visa,виза,56
13258,prize,приз,15
379,furnace,печь,93
3671,diagonal,диагональ,77
3790,cyclist,велосипедист,57
13745,board,доска,11
13106,wickets,калитки,13
270,proponent,пропорент,72
12477,czech,чешский,23
6213,alloy,сплав,63
9798,ranger,ренгер,17
10963,stamp,печать,30
4244,workplace,рабочее место,82
3834,sentinel,сентинель,81
2637,woolwich,вульвич,89
9646,fireworks,фейерверк,44
11038,marsh,болота,35
3590,propulsion,движущая сила,85
6676,mule,мул,59
14311,school,школа,6
12354,ar,арфакт,24
9659,porter,портье,45
1945,fermi,ферми,93
13187,tennis,теннис,16
2373,retribution,возмездие,89
9561,curry,карри,42
12416,chile,чили,24
12411,creek,ручей,24
6403,matilda,матильда,68
1129,oka,ока,95
5416,cassie,касси,74
5016,antichrist,антихрист,76
1718,ros,рос,36
11649,deserves,заслуживает,23
621,tennyson,теннисон,99
14105,executive,исполнительный,18
7438,giuseppe,джузеппе,62
5517,immortal,бессмертный,57
928,bismuth,висмут,97
13022,phone,телефон,17
13060,cold,холодный,18
4833,parramatta,парраматта,78
8542,modifications,модификации,39
7377,methamphetamine,метамфетамин,62
2193,maxima,максима,91
9029,siberian,сибирский,50
13731,space,пространство,12
7525,breaker,прерыватель,49
3665,ligase,лигаза,75
959,valour,доблесть,97
13422,joseph,джозеф,14
13890,per,перемещение,11
11969,excellent,превосходно,23
12767,decade,десятилетие,18
7457,rollback,откат,61
5968,nude,ню,70
4422,incapable,неспособный,79
13316,saint,святой,13
8896,holt,холт,52
2109,widen,расширяться,59
3865,melodic,мелодичный,83
13637,court,корт,12
9937,gentlemen,джентльмены,44
1538,orpheus,орфей,95
14045,within,в пределах,10
11667,cock,петух,30
3516,eucalyptus,эвкалипт,86
6042,motocross,мотокросс,71
11405,romeo,ромео,33
1823,expressionism,экспрессионизм,93
7185,lava,лава,63
5157,lips,губы,56
4886,semitism,семитоизм,49
11203,proud,гордый,35
804,kerosene,керосин,98
14129,never,никогда,10
10148,chimp,шимпанзе,42
2812,altercation,ссора,86
8466,suffrage,избирательное право,55
13041,tally,вполне,17
4327,gar,гастронома,79
12513,emergency,чрезвычайное происшествие,16
14030,version,версия,8
8262,nickelodeon,никелодеон,56
3064,chimney,печная труба,78
4359,fond,увлекаться,67
4024,cleave,расщеплять,74
10383,unofficial,неофициальный,38
6818,telecast,телепередача,58
1434,awake,бодрствующий,92
4305,superfluous,лишнее,80
6445,heron,цапля,68
6810,warthog,варфон,65
8100,kart,карт,56
2768,goliath,голиат,89
12039,criminal,уголовное,25
9368,ourselves,сами,48
5178,nonstop,без остановки,76
9470,isolated,изолированный,39
10535,portable,портативный,39
4983,ethel,этель,77
11762,hood,капот,28
1000,audubon,аудебон,97
10243,belfast,белфаст,41
5125,regency,регентство,76
5443,impartial,беспристрастность,66
8317,exxon,экзон,56
3672,simplest,простейший,85
6451,aryan,арий,65
300,redefinition,переопределение,96
339,antimony,сурьма,100
14212,charges,обвинения,14
2400,executor,исполнитель,88
1031,froth,пена,93
8438,exposition,экспозиция,54
5401,crank,кривошипать,69
10932,triangle,треугольник,35
3848,jurisdictions,юрисдикции,49
13548,pennsylvania,пенсильвания,13
10792,beloved,возлюбленный,38
12320,gloria,глория,25
11989,katrina,катрина,28
1156,carbine,карабин,86
1413,enrollment,зачисление,65
2108,mitzvah,мицва,92
3432,infarction,инфаркт,85
8493,breathing,дыхание,38
8843,dart,дробилка,34
7353,landscape,пейзаж,56
393,tamarin,тамарин,100
2772,mila,мила,89
12826,carl,карл,20
10800,firm,фирма,35
978,highschool,средняя школа,97
110,dravidian,дравидиан,100
5775,divisors,дивизоры,67
10860,virgin,девственник,34
11296,fifteen,15,34
4554,prometheus,прометей,80
8323,wrigley,висячий,56
6113,catastrophic,катастрофический,55
12797,pilot,пилота,16
771,ord,орден,98
9428,rhythm,ритм,45
9452,sovereign,суверент,47
4176,lanier,лэньер,82
6593,slum,трущобы,65
13190,population,население,15
2323,symbiosis,симбиоз,91
3712,scuba,подкубант,85
7745,dungeon,подземелье,42
3951,pause,пауза,72
656,sporadically,спорадически,65
10569,munich,мюнхен,39
10305,exodus,экзодес,41
6629,bolshevik,большевистский,58
2122,lancet,ланцет,92
13772,green,зеленый,11
9119,reinforced,усиленный,32
1217,biogas,биогаза,96
12957,ottawa,оттава,19
5865,unitarian,унитарен,59
3489,backdrop,фон,85
4940,taxman,налогов,77
631,uncut,неразрезанный,99
3060,angular,угловой,88
968,magdalene,магдалина,89
694,treacherous,предательский,96
11458,minimal,минимальный,27
14142,period,период,8
2110,patten,патт,88
1567,mileage,пробег,95
6101,focal,очаговый,70
3393,slovenian,словенский,86
2204,convergent,конвергент,46
6238,recreational,рекреационный,30
2700,dudes,парни,23
9970,hippie,хиппи,40
13435,ahead,предстоящий,14
9015,skate,кататься на коньках,20
12718,gov,гов,21
10591,gator,гатор,39
2855,careless,беспечный,84
11143,laser,лазер,34
10043,monica,моника,43
8122,accessed,доступен,8
10331,panther,пантера,24
11108,scout,разведчик,23
7932,rube,побуждение,58
2223,vengeful,мстительный,90
13429,nine,9,14
1263,questionnaire,опросный лист,91
11362,lancashire,ланкашир,34
1515,chemise,химизм,89
10639,transactions,транзакции,36
6089,diffusion,диффузия,59
5288,macaroni,макароны,75
3628,veritas,веритас,85
1938,cognizant,познан,91
12581,terrorist,террорист,19
11130,extent,степень,35
2973,goldeneye,золотой глаз,88
3412,plywood,фанера,86
13815,or,или,5
1293,alhambra,альгамбра,96
5504,bullfighting,коррида,73
4787,woodbury,вудбери,78
182,flap,лоскут,88
11126,sneaky,подлый,36
6415,laughter,смех,68
8264,brit,британец,50
13094,da,да,16
3813,ment,мент,84
7747,culminating,кульминация,39
4247,tort,деликат,79
4531,fulham,фулхэм,80
11335,courtesy,учтивость,34
10625,nr,норм,39
8161,acquisition,приобретение,50
7208,affects,влияние,9
12127,fear,страх,22
12246,hair,волосы,25
10528,nt,нота,39
12742,armed,вооруженный,13
6623,squash,давить,63
13201,borrowed,заимствовал,16
13214,irish,ирландский,16
2942,dandelion,одуванчик,87
169,diss,дисс,100
1552,dill,укроп,93
2327,miner,минерал,37
9515,pf,пф,47
6006,neanderthal,неандерталь,71
12316,hunter,охотник,23
