ID,ENGLISH,DEUTSCH,INTERVAL
4820,predecessors,vorgänger,50
1726,instantaneous,unmittelbar,83
7292,chil,schillern,67
3206,suspense,spannung,35
6263,canary,kanarienvogel,72
4316,clumsy,unbeholfen,83
6697,yourselves,euch,71
12191,comedy,komödie,31
13906,each,jede,9
12336,immigration,einwanderung,26
11111,caption,bildbeschriftung,36
10568,replay,wiederholung,38
381,viceroy,vizekönig,98
8776,mummy,mumie,58
9536,brawl,schlägerei,52
8572,blk,blasig,60
6297,tabloid,bouleloid,68
14251,once,einmal,11
10479,ethiopian,äthiopisch,44
1356,glenwood,glenholz,97
13559,temporary,vorübergehend,16
8427,volcanic,vulkanisch,59
2508,fortnight,vierzehn tage,90
1267,accumulate,akkumulieren,49
419,firecracker,kracher,95
12202,afterwards,danach,29
8257,wildlife,tierwelt,62
3105,ingredient,zutat,73
9028,unpublished,nicht veröffentlicht,57
13449,seriously,ernsthaft,17
6431,essays,aufsätze,40
2185,submerged,untergetaucht,90
6966,unfavorable,ungünstig,68
10745,congressional,kongress-,43
11199,dodge,ausweichen,38
8561,loyal,treu,59
1199,stew,eintopf,90
5331,deadlock,sackgasse,71
14197,plant,anlage,19
9731,donor,spender,46
13355,nearly,fast,19
10577,footage,aufnahmen,44
12103,conversion,wandlung,21
5757,screwing,verschraubung,42
7778,muzzle,schnauze,63
4894,diver,taucher,68
12204,bin,behälter,31
2487,bodily,körperlich,92
7254,layers,schichten,40
5650,nope,nö,77
6075,cruel,grausam,75
7872,infinitely,unendlich,31
7351,shining,leuchtenden,55
10952,announcement,bekanntmachung,15
1581,props,requisiten,65
13439,soldiers,soldaten,16
10520,cinema,kino,43
7493,shower,dusche,52
13554,appreciated,hochgeschätzt,12
1926,countess,gräfin,95
9834,friendship,freundschaft,49
461,reconcile,versöhnen,87
14031,early,früh,12
1688,crayfish,flusskrebs,96
13940,including,einschließlich,7
9588,likewise,gleichfalls,52
3607,bra,bh,81
2659,handily,handlich,92
14395,reduce,reduzieren,21
12231,novels,romane,17
12084,composed,zusammengesetzt,26
13861,he,er,8
12474,treaty,vertrag,22
3714,phonograph,grammophon,84
1300,adolescent,jugendlicher,66
5245,mousetrap,mausefalle,79
13053,build,bauen,12
1025,nar,no.,98
14474,training,ausbildung,12
11995,rear,rückseite,33
14140,likely,wahrscheinlich,5
464,wielding,wachung,87
13913,both,beide,10
12145,influence,beeinflussen,25
826,landlord,vermieter,93
4001,gilded,vergoldet,85
14359,at,bei,5
12174,cubs,kubus,31
6505,cyclic,zyklisch,71
12233,afternoon,nachmittag,31
4083,snowmobile,schneemobil,83
8474,aiming,zielen,25
12405,maple,ahorn,29
1221,compensatory,entschädigt,98
12181,ill,krank,27
11784,behaviour,verhalten,35
12109,committed,engagiert sein,24
7974,arrowhead,pfeilspitze,62
6726,summoned,beschworen,58
2700,dudes,kerle,29
13200,queen,königin,19
11410,fault,fehler,35
1059,enforcer,vollsprecher,33
1662,chivalry,ritterlichkeit,96
1566,inflow,zufluss,94
562,foothills,ausläufer,77
7363,outfield,außenfeld,19
11079,southeastern,südosten,40
12679,biased,voreingenommen,26
13044,significance,bedeutung,12
4960,vastly,erheblich,81
7624,decree,dekret,57
275,iberian,iberer,99
13929,way,weg,8
25,ants,ameisen,42
1258,foreshadowing,vorausdeutung,88
4974,motherboard,hauptplatine,81
10954,outlined,umrissen,35
348,deval,abgewandt,97
13639,unfortunately,unglücklicherweise,15
2686,igloo,iglu,92
3632,disproportionate,überproportional.,81
3932,pronounce,aussprechen,43
1959,shrunk,geschrumpft,95
1601,lathe,drehbank,96
12856,agency,agentur,20
3210,gigantic,riesig,80
10248,hostile,feindlich,36
447,uninjured,unverletzt,100
140,playback,wiedergabe,100
5919,deity,gottheit,65
11999,marriage,ehe,32
9112,cone,kegel,54
316,canning,erkundung,100
8637,genghis,vergbis,59
6460,galore,in hülle und fülle,73
7424,wisdom,weisheit,66
8165,cereal,getreide,60
7426,reward,belohnen,50
7048,trunk,stamm,61
6633,realignment,neuausrichtung,60
14014,least,am wenigsten,6
11762,hood,kapuze,33
6157,carnage,blutbad,74
242,reactive,reagieren,39
9648,lunch,mittagessen,51
1430,gratuitous,unentgeltlich,50
12166,misrepresenting,falsch verpelte,27
5074,supplier,anbieter,65
7735,precursor,vorläufer,62
11382,rid,loswerden,38
2602,crooked,krumm,67
9066,synopsis,zusammenfassung,56
13074,laboratory,labor,22
3156,priesthood,priestertum,90
13173,secondary,sekundär,21
10704,disk,scheibe,42
5340,pamphlet,broschüre,68
11001,fe,feder,41
3791,shaken,erschüttert,87
10933,smoke,rauch,30
2120,chitty,kittchen,94
10758,buckeyes,rosskastanien,39
5370,volatile,flüchtig,71
5323,rhyme,reim,65
5359,toothpaste,zahnpasta,78
14389,doing,tun,5
7159,fatigue,ermüdung,65
9667,fountain,brunnen,51
1290,flawless,einwandfrei,97
8510,muscular,muskulös,60
13082,admin,administrator,22
2901,diaper,windel,87
2980,fireplace,kamin,88
6872,demise,ableben,69
13095,freedom,freiheit,21
8931,childhood,kindheit,57
14007,increase,zunahme,15
10101,dressed,angezogen,30
2061,tusk,stoßzahn,93
13333,reasonably,vernünftig,6
12310,rise,erhebt euch,24
8514,charlemagne,karl der große,60
3616,undergarment,unterwäsche,80
6638,monastery,kloster,65
13642,records,aufzeichnungen,9
8330,sunrise,sonnenaufgang,61
8988,performers,künstler,12
692,infidels,unglück,82
5083,cheesecake,käsekuchen,80
11943,permanent,dauerhaft,27
13756,rock,felsen,13
215,pall,leichentuch,100
13546,coast,küste,16
13667,nothing,nichts,15
10326,closest,am nächsten,46
2432,suitcase,koffer,89
9115,misunderstanding,missverständnis,48
2158,proviso,vorbehalt,93
10928,negotiations,verhandlungen,30
239,unopposed,ungeschaltet,100
1561,hermitage,einsiedelei,96
7725,payment,zahlung,54
6318,buttocks,gesäß,71
10604,shopping,einkaufen,29
12879,iraqi,irakisch,23
10147,retain,zuückbehalten,30
14259,administration,verwaltung,7
11414,raid,überfallen,30
11359,tobacco,tabak,38
6532,baboon,pavian,71
2245,pawn,verpfänden,80
4615,unimportant,unwichtig,83
13417,mentioned,erwähnt,12
14152,package,paket,24
1265,nineties,neunziger jahre,57
14042,announced,angekündigt,15
9843,sovereignty,souveränität,50
9537,dinner,abendessen,52
5472,explanatory,erläuternd,78
11469,ticket,fahrkarte,32
14358,spending,ausgaben,32
3790,cyclist,radfahrer,62
9908,trench,graben,44
2032,condolences,beileid,89
9758,organizational,organisatorisch,50
7404,wrist,handgelenk,63
12063,writer,schriftsteller,23
11008,embassy,botschaft,38
6102,clam,muschel,74
7153,divorce,scheiden lassen,62
1044,unhealthy,ungesund,98
1945,fermi,feliver,95
10976,skin,haut,38
2092,dessert,nachtisch,94
3410,freshwater,frisches wasser,88
13793,to,zu,5
6238,recreational,erholsam,35
8111,epistle,brief,61
13385,russian,russisch,17
12723,monday,montag,26
7179,messy,chaotisch,67
12234,slow,schleppend,27
13277,cross,kreuzen,14
11558,shell,hülse,30
4544,deface,verunstalten,57
6180,vacancies,stellenangebote,67
4823,mead,met,76
5318,examining,prüfung.,33
14464,filed,abgelegt,6
2644,sunscreen,sonnencreme.,92
10346,greenhouse,gewächshaus,46
11062,serbian,serbisch,40
6265,costumes,kostüme,45
11861,depth,tiefe,33
3590,propulsion,antrieb,88
10237,keys,schlüssel,13
7158,eco,öko,68
5720,modes,modi,38
10083,straw,stroh,48
7089,brewer,brauer,42
11012,northwestward,nordwesten,41
6657,malay,malaiisch,63
4433,hailed,gefaillet,19
8185,cinderella,aschenputtel,62
9777,underwent,unterzog,50
5893,vent,entlüftung,65
14271,really,wirklich,12
1577,interpersonal,zwischenmenschlich,96
4957,spruce,fichte,80
1840,rescinded,zurückgehalten,89
8013,utterly,vollkommen,62
8153,regain,wiedergewinnen,39
5118,conner,bekämpfe,79
2359,funniest,am lustigsten,93
9190,brute,rötung,55
9073,rename,umbenennen,26
14503,distribution,verteilung,24
778,subsided,nachgelassen,80
12541,weekend,wochenende,26
6763,salvation,erlösung,70
14168,policy,politik,7
4940,taxman,steuerberater,81
3209,mute,stumm,81
2526,hasidic,hassisch,90
1921,mucus,schleim,95
7875,cleansing,reinigung,60
14286,amount,menge,8
4962,auxiliary,hilfs-,80
14382,complete,vollständig,10
4335,cretaceous,kreide-,84
362,discriminatory,diskriminierend,100
11191,electoral,gewaltig,36
10221,hoover,staubsauger,47
1297,aperture,öffnung,96
3715,dishwasher,geschirrspüler,84
11056,tea,tee,41
14367,image,bild,6
27,inhibit,hemmen,66
3451,shamrock,kleeblatt,70
2388,reintroduced,wieder eingeführt,82
7985,impose,auferlegen,38
5837,capsule,kapsel,65
4048,nutshell,nussschale,85
9587,pants,hose,52
1889,cascading,kaskadierung,67
3270,entrusted,anvertraut,86
13247,greece,griechenland,20
8970,convoy,konvoi,51
6712,quantities,mengen,48
7511,prosecutor,staatsanwalt,55
3657,resumption,wiederaufnahme,87
7348,grasp,fassen,61
12008,bearing,lager,14
5677,unconfirmed,unbestätigt,77
4726,backlog,rückstand,79
5963,adjust,anpassen,42
8190,hippopotamus,nilpferd,62
3805,tame,zähmen,73
5774,coined,geprägt,19
9928,upcoming,bevorstehende,49
2040,tractive,zug-,94
738,earthlings,erdlinge,98
6240,gps,geographisches positionierungs system,18
7489,emphasized,betont,50
14058,know,wissen,8
6492,pier,seebrücke,64
6937,textbook,lehrbuch,57
4843,grudge,groll,78
6474,aftershocks,nachbeben,60
14394,question,frage,6
5753,waived,verzichtet,71
10785,commonsense,gesunder menschenverstand,43
9107,supplement,ergänzung,42
64,saddened,betrübt,95
957,platelet,plättchen,94
479,drank,getrunken,99
9245,underneath,darunter,55
13914,being,sein,5
8817,og,übertrieben,58
3777,sparse,spärlich,72
9692,fifteenth,fünfzehnten,51
642,paralyzed,gelähmt,95
13025,colonel,oberst,22
3379,diminish,verringern,55
8521,dispatched,versandt,50
2421,manslaughter,totschlag,92
9867,signpost,wegweiser,49
10863,root,wurzel,34
3496,retroactively,rückwirkend,79
8656,breakdown,nervenzusammenbruch,58
13578,past,vergangenheit,14
8575,dictatorship,diktatur,56
9383,brass,messing,53
9788,breakfast,frühstück,49
11845,meaningful,sinnvoll,34
13772,green,grün,13
10929,berth,liegeplatz,38
5580,vest,weste,61
9382,drums,schlagzeug,33
3097,disapproval,missbilligung,77
2574,payroll,lohn-und gehaltsabrechnung,91
3690,daunting,entmutigend,87
2827,choking,würgend,72
14134,changes,änderungen,6
10190,altogether,insgesamt,47
12040,suggestion,anregung,12
6617,plaque,plakette,67
1473,harness,nutzbar machen,89
7560,godfather,pate,64
12358,doctor,arzt,24
3159,businessmen,geschäftsleute,90
7321,ejected,ausgeworfen,58
3617,luge,rodel,88
13534,opinion,meinung,12
257,cohesive,kohäsiv,61
9835,inquiry,anfrage,47
8975,butterfly,schmetterling,55
8747,homeland,die heimat,58
12964,omissions,auslassungen,23
12225,subsequently,anschließend,22
986,garter,strumpfband,95
13444,beginning,anfang,14
3000,markedly,merklich,90
9733,lunar,mond-,51
3058,temporal,zeitlich,77
7968,microwave,mikrowelle,63
876,germs,keime,81
8734,transferring,übertragung,14
13652,eastern,östlich,15
5657,satisfactory,zufriedenstellend,77
11627,waiting,warten,18
7319,fringe,randbereich,65
2247,valence,wertigkeit,94
7873,perpetrators,täter,49
5779,overtake,überholen,57
10402,fled,floh,46
8557,conn,kappe,60
2505,hairy,behaart,92
750,dysfunction,funktionsstörung,90
10662,constantly,ständig,44
5709,fallacy,irrtum,67
13815,or,oder,5
4645,compartment,abteil,76
3644,nonprofit,gemeinnützig,88
12680,con,kessel,22
11448,facing,zugewandt?,14
607,screenwriter,drehbuchautor,99
13224,sun,sonne,19
2835,limbs,gliedmaßen,75
11402,scoreless,torlos,38
5398,nun,nonne,69
12697,task,aufgabe,18
7575,ich,ikel,65
1250,louder,lauter,97
6589,overtook,überholt,72
13026,inaccuracies,ungenauigkeiten,22
5291,scouse,liverpooler,79
8307,umbrella,regenschirm,60
10351,hoax,falschmeldung,38
4956,horsepower,porzent,80
171,archdiocese,erzdiözese,100
9575,simultaneously,gleichzeitig,46
5820,foolish,töricht,73
2327,miner,bergmann,41
11329,seventeenth,siebzehnten,38
3566,lecture,vorlesung,64
5724,juggling,jonglieren,75
3689,nevermind,egal,87
8388,newsprint,zeitungspapier,61
410,booger,popel,99
5064,sectarian,sektierer,78
3330,rattlesnake,klapperschlange,88
14048,files,dateien,6
1212,gosh,meine güte,98
13617,table,tisch,14
2945,headphones,kopfhörer,84
4086,stalemate,patt,83
12367,insanity,wahnsinn,24
13502,stage,bühne,14
1732,royalties,lizenzgebühren,70
3057,cardstock,kakungsstock,90
5623,mediocre,mittelmäßig,75
2726,fertile,fruchtbar,59
14375,ability,fähigkeit,27
11296,fifteen,fünfzehn,38
10087,gale,sturm,45
3868,unresolved,ungelöst,86
4742,ashamed,beschämt,81
13341,poet,dichter,18
3373,repeal,aufhebung,77
9378,purgatory,fegefeuer,54
14468,wants,will,6
11446,eighteenth,achtzehntel,38
13803,be,sei,5
14426,requirements,anforderungen,7
1169,subtype,untertyp,95
13942,set,satz,11
13963,own,eigen,8
1272,tweaked,zweifellos,70
259,jokingly,scherzhaft,100
13811,has,hat,5
1623,feral,wildförmig,96
12566,onto,auf zu,28
12673,conspiracy,verschwörung,26
11872,volunteers,freiwillige,20
12718,gov,govern,26
2342,noodles,nudeln,68
7269,caffeine,koffein,67
288,microscopy,mikroskopie,100
8075,sponge,schwamm,62
2678,attire,kleidung,90
11120,carey,anerkeuner,40
10742,abortion,abtreibung,39
11952,shark,hai,27
3953,beret,baskenmütze,76
3881,conceptual,konzeptionell,78
881,stardust,sternenstaub,98
639,cuff,manschette,86
9259,bum,miserabel,54
12641,lighten,erleichtern,27
5679,mustard,senf,76
5224,saddle,sattel,75
11721,rivalry,rivalität,34
5816,avoids,vermeidet,7
10677,deer,hirsch,44
1431,watchers,beobachter,89
2006,carpenters,tischler,51
9961,rarely,selten,31
4902,bumper,stoßstange,78
4246,shakers,schüttler,76
9008,extending,erweiterung,22
322,bouncer,türsteher,98
14414,cannot,kann nicht,12
3437,degas,entgasen,88
2029,safeguard,sichern,88
30,greaves,greetten,100
6827,yank,ruck,56
1314,malnutrition,unterernährung,97
12647,threats,bedrohungen,17
12360,snow,schnee,30
12296,pitch,tonhöhe,19
3362,stems,stängel,43
2249,poz,pok,94
12950,friday,freitag,23
174,enamel,emaille,98
9453,contra,intraut,53
7860,glance,blick,60
11787,cleanup,aufräumen,35
3303,prescription,verschreibung,84
1946,riddled,ausströmend,75
6054,peck,picken,73
2833,tapestry,tapisserie,90
7210,literal,wörtlich,40
12369,apple,apfel,29
9965,fortunately,glücklicherweise,35
11633,ec,eg,36
3977,rewrote,umschrieben,86
12087,apparent,ersichtlich,20
13384,cut,schneiden,16
7176,convenient,praktisch,48
5694,swung,geschwenkt,77
11076,musicians,musiker,26
5973,mater,materieren,75
11545,flat,wohnung,35
12372,stupid,dumm,27
5360,scurvy,skorbut,79
5544,frosty,eisig,78
10091,gotten,got,48
5778,naughty,frech,76
11122,buccaneers,freibeuter,39
2939,crappy,beschissen,87
7816,recheck,überprüften,63
3162,linkage,verknüpfung,85
3288,salvage,bergung,69
37,raping,vergewaltigt,38
6665,incursion,einfall,62
5809,medalist,medaillengewinner,61
9493,molecule,molekül,48
4947,compliant,konforme,81
11579,sonic,schall-,36
12816,captured,gefangen,18
50,accolades,auszeichnungen,91
4874,fictitious,fiktiv.,81
8808,macedonian,mazedonisch,52
14486,feature,besonderheit,12
4043,simplicity,einfachheit,84
5357,arcadia,arkadien,79
8422,unexpected,unerwartet,61
14501,authorities,behörden,11
10563,clogging,verstopfung,42
11180,width,breite,39
13650,legal,gesetzlich,10
7033,panhandle,pfannenstiel,68
13622,course,kurs,15
205,skillet,bratpfanne,100
5385,cautious,zurückhaltend,78
7407,warehouse,lagerhaus,62
682,bogged,geknickt,74
11326,burning,verbrennung,24
8059,cucumber,gurke,62
12428,gospel,evangelium,29
85,dreamtime,traumzeit,100
8619,kitchen,küche,46
5237,aircrew,flugzeugbesatzung,57
2806,lackluster,lackieren.,91
4170,gauntlet,stulpe,84
11821,sequence,reihenfolge,31
14269,stocks,aktien,29
10543,understood,verstanden,45
4225,influx,zustrom,84
5876,suspicions,verdacht,52
9921,refresh,aktualisierung,46
13729,infringement,verletzung,14
6852,demobilization,demobilisierung,58
2473,adhesive,klebstoff,77
11524,acquired,erworben,27
14126,every,jeden,12
3228,negligence,fahrlässigkeit,71
481,unison,einklang,99
10562,boulder,felsblock,44
12803,railway,eisenbahn,23
9612,complicated,kompliziert,44
13335,sixth,sechste,19
8314,heather,heidekraut,61
13507,trace,verfolgen,16
3179,purity,reinheit,89
8643,prospect,aussicht,45
10391,jumping,springen,10
9157,screenplay,drehbuch,55
11068,egg,ei,38
12664,beyond,außerhalb,27
4750,cambodian,kambodschanisch,79
8336,lesson,lektion,51
5684,anchoress,verankerung,77
13602,fifth,fünfte,16
7966,sparrow,spatz,62
13889,through,durch,10
5518,whore,hure,74
12038,basin,becken,32
4149,backpack,rucksack,71
12439,female,weiblich,28
6824,wasnt,warnt nicht,70
6738,premium,prämie,68
11295,supplies,lieferungen,22
14209,old,alt,12
10936,latvia,lettland,42
10063,qualifier,qualifikation,10
14243,done,erledigt,11
38,equine,pferde-,99
9018,commissioned,in auftrag,23
11874,advise,beraten,24
7399,exhausted,erschöpft,46
1187,refraction,brechung,86
9680,quiddity,wesen,51
8434,eternal,ewig,53
3422,armory,waffenkammer,85
2628,cleft,gespalten,91
9433,ark,arche,53
822,insurmountable,unüberwindlich,99
13704,drive,fahrt,12
11946,expressed,ausgedrückt,18
14106,level,ebene,13
13956,another,ein anderer,7
12497,runner,läufer,22
3786,rectangular,rechteckig,87
1609,disparity,ungleichheit,33
11411,slower,langsamer,38
5638,lounge,salon,74
7720,til,zuzüglich,64
3039,masonry,mauerwerk,90
8990,clue,hinweis,47
10163,communicate,kommunizieren,10
11848,approval,die genehmigung,22
3591,mantis,gottesanbeterin,88
14512,newspaper,zeitung,18
11053,noon,mittag,41
12214,corrections,korrekturen,10
9806,opt,entscheiden,40
6882,chickenpox,windpocken,70
10269,ugly,hässlich,43
11487,defend,verteidigen,17
7745,dungeon,verlies,47
3258,spurrier,spurhaft,89
9984,reelection,wiederwahl,47
7797,thereof,davon,64
219,boozer,säufer,100
3578,theorist,theoretiker,62
13503,towards,in richtung,15
7076,bark,rinde,62
4668,nobility,adel,82
12264,carbon,kohlenstoff,29
1704,gladden,erfreuen,96
12076,cancer,krebs,32
14491,purchase,kaufen,30
10046,balderdash,mumpitz,48
2730,grinding,schleifend,71
3914,fait,faper,85
8470,breakaway,wegbrechen,60
4041,gauss,gauß,85
9419,fairy,fee,52
3573,cheek,wange,77
8537,whalers,walfänger,59
4278,grue,greifer,84
8239,snowman,schneemann,62
13327,movement,bewegung,18
13217,neither,weder,20
5260,flaws,mängel,51
13924,against,gegen,9
7054,persuaded,überzeugt.,54
8702,overthrow,sturz,57
13563,built,gebaut,16
13939,next,nächste,6
3017,cavity,hohlraum,90
6600,fraternity,brüderlichkeit,56
9055,thunderstorm,gewitter,46
13099,largest,größten,22
8840,punctuation,interpunktion,53
5326,recap,rekapitulieren,65
11546,thunder,donner,36
1567,mileage,kilometerstand,96
4350,backgrounds,hintergründe,21
9025,bite,beissen,41
72,boasting,prahlerei,61
8356,strain,beanspruchung,51
7919,seventy,siebzig,52
4457,fingerprint,fingerabdruck,67
13733,aware,bewusst,14
8876,coaster,untersetzer,56
5885,suspend,aussetzen,27
12402,shooting,schießen,24
6114,token,zeichen,69
12436,relief,erleichterung,29
6977,popped,geknallt,23
8501,calculus,infinitesimalrechnung,60
2191,colder,kälter,94
503,christened,getauft,92
14050,states,zustände,7
12333,resistance,widerstand,26
9030,precious,kostbar,57
14462,produce,produzieren,8
13566,today,heute,16
11051,cattle,das vieh,41
13812,an,ein,5
10187,employee,angestellter,32
3873,pedestrian,fußgänger,80
6929,variously,unterschiedlich,69
4332,veterinarian,tierarzt,79
8538,cousin,vetter,50
12818,northeast,nordost-,25
13550,5th,total,16
506,newscast,nachrichtensendung,87
11535,thai,thailändisch,37
4774,citrus,zitruszitrus,82
118,entrepreneurship,unternehmerschaft,100
11761,athletic,sportlich,16
1574,voicing,stimmigte.,24
13419,prior,frühere,18
1344,mesh,gittergewebe,94
7514,exhibit,ausstellungsstück,31
2760,bib,lätzchen,90
9832,cab,taxi,49
10370,advertisement,anzeige,8
10824,razor,rasierer,42
11300,mental,psychisch,35
561,asparagus,spargel,99
14224,form,bilden,10
2509,crossbow,armbrust,92
10774,extension,verlängerung,25
2840,ruthless,rücksichtslos,88
4684,stockade,palisade,78
2022,placeholder,platzhalter,94
7389,afford,leisten,57
13967,power,leistung,12
6645,oversight,aufsicht,70
13907,those,diese,7
8705,virtue,tugend,55
13517,printed,gedruckt,13
11260,clay,lehm,39
547,heresy,ketzerei,98
13268,7th,7.,20
2123,antitank,panzerabwehr,94
3224,demilitarized,entmilitarisiert,86
3660,normalization,normalisierung,18
13638,specifies,legt an,8
7946,wholesale,großhandel,63
5173,leisure,freizeit,78
13668,entered,trat ein,12
13920,where,wo,8
4303,irreplaceable,unersetzlich,83
1584,ablaze,in flammen,96
4551,thence,von dort,83
9904,contacted,kontaktiert,6
14132,addition,zusatz,7
10669,editorial,redaktionell,39
3533,lard,schmalz,88
3094,commencing,beginnend,39
10721,chair,sessel,38
8507,endangered,gefährdet,57
5425,bighorn,großes horn,78
13871,use,verwenden,5
2060,aspen,espe,94
10561,piano,klavier,44
11125,lesser,kleiner,40
6769,supernatural,übernatürlich,70
13858,first,erste,7
13571,various,verschiedene,16
3781,deepest,tiefen,87
13645,competition,wettbewerb,13
6682,steep,steil,69
10655,campaigns,kampagnen,17
12653,cost,kosten,24
14229,hours,std.,11
11806,lion,löwe,21
5345,snowy,schneebedeckt,79
11778,unsuitable,ungeeignet,35
5999,grunt,grunzen,73
9305,deadliest,tödlichste,54
13005,drug,arzneimittel,20
10228,comfortable,gemütlich,34
14390,forces,kräfte,9
9358,untrue,unwahr,54
9080,prayer,gebet,50
7165,customary,üblich,68
11222,austrian,österreichisch,38
12251,holy,heilig,30
69,clerics,kleriker,72
2232,tightened,festgezogen,78
14354,women,frauen,13
4138,almighty,allmächtig,85
13311,possibly,möglicherweise,8
4850,doughnut,krapfen,78
4635,crick,verrenken,83
3810,steamboat,dampfschiff,85
7992,consumption,verbrauch,62
12059,marks,markierungen,8
11884,environment,umgebung,33
13884,three,drei,8
4462,lag,verzögerung,75
12389,bias,voreingenommenheit,30
9248,invention,erfindung,35
6085,heaviest,schwerste,75
11825,postseason,nachsaison,35
9199,asterisk,sternchen,53
3034,citable,zitierbar,90
4446,readd,neu hinzufügen,83
13965,major,wesentlich,10
4725,kr,krach,77
7509,witchcraft,hexerei,66
10086,kangaroo,känguru,46
7654,dug,gegraben,65
8927,sailor,seemann,43
9686,daddy,vati,51
6280,jasper,jaspis,72
5780,dragonfly,libelle,76
13635,decision,entscheidung,14
13287,empire,reich,19
8522,judging,urteilen.,24
14419,shows,zeigt an,8
8484,dexter,fechter,59
3999,arcadian,arkadisch,77
11650,carrying,tragen,13
7891,rampage,amoklauf,62
4514,registry,registrierung,83
9304,salmon,lachs,54
2430,accordion,akkordeon,92
7342,pottery,keramik,65
374,wray,wütet,100
13670,terms,bedingungen,10
1796,resupply,wiederversorgung.,91
6437,craftsman,handwerker,73
6254,maid,dienstmädchen,71
10139,ordinary,gewöhnliche,48
2096,exclamation,ausruf,92
10023,husband,ehemann,48
2358,desalination,entsalzung,92
8410,wax,wachs,57
8703,discover,entdecken,11
12630,facility,einrichtung,22
1742,unedited,unansehnlich,95
12347,rail,schiene,28
3081,subtract,subtrahieren,65
1557,beamer,projektor,96
11945,eleventh,elfte,33
4762,fellowship,gemeinschaft,81
8436,abilities,fähigkeiten,27
8357,sixteenth,sechzehntel,61
3789,marquee,festzelt,87
13948,him,ihn,11
13387,cavalry,kavallerie,18
5870,silverback,silberrücken,76
13769,understanding,verständnis,11
2790,pigman,schweinehirt,91
6325,undertaken,unternommen,73
14495,french,französisch,13
20,slab,platte,90
5450,visitor,besucher,12
3424,taboo,tabu,87
5406,digest,verdauen,57
14038,mr,herr,13
9644,icon,symbol,40
160,filthy,schmutzig,100
1009,impractical,unpraktisch,97
8533,thoroughly,gründlich,60
9035,prussia,preußen,57
5987,watermark,wasserzeichen,68
13995,large,groß,8
667,audible,hörbar,96
9803,importantly,vor allem,50
2625,coronation,krönung,65
11982,fumble,fummeln,26
1821,marsupial,beuteltier,95
10148,chimp,schimpanse,47
10218,pertaining,in bezug auf,42
244,edible,essbar,98
10193,entity,juristische person,41
14207,special,besonders,12
556,bounceback,abprallen,99
6651,outlet,auslauf,51
11674,afraid,besorgt,36
340,grandparents,großeltern,83
5988,rotten,verfault,75
5574,wharf,kai,76
8877,sewage,abwasser,57
12522,misleading,irreführend,27
12029,prohibits,verbietet.,19
13178,length,länge,19
8142,varied,abwechslungsreich,25
14435,won,gewonnen,9
3959,chestnut,kastanie,84
10799,properties,eigenschaften,23
4870,decreasing,abnehmend,43
8400,starcraft,sternen schiff,61
13261,encyclopedic,enzyklopädie,20
10281,shire,grafschaft,47
7822,revelation,offenbarung,53
4825,mirage,fata morgana,82
4943,mischief,unfug,80
1684,sunspot,sonnenfleck,93
2759,pageant,festzug,88
13253,concerns,bedenken,11
11855,ufer,vererben,34
2211,vending,bausend,92
10886,detachment,ablösung,34
1168,prower,professionell,98
6921,hound,hetzen,64
13114,driver,treiber,15
8269,rent,mieten,51
289,intrigued,fasziniert,51
5763,displacement,verschiebung,46
5814,reliance,vertrauen,76
13648,necessarily,notwendig,15
10698,reassessed,neu bewertet,42
4880,doomed,zum scheitern verurteilt,48
2444,sentry,posten,89
6865,reluctant,widerwillig,64
12875,scent,geruch,24
3771,shoreline,küstenlinie,85
3386,disbelief,ungläubig,88
11511,cream,sahne,37
3859,survives,überlebt,27
3374,framed,gerahmt,28
11997,undertow,sog,33
2581,spectra,spektren,92
13371,mountain,berg,15
7706,alps,alpen,61
13625,clear,klar,14
13644,hall,saal,15
8376,confident,zuversichtlich,38
14332,reached,erreicht,12
2132,whereabouts,aufenthaltsort,94
11852,suck,saugen,27
7359,idle,leerlauf,64
8570,shad,schatter,60
875,preface,vorwort,94
5076,chunk,piste,58
12335,ace,as,27
12344,fastest,am schnellsten,30
6063,distortion,verzerrung,48
8783,sheet,blech,47
6919,raptor,raubvogel,51
2264,caveman,höhlenmensch,94
10749,shore,ufer,40
14107,general,allgemein,9
1672,cypriot,zypriotisch,92
11467,thereby,damit,38
2278,cuckoo,kuckuck,92
13080,famous,berühmt,22
11464,downtown,innenstadt,38
10096,telescope,fernrohr,45
5226,specter,gespenst,79
11651,benefit,nutzen,8
443,southwesterly,südwestlich.,99
13305,paragraph,absatz,18
11771,recognized,anerkannt,7
10082,dolphin,delfin,30
2001,fainting,ohnmächtig,71
14318,always,stets,12
10984,heaven,himmel,40
9849,spice,würzen,49
12955,jewish,jüdisch,23
4456,cartesian,kartesisch,83
1122,orbicle,orbikel.,98
8966,devoted,hingebungsvoll,47
13897,made,gemacht,5
7166,tuck,stecken,64
8373,amber,bernstein,61
5008,misery,elend,80
5624,baht,bälde,77
2465,groom,bräutigam,79
11567,aside,beiseite,37
8857,bald,kahl,52
11198,funeral,beerdigung,38
2181,squire,knappe,82
13263,none,keiner,20
307,cherie,scherz,100
13347,disambiguation,ausdehnt.,18
13461,shorter,kürzer,17
12482,democracy,demokratie,28
4520,thee,dich,83
956,extinguish,löschen,64
11101,pure,rein,34
7487,onion,zwiebel,62
13643,village,dorf,14
12966,unexplained,unerklärt,23
