ID,ENGLISH,POLONAIS,INTERVAL
92,disintegration,rozpad,79
11862,header,nagłówek,11
2333,wand,różdżka,92
10456,grass,trawka,44
13575,bob,pion,15
1561,hermitage,pustelnia,96
1944,gout,dna,95
8049,muster,skrzyknąć,28
11299,guilty,winny,38
6351,bail,kaucja,63
11129,faster,szybciej,39
2264,caveman,jaskiniowiec,93
8513,bulb,żarówka,58
5231,reckless,nieostrożny,78
3301,persona,osoba,81
1855,dorian,dorycki,95
118,entrepreneurship,przedsiębiorczość,100
5893,vent,kratka wentylacyjna,65
1142,watchdog,pies podwórzowy,96
8714,surprisingly,zaskakująco,58
8990,clue,wskazówka,46
5718,whig,godzina,66
8796,ambush,zasadzka,50
3,amorphous,amorficzny,100
3889,acrylic,akryl,85
9993,everywhere,wszędzie,48
13177,poll,głosowanie,16
6194,undergo,przejść,51
6866,longtime,długi czas,69
9605,carriage,przewóz,48
8165,cereal,zboże,60
2856,astonishing,zadziwiający,75
7276,intercourse,stosunek płciowy,66
14250,lost,zaginiony,12
3283,clauses,klauzule.,48
8455,ethnicity,etniczność,28
9117,sexy,seksowny,55
33,mulatto,oliwkowy,100
11806,lion,lew,20
9844,goalkeeper,bramkarz,47
13282,grammar,gramatyka,19
12963,johnny,jasio,22
6213,alloy,stop,67
9454,cooler,chłodnica,52
1241,furthest,najdalszy,97
1851,motley,pstrokacizna,95
2485,humid,wilgotny,72
12185,hop,chmiel,30
4952,slavic,słowiańska,81
6072,conquered,zdobyty,48
5749,castile,kastylia.,76
7153,divorce,rozwód,62
11982,fumble,grzebanie się,25
2224,kaif,odrzutowiec,93
6798,pneumonia,zapalenie płuc,69
8227,rev,obrót silnika,60
5241,dissipation,rozpusta,20
8237,columbine,orlik,60
3822,embroidered,haftowany,84
2443,assigns,przypisuje,15
11436,reed,trzcina,37
7714,infield,pole bramkowe,19
12809,rick,stóg,24
5320,topper,cylinder,67
658,extant,pozostały,99
14089,began,rozpoczął się,12
14042,announced,ogłoszony,14
13761,earth,ziemia,13
1013,bossy,apodyktyczny,98
8755,sequel,dalszy ciąg,53
3839,colorless,bezbarwny,87
8571,yugoslav,jugosław.,57
9144,plates,talerze,24
13166,train,pociąg,12
11197,tactics,taktyka,22
861,redacted,redagowany,95
6056,gunfire,obstrzał,75
5472,explanatory,wyjaśniający,78
12938,closed,zamknięte,12
8150,fixture,osprzęt,47
1846,exchequer,skarb państwa,95
1374,bourgeois,burżuazyjny,97
13444,beginning,początek,13
14066,added,dodany,6
8519,exploding,eksplodować,37
7729,thugs,bandyty,57
12475,missile,pocisk,24
6271,vulnerable,wrażliwy,66
12099,earl,hrabia,31
14078,political,polityczny,12
2946,goats,kozy.,49
7099,treason,zdrada,66
13639,unfortunately,niestety,14
1253,polished,błyszczący,24
8737,derogatory,uwłaczający,58
14244,means,oznacza,10
14372,rule,reguła,8
1062,environmentalism,ekologicznie,37
4944,zionists,syjonistki,46
149,urgency,pilna sprawa,100
3269,piled,ułożone,53
518,swallowed,połknięty,64
4371,disadvantage,niekorzyść,69
14378,units,jednostki,7
8042,tanner,garbarz,62
13351,lake,jezioro,17
5725,heed,zwracać uwagę,69
13050,gets,dostawca,8
11351,widespread,rozpowszechniony,38
7596,anxiety,lęk,64
12107,controlled,kontrolowany,12
13154,students,uczniowie.,15
10402,fled,uciekaj,45
13233,semi,pół,19
668,tenuous,cieniutki,99
6267,peasant,chłop,57
14463,try,próbować,7
13778,wales,walia,13
1987,retaliatory,odwetowy,95
10679,avalanche,lawina,43
11890,emblem,godło,32
13616,visit,odwiedzić,12
12980,landfall,lądowanie,22
12220,settled,zadomowiony,25
9470,isolated,odosobniony,44
7037,resolving,rozwiązanie,23
8921,sank,zatonęła,56
2359,funniest,najzabawniejszy,93
6218,clitoris,łechtaczka,73
9937,gentlemen,panowie,48
8692,molly,pedał,57
12956,annual,coroczny,21
5675,liability,odpowiedzialność,75
13676,draft,wersja robocza,13
9161,kip,wyrko,55
10824,razor,brzytwa,42
12150,faithless,niewierny,31
8156,ore,ruda,60
5363,hydroxide,wodorotlenek,79
9426,expertise,ekspertyza,53
7183,daisy,stokrotka,66
9104,blasts,wybuchy,31
361,footsteps,ślady,99
12231,novels,powieści,16
3780,deteriorated,pogarszony,65
4281,testify,świadczyć,62
609,aristocratic,arystokratyczny,87
3105,ingredient,składnik,73
9875,chick,pisklę,44
3367,puff,ptyś,75
1058,zeal,gorliwość,97
14329,charge,opłata,17
9684,parentheses,zdanie wtrącone,51
3539,typhoid,dur brzuszny,88
13253,concerns,tyczyć,10
65,setbacks,komplikacje,76
10081,cave,jaskinia,42
7880,dpt,dwar,63
4921,warmest,najcieplejszy,81
3683,blindly,ślepo,87
11683,prefer,woleć,11
3222,sicilian,sycylijski,86
1465,sequentially,kolejno,69
2719,cursory,pobieżny,91
7981,succeed,odnieść sukces,37
11775,worse,gorzej,35
6670,bridgehead,przyczółek,68
1427,ode,oda,92
9744,monsieur,lord,50
1564,spearman,włócznik,96
8239,snowman,bałwan,61
2953,sliced,pokrojony,59
5361,impeachment,postawienie urzędnika państwowego w stan oskarżenia,66
11338,driven,napędzany,38
1352,slime,szlam,96
14171,april,kwiecień,6
4939,canonical,kanoniczny,41
10002,imagery,obrazowość,48
12982,initially,początkowo,14
12028,disc,dysk,30
10194,subdivision,poddział,45
493,migraine,migrena,97
8884,efficiency,efektywność,38
11526,affair,afera,24
2555,altar,ołtarz,92
3048,cauldron,kociołek,89
9827,connections,znajomości,12
8988,performers,wykonawcy,12
10672,maintaining,utrzymywanie,16
1514,vigilance,czujność,66
5877,discredit,zdyskredytować,59
6225,boilermakers,kotmakery,72
6677,fillmore,wypełnić,71
4687,curb,krawężnik,71
1624,bronchitis,zapalenie oskrzeli,96
3156,priesthood,kapłaństwo,89
12921,broken,złamany,23
10207,jackets,kurtki,38
13404,together,razem,17
3983,earthbound,przyziemny,86
11335,courtesy,kurtuazja,38
6025,unilateral,jednostronny,58
5398,nun,zakonnica,68
5331,deadlock,impas,71
8661,freight,fracht,58
7124,thunderbolt,piorun,62
9379,inconclusive,nieprzekonywający,53
3695,dormant,uśpiony,87
562,foothills,pogórze,77
8607,crush,zmiażdżyć,40
7146,shallow,płycizna,66
14117,range,zakres,12
9891,holidays,wakacje,31
313,charismatic,charyzmatyczny,100
11942,mall,centrum handlowe,32
5106,unbelievable,nie do wiary,73
9416,skewed,przechylony,50
14079,become,stać się,9
9926,alpine,alpejski,49
13832,had,miał,7
7143,foo,bla,67
2026,mockery,kpina,93
3429,farce,farsa,88
6233,burmese,birmańczyk,73
7675,frowned,zmarszczył brwi,59
14093,future,przyszły,9
7033,panhandle,żebrać,68
12644,trouble,kłopoty,23
5979,ambitious,ambitny,73
2303,deflection,ugięcie,64
14371,significant,istotne,12
7742,chorus,chór,63
7089,brewer,piwowar,41
7362,ceiling,sufit,64
13324,disagree,nie zgadzać się,17
6570,authorship,autorstwo,71
3470,bonnet,czapeczka,79
2717,harshly,cierpko,91
959,valour,dzielność,98
9331,consumed,strawiony,34
6459,rust,rdza,68
7710,expiry,wygaśnięcie,64
4645,compartment,przedział,76
12264,carbon,węgiel,29
2223,vengeful,mściwy,92
9073,rename,przemianować,25
881,stardust,gwiezdny pył,98
8965,sensible,rozsądny,52
6475,entrepreneur,przedsiębiorca,66
8095,hare,zając,60
7157,curtain,kurtyna,64
7359,idle,bezczynny,64
3178,decorative,dekoracyjny,41
5188,evergreen,zimozielony,80
5017,tug,holownik,75
11771,recognized,rozpoznany,6
5790,stoner,narkoman,74
4861,sudanese,sudańczyk,81
7364,episcopal,biskupi,66
4124,indulgence,wyrozumiałość,70
7619,magical,magiczny,26
3034,citable,klimatywny,90
7206,quarterfinal,ćwierćfinał,67
201,chaplain,kapelan,94
1909,eagerly,z zapałem,95
2634,paw,łapa,87
6103,truss,kratownica,74
8331,lad,chłopak,57
8940,showdown,odkrycie kart,56
6120,fascinating,fascynujący,62
8004,anchorage,zamocowanie,62
3131,yawn,ziewać,87
7986,stunned,oszołomiony,47
3396,crossbar,poprzeczka,88
64,saddened,zasmucony,95
13987,case,sprawa,6
7486,bless,błogosławić,49
14358,spending,wydatki,31
7705,settlers,osadnicy,60
2956,parole,zwolnienie warunkowe,84
2245,pawn,pionek,80
5019,curly,kręcone,80
8841,entirety,całość,57
11311,undo,cofnij,26
13978,day,dzień,7
4863,jock,dżokiej,80
3877,gliding,szybownictwo,75
11856,glen,dolina górska,34
1772,asexual,bezpłciowy,88
7038,skies,nieba,31
10443,impairing,upośledzać,41
2644,sunscreen,krem do opalania,92
6055,barrow,kurhan,74
11710,classical,klasyczny,20
8678,binding,wiążący,51
324,joss,bożek chiński,100
9695,adobe,cegła suszona na słońcu,51
3912,effigy,wizerunek,82
2348,shouldnt,nie powinien,93
12489,wednesday,środa,28
722,maggot,czerw,96
12515,complex,złożony,25
10057,hackney,banalizować,48
11748,concise,zwięzły,34
11998,poorly,słabo,32
13651,guard,strażnik,12
13251,bell,dzwonek,18
10100,oral,doustny,44
8093,skirts,spódnice.,51
12275,murder,morderstwo,23
13805,by,przez,5
3375,bouncing,odbijanie,47
9096,drag,ciągnąć,46
8783,sheet,arkusz,47
11076,musicians,muzycy,25
6300,heir,dziedzic,65
5510,coma,śpiączka,68
5944,corpse,zwłoki,63
725,textiles,tekstylia.,66
6900,accounted,rozliczany,6
1327,illiterate,analfabeta,95
2565,canopic,kadzyk,92
7846,biennial,dwuletni,62
5474,salient,istotny,78
6801,chewing,żucie,43
1115,joie,joia.,97
10479,ethiopian,etiopczyk,43
9525,homeless,bezdomny,46
5389,cynical,cyniczny,61
6260,faulty,uszkodzony,73
2376,ascertain,ustalać,82
9870,bud,pączek,47
14446,let,pozwalać,10
5403,wildfire,pożar,66
2274,inexperience,brak doświadczenia,93
10719,sight,widok,35
8682,terrific,przerażający,58
4764,haircut,ostrzyżenie,80
9631,chapman,domokrążca,51
3949,writ,pozew,82
7440,costly,kosztowny,65
3193,protector,ochraniacz,75
12235,prison,więzienie,20
9583,paradise,raj,52
11746,bb,nocleg ze śniadaniem,33
2584,hug,uścisk,64
6113,catastrophic,katastrofalny,59
9535,postponed,odłożony,46
7920,viewer,widz,38
14189,key,klucz,13
10545,dia,diagórz,40
4141,ultrasound,ultradźwięk,85
280,bogie,wózek,93
9273,deforestation,wylesianie,53
2445,scrolling,przewijanie,45
8438,exposition,ekspozycja,59
6643,disappear,znikać,38
13630,participate,brać udział,11
13678,established,przyjęty,12
3945,goto,iść do,86
6587,quietly,cicho,71
4637,dystrophy,dystrofia.,82
11003,coffee,kawa,41
5088,runes,runy,44
8850,inclined,skłonny,45
12946,selecting,wybieranie,12
2024,malice,złośliwość,92
10929,berth,kuszetka,38
918,sketchy,szkicowy,98
7792,abide,przestrzegać,35
8186,emerald,szmaragd,60
2940,defer,odraczać,64
13983,help,pomoc,7
11365,rainforest,las deszczowy,38
8127,singers,śpiewacy,22
3599,entrenched,entrycowany,81
11487,defend,bronić,17
8799,calculated,obliczony,32
13675,light,lekki,13
12926,rich,bogaty,23
9499,poop,kupa,50
11109,swimming,pływanie,36
6411,ditto,tak samo,72
12080,iranian,irański,30
5271,underdogs,słabsi,60
4985,hobo,włóczęga,79
10908,grove,gaj,40
9584,lengthy,przydługi,52
3320,shipments,przesyłki,69
4605,necklace,naszyjnik,80
12400,clean,czysty,22
13677,duplicate,duplikować,13
14376,managers,menedżerowie,11
3424,taboo,tabu,87
12551,christmas,boże narodzenie,27
1522,styx,styks.,96
4074,crimea,krym,85
10150,skateboarding,jazda na deskorolce,34
13027,christopher,krzysztof,22
13912,information,informacja,6
1693,nausea,mdłości,96
3451,shamrock,koniczyna,69
3097,disapproval,dezaprobata,77
7488,submissions,zgłoszenia,49
9785,buried,pochowany,40
13134,clown,błazen,20
9088,vinyl,płyta winylowa,55
12714,basis,podstawa,25
12509,tenth,dziesiąty,27
1543,abstain,wstrzymać się,83
4329,tenacious,wytrwały,81
484,parenthood,rodzicielstwo,99
12775,kid,dziecko,19
13667,nothing,nic,14
9082,fried,smażony,41
2085,paratrooper,spadochroniarz,54
2241,gonorrhea,rzeżączka,93
10916,copper,miedź,41
13294,mount,uchwyt,16
1211,cheaply,tanio,97
4924,natal,urodzenia,81
60,payload,płatność,98
5917,emission,emisja,60
7374,rye,żyto,66
1248,backstage,za kulisami,97
4036,lenses,soczewki,85
12484,statistics,statystyka,24
375,silica,krzemionka,100
1913,torched,płakowany,36
14095,average,przeciętny,12
14487,november,listopad,6
13691,huge,olbrzymi,14
2960,concession,koncesja,68
11829,ion,jon,34
11649,deserves,zasługuje,27
9128,bytes,bajty,48
11363,finalists,finaliści.,34
8456,cute,słodki,55
6099,bodybuilding,kulturystyka,68
5299,misconduct,złe prowadzenie się,79
6787,remotely,zdalnie,42
9502,colombian,kolumbijczyk,52
13383,implement,wprowadzić w życie,16
9989,northeastward,północno-wschodni.,48
13392,reply,odpowiadać,15
1997,nazarene,nazareński,95
5391,cameo,kamea,77
13235,usage,stosowanie,19
12749,pm,po południu,25
9965,fortunately,na szczęście,34
7878,scimitar,bułat,62
10180,albanian,albański,38
13328,artillery,artyleria,18
7906,ratiocinate,rozumować,62
10986,hybrid,hybrydowy,40
11561,dominican,dominikański,36
14403,soon,wkrótce,10
3002,toolbox,przybornik,90
7965,wilt,więdnąć,61
3139,intimate,intymny,79
7341,reverend,czcigodny,66
14148,proposed,zaproponowane,11
3237,unlawful,bezprawny,84
6535,futile,daremny,62
11984,sugar,cukier,32
11189,politician,polityk,31
1380,chucky,chudzity,93
477,posthumous,pośmiertny,72
12928,blood,krew,22
8985,elaborate,wyszukany,48
10008,meridian,południk,48
5446,discrepancy,rozbieżność,62
6859,employs,zatrudnia,25
13803,be,być,5
7563,mild,łagodny,64
4473,snider,ściągom,83
9920,hoary,oszroniony,49
14352,offering,oferując,17
1075,tot,brzdąc,81
5873,moderately,miernie,30
11467,thereby,a tym samym,37
11473,drake,kaczor,37
6371,curfew,cisza nocna,68
11687,scorecard,karta z punktami,35
9869,owl,sowa,41
10953,covering,pokrycie,10
5744,inexperienced,niedoświadczony,76
9290,feed,karmić,44
9793,spark,iskra,35
9960,obtain,uzyskać,24
2492,traitor,zdrajca,79
11287,tape,taśma,31
6583,bandwidth,przepustowość łącza,70
687,physicists,fizycy,61
6907,goo,maź,69
11577,prominent,znaczący,31
1369,unmarked,nieoznaczony,97
4711,insomnia,bezsenność,82
9194,intact,nienaruszony,55
6646,viable,wykonalny,71
3982,cloudy,pochmurny,75
11292,achieve,osiągnąć,20
2215,codec,kodek,88
498,agility,zwinność,85
2313,eaten,zjedzony,93
3147,culver,kultura,89
4542,blitzkrieg,wojna błyskawiczna,82
11869,baker,piekarz,33
12303,universe,wszechświat,8
11658,remainder,reszta,35
12556,rice,ryż,27
3224,demilitarized,zdemilitaryzowany,86
6989,spinal,rdzeniowy,68
1638,rudder,ster,94
258,overtly,jawnie,100
2239,slaughterhouse,rzeźnia,93
9455,throws,rzuty,22
2938,comprehend,zrozumieć,87
13949,american,amerykański,9
11797,underground,pod ziemią,34
3289,quran,koran.,88
6024,pyruvate,piroguryt,74
13300,raised,uniesiony,16
10230,romanian,rumuński,46
5754,palsy,porażenie,76
11972,path,ścieżka,31
2243,quoth,kwotka,93
12201,lieutenant,porucznik,30
13281,primary,podstawowa,18
11286,tend,mieć skłonności,31
2457,fetch,aportować,78
8772,lutheran,luterański,54
11994,expanded,rozszerzony,19
5233,ledger,księga główna,79
14053,west,zachód,10
12565,prove,udowodnić,17
2147,beldam,starucha,94
12549,meantime,w międzyczasie,27
7380,sq,kwadrat,66
10354,alumni,absolwenci.,45
6755,favourable,korzystny,33
1700,banished,wygnany,80
4072,blackjack,maczuga,85
9738,silence,cisza,45
4485,epilepsy,padaczka,83
5018,habitat,siedlisko,79
12829,bacon,boczek,24
7593,basement,piwnica,64
3859,survives,przetrwa,26
8060,pacers,pascyk,58
4169,moustache,wąsy,82
14377,street,ulica,12
11155,adventures,przygody,30
11023,emphasis,podkreślenie,40
10378,witch,czarownica,43
6451,aryan,aryjski,68
10340,thumb,kciuk,44
10814,damn,cholerny,38
4613,complementary,uzupełniający,82
12981,schedule,harmonogram,16
3497,mainline,główna linia,86
5614,jumbo,landara,75
5830,breech,ubierać w spodenki,61
7738,unverified,niesprawdzony,50
10329,browse,przeglądaj,40
5798,whomp,fiktor,76
9093,graduate,absolwent,39
9442,contentious,sporny,52
14367,image,obraz,6
3466,issuer,emitent,88
2310,disrespectful,lekceważący,76
8168,heated,ogrzewany,22
12183,suicide,samobójstwo,29
12690,impact,uderzenie,24
10897,shepherd,pasterz,41
2828,unprotect,niechlujny,55
14063,department,dział,10
9029,siberian,syberyjski,55
1036,hessian,heski,95
12568,cycle,cykl,21
2566,brilliantly,błyszcząco,92
9916,provisions,zaprowiantowanie,41
5513,intuitive,intuicyjny,62
8012,songwriter,tekściarz,53
10873,heritage,dziedzictwo,41
9353,seadog,wilk morski,53
5835,starfish,rozgwiazda,76
12341,memory,pamięć,16
8410,wax,wosk,56
7415,scrimmage,bójka,64
11337,shit,gówno,38
527,precambrian,prekambryjski,99
2477,runoff,spływ,92
13997,too,zbyt,11
13888,what,co,7
6275,haitian,haitański,70
13400,career,kariera,17
8540,badger,borsuk,47
12282,crazy,zwariowany,29
2204,convergent,zbieżny,51
10259,tectonics,tektonika,43
6076,meditation,medytacja,66
2740,obedience,posłuszeństwo,88
8761,silicon,krzem,55
2160,talker,gaduła,91
12691,friendly,przyjazny,25
1844,trotter,kłusak,93
3810,steamboat,parowiec,85
13225,fell,ściąć,19
6906,glucose,glukoza,69
13019,declared,zdeklarowany,16
2928,civilly,grzecznie,90
6217,equestrian,konny,69
7620,unanimous,jednomyślny,50
7838,habit,nawyk,50
11553,harder,trudniej,36
12626,fantasy,fantazja,26
11070,proven,udowodniony,39
10006,donkey,osioł,48
5684,anchoress,pustelnica,77
14491,purchase,zakup,29
5427,skater,łyżwiarz,38
10370,advertisement,reklama,8
8096,perimeter,obwód,62
841,buggy,powozik,98
12476,reputable,renomowany,23
1412,dashes,kreski,51
13458,maybe,może,17
7557,goodnight,dobranoc,65
1503,cornish,kornwalijski,96
6691,bestowed,obdarzony,65
2172,rabbits,króliki,38
11836,ash,popiół,28
10947,reception,przyjęcie,32
13764,real,prawdziwy,13
13041,tally,zestawienie,21
2350,brushing,szczotkowanie,51
11277,harper,harfiarka,37
1140,baiting,przynęty,75
4320,piedmont,podgórski,84
9867,signpost,drogowskaz,49
9111,utility,pożytek,35
5022,enclosed,w załączeniu,75
5978,wisp,wiecheć,75
8158,leach,ługować,61
5544,frosty,mroźny,78
7564,becket,uchwyt do luźnych lin,65
9017,nail,gwóźdź,34
12102,protocol,protokół,30
14457,develop,rozwijać,12
1060,spoons,łyżki,55
2414,toothbrush,szczoteczka do zębów,93
2545,lorry,ciężarówka,88
10250,unity,jedność,46
426,steeple,wieża kościelna,100
13204,9th,9.,20
1098,sirens,syreny,75
1341,philemon,fabułka,97
10424,threatening,groźny,27
14147,recently,ostatnio,5
5500,interdiction,eksplocie,74
2883,brim,rondo,76
6754,shortest,najkrótszy,70
9644,icon,ikona,40
6104,unauthorized,nieautoryzowany,74
292,undeniably,niezaprzeczalnie,81
11274,fisher,rybak,38
161,bacillus,bakcyl,100
4684,stockade,palisada,78
8155,welding,spawalniczy,57
5861,hyperactivity,nadpobudliwość,73
4282,bland,mdłe,84
6122,cavalier,kawaler,47
3700,bloodshed,rozlew krwi,87
2358,desalination,odsolenie,92
12408,deter,powstrzymać,28
10242,rural,wiejski,46
2501,overdrive,zajeździć,92
12896,moon,księżyc,22
12074,script,scenariusz,29
227,cosmetology,kosmetyka,100
8583,inquisition,inkwizycja,58
9277,genesis,geneza,54
2465,groom,pan młody,79
471,hitch,zaczep,97
10778,provincial,prowincjonalny,42
7829,madman,szaleniec,63
667,audible,słyszalny,96
11788,assassination,zamach,29
6592,craven,tchórz,71
4193,strikeout,skreślony,44
3421,covalent,kowalentent,88
9602,sixty,sześćdziesiąt,47
12548,killing,zabicie,12
6986,imprisoned,uwięziony,50
6431,essays,eseje,40
9754,workshop,warsztat,47
3227,selfish,samolubny,86
4145,profound,głęboki,84
6763,salvation,zbawienie,69
963,delusion,złudzenie,88
5934,plausible,wiarygodny,71
5890,hickory,amerykański orzech biały,75
13816,its,jego,5
10521,poverty,ubóstwo,44
3198,verbs,czasowniki,55
14002,include,włączać,7
14404,review,recenzja,8
12053,briefly,krótko,32
4381,cur,kundel,82
14266,comment,komentarz,6
7536,processor,edytor,58
9840,plural,mnogi,45
10871,terrible,straszny,37
13187,tennis,tenis ziemny,20
12513,emergency,nagły wypadek,20
5966,percussion,perkusja,73
2418,downstream,w dół rzeki,93
3368,replication,replikacja,66
11641,rebellion,bunt,35
1552,dill,koperek,95
9372,firstly,po pierwsze,53
11102,yesterday,wczoraj,40
13787,death,śmierć,11
