ID,ENGLISH,KOREAN,INTERVAL
12486,somewhat,약간,23
2735,myron,미모,89
10130,intelligent,지능적인,17
5796,housewives,주부들,72
6575,tao,타오,62
344,hydroxyl,히드 록실,83
1700,banished,추방 된 것,76
5680,capita,캐피탈,73
4879,mercenary,용병,59
2926,bade,바드,88
1847,askew,비스듬히,93
4707,cumulative,누적,75
1200,spiegel,스피 겔,97
9894,registration,등록,41
14305,air,공기,8
4589,inverted,거꾸로,66
1804,stave,통널,74
14330,black,검은색,10
4863,jock,조크,76
1299,annotated,주석을 달았다,82
2439,impulse,충동,79
10890,einstein,아인슈타인,37
12934,fred,프레드,19
10185,joshua,조슈아,41
1493,fixation,정착,92
7131,mescaline,메스 칼린,63
12171,grid,그리드,26
13514,miles,마일,12
2164,rethink,재고,87
5792,equinox,춘분,68
11257,destroy,파괴하다,14
10381,cartridge,탄약통,36
10366,lesbian,레즈비언,38
3907,exceedingly,대단히,83
627,seismometer,지진계,94
3266,poke,찌름,70
4322,tessellation,모자이크 세공,77
14460,p,피,9
10965,joel,조엘,36
6389,gel,젤라틴,65
9840,plural,복수형,40
8518,socks,양말,21
595,sidi,시디,99
11051,cattle,가축,36
14069,law,법,8
11445,forever,영원히,32
12949,suitable,적합한,13
2908,neonatal,신생아,88
7277,dice,주사위,61
12024,blah,바지,27
3052,standoff,대치 상태,88
11537,derivative,유도체,19
11947,opera,오페라,22
1611,plethora,과다,94
9267,liberia,라이베리아,49
11046,historians,역사가들,26
5772,extract,발췌,36
9872,homosexuality,동성애,35
1279,punctured,빵구 내는,64
1569,varuna,바누나,94
6178,swaziland,스와질란드,69
3670,niche,벽감,82
14217,again,다시,5
12008,bearing,베어링,12
675,curiously,흥미롭게,93
1294,infants,유아,52
12993,staff,직원,18
3829,croat,크로아티아 사람,84
12590,islam,이슬람교,15
12952,moment,순간,17
10221,hoover,후버,41
7934,shearer,깎는 사람,55
1594,evolving,진화하는 것,35
817,molasses,당밀,98
9907,sued,고소하다,22
12884,zero,영,19
9936,wider,더 넓은,43
13471,upon,...에,13
14433,commission,수수료,18
11438,dry,마른,29
5373,indochina,인도 차이나,75
4487,lockyer,잠금 장치,80
9280,xiv,제비의,49
9182,guyana,가이아나,49
3303,prescription,처방,80
9881,merger,합병,42
6221,wesleyan,웨슬리안,69
11133,sixteen,16,35
2170,consul,영사,61
11655,falling,떨어지는,12
6295,sui,수,69
9134,janet,자넷,50
9016,orchestra,오케스트라,49
3482,enlarged,크게 하는,50
423,playwright,극작가,97
11287,tape,줄자,27
3246,indigo,남빛,87
2168,conspicuous,확실히 보이는,86
13029,unique,고유 한,18
13020,agreement,합의,17
12050,buck,책임,24
13863,no,아니요,6
5517,immortal,불멸,57
6361,lemur,여우 원숭이,68
6065,outrage,격분,51
12799,clock,시계,19
2723,sed,징조,82
4373,methodology,방법론,71
10176,lahore,라호르,41
4237,tae,태,81
13386,brian,브라이언스,14
8520,posed,제기 된 것,37
11579,sonic,소닉,30
13088,wall,벽,16
13112,capital,수도,12
5381,tabasco,타바스코,75
4433,hailed,...을 기쁘게 생각하다,15
3087,fiery,불 같은,87
3120,shutter,셔터,77
185,lilium,릴리엄,100
4886,semitism,셈문,49
2490,bilder,야,90
9998,madden,미치게 하다,43
6634,winless,쓸데없는 것,66
10389,flagstaff,깃대,40
3395,kimbo,김보,86
12991,dallas,달라스,18
5293,demi,데미,74
14289,machines,기계,9
7582,aquinas,아쿠나나,61
1708,coveted,탐낼,91
5687,brandywine,브랜디 와인,73
6933,leipzig,라이프 치히,64
11857,device,장치,23
10771,wet,젖은,37
3734,streetcar,시가 전차,78
5417,bamboo,대나무,73
10050,autumn,가을,42
6621,bushfire,부시 파이어,53
10675,brent,브렌트스,38
3993,dime,단돈 한 닢,76
10754,hugo,휴고,38
8219,catholicism,카톨릭교,56
14208,field,필드,8
6254,maid,하녀,66
63,trickery,속임수,100
4264,bromine,브롬,78
9657,por,포아트,46
11980,athens,아테네,28
13083,draw,그리다,14
10254,halifax,핼리팩스,41
6010,deacon,부제,40
9823,petroleum,석유,44
3975,technicians,기술자,55
5882,compressed,압축 된 것,43
14370,offered,제안 된,14
6419,climax,클라이맥스,65
2544,uneven,고르지 않은,90
72,boasting,자랑하다,55
11007,burma,버마,36
12983,billy,곤봉,17
11566,bombers,폭격기,23
9621,councillor,평의원,44
4078,bellevue,벨뷰,82
11454,bonus,보너스,32
8746,nearest,가장 가깝게,52
210,maronite,마구나라이트,100
326,aeneas,아에네아스,100
9343,xxx,트리플 엑스,48
4842,approx,대략,78
14103,big,큰,10
13277,cross,가로 질러 가다,12
6069,plea,항변,56
10772,aztec,아즈텍,36
6016,sticks,스틱,22
1242,stain,얼룩,62
5678,playground,운동장,72
5590,spoiled,망설임,49
4818,saul,사울,77
3108,impala,임팔라,87
4064,hooliganism,난폭,62
1414,cater,네 끗패,68
2820,horizons,지평선,52
12945,grading,그레이딩,15
7109,charming,매력적인,42
4053,pictorial,화보,80
9582,martha,마르타,46
5524,swiftly,신속하게,74
8236,buzz,버저 소리,54
820,carcinogen,발암 물질,87
5535,handbook,안내서,72
8069,orchard,과수원,57
13211,yankees,양키스,13
3036,pretoria,프리토리아,88
3931,kibbutz,키부츠,83
5071,meadowlands,초메거,76
674,hagar,헤가르,98
12299,grounds,근거,12
1468,abdomen,복부,95
12733,rushing,러시,12
13316,saint,성자,12
10372,hardware,하드웨어,40
13096,hut,오두막,17
1677,rector,교구 목사,93
11254,parachute,낙하산,32
3015,huntley,헌트리,88
5265,cher,쉐어,75
12503,hero,영웅,19
9604,moi,모이,46
5495,pharos,파로스,74
12742,armed,무장 한,13
8072,methodist,감리교의,57
1398,phenyl,페닐,95
2637,woolwich,모직물,89
5010,chun,춘,77
5482,arson,방화,73
793,harr,해어,97
8106,premiere,첫날,18
10264,stores,백화점,22
8230,yukon,유콘,56
9271,helmet,헬멧,42
11381,linebacker,라인 배커,28
11951,census,인구 조사,28
9292,pct,...에 pct.,49
5602,filename,파일 이름,72
9456,instrumental,수단이되는,25
5556,crisp,상쾌한,68
8265,landings,착륙,11
1991,mideast,중동,93
6919,raptor,맹금류,45
6797,ching,칭하스,65
2507,emulsion,유제,89
5114,abacus,주판,76
3532,hammerhead,귀상어,84
4489,huckleberry,허클베리,79
5908,dentistry,치과,71
11418,mirror,거울,30
13911,she,그녀,10
13203,sir,선생님,16
4350,backgrounds,배경,16
3214,feldspar,장석,87
10523,chassis,차대,39
1776,bonk,보크,92
3181,mojo,모조,87
7391,rip,찢다,42
3053,merv,자세한 사람,88
12268,muslim,이슬람교도,20
3988,cytoplasm,세포질,80
2859,ventilation,통풍,83
9022,coastline,해안선,49
12302,chi,치자,25
12585,rob,롭,22
10750,eli,엘리,38
3403,tailored,맞춤형,67
9635,jail,교도소,40
10786,butler,집사,38
8237,columbine,비둘기 같은,56
4853,prostate,전립선,76
11282,roughly,대충,34
7711,soothing,달래는,59
11836,ash,금연 건강 증진 협회,24
12838,approach,접근하다,15
9465,ultra,극단론자,45
2450,retracted,수축,64
14255,sity,시티,100
12631,gray,회색,22
9064,seeker,구하거리의,48
1504,kayak,카약,92
9636,whitney,휘트니,46
10070,tired,피곤한,24
8821,saloon,큰 홀,49
7504,mortgage,저당,59
1552,dill,딜,93
6652,chalk,분필,64
11920,manhattan,맨해튼,28
14050,states,상태,6
10167,cake,케이크,39
2217,asymmetric,비대칭,86
13612,net,그물,12
8741,remix,리믹스,41
5020,eldest,가장 나이 많은,77
6978,darcy,다르시,64
9603,nutrition,영양물 섭취,44
2348,shouldnt,... 할 수 없다,91
12279,prepared,준비했다,16
7491,firewall,방화벽,61
2719,cursory,서두르는,89
3635,declassified,분리 해제,84
1454,climber,등산가,66
7592,evidently,분명히,11
12454,jonathan,홍옥,24
6061,prolonged,장기간,62
1309,throughput,처리량,96
12271,disbanded,해산,24
7706,alps,알프스 산맥,55
5241,dissipation,소산,17
8948,dod,국방부,51
2833,tapestry,태피스트리,88
4127,octane,옥탄,81
12597,hospital,병원,20
8005,slams,슬램,30
10125,sur,수르어,42
4314,malayalam,말레이 알람,81
8729,devon,데본,52
5747,boucher,바우처,72
9472,magellan,마젤란,47
10022,tribute,공물,41
8267,chee,체,56
9060,scratch,할퀴다,38
5778,naughty,못된,72
12808,harrison,해리슨,20
12293,saudi,사우디,25
3140,ceramic,세라믹,79
1112,instructors,강사,64
8879,seneca,세네카,51
14337,having,was,5
8281,sears,시어스,53
11040,welsh,웨일스 말,36
7612,grover,그로버,61
2703,gravy,육수,89
5920,revise,개정하다,15
11408,advisory,자문,26
8279,anaconda,아나콘다,55
3840,tres,시도,84
5963,adjust,조정하다,37
11582,tyler,타일러,31
9407,spl,간판,48
10686,lotus,로터스,38
13537,illinois,일리노이 주,13
10417,susan,수잔,39
3077,typography,타이포그래피,88
3096,punta,푼타,88
14328,led,~ 주도의,10
6744,lansing,랜싱,66
1946,riddled,짐을 싣는 것,70
4729,quickest,가장 빠르다,78
2025,disciples,제자들,80
3758,perseus,페르세우스,84
5347,erotic,에로틱 한 것,74
13958,months,달,10
52,heartbeat,하트 비트,99
5883,constituency,후원자,48
13588,johnson,존슨,12
5953,ferret,가는 리본,70
372,perks,특전,97
4163,logarithm,로그,75
8567,ghetto,빈민가,51
5516,peanuts,땅콩,39
12518,fit,맞다,17
10915,gi,미군 병사,36
8320,algiers,알제,56
11116,subtropical,아열대,35
3691,scouter,스카우터,84
13291,nation,국가,7
6789,safari,원정 여행,65
7293,infrangible,광범위하게,62
10448,helsinki,헬싱키,39
2625,coronation,대관식,60
10739,richardson,리처드슨,38
5125,regency,섭정 정치,76
12415,dawn,새벽,24
13299,met,만난 것,12
2226,axial,축 방향,91
10762,lineup,라인업,36
9335,halfway,중간에,48
3255,zirconium,지르코늄,87
13937,very,매우,8
9072,cologne,쾰른,50
5308,lipid,지질,74
11907,charlotte,샬럿,28
3951,pause,정지시키다,71
7260,testicle,고환,60
4351,fy,그거,80
2504,foursome,포섬,74
13384,cut,자르다,13
10090,desist,욕망,42
11326,burning,타고 있는,19
4102,snowfall,강설량,82
14036,home,집,7
11910,riot,폭동,15
12453,labor,노동,23
13998,service,서비스,7
4320,piedmont,피 에몬드,81
4412,tantalum,탄탈,80
3894,othello,오델로,83
13517,printed,인쇄물,11
13055,safety,안전,17
9068,handball,핸드볼,48
13675,light,빛,11
147,impoverished,빈곤함,99
5111,nam,남복,76
11009,rotation,회전,26
9050,lisbon,리스본,50
4183,pancreas,콩팥,82
977,silt,미사,96
13846,but,하지만,5
4829,envoy,사절,74
7921,garvey,가비,58
10163,communicate,소통하다,8
4076,dowd,거하귀 다,82
4715,hamstring,햄스트링,79
2329,tuition,수업료,91
12752,latter,후자,21
8591,shan,샨,54
7285,abigail,아비게일,62
9684,parentheses,괄호,45
10948,warsaw,바르샤바,36
3673,bergman,베르 맨,84
7094,flea,벼룩,62
11129,faster,더 빠르게,35
6143,assyrian,아시리아 말,64
9723,beaver,비버,38
8614,samurai,사무라이,53
1652,graphite,석묵,94
7451,colleagues,동료,52
8289,marker,채점자,49
13883,systems,시스템,8
544,dioxin,다이옥신,99
3548,amoeba,아메바,86
3714,phonograph,축음기,81
10885,coal,석탄,37
2224,kaif,황홀한 도취,91
3578,theorist,이론가,56
5998,evenly,고르게,71
8402,fluid,체액,53
13669,quickly,빠르게,12
3167,ariadne,아리아드네,87
11269,malta,몰타,34
10467,nad,나상,39
3591,mantis,사마귀,85
7742,chorus,합창,60
3267,unproven,증명되지 않은,87
96,polynesian,폴리네시아 인,99
5522,baseless,지적이없는 것,74
13182,roman,로마 인,16
8456,cute,귀여운,49
10347,integers,정수,32
7199,policeman,경관,62
1660,carp,잉어,82
5816,avoids,피하십시오,6
2981,torrent,급류,84
1687,unprepared,준비되지 않은,94
9706,moses,모세,45
2,pretzel,프레첼,93
10027,refugee,난민,27
4967,terrapins,테라핀,74
9547,liechtenstein,리히텐슈타인,47
14266,comment,논평,6
9336,debris,부스러기,48
3171,crippled,찌꺼기,72
2743,dogma,교조,87
10661,oldest,가장 오래된,38
352,ragtime,래그 타임,100
5025,catalan,카탈로니아 사람,77
3185,coward,겁쟁이,77
712,unwritten,씌어 있지 않은,98
14425,ever,항상,11
13614,chinese,중국인,12
1793,cellulose,셀룰로오스,88
14001,few,약간의,6
12821,classification,분류,19
12201,lieutenant,상관 대리,25
3672,simplest,가장 단순한,84
7989,paolo,파올로,58
13200,queen,퀸,15
13204,9th,9 일,16
8166,cod,대구,57
9751,indictment,기소,39
12958,calvin,칼뱅,18
13828,about,~에 대한,5
12294,nato,나토,25
4733,coolest,가장 멋지다,78
2615,caricature,풍자 만화,82
4151,bain,베인,82
7744,anthology,시집,56
14119,took,가지고 갔다,8
12007,col,안부,27
9310,headquartered,본사,16
13181,belongs,속한다,12
5918,untitled,제목 없어,71
7022,conductor,지휘자,62
9039,restatement,폐회,47
13542,strike,스트라이크,11
12325,extratropical,외화,25
11093,cannon,대포,33
14313,previous,이전의,10
1997,nazarene,나사렛 사람,93
3626,leno,레노,85
6844,hasan,하산,65
1147,diehard,다이 하드,97
3101,hexadecimal,16 진수의,88
14360,january,1월,5
14251,once,한 번,9
13844,two,둘,7
7071,earnest,진지한,63
6272,grasshopper,메뚜기,66
1096,nightmares,악몽,57
9197,bumblebee,호박벌,49
7190,gamer,게이머,62
4982,circumcision,할례,75
3252,sizeable,상당한 것,87
6906,glucose,포도당,64
14472,james,제임스,9
7708,porcupine,호저,60
9154,baton,지휘봉,47
7860,glance,섬광,54
5933,facial,얼굴 마사지,71
3612,onomatopoeia,의성,85
6845,blanket,담요,57
13903,like,좋다,5
2788,rembrandt,렘브란트,89
2072,goblet,고블릿,91
8194,suisse,슈즈세,57
552,unlinked,억제되지 않았다,94
1692,dehydration,탈수,89
2755,lust,색욕,84
254,permutations,순열,83
9301,powder,가루,45
8329,offended,기분을 상하게했다,24
13715,smith,스미스,12
5575,absorption,흡수,72
12395,dust,먼지,24
10966,gettysburg,게티스버그,36
13389,waggers,흔들림,14
6414,sanger,새겨운,68
8478,pencil,연필,52
4852,unemployed,한가한,49
12565,prove,입증하다,14
859,bowers,보우,74
10620,bailey,외벽,38
4764,haircut,이발,76
9553,brussels,브뤼셀,46
9240,latitude,위도,47
10817,frequency,빈도,34
13509,playoffs,플레이 오프,11
13077,inning,이닝,12
5596,spitfires,스피트 파이어,61
5683,checkpoint,검문소,62
5631,readability,가독성,52
13194,oh,오,16
9171,micro,마이크로,49
40,hassles,번거 로움,75
7469,expo,엑스포,41
79,nighthawk,바람개비,93
3186,eloquence,웅변,78
2244,tarsus,족근,91
4824,distributor,유통 업체,68
1199,stew,스튜,88
10045,spokesman,대변인,42
11436,reed,갈대,32
1371,wacky,엉뚱한,95
11575,organisation,조직,20
9176,unprecedented,전례없는,49
13073,simple,단순한,18
2875,cider,사과주,88
12657,indianapolis,인디애나 폴리스,22
4531,fulham,풀럼,79
10809,bought,구입했다,38
5330,memoirs,회상록,66
2400,executor,집행자,88
5585,brezhnev,브레즈 예프,73
1527,pygmy,작은 것,89
12532,clarify,밝히다,21
5865,unitarian,단위의,59
14035,oil,기름,16
2061,tusk,엄니,91
1766,cookbook,자세한 해설서,88
2844,puffin,퍼핀,88
5324,nana,나나,74
905,cultivated,교양 있는,63
14234,private,사적인,9
13269,theory,이론,13
4387,jasmine,재스민 속,78
5424,emory,유의 한,74
6424,hooper,후퍼,68
5802,saskatoon,서스 툰,72
14331,germany,독일,10
405,tipper,티퍼,100
11563,metropolitan,대주교,31
6963,aphrodite,아프로디테,64
7829,madman,광인,59
1780,vigorously,격렬하게,65
7529,goethe,괴테,61
13917,president,대통령,10
592,solitaire,혼자 하는 여러 가지 놀이,99
7258,shin,정강이,61
7729,thugs,깡패들,51
14086,military,군대,10
3646,pulley,고패,84
11546,thunder,우뢰,30
12343,drove,운전했다,24
11308,joey,조이,34
7221,probation,집행 유예,61
9184,analog,비슷한 물건,38
4630,iridescence,무지개 빛,77
4114,shorthand,속기,69
1356,glenwood,글렌 우드,96
4583,gant,빤쯔,79
2014,tempting,유혹하다,64
11650,carrying,적재,11
11207,joan,조안,34
4922,hove,호브,77
9628,noteworthy,주목할 만하다,46
10030,barbados,바베이도스,43
4813,relocate,고쳐 놓다,32
6358,airspace,공적,68
13629,jack,잭,12
4399,nameless,무명,80
7414,indirect,간접적 인,62
8590,bubonic,기보,54
1850,alliteration,두운,93
9273,deforestation,삼림 벌채,48
11463,arsenal,병기고,30
6038,mullet,숭어,66
9107,supplement,보충,37
1055,discoverers,발견 자,71
1289,orthodoxy,정설,95
8113,melee,난투,56
7021,posse,일대,62
13266,greek,그리스 어,15
7297,malaya,말라야,62
7986,stunned,기절했다,41
347,postman,우편 집배원,100
12475,missile,미사일,20
4825,mirage,신기루,78
1110,regrouped,재편성,79
11159,russ,러스,35
13919,sales,매상,21
14447,begin,시작하다,11
12711,bus,버스,19
3240,boldface,볼드체,79
3033,auditor,감사,86
13727,cause,원인,9
4371,disadvantage,불리,65
7376,assessors,평가자,61
6746,furniture,가구,66
13984,cent,센트,25
7515,ballad,민요,55
4476,pinyin,핀양,80
3396,crossbar,크로스바,85
13582,story,이야기,11
14493,seems,보인다,9
10681,dirty,더러운,38
7125,jeanne,망나네,63
6700,slurs,슬러리,55
7623,lightweight,가볍고,60
5259,relentless,잔인한,75
2361,mausoleum,웅장한 무덤,90
1427,ode,송시,90
11567,aside,곁에,31
1072,treasures,보물,46
10186,anthrax,탄저병,41
2967,masked,마스킹,37
11512,hardy,튼튼한,30
5884,wedge,쐐기,67
10958,remnants,렘넌트,30
3207,troublesome,귀찮은,87
7804,mammal,포유류,51
13932,still,아직,7
13349,ss,봄 여름 시즌,15
13004,responsible,책임이있는,11
46,redoubt,방형 보루,94
11871,malicious,악의 있는,23
9624,ethics,윤리학,36
6278,horry,호리,69
3191,een,찬양,87
7722,swastika,만자,59
4321,hobbit,호빗의,81
1650,vibrant,떠는,94
6887,fandom,망막,65
13018,saturday,토요일,18
8951,husky,에스키모 개의,31
11486,sheffield,셰필드,32
3493,twinkle,눈빛,86
11226,fixing,고정,9
5661,archery,양궁,73
12556,rice,쌀,23
14179,earnings,수입,14
11547,altered,변경,8
13467,permission,허가,13
13530,bush,부시,13
10664,clan,씨족,35
14146,name,이름,6
12633,plot,구성,21
