ID,KOREAN,SPAIN,INTERVAL
234,이를 드러내고 웃다,sonrisa,91
13235,용법,uso,16
5616,틀린,lew,74
10429,잉크,soplón,40
3264,펩티드,péptido,85
1501,보험 수리사,actuario,88
924,뒤로 휘다,recorvar,53
6322,정신 분열증,esquizofrenia,69
9383,놋쇠,latón,49
2771,클레어스,clínica,88
6191,ㅎ,jero,70
13178,길이,longitud,16
9834,우정,amistad,44
808,푸시 슈,golpe de estado,98
3327,lashkar.,lashave,87
2455,미학,estética,49
7608,생태계,ecosistema,61
6417,선취 특권,derecho de retención,68
5729,공기 역학,aerodinámica,59
13484,아브,ab,13
3802,골다공증,osteoporosis,84
12149,갤러리,galería,26
8263,마드라스,madras,57
11534,헬렌,helen,32
2959,취미,aficiones,57
8048,데코,decoración,58
499,카타카나,katakana,99
2772,밀라,mila,89
8303,테이트,tate,56
9459,시내,arroyo,29
12273,화요일,martes,25
14327,디,d,7
2613,큰 뜻,ambición,73
10583,서울,seúl,39
6759,펄프,pulpa,66
1227,아스팔트,asfalto,95
9904,연락했다,contactado,6
281,캐니스터,barcos,84
9814,송곳니,colmillo,45
2102,브라지 팬츠,bribante,92
5862,정치원,politburón,72
14207,특별한,especial,11
10877,기호,símbolos,19
11209,스키,esquí,27
6876,동토대,tundra,65
6215,놀이,bolo,58
12485,줄인,reducido,17
7801,패트리샤,patricia,60
12981,일정,calendario,13
3225,크루크,estropearse,87
13558,낙담했다,desanimado,12
10070,피곤한,cansado,25
6397,도망자,fugitivo,56
12206,ing.,en g,27
9065,니르바나,nirvana,51
5936,unlightrighted,incopiaco,72
2148,라바트,rabat,92
11420,파이,tarta,32
1082,금후,de ahora en adelante,96
7032,로도디아,rhodesia,64
11234,준장,brigadier,35
13788,분석,análisis,11
9209,모나,mona,50
11401,오스카,oscar,32
10751,프레이져스,frasero,38
11717,하비,harvey,31
10991,수사슴,ciervo,37
875,머리말,prefacio,91
10728,예측 한 것,predicho,23
12755,남서,sur oeste,21
11172,승마,equitación,23
73,센타 우리,centauri,100
127,구분,surtido,82
10068,캐서린,catherine,43
4968,나이팅게일,ruiseñor,77
3294,혈액 요소 질소,bollo,54
11922,조각,piezas,17
6585,aardvark.,cerdo hormiguero,67
8796,매복,emboscada,46
3224,비무장화,desmilitarizado,84
12982,초기에,inicialmente,12
10090,욕망,abstenerse,43
12773,켄터키,kentucky,21
3065,밀교,kábala,88
8430,대구 무리,pollock,56
8660,털,pelo,51
3483,바론셋,baronet,79
14459,계정,cuenta,5
13519,벤,ben,13
7064,녹는,derritiendo,51
10232,비누,jabón,41
2558,사오,sao,90
11368,스토어,grueso,34
5873,적당히,moderadamente,26
3928,isthmus.,istmo,84
4411,라니,rani,80
10166,후원,patrocinado,29
6485,뒤로,hacia atrás,49
4168,식초,vinagre,82
13677,복제하다,duplicar,11
2552,무적이다,invencible,88
4176,라니에르,laniero,82
9197,호박벌,abejorro,50
13723,전투,combate,12
5731,주머니쥐,zarigüeya,72
2045,원형 교차로,rotonda,92
72,자랑하다,jactancia,56
13470,깃발,bandera,12
12762,독수리,águila,14
14165,도시,ciudad,8
10026,웨버,weber,44
8474,조준,puntería,21
11878,포틀랜드,portland,29
3131,하품,bostezo,84
2822,해충,parásito,86
3064,굴뚝,chimenea,78
7876,플랑크톤,plancton,60
12192,학자,escriba,27
13737,조명,josé,12
6204,윤,yan,70
3041,사분면,cuadrante,77
8905,에미,emmy,52
8777,타지,taj,53
6213,합금,aleación,63
2068,순교자,mártir,62
10366,레즈비언,lésbico,39
1675,소란,sola,92
3198,동사,verbos,51
10852,하부 구조,infraestructura,38
7924,샷건,escopeta,56
5780,잠자리,libélula,72
11274,어부,pescador,34
6029,작,opus,71
12379,무게,peso,23
1151,헌고,bonjour,96
13182,로마 인,romano,16
6242,버킷,balde,66
384,푸리,puri,100
8973,파이썬,pitón,52
12980,사태,recalada,19
256,이슬람인,dewan,100
10360,흡혈귀,vampiro,38
9427,자란,crecido,48
5809,메달리스트의,medallista,57
12363,바르게,correctamente,25
12642,오락,entretenimiento,19
4709,항상성,homeostasis,79
13664,현지의,local,12
5169,확인할 수 있는,reconocible,74
13351,호수,lago,14
7901,화성인,marciano,58
1222,토스트 마스터,toastmaster,94
6286,요오드,yodo,69
6038,숭어,mójol,67
8070,끝없는,interminable,58
10191,불안한,nervioso,42
635,핏덩어리,fitz,99
14348,취득,tomando,5
3929,흑백,parasangs,82
8246,겁내는,miedoso,57
10446,싸움터,campo de batalla,39
13546,해안,costa,13
316,제관,envase,100
7043,풍부한,adinerado,64
803,곡선,curva,98
7888,바암,bam,59
9812,스즈키,suzuki,45
3458,배틀,chalado,86
9170,대부분,a granel,50
14367,영상,imagen,6
11370,델리,delhi,34
7261,게놈,genoma,61
4435,간호사,enfermeras,38
93,마이크로 프로세서,microprocesadores,74
8647,갑각류,crustáceo,54
13823,~할 수 있다,poder,5
6148,제노바,génova,70
11462,둥근 천장,hazme,32
2342,국수,fideos,63
12460,윌턴 양탄자,wilton,24
6528,선량,dosis,48
14298,공급 업체,vendedores,66
11905,목성,júpiter,29
2963,팀워크,trabajo en equipo,88
6947,충성,lealtad,63
12315,멕시코 인,mexicano,25
12396,차트,gráficos,13
9425,열일곱,diecisiete,48
11305,화산,volcán,32
11836,금연 건강 증진 협회,ceniza,24
14240,여러 떼,grupos,8
7299,몬테비데오,montevideo,63
13975,두번째,segundo,7
8694,플레처,fletcher,54
5978,도깨비불,jirón,71
10525,매우 작은,diminuto,40
3217,익힌 것,connagua,87
6011,소작지,granja pequeña,71
9815,교수형,colgante,31
1368,미개인,hotentote,96
4000,초강대국,superpotencia,73
9867,푯말,señalizar,45
516,건지,guerna,99
1010,냉철한,sobrio,86
6342,탐정,fisgonear,67
11041,고대 스칸디나비아 인,escandinavo,37
7181,황산염,sulfato,63
9517,주홍,víctima,48
11747,제 20 세,vigésimo,30
8173,보통의,modesto,58
6766,순례자,peregrinos,59
9316,...을 제외한,excluyendo,33
11627,대기 중,esperando,14
4916,불가능하다,improbable,76
14151,남쪽,sur,8
6961,햅번,hepburn,65
12389,편견,parcialidad,25
9993,어디에나,en todas partes,44
1088,여자 같은,femenino,94
432,아마 니,amani,100
13543,주저하다,dio,13
5182,진화론자,evolutivo,76
12411,작은 만,cala,25
13149,셰프,jefe,13
595,시디,sidi,99
6556,침몰했다,hundido,68
8776,미라,momia,53
8714,놀랍게도,asombrosamente,54
12796,스튜어트,stewart,21
9070,오랑우탄,orangután,51
11156,~ 대,versus,36
218,니트로 페놀,nitrophenol,100
690,가늠자,comprensión retrospectiva,98
6655,소탕,sutter,67
5252,풍자,sarcasmo,76
161,새균,bacilo,100
5544,싸늘한,escarchado,74
2468,펠릿,predestinado,38
8677,자폐성,autismo,54
1171,속보,trote,88
6879,모리타니,mauritania,65
2226,축 방향,axial,91
731,실무자,practicantes,78
9895,웨이,howe,45
11789,여배우,actriz,29
9079,여자 친구,novia,50
9910,바하,baja,45
10957,반지,anillos,17
12683,키보드,teclados,20
12793,보다 큰,mayor que,21
10199,살,habló,41
8157,발군,val,58
7510,비둘기,paloma,59
9553,브뤼셀,bruselas,47
2422,조금도,ápice,91
14449,더 길게,más extenso,10
13547,공식,fórmula,13
12412,코네티컷,connecticut,25
7551,잔학,crueldad,62
10285,고기,carne,41
6185,astrodome.,astrodométrico,70
4196,뉴런,neurona,70
9568,아케이드,arcada,47
2869,대수리기,acuífero,87
9603,영양물 섭취,nutrición,44
4140,베두인,beduino,77
13279,ⅲ.,iii,16
13202,베트남,vietnam,17
9633,가슴,pecho,42
8284,재배포,redistribuido,50
5484,슈퍼마켓,supermercados,60
12278,fb.,pensión completa,26
14428,지원합니다,soporte,8
8237,비둘기 같은,aguileña,57
543,하만,harman,99
12662,블랙리스트,lista negra,12
10904,저장,almacenamiento,38
1723,기리다,elogiar,55
13528,아담,adán,12
15,오셀롯,ocelote,100
3055,핸드 오프,manos libres,88
9671,완성 된 것,cumplido,37
14186,촬영,tomado,8
11871,악의 있는,malicioso,24
12068,흐름,flujo,25
14427,응답,respuesta,11
4266,프리머스,hornillo de camping,82
13070,도달하다,alcanzar,9
4810,루이,louie,78
681,보드,presagiar,90
11346,알바니아,albania,34
2655,경청,patán,90
536,절제,abstinencia,98
4830,맥 팔라 란,macfarrón,78
11128,분포,repartido,20
12300,반란군,disidente,25
10075,인도네시아 인,indonesio,42
10212,밀턴,milton,42
3214,장석,feldespato,87
12723,월요일,lunes,22
5044,groupthink.,gratisthink,77
3651,마비,los reyes magos,85
12972,적,enemigo,18
1364,소름 끼치다,espeluznante,96
10927,플라스틱,el plastico,36
2977,중심지,metrópoli,88
12222,나이가 들었어,más viejo,26
9330,만드는 사람,fabricante,40
7424,지혜,sabiduría,62
2848,피카딜리,piccadilly,88
2457,술책,ha podido recuperar,74
5197,분리 된 것,discreto,58
12481,유리,vidrio,22
5260,결함,defectos,46
6997,약한,más débiles,65
10268,타밀 사람,tamil,42
6922,쉬,pequeñito,64
4366,국부절,paréntara,81
9920,하얗게 된,canoso,44
14398,날짜,fecha,6
8178,내 보내다,exportar,38
471,걸다,enganche,96
2291,스트론튬,estroncio,91
12372,멍청한,estúpido,23
463,거짓말,falsedades,82
7916,소용돌이,remolino,59
10813,비엔나,viena,38
12058,하찮은 일,trivialidades,28
6288,호기심,curiosidad,68
5593,돌연변이,mutación,63
5990,에스프레소,café exprés,71
5180,... 할 것,premontado,76
6678,석회암,caliza,67
13713,바다,mar,12
9539,해상,náutico,48
4497,과테말라 사람,guatemalteco,78
55,ova.,óvulo,100
3060,모난,angular,88
123,야키 마,yakima,100
1808,오버란,sobrecargarse,93
5504,투우,toreo,74
13638,지정합니다,especifica,7
9152,알라,alá,50
12732,수영장,piscina,20
11613,이끼,musgo,32
11556,소금,sal,31
14301,우려,inquietud,9
11678,버뮤다,islas bermudas,31
9668,발목,tobillo,45
9953,바이런스,byron,44
4609,클래스,revestido,77
2126,대변동,convulsión,88
1890,지나간,transcurrido,70
11006,우상,ídolo,36
11594,여행,viaje,28
6081,법률,lex,71
11038,습지,pantano,36
8531,술탄,sultán,52
11013,피켓,juego de los cientos,37
3108,임팔라,impala,87
11137,별장,villa,35
12697,직무,tarea,15
11398,이리 같은,lupino,33
8280,봉쇄,bloqueo,53
7658,우편 발신인,remitente,61
8020,루,lu,59
10858,춘화,pornografía,38
12466,카일,kyle,24
6725,정맥,vena,60
1463,견책,reprendido,79
7511,수행자,fiscal,50
583,자이로 스코프,giroscopio,96
12567,빚을지고있다,dil,23
402,마나,maná,97
13648,반드시,necesariamente,12
2181,향사,escudero,79
529,코다,koda,99
13814,~ 할 것이다,voluntad,5
2896,뚜렷하게,distintivamente,88
7272,울음 소리,llanto,32
14066,추가,agregado,5
9128,바이트,bytes,44
9086,퇴거 정원,defense,51
1618,현무암,basalto,92
12346,엉망,lío,19
12908,흉터,cicatriz,20
13645,경쟁,competencia,11
7392,푸줏간,carnicero,58
871,타로,taro,97
1995,파상풍,tétanos,93
3846,라이센스업자,licenciantil,84
226,인터레서 게,entrelazar,100
606,메틸렌,metileno,99
1779,쉐라톤,sheraton,93
13771,거의,casi,12
7040,관객,audiencias,29
489,지지,empujón,76
1925,도너스,donne,93
4817,포트 맨,portman,78
12286,최신,más reciente,26
9192,복숭아,durazno,48
4218,실현 가능 한,factible,69
4846,제약,farmacéutico,67
3603,소프라노스,sopranos,64
1178,마칭,marchas,92
1242,얼룩,mancha,63
1717,피리딘,piridona,94
4049,도방공,provechnes,82
10242,시골의,rural,42
1531,자본가 계급,burguesía,95
8555,quincy.,cincha,55
7007,가오리,mantarraya,62
6593,빈민굴,barrio bajo,65
3675,도청,tocando,48
3248,지구인,terremáneo,87
11483,지속,duración,32
707,슬론,slone,98
14193,그렇지만,aunque,9
293,아하,aha,100
3226,릴리의,lilly,87
1927,메탄올,metanol,93
2076,복음 전도자,evangelista,87
3018,번갯불,levin,87
9266,마르티네즈,martínez,50
10464,aggies.,afección,37
12593,포장,embalaje,20
8545,동조,sincronizar,54
14051,나중에,más tarde,9
12469,매디슨,madison,24
12450,오리,pato,20
8387,플란더스,flandes,56
377,범,vang,100
10158,식당,restaurante,37
12417,술집,bar,21
2664,라이즈세즈,laissez,90
12032,모퉁이,cornix,28
5830,볼기,recámara,57
13724,도마,thomas,12
4376,비트,bitte,80
4936,페레이라,pereira,78
1408,자는 사람,durmiente,91
9997,실없는 말,disparate,44
7254,레이어,capas,36
5384,bd.,bizcocho,73
5762,가장하고있는,pretender,44
2063,노틸러스,nautilo,92
14258,믿다,creer,5
6465,카라카스,caracas,68
10156,밍,ming,41
11471,팔다,vender,21
12459,보행자,caminante,24
13360,호랑이,tigres,12
8229,권위 있는,autoritario,55
14396,주장,reclamos,9
3398,뒤뜰,patio interior,86
9366,전압,volta,49
14057,변화,cambiar,5
8416,오리온,orión,56
11619,불가리아,bulgaria,32
14352,헌금,ofrecimiento,14
8633,바다 코끼리,morsa,54
10660,라일락 꽃,lila,38
9988,타원형,oval,43
8841,전체,totalidad,53
4126,레시피,receta,72
7908,시온주의,sionismo,59
8037,재치,ingenio,23
7648,던디의,dundee,61
10602,다이아나,diana,39
2566,훌륭하게,brillantemente,90
3243,그린디,grundy,87
9011,케인,kane,52
4115,절대적인 힘,jgernaut,82
2924,맥기,mcg,88
295,요점,quid,100
1426,부표,boya,83
3942,착취 당함,explotado,41
7708,호저,puerco espín,60
7025,고갈,agotamiento,49
1393,펜 티,penney,96
13197,애국자,patriota,12
3439,천박한,frívolo,83
6533,옹호,abogacía,68
976,족장들,patriarcas,81
4141,초음파,ultrasonido,82
2984,colg.,cong,88
6507,스파이 활동,espionaje,68
14277,마케팅,marketing,12
7419,교양,logros,31
3488,칼립소,calipso,86
6812,다이오드,diodo,65
2619,수취인,tomadores,62
11607,야마,llama,31
11950,기념일,aniversario,28
10666,스탈린,stalin,38
1370,urb.,urbar,96
7348,파악,sujetar,57
6587,조용히,en silencio,67
6983,탄산 음료,soda,65
6349,타코마,tacoma,69
10929,침대,atracar,34
5698,잡록,miscelánea,73
1344,망사,malla,91
4624,그린,grinta,79
8121,대리자,delegar,25
10257,손바닥,palma,38
10397,ave.,cra,40
11068,계란,huevo,33
9418,슬립,deslizar,35
4039,더럽지 않은,inmaculado,82
6693,델라,della,67
9021,라구나,laguna,52
181,닐 록존,naloxona,100
1176,씩씩한,valoroso,66
2027,훼손된 것,socava,51
5176,스파링,spalding,76
11262,서기,xi,35
4367,재개발,reurbanización,62
1371,엉뚱한,chiflado,95
8712,햄스터,hámster,53
5023,시계 방향으로,agujas del reloj,77
3299,cyrillic.,cirílico,87
2754,양조장,cervecería,82
1819,스키보드,skidoo,93
3859,생존,sobrevive,23
10051,음성,hablado,43
12359,차드,chad,25
8562,작은 촌락,aldea,53
7639,서로 나란한,colateral,60
5110,장애,obstáculo,62
11251,난쟁이,enano,33
12813,ac.,c.a,21
5387,벤젠,benceno,74
2798,혈암,esquisto,89
12397,정찰,reconocimiento,25
1716,루갈,rougeau,94
9823,석유,petróleo,45
9445,유괴,secuestro,33
5999,꿀꿀 거리는 소리,gruñido,69
13595,보조,asistencia,10
9813,오각형,pentágono,43
4091,라돈,radón,83
10327,킬로그램,kg,41
3495,하디스,hadiz,86
10292,화신,avatar,41
12546,지불,pagar,20
13092,패널티,multa,15
3877,활공,deslizamiento,72
13911,그녀,ella,11
12563,빠듯한,ajustado,23
6479,코딩,codificación,12
5837,캡슐,cápsula,61
65,좌절,contratiempos,73
4252,거머리,sanguijuela,81
12808,해리슨,horrison,21
14254,os,sistema operativo,27
9618,홀리,acebo,46
3402,써레,grada,83
5712,파울 렌즈,sucio,35
7002,호그,hogg,65
1609,상이,disparidad,28
10293,때문,motivo,41
9246,궤도의 궤도,órbitas,14
5174,질의,vaginal,74
1479,카가 야,cagayan,95
7800,보유,tenencia,58
5204,백만 장자,millonario,59
728,듀구,dugong,97
10690,공포,horror,38
13066,다쳐서,herido,17
5513,직관적 인 것,intuitivo,59
14236,살해,delicado,10
107,무역의,figaro,100
14499,데이비드,david,9
12791,래리,larry,21
3576,타일,loseta,62
2484,시암,siam,90
12243,러셀,russell,26
12267,싫어하다,odio,23
9450,고도,altitud,45
2475,격자,enrejado,86
3487,카멜레온,camaleón,86
1042,북동쪽으로,hacia el nordeste,97
4237,태,tae,82
8239,눈사람,monigote de nieve,57
3281,벤조 에이트,benzoato,87
4261,살인,homicidio,72
4422,불가능한 것,incapaz,79
4310,핸디캡,desventaja,64
3257,유행성 이하선염,paperas,87
7740,카라테,kárate,58
911,렌치멘,henchmen,97
9956,웬,wen,44
11956,구멍,agujero,23
967,히스패닉계,hispanos,58
10308,전표,vale,41
8915,핑,silbido,51
11080,환상,fantasma,33
1063,마지막 음절,última,96
7389,형편이되다,poder pagar,52
5799,보수주의,conservatismo,72
8265,착륙,aterrizaje,11
11654,안나,anna,31
9468,바,licenciado en letras,45
9805,차고,garaje,44
11404,소비자,sra,33
13217,어느 것도 아니다,ninguno de los dos,16
14154,고객,clientes,25
2412,큰 포장 마차,goleta,60
13657,저명,notabilidad,9
5345,눈 덮인,nevado,75
6017,미리 암,miriam,71
3334,보충제,suplementario,87
10691,앵글로스,anglo,38
14065,딱딱한,duro,8
98,사가랴,zachariah,100
12234,느린,lento,22
2109,넓히다,ensanchar,59
12599,골프,golf,23
7744,시집,antología,57
13671,북부 사투리,del norte,12
1214,라거,lager,95
2649,부르고뉴,borgoña,90
13954,좋은,bien,6
7405,클라리넷,clarinete,62
4456,데카르,cartesiano,80
11584,처칠,churchill,32
6682,험한,empinado,64
21,하트 브레이커스,rompecabezas,75
549,기적적,milagroso,84
7837,떨림,agitar,48
5897,거부권,veto,61
9448,수륙 양용,anfibio,48
14129,절대,nunca,10
3380,알고 있으면서,sabiendas,86
1353,편물,tejido de punto,81
3982,흐림,nublado,72
11896,자원,recurso,18
4324,썩게하다,debutante,68
13787,죽음,muerte,9
6942,수탉,gallo,52
1499,로저트,rogue,95
3798,마흐디,mahdi,84
6785,아세틸,acetilo,64
14081,소식,noticias,11
4640,정화,purificación,79
14036,집,hogar,7
1997,나사렛 사람,nazareno,93
5014,마사지,masaje,76
8435,살인자,asesinos,33
11212,해부,anatomía,35
5887,외상,trauma,72
5331,이중 자물쇠,punto muerto,67
12442,잡다,atrapar,19
