ID,KOREAN,ARABE,INTERVAL
477,사후,بعد الوفاة,68
13312,프란시스코,فرانسيسكو,15
12088,위자,واي واي,27
13381,사명,مهمة,12
1463,견책,توبيخ,79
1227,아스팔트,أسفلت,95
9631,행상인,شابمان,47
13104,내부에,في داخل,17
7006,아실,acyl.,64
7439,송어,سمك السلمون المرقط,62
12911,박물관,متحف,19
11892,협약,الاتفاقيات,12
11698,취소 된,ألغيت,23
2788,렘브란트,رامبرانت,89
11068,계란,بيضة,32
13320,확실한,المؤكد,15
11519,플래시,فلاش,29
3150,일시 휴업,اغلق,86
13396,신체,الجسم,13
898,insensitive.,غير حساس,90
643,지르게,جيرغا,99
5629,시생,شيعي,73
11517,모에,مو,32
8631,어린 양,عدس,50
1228,가장 젖어,wettest.,96
13391,요새,حصن,14
13298,게리,غاري,15
12025,자세한 것,بوست,27
9199,별표,النجمة,48
14062,예,مثال,10
8892,일치,كونكورد,51
8432,리튬,ليثيوم,55
14303,사실,حقيقة,6
5025,카탈로니아 사람,الكاتالونية,77
12427,선택한,اختيار,24
4247,위법,تورت,79
993,절충주의의,انتقائي,97
393,타마 린,تامارين,100
7763,결핵,تيرابايت,54
1493,정착,تثبيت,92
219,술꾼,بوزير,100
5269,카산드라,كاساندرا,75
7139,아우구스틴,أوغسطين,59
7791,할 보람 있는,جدير بالاهتمام,60
12014,순응하다,تتوافق,14
9730,부풀다,انتفاخ,45
12845,연료,الوقود,19
8391,맏아들,thund.,55
6988,야옹,مواء,64
1491,진실,بصدق,95
1300,한창 젊은,مراهق,62
7883,상업적으로,تجاريا,9
1224,장의 지위,الكابتن,96
12134,피해자,ضحايا,22
12983,곤봉,بيلي,17
3446,건조한 찬 바람,بورا,80
7560,대부,أب روحي,60
3521,칸나다,كانادا,86
3258,박차 제조자,spurrier.,87
10817,빈도,تكرر,35
3551,토피카,توبيكا,86
4320,피 에몬드,بيدمونت,81
41,말씨,verbiage.,100
2213,누아도,nouveau.,91
10208,조용한,هادئ,41
13166,기차,قطار,10
1364,소름 끼치다,مريب,96
12430,장면,مشهد,21
12703,가장 좋아하는,المفضل,20
12526,응답했다,وردت,11
5223,말 많은,غابي,75
13421,고의로,عن عمد,7
12097,인수,الحجج,16
3623,욕실,بوروب,85
13638,지정합니다,يحدد,7
5198,코엔자임,مساعد الانزيم,75
14337,was,نأخذ,5
8564,피하기 어려운,لا مفر منه,54
11405,romeo.,روميو,33
11695,그림자,ظل,28
9093,졸업하다,متخرج,35
14255,시티,sity,100
8002,리가,ريغا,58
10810,희생,تضحية,37
8657,알바,ألبا,53
7090,백신,مصل,53
5647,비열한,حقير,73
8169,에티켓,آداب,57
12473,시몬,سيمون,24
1723,기리다,ثني,54
1524,스누피,متطفل,95
14279,윤곽,خطوط,8
12406,지방,سمين,24
4636,청둥 오리,مالارد,78
2966,sindhi.,السندهي,88
560,처녀막,غشاء البكارة,99
8795,신장,الكلى,51
1627,엷은 황갈색,الكتان,94
5603,순양함,كروزر,68
13551,의미했다,عنى,13
9197,호박벌,نحلة طنانة,50
12742,무장 한,مسلح,12
7476,ambrose.,أمبروز,62
12960,만,خليج,19
3205,우연,هاب,86
10773,도노반,دونوفان,38
13202,베트남,فيتنام,16
935,견목,الخشب الصلب,96
12553,한편,وفى الوقت نفسه,23
8227,신부님,قس,55
13266,그리스 어,اليونانية,15
6954,정밀한 조사,التدقيق,64
10459,서사시,الملحم,39
14354,여성,نحيف,11
1349,워크 스테이션,محطة العمل,87
11920,맨해튼,مانهاتن,28
11750,이집트 사람,مصرية,28
13501,기준,اساسي,11
1486,골수,نخاع,95
911,렌치멘,تابع لشخص,97
12130,교통,حركة المرور,27
4328,팻시,باتسي,80
8540,오소리,بادجر,43
11378,워크래프트,علب,33
9241,녀석,لا رجال,49
2386,반항적 인 것,الثقافة المضادة,91
13428,포드,معقل,14
557,혐기성,اللاهوائي,99
4860,기요틴,مقصلة,78
1650,떠는,نابض بالحياة,94
3384,호환되지 않음,غير متوافق,80
12237,지리학,جغرافية,26
14468,원한다,يريد,5
1375,minotaur.,مينوتور,96
6871,복제본,استنساخ,37
73,센타 우리,centauri.,100
10555,프러시아 사람,البروسي,39
12269,괴물,مسخ,23
4900,페니실린,البنسلين,77
4091,라돈,رادون,82
4044,캘커타,كلكتا,82
642,마비,مشلول,93
6826,뭐라고 요,استميحك عذرا,62
8254,바이올린,كمان,56
4709,항상성,بيتسوستاسي,79
21,하트 브레이커스,منفطر القلب,74
3403,맞춤형,تناسب,67
12749,오후,مساء,21
11005,다녀,دامون,37
2102,브라지 팬츠,برابنت,92
577,터무니없는,غير مسباف,97
8820,아미노,أمينو,52
8788,orwell.,أورويل,53
6266,히스 파니 폴라,hispaniola.,69
1274,답변,ري,96
10043,모니카,مونيكا,43
10326,가장 가깝다,الأقرب,41
7831,오리너구리,خلد الماء,59
3389,유화,زيوت,16
13442,무한정,إلى أجل غير مسمى,13
5260,결함,عيوب,46
2544,고르지 않은,غير متساو,90
7428,세례,المعمودية,61
7815,faulkner.,فولكنر,60
4713,치퍼,chipper.,79
13653,이라크,العراق,12
11731,케냐,كينيا,30
1064,존경했다,التبجيل,51
2517,남국,ساوثلاند,90
4297,산스크리트,السنسكريت,81
9265,사법,قضائي,48
3277,헤드,هيد,87
8047,파벌,الفصائل,43
2684,울트라 마린,ultramarine.,89
14250,잃어버린,ضائع,10
13619,사용 가능,متوفرة,12
14011,제공하다,يمد,6
12639,최고,أقصى,22
9823,석유,بترول,45
4590,잘못된 것,مضلل.,78
3656,큰 부리골,طقان,85
14448,~가 되었다,أصبح,9
11436,갈대,قصب,32
4952,슬라브 사람,سلافية,77
3816,가금류,دواجن,84
11970,가져 오는 것,جلب,6
544,다이옥신,ديوكسين,99
5780,잠자리,اليعسوب,72
12661,황소,ثور,17
1022,구조자들,رجال الانقاذ,96
10567,불필요하게,بلا داعى,39
4054,비탈길,المنحدر,74
10312,불쑥,شن,41
13896,아래에,تحت,7
9219,갱 단원,رجل عصابة,48
3045,해질녘,حلول الظلام,88
8647,갑각류,crustacean.,53
9105,테디,دمية,50
7526,잠수,يغوص,38
7636,키커스,كيكرز,19
3840,시도,tres.,84
5978,도깨비불,خصلة شعر,71
4227,조개 껍질,صدفي,81
9677,로도스,رودس,46
11307,프로필,الملف الشخصي,29
4859,글루텐,الغولتين,78
10733,이웃,حي,32
10782,힌두 인,الهندوسية,33
12076,암,سرطان,27
9764,쇼먼,شورمان,45
5237,에어 크리프,الطاقم الجوي,51
14124,보고서,التقارير,5
2959,취미,هوايات,57
7151,var.,فار,63
3122,코르셋,مشد,71
5381,타바스코,تاباسكو,75
9517,주홍,vic.,47
13546,해안,ساحل,12
8504,탈봇,talbot.,55
11202,패널,لوجة,32
7504,저당,الرهن العقاري,59
11215,지저귐,baseman.,35
13920,어디,أين,7
235,모호하지 않은,خالية من الغموض,86
10488,부분적으로,جزئيا,40
14348,취득,مع الأخذ,5
4894,잠수부,غواص,64
7187,소문이있다,أشاع,31
620,휘두르네스,حرب الطائرات,99
6407,지붕 창문,متحف اللوفر,68
1725,시청할 수있는,للعرض,93
3486,풍성한,مخصب,68
4334,발사통,منصة الإطلاق,62
14363,로버트,روبرت,11
13742,소년,صبي,10
1367,친목,amity.,96
7616,업,الكرمة,61
5098,외교관,دبلوماسي,33
13542,스트라이크,إضراب,11
3457,물수리,اوسبري,77
451,crozier.,كوروزير,100
13160,글로벌,عالمي,15
1608,수평으로,أفقيا,55
2650,크롤티노,crypto.,89
11666,훔침,سرقة,30
1476,트램폴린,الترامبولين,90
3211,비거진,مطري,87
14117,범위,يتراوح,10
13224,태양,الشمس,15
9146,마감 시간,موعد التسليم,49
11051,가축,ماشية,36
6800,마에,ماي,65
7986,기절했다,فاجأ,42
9281,관계,العلاقات,26
8936,조사관,مفتش,45
3488,칼립소,كاليبسو,86
5480,게코,وزغة,74
5031,고조파,متناسق,70
8719,소송,دعوى قضائية,48
12913,열,صف,18
3722,피질,كورتكس,84
8368,홀즈,الأقداس,54
10958,렘넌트,بقايا,30
1124,비료,سماد,96
165,acton.,العمل على,100
13324,동의하지 않는다,تعارض,14
10035,근소한,طفيف,43
738,땅,earchlings.,96
10834,관광 여행,السياحة,38
3484,쌀쌀한,الجليدية,86
11996,밀봉하다,عجل البحر,20
313,카리스마,الكاريزمية,100
5952,멀리있는 것,wainwright.,71
10176,라호르,لاهور,42
4734,하원 조합,مجموعات فرعية,58
10182,항해,التنقل,26
8975,나비,فراشة,49
13409,12 월,منصب,14
1089,키메라,chimera.,96
11318,마가렛,مارغريت,34
13627,적절한,لائق,12
2422,조금도,ليتل,91
4589,거꾸로,معكوسة,67
6876,동토대,التندرا,65
13903,좋다,يحب,5
7321,퇴장,إخراج,53
5726,언리얼,غير حقيقي,71
11124,인상,انطباع,21
10427,안정적인,مستقر,38
11489,서로 같은,على حد سواء,32
10635,제요,ut.,38
13453,아티스트,فنان,12
5804,출생지,مكان الولادة,72
7810,루비콘,روبيكون,60
6038,숭어,البوري,66
13555,더블,مزدوج,12
7953,콘돔,واق ذكري,56
1742,편집되지 않은,غير محررة,93
10221,후버,هوفر,42
9978,하이라이트,يسلط الضوء,21
370,싱귤러,سينجلي,100
13301,압력,الضغط,15
9326,리투아니아 사람,اللتوانية,48
8472,티 핀지,tifinaagh.,55
12259,아카이브,أرشيف,12
13403,사업,اعمال,12
8491,마하트마,ذو الروح العالية,55
13438,문학,المؤلفات,14
11694,담체,الناقل,28
7826,크리스틴,كريستين,59
5787,요지,keystone.,71
9168,왕좌,عرش,49
3397,인기,مجلة فوج,86
6144,라마단,رمضان,70
10759,성당,كاتدرائية,38
12249,...곶,رداء,25
504,아키텍처,البنية,15
7148,게슈타포,gestapo.,63
3234,기상 나팔,تظاهر,77
6313,폴린,بولين,67
5494,어리석은 사람,موظر,74
13165,탑,برج,15
10113,어색한,الصعودية,43
3691,스카우터,ساخن,84
9565,베티,بيتي,47
7302,삭감,خفض,47
6130,조카,ابن شقيق,66
2365,horologium.,حوريولوجي,91
14087,총,المجموع,7
12542,생선,سمك,20
2414,칫솔,فرشاة الأسنان,91
11833,별자리,كوكبة,29
3428,팝 틀레의,المصاصة,86
10662,지속적으로,باستمرار,38
9696,선반,رفوف,46
391,내세,الآخرة,100
266,허술한,متساهل,96
388,메추라기,طائر السمان,98
58,레몬 에이드,عصير الليمون,100
3263,소유물,يمتلك,19
2156,누출,تسرب,39
4393,ld.,ودع,80
1015,andean.,الأنديز,97
11158,심하게,بشكل سيئ,35
8463,아편,الأفيون,55
6680,퍼지,حلوى,66
6712,수량,كميات,43
6890,세비야,إشبيلية,65
11080,환상,شبح,32
13013,패션,موضه,17
5970,무법자,الخارج عن القانون,51
2307,뭐라구,whoops.,81
3682,피사체,firestone.,84
11622,페인트 등,لوحة,21
13864,~ 위에,زيادة,7
347,우편 집배원,ساعي البريد,100
5921,doris.,دوريس,69
10906,중도,منتصف الطريق,37
14078,정치적인,سياسي,10
13530,부시,دفع,13
8483,블록,كتلة,54
10390,인사말,تحية طيبة,34
3854,색조,مسحة,81
2827,질식,الاختناق,68
14483,이유,سبب,6
318,뉘앙스,الدقة في درجات االإختلاف,85
14281,이익,ربح,29
4904,카미노,كامينو,77
9277,창세기,منشأ,49
6320,글로스터,غلوستر,69
6173,테크켄,tekken.,69
4138,전능자,عز وجل,82
11530,검색,استرجاع,27
10143,아리스토텔레스,أرسطو,42
9368,우리 스스로,أنفسنا,48
7269,카페인,مادة الكافيين,62
10558,인공의,مصطنع,38
12755,남서,جنوب غرب,21
4990,입 부분,فكي,58
12314,일일,اليومي,25
4773,sardar.,سردار,78
9724,부싯돌,فلينت,45
8717,방아쇠,اثار,37
10805,반대하는 것,معارضة,16
7780,헤스 페인,hesperian.,60
5210,학기,نصف السنة,74
7702,카스 틸로,كاستيلو,60
6724,매버크,مافريك,48
6255,흔들어서,اهتز,69
200,코르세제,كورس,100
9304,연어,سمك السالمون,49
13225,쓰러 뜨리다,سقط,16
10644,체리,كرز,38
11033,수비대,حامية,33
5218,산고,travail.,74
13916,제품,منتج,8
10861,콕스,كوكس,37
13994,날,أيام,6
9252,미터법,قياس,47
8316,겨울 왕국,المجمدة,56
10001,요약,نبذة مختصرة,41
2573,쇼어,shaaler.,90
10868,뉴 포트,نيوبورت,38
11588,끊임없는,غير مؤكد,31
1331,jibbs.,جيبس,96
5109,불특정,غير محدد,76
4034,과정,منهاج دراسي,82
1501,보험 수리사,الاكتوثير,88
1811,흔들리자,روكواي,93
12337,환경,ضبط,9
2645,자자도,حكم الفرد المطلق,89
4127,옥탄,أوكتان,81
1596,빵 굽기,خبز,61
2596,옷,رداء - روب,80
10949,불안,الاضطرابات,37
3773,변하기 쉬운,متعدد الجوانب والاستعمالات,76
12040,제안,اقتراح,9
9428,율,على نفس المنوال,45
342,잉크 블롯,inkblot.,100
723,코르소,كورسو,98
8417,무시,تجاهل,48
5246,피카 클,بيكارد,75
12254,내부의,داخلي,9
2390,스포츠 너스,sportscaster.,86
10989,짐을 실은,لادن,37
12217,왓슨,واتسون,26
6376,뒤집다,ايفت,68
7610,wicca.,ويكا,61
10146,대사,سفير,39
14409,회원,عضو,9
7836,실패,الفشل,21
5302,발톱,تالون,71
255,보장,البلاديوم,100
7114,수륙 양용 비행기,البرمائيات,62
1680,자이 니즘,jainism.,94
3217,익힌 것,كولوت,87
14463,노력하다,يحاول,6
2399,동기화 된,متزامنة,67
8171,박테리아,بكتيريا,57
2144,접근 할 수없는 것,لا يمكن الوصول إليها,92
13665,무릎,حجر,10
3303,처방,وصفة طبية,80
14497,읽다,يقرأ,5
7094,벼룩,برغوث,62
13704,운전하다,قائد,10
3018,번갯불,ليفين,87
3547,칼데라,فوه بركانيه,86
6291,막다,كبح,38
8816,갈릴레오,جاليليو,52
7889,행동하다,تصرف,41
2559,하이드로 클로 릭스,هيدروكلوريك,90
9143,웨프스,واف,50
2620,입체의,مجسامي,89
947,적운,cumulus.,97
7488,제출,التقديمات,44
4397,보 퍼스,بوفورت,80
3195,나치,nach.,87
12469,매디슨,ماديسون,24
5386,흐린,muddy.,72
10921,피라미드,هرم,32
6977,튀어 나와있다,برزت,19
5794,수렵,trivium.,72
6134,시에,سيث,70
8607,으깨다,معجب,36
10894,디모데,تيموثي,37
9670,합성,نتيجة الجمع بين الطريحة والنقيضة,46
4806,채워진 것,محشو,67
7638,호미니다,eromedical.,61
10512,갇혀있다,مقفل,26
7541,자이르,زائير,62
553,저렴한 것,غير مكلفة,97
2659,핸디 라이즈,يديلين,89
3723,흑자,بارانوميا,84
7124,벼락,صاعقة,58
302,예리아,غوندي,100
8713,대만 사람,تايواني,53
5851,텔루구 어,التيلجو,72
3683,맹목적으로,عمياء,84
10241,이발사,حلاق,42
13979,설립하다,وجد,6
7932,루베,ربي,59
10471,추구,السعي وراء,38
133,잔지바르,زنجبار,100
12354,ar.,ألا,24
8909,바빌론,بابل,52
6877,브레튼,بريتون,65
6786,주인들,اللوردات,14
4006,포퓰리스트 주의자,الشعبوي,73
619,트래커,تعقب,89
5333,글래드스턴,جلادستون,75
3197,보건 의료,الرعاىة الصحية,87
6451,아리아 사람,آريان,64
11601,보트,قارب,26
10045,대변인,المتحدث باسم,43
4921,가장 따뜻한,أحر,77
10406,냄비,وعاء,38
2291,스트론튬,السترونتيوم,91
5374,훌라,حولا,75
14439,~을 통해,عبر,9
9481,공사,كورب,13
8312,스테이드,ساد,56
878,amarillo.,أماريلو,97
6264,최적의,الأمثل,69
1339,들리지 않는,غير مدهش,96
9006,코벤트리,كوفنتري,51
2428,새끼 른,فيتن,91
407,절연,ضلل,100
11094,부활절,عيد الفصح,36
4850,도넛,الدونات,74
1094,부탄올,بوتانول,96
