ID,KOREAN,TURC,INTERVAL
2329,수업료,tuhaflık,91
13629,잭,jack,12
2809,배수,drenaj,88
9073,이름 바꾸기,adını değiştirmek,21
7797,그것의,bunların,60
4283,전갈,akrepler,45
4490,라듐,radyum,80
7440,비용이 많이 든다,pahalı,62
3424,금기,tabu,84
8784,spacecraft.,uzay aracı,53
12436,안도,rahatlama,24
12453,노동,iş gücü,23
6041,참치,tuna,70
10429,잉크,fink,40
12165,마드리드,madrid,27
11497,노르망디,normandiya,33
12255,대륙,kıta,26
5537,침실,yatak odası,71
13412,솔직한,frenk,14
5015,내분비,endokrin,77
13027,크리스토퍼,christopher,18
2548,코데인,kodein,90
2764,답답한,doldrums,89
9652,예상했다,öngörülen,38
11858,높이,yükseklik,22
9286,인터렉티브,etkileşimli,28
14517,서부 사람,batılı,10
6854,천연두,çiçek hastalığı,66
12917,언급되지 않은,karşıtlıksız,20
1146,아키도,aikido,97
4588,황도,ecliptik,79
1005,시놉시스,synoptic,97
8126,자필,imza,51
1157,트리 프 야,tripoil,97
12240,각기 다른,bölünmüş,22
7683,쪽으로,patel,61
3627,마젠타,magenta,85
10840,스테로이드,steroid,36
12390,신성,nova,25
10322,버크,burke,38
3031,플로어,flo,88
4110,무신론자,ateist,64
10593,근본적인,radikal,33
14204,직원,çalışanlar,27
13098,에드워드,edward,14
6222,플루토늄,plütonyum,70
7012,심,dolgu malzemesi,42
11245,토스트,kızarmış ekmek,34
7261,게놈,genetik şifre,61
9757,배로,gemide,46
10350,디자이너,tasarımcı,10
398,spacetime.,boş zaman,100
4909,세르 라,serra,78
4341,이솝,aesop,81
10370,광고,reklamcılık,7
931,텐트 리올,centriole,97
295,요점,coşku,100
1535,모방하다,mimik,91
6217,승마자,atlı,66
12281,천천히,yavaş yavaş,26
8576,고마워하는,minnettar,49
12610,델,del,23
12845,연료,yakıt,19
7524,제한 없는,sınırsız,62
815,목선,boyun çizgisi,87
1188,휘몰아의,vigilante,82
8656,고장,yıkmak,53
5691,테스토스테론,testosteron,73
1447,화장실,tuvaletler,42
2089,uninolved.,davetsiz,92
8449,지진학,sismoloji,54
7345,연대,dayanışma,62
10732,웰링턴,wellington,38
5821,예습,hazırlık yapmak,69
11795,이해,ilgi alanları,8
6202,제르메인,germain,70
10305,이동,exodus,42
4114,속기,kısa gösterim,69
13506,우편,posta,13
5145,도미니카,dominika,77
8145,염증성,inflamatuar,58
14401,특정한,özel,8
5417,대나무,bambu,74
1269,오히려,ere,96
2396,무인 비행기,uçan göz,83
13117,디에고,diego,17
14124,보고서,raporlar,5
7453,각도,açılar,34
7068,베이시스스트,bassist,64
5471,자유주의 자리,özgürlükçü,62
12163,뉴턴,newton,27
6442,연금술,simya,68
5147,세르반테스,cervisler,77
6923,유닉스,unix,65
11572,창,lance,31
1543,삼가다,abstain,80
7630,외계인,dünya dışı,60
9996,꾸준히,istikrarlı bir şekilde,44
8638,셸리,shelley,54
11206,내일,yarın,35
6295,수,sui,69
4107,슬러거,slubger,78
13786,그렇지 않으면,öte yandan,11
131,균일하게,düzgün biçimde,100
11697,철수했다,geri çekildi,31
876,세균,mikrop,77
9071,크로아티아어,hırvat,51
12194,브랜딩,markalaşma,17
10659,프리미어 리그,prömiyerlik,38
9060,할퀴다,kaşımak,38
2630,홈 덤프,homebrew,90
8315,힌디 어,hintçe,57
7146,얕은,sığ,62
1721,특징이있다,karakterize,79
4284,고장난 사람,shank,81
4890,윤활제,lub,78
12079,정원,bahçe,22
354,지층,stratojet,100
629,나르시시즘의,narsisizm,99
11657,더럼,dürham,31
13878,그래서,bu yüzden,6
13407,전달했다,geçti,8
13662,손실,kayıp,10
111,생활,geçim,90
4523,마라 티,marathi,80
6376,뒤집다,evert,69
6065,격분,öfke,52
10510,선의,doğrusal,39
2617,성공합니다,başarılı olmak,90
13251,벨,zil,15
11978,베냐민,bünyamin,28
1200,스피 겔,spiegel,97
11644,다이아몬드,elmas,30
8494,포인터,pointer,42
910,토루,toru,93
2004,글꼴,yazı tipleri,35
9523,재료 자,reenter,47
4448,요세 핀,josephine,80
12296,정점,saha,15
14043,문제,sorun,8
12788,파,fransa,21
9164,뒷굽,topuklu,44
8368,홀즈,yourluklar,55
12686,정돈하다,derli toplu,22
14490,돌린,döndü,9
2860,검둥이,coon,88
13921,말하다,söylemek,8
10550,sar.,sarkmak,40
14445,테스트,testler,5
5123,앨범,albüs,77
6145,와가,wagga,70
14266,논평,yorum,6
12485,줄인,azaltışmış,17
3950,받침,desteklemek,65
13660,항공기,uçak,12
8029,억제,jerm,59
13089,로봇,robot,17
10743,언어학자,dilbilimci,31
3439,천박한,alçakça,83
12391,모건,morgan,25
2240,제정신,aklı başında,91
11670,십 삼초,on üçüncü,31
9264,병기,sıkıntı,50
2054,가리발시,garibaldi,92
13654,샘,sam,12
13714,챔피언,şampiyonlar,9
13982,개발,gelişim,10
2869,대수리기,akifer,87
126,야누스,janus,100
12426,우유,süt,24
10685,포르노,porno,38
12089,타협,anlaşmak,19
12362,포장업자,paketleyiciler,24
14046,작은,biraz,10
6347,디렉토리,dır,69
7304,파슨스,parsonlar,62
7771,등대,deniz feneri,59
13828,~에 대한,hakkında,5
3589,오토바이,motosikletler,26
1753,천정,zenci,93
2384,리스 츠,liszt,91
12677,미시시피,mississippi,22
14213,노동 조합,birlik,10
2967,마스킹,maskeli,38
2627,수지,reçine,79
2462,수사학,retik,59
899,흑인 남자,siyah adam,97
6174,키위,kivi,65
10452,출발,kalkış,38
1999,독물학,toksikoloji,90
1140,미끼,canını sıkma,71
8355,비생산적 인 것,verimsiz,56
11269,몰타,malta,35
1644,매우 탁월한 것,olağanüstü biçimde,94
6769,신의 조화,doğaüstü,66
10037,지각하다,algılanan,40
8306,쌍을 이루는 것,eşleştirilmiş,20
8321,낭포산물,kistik,57
6263,카나리아,kanarya,68
5244,rattlers.,çukurlar,74
1665,고아,goa,94
8218,특별한,olağanüstü,13
5140,비디오 테이프,video kaset,64
13372,내 자신,kendim,15
14030,버전,versiyon,8
8744,클로스,claus,53
13385,러시아인,rusça,14
9839,참여하다,ilgi çekici,14
4921,가장 따뜻한,en sıcak,78
5374,훌라,hula,75
12275,살인,cinayet,20
5098,외교관,diplomat,34
12651,시야,ken,22
4884,기초가되어있다,ayaklı,19
6739,바다소,manâhe,66
11487,지키다,savunmak,14
5320,겉보기 물건,topak,63
10042,코프,başa çıkmak,42
8475,변형 된 것,dönüştürülmüş,27
2711,무자비한 사람,akbaba,86
949,지질 학자들,jeologlar,76
12682,판매 된,satıldı,22
3375,잘 튀는,zıplayan,43
6671,고대 실리 틱스,paleolitik,67
5141,로치,roche,77
8263,마드라스,kumaş,57
6392,공동으로,ortaklaşa,69
7969,무서운,korkutucu,59
6527,아카데믹,akademisyenler,19
7021,일대,posse,62
9321,콘월,cornwall,43
3938,dimethoxy.,dimetoksi,83
9801,토이,toi,45
13140,스웨덴,i̇sveç,17
13860,말한다,diyor,8
50,찬사,akraba,88
8047,파벌,fraksiyonlar,44
12631,회색,gri,22
3374,프레임,çerçeveli,24
3091,노스 뮤 브리아,northumbrian,88
3751,바소,basso,85
4335,백악기,kretase,81
12421,오스틴,austin,25
10972,강하게 하는 것,güçlendirme,18
9626,매춘,fuhuş,42
2797,무당,psişik,87
11848,승인,onay,18
5582,언젠가,bir gün,73
4478,히어짐,hoer,80
9760,sapiens.,sapık,46
12979,종류,çeşit,15
11401,오스카,oscar,32
4290,정성,hominem,81
8328,입방의,kübik,56
2531,셰리,ispanyol şarabı,90
9896,금언,slogan,42
9080,기도,namaz,45
4251,saxifrage.,taş kıran çiçeği,82
10097,호위,eskort,36
10165,중단 된,durdurulmuş,23
2162,오해했다,yanlış yorumlanmış,72
11345,재급수,yakıt ikmali,32
9267,라이베리아,liberya,50
2580,유약,afel,90
883,미묘하게,incece,97
10365,고귀한,soylu,39
10277,지적인,entelektüel,38
835,왈리,wali,98
9125,활기 없는,ahşap,51
12214,수정,düzeltmeler,9
10816,반구,yarımküre,38
11666,훔침,çalınması,31
10792,인기 많은,sevilen,38
7441,수산,aux,62
1514,각성,uyanıklık,62
10586,언제든지,ne zaman olursa,39
10007,호간,hogan,44
3695,잠자는,uykuda,85
13624,밖의,dışarıda,12
10554,플로레스,flores,40
4010,오브러스,oblastı,82
13215,삽화,bölüm,12
11598,파스칼,paskal,32
4418,남아프리카 사람들,springbok,67
1886,페달,pedal,83
9041,펑키 재즈,funk,51
3513,동화,asimilasyon,74
7671,생태학,ekoloji,51
9120,핀,toplu iğne,40
1776,보크,bonk,92
7689,멍청이,iroquois,61
6686,충분하다,yeterli olmak,63
1299,주석을 달았다,açıklamalı,83
11078,극적인,dramatik,30
5616,틀린,levha,74
9865,원칙,prensipler,27
4215,고고학,arkeolojik,31
2646,트리 븀,trilobit,90
5378,와일드 카드,joker,75
6676,노새,katır,59
9623,무형,figura,47
5507,만자 닐로,manzanillo,74
302,예리아,gundy,100
891,입금,yatırıldı,54
5773,과세,vergilendirme,72
9620,당나라,tanga,47
13620,아프리카 어,afrikaalılar,12
3830,justham.,iğneleme,84
5027,예언,kehanet,69
7636,키커스,kickers,19
4961,호넷,horet,54
2233,골퍼들,golfçüler,70
14340,거절했다,reddetti,13
10640,preseason.,müstehcen,39
11380,세로,dikey,30
9144,접시,tabaklar,20
2848,피카딜리,piccadilly,88
8327,정위,oryantasyon,32
11045,주장했다,savundu,20
14242,맥,mac,29
8202,여보,sevgilim,57
7171,카니,carney,64
10814,젠장,lanet etmek,34
5874,단백질,proteinler,30
11981,스코샤아,scotia,28
12694,유대인들,yahudiler,20
2420,계획자,planlayıcılar,82
13377,금지했다,yasaklanmış,10
5036,버지니아 사람의,virüslü,69
4096,빈혈증,anemi,83
8319,세이지,adaçayı,56
7149,전도사,misyoner,56
8105,의식하는,bilinçli,58
13525,보이는,görünür,13
1358,uses.,thimusus,96
9920,하얗게 된,houry,45
12264,탄소,karbon,25
13449,진지하게,ciddi anlamda,14
10924,에이미,amy,34
3715,식기 세척기,bulaşık makinesi,81
10598,카메룬,kamerun,39
3877,활공,kayma,71
9930,나룻배,feribot,37
13199,불편,rahatsızlık,16
7004,야구장,ballpark,55
10605,주장한 바에 의하면,iddiaya göre,39
7299,몬테비데오,monitevideo,63
9051,안락사,ötenazi,51
3354,rct.,rüşt,87
8346,볼테르,voltaire,56
8756,트럼펫,trompet,50
7798,말뚝,pay,47
14366,일곱,yedi,10
8137,포옹,huggle,58
9971,래브라도,labrador,44
7505,베켓,beckett,62
5936,unlightrighted,açılmamış,71
1709,타닌산,tanen,94
9418,슬립,kaymak,35
6071,몬트레이스,monterey,71
9870,싹,tomurcuk,42
12974,불알,toplar,10
2676,전복하다,devrilmiş,90
5572,경의,saygı,73
6579,키원,kippur,67
2132,소재,nerede,92
4123,바래다,solmak,51
13101,왕자,prens,17
3282,중합 효소,polimeraz,87
2963,팀워크,takım çalışması,88
314,풍력계,anemometre,100
14208,필드,alan,8
13058,오르다,gelip gelmek,7
12954,은,gümüş rengi,19
2286,축차,rotor,90
12028,디스크,disk,26
1000,오드 폰,audubon,97
13041,계정,tayly,18
9803,중요하게,en önemlisi,45
12875,향기,koku,20
11116,아열대,subtropikal,36
13487,교회에,kilise,13
10362,증가한다,artışlar,12
3824,서양인,occidental,84
3934,뚱뚱한 여자,bertha,83
6977,튀어 나와있다,patlak,19
6880,귀가,homecoming,65
4573,리보솜,ribozom,70
12506,학장,dekan,24
10238,시종,papazlık,42
721,수정주의,revizyonizm,98
4835,염소 자리,oğlak,78
3667,제재,yaptırım,15
6586,인력,insan gücü,67
5559,실존주의,varoluşçuluk,69
315,외로운,loner,100
7090,백신,aşı,53
1373,페 티딘,pethidin,96
6533,옹호,savunuculuk,68
6243,명명법,isimlendirme,69
370,싱귤러,tüylü,100
6556,침몰했다,güneşlenmek,68
1652,석묵,grafit,94
7285,아비게일,abigail,63
7442,경주장,yarışmacı,62
11416,축제,geçit töreni,32
1422,탁월한,transandantal,69
8939,소형 책상,davenport,52
13478,잭슨,jackson,14
13574,올림피아 경기,olimpiyat,10
8278,마라,mara,56
3170,포학,tiranlık,82
9255,피타고라스,pisagorlar,50
6475,기업가,girişimci,62
14129,절대,asla,10
9901,임신,gebelik,44
45,경전,kutsal şey,80
8876,활주 궤도,coaster,51
6287,의지,güvenen,31
13915,당신의,senin,5
4263,헤르츠,hertz,82
13348,...에 nd.,nd,15
13663,루이스,louis,12
3555,무스카트 포도,muscat,86
4392,수족관,akvaryum,80
8118,천식,astım,58
11579,소닉,sonik,31
13175,네아,nea,17
8687,암울한,acımasız,54
3727,아직도 물,durgun su,85
7283,캐논,carom,62
5242,하나로 된 돌,monolith,68
12399,재즈,caz,25
1340,반발,karşı saldırı,57
6729,단수형,tekil,62
297,멱지수,üs,89
12207,프링글,pringle,27
2244,족근,tarsus,91
10375,비행장,havaalanı,33
4356,다프네,daphne,81
13839,ㅏ,a,5
11056,차,çay,37
9979,하이드 록시,hidroksi,44
12656,헝가리,macaristan,22
3452,불순종,itaatsizlik,83
12614,캘거리,calgary,23
4179,릴,makaralar,51
14092,운영,operasyonlar,6
6367,매독,frengi,69
1453,위안,teselli,95
11493,금성,venüs,18
10702,통,varil,35
4564,갈비 살,pirzola,62
4849,디아스포라,diaspora,78
13694,방어,savunma,10
467,조회,sormak,69
2620,입체의,stereoskopik,89
9268,맞닥 뜨리다,rastlamak,28
12675,따로,ayrı ayrı,20
13518,맨 아래,alt kısım,13
14305,공기,hava,8
9842,부근,yakınlarda,45
5916,헛된,boşuna,71
8359,맨션,konak,54
11371,입대하다,kayıtlı,29
2657,비틀 거리다,karışmış,77
9186,수프,çorba,50
8088,맹세하다,taahhüt,42
14289,기계,makineler,9
85,꿈꾸는 일,hayal zamanı,100
9353,물개,seadog,49
13046,심슨,simpson,18
6450,충전기,şarj cihazı,30
6334,도플러,doppler,69
5981,무정부주의자,anarşist,63
3159,기업인,işadamları,88
272,발라,baler,90
3956,주택 지구의,şehir dışındaki,83
3608,가자미,pisi balığı,82
11328,보라색,mor,34
3532,귀상어,çekiç kafası,84
4311,대장장이,demirci,80
3650,돌아서 다,arkanı dön,82
10587,신경 쓰다,erkek kardeş,31
5556,상쾌한,net,69
6953,덩굴,asma,58
5924,가장 섹시한,hottest,71
13255,책상,çalışma masası,16
4969,곤잘로,gonzo,77
6452,스컹크,kokarca,68
7161,rudd.,kızılkanat,64
13771,거의,hemen hemen,11
13981,보다,görmek,5
13350,속도,hız,14
7539,햇을 쫓아 내다,tüf,62
9381,코미디언,komedyen,46
23,아멘,amin,80
11774,사자 별자리,leo,30
1642,용서,affedilmiş,94
5476,이케,ike,74
13848,~ 안으로,içine,7
3398,뒤뜰,arka bahçe,86
12672,열 두번째,on iki,22
9004,공예 학교,politeknik,51
12880,참으로,aslında,20
4484,그라 시아,gracias,80
6820,월 이회 간행물,ayda iki kez,66
6728,고린도자,korintliler,62
8422,예기치 않은,beklenmedik,56
8221,큰 파란,tahribat,57
14159,일하고 있는,çalışma,5
9538,자네이로,janeiro,48
12803,철도,demiryolu,19
518,삼켰다,yutulmuş,61
3891,고루의,kor,83
1557,비머,ışınlayıcı,95
8235,무력,kılıç,30
10141,활동가들,aktivistler,35
7877,라임,misket limonu,59
5843,금강사,zımpara,72
14507,센터,merkez,10
4959,무인,insansız,77
2257,체크 무늬,ekose,91
3810,기선,vapur,83
3136,롤러,halatçı,87
14089,시작했다,başlamak,10
11914,버밍엄,birmingham,29
9973,나일 강,nil,44
1896,섹스시즘,cinsiyetçilik,93
10579,망아지,colt,21
5639,기운 없는,floppy,73
4015,샬럿 빌,charlottesville,83
4933,그릴,ızgara,62
4702,책임지지 않는,sorumsuz,76
6098,마리아나,mariana,71
8360,리본,kurdele,51
10070,피곤한,yorgun,25
10296,웹스터,webster,41
13281,일 순위,öncelik,15
5541,슬레이트,kayrak yapmak,54
9461,노벨,nobel,48
3233,핵심,nükle,87
1813,곁눈,laer,93
11058,지껄이다,hugh,37
7280,개구,dev,62
11830,제목의 것,başlıklı,8
7206,준준결승,çeyrek final,63
2652,찌르레기,sığırcık,90
5188,상록수,yaprak dökmeyen,76
5217,트리스탄,tristan,76
5646,근본 주의자,kökten kimse,66
3072,아몬드,badem,86
5538,천체의,göksel,74
1596,빵 굽기,pişirmek,62
12827,한국어,koreli,19
7236,서지,bibliyografya,62
1660,잉어,sazan,83
2597,독자층,okuma,90
6208,엔트로피,entropi,70
12300,반란군,muhalif,25
6845,담요,battaniye,58
13349,봄 여름 시즌,ss,15
9548,메우스,meu,48
7303,유연한,esnek,54
5190,조절판,gaz kelebeği,71
7009,라자,raja,64
5431,킬트,kantlamak,73
9535,연기 됨,ertelenen,42
8074,아반,abbott,58
812,시킴,sikkim,98
13470,깃발,bayrak,12
13221,곧장,direkt olarak,16
4976,기아나나,guiana,77
7376,평가자,değerlendiriciler,62
12982,초기에,ilk olarak,12
1826,그린치,mızıkçı,93
9769,게르,gergi,45
7985,부과하다,empoze etmek,33
9175,스카,sk,50
2855,경솔한,dikkatsiz,84
1495,항재성의 항공사,antidisestablisansitizm,95
1889,계단식,basamaklı,62
5025,카탈로니아 사람,katalanca,77
2901,기저귀,bebek bezi,85
5736,살사,salsa,73
14077,가리키다,nokta,6
4535,더 똑똑하다,daha akıllı,80
3980,인접한,bitişik,82
2700,녀석들,dudes,24
162,카나,kana,99
1086,야아,yah,97
4104,요원,en baş,83
13634,등록되지 않은,kayıtsız,12
12317,메달,madalyalar,14
11984,설탕,şeker,28
5762,가장하고있는,taklit,44
2145,북서히,kuzeybüstence,92
8286,공장 폐쇄,kilitleme,57
12046,있음,mevcudiyet,28
4458,종이 접기,japon kağıt katlama sanatı,80
2923,고음부,tiz,88
9477,클린치,kaplamak,23
12124,용무,olaylar,23
11072,훔친,çalınmak,36
13052,믿음,inanç,17
2964,밈,memek,87
14374,12월,aralık,6
13000,케언즈,cairns,19
7519,실베스터,sylvester,62
2173,탈수 효소,dehidrataz,91
13672,전부의,tüm,12
12649,팔레스타인 사람,filistin,19
8279,아나콘다,anakonda,56
11076,음악가들,müzisyenler,22
11811,척탄병,grenadier,29
215,물리다,pump,100
2435,산뇨,asidör,91
8967,분위기,mod,51
11955,사냥,avlamak,24
13571,다양한,çeşitli,13
2948,알데히드,aldehit,83
797,음악 협회,filarmoni,98
4157,볼가,volga,82
3512,발효,fermantasyon,80
14125,반,yarım,10
3769,모서리,arris,82
4166,마스테 핑,jousting,82
2442,꾀가 많은,kurnaz,90
13785,뉴질랜드,zelanda,11
266,허술한,hoşgörülü,96
8233,스왑,swa,57
846,고가 도로,üst geçit,92
14056,~이든,ikisinden biri,11
9919,바트,bart,45
1058,열성,zalim,97
9503,예멘,yemen,48
10683,고슴도치,kirpi,38
12247,코스타,kostata,26
5187,크레믈린 궁전,kremlin,76
5724,저글링,hokkabazlık,71
9633,가슴,meme,42
4379,가속하다,hızlanmak,35
6029,작,başyapıt,71
2508,이주일,iki hafta,88
7966,참새,serçe,57
8734,전송,aktarma,12
9683,망토,mussolini,47
5241,소산,dağılma,17
13747,푸른,mavi,11
9219,갱 단원,gangster,48
7917,우스터,worcester,59
12810,스위스,i̇sviçre,21
10921,피라미드,piramit,32
1498,크릴,kril,95
14296,끝났다,bitti,7
8527,생물,yaratıklar,46
6867,경멸감,küçümsemek,63
13709,음정,tonu,12
3800,굽는 사람,bunsen,84
4605,목걸이,kolye,77
7846,격퇴,biennal,59
13381,사명,misyon,12
13087,금속,metal,17
2370,아마르,amar,91
8440,독감,nezle,56
12377,캠벨,campbell,25
8249,구실,vergi,24
5825,떼,sürü,66
2060,아스펜,titrek kavak,92
6939,영겁,aeon,63
5751,버리,bucky,72
3114,비장,dalak,87
12455,엔지니어,mühendis,7
4039,더럽지 않은,tertemiz,82
11523,튀니지,tunus,32
11505,애플리케이션,başvuru,21
13395,색깔,renk,12
9531,고인,merhum,48
2343,양측,bilateral,90
7687,마카오,macao,61
2782,통일,yeniden birleşme,89
3646,고패,kasnak,84
2942,민들레,karahindiba,87
8371,대처,thatcher,56
12045,기관차,lokomotif,19
2389,사망 기사,ölüm yazısı,83
9764,쇼먼,shoreman,46
5817,히드 록실 라제,hidroksilaz,72
