ID,FRENCH,JAPAN,INTERVAL
7135,huemul,ヒューズ,53
8236,sabre,セイバー,45
8854,théâtral,演劇,40
6282,la diarrhée,下痢,59
13058,inciter,株式会社,10
5964,régler,調整,61
8422,Perse,ペルシア,43
12256,continental,コンチネンタル,16
7236,cortez,コルテス,52
7685,mendel,メンデル,49
12507,doyen,ディーンの,14
13482,frais,いいね,7
10064,qualificatif,修飾子,32
10346,testa,テスト,30
5937,non déclaré,解析された,62
3562,Pénélope,ペネロペ,79
8365,noyau,核,44
1410,bizarre,ウィリア,94
11339,conduit,駆げつけられて,22
2616,caricature,似非者,86
5230,Caspienne,カスピアン,67
5450,idiot,馬鹿,65
1373,appréhendé,逮捕されました,95
3563,rompre,別れる,79
7777,superbe,見事,48
4339,idiot,アイスマーネ,74
12409,dissuader,抑止する,15
10824,concentré,焦点を当てる,26
12879,les types,タイプ,11
2003,strict,厳しい,90
11088,censuré,検閲,24
7945,poussiéreux,ほこりの多い,47
2236,épineux,潮吹き,89
409,supplice,試練,100
12526,lawrence,ローレンス,14
1380,Nahuatl,じゃあ,95
2013,banal,凡庸,90
9135,janet,ジャネット,38
8152,Bouddha,仏,45
6651,utilisable,使えるように,56
10826,inutile,無意味な,26
1713,porte parole,スポークスウーマン,93
1694,la nausée,吐き気,93
3188,continuité,継続的に,82
9128,tomate,トマト,38
3209,énergique,元気的な,82
6895,analogue,アナログ,55
12539,dépensé,消耗,14
3735,tramway,静止,78
1655,scrotum,陰嚢,93
2262,radiant,放射,89
5422,schisme,恥,65
9701,parodie,パロディー,34
168,tigon,ティゴン,100
10912,chiens,犬,25
13038,acide,酸,10
3688,ukulélé,ウクレレ,78
10964,timbre,切手,25
1369,hottentot,暑さ,95
5974,mater,企画,61
4473,trier,歩く,72
1500,rogan,ロガン,94
11877,réinsérer,再挿入,18
9716,alec,骨董品,34
13378,banni,禁止された,7
1301,adolescent,青少年,95
2681,ougandais,ウガンダン,86
4249,devi,デバイス,74
6038,foule,コミュース,61
8401,étoile,スタークラフト,44
154,anesthésie,麻酔,100
1925,agrégateur,アグリゲーター,91
10498,résultat,結果,28
11702,baron,男爵,20
838,en surpoids,太りすぎ,98
7243,mélamine,メラミン,52
10935,beatles,ビートルズ,25
4593,fait mal,痛い,71
1670,Sardaigne,サルデーニャ,93
13754,Ohio,オハイオーズ,5
8865,banlieue,郊外,40
9685,parenthèses,括弧,34
9427,compétence,専門知識,36
11134,seize,16,24
6713,quantités,量,56
10453,Départ,出発,29
2408,germination,発芽,88
2361,fougère,ブラッケン,88
2747,déportation,国外追放,85
12188,sommet,サミット,16
1067,soho,スホー,96
7980,pérhélité,近日,47
82,carrière,じゃあ,100
4063,Erica,エリカリー,75
1736,rectifier,整然,92
7365,épiscopal,エピスコパール,51
12875,lutte,レスリング,11
315,anémomètre,風車,100
4975,carte mère,マザーボード,69
2470,capitalisé,大文字,87
13068,frère,兄弟,10
10081,falaise,崖,31
5228,fétichisme,フェティシズム,67
4682,banquet,バンケット,71
5701,Gaspacho,ガスパチョ,63
2051,ogive,弾頭,90
4289,cerveau,マスターミント,74
12757,mobile,モバイル,12
8605,astucieux,頭がいい,42
1613,littoral,コットしました,93
1561,couvert,曇り,94
2952,hydrolase,ヒドロラーゼ,83
5083,serviteur,サーバント,68
12591,Islam,イスラム教,13
12069,couler,フロー,17
7660,oubli,忘却,49
8914,agrafe,クリップ,40
5108,brusquement,突然,68
2608,randle,ランドル,86
5976,poétique,詩形,61
6055,picorer,ペック,61
446,pipes,覗き見か,100
3106,ingrédient,材料,82
13141,la Suède,スウェーデン,9
3050,aura,オーラ,83
6850,hélicoïde,ヘリック,55
5278,celui qui,どちらでも,66
1437,enquête,お問い合わせ,94
3084,ulcère,潰瘍の,82
10580,poulain,コルト,28
10201,graffiti,落書き,31
8064,manoir,雑記,46
3826,flottille,フロティラ,77
8350,langley,ラングレー,44
4044,simplicité,シンプルさ,75
3704,inexistant,存在しない,78
7247,nouveau,最新,52
12817,capturé,捕獲された,12
13075,laboratoire,ラボ,10
12579,libanais,レバノン,13
561,hymen,雑誌,99
6572,Messie,救世主,57
6929,kaiser,カイザー,55
1308,polonium,ポロニウム,95
5209,précipité,慌しい,67
11498,la Normandie,ノルマンディー,21
12820,supposer,推定,12
12141,Bière,ビール,16
4578,napa,ナパ,72
8755,peler,皮,41
12522,mouvement,モーション,14
5179,sans arrêt,ノンストップ,67
12672,compagnon,仲間,13
7637,botteur,キッカー,49
1053,gluconate,グルコン酸,97
13448,pompe,ポンプ,7
4939,sentier,小道,69
4501,chair,カーソン,72
12263,raiders,侵略者,16
10959,vestiges,残骸,25
12011,Confiture,混雑する,17
9648,Zambie,ザンビア,35
10506,ébrécher,チップ,28
12994,Personnel,スタッフ,10
8980,Socrate,ソクラテス,40
9514,barlet,バートレット,36
13512,Toronto,トロント,7
5957,quatuor,四重奏,61
599,hiérarchique,階層的,99
11512,crème,クリーム,21
10085,hypothèse,仮説,31
2544,aplué,平らに,87
13682,envoyé,送信済,5
4598,guérilla,ゲリラ,71
2547,nucléolus,ヌクレオロス,87
346,ceinture sur,ベルトン,100
10733,Wellington,ウェリントン,27
10953,annonce,発表,25
7843,kodak,コダック,48
8477,la forge,フォージ,43
3013,en précision,境約え,83
4707,sans armes,武装,71
8329,cubique,キュービック,44
5134,zoulou,ズルー,68
8,carbonite,炭素,100
10234,section,小隊,30
13400,chaud,ホット,7
13466,main,手,7
3979,tortue,カメ,76
12176,femme,妻,16
1108,gardien,キーパー,96
2093,le dessert,デザート,90
9154,le déni,拒否,38
1374,péthidine,ペチジン,95
10241,franco,フランコ,30
12411,hurler,書き組む,15
10899,Licence,ライセンス,25
11672,évaluation,評価,20
498,riviera,リビエリア,99
5824,retard,遅れる,62
10000,mousson,モンスーン,32
9779,casino,カジノ,34
11198,tactique,戦術,23
6777,demain,明日,56
2573,gamelan,ガムラン,87
3604,sopranos,ソプラノ,79
13287,lui même,彼自身,8
5016,endocrine,内分泌物,68
3654,ordonné,整然とした,79
12329,euro,ユーロ,15
5325,nana,ナナ,66
8507,aigu,急性,43
2948,Commerçant,トレーダー,83
9158,scénario,脚本,38
13686,réclamer,請求,5
4945,sionistes,シオニスト,69
9850,pimenter,スパイス,33
12693,samuel,サミュエル,12
10455,lynn,リン,29
7306,nudité,ヌード,52
3423,arsenal,武器,80
9982,septembre,或いは,32
2014,clouer,タック,90
7863,Ne pas aimer,嫌い,48
4909,imprégné,予定されていない,69
2010,plus gentil,きらきら,90
10146,pharaon,ファラオ,31
5086,Cognac,ブランデー,68
9535,pneu,タイヤ,35
11205,faire appel,訴える,23
366,macaque,マカケ,100
12165,ascenseur,リフト,16
7241,fleur de mai,メイフラワー,52
9862,humus,謙虚に,33
6120,Electra,エレクトラ,60
8762,silicium,ケイ素,41
4762,hélix,ヘリックス,70
4914,Sophocle,ソフォカム,69
12367,exemples,併せた,15
3518,argramme,アーガイル,79
1675,expiation,償い,93
5346,neigeux,雪の,66
9742,carlo,カルロ,34
8779,du Coca,コークス,41
8361,ruban,リボン,44
5358,arcadia,アルカディア,66
747,maoïste,茂み,98
12980,sorte,選別,10
9123,lierre,蔦,38
11173,équitation,ライディング,23
9655,Messager,メッセンジャー,35
192,ostentation,派手な,100
12906,Arkansas,アーカンサス,11
9453,souverain,主権者,36
12828,coréen,韓国語,11
5672,châtré,併せて,64
6123,cavalier,キャバリア,60
3724,paranomie,パラノミア,78
4000,arcade,アーカジアン,76
2644,viscosité,粘度,86
3758,robuste,壮健,77
313,gymie,ジンピー,100
12585,père,父親,13
11827,au revoir,さよなら,19
3539,démonté,剥がした,79
11065,shawn,覆う,24
7819,incertitude,不確実性,48
8928,marin,船員,40
11989,spéculation,投機,18
11987,de Danny,ダニー,18
4258,dilemme,ジレンマ,74
3880,Daredevil,命知らず,77
6661,assisi,アッシジー,56
11271,progressive,プログレッシブ,23
12954,passer outre,オーバーライド,11
283,kryptonite,クリプトナイト,100
644,jirga,ジルガー,99
3373,lacunes,欠点,80
9384,laiton,真鍮,36
11473,Jérusalem,エルサレム,21
7041,auditeur,視聴者,53
1570,varuming,痘料,93
12259,Masculin,男,16
10454,zack,ザック,29
1921,Hillbilly,ヒルビリー,91
8921,grippe,インフルエンザ,40
2973,aviateur,エアマン,83
10703,baril,たる,27
6568,prêter,貸す,57
8683,terrifiant,似た,42
8832,joyce,欣然,41
7235,subdolu,微妙な,52
9545,Sammy,サミー,35
11758,réforme,改革,19
4648,blanco,ブランコ,71
13011,attrapé,つかまった,10
13376,enzyme,エンザイム,8
11721,Découverte,発見,20
10602,convaincu,確信している,28
6520,sclérose,硬化症,58
11637,comparer,比較,20
12327,classement,ランキング,15
514,partitizan,百党,99
9057,mozambique,モザンビーク,39
9860,oublié,忘れて,33
5283,vocabulaire,単語,66
996,tronc,うまく,97
5593,Dolores,ドロレス,64
7506,beckett,ベッケット,50
9677,Britannica,ブリタニカ,34
536,peau,毛皮,99
6141,autorisation,クリアランス,60
2419,en aval,下流,88
10785,apparemment,或いは,26
4012,jacksonien,ジャクソニアン,76
5247,picard,ピカード,67
6007,Néandertal,ネアンデルタール,61
9437,copenhague,コペンハーゲン,36
11591,poésie,詩,20
1545,formaldéhyde,ホルムアルデヒド,94
3385,incompatible,非互換,80
10337,plus petit,最小,30
4111,athée,無視,75
7879,cimeterre,シミター,48
6604,éther,エーテル,57
2637,turban,ターバン,86
13703,gagnant,勝者,5
13355,ancien,古代の,8
8117,pathétique,哀れな,46
12519,ajuster,フィット,14
1808,queue,ダン,92
9403,postal,郵便,36
7050,sauce,ソース,53
12179,brett,ブレット,16
9049,plus jeune,最年中,39
8910,Babylone,バビロン,40
1535,Épiphanie,悟り,94
10316,sable,砂,30
6802,mastication,咀嚼,55
2501,chapharral,チャパラル,87
4093,tutu,タツゥー,75
1359,Thisus,これらの,95
6969,Zorro,ゾロロ,54
12988,jean,ジーンズ,10
10643,goûter,サンプル,27
11856,ufer,uう,19
8460,Trésorerie,財務省,43
5882,bizarrement,奇態な,62
4281,chipmunks,チップマンクス,74
12369,Gain,利得,15
13065,enfer,地獄,10
3191,expéditions,遠征,82
2233,resserré,厳しく,89
5749,cubisme,キュービズム,63
226,arrière,バックストレッチ,100
3793,tanguer,腐敗した,77
5673,Œdipe,オードキス,64
7187,gravure,彫刻,52
9579,loterie,宝くじ,35
13467,globalement,全体,7
6707,Parthénon,パルテノン,56
3928,rolando,ローランド,77
10903,boycotter,ボイコット,25
7343,poterie,陶器,51
5664,terminus,末尾,64
12706,personne,誰でもない,12
544,harmoniser,ハーマン,99
749,apnée,無理店,98
11580,sonique,ソニック,21
10913,hébreu,ヘブライ語,25
12145,Serbie,セルビア,16
8723,cow boy,カウボーイ,41
11313,caché,隠れた,22
10575,Neptune,ネプチューン,28
4337,allégorie,アレゴリー,74
11992,ternissement,やさしい,18
1407,tardif,遅延された,94
5245,randonneur,ラタラー,67
12617,devise,通貨,13
2029,vendeur,ベンダー,90
6648,cognitif,認知,56
1337,latent,潜在的な,95
1398,berrier,ベリアー,95
692,bandoulière,バンドワゴン,98
1651,vibrant,活気に満ちた,93
3204,cosmos,宇宙,82
6427,non estimé,未知の,58
12201,relativement,比較的,16
6225,cafard,ゴキブリ,60
13189,enfants,子供達,9
5475,saillant,臆病な,65
4067,la polygamie,一夫多妻,75
5656,stehane,スターハーン,64
361,régénérateur,回生,100
7027,inventaire,在庫,54
9887,greco,グレコ,33
1469,abdomen,腹部,94
435,anschluss,アンズクラウス,100
1924,Latimer,潜伏的,91
5493,narguilé,ホーカー,65
4904,renne,トナカイ,69
13257,victoria,ビクトリア,8
13019,samedi,土曜日,10
11807,Lion,ライオン,19
8848,zodiaque,黄道帯,40
1730,sociologique,社会学,92
428,dictatorial,独裁的,100
7253,équiper,服装,52
12105,Saoudite,アラビア,17
3074,transaminase,トランスアミナーゼ,82
753,léthargie,無気力,98
3284,clauses,句,81
12853,forêt,森,11
7743,Refrain,コーラス,48
3499,compétence,熟練,79
10556,prussien,プロイセン,28
3739,pêcheurs,漁師,78
9809,dette,借金,33
7084,domino,ドミノ,53
13518,imprimé,印刷された,6
3305,analytique,分析,81
2803,nasale,鼻の,85
12889,Festival,祭り,11
11902,pouce,インチ,18
7259,tibia,すね,52
11674,fresque,フレスコ,20
9078,nègre,ネグロ,39
12846,carburant,燃料,11
10413,la relance,復活,29
10436,Vinci,ヴィンチ,29
5970,lizzie,リジー,61
13185,légèrement,軽く,9
1198,dolley,ドラリー,96
11058,barbe,ひげ,24
13621,afrikaans,アフリカ人,6
4506,mods,モード,72
3352,goutte,ぼんやりする,81
3444,fantaisie,ファンタジア,80
2564,sanglier,イノシシ,87
12192,la comédie,コメディー,16
9058,ennuyeux,退屈な,39
391,vertébré,脊椎動物,100
7461,tireur,シューター,50
5636,braille,点字,64
9207,rivière,リバーサイド,38
8623,oreilles,耳,42
6029,prêté,貸した,61
7184,Marguerite,デイジー,52
1089,féminin,フェミニン,96
13626,dégager,クリア,6
12724,Lundi,月曜,12
13008,réaction,反応,10
552,grognon,ドリフター,99
9428,cultivé,育てた,36
5781,libellule,トンボ,63
2255,prequel,前児童,89
9248,jenny,ジェニー,37
2053,fractal,フラクタル,90
6453,moufette,スカンク,58
658,séquoia,セコイア,98
13569,Minnesota,ミネソタ,6
6705,dingo,ディングー,56
8945,écrasant,圧倒的,40
9438,passerelle,ゲートウェイ,36
13030,unique,個性的,10
3900,cupidité,貪欲,77
8638,Genghis,ジゲニス,42
12162,risque,危険,16
7837,les échecs,失敗,48
7541,serbe,セルブ,50
5353,urine,ウルチン,66
2246,pion,ポーン,89
11967,ministère,省,18
9528,séparation,分離,35
11332,insigne,記章,22
13503,étape,ステージ,7
7202,Elijah,エリヤ,52
13167,former,訓練,9
9459,la tombe,墓,36
4764,bois,木材,70
11945,alison,アリソン,18
8091,Midland,中原域,46
6716,meilleur,最高級の,56
3391,hostile,不親切な,80
5707,soupir,はぁ,63
8650,dimensions,寸法,42
4166,Ziggurat,ジグラット,75
2064,nautile,ノワチル,90
6923,pipi,泣き身,55
2313,martèlement,ドキドキ,88
5696,cyclamen,シクラメン,64
9775,vérification,検証,34
9953,Merci,ありがとうございます,32
12873,perdre,失う,11
7828,disneyland,ディズニーランド,48
1690,réticence,不本意,93
6494,ventre,腹,58
4054,pictural,絵柄,75
11432,Louisville,ルイビル,22
8307,jumelé,ペア,44
12147,théâtre,シアター,16
675,hagar,ハガール,98
10542,carroll,キャロル,28
11829,extérieur,外側の,19
1189,vigilante,警官,96
11423,échecs,チェス,22
5147,lagune,ラグーン,68
11424,argentin,アルゼンチン,22
45,flashbacks,フラッシュバック,100
98,estimé,尊厳,100
1573,cratère,クレーター,93
3036,jacoby,ヤコビー,83
11745,flotte,海軍,19
6646,surveillance,監視,56
1278,Polska,ポルスカ,95
4243,katharine,カタリン,74
5625,baht,バーツ,64
7354,paysage,風景,51
5546,mâchonnement,スカッパー,65
8196,variantes,変種,45
7275,paludisme,マラリア,52
11275,pêcheur,漁師,23
6589,khrouchtchev,クルシェフ,57
7299,scénique,景観,52
2790,axolotl,アクキツロ,85
3288,irrédition,無関心に,81
3658,reprise,再開,79
11190,politicien,政治家,23
1748,torse,胴体,92
2868,à la mer,陸庫,84
988,arsenal,武器,97
3118,goebbels,ゴーベス,82
10719,fanion,ペナント,27
13628,correct,ちゃんとした,6
6785,glacial,スライドさせる,56
13563,mois,月,6
12227,évolution,進化,16
4234,se tromper,誤る,74
5231,vortex,渦,67
13230,fils,息子,9
5549,lysergique,リセルビリック,65
2326,baryton,バリトン,88
11365,Jacob,ヤコブ,22
12137,bangladesh,バングラデシュ,17
10200,parlait,話した,31
2075,centurion,センチュリオン,90
11225,vision,ヴィジョン,23
11485,balancé,掃廷,21
13171,guider,ガイド,9
12060,Des marques,マーク,17
8370,kylie,カイリー,44
5371,volatil,揮発性,66
12525,julien,ジュリアン,14
11202,agents,エージェント,23
955,antaeus,アンタエス,97
2697,cortina,コルチナ,86
6490,gênant,恥ずかしい,58
2984,kensington,ケンジントン,83
5219,travail,トラベール,67
11558,shakespeare,シェイクスピア,21
7119,clef,クレア,53
3103,rétrécir,縮む,82
4977,Guyane,グリアーナ,69
13473,plus haute,より高い,7
7421,brutal,残忍な,51
10470,canaux,チャンネル,29
4419,Springbok,スプリングボク,73
2016,invisible,未知の,90
9714,gothique,ゴシック,34
6110,alastrice,アレスタ,61
7308,inventeur,発明者,52
12305,brooklyn,ブルックリン,15
2860,ventilation,換気,84
7728,Naples,ナポリ,49
12210,honda,ホンダ,16
13533,précédemment,以前,6
2302,doué,疑う,88
11347,Albanie,アルバニア,22
12182,malade,病気,16
6767,pèlerins,巡礼者,56
9308,débuté,デビューしました,37
2450,bedfordshire,ベッドフォードシャー,87
4336,crétacé,クレタセウス,74
11049,badminton,バドミントン,24
12914,ligne,行,11
9229,syrien,シリアン,38
1744,persuasion,説得,92
5978,nichement,ニッチ,61
3805,aspirine,アスピリン,77
8427,Newark,ニューアーク,43
9697,étagère,棚,34
