ID,SPAIN,DEUTSCH,INTERVAL
11871,malicioso,böswillig,27
12547,intercambio,austausch,24
4526,apellidos,nachnamen,40
302,gundoso,gundy.,100
1513,impropio,untauglich,90
13990,ordenador personal,pc,38
3050,cardo,distel,83
1766,libro de cocina,kochbuch,89
4174,metralla,schrapnell,84
13189,químico,chemisch,19
8166,bacalao,kabeljau,61
13868,gente,menschen,7
14458,pensamiento,gedanke,12
14318,siempre,stets,11
6864,esforzarse,sich bemühen,58
9589,ph,phain,50
13348,dakota del norte,nd.,18
6534,sofá,couch,67
12693,ratón,maus,25
5889,sacerdotes,priester,45
3654,rundro,rucker,87
9751,acusación,anklage,43
43,discado,wähl-,99
8106,estreno,premiere,21
3959,castaña,kastanie,83
13090,reasignado,neu zugewiesen,20
8847,zodíaco,tierkreis,56
9,rehaga,remade,100
6776,día siguiente,morge,69
11501,chipre,zypern,36
1748,yídish,jiddisch,95
8637,genghis,vergbis,57
8235,sable,säbel,33
7004,estadio de béisbol,baseballstadion,58
12667,tripulación,besatzung,22
13873,cualquier,beliebig,5
930,abismo,abgrund,87
12147,naval,marine-,30
14220,similar,ähnlich,12
5184,fabuloso,futterform,78
2092,postre,nachtisch,93
5300,izquierdista,linke,71
7035,abt,abtropfen,67
4941,lavandería,wäscherei,79
14330,negro,schwarz,12
1531,burguesía,bourgeoisie,96
13165,torre,turm,18
7285,abigail,abseits,65
5714,cv,lebenslauf,75
12715,pies,fuß,25
11397,inferido,gefolgert,34
8025,duquesa,herzogin,62
4388,espuma,schaum,79
11605,género,genre,30
969,recibo,kassenbon,76
7593,sótano,keller,63
12429,huérfano,verwaist,26
7733,juerga,spree,62
2949,fosfo,phospho,89
8176,coma,komma,51
12623,papa noel,santa,26
13650,legal,gesetzlich,9
1234,transmitir,vermittelt,20
9621,concejal,stadtrat,48
8281,sensa,sears,57
11157,ingreso,einkommen,35
8884,eficiencia,effizienz,37
12223,más cerca,näher,29
12630,instalaciones,einrichtung,21
8434,eterno,ewig,51
12838,acercarse,sich nähern,18
3905,ratificación,ratifizierung,85
2616,más feliz,glücklicher,91
12078,aficionado,amateur,30
9548,meu,mei,50
2386,contracultura,gegenkultur.,92
1694,slappy,slary.,95
345,cinturón en,anschnallen,100
3761,precipitadamente,hastig,86
12832,económico,wirtschaftlich.,20
5096,deshonesto,unehrlich,79
9723,castor,biber,42
2294,alimentado,betrieben,88
6267,campesino,bauer,56
9672,resolver,lösen,33
13777,españa,spanien,13
2781,aplausos,beifall,90
10406,maceta,topf,41
13040,mayor,senior,20
1485,gallito,bantam-,90
5779,adelantar,überholen,55
5649,bocinazo,hupen,74
5726,irreal,unwirklich,74
1992,borrascoso,böig,93
7126,huyendo,flüchten,47
11628,diario,tagebuch,29
7099,traición,verrat,65
1262,divergencia,abweichungen,62
5399,semen,sperma.,77
9090,conmocionado,schockiert,27
251,tambaleante,taumeln,73
10793,preparatorio,vorbereitend,41
13877,puede,mai,5
10013,malhumorado,launisch,47
3457,águila pescadora,fischadler,80
4985,obrero temporal,hobo.,77
13464,enrique,henry,16
11672,hidrógeno,wasserstoff,34
1406,tardío,verspätet,96
7486,bendecir,segnen,47
6720,incómodo,unangenehm,68
3902,aléjate,getaway,84
6760,periférico,peripher,62
4721,temporada media,mittelsaison.,81
6991,estampida,ansturm,64
7080,céntrico,zentrisch,66
8631,cordero,lamm,53
4658,inevitablemente,zwangsläufig,53
8510,muscular,muskulös,58
5268,vendedor,verkäufer,61
3706,on,ade,86
3094,que comienza,beginnend,38
11684,piernas,beine,21
5839,se acabó el tiempo,auszeit,62
3873,peatonal,fußgänger,78
9027,lodo,dreck,54
5405,réplica,replik,69
1078,callum,anrufen,97
10805,opuesto,gegnerisch,19
2321,embriaguez,trunkenheit,74
11512,resistente,winterhart,34
2089,no involucrado,unbeteiligt,93
12127,miedo,furcht,25
14467,discutido,besprochen,7
13783,confusión,verwechslung,10
9687,pregonero,barker,49
9703,grito,schrei,40
13768,sí mismo,selbst,13
13201,prestado,geliehen,19
9781,triangular,dreieckig,48
14084,mover,bewegen,9
14273,cabeza,kopf,11
4189,fleury,feium,84
14217,de nuevo,wieder,6
1966,currícula,klosten,94
1610,diferencia,varianz,95
14333,venta,verkauf,24
13161,ciertamente,bestimmt,20
8442,inmaduro,unreif,56
7726,mus,musege,48
12946,selección,auswählen,12
14357,fácil,einfach,12
3972,trimestral,vierteljährlich,85
11746,cama y desayuno,bb.,32
2468,predestinado,gezüchtet,41
10063,calificatorio,qualifikation,10
13414,luchando,kampf,7
8766,cruzados,kreuzfahrer,31
9001,préstamo,darlehen,45
1859,cónclave,konklave,91
12698,adivinar,erraten,23
14106,nivel,ebene,12
2895,necrofilia,nekrophilie,90
12575,aureola,heiligenschein,26
5450,visitante,besucher,11
14096,impuesto,steuer,27
6600,fraternidad,brüderlichkeit,54
7174,discutible,moot,64
6477,coronilla,pastete,70
14172,código,code,14
13594,regalo,gegenwärtig,12
1503,de cornualles,kornisch,96
12879,iraquí,irakisch,22
7323,cobertizo,baracke,58
1062,medio ambienteismo,umweltschutz,36
7343,animadoras,cheerleading,61
2928,civilmente,zivilfrei,89
14521,préstamos,kredite,45
3451,trébol,kleeblatt,68
708,pardo,dun,81
8523,breta,bon,58
6179,upc,zentralprozessor,69
12009,entrevista,interview,25
1404,gratitud,dankbarkeit,96
8783,sábana,blech,45
5781,cumplir,folge leisten,65
3222,siciliano,sizilianisch,85
3812,noético,noetisch,86
2522,peluca,perücke,82
9336,escombros,trümmer,52
14399,blanco,weiß,12
1933,merodeador,rumtreiber,82
3156,sacerdocio,priestertum,88
9924,árabe,arabisch,47
4313,vendedor ambulante,hausierer,82
7739,un rato,längere zeit,62
1529,recto,rektum,96
13114,conductor,treiber,14
8045,felicidad,wonne,61
45,sagrada escritura,schrift,82
3524,cerveza negra,stout,87
11805,cubano,kubaner,33
6713,infeliz,unzufrieden,67
9577,a escala nacional,landesweit.,50
2665,torbellino,whirlpool,90
5398,monja,nonne,67
8566,sísmico,seismic.,56
697,drogadicto,junkie,88
5282,vocabulario,wortschatz,77
7612,grover,gräber,63
14365,hombres,männer,11
9455,tiros,three,22
11706,fg,fair,34
127,surtido,sortiment,83
8808,macedónio,mazedonisch,50
6856,línea de datos,datumsgrenze,68
6010,diácono,diakon,45
3827,himno,hymne,78
4750,camboyano,kambodschanisch,78
14485,amable,art,16
8463,opio,opium,59
14012,podría,könnte,7
10458,objeción,einspruch,13
7415,pelea,scrimmage,63
3539,tifoidea,typhus-,87
13309,administrado,gelang es,11
10955,desactivado,deaktiviert,37
9652,anticipado,vorausgesehen,40
92,desintegración,zerfall,78
13426,corrió,ran,17
6302,caracol,schnecke,66
1478,agua salada,salzwasser,96
2618,escándalo,aufregung,87
9468,licenciado en letras,ba.,48
9575,simultaneamente,gleichzeitig,44
14427,respuesta,antwort,12
13933,mismo,dasselbe,9
13975,segundo,zweite,8
7189,puerto pequeño,yachthafen,66
12805,mosca,fliegen,14
5768,subsecciones,unterabschnitte,49
1828,moneda,prägung,95
8010,incorporado,eingebettet,59
10790,anticuado,veraltet,41
7165,acostumbrado,üblich,66
2543,aplanado,abgeflacht,87
2643,viscosidad,viskosität,90
5339,montón,haufen,70
7191,puta,nutte,65
9989,hacia el noreste,nordöstlich.,47
4687,bordillo,randstein,70
8173,modesto,bescheiden,61
11180,ancho,breite,38
13070,alcanzar,erreichen,11
6947,lealtad,treue,66
7176,conveniente,praktisch,47
10079,agrícola,landwirtschaftlich,32
3256,zarza,dornbusch,87
2431,tacos,heelers,92
447,ileso,unverletzt,100
8086,jurásico,jurassisch,61
4221,ayudante,adjutant,82
5207,acosado,stalking,47
3787,cabeza blanca,whitehead,86
10808,creció,wuchs,41
12874,lucha,ringen,23
9517,víctima,vic.,51
13141,descanso,brechen,15
13047,filipinas,philippinen,16
4572,populacho,bevölkerung,82
9419,hada,fee,50
13978,día,tag,7
4244,lugar de trabajo,arbeitsplatz,83
14132,suma,zusatz,7
4775,oneida,opferda.,80
12758,gigante,riese,15
12551,navidad,weihnachten,27
11761,atlético,sportlich,15
4193,tachar,anstriche,42
7824,utopía,utopie,62
7407,depósito,lagerhaus,60
820,carcinógeno,karzinogen,88
2692,suprarrenal,adrenal,91
11843,húngaro,ungarisch,31
4036,lentes,linsen,84
12722,madre,mutter,24
5423,mercancía,ware,64
9483,lobos,wölfe,51
12406,grasa,fett,27
5532,ciprés,zypresse,76
3664,alumnos,pupillen,75
10156,ming,mischung,44
4956,caballo de fuerza,porzent,79
10721,silla,sessel,37
11875,filosofía,philosophie,32
7187,rumorado,geschwommen,35
8082,una,uneinheit,61
11766,afortunado,glücklich,33
3097,desaprobación,missbilligung,76
6255,estremecerse,schüttelte,72
82,guisante,peabody.,100
8236,zumbido,summen,58
9842,vecindad,nähe,48
1253,pulido,poliert,24
9983,rehén,geisel,38
7671,ecología,ökologie,54
12804,ojo,auge,18
8800,locutor,sender,15
3100,comestible según la ley judía,koscher,88
14508,documentos,unterlagen,14
11913,granja,bauernhof,27
9093,graduado,absolvent,38
484,paternidad,elternschaft,99
13269,teoría,theorie,16
5074,proveedor,anbieter,64
12184,no licenciado,lizenziert,30
7818,incertidumbre,unsicherheit,61
8656,desglose,nervenzusammenbruch,56
2372,buzón,briefkasten,90
1075,nene,knirps,80
795,sabroso,schmackhaft,97
10559,votantes,wähler,37
2711,buitre,geier,87
9097,yoduro,jodid,54
13174,a veces,manchmal,18
12631,gris,grau,25
2754,cervecería,brauerei,84
7959,una pieza,ein stück,62
7488,presentaciones,einsendungen,47
418,sher,sitze,100
571,dormitorio,schlafsaal,91
8497,oxidado,rostig,58
6677,rellenar,fillmore.,70
6075,cruel,grausam,73
14013,resultados,ergebnisse,7
10380,hilary,hilame,39
13926,incluso,sogar,8
7374,centeno,roggen,65
2466,dichos,sayer,84
3133,renegado,abtrünnig,60
14460,pag,p,10
1945,fermi,feliver,94
6085,más pesado,schwerste,73
6658,tallista,schnitzer,69
3698,hacia abajo,nach unten,48
10316,cache,zwischenspeicher,40
1263,cuestionario,fragebogen,93
9356,mito,mythos,46
10761,mascota,haustier,38
9445,secuestro,entführung,36
1964,epíteto,beiname,89
4300,canoa,kanu,73
8373,ámbar,bernstein,59
11018,céltico,keltisch,39
8703,descubrir,entdecken,10
726,sonido metálico seco,rasseln,99
7889,comportarse,sich verhalten,44
10503,radiación,strahlung,40
10679,avalancha,lawine,41
6251,cianuro,zyanid,72
3192,más estricto,strenger,88
1267,acumular,akkumulieren,47
12474,tratado,vertrag,21
13130,octavo,achte,20
11525,regresar,komm zurück,35
3318,retenido,einbehalten.,88
8673,estonio,estnisch,54
10614,confederación,staatenbund,26
14216,usos,verwendet,5
1878,derribado,verstopft,79
4916,improbable,unwahrscheinlich,77
386,triásico,trias,100
6982,más suave,weicher,67
1141,figo,figur,97
9232,explotar,platzen,48
11651,beneficio,nutzen,8
1294,bebés,säuglinge,56
13731,espacio,platz,13
12426,leche,milch,27
421,guión gráfico,storyboard,100
5144,criadero,brüterei,78
14497,leer,lesen,6
14300,operación,betrieb,7
10674,repuesto,ersatzteil,38
6393,reservas,reservierungen,14
13285,séptimo,siebte,18
2243,dicho de una cosa,quatsch,93
7329,confinado,beschränkt,52
7500,yellowstone,gelbsteuer,64
2945,auriculares,kopfhörer,82
7771,faro,leuchtturm,62
13925,mientras,während,7
6252,cura,heilung,63
9091,reincorporado,wiederholt,44
1177,suboficial,nco.,97
4561,concurrir,stimmte,71
13730,español,spanisch,13
3267,no probado,unbewiesen,88
9710,restauracion,wiederherstellung,10
1976,legionarios,legionäre.,90
5849,entresuelo,zwischenstock,73
4879,mercenario,söldner,62
9016,orquesta,orchester,53
8466,sufragio,wahlrecht,59
8093,faldas,die röcke,49
6495,gobernantes,lineale,53
4742,avergonzado,beschämt,79
2492,traidor,verräter,77
7766,intimidación,tyrannisieren,47
11737,pie,ft.,34
11764,cercano,in der nähe,33
13479,girar,wende,11
6009,buen año,gutes jahr,74
13562,mes,monat,12
13425,fácilmente,leicht,17
9161,dormir,pennen,53
1194,trompeteo,fanfare,97
13395,color,farbe,14
11230,presupuesto,budget,37
11011,tortuga,schildkröte,36
5961,estresante,streißig,73
4492,errático,unerträglich,70
5019,rizado,lockig,79
14121,haciendo,herstellung,5
1676,hermandad,schwesternschaft,95
783,ser un problema,probieren,98
5248,estupendo,sojournerin.,75
8912,mk,merk,53
11659,provisional,vorläufig,33
12407,contar,pause,28
13757,meridional,süd-,13
2773,chorrito,rinnsal,85
9936,más amplio,breiter,47
3979,torcedilla,torchwood.,85
1739,luz de las estrellas,sternenlicht,93
9036,bateador,schlagmann,55
6291,reprimir,unterdrücken,42
14405,octubre,oktober,6
7812,herrería,smithers,62
4188,irlandés,hibernier,84
6533,abogacía,befürworter,70
11196,trece,dreizehn,38
10526,sustancialmente,im wesentlichen,22
8719,demanda judicial,klage,51
8993,nudo corredizo,slipknot,55
8574,encendedor,feuerzeug,56
328,chaqueta de sport,blazer,52
7786,motín,meuterei,60
12312,en todo el mundo,weltweit,29
13143,luchado,kämpften,20
3045,anochecer,einbruch der dunkelheit,89
8544,pozo,weller,58
3208,enérgico,energetisch,84
14130,brindar,bietet,6
8000,tiempo de paz,peaketime.,62
6508,serbal,eberesche,71
11097,rocoso,felsig,32
7566,recomienda,empfiehlt,14
7015,adoración,verehrung,62
5172,abuela,oma,77
3943,buldeo,bf.,85
3616,prenda interior,unterwäsche,79
14141,pendiente,fällig,7
9802,sorprendente,überraschend,24
14451,pérdidas,verluste,11
14069,ley,gesetz,9
12544,letra,buchstabe,21
7992,consumo,verbrauch,62
2840,implacable,rücksichtslos,87
711,deservicio,bärendienst,99
12477,checo,tschechisch,27
2378,pulsera,armband,87
8239,monigote de nieve,schneemann,60
1514,vigilancia,wachsamkeit,65
13816,es,es ist,5
72,jactancia,prahlerei,59
6498,color avellana,hasel,71
2901,pañal,windel,86
13075,crítico,kritisch,12
5919,deidad,gottheit,64
11321,emigrar,trek,37
2922,berilio,beryllium,90
3283,cláusulas,klauseln,47
7104,alineado,ausgerichtet,35
11231,patrulla,patrouillieren,29
2605,mica,glimmer,91
9039,reembolso,renatement,51
6315,diócesis,diözese,71
13835,oms,who,7
4804,inadvertido,unbemerkt,74
12531,macho,malo.,27
7873,perpetradores,täter,48
2608,excede,übersteigt,91
8805,sinfonía,symphonie,55
555,propiedad vitalicia,freier halt,99
7264,gofre,waffel,62
5925,lluvioso,regnerisch,74
10219,choque,zusammenstoß,34
1039,improvisado,provisorisch.,98
4366,paréntara,parton,82
3205,tener suerte,hap,88
2891,inundado,überschwemmt,79
11950,aniversario,jubiläum,31
5858,smee,kriechend,74
2851,tallado,geschnitzt,73
4215,arqueológico,archäologisch,34
2627,resina,harz,81
1871,fluido,fließend,94
2763,estatutos,satzung,63
12943,cuyo,deren,22
6491,vaina,pod,65
13625,claro,klar,13
3026,graderío,tribünen,87
4723,esférico,sphärisch,80
10264,historias,shops,26
1065,abarcado,umfassten,39
13619,disponible,erhältlich,14
9372,en primer lugar,zuerst,52
9241,no hombre,keine männer,53
4544,desfigurar,verunstalten,55
7526,bucear,tauchen,40
12656,hungría,ungarn,26
9176,sin precedentes,beispiellos,53
6309,arquímete,archimean,72
12450,pato,ente,23
10535,portátil,tragbar,42
2549,supervisarse,überwachten,92
6310,marroquí,marokkanisch,68
10108,solitario,einsam,40
2771,clínica,kline,88
8830,sin alterar,unverändert,55
12883,centenar,hundert,18
13411,puente,brücke,15
12828,bebé,baby,23
14117,rango,reichweite,12
13668,ingresó,trat ein,12
11073,flecha,pfeil,35
8784,astronave,raumfahrzeug,56
9411,estera,matte,40
8644,geográfico,geographische,37
10588,lijadoras,sanders.,40
4735,trapo,lappen,67
4761,hélice,wendel,80
10453,zaqueta,zack,43
12027,vapor,dampf,31
7618,sofocar,ersticken,57
11069,crudo,roh,38
5694,swung,geschwenkt,75
5625,cojear,schlaff,62
13581,indio,indisch,13
8005,golpes,slams,34
12206,en g,ing,30
12924,arrendajo,jay,19
6297,tabloide,bouleloid,67
14339,consideró,berücksichtigt,5
1527,pigmeo,pygmäe,90
4644,regenerado,zurückgefordert,63
3400,músculos,muskeln,38
9380,solipsista,solitips,51
38,equino,pferde-,99
3095,esfuerzo de torsión,drehmoment,88
750,disfunción,funktionsstörung,89
586,sin censura,unzensiert,99
12176,sobresaliente,hervorragend,30
10710,docena,dutzend,31
8947,erudito,gelehrte,38
10216,credibilidad,glaubwürdigkeit,28
13528,adán,adam,13
4982,circuncisión,beschneidung,77
6228,plummer,roller,72
4771,mangosta,mungo,80
7852,cuna,wiege,62
3952,notario público,np.,85
13271,relé,relais,18
6195,caniche,pudel,71
7413,adornado con lentejuelas,spangled,64
7065,sintético,synthetik,65
14079,convertirse,werden,9
2559,clorhídrico,hydrochlor,92
6643,desaparecer,verschwinden,38
13767,fallecido,ist gestorben,12
10766,hormigón,beton,41
3379,disminuir,verringern,53
50,consolados,auszeichnungen,90
1041,juré,geschworen.,98
1621,poliestireno,polystyrol,95
13610,palabra,wort,10
14302,función,funktion,24
8394,analistas,analysten,49
1006,hachís,haschisch,98
12775,niño,kind,18
7791,vale la pena,lohnend,62
11816,falsificación,fälschung,30
1520,poco ético,unethisch,95
1689,renuencia,unwilligkeit,95
6037,concurso,konzour,73
561,espárragos,spargel,99
4228,chirridos,chirps,80
8831,joya,joyce.,56
7796,ironía,ironie,62
13675,luz,hell,12
7518,transversal,überkreuzung,61
2426,hombre bajo,lowman,92
11958,marchito,se.,32
2330,litografía,lithographie,85
4131,caseoso,käsig,83
13632,foro,forum,14
1795,hereditario,erblich,95
13452,creído,glaubte,5
6120,fascinante,faszinierend,62
14041,ya,bereits,9
7627,impresora,drucker,58
5840,algarabía,kauderwelsch,74
14226,gratis,frei,6
8014,gimnasio,fitnessstudio,61
13601,divisiones,abteilungen,8
14158,ordenadores,computers,7
9937,caballeros,herren,47
1136,ciempiés,tausendfüßler,97
1013,mandón,dominant,98
8265,aterrizaje,landungen,12
10556,restringido,eingeschränkt,19
5684,anacoreta,verankerung,75
2334,homónimo,namensvetter,90
10404,ruido,lärm,43
461,conciliar,versöhnen,86
9868,reinado,regieren,38
4718,humedad,feuchtigkeit,80
8978,corcho,kork,53
11247,lanzas,speere,34
5426,establecer en,eingestellt auf,77
12075,realidad,wirklichkeit,30
11709,proximidad,räumliche nähe,34
4960,vastamente,erheblich,79
2775,payasadas,antike,88
13023,frontera,rand,19
4686,escuchado,hört,81
12839,primavera,frühling,20
5474,saliente,hervorstechend,76
2423,de interés periodístico,berichtenswert,92
3611,fusión de un reactor,kernschmelze,85
12254,interno,innen,10
6340,novedad,neuheit,69
257,cohesivo,kohäsiv,59
14031,temprano,früh,11
1594,evolucionando,sich entwickeln,38
2674,tiroides,schilddrüse,90
7779,flatulencia,blähung,62
14207,especial,besonders,12
9756,humanidad,menschheit,48
10640,pretemporada,vorsaison-,42
6836,billetes,banknoten,38
9053,calina,dunst,52
11248,infinito,unendlichkeit,38
10472,judaísmo,judentum,43
719,más delgada,verdünner,99
12745,fotografía,foto,13
14250,perdido,verloren,12
1256,encorvado,gebeugt,38
13821,este,das,5
5049,mechones,tufts,76
12341,memoria,erinnerung,16
13123,competir,wetteifern,15
12001,pagado,bezahlt,31
1230,jobo,jone,97
9754,taller,werkstatt,46
10787,medieval,mittelalterlich,41
13934,entonces,dann,6
5318,examinador,prüfung.,32
9660,calcio,kalzium,50
6151,protector,schützend,11
2453,salvador,retter,90
8205,inducción,induktion,48
11867,medicamento,medizin,32
13179,ofensa,vergehen,12
8102,vecino,benachbart,38
10107,tribus,stämme,33
5716,nieto,enkel,73
6564,denso,dicht,62
1681,pediatría,pädiatrie,93
10742,aborto,abtreibung,38
11000,boca,mund,38
13215,episodio,folge,14
14434,requerimiento,erfordert,7
12363,correctamente,korrekt,28
10285,carne,fleisch,44
11175,multitud,mob,36
14268,demanda,nachfrage,23
2899,desarmado,entwaffnet,60
211,valón,wallonisch,100
14398,fecha,datum,6
9597,robo,stehlen,34
13952,parte,teil,9
11592,portugués,portugiesisch,35
10600,caído,gefallen,42
4587,columna vertebral,rückgrat,80
13950,usando,verwendung,5
8242,superado,übertreffen,48
14476,impulsos,fährt,12
8395,coste y flete,kundenträger,59
8482,grano,korn,52
9537,cena,abendessen,50
7236,bibliografía,literaturverzeichnis,64
5160,afligido,erstrichen,78
8968,dormido,schlafen,19
7865,metáfora,metapher,57
5073,restricciones,einschränkungen,73
