ID,SPAIN,TURC,INTERVAL
3273,descomposición,ayrışma,89
14300,operación,operasyon,7
5787,piedra clave,kilit taşı,76
8668,dispuesto,fikirli,12
5368,caucásico,kafkas,78
4323,ajenjo,absinthe,84
3497,línea principal,ana hat,86
4549,fructosa,fruktoz,83
10604,compras,alışveriş,28
13116,luis,lewis,21
9195,buques,gemiler,44
8480,trascendencia,çıkarımlar,46
2694,tetera,çaydanlık,92
3434,sensorial,duyusal,88
6739,manatí,manâhe,71
11935,física,fizik,8
3641,computadora portátil,not defteri,84
12363,correctamente,doğru şekilde,30
13884,tres,üç,8
1178,marchas,yürüyüşçü,94
6642,pedregoso,taşlı,72
1418,rarezas,nadirlik,82
10193,entidad,varlık,42
394,latería,latham,100
13810,él,bt,5
4930,gafas de protección,gözlük,78
6209,afueras,etekler,74
12908,cicatriz,yara izi,23
8674,monje,keşiş,44
13784,pequeña,küçük,13
10389,asta de bandera,flagstaff,46
11983,los ciudadanos,vatandaşlar,28
9262,luchador,güreşçi,48
9330,fabricante,maker,46
86,arado,pulluk,89
680,arqueólogo,arkeolog,91
4276,inframundo,yeraltı dünyası,84
8998,no fidedigno,güvenilmez,56
7391,rotura,huzur içinde yatsın,48
11454,prima,bonus,38
3168,recursivo,özyineleme,84
6863,idealmente,ideal olarak,39
8662,bizantino,bizans,59
11692,terremotos,depremler,15
2208,valoración,titrasyon,92
9096,arrastrar,sürüklemek,46
7298,escénico,manzaralı,68
6796,simulación,sim,38
11537,derivado,türev,24
5285,sintoísmo,shinto,80
3543,fallar,ruff,85
11566,bombarderos,bombardıman,28
14149,soltero,bekar,10
13687,malo,kötü,14
13264,maría,mary,17
12735,enteramente,baştan sona,9
7012,relleno,dolgu malzemesi,47
9169,amargo,acı,53
1080,configuraciones,konfigürasyonlar,52
12337,ajuste,ayar,11
1926,condesa,sayım,95
12054,títeres,kuklalar,27
10326,más cercano,en yakın,46
4073,telterina,mektupcu,86
5299,mala conducta,yanlış davranmak,80
8914,jerarquía,hiyerarşi,56
492,estreñimiento,kabızlık,97
7673,imbécil,sarsmak,61
4368,honestidad,dürüstlük,84
7146,poco profundo,sığ,67
12718,gorro,gang,26
9567,gimme,gam,52
13840,i,ben,5
6440,balbucear,gevezelik,72
13259,índice,dizin,19
7770,arrepentirse,pişmanlık,26
952,chubasco,fırtına,92
7778,bozal,ağızlık,64
14213,unión,birlik,12
9730,bulto,şişkinlik,51
460,adictivo,bağımlılık yapan,27
12211,cachondo,randy,31
12292,moscú,moskova,30
14416,conseguir,edinme,8
1500,espectacularmente,muhteşem olarak,96
1199,guiso,güveç,90
5616,lew,levha,78
2671,eurasia,avrasya,92
12248,algun lado,bir yerde,31
11956,agujero,delik,28
12350,de pie,ayakta durmak,13
10572,enojo,kızgınlık,41
6630,sandía,karpuz,70
13443,agradable,güzel,17
8213,espejismo,yanılsama,60
10901,falso,numara yapmak,38
9499,caca,bok  kaka,50
13811,tiene,sahip olmak,5
12077,treinta,otuz,32
7941,exhaustivo,kapsamlı,62
12771,animal,hayvan,15
9857,tierras altas,yayla,37
10902,boicotear,boykot,39
7319,franja,saçak,65
1609,disparidad,farklılık,33
9540,campaña corta,kısa vadeli,52
3142,psicoactivo,psikoaktif,89
13277,cruzar,geçmek,13
7693,estanque,gölet,63
11163,civilización,medeniyet,12
9240,latitud,enlem,52
12695,inundación,sel basmak,17
10286,helicópteros,helikopterler,30
8660,pelo,kürk,56
2239,matadero,kesimhane,93
3037,pez solar,güneş balığı,90
5384,bizcocho,bd,77
14026,de acuerdo a,binaen,11
47,perro de pomerania,spitz,100
5617,girasol,ayçiçeği,78
8087,collar,yaka,53
9203,francachela,jamboree,55
1895,numero,numara,95
7331,enrutador,yönlendirici,65
13913,ambos,ikisi birden,10
2174,clavija,peg,74
13020,convenio,anlaşma,21
4334,lanzacohetes,başlatıcı,67
10981,concentración,konsantrasyon,30
3556,alternado,gözden geçirilmiş,82
421,guión gráfico,storyboard,100
7488,presentaciones,gönderme,49
5828,convincente,zorlayıcı,58
2253,checoslovaco,çekoslovak,89
6228,plummer,tesisatçı,74
6170,fábrica con explotación exagerada,sweatshop,74
13024,armada,donanma,22
11197,táctica,taktikler,22
10251,nuevo méjico,nm,47
1221,compensatorio,telafi edici,98
9919,barcoso,bart,50
7894,fricción,sürtünme,62
12871,def,defetmek,24
10303,hoja,yaprak,27
3438,orquídea,orkide,88
14053,oeste,batı,10
12573,más fácil,daha kolay,28
1991,montón,eskiden kimse,95
10723,demostración,gösteri,22
4689,freído,frey,83
13830,también,ayrıca,6
10824,maquinilla de afeitar,ustura,43
13326,hora,hr,16
11990,desperdicio,boşa harcamak,26
4461,helicóptero,kıyıcı,81
2972,aviador,havacı,90
1694,slappy,sabok,96
9445,secuestro,kaçırma,38
10837,espectro,spektrum,42
11602,diccionario,sözlük,36
2477,escapada,akıntı,92
10228,cómodo,rahat,34
6601,melodía,tırtıl,42
10163,comunicar,iletişim,9
13001,masacre,katliam,21
2114,adriático,adriyatik,94
9363,arquitecto,mimar,47
8235,sable,kılıç,35
14280,dicho,söz,9
2172,conejos,tavşan,39
12999,desconocido,bilinmeyen,22
3742,mongol,moğolca,86
7478,comandos,komandolar,38
487,exageración,abartı,64
6958,intangible,maddi olmayan,69
13178,longitud,uzunluk,19
3781,más profundo,en derin,87
26,leucina,lösin,100
2623,séquito,entourage,92
7198,retroceso,geri tepmek,67
1506,égida,aegis,96
13454,broma,şaka,15
6898,fantasmas,hayaletler,35
10678,promesa,söz vermek,29
2683,carrocería,kaporta,91
5190,acelerador,gaz kelebeği,75
1505,afloramiento,basset,96
9740,verter,dökün,43
7469,expo,fuar,48
9729,diecinueve,on dokuz,51
11521,cuarenta y cinco,kırkbeş,37
2806,deslucido,lanslister,91
72,jactancia,övünme,61
100,jorobado,kambur,100
1434,despierto,uyanmak,94
10846,antiguo testamento,ot,42
12806,dinamarca,danimarka,25
2245,empeñar,piyon,81
2847,collage,kolaj,90
14167,familia,aile,13
9993,en todas partes,her yerde,49
11504,decimonoveno,on dokuzuncu,37
10826,coral,mercan,42
10424,amenazante,tehdit edici,28
6457,calibrar,gaga,73
3105,ingrediente,bileşen,74
11762,capucha,kapüşon,34
5016,antecristo,zehirli kimse,80
1228,hormigueo,ısrarlı,98
12474,tratado,antlaşma,22
14186,tomado,alınmış,9
11176,autores,yazarlar,10
13092,multa,ceza,18
11042,aguja,marlin,35
1853,antiaéreo,uçaksavar,95
9564,herida,yara,21
12854,bélgica,belçika,24
3568,fusilero,piyade,88
10404,ruido,gürültü  ses,45
6412,memorándum,hatıra,72
1599,endurecer,sertleşmek,77
5719,ficticio,kukla,75
10492,cha,shah,45
3310,sumamente,özetle,89
12918,objetivo,hedef,17
5883,distrito electoral,seçmenlik,54
13678,establecido,kurulmuş,12
5255,módulo,modül,52
14493,parece,öyle gibi,10
14130,brindar,sağlayan,6
5850,sí,aye,76
14464,archivado,dosyalanmış,6
7004,estadio de béisbol,ballpark,60
2540,torpeza,hata,83
9010,reiniciar,tekrar başlat,46
2238,cruz,carfax,94
4630,iridiscencia,yanardönerlik,82
4792,oxidante,oksidan,44
13086,mercado,market,15
13018,sábado,cumartesi,22
4169,bigote,bıyık,83
2745,cambriano,kambriyör,91
7046,mundo maravilloso,harikalar diyarı,69
11963,oponentes,rakipler,26
6906,glucosa,glikoz,70
12168,perseguir,kovalamak,27
2487,corporal,bedensel,92
12453,labor,iş gücü,28
8940,confrontación,aşağı göster,57
8718,sombreros,şapka,31
6043,taoísmo,taoculuk,75
9419,hada,peri,52
2010,error de ortografía,eksiklik,64
1302,bronceado,güneş yanığı,95
2194,códice,codex,94
9776,psicodélico,psychedelic,48
2109,ensanchar,genişletmek,63
13237,maestro,usta,15
2329,matrícula,tuhaflık,93
5567,frágil,kırılgan,76
10263,knockear,nakavt,47
12731,perfecto,mükemmel,25
7113,euclides,öklid,69
6264,óptimo,optimum,74
6828,bailarines,dansçılar,59
8364,núcleo,çekirdek,61
13417,mencionado,adı geçen,12
10358,poemas,şiirler,38
11656,exitosamente,başarılı bir şekilde,13
14220,similar,benzer,12
7105,ophelia,heliler,69
814,llamativo,jazzy,99
4417,redistribución de distritos,yeniden dağıtmak,83
11107,césar,sezar,40
12312,en todo el mundo,dünya çapında,30
9014,iluminado,aydınlatılmış,55
4031,galletas,kurabiye,28
2027,socava,baltalar,56
13254,asiático,asya,19
2386,contracultura,karşı kültür,93
12045,locomotora,lokomotif,23
8926,ranura,tembellik,57
2637,woolwich,yıpranmak,92
449,juez de línea,çizgi film,100
13280,contexto,bağlam,19
10551,impulso,itme,45
12930,permanecer,kalmak,12
13614,chino,çince,15
3701,en tercer lugar,üçüncü olarak,87
4087,inquilinos,kiracılar,65
3463,ovación,yumurtlama,86
9300,libra esterlina,sterlin,54
12597,hospital,hastane,24
12375,ante todo,öncelikli olarak,30
10514,comprado,satın alındı,30
9760,sapiens,sapık,51
3229,hiena,sırtlan,89
6924,lácteos,mandıra,70
6987,beth,betçe,69
13395,color,renk,14
227,cosmetología,kozmetoloji,100
3249,joven a la moda,flapper,89
11311,deshacer,geri alma,26
2835,extremidades,uzuvlar,75
8165,cereal,mısır gevreği,61
6466,horno,fırın,67
7545,acuario,kova,66
10230,rumano,romence,47
5232,espontáneo,doğal,73
3872,epónimo,ismini veren,86
8805,sinfonía,senfoni,57
7626,manifestación,tezahür,45
12828,bebé,bebek,24
6009,buen año,iyi yıl,76
14382,completo,tamamlamak,10
2588,familiarizado,haberdar olma,71
9884,dieciocho,onsekiz,50
934,crucifixión,çarmıha germe,98
12038,cuenca,havza,32
10915,soldado americano,gi,41
8109,armario,dolap,62
6798,neumonía,zatürre,71
13912,información,bilgi,6
13676,sequía,taslak,13
12576,sintió,keçe,28
14435,ganado,kazanmak,9
8921,hundirse,battı,57
12025,prost,fahişe,33
10188,notificación,bildirim,47
10516,nada suspicaz,şüphesiz,45
8841,totalidad,bütünlük,58
10466,tramo,uzatmak,35
10527,prontamente,derhal,45
12891,en bancarrota,parasız,24
9117,sexy,seksi,56
2948,aldehído,aldehit,86
12131,candidato,aday,23
1810,de larga data,uzun süredir,95
8890,máximo,maximus,57
717,pacifista,paspasist,96
8088,prometido,taahhüt,48
12315,mexicano,meksikalı,30
6996,antártico,antarktik,70
8659,de paso,tesadüfen,57
2316,axiomas,aksiyomlar,78
10742,aborto,kürtaj,39
12889,corazón,kalp,19
7207,lepágina,lapage,68
8339,persecucion,zulüm,56
2677,agrario,tarım,89
9407,esplino,spl,53
62,cavador,kazıcı,91
8487,glaciar,buzul,56
6716,pera,armut,71
1762,intermitente,aralıklı,86
10481,páginas,pp,45
13493,en línea,internet üzerinden,17
5560,fuera de juego,ofsaytta,78
11797,bajo tierra,yeraltı,35
6445,garza,balıkçıl,73
12418,clasificado,sınıflandırılmış,27
14329,cargar,şarj,18
13206,determinar,belirlemek,11
2078,nitroso,azotlu,94
3926,cuarentena,karantina,81
12656,hungría,macaristan,27
4717,ópalo,opal,82
12464,póster,afiş,27
9398,lino,lyn,53
2519,más ocupado,en yoğun,92
1168,acaricia,kabartma,98
14508,documentos,belgeler,14
13011,pobre,yoksul,22
14072,orden,emir,10
7712,corbeta,corvette,63
8831,joya,joyce,58
3979,torcedilla,torchwood,86
3752,excursionista,rambler,85
2159,guión,tire,67
1104,resistido,itici,98
12700,blindado,panzer,26
9393,infame,rezil,52
6677,rellenar,fullmore,72
5431,falda escocesa,kantlamak,78
9546,hambruna,kıtlık,52
9415,imaginario,hayali,53
9163,pretendiente,presley,55
4576,contrabando,kaçakçılık,76
2233,golfistas,golfçüler,75
10388,interestatal,eyaletlerarası,45
9230,ladrillo,tuğla,50
12880,por supuesto,aslında,24
2431,tacos,hukukçuluk,93
11251,enano,cüce,38
3576,loseta,fayans,67
12129,adoptado,kabul edilen,24
6809,palanca,kaldıraç,68
7764,derivación,kalp ameliyati,55
531,reyezuelo,çalıkuşu,97
11737,pie,ft,36
4569,en medio de,amidst,83
12397,reconocimiento,keşif,29
5378,comodín,joker,79
11528,fi,phi,37
12140,cerveza,bira,32
1795,hereditario,kalıtsal,95
12291,extremo,aşırı,20
4378,sajones,saksonlar,58
2994,marea,blume,90
14452,principal,önde gelen,8
8600,marista,marcı,59
7141,empanada,patika,67
13960,informe,rapor,5
14155,británico,ingiliz,11
13499,jun,hazreti,16
12161,riesgo,risk,30
14004,yendo,giden,8
4663,inconcluso,bitmemiş,83
6418,de carbono,karbonlu,73
3002,caja de herramientas,araç kutusu,90
12790,fracaso,yenmek,12
12037,tonto,şapşal,28
14385,activos,varlıklar,43
12992,diagramas,şemalar,21
8810,pol,bağ,58
2017,garabatear,doodle,92
12293,saudí,suudi,30
525,electrificación,elektrifikasyon,99
6215,bolo,skiltle,62
7739,un rato,bir süre,64
11791,checoslovaquia,çekoslovakya,35
6998,chupete,lolipop,68
1191,inhalación,inatçılık,77
10801,hueco,haydut,36
114,kashmiri,keşmiri,100
10122,ocurre,meydana gelmek,13
820,carcinógeno,kanserojen,89
12606,acusado,sanık,19
6385,lo antes posible,en kısa zamanda,73
6127,revisión,revizyon,64
6428,tratando,tedavi,24
6137,auteur,oter,75
12396,gráficos,grafikler,16
5509,excéntrico,eksantrik,54
10186,ántrax,şarbon,47
13841,otro,diğer,5
10631,cuesta abajo,yokuş aşağı,43
13461,más corto,daha kısa,17
9357,aclaración,açıklama,52
14027,planes,planlar,12
8870,inconsciente,habersiz,56
1127,excreción,boşaltım,95
13278,palmadita,patlamak,17
5957,inestable,dengesiz,75
10537,en segundo lugar,ikinci olarak,45
13999,línea,astar,10
7005,acústico,akustik,64
12646,precio,fiyat,22
5283,pizcama,pembroke,80
10015,directores,direktörler,21
2432,maleta,bavul,89
2943,amante,metres,89
7076,ladrar,havlamak,62
7322,flora,bitki örtüsü,67
4316,torpe,sakar,83
8606,profundamente,derinden,59
7336,anarquía,anarşi,67
2267,erosionado,aşınmış,85
13207,mayoria,çoğunluk,9
11786,inferior,kalitesiz,35
7862,disgusto,beğenmemek,57
6055,carretilla,barrow,75
3363,dictadores,diktatörler,47
13399,caliente,sıcak,18
12863,desafío,meydan okumak,15
10601,convencido,ikna edilmiş,33
8787,incivil,nezaketsiz,57
2585,barra lateral,kenar çubuğu,92
13221,directamente,direkt olarak,20
13932,aún,hala,8
813,atigrado,tekir,99
10956,indies,horoz,28
1177,suboficial,nco,98
3386,incredulidad,güvensizlik,88
467,preguntar,sormak,74
14226,gratis,özgür,6
9534,neumático,tekerlek,38
5209,evanescencia,evlenme,80
5775,divisorios,bölenler,72
12485,reducido,azaltışmış,20
10468,suposición,varsayım,39
4152,avanzada,karakol,73
9962,baño,tuvalet,49
11831,básicamente,temel olarak,18
1206,sarna,uyuz,98
9867,señalizar,tabela,50
89,wallaby,kabarcık,81
13060,frío,soğuk,22
2799,estentista,stentor,91
10174,salvavidas,cankurtaran,47
1285,inducir,indüklemek,56
5151,deportista,sporcu,80
2725,alta burguesía,köleler,91
2385,flagrante,kusurlu,93
10150,patineta,kaykay yapmak,35
10115,paraca,parola,47
4398,asesores,danışman,63
909,nutrias,su samuru,48
10109,no identificado,tanımlanamayan,48
10700,recortado,kırpılmış,31
474,predominio,prevalans,69
13164,papel,rol,19
11751,volumen,hacim,32
9477,clinch,kaplamak,28
5995,pistacho,fıstık,76
7896,destrozado,paramparça,58
10929,atracar,rıhtım,38
14400,esfuerzos,çabalar,7
6192,borracho,silme,35
11349,huésped,konuk,34
3374,enmarcado,çerçeveli,28
13328,artillería,topçu,19
14391,septiembre,eylül,6
362,discriminatorio,ayrımcı,100
5554,giratorio,döner,77
7352,consorcio,konsorsiyum,66
4408,vértice,tepe noktası,84
12255,continental,kıta,31
11457,báltico,baltık,38
9170,a granel,dökmek,55
8252,wo,vaka,62
7135,se asemeja,benzemek,44
12760,puntilla,brad,26
3123,anión,anyon,89
9434,cachorro,köpek yavrusu,50
13080,famoso,ünlü,22
12568,ciclo,çevrim,21
4174,metralla,şarapnel,85
13310,consejo,konsey,19
1943,calma,sükunet,92
687,físicos,fizikçiler,62
37,violador,tecâvüz,38
541,cingalés,sinhalese,99
6114,simbólico,jeton,69
578,metedura de pata,boner,97
8802,reconsiderar,yeniden gözden geçirmek,55
8093,faldas,etek,51
819,hasta ahora,hitto,99
8333,coleccionista,kolektör,55
27,inhibir,inhibe etmek,66
6019,prevalecer,hakim olmak,45
13945,cómo,nasıl,8
6930,gachas,lapa,68
1513,impropio,uymamak,91
10895,milicia,milis,39
9146,fecha límite,son tarih,55
4101,casa de vino,şarap evi,86
8585,sen,you are,60
11094,pascua de resurrección,paskalya,40
5119,jábega,seine,81
12830,rueda,teker,19
14415,riñonal,r,10
5504,toreo,boğa güreşi,78
12294,otan,nato,30
10659,cargo de primer ministro,prömiyerlik,43
5984,caimán,cayman,74
2064,copto,kıpır,94
5126,pbt,pvt,81
13637,corte,mahkeme,14
10669,editorial,editör,39
1301,en dirección oeste,batıya ait,97
6537,cool,coolidge,73
9249,flores,çiçekler,37
8000,tiempo de paz,barışçı,63
13529,amplio,geniş,14
4012,ametrallamiento,kınama,77
12009,entrevista,röportaj yapmak,26
8920,influenza,grip,57
2937,perjudicial,zararlı,81
7443,tracto,traktör,64
597,colonistas,kolonistler,92
4665,lemonia,limonsu,83
2697,apátrida,vatansız,86
5565,obertura,uvertür,75
1116,reloj de sol,şezlong,94
1529,recto,rektum,96
5873,moderadamente,ılımlı olarak,31
10340,pulgar,başparmak,45
13393,satisface,birleşmek,11
11460,cuarenta,kırk,37
10334,titánico,titanik,28
11382,deshacerse,kurtulmak,38
9601,intersección,kesişme,47
8123,hacha,balta,56
12849,organizar,şık,25
5904,levitación,kaldırma,75
10485,dimensional,boyutlu,45
2644,protector solar,güneş kremi,92
699,trozo de cuero,dubu,97
6355,esencial,pivot,65
8321,cístico,kistik,62
4520,el e,sana,83
518,tragado,yutulmuş,65
6791,rítmico,ritmik,70
8380,proclamado,ilan edilmiş,51
7106,herradura,at nalı,67
7799,duende,elf,64
3722,corteza,korteks,87
7116,busto,baskın yapmak,55
9621,concejal,meclis,50
2824,lanoso,yünlü,91
5513,intuitivo,sezgisel,63
11845,significativo,anlamlı,34
11666,hurto,çalınması,36
9692,decimoquinto,onbeşinci,51
10627,revelar,ortaya çıkartmak,25
6478,pyr,pir,73
2794,parilla,barbekü,89
242,reactivo,reaktif,39
13071,elegir,seçmek,15
8863,leñoso,odunsu,56
3865,melódico,melodik,86
5726,irreal,gerçek dışı,76
12253,noé,noah,31
7986,aturdido,sersemlemiş,48
493,migraña,migren,97
8544,pozo,ahenkli,60
8515,obutor,howitzers,37
4017,solsticio,gündönümü,83
8717,desencadenar,tetiklemek,42
9510,tubo,boru,43
2687,culinario,mutfakla ilgili,92
57,muriendo de hambre,açlıktan ölme,87
7269,cafeína,kafein,67
3159,empresarios,işadamları,89
11945,undécimo,onbirinci,34
1254,desvergonzado,utanmaz,97
10980,actualización,yükseltme,25
1444,diacríticos,diapritik,91
8923,palomitas,patlamış mısır,57
12598,leyenda,efsane,25
10079,agrícola,tarımsal,34
6659,centenario,yüzyıllık,72
3915,suero,serum,86
6023,toalla,havlu,71
8236,zumbido,vızıltı,60
9827,conexiones,bağlantılar,13
1703,bungee,tampon lastiği,96
10211,cangrejo,yengeç,47
14276,probablemente,muhtemelen,8
13942,colocar,ayarlamak,11
10657,ciego,kör,37
14251,una vez,bir kere,11
403,soñar,yumuşak,100
14244,medio,araç,10
5371,masjid,mescit,79
6066,búfalos,buffalolar,21
14286,cantidad,miktar,8
12551,navidad,noel,28
13746,proceso,işlem,12
8067,vatios,watts,45
9644,icono,simge,40
5512,tirar,çeker,22
8159,lleno de cañas,reedy,62
10807,en nombre de,adına,43
12585,robar,soymak,27
5643,carboxi,karboksi,78
5122,vidente,fey,81
13479,girar,dönüş,11
8622,orejas,kulaklar,40
8012,compositor de canciones,söz yazarı,53
12729,jinete,binici,19
60,carga útil,yükleme yükü,98
12060,cómic,komik,18
10139,ordinario,sıradan,48
14398,fecha,tarih,7
12652,secretario,sekreter,27
5927,dolor de cabeza,baş ağrısı,71
6474,réplicas,artçı şokları,60
1931,granizada,dolu fırtınası,91
6229,heroico,kahramanlık,63
14429,carillo,fiyatlı,22
9250,cráneo,kafatası,53
4053,pictórico,resimsel,84
12542,pez,balık,24
360,regenerador,rejeneratif,100
9108,lagarto,kertenkele,55
3982,nublado,bulutlu,76
11046,historiadores,tarihçiler,32
12765,portugal,portekiz,26
6629,bolchevique,bolşevik,63
661,llamador,arayanlar,69
12188,cresta,çıkıntı,31
4791,no ganado,kazanılmamış,82
417,bachillerato,baccalaureate,100
568,travestismo,geçişçilik,99
9320,alegría,neşe,52
10661,más antiguo,en eski,44
12742,armado,silâhlı,16
1166,transexualismo,transseksüellik,90
12201,teniente,teğmen,31
5753,eximido,feragat etmek,72
13828,acerca de,hakkında,5
1286,centrista,merkezci,95
7675,frunció el ceño,kaşındırıcı,60
5710,secuestrado,kaçak,54
10511,líquido,sıvı,41
9854,el cairo,kahire,50
14173,aumentó,artırılmış,15
10563,atasco,tıkanıklık,42
