ID,SPAIN,PORTUGAIS,INTERVAL
10087,vendaval,gale.,40
10781,linaje,linemen.,38
1688,cangrejo de río,lagostim,94
13449,seriamente,a sério,15
5712,sucio,sujar,36
9577,a escala nacional,em todo o país,47
13398,muerto,morta,16
6239,urgencia,insistir,23
8904,isabelino,elizabethan,52
13590,carente,em falta,12
2476,landó,landau.,90
10672,mantenimiento,mantendo,15
2412,goleta,escuna,60
2126,convulsión,upheaval.,88
5849,entresuelo,mezanino,71
8146,en marcha,em andamento,57
9529,bañera,banho,41
7461,vacaciones,férias,47
8539,petición,petição,40
13007,reacción,reação,18
5195,tembloroso,trêmula,76
1954,funcionamiento defectuoso,defeituoso,74
14450,golpear,bater,9
5237,tripulación aérea,aircrew.,51
11235,cierre patronal,shutout,24
7509,brujería,feitiçaria,62
4249,dragaminas,minesweeper.,77
2842,risita,risada,66
11941,vadear,wade.,30
3097,desaprobación,desaprovação,74
8948,endurecido,dod.,52
10200,pintada,graffiti.,43
12558,innecesario,desnecessário,25
1607,ansioso,hirst.,94
5914,superávit,excedente,72
6418,de carbono,carbonaceous.,69
8652,mugir,moo.,54
14328,condujo,liderado,11
8335,dominación,dominação,18
6452,zorrillo,skunk,69
4082,sí,ay.,82
5238,atacar,catchpole.,76
1239,imposibilitar,impedir,79
13340,escala,régua,16
4128,paseo,baile de formatura,81
13348,dakota del norte,nd.,17
8473,claridad,clareza,55
1649,queso cheddar,cheddar.,94
7786,motín,motim,57
4666,encendido,inflamado,54
3943,buldeo,bf.,83
9383,latón,latão,49
11192,corredor de luna,moonraker.,36
13318,más bajo,mais baixo,16
7418,geminis,gêmeos,62
4317,casa club,clubhouse,80
3520,cheurón,chevron.,85
