ID,SPAIN,DANOIS,INTERVAL
4841,piro,pyro.,80
45,sagrada escritura,skriften,82
14294,auto,bil,11
3229,hiena,hyæne,88
8354,unicornio,enhjørning,58
6129,chirrido,squeak.,70
9468,licenciado en letras,ba.,48
428,tunecino,tunesisk.,98
13804,era,var,5
7162,virar,veer.,61
4728,dedos de los pies,tæer.,52
10426,baya,bær,43
5814,dependencia,reliance,75
12880,por supuesto,ja,23
563,ruleta,roulette.,99
2731,bola de truenos,thunderball.,90
7460,tirador,shooter.,57
69,clérigos,clerics.,71
2141,gatería,gatling.,93
3587,bilingüe,tosproget,86
4134,no libre,unfree.,84
7781,florecer,blomstrende,62
10015,directores,direktører.,21
5207,acosado,stalking.,48
4124,indulgencia,overbærenhed,69
3913,día del juicio final,doomsday,85
4457,huella dactilar,fingeraftryk,65
3781,más profundo,dybeste.,86
5525,retirada,trække sig tilbage,36
3485,tortazo,smack.,65
6080,tía,tante,72
10063,calificatorio,kvalifikation,10
13991,comercio,handel,15
4061,globos,balloner.,44
1756,compañeros de clase,klassekammerater,85
13362,definido,defineret,16
10957,anillos,ringe,20
4462,retraso,lag,73
13188,niños,børn,19
3299,cirílico,cyrillic.,88
7986,aturdido,stunned.,46
6739,manatí,søko,69
8174,la habana,havana.,61
4743,expresar de otro modo,raphrase.,62
8161,adquisición,erhvervelse,54
11222,austriaco,østrigske,38
12686,ordenado,ryddelig,25
10200,pintada,graffiti.,46
12632,superficie,overflade,25
6407,lumbrera,louvre,71
782,semental,hingst.,92
5063,dotante,giver.,78
13624,fuera de,uden for,14
3568,fusilero,rifleman.,87
5096,deshonesto,uærlig,79
12999,desconocido,ukendt,22
9022,línea costera,kystlinje.,53
2016,personal asignado,bemandet,86
1768,hacia el este,østpå,53
2773,chorrito,trickle.,85
6929,de diversamente,forskelligt,68
5406,digerir,fordøje,56
10066,gancho,krog,33
6249,adverso,ugunstig,62
13691,enorme,kæmpe stor,14
11157,ingreso,indkomst,35
5522,infundado,baseløs,76
1246,misterioso,uhyrlig,97
5682,pezón,brystvorte,70
4526,apellidos,efternavne,41
14058,saber,ved godt,8
12227,nacimiento,fødsel,15
2550,cáñamo,hamp.,92
12994,magnitud,størrelsen,21
11041,escandinavo,norseman.,39
6556,hundido,sunk.,70
12070,solución,opløsning,27
1058,celo,zeal.,97
12879,iraquí,iraki.,22
11814,estudios,studier,19
1032,valientemente,valiantly.,98
14444,continuado,fortsatte,5
14076,diseño,design,11
5206,arrozal,paddy.,76
14425,alguna vez,nogensinde,12
5126,pbt,pvt.,79
13053,construir,build.,12
6467,argén,argent.,71
10347,enteros,heltal,36
9703,grito,skrige,40
12029,prohibir,forbyde,18
9966,reanudar,genoptag,32
1419,acreditación,akkreditering,66
5602,nombre del archivo,filnavn,75
9568,arcada,arkade,50
6272,saltamontes,græshoppe,70
13675,luz,lys,13
1349,puesto de trabajo,arbejdsstation,88
6569,descuidado,forsømt,58
942,rapto,ekstase,93
2001,desmayo,besvimelse.,70
13452,creído,troede,5
14146,nombre,navn,7
12576,sintió,følte,26
8783,sábana,ark,46
6155,tablista,surfer.,62
10785,sentido común,sund fornuft,41
7457,retroceder,rollback.,64
11369,dedicado,dedikeret.,34
8156,mineral,malm,60
14247,fuerza,kraft,9
7873,perpetradores,gerningsmænd,48
9651,ejecución,udførelse,21
11739,alcance,omfanget,32
2380,criptografía,kryptografi.,92
2523,azotaina,spanking.,83
9256,brusco,curt.,53
4632,tortita,pandekage,75
6285,inhibidor,hæmmer,66
3584,serafines,seraphim.,87
8004,anclaje,anchorage.,62
13083,dibujar,tegne,17
12801,profundo,dyb,24
11702,incorrecto,forkert,34
9365,peligro,jeopardy.,52
9932,brezo,heath.,48
14217,de nuevo,en gang til,6
4298,más frío,koldest.,83
1116,reloj de sol,sundial.,93
3535,refugio subterráneo,udgravet,86
2019,desvanecido,vågnede,93
11070,probado,bevist,38
7645,resurrección,opstandelse,55
2676,derrocado,overthrown.,91
4818,saúl,saul.,79
3878,inglés,englishman.,85
8092,montó,rode,61
9237,alquitrán,tjære,52
10803,gusto,smag,38
10967,matemáticas,math.,38
2253,checoslovaco,tjekkoslovak,88
3122,corsé,corset.,74
12406,grasa,fed,27
3942,explotado,udnyttet,44
2501,sobremarcha,overdrive,92
11633,ce,ec.,35
7442,hipódromo,racecourse.,65
2719,superficial,cursory.,90
8435,asesinos,mordere.,37
10305,éxodo,exodus.,45
3576,loseta,flise,65
10095,reducción,reduktion,44
10383,no oficial,uofficiel,41
880,haluro,halide.,96
3565,perplejo,forvirret,46
14175,mantener,holde,10
3503,vuelo espacial,rumfart,64
5581,incorrectamente,ukorrekt,76
2342,fideos,nudler.,66
81,cantera,stenbrud,96
10572,enojo,vrede,40
4696,valentía,tapperhed,81
40,molestias,hassles.,78
12374,eléctrico,elektrisk,20
11055,retrato,portræt,38
12201,teniente,løjtnant,29
503,bautizado,døbt.,92
2827,asfixia,kvælning,71
7072,recargar,genindlæsning,56
10920,adulto,voksen,36
2418,río abajo,nedstrøms.,92
1653,sin piedad,nådesløst,95
10516,nada suspicaz,intetanende.,43
3564,de mala gana,modvilligt,87
4046,injusticia,uretfærdighed,79
9154,batuta,baton.,51
12912,corporación,virksomhed,18
7439,trucha,ørred,65
5554,giratorio,roterende,75
11755,extraño,mærkelig,32
4454,evaporación,fordampning,66
446,poco característico,uncharacteristisk.,88
7627,impresora,printer,58
10291,flamenco,fleming.,45
5104,rediseñado,redesignet,24
14330,negro,sort,12
4417,redistribución de distritos,redistricting.,82
8566,sísmico,seismic.,56
13830,también,også,6
13461,más corto,kortere,16
6135,cóctel,cocktail.,67
11961,bota,støvle,28
12355,aviación,luftfart,28
4634,calmar,quell.,72
13005,droga,medicin,19
10813,viena,wien.,41
2809,drenaje,afløb,90
10509,cantando,singing.,31
1967,niñera,nanny.,94
5588,fasado,phased.,28
2163,poco realista,urealistisk.,92
13864,encima,over,7
12046,presencia,tilstedeværelse,31
7924,escopeta,shotgun.,59
4591,adjunto archivo,vedhæftet fil,18
10729,narrativa,fortælling,41
271,ruta aérea,skyway.,99
9874,darse cuenta de,realisere,38
12916,golpeado,ramte,23
9055,tormenta,tordenvejr,44
4589,invertido,inverteret,70
8437,atrevimiento,dare.,51
2267,erosionado,eroderet,83
11441,rutas,ruter,19
154,nexo,nexus.,100
561,espárragos,asparges,99
515,pavimento,fortov,93
10001,resumen,abstrakt,44
12157,brecha,gap.,29
13683,quizás,måske,14
2233,golfistas,golfers.,73
549,milagroso,mirakuløs,85
10027,refugiado,flygtning,31
8724,lenguado,dab.,56
13881,usado,brugt,5
4439,estadista,statesman.,82
1455,pináculo,pinnacle.,93
2595,iluminar,oplyse,50
11124,impresión,indtryk,25
7064,derritiendo,smeltende,54
1304,carpintería,træbearbejdning,88
9325,goma,gum.,50
14045,dentro,inden for,12
14418,presentado,viste,8
6300,heredero,arving,64
2387,quebrada,gully.,90
6293,espantajo,scarborough.,72
12389,parcialidad,partiskhed,28
13431,rusia,rusland,17
85,hora de soñar,drømme tid,100
13502,escenario,scene,13
11068,huevo,æg,36
150,la w,thew.,99
402,maná,mana.,98
3019,detergente,vaskepulver,88
12197,murciélago,flagermus,11
3785,australineros,midshipmen.,86
1700,alejado,forvist,79
2274,inexperiencia,uerfarende,93
9060,rasguño,kradse,42
4005,buena voluntad,goodwill.,85
4866,jinetes,ryttere,80
4843,resentimiento,grusge.,76
8391,thank,thund.,59
12587,gurú,guru.,26
6302,caracol,snegl,66
8192,serpentinas,streamers.,52
6159,grieta,rift.,71
5990,café exprés,espresso.,74
227,cosmetología,kosmetik,100
11247,lanzas,spears.,34
5516,miseria,jordnødder,43
14376,gerentes,ledere,11
9713,gótico,gotisk.,49
9362,cementerio,kirkegård,52
10573,demografía,demographics.,39
12642,entretenimiento,underholdning,22
2447,accidentalmente,ved et tilfælde,24
12715,pies,feet.,25
932,cartera,satchel.,98
12737,molinero,miller.,25
14483,razón,grund,6
2397,antideportivo,unsportsmanlike.,92
5837,cápsula,kapsel.,63
9427,crecido,dyrket,52
14413,obras,arbejder,5
13487,iglesia,kirke,16
1943,calma,lull,91
4449,litros,liter.,51
5156,clandestino,undercover,78
10672,mantenimiento,vedligeholdelse.,16
5541,pizarra,skifer,58
2675,malísimo,lousy.,91
13388,mella,nick.,17
1856,punzón,gunpoint.,95
4522,drenar,dræne,65
5625,cojear,halte,62
9009,sofía,sophia.,55
6697,ustedes mismos,jer selv,69
2185,sumergido,nedsænket,89
9203,francachela,jamboree.,53
10413,afilado,skarp,43
13275,asociado,tilknyttet,12
10269,feo,grim,42
5157,labios,læber,60
5965,movimiento de piernas,thrash.,61
9508,furia,raseri,43
10757,indicador,målestok,40
13674,lote,masse,13
3334,suplementario,supplerende,88
4300,canoa,kano,73
9665,recuperar,gendanne,24
9225,pantallas,displays.,16
7157,cortina,gardin,63
5351,ilíado,iliad.,77
5868,éxtasis,ecstasy.,74
11148,descargar,hent,30
14166,consiguió,fik,11
4276,inframundo,underverden,83
14257,redes,netværk,9
8001,parlamentar,parley.,61
13167,gogo,gå gå,20
1965,oso hormiguero,anteater.,92
12208,cuerda de tripa,catgut.,30
14121,haciendo,oprettelse,5
345,cinturón en,belton.,100
9359,conversos,konvertere,19
7428,bautismo,dåb,63
9059,elección,vælger,9
10371,demandar,sagsøge,44
14459,cuenta,konto,6
2376,cerciorarse,fastslå,81
8439,oler,elmer.,59
1933,merodeador,marauder.,82
10102,romántico,romantisk,45
6856,línea de datos,dateline.,68
11799,intermedio,mellemliggende,33
10062,descalificado,diskvalificeret,45
5086,desenfrenado,rampant.,79
14236,delicado,dræbt,12
2121,profanación,desecration.,88
5084,ladrones,tyve,78
5225,señorita,missy.,78
2041,marco principal,mainframe.,93
13966,necesidad,brug for,6
4995,esfénico,sphenic.,79
725,textiles,tekstiler.,65
13636,etiquetado,markeret,7
14097,reunión,møde,11
5724,malabares,jonglere,74
7320,difamar,defame,34
1482,situado más al norte,northernmost.,96
6825,veinte,tyverne,16
6594,hollín,sod,70
9090,conmocionado,chokeret,27
3623,bura,bure.,87
1647,simétrico,symmetrisk.,84
13637,corte,ret,14
12877,superior,øverst,23
7465,muelle,dok,50
4648,ilegítimo,uægte,80
3552,espacioso,rummelige.,87
2674,tiroides,thyroid.,90
4972,dislexia,dysleksi.,79
10080,acantilado,klint,44
8227,rvdo,rev.,59
10242,rural,landdistrikterne,45
4726,reserva,efterslæb,77
7015,adoración,tilbede,62
8685,surgir,opstod,57
3761,precipitadamente,hastigt,86
12418,clasificado,klassificeret,26
11952,tiburón,haj,26
12246,cabello,hår,29
8243,perdonar,tilgive,53
9296,dar la vuelta,flip.,44
2280,cañonazo,gunshot.,87
9798,guardabosque,ranger.,20
6755,favorable,gunstig.,32
7360,reproches,flak.,65
4512,frenesí,vanvid,79
11553,más difícil,hårdere.,35
3635,desclasificado,afklassificeret,86
10228,cómodo,komfortabel,33
8691,tiempo de día,dagtid,57
10419,nota,fodnote.,33
1966,currícula,clough.,94
3296,caravana,campingvogn,84
5332,ejes,axles.,50
10422,mintiendo,at lyve,23
8851,ramamente,blatant.,56
4479,deportividad,sportsånd,82
7153,divorcio,skilsmisse,61
2816,splanquia,splanchnology.,90
7599,transatlántico,liner.,61
12048,lobo,ulv,31
8003,cal,bal.,62
4532,conmemorativo,mindende.,32
10568,repetición,replay,37
5999,gruñido,grynte,72
10700,recortado,beskåret,29
11273,de serie,serienummer,35
1870,momentáneamente,øjeblikkeligt,94
8281,sensa,sears.,58
8606,profundamente,dybt,57
14118,dado,givet,12
475,omite,udelader.,48
13841,otro,andet,5
2314,alegrarse,glæd dig,87
11092,ilustra,illustrerer,15
5427,patinador,skater.,38
6102,almeja,musling,72
2027,socava,underminerer,54
1082,de ahora en adelante,hidtil,97
3407,secoya,redwood.,85
6629,bolchevique,bolsjevik,62
14009,actuación,ydeevne,12
7856,nacer,nanking.,62
12411,cala,creek.,28
11284,alcalde,borgmester,35
8496,aparato de relojería,clockwork.,58
14214,necesidades,behov,6
7675,frunció el ceño,frowned.,58
1676,hermandad,sisterhood.,95
8332,plagio,plagiering,55
6101,focal,brændvidde,73
13235,uso,brugen,19
11623,árabes,arabere.,15
13088,muro,væg,19
7650,oficial de intendencia,quartermaster.,63
10832,visión de conjunto,oversigt,40
12229,injustificado,ubegrundet,29
6099,culturismo,bodybuilding.,67
11803,ex,eks,33
8652,mugir,moo.,57
11011,tortuga,turtle.,36
873,bov,bv.,98
7260,testículo,testikel,63
9532,reconstruido,genopbygget,51
9957,volado,fløjet,47
9079,novia,kæreste,53
13058,llega,kommer,8
8972,trampa,fælde,37
8609,santuario,helligdom,54
10006,burro,æsel,47
6721,inherentemente,i sig selv,57
9942,sí misma,hende selv,47
11696,guau,wow.,34
8104,fotos,pics.,38
3937,descender,nedstigning,41
10343,perdedor,taber,36
10708,cetro,scepter.,42
9978,destacar,højdepunkter.,25
413,politeísmo,polytheisme,100
11539,sutil,diskret,35
8147,tenedor,gaffel,44
4363,honrado,æret,17
3008,estilizado,stiliseret,88
13290,antonio,anthony.,19
4313,vendedor ambulante,hawker.,83
10955,desactivado,deaktiveret,37
4367,reurbanización,ombygning,65
7395,surf,surfing.,49
3964,redistribuido,omfordele,73
12735,enteramente,helt,9
12481,vidrio,glas,25
11687,tanteador,scorecard.,34
8923,palomitas,popcorn,55
12027,vapor,damp,31
3230,vestidos,beklædningsgenstande.,64
10563,atasco,tilstopning,40
5874,proteínas,proteiner.,33
4880,condenado,dømt,46
10655,campañas,kampagner.,16
10172,loro,papegøje,45
713,de muelles,sprungt.,99
516,guerna,guernsey.,99
7913,instrumentos de cuerda,strenge.,33
13440,lo que,uanset hvad,17
4660,dada,dade.,81
10370,anuncio publicitario,reklame,7
12172,milenio,millennium.,30
10390,saludos,vær hilset,38
8838,valiente,modig,26
2828,desprotegido,unprotect.,54
2584,abrazo,kram,63
11852,chupar,suge,26
10166,patrocinado,sponsoreret,33
7416,descartar,afskedige,30
13668,ingresó,indtastet,12
7968,microondas,mikrobølgeovn.,62
2694,tetera,tekande,91
11356,hombre de verdad,trueman.,37
898,insensible,ufølsom,92
8059,pepino,agurk,61
8306,emparejado,parret,24
4831,abolición,afskaffelse.,80
9164,tacones,hæle,47
10911,perros,hunde.,9
13069,gramático,grammatical.,21
13429,nueve,ni,17
876,gérmenes,germs.,79
9327,apodado,døbt,44
2721,litigio,retssager,87
10536,oveja,får,43
1439,curar,hele,60
9103,potasio,kalium.,54
6055,carretilla,barrow.,73
8326,tóxico,toksisk.,49
13891,hacer,lave,5
2783,coche de turismo,roadster.,86
12312,en todo el mundo,i hele verden,29
9407,esplino,sppr.,52
4445,primer plano,forgrunden,82
9821,salar,saltin,48
6845,manta,tæppe,61
5709,falacia,fejlagtighed.,65
1221,compensatorio,kompenserende,97
2688,panadería,bageri,85
5930,sarga,serge.,73
5762,pretender,forlysende,47
5091,zona tropical,tropics.,10
12164,elevar,løfte op,19
1425,sintetizador,synthesizer.,45
2455,estética,æstetik,52
12828,bebé,baby.,23
14210,oferta,tilbud,17
2760,babero,hagesmæk,88
13220,desarrollado,udviklede sig,12
9111,utilidad,utility,35
8073,en tierra,i land,61
10805,opuesto,modsætningen er imod at modsætte sig,19
334,deshonestidad,uærlighed.,99
727,litúrgico,liturgisk,97
11524,adquirido,erhvervet,26
10514,comprado,købt,29
2010,error de ortografía,misspelling.,62
3131,bostezo,gabe,86
12834,principalmente,for det meste,24
12158,demonio,djævel,22
12080,iraní,iranian.,29
13888,qué,hvad,7
7349,asignación,tildeling,30
5523,escatimar,stint.,73
3289,quran,koran.,88
14133,vida,liv,12
13666,reino,kongerige,14
10048,pan,brød,46
1565,misioneros,missourians.,88
2708,arcángel,ærkeengel.,89
3619,judá,juda.,87
13026,inexactitud,unøjagtigheder.,21
11086,implicar,indebære,26
5558,detino,stine.,76
4611,descalificación,diskvalifikation,78
9857,tierras altas,highland.,35
11118,yarda,yd.,38
3396,travesaño,crossbar.,87
13131,gay,homoseksuel,20
11102,ayer,i går,39
8173,modesto,beskeden,61
4334,lanzacohetes,launcher.,65
12904,solterona,spinster.,23
13294,montar,mount.,16
6299,poblado,beboet,40
12940,quién,hvem,23
13016,enfermedad,sygdom,21
3732,adelantado,overtaken,86
2250,plenario,plenarfarligheden.,93
14399,blanco,hvid,12
8692,muchacha,molly.,56
13701,datos,data,14
11257,destruir,ødelægge,16
13559,temporal,midlertidig,15
3871,terriblemente,forfærdeligt.,52
7883,comercialmente,kommercielt,10
13605,agua,vand,13
10161,hombre murciélago,batman.,46
11066,al azar,tilfældigt.,39
14279,líneas,linjer,10
10257,palma,håndflade,42
1177,suboficial,nco.,97
11365,selva,rainforest.,37
14473,mostrado,vist,10
6883,odiseo,odysseus.,68
9633,pecho,bryst,45
1796,reabastecimiento,resupply.,90
3155,precauciones,forholdsregler,73
6180,vacantes,ledige stillinger.,66
11655,descendente,falder.,13
10326,más cercano,nærmeste.,45
8796,emboscada,baghold,49
2467,peregrinaje,pilgrimsrejse,91
3850,cruzado,crosser.,83
12838,acercarse,nærme sig,18
11329,decimoséptimo,syttende,37
3094,que comienza,påbegyndt,38
479,bebió,drak.,99
3598,sobrescrito,superscript.,84
14317,involucrado,involveret,10
3752,excursionista,rambler.,83
10304,insignia,badge.,41
2682,francófono,francophone.,91
11812,comparación,sammenligning,31
11954,esclavitud,slaveri,32
6223,argelino,algerisk.,70
1319,arpía,harpy.,97
7342,cerámica,keramik,64
11424,cactus,kaktus,37
13139,mañana,morgen,19
11622,cuadro,maleri,24
5903,aviar,fugle,74
3896,costura,weaving.,77
12236,medio tiempo,halvleg,30
10262,provisional,interim,45
7596,ansiedad,angst,63
13947,llevar,tage,5
4687,bordillo,kantsten,70
13348,dakota del norte,nd.,18
11856,cañada,glen,33
1021,boicoteo,boycotting.,65
7211,viajes,rejser.,19
137,poroso,porøs.,100
1503,de cornualles,cornish.,96
6477,coronilla,pate.,70
9242,armisticio,våbenstilstand,53
6490,pavo real,påfugl,69
4223,sombreado,skyggefuld,49
7393,retratar,skildre,38
2471,intervilización,interlanguage.,92
2644,protector solar,solcreme.,91
11479,legislatura,lovgiver.,32
11067,más fuerte,stærkest.,39
3684,medicina,med.,86
14015,correr,løb,8
350,somorgujo,loon.,99
4808,acre,hektar,51
13773,dominio,domæne,12
2064,copto,coptic.,93
4408,vértice,vertex,83
2316,axiomas,aksioms.,75
4007,devasionado,hærget,79
13325,asegurar,forsikre,16
13564,baloncesto,basketball,15
1137,estrella polar,polaris.,97
4590,equivocado,vildledt,80
6570,paternidad literaria,forfatterskab.,70
2264,cavernícola,caveman.,93
12746,llegado,ankom,17
9797,juano,jude.,49
4377,optimizado,strømlinet,73
10263,knockear,slå ud,45
10501,maravillas,vidundere,18
11175,multitud,mob.,36
4262,ingle,lyske,83
7507,cobardemente,cowardly.,64
11876,reinsertar,genindsæt,10
12372,estúpido,dum,26
7246,el más nuevo,nyeste.,66
7446,babura,babbage.,65
11886,bávaro,bavarian.,33
9935,mutuo,gensidig,43
2372,buzón,postkasse,90
12026,rescate,redde,28
6009,buen año,godt år,74
8395,coste y flete,cafe,59
1252,sketch satírico,skit,87
12325,extratropical,ekstratropisk,29
8433,incondicional,unranked.,59
14059,unidad,enhed,7
3435,cabeza rapada,skinhead.,81
6528,dosis,doser,51
5169,reconocible,genkendelig,77
12762,águila,ørn,17
11533,curioso,nysgerrig,36
11787,limpiar,ryd op,33
417,bachillerato,baccalaureate.,100
2401,infracciones,overtrædelser,79
1015,andino,andan.,98
2468,predestinado,forkælet,41
79,chotacabras,nighthawk.,95
1181,bayonetas,bajonetter.,78
11194,especies,arter.,38
1234,transmitir,formidler.,20
6679,abreviaturas,forkortelser.,44
3038,tomillo,timian,89
6880,regreso a casa,homecoming.,68
13767,fallecido,deed.,12
2317,con poca frecuencia,sjældent.,78
14149,soltero,enkelt,10
12573,más fácil,lettere,26
1041,juré,swore.,98
4610,aprendió,lærte,81
9983,rehén,gidsel,38
10915,soldado americano,gi.,39
7681,heráldica,heraldry.,63
8013,absolutamente,helt.,62
6958,intangible,immaterielle,67
9031,cloruro,chlorid.,54
6343,estrecheces,straits.,45
605,atropellar,kørt ned,99
2219,impredecible,uforudsigelige,89
6758,indudablemente,utvivlsomt,69
2936,camarada,kammerat,66
6375,desestructurado,uorganiseret,70
9386,búlgaro,bulgarsk.,49
11758,calentamiento,opvarmning,26
5906,cíclope,cyclops.,74
13960,informe,rapport,5
9537,cena,aftensmad,50
2524,tirano,tyrant.,86
12956,anual,årligt,21
5779,adelantar,overhale,56
2655,patán,pathan.,91
2856,asombroso,forbavsende,73
5268,vendedor,sælger,62
2835,extremidades,lemmer.,73
11649,merece,fortjener,27
14338,visto,set,12
14256,llamadas,opkald,9
1659,fumador,ryger.,82
10775,afiliación,tilknytning,10
5884,cuña,wedge.,70
7011,límite,grænseværdi,66
