ID,SPAIN,POLONAIS,INTERVAL
2611,cifrar,szyfr,88
14163,investigación,badania,11
2944,rebaño,trzoda,77
10367,hacer encaje,robić frywolitki,43
7748,tumbar,tum.,63
9333,duradero,cierpliwy,33
12715,pies,stopy,25
4101,casa de vino,winehouse.,85
12764,peor,najgorszy,24
1772,asexual,bezpłciowy,88
4124,indulgencia,wyrozumiałość,69
13892,antes,zanim,7
5743,sicomoro,jawor,74
14148,propuesto,zaproponowane,11
12021,palmero,pielgrzym z ziemi świętej,31
8864,suburbio,przedmieście,38
12762,águila,orzeł,16
10079,agrícola,rolniczy,32
2706,agnóstico,agnostyk,89
1648,perdurar,perdue.,92
8289,marcador,znacznik,54
12880,por supuesto,rzeczywiście,23
7256,cuenta regresiva,odliczanie,65
8354,unicornio,jednorożec,58
13787,muerte,śmierć,11
12705,nadie,nikt,25
13419,previo,wcześniejszy,17
11265,ártico,arktyczny,38
12542,pez,ryba,23
10662,constantemente,stale,42
13713,mar,morze,13
5792,equinoccio,równonoc,72
14321,idioma,język,12
10283,mosaico,mozaika,44
10913,rana,żaba,36
3105,ingrediente,składnik,72
1790,corza,zirytowany,95
10845,fatigar,wielkie żarcie,41
5542,bioquímica,biochemia,77
1239,imposibilitar,uniemożliwiać,81
2168,conspicuo,rzucający się w oczy,88
10817,frecuencia,częstotliwość,38
9426,pericia,ekspertyza,52
4377,optimizado,usprawniony.,74
3482,engrandecido,powiększony,55
1404,gratitud,wdzięczność,96
14358,gasto,wydatki,31
5163,descuento,zniżka,60
10269,feo,brzydki,42
12333,resistencia,opór,24
3432,infarto,zawał,87
14449,más extenso,dłużej,12
6990,morteros,moździerze,42
11482,revolucionario,rewolucyjny,35
10487,composición,kompozycja,32
2293,enclave,enklawa,88
14323,calidad,jakość,10
10575,jurar,przysięgać,41
2359,más divertido,najzabawniejszy,92
9058,zinc,cynk,55
4726,reserva,zaległości,78
9396,valla,ogrodzenie,42
11799,intermedio,mediator,33
8660,pelo,futro,55
11761,atlético,atletyczny,15
6714,encerrar,zamykający,28
1721,caracterizado,scharakteryzowany,82
4274,oxidasa,oksydaza.,83
13605,agua,woda,13
13565,llenar,napełnić,13
7526,bucear,nurkować,41
13683,quizás,być może,14
3569,personificación,uosobienie,87
10784,según se informa,podobno,41
842,ferroso,żelazawy,99
721,revisionismo,rewizjonizm,99
7228,peruano,peruwiański,65
3408,tigris,tygrys,88
10566,taipei,tajpej,43
7380,sq,kwadrat,65
14438,comenzó,rozpoczęty,8
7419,logros,osiągnięcia,34
5027,profecía,proroctwo,72
5588,fasado,fazowany,28
12348,folletos,ulotki,27
4676,oriol,wilga,34
1894,posterior,łania,80
11057,barba,broda,37
9835,consulta,zapytanie,45
9022,línea costera,linia brzegowa,54
3644,sin ánimo de lucro,niedochodowy,87
6479,codificación,kodowanie,14
247,lisina,lizyna,100
13950,usando,za pomocą,5
3087,ardiente,ognisty,88
2188,carpeta,teczka,88
10670,mesa de trabajo,ławka,39
10042,afrontar,radzić sobie,46
14305,aire,powietrze,9
8857,calvo,łysy,51
4708,plaro,ppl.,82
13826,estado,został,5
13141,descanso,zepsuć,15
4330,gimes,grymaty,81
8719,demanda judicial,pozew sądowy,51
11564,crucial,kluczowy,35
3972,trimestral,kwartalny,85
3168,recursivo,rekurencyjny,83
9384,montículo,kopiec,49
10329,navegar,przeglądaj,39
1642,perdonado,wybaczony,95
9125,de madera,z drewna,54
14386,tarjeta,karta,15
719,más delgada,cieńszy,99
12476,acreditado,renomowany,23
11203,orgulloso,dumny,38
13406,valle,dolina,17
7036,cúbito,cu.,66
13352,comité,komisja,17
1653,sin piedad,niemiłosiernie,95
11141,se sentó,sob,38
1243,con orgullo,dumnie,97
9875,polluelo,pisklę,43
2683,carrocería,nadwozi,91
11808,áspid,żmija,33
5612,pubertad,dojrzewanie,76
6940,fax,faks,66
11310,perfectamente,doskonale,38
2468,predestinado,skazany,41
13528,adán,adam,13
9193,ventajas,zalety,21
7650,oficial de intendencia,kwatermistrz,63
2940,aplazar,odraczać,63
4117,escondido,hid.,84
1810,de larga data,długotrwały,95
4362,confesar,wyznać,46
13532,previamente,poprzednio,15
14233,requerido,wymagany,7
131,uniformemente,jednolicie,100
11525,regresar,wróć,35
503,bautizado,chrzcina,92
1668,emborracharse,popijawa,95
4220,forense,kryminalni,49
275,ibérico,iberyjski,99
578,metedura de pata,boner.,97
8590,bubónico,morowy,58
8333,coleccionista,kolektor,53
13818,no,nie,5
12794,ted,przetrząsać,24
5966,percusión,perkusja,72
6089,difusión,dyfuzja,62
8223,sufijo,przyrostek,56
11554,equilibrio,balansować,28
12489,miércoles,środa,27
6763,salvación,zbawienie,69
6247,nome,nie ja,72
4586,triunfo fácil,walkower,81
8356,tensión,napięcie,49
11284,alcalde,burmistrz,35
1317,corsario,korsarz,95
4028,abundancia,obfitość,68
10856,caramelo,cukierek,40
12988,lista de verificación,lista kontrolna,22
13793,a,do,5
234,sonrisa,szeroki uśmiech,92
3654,rundro,rurnik.,87
14458,pensamiento,myśl,12
2345,en algún lugar,jakieś miejsce,92
14039,sin embargo,jednakże,6
5364,gules,czerwony,77
2584,abrazo,uścisk,64
121,almidón,skrobia,97
8150,accesorio,osprzęt,46
12427,elegido,wybrany,28
5926,voluntariamente,dobrowolnie,74
3884,ave,ptactwo,85
7658,remitente,mailer.,63
13457,técnico,technik,16
13188,niños,dzieci,19
12682,vendido,sprzedany,25
2001,desmayo,półomdlały,70
11188,vacío,pusty,37
1589,vocal,samogłoska,77
1357,alcalino,alkaliczny,95
2814,descarboxilasa,dekarboksylaza.,91
6538,arrogante,arogancki,62
2067,isla pequeña,rafa koralowa,93
14066,agregado,dodany,6
8624,herpes,opryszczka,57
3177,tos,kaszel,82
6754,lo más corto,najkrótszy,69
7851,penalizado,ukarany,52
5122,vidente,fey.,79
3179,pureza,czystość,88
8053,pasivo,bierny,60
12840,castaño,kasztanowy,23
11407,vencido,bity,37
11530,recuperado,odzyskany,31
6572,antemano,uprzednio,70
6956,sandman,piaskowy człowiek,68
3425,cesación,zaprzestanie,88
9236,lástima,wstyd,49
6695,preámbulo,preambuła,69
13434,trajo,przyniósł,17
12253,noé,noah.,29
5285,sintoísmo,shinto.,78
7706,alpes,alpy,60
4715,tendón de la corva,ścięgno udowe,82
1060,cucharas,łyżki,54
1170,flameante,płonący,52
4388,espuma,piana,80
13280,contexto,kontekst,18
9720,esqueleto,szkielet,48
9706,moisés,mojżesz.,50
4492,errático,niekonsekwentny,71
963,engaño,złudzenie,88
1380,chucky,chudzity,92
516,guerna,guernsey.,99
2661,superar a,sięgać dalej niż ktoś coś,91
7675,frunció el ceño,zmarszczył brwi,58
11178,sucedáneo,namiastka,38
2702,binomio,dwumianowy,91
4378,sajones,saski,56
8978,corcho,korek,54
3202,bacteriano,bakteryjny,88
573,nítrico,azotowy,99
9102,geotérmico,geotermalny,54
5644,vals,walc,70
6324,helénico,helleński,42
5195,tembloroso,chwiejny,79
7872,infinitamente,nieskończenie,30
10233,pelotón,pluton żołnierzy,41
8965,sensato,rozsądny,51
13603,japonés,język japoński,15
7360,reproches,artyleria przeciwlotnicza,65
3259,excesivamente,nadmiernie,36
12434,puente aéreo,most lotniczy,27
2780,cebador,elementarz,87
1538,orfeo,orpheus.,96
2333,varita mágica,różdżka,92
5880,hidrocarburo,węglowodór,70
6555,concusión,wstrząs mózgu,68
10563,atasco,zatykanie,40
5765,bik,bk.,75
6627,cáucaso,kaukaz,70
295,quid,sedno sprawy,100
1870,momentáneamente,chwilowo,94
6935,filosófico,filozoficzny,42
3082,ceceo,seplenienie,89
14048,archivos,akta,6
4406,nota marginal,marginia.,83
10693,justificación,uzasadnienie,40
1664,presidentes,przewodniczący.,95
13220,desarrollado,rozwinięty,12
2802,nasal,nosowy,89
3059,con vehemencia,gwałtownie,86
9916,provisiones,zaprowiantowanie,40
11850,sucede,dzieje się,12
5484,supermercados,supermarkety.,62
13174,a veces,czasem,18
6859,emplea,zatrudnia,24
9624,ética,etyka,40
13309,administrado,zarządzany,11
2520,cajero automático,bankomat,92
1675,sola,solon.,94
5500,interdicción,eksplocie,73
10766,hormigón,beton,41
14131,veces,czasy,5
1453,consuelo,pocieszenie,96
8496,aparato de relojería,clockwork.,58
5323,rima,wierszyk,63
4007,devasionado,spustoszony,79
4082,sí,ay.,85
7503,lirio,lilia,63
10758,buckyes,kasztany,38
3236,perdiguero,dearborn.,88
12667,tripulación,załoga,22
13665,vuelta,okrążenie,12
1241,más lejos,najdalszy,97
4818,saúl,saul.,80
6452,zorrillo,skunks,71
598,jerárquico,hierarchiczny,93
64,entristecido,zasmucony,95
3055,manos libres,rękojeść,89
8236,zumbido,brzęczeć,59
8435,asesinos,zabójcy,37
1253,pulido,błyszczący,23
1729,sociológico,socjologiczny,45
8674,monje,mnich,42
14498,industrial,przemysłowy,17
5347,erótico,erotyczny,78
12413,marte,mars,13
10653,receptor,łapacz,38
11106,difícilmente,prawie wcale,39
12932,ñu,gnu antylopa,22
8507,en peligro de extinción,zagrożony,55
11345,repostaje,tankowanie,35
8287,argonautas,argonaci,59
9912,residencial,osiedle mieszkaniowe,48
461,conciliar,pogodzić,86
11221,fundador,założyciel,35
427,dictatorial,dyktatorski,99
7424,sabiduría,mądrość,64
7984,hídeo,hyde.,62
12526,respondido,odpowiedział,12
7646,sobredosis,od.,63
13062,muchachas,dziewczyny,15
13594,regalo,obecny,12
7863,embutido,kiełbasa,59
14156,internacional,międzynarodowy,10
7728,enrojecimiento,spłukiwanie,54
4233,errar,błądzić,84
12943,cuyo,którego,22
6389,gel,żel,69
14238,cosas,rzeczy,9
6410,discurso,rozprawiać,71
3698,hacia abajo,zniżkowy,49
6306,exterminio,eksterminacja,63
7187,rumorado,grubared.,35
13020,convenio,porozumienie,20
10295,rebelde,buntownik,31
6,tropezón,potknąć się,60
12908,cicatriz,blizna,22
11274,pescador,rybak,38
1724,cierre,domknięcia,50
1567,kilometraje,przebieg,96
5562,del mediooeste,midwestern.,77
5971,despedida,pożegnanie,73
5490,avestruz,struś,76
668,tenue,cieniutki,99
7437,eslovaco,słowacki,62
152,sayo,tunika,81
3127,velo,welon,74
11470,cursiva,kursywa,33
11030,preliminar,wstępny,39
10644,cereza,wiśnia,42
8841,totalidad,całość,56
4640,purificación,oczyszczenie,82
10607,rin,ren.,43
2364,cuadruplicar,poczwórny,88
13003,conservó,trzymane,21
8772,luterano,luterański,53
13886,cª,inc,21
13754,subir,przekazać plik,9
3564,de mala gana,niechętnie,87
14145,llamar,dzwonić,9
13975,segundo,drugi,8
6151,protector,ochronny,11
12258,masculino,mężczyzna,28
1383,inorgánico,nieorganiczny,97
5621,dwarfismo,karłowaty,76
7507,cobardemente,tchórzliwy,64
12771,animal,zwierzę,14
8616,frontal,czołowy,57
1592,financiado,finansowany,37
11886,bávaro,bawarski,33
9618,acebo,ostrokrzew,50
4250,siamés,syjamski,84
13160,global,światowy,18
12793,mayor que,większy,24
13518,fondo,dolny,16
10543,entendido,zrozumiany,43
12578,libanés,libański,26
8437,atrevimiento,odważyć się,51
10032,por defecto,domyślna,44
10285,carne,mięso,44
6371,toque de queda,cisza nocna,68
782,semental,ogier,92
10827,asentamiento,osada,36
7939,mezcla,mieszanie,22
14422,capacidades,możliwości,27
10642,muestra,próbka,32
4269,fauces,trawieniec,83
12321,yugoslavia,jugosławii,28
2169,apenas,ledwie,74
8565,jengibre,imbir,58
3409,estruendo,strach.,88
10062,descalificado,zdyskwalifikowany,45
13750,oportunidad,możliwość,13
7097,mini series,małe serie,67
12790,fracaso,pokonać,11
14349,proporcionó,pod warunkiem  że,6
330,dava,dawe.,87
12839,primavera,wiosna,20
4363,honrado,zaszczycony,16
1360,pele,pelektor,97
3386,incredulidad,niedowierzanie,88
8566,sísmico,sejsmiczny,56
13691,enorme,olbrzymi,13
4046,injusticia,niesprawiedliwość,80
4135,prisma,pryzmat,84
13749,pista,tor,11
11670,decimotercero,trzynasty,34
11746,cama y desayuno,nocleg ze śniadaniem,33
5461,perforado,dziurkowany,40
3557,layo,layup.,88
13303,figura,postać,14
3493,centelleo,migotanie,88
1806,depende,depeche.,95
1392,imposición,nakładanie,97
13751,indicar,wskazać,11
13154,estudiantes,uczniowie.,15
9129,i a,ia.,54
11806,león,lew,19
4045,descontento,niezadowolenie,81
13134,payaso,błazen,20
12028,dto,dysk,29
12483,gracia,wdzięk,27
9924,árabe,arabski,47
5311,aerodeslizador,poduszkowiec,78
7799,duende,elf,62
7048,maletero,bagażnik samochodowy,60
7306,chulo,sutener,64
13443,agradable,ładny,16
8931,infancia,dzieciństwo,55
12224,marcial,wojenny,29
13070,alcanzar,zasięg,11
10358,poemas,wiersze,37
12157,brecha,luka,29
13860,dice,mówi,9
13007,reacción,reakcja,20
11286,tender,mieć skłonności,30
9970,hippie,hipis.,44
1340,contraataques,kontrataki,60
2759,pompa,korowód,88
10237,teclas,klucze,12
12680,estafa,kon,20
12954,plata,srebro,22
5322,rubio,blond,64
8911,almirante,admirał,39
12610,delegado,del.,26
1477,director de escuela,dyrektor szkoły,94
4152,avanzada,placówka,71
13345,práctica,ćwiczyć,14
4429,espina,cierń,79
13083,dibujar,remis,17
8910,infrarrojo,podczerwień,55
12429,huérfano,osierocony,26
5486,isaiah,izajasza,77
4992,xenón,ksenon,80
13448,ellos mismos,sobie,16
3734,tranvía,tramwaj,81
11862,encabezamiento,nagłówek,11
4823,aguamiel,miód pitny,75
36,no democrático,niedemokratyczny,100
9362,cementerio,cmentarz,52
5908,odontología,stomatologia,75
8226,la meca,mekca,60
8877,aguas residuales,ścieki,56
4017,solsticio,przesilenie dnia z nocą,82
3135,quirúrgico,chirurgiczny,87
470,abad,opat,98
8773,viva,wiwat,56
122,zalema,salaam,100
5105,especialidad,specjalność,70
8815,anverso,awers,56
13018,sábado,sobota,21
9978,destacar,najważniejsze,24
6886,amianto,azbest,68
3344,peinado,fryzura,76
8328,cúbico,sześcienny,59
6482,desconectado,offline.,71
4294,tijeras,nożyce,72
6429,alojado,mieści się,12
13995,grande,duży,7
4419,isótopo,izotop,72
8800,locutor,nadawca,15
2485,húmedo,wilgotny,71
4394,mongoles,mongołowie,57
14031,temprano,wczesny,11
8394,analistas,analitycy.,49
10743,lingüista,językoznawca,35
7335,anciano,w podeszłym wieku,65
11483,duración,trwanie,35
13678,establecido,przyjęty,12
688,ubicuo,wszechobecny,99
13207,mayoria,większość,9
5039,poliomielitis,paraliż dziecięcy,80
11368,grueso,siłownik,37
12289,palacio,pałac,29
13837,tú,ty,5
3768,exótico,egzotyczny,84
829,maestría,mistrzostwo,99
4059,a bordo,na pokładzie,85
3905,ratificación,ratyfikacja,86
1248,entre bastidores,za kulisami,97
10991,ciervo,jeleń,39
8395,coste y flete,kawiarnia.,59
4997,extrasolar,pozaserwowy,80
7226,sorteo,raffles.,66
10944,cumpleaños,urodziny,38
5109,no especificado,nieokreślony,79
8050,gelatina,galaretka,61
11871,malicioso,złośliwy,27
9946,sión,syjon,48
11003,café,kawa,39
6184,angoleño,angolan.,70
1654,escroto,worek mosznowy,95
1704,alegrar,ucieszyć,95
11556,sal,sól,34
11610,lituania,litwa,35
7738,inconfirmado,niesprawdzony,49
12768,holandés,holenderski,24
9987,marca comercial,znak towarowy,45
7470,disposición,sprzedaż,49
5804,lugar de nacimiento,miejsce urodzenia,75
5600,para que no,aby nie,62
6523,infeccioso,zakaźny,71
8628,eslogan,hasło reklamowe,47
7625,pepitas,nuggets.,57
1679,cuesta arriba,pod górę,95
5398,monja,zakonnica,68
7000,nudillos,knuckles.,64
13452,creído,wierzył,5
2891,inundado,zalany,79
5365,algas,algi.,78
3940,intensificado,podwyższony,79
2846,mentecato,głupkowaty,90
3088,licuadora,mikser,88
5019,rizado,kręcone,80
4951,mezquos,meczety,39
9458,tumba,grób,40
3470,capó,czapeczka,79
11642,ritmo,tempo,33
3650,giro de vuelta,obróć się,84
8849,chispero,iskrzący,56
9442,contencioso,sporny,51
14202,guerra,wojna,8
12322,sonidos,dźwięki,13
583,giroscopio,żyroskop,97
3899,codicia,chciwość,86
8482,grano,ziarno,53
4572,populacho,pospólstwo,82
5173,ocio,wypoczynek,77
11055,retrato,portret,38
4266,hornillo de camping,prymus,84
13899,mucho,dużo,10
1142,perro guardián,pies podwórzowy,96
350,somorgujo,gbur,99
2726,fértil,płodny,57
3144,azada,motyka,88
5719,ficticio,manekin,73
7055,horquilla,spinka do włosów,67
14317,involucrado,zaangażowany,10
8802,reconsiderar,zrewidować,54
11772,brasileño,brazylijski,33
8324,conducto,przewód,59
1674,expiación,pokuta,84
11285,régimen,reżim,36
3039,albañilería,kamieniarstwo,89
8142,variado,urozmaicony,24
7154,inminente,nadciągający,65
729,cussing,spokój,95
12642,entretenimiento,rozrywka,22
11107,césar,cezar,39
13516,pertinente,istotnych,14
4826,salvajemente,wściekle,81
5756,vicepresidente,vp.,75
2376,cerciorarse,ustalać,82
3265,nom,nie m,84
6707,pandit,mędrzec hinduski,61
4368,honestidad,uczciwość,83
12576,sintió,czułem,26
925,carácter distintivo,etos,98
5936,incopiaco,uncoopyrighted.,74
6851,yogui,jog,68
13954,bien,dobry,7
13228,atado,zawiązany,12
2266,compatriota,rodak,88
8341,lienzo,płótno,60
13006,dibujó,rysował,21
8488,deslizamiento de tierra,osuwisko,45
14236,delicado,zabity,12
9430,excitante,ekscytujący,37
9613,nueva jersey,nj.,50
4928,cacharro,rogaty,80
9569,estola,ukradłem,51
11971,camión,samochód ciężarowy,28
8847,zodíaco,zodiak,56
1036,arpillera,heski,95
1518,maleo,młoteczek,96
9417,reaves,reat,52
7407,depósito,hala magazynowa,61
9841,del suroeste,południowo-zachodni.,48
8558,sin sentido,bez znaczenia,58
13668,ingresó,weszła,12
14143,abierto,otwarty,9
3982,nublado,pochmurny,74
5171,caída,upadek,78
8621,flotante,ruchomy,47
10426,baya,jagoda,43
14357,fácil,łatwy,12
6658,tallista,rzeźbiarz,69
2406,antisocial,antyspołeczny,92
6160,tracción,trakcja,73
3478,compañeros,towarzysze,56
5339,montón,sterta,71
6194,someterse,przejść,50
8023,supremo,najważniejszy,62
7844,gaitero,dudziarz,60
5340,folleto,broszura,67
11537,derivado,pochodna,23
14170,recibió,otrzymane,6
13633,importar,materiał,13
1264,soñador,marzycielski,97
10920,adulto,dorosły,36
9687,pregonero,szczekacz,49
8852,monos,małpy,26
10423,colisión,kolizja,43
9923,rubí,rubin,47
11002,soplar,cios,33
6836,billetes,banknoty,38
3762,picar,siekać,64
11089,tío,wujek,39
2226,axial,osiowy,93
1671,mandarinas,mandarynki.,78
9418,deslizar,poślizg,38
5184,fabuloso,fabatyk,79
3846,licenciantil,licencjodawca.,86
12244,afijo,afiks,29
11471,vender,sprzedać,24
11825,postemporada,posteason.,33
1597,magullado,posiniaczony,74
6224,cucaracha,karaluch,72
1175,puente de varolio,pons.,87
12515,complejo,złożony,25
7510,paloma,gołąb,62
5541,pizarra,łupek,58
7860,mirada,zerknąć,58
8145,inflamatorio,zapalny,61
11924,sexualmente,seksualnie,20
5368,caucásico,kaukaski,77
6757,calumnia,oszczerstwo,56
14127,puntos,zwrotnica,7
13517,impreso,wydrukowany,12
9943,rodador,kołodziej,47
8830,sin alterar,niezmieniony.,55
3664,alumnos,uczniowie,75
4792,oxidante,utleniający,42
17,fanáticos,fanatycy,67
12269,monstruo,potwór,27
8790,sésamo,sezam,56
8276,lucio,szczupak,54
6345,mercer,bławatnik,72
8519,explotación,eksplodować,36
8668,dispuesto,umysłowy,11
6250,ahogo,utonięcie,52
11245,tostada,toast,38
8152,paciencia,cierpliwość,61
3382,saxófono,sax.,76
10084,hipótesis,hipoteza,47
6700,insultos,slurs.,60
14310,algo,coś,9
2454,sometido,stłumiony,81
9740,verter,wlać,42
1463,reprendido,upomniany,82
1093,anguilas,węgorze,66
12193,independientemente,bez względu,30
9785,enterrado,pochowany,39
6080,tía,ciotka,72
6862,salida en antena,airplay.,68
9448,anfibio,ziemnowodny,52
11094,pascua de resurrección,święta wielkanocne,39
9784,vanidad,próżność,49
10912,hebreo,hebrajski,39
8487,glaciar,lodowiec,54
11468,vara,pręt,35
10440,transmisión,przenoszenie,42
5025,catalán,kataloński,80
4323,ajenjo,absynt,83
12282,loco,zwariowany,29
12953,anular,nadpisanie,22
11264,semifinales,półfinały,31
10215,sano,krzepki,45
7219,carriles,lanes.,29
7662,tregua,rozejm,63
13162,consecutivo,kolejny,19
12301,escanear,skanowanie,21
5088,runas,runy,43
8837,intenso,zaciekły,53
13833,que,niż,6
10140,dúo,duet,46
5891,dinosaurios,dinozaurów.,54
1282,tríadas,triady,68
3555,moscatel,muskat,88
9385,maíz,kukurydza,49
6770,escasez,niedobór,56
7172,reventar,blowout.,64
10507,pánico,panika,43
4498,hipertensión,nadciśnienie,82
3970,prodigio,cud,74
395,regordete,pyzaty,100
12323,arrojar,gdakanie,28
6845,manta,koc,61
7301,bombardeo aéreo,ciężkie bombardowanie,61
11164,genocidio,ludobójstwo,37
13563,construido,wybudowany,15
4014,carácter de nación,ogólnospołeczność,85
