ID,SPAIN,FRENCH,INTERVAL
10181,hambre,faim,45
8149,embarcado,embarqué,49
8729,devona,dévontaire,55
3289,quran,coran,88
2453,salvador,sauveur,89
4218,factible,réalisable,71
7358,terciopelo,velours,63
619,rastreador,traqueur,90
1967,niñera,nounou,93
12061,en cualquier sitio,partout,30
333,hipo,hoquet,98
1311,perro tejonero,teckel,96
14197,planta,usine,17
471,enganche,attelage,97
2034,cátodo,cathode,90
2382,rangún,ragoon,92
11442,idéntico,identique,23
9193,ventajas,avantages,21
8432,litio,lithium,57
13871,usar,utiliser,5
12974,pelotas,des balles,11
8899,enseñado,enseigné,54
5034,excretorio,excréteur,79
2597,número de lectores,lectorat,90
5172,abuela,grand-mère,77
8993,nudo corredizo,nœud coulant,53
9978,destacar,points forts,24
1877,despertador,veille,30
3556,alternado,débordé,80
11776,ronald,ronchonneur,33
12965,cometa,comète,21
2760,babero,bavoir,88
2799,estentista,stentor,90
14189,llave,clé,12
599,puaj,pouah,99
10233,pelotón,section,40
7302,barra oblicua,sabrer,49
8170,inyección,injection,31
3833,pekín,panking,79
10563,atasco,obscurcissement,40
2781,aplausos,applaudissements,90
10888,puntiagudo,pointu,17
9246,órbitas,orbite,16
14196,países,des pays,10
11929,citas,devis,16
921,obtención,approvisionnement,79
2369,polietileno,polyéthylène,92
7983,chelín austríaco,schilling,60
6399,distribuidor,marchand,58
11422,ajedrez,échecs,36
1563,de oceanía,océanien,95
10579,potro,poulain,23
9256,brusco,sec,51
1177,suboficial,nco,97
6527,académica,universitaires,21
12785,licitación,offre d achat,20
14485,amable,gentil,15
8980,ochenta,quatre-vingts,50
10036,sin etiqueta,non étiqueté,46
2759,pompa,reconstitution historique,87
3859,sobrevive,survie,25
12402,tiroteo,tournage,22
3531,humedal,terres humides,82
9146,fecha límite,date limite,52
4530,templado,tempéré,45
9217,prehistórico,préhistorique,52
13012,deshecho,défait,21
726,sonido metálico seco,cliquetis,98
4158,burlón,burley,83
4522,drenar,drainer,63
7851,penalizado,pénalisé,50
12809,almiar,meule,23
14330,negro,noir,12
13377,prohibido,banni,11
6977,saltó,sauté,22
2045,rotonda,rond point,93
14234,privado,privé,11
13628,polo,pôle,14
14489,números,nombres,8
7216,peludo,velu,65
3306,maleficio,hexal,86
3346,palillos,baguettes,88
7184,vengadores,vengeurs,43
1597,magullado,meurtri,73
2790,porquero,pigman,90
9874,darse cuenta de,prendre conscience de,38
4956,caballo de fuerza,puissance de chevaux,79
11872,voluntarios,bénévoles,19
5548,lisergico,lysergique,76
13799,eso,que,5
8737,despectivo,dérogatoire,55
4366,paréntara,parton,82
12191,comedia,la comédie,29
12319,lanzador,lanceur,23
1697,caligrafía,calligraphie,95
6720,incómodo,maladroit,67
5512,tirar,tire,20
1840,rescindido,annulée,88
9243,cantó,a chanté,51
12036,cooperación,la coopération,14
2523,azotaina,fessée,83
14372,regla,règle,8
6740,piña,ananas,67
11470,cursiva,italique,32
8348,sin fundamento,non substanticié,58
2218,después de lo cual,après quoi,92
573,nítrico,nitrique,99
1546,capellán,padre,45
11068,huevo,oeuf,35
5584,plato,assiette,63
7501,realismo,le réalisme,63
13770,suficiente,assez,12
8841,totalidad,intégralité,54
2622,buque de guerra,cuirassés,59
6257,equipaje,bagages,71
8503,ciudadanía,citoyenneté,57
5368,caucásico,caucasien,76
9497,banda ancha,haut débit,49
2899,desarmado,désarmé,59
4753,homofóbico,homophobe,80
9821,salar,salticher,47
8489,cauce seco de un río,arroyo,56
12902,olvidar,oubliez,22
1946,acertado,énigmé,72
8974,demócrata,démocrate,17
14264,necesario,nécessaire,6
14132,suma,ajout,7
7160,escalón,échelon,62
10429,soplón,mouchard,43
3037,pez solar,sunfish,88
9489,cariño,foot,50
2165,electroforesis,électrophorèse,92
8434,eterno,éternel,50
86,arado,charrue,88
1632,hipnosis,hypnose,95
1591,transcurrido,écoulé,93
2077,córneo,corné,93
3908,potencia de fuego,puissance de feu,84
7791,vale la pena,digne d intérêt,62
10737,dolor,douleur,33
9445,secuestro,enlèvement,36
11896,recurso,ressource,20
14414,no puedo,ne peut pas,12
5329,emprendimiento,entreprendre,77
13387,caballería,cavalerie,17
1502,proceso bessemer,bessemer,95
13396,cuerpo,corps,15
13078,aeropuerto,aéroport,19
3975,técnicos,techniciens,58
13881,usado,utilisé,5
12928,sangre,du sang,21
13826,estado,a été,5
2477,escapada,ruissellement,91
2068,mártir,martyr,62
13756,rock,roche,12
1341,filón,philemon,96
1280,sangrar,saigner,49
14061,poner,mettre,10
9195,buques,navires,41
3074,recapturado,recapté,70
14377,calle,rue,12
12979,clasificar,sorte,18
417,bachillerato,baccalauréat,100
4512,frenesí,frénésie,78
7631,ensenada,crique,62
7803,bomberos,sapeurs pompiers,47
10299,sintaxis,syntaxe,44
10510,lineal,linéaire,42
5140,filmar con una videocámara,cassette vidéo,66
5451,teóricamente,théoriquement,55
3889,acrílico,acrylique,83
5511,correctamente,justement,76
5811,termómetro,thermomètre,74
3263,posee,posséder,22
11066,al azar,au hasard,38
3538,desmontado,démonté,80
9036,bateador,batteur,53
5134,salsa de tomate,ketchup,78
12160,expedicionario,expéditionnaire,30
11725,carolina del sur,sc,33
1036,arpillera,toile de jute,94
7248,elegibilidad,admissibilité,34
9294,supervisión,surveillance,18
5881,extrañamente,bizarrement,73
10312,ign,ignoble,44
8333,coleccionista,collectionneur,51
8877,aguas residuales,eaux usées,54
1686,apoyar,etre prêt,94
12185,brincar,sauter,29
8620,tinta,encrer,51
8670,no es,n est pas,55
230,subgrupo,sous-groupe,92
2468,predestinado,fastidieux,40
13658,parecer,sembler,10
5394,ilógico,illogique,75
4683,bonificaciones,bonus,81
9646,fuegos artificiales,les feux d artifices,47
12004,niveles,niveaux,12
8052,telégrafo,télégraphe,57
11542,marruecos,maroc,35
5285,sintoísmo,shinto,77
6965,eyaculación,éjaculation,63
4588,eclíptica,écliptique,81
11729,entregado,livré,27
12470,batea,coup de volée,24
11590,poesía,poésie,35
9684,paréntesis,parenthèses,48
3144,azada,houe,87
7865,metáfora,métaphore,56
11927,semper,saphper,32
1642,perdonado,pardonné,95
2887,traumático,traumatique,87
11070,probado,éprouvé,38
1860,muser,mouchereuse,75
8863,leñoso,boisé,53
6302,caracol,escargot,65
8246,miedoso,froussard,58
11254,paracaídas,parachute,36
7441,auxiliar,aux,63
14381,valores,titres,13
6275,haitiano,haïtien,68
4734,subconjuntos,sous-ensembles,60
4464,eurasiático,eurasien,81
5330,memorias,mémoires,68
9942,sí misma,se,46
13627,adecuado,correct,14
8943,aunque,quoique,53
7507,cobardemente,lâche,63
12215,luego,anon,29
12897,palanqueta,jimmy,22
2750,listón,latter,88
12943,cuyo,à qui,22
13993,cinco,cinq,10
11258,cerdo,porc,32
5618,pífano,fifre,75
13351,lago,lac,16
1206,sarna,gale,97
5251,lr,g / d,77
14435,ganado,gagné,9
11901,pulgada,pouce,23
6900,contabilizado,comptabilisé,6
7893,demasiado,trop,60
14228,máquina,machine,11
9149,montado,monté,52
9203,francachela,jamboree,51
9922,señora,mme,12
3012,alrededores,en précision,69
5163,descuento,remise,59
13141,descanso,pause,15
7545,acuario,verseau,62
6939,eón,temps infini,65
12665,dibujado,dessiné,25
4564,costillas,travers de porc,63
10543,entendido,compris,42
6343,estrecheces,détroit,44
7836,fallas,les échecs,24
14148,propuesto,proposé,11
3865,melódico,mélodique,84
12900,economía,économie,21
1349,puesto de trabajo,poste de travail,88
235,inequívoco,non ambigu,87
10119,superhombre,superman,45
7433,div,diviser,63
6931,segregación,ségrégation,62
11127,voltereta,somerset,38
7263,callejón,backstreet,64
3182,difuminar,se brouiller,76
5488,sudor,sueur,69
12223,más cerca,plus proche,29
9954,puesto,stand,45
2330,litografía,lithographier,84
5425,cuerno grande,grosse corne,76
7361,enfriar,froideur,61
2709,atormentado,flammes,57
4510,formidable,redoutable,81
10976,piel,la peau,36
1230,jobo,munite,97
8096,perímetro,périmètre,59
3617,lúpulo,luge,86
3730,rasgos,traits,73
6430,cañutillo,gimp,69
14401,específico,spécifique,9
1256,encorvado,pincée,38
1024,salmoncillo,parr,97
8429,cesta,corbeille,55
146,tabla de espiritismo,oui-ja,100
8703,descubrir,découvrir,10
4189,fleury,flamboyer,83
9664,maltuoso,malthusien,48
4881,club nocturno,boîte de nuit,73
1353,tejido de punto,tricot,82
1369,no notificado,non marié,96
11904,duodécimo,douzième,32
6919,raptor,rapace,48
8935,medusa,méduse,54
3780,deteriorado,détérioré,62
11579,sonic,sonique,34
8911,almirante,amiral,38
8478,lápiz,crayon,55
11620,piedad,ruth,34
10931,material bélico,matériel,39
5431,falda escocesa,kilt,75
70,abundante,rife,100
3338,monárquico,royaliste,81
12431,sirve,serre,12
5916,vano,vaine,73
958,celíaco,coeliaque,98
7300,tesis,thèse,64
13106,wills,guichets,16
11484,barrido,balancé,35
14098,izquierda,gauche,9
8520,planteado,posé,40
11482,revolucionario,révolutionnaire,34
5779,adelantar,dépasser,54
3644,sin ánimo de lucro,non lucratif,86
10118,eh,hein,45
14048,archivos,des dossiers,6
10331,pantera,panthère,28
2387,quebrada,ravine,89
4000,superpotencia,superpuissance,74
3787,cabeza blanca,whitehead,85
7874,multimillonarios,milliardaires,59
8455,etnicidad,ethnicité,27
9276,chapoteo,éclaboussure,51
5979,ambicioso,ambitieux,71
9356,mito,mythe,45
11013,juego de los cientos,piquet,39
11175,multitud,foule,36
8442,inmaduro,immature,55
9485,infantil,puéril,49
7191,puta,talonneur,64
7141,empanada,petit pâté,63
11506,diámetro,diamètre,35
9554,biológico,biologique,28
14244,medio,moyens,10
10145,faraón,pharaon,43
1921,moco,mucus,93
2595,iluminar,éclairer,48
14041,ya,déjà,9
11006,ídolo,idole,38
2014,tentador,tentant,66
12299,jardines,terrains,13
2250,plenario,plénier,92
8576,agradecido,reconnaissant,51
11358,todos,tout le monde,37
11222,austriaco,autrichien,37
2334,homónimo,homonyme,90
3492,cebada,orge,86
591,septuaginta,septuerie,99
1665,ir a,goas,95
5953,hurón,furet,72
7591,atestado,encombré,20
5745,reabrido,rouvert,62
6651,toma de corriente,sortie,48
14483,razón,raison,6
10549,comiendo,en mangeant,18
1231,corcha,torcheuses,84
3832,ecu,écu,85
11710,clásico,classique,19
6260,defectuoso,défectueux,71
4880,condenado,condamné,45
10439,vicioso,vicieux,43
2241,gonorrea,blennorragie,92
7336,anarquía,anarchie,64
13950,usando,en utilisant,5
952,chubasco,bourrasque,90
9729,diecinueve,dix-neuf,48
3006,amapola,coquelicot,88
10419,nota,note de bas de page,33
11999,matrimonio,mariage,30
11385,pene,pénis,36
7479,feto,fœtus,63
7182,vdo,veuve,61
2905,bizancio,byzance,89
8875,esfinge,sphinx,54
12401,valioso,de valeur,28
4154,coberturas,les haies,60
1692,deshidración,déshydratation,90
5729,aerodinámica,aérodynamique,61
3558,mediado,médié,29
5879,escaparate,vitrine,58
9644,icono,icône,38
4896,contratistas,entrepreneurs,63
4814,invasores,envahisseurs,34
4209,sintetasa,synthétase,83
5792,equinoccio,équinoxe,70
9753,bueno,décent,47
8064,facultad,la faculté,58
3348,telar,métier à tisser,66
10520,cine,cinéma,40
993,ecléctico,éclectique,98
11556,sal,sel,33
9754,taller,atelier,45
13594,regalo,cadeau,12
12452,untado,propagé,24
503,bautizado,baptisé,91
12913,fila,ligne,21
2280,cañonazo,coup de feu,87
12349,histórico,historique,15
13305,párrafo,paragraphe,16
9269,lámpara,lampe,49
13388,mella,pseudo,17
8611,taladro,percer,43
8933,compañeros de equipo,coéquipiers,32
4910,adolfo,adolph,79
12595,sólido,solide,25
10401,juguete,jouet,38
7953,condón,préservatif,58
7389,poder pagar,s offrir,53
5905,cárter,cartman,73
8811,hígado,foie,54
523,gapas,goudronner,76
10861,timonel,barreur,39
14340,rechazado,diminué,15
10605,presuntamente,prétendument,42
2603,menospreciar,dénigrer,72
12278,pensión completa,fb,29
13647,en vivo,habitent,9
3205,tener suerte,hap,87
3998,brumoso,brumeux,84
1332,jougster,petit fanatique,95
82,guisante,paabon,100
4051,estuario,firme,84
13816,es,c est,5
8984,recluta,recruter,26
14394,pregunta,question,6
1689,renuencia,réticence,95
11177,lanzadera,navette,37
14054,espectáculo,montrer,8
4401,hamburguesa con queso,cheeseburger,82
5896,frente al mar,front de mer,73
221,galia,gaule,98
9316,excluyendo,à l exclusion,36
7416,descartar,rejeter,30
2091,presumir,esbroufe,93
1067,niggers,nuguriers,48
3607,sostén,soutien-gorge,79
11394,cámara,chambre,29
5473,desigualdad,inégalité,70
10142,revuelta,révolte,42
40,molestias,tracas,77
13277,cruzar,traverser,13
14354,mujer,femmes,12
13300,elevado,soulevé,15
9811,cuentos,contes,33
7837,agitar,secouer,50
13611,grillo,criquet,14
6766,peregrinos,pèlerins,60
11836,ceniza,cendre,27
9167,pradera,prairie,50
5266,barajar,mélanger,64
11250,cautiverio,obligations,22
1240,tg,ttr,96
4902,parachoque,pare-chocs,76
7796,ironía,ironie,61
10595,pil,coup,42
209,litosfera,lithosphère,100
1202,dum,môme,97
6424,tonelero,hooper,70
3624,careta,charrette,86
276,evangélico,évangélique,74
8838,valiente,braver,25
545,reaccionario,réactionnaire,95
14383,propuesta,proposition,11
947,cúmulo,cumulus,98
179,repatriación,rapatriement,83
6818,teledifusión,émission de télévision,60
12340,mahoma,muhammad,28
8831,joya,joyce,54
9017,clavo,clou,32
14051,más tarde,plus tard,10
5107,abruptamente,brusquement,78
10369,álgebra,algèbre,41
11109,natación,nager,34
1841,recluso,détenus,90
7197,germante,de germantown,65
3535,refugio subterráneo,pirogue,85
5602,nombre del archivo,nom de fichier,74
4224,helenístico,hellénistique,82
13745,tablero,planche,12
9681,venecia,venise,48
14431,modelos,des modèles,14
11108,explorar,scout,26
2922,berilio,béryllium,89
9545,fantástico,fantastique,48
13389,waggers,wagon,17
13794,y,et,5
1515,camisa de señora,chimise,90
9178,navegado,navigué,32
4632,tortita,crêpe,75
6604,rocío,rosée,69
4442,envidia,envie,81
7641,geo,géo,62
357,borradores,brouillons,95
7527,repositorio,dépôt,62
2668,regulador,réglementaire,90
3858,putrefacción,pourrir,79
5708,comedia de enredo,sitcom,68
11763,lucero,luke,33
1520,poco ético,immoral,95
1315,en mayúsculas,majuscule,96
9748,jaula,cage,46
10355,estrés,stress,38
10738,contratado,embauché,31
10209,apuesta,pari,38
10747,abogado,avocat,38
14104,sostuvo,détenu,9
680,arqueólogo,archéologiste,89
9956,wen,loupe,46
6420,hodge,huge,70
257,cohesivo,cohésif,58
12721,gas,gaz,16
7811,recorrer,vagabonder,60
7089,cervecero,brasseur,39
10059,tocones,souche,39
5385,cauteloso,prudent,76
12424,medianoche,minuit,27
9102,geotérmico,géothermique,52
4614,acaloradamente,vivement,81
8529,pizarrero,couvreur,56
13186,extranjero,étranger,18
764,de la isla de man,manx,98
11798,creciente,croissance,25
3539,tifoidea,typhoïde,87
9030,precioso,précieux,53
446,poco característico,incontrôlable,88
6854,viruela,variole,67
10095,reducción,réduction,43
797,filarmónico,philharmonique,98
5637,evidenciado,mis en évidence,74
865,fosfodiesterasa,phosphodiestérase,98
12540,gobernador,gouverneur,23
9635,celda,geôle,44
3990,confiscado,confisqué,73
6434,vanguardia,avant-garde,70
6516,hidroeléctrico,hydroélectrique,70
3882,marco de tierra,marmotte,84
6429,alojado,hébergé,12
10366,lésbico,lesbiennes,42
2736,curandero,charlatan,88
8921,hundirse,sank,54
5263,enlace,liaison,76
6554,bután,bhoutan,69
11438,seco,sécher,33
13399,caliente,chaud,17
4429,espina,épine,78
5971,despedida,adieu,72
3294,bollo,chignon,56
8365,decaer,pourriture,53
396,selenio,sélénium,100
14039,sin embargo,cependant,6
2495,debbelly,de debby,64
14463,intentar,essayer,7
7205,saneamiento,assainissement,62
14250,perdido,perdu,12
2220,plagas,fléau,39
6225,calderakers,chaudronniers,70
6680,dulce de azúcar,truquer,68
4760,pava,bouilloire,79
13254,asiático,asiatique,18
2312,golpeteo,martèlement,34
13585,nacido,née,14
14258,creer,croire,6
13337,dios,dieu,16
2180,picnic,pique-nique,92
10670,mesa de trabajo,banc,38
13509,playoffs,séries éliminatoires,12
1446,abbr,abrimer,95
13365,naranja,orange,17
10807,en nombre de,au nom de,40
9521,subordinar,subalterne,43
3286,nervios,nerfs,53
11097,rocoso,rocheux,32
6828,bailarines,danseuses,55
10990,brillo solar,ensoleillement,39
11860,madriguera,garenne,32
11524,adquirido,acquis,25
41,verbosidad,verbiage,100
6824,no estaba,n a pas été,67
12492,alma,âme,25
9455,tiros,jette,21
14277,marketing,commercialisation,14
8513,bulbo,ampoule,55
13031,fundación,fondation,20
14313,anterior,précédent,12
12621,nativo,originaire de,24
13834,arriba,en haut,7
3175,gritando,en hurlant,48
8546,saludable,sain,56
6206,eclipsado,éclipsé,67
3891,cordón,cœurs,84
10915,soldado americano,gi,38
11038,pantano,le marais,38
6289,brillo,luminosité,37
5816,evita,évite,7
7398,apóstol,apôtre,51
7226,sorteo,raffle,64
12148,supo,savait,30
7734,cuero,cuir,62
11884,ambiente,environnement,31
7763,tuberculosis,tb,56
6671,paleolítico,paléolithique,68
3212,fondo de pantalla,fond d écran,84
12751,fm,féminin,24
4937,tempestad,tempête,77
2844,frailecillo,macareux,89
3948,sarcástico,sarcastique,81
12891,en bancarrota,fauché,23
2794,parilla,barbecue,88
1153,inane,inepte,95
6114,simbólico,jeton,66
8896,bosquecillo,holt,54
1575,divertido,amusé,17
10259,tectónica,tectonique,41
10824,maquinilla de afeitar,rasoir,40
55,óvulo,ovule,100
13566,hoy dia,aujourd hui,14
7761,esquelético,squelettique,62
11814,estudios,études,19
13665,vuelta,genoux,12
9952,gracias,merci,46
11941,vadear,patauger,31
5259,implacable.despiadado,sans relâche,77
14245,adicional,supplémentaire,7
4722,arcaico,archaïque,80
326,eneas,énée,100
5631,legibilidad,lisibilité,55
2519,más ocupado,qui est le plus occupé,91
8914,jerarquía,hiérarchie,53
13143,luchado,combattu,19
7666,erróneamente,par erreur,62
7465,muelle,dock,48
1933,merodeador,maraudeur,82
11309,pingüino,manchot,27
4341,esopo,ésope,82
8547,furioso,furieux,56
809,sin par,hors pair,98
9839,atractivo,engageant,16
11692,terremotos,tremblements de terre,14
6576,emú,émeu,66
14406,hacia,vers,14
12239,genuino,véritable,26
11461,lapso,envergure,31
1092,pluma,penne,95
5024,comensal,mangeur,67
11200,caos,le chaos,36
14110,vino,est venu,12
1758,fascinado,enchanté,53
10700,recortado,tondu,29
13832,tenía,avait,7
4724,lamer,lécher,68
11452,simple,plaine,29
3002,caja de herramientas,boîte à outils,88
4457,huella dactilar,empreinte digitale,64
4920,etileno,éthylène,79
11578,alcohol,de l alcool,31
6531,rezar,prier,57
2007,fosfórico,phosphorique,88
531,reyezuelo,roitelet,96
11381,apoyador,secondeur,31
10588,lijadoras,poncé,39
11279,elemental,élémentaire,37
9296,dar la vuelta,flanquer,43
7998,marimacho,hommasse,60
11251,enano,nain,36
7833,mal,mis,26
8381,toda la vida,durée de vie,57
10506,esta noche,ce soir,42
3726,champaign,charcuter,86
7000,nudillos,jointures,62
3005,metillina,méthicilline,88
13452,creído,a cru,6
8497,oxidado,rouillé,57
11132,permaneció,se tenant,38
9273,deforestación,la déforestation,51
4940,taxista,percepteur,79
641,mapa de bits,bitmap,99
2335,conducente,propice,92
2659,a mano,à la main,90
10518,noruego,norvégien,41
11000,boca,bouche,37
1741,mecenazgo,patronage,94
3776,exitoso,excitant,19
5869,albahaca,basilic,73
5990,café exprés,expresso,73
2931,más lejano,le plus éloigné,88
12919,conjunto,combiné,17
6418,de carbono,carboneux,70
9364,durante la noche,pendant la nuit,51
9232,explotar,éclater,47
4491,histeria,hystérie,82
9564,herida,blesser,20
8042,curtidor,tanneur,60
13018,sábado,samedi,21
3107,cuarzo,quartz,88
4624,grinta,grincheux,81
13304,aficionados,ventilateurs,12
10456,hierba,gazon,42
902,bacalazo,bac,98
12270,principalmente,surtout,29
6480,cardíaco,cardiaque,70
6300,heredero,héritier,63
12177,empujar,pousser,19
6170,fábrica con explotación exagerada,sweatshop,71
14151,sur,sud,9
2666,bugle,clairon,88
14349,proporcionó,fourni,6
3344,peinado,coiffure,75
8280,bloqueo,blocus,55
10953,cubierta,couvrant,10
10835,megabyte,mb,40
8967,estado animico,humeur,53
13645,competencia,concurrence,12
844,arrebatar,arracher,74
3902,aléjate,va-t-en,83
3225,estropearse,crue,88
11764,cercano,proche,33
13423,más temprano,plus tôt,16
5890,nuez dura,hickory,73
3208,enérgico,énergique,84
4521,peculiar,particulier,76
14506,carros,voitures,11
1181,bayonetas,baïonnette,77
14254,sistema operativo,os,30
8159,lleno de cañas,de roseaux,59
4532,conmemorativo,commémorant,32
3727,agua sin gas,eau plate,86
8873,manifestación,démo,47
8295,saxofón,saxophone,58
13980,reportado,signalé,5
226,entrelazar,interlancue,100
2809,drenaje,drainage,89
7787,millard,meuble,62
5223,hablador,jacasseur,77
13140,suecia,la suède,20
13972,archivo,déposer,6
449,juez de línea,juge de touche,100
5912,por tierra,par la route,72
3913,día del juicio final,jour du jugement dernier,84
1931,granizada,averse de grêle,89
4318,psiquiátrico,psychiatrique,82
4569,en medio de,au milieu de,81
13502,escenario,étape,13
10193,entidad,entité,39
13428,vado,gué,16
13761,tierra,la terre,13
4101,casa de vino,maison de vigneron,84
14338,visto,vu,12
3827,himno,hymne,78
13249,pista de carreras,voie de vitesse,19
14149,soltero,célibataire,10
9752,cantado,chanté,48
12725,voló,volant,24
5125,regencia,régence,78
3406,abrumadoramente,de manière excessive,87
5682,pezón,mamelon,69
2203,consorte,épouse,89
365,macaco,macaque,99
828,desaceleración,ralentissement,98
4208,chiflados,looney,83
6550,meg,mégot,69
2821,ceder,dang,88
719,más delgada,plus mince,98
9420,segregación racial,aparté,50
11822,beingo,reviens,33
6378,mitades,moitiés,62
1675,sola,solon,93
3792,turing,tanguer,85
12921,roto,cassé,22
11076,músicos,les musiciens,24
9927,querer,veux,46
14028,largo,long,9
11991,desfloración,ternissement,27
3737,mejillón,moule,83
2026,mofa,moquerie,92
14370,ofrecido,offert,17
14390,efectivo,les forces,9
5556,crujiente,croustillant,70
9691,germán,herman,48
13321,israelí,israélien,17
12696,patrón,modèle,23
13870,mayoría,la plupart,9
6865,reacio,réticent,62
13746,proceso,traiter,12
8748,qui,qui aime,54
2992,melé,scrum,88
7790,muñeca,poupée,44
14000,usuario,utilisateur,5
3950,reforzar,traversin,66
3762,picar,hacher,63
4184,saltador,springer,83
7337,lujo,luxe,47
5457,cree,croquer,76
11371,alistado,enrôlé,32
3076,lúcido,lucide,87
2137,motorizado,motorisé,93
6515,consolador,godemiché,67
7137,tomar el control,reprendre,64
6726,convocado,convoqué,54
14001,pocos,peu,7
7830,aquiles,achille,61
2642,homeopatía,homéopathie,90
11795,intereses,intérêts,9
13191,oración,phrase,14
4823,aguamiel,hydromel,74
5742,cítrico,cid,74
11606,oxígeno,oxygène,34
7486,bendecir,bénir,46
2450,retraído,rétracté,66
543,harman,harmoniser,99
6336,seminario,séminaire,68
5091,zona tropical,tropique,10
11427,hermana,sœur,31
13067,hermano,frère,14
12661,toro,taureau,19
6593,barrio bajo,taudis,66
7588,camisa roja,t-shirt rouge,60
11235,cierre patronal,exclure,25
1871,fluido,courant,93
12159,cohete,fusée,23
2973,ojo dorado,oeil doré,88
11345,repostaje,ravitaillement,34
12577,di,diabolique,25
14133,vida,vie,12
8022,teñir,colorant,55
12237,geografía,géographie,29
8849,chispero,sparky,54
12812,tocar,toucher,20
9197,abejorro,bourdon,52
5405,réplica,réplique,68
9027,lodo,boue,53
12990,danza,danse,18
3179,pureza,pureté,88
6700,insultos,suggers,58
10311,inseguro,insolablement,43
5634,recordativo,rappelant,67
491,renovación,renouvelant,36
14200,acción,action,10
5019,rizado,frisé,79
7272,llanto,pleurs,35
7743,bosquejo,esquisser,54
12794,ted,tiède,23
11238,arrestar,arrêter,20
8029,jermante,jaillard,60
6796,simulación,sim,37
9305,más mortal,le plus mort,51
10671,sangriento,sanglant,41
2358,desalinización,dessalement,91
7668,comienzo,création,62
10066,gancho,accrocher,33
7456,diversidad,la diversité,45
2426,hombre bajo,homme faible,92
13361,modelo,maquette,14
13796,en,dans,5
4684,estacada,palissade,76
12870,novato,débutant,20
9131,arquímedes,archimède,52
10816,hemisferio,hémisphère,40
10499,holden,tenue,42
11298,increíble,étonnante,35
7295,spokane,sphère,64
8463,opio,opium,57
7971,jeque,cheik,60
1794,hegemonía,hégémonie,94
14008,hasta,jusqu à,10
14070,mundo,monde,8
9678,estabilidad,la stabilité,35
6129,chirrido,grincer,69
1828,moneda,monnaie,94
4246,agitadores,shakers,74
12869,florida,floc,23
3944,desgracia,disgrâce,72
495,cosquillas,chatouiller,86
7776,magnífico,superbe,62
14131,veces,fois,6
12290,a diferencia de,contrairement à,22
9609,guardavía,linger,49
8806,revelación,divulgacher,43
8725,monetario,monétaire,55
7738,inconfirmado,non vérifié,47
528,heno,hayne,99
84,pertussis,coqueluche,100
7061,lambert,lambrois,66
10765,neo,néo,40
10658,agenda,ordre du jour,40
2990,incentivo,incitation,74
668,tenue,ténu,98
6959,librea,livrée,65
14214,necesidades,besoins,6
9842,vecindad,environs,47
6099,culturismo,la musculation,66
11295,suministros,provisions,20
949,geólogos,géologues,77
8795,riñón,un rein,53
13743,detrás,derrière,13
8259,fosilizado,fossilisé,59
1026,remolacha,betterave,94
10336,pequeñísimo,plus petit,43
14077,punto,indiquer,7
11656,exitosamente,avec succès,12
9009,sofía,sophia,53
11326,incendio,brûlant,22
7392,carnicero,boucher,59
13441,mapa,carte,14
2880,acampado,enchangé,75
14099,dar,donner,9
9053,calina,brume,50
4269,fauces,gueule,82
5871,augurio,vaincre,74
2616,más feliz,plus heureux,90
13879,ahora,maintenant,8
14434,requerimiento,a besoin,7
12739,escuchar,écouter,20
12099,conde,comte,30
6198,buque insignia,vaisseau amiral,71
14512,periódico,journal,17
13886,cª,inc,20
13372,yo mismo,moi même,17
11878,portland,portulaire,32
14221,europa,l europe ,5
877,elusivo,insaisissable,97
6118,principiante,novice,70
4698,asignar,infliger,75
3186,elocuencia,éloquence,80
12140,cerveza,bière,30
3600,ansioso,anxieux,86
1344,malla,engrener,92
12397,reconocimiento,reconnaissance,28
8092,montó,roder,60
7251,encima,un haut,64
3899,codicia,cupidité,84
14427,respuesta,réponse,12
14195,bastante,plutôt,7
13640,ha fallado,échoué,12
13858,primero,d abord,7
11475,altavoz,conférencier,30
12880,por supuesto,en effet,23
12563,ajustado,serré,26
13174,a veces,parfois,18
14094,mejor,meilleur,9
4367,reurbanización,réaménagement,63
6209,afueras,faubourgs,71
5874,proteínas,protéines,32
12546,pagar,payer,23
2747,hacia el oeste,vers l ouest,31
240,escupir,qui crache,29
9004,politécnico,polytechnique,53
4901,supercomputadora,supercalculateur,78
11553,más difícil,plus fort,35
12667,tripulación,équipage,21
6239,urgencia,exhortant,24
7863,embutido,saucisson,57
750,disfunción,dysfonctionnement,88
9640,thames,tamise,49
14479,equipo,équipe,8
11114,ostra,huître,38
9013,renunciar,démissionner,28
4687,bordillo,trottoir,69
7165,acostumbrado,coutumier,65
13123,competir,rivaliser,14
12142,escapar,échapper,24
2837,apostólico,apostolique,89
12591,ejercicio,exercer,22
1778,sheng,bricolage,94
11040,galés,gallois,38
9325,goma,gencive,49
1681,pediatría,pédiatrie,93
4516,inadaptados,inverse,80
7418,geminis,gémeaux,63
8318,underwood,sous-bois,58
10310,misterio,mystère,36
11739,alcance,portée,32
881,stardust,poussière d étoiles,98
12488,no relacionado,sans rapport,26
4377,optimizado,rationalisé,72
12517,despedido,licencié,11
7446,babura,babbage,63
7281,voltaje,tension,62
8949,esparto,alfa,52
6896,cierto es que,certes,67
