ID,DEUTSCH,KOREAN,INTERVAL
11799,dazwischenliegend,중간체,29
3717,napalm,네이팜,85
1154,morphin,모르핀,62
8453,vergiftung,중독,36
3730,züge,특성,71
3159,geschäftsleute,기업인,88
7083,domino,도미노 패,59
4707,kumulativ,누적,75
3982,wolkig,흐림,71
1207,leninist,렌나스트,96
7293,verletzbar,광범위하게,62
6528,dosen,선량,47
8847,tierkreis,황도 십이궁,52
2729,kreuzungen,접합부,41
8185,aschenputtel,신데렐라,57
12721,gas,가스,14
13902,beamte,공무원,9
53,in der höhe,하부,100
412,beretta,베레타,100
13595,hilfe,보조,10
1927,methanol,메탄올,93
4725,krach,크레인,73
6212,mikroorganismus,미생물,68
10716,instanzen,인스턴스,20
4135,prisma,프리즘,81
9727,bekanntmachung,회보,41
9800,vitamin,비타민,43
4605,halskette,목걸이,77
9636,whitney,휘트니,46
5253,hera,헤라,75
6180,stellenangebote,공석,63
639,manschette,소매 끝동,83
5988,verfault,썩은,71
9990,quantum,양자,43
227,kosmetologie,미용술,100
9294,überwachung,모니터링,16
8630,kriss,고름,54
11264,semifinale,준결승,28
14088,hier,여기,5
10232,seife,비누,40
1794,hegemonie,헤게모니,93
8338,raster,래스터,56
12835,manchester,맨체스터,20
8846,kyoto,교토,52
1265,neunziger jahre,구십,52
5799,konservatismus,보수주의,72
10874,stellvertreter,대리인,32
8989,klarer,지명,51
5887,trauma,외상,72
8214,krampfanfall,발작,54
13600,peter,베드로,12
5825,herde,떼,66
12009,interview,회견,22
12537,kopien,사본,11
1423,tyrosin,티로신,95
7406,tic.,안면 경련,62
1624,bronchitis,기관지염,94
10435,vinci.,빈미,40
5520,trisha.,트리샤,74
1731,sinus,사인,88
5389,zynisch,냉소적이다,57
12518,fit,맞다,17
1286,zentristisch,중심 업체,93
10099,petersburg,피터스 버그,42
11055,porträt,초상화,34
12686,aufgeräumt,정돈하다,21
13609,daher,이와 같이,12
1242,fleck,얼룩,62
7890,hoy.,외치는 소리,59
2482,lavendel,라벤더,90
14152,paket,패키지,20
9147,lyon,리용,50
7794,betrunken,술 취한,59
12513,notfall,비상,16
10988,frucht,과일,32
9968,chili,칠리,44
215,leichentuch,물리다,100
2909,schrank,찬장,88
12956,jährlich,연간,17
8072,methodist,감리교의,58
13206,bestimmen,결정,9
9504,eruption,분화,36
399,bikarbonat,중탄산염,100
158,limbo,림보,100
2650,krypto,크롤티노,89
11133,sechszehn,16,35
13247,griechenland,그리스,16
12684,kommunistisch,공산주의자,20
4545,eisberg,빙산,79
312,gympothek.,체육관,100
2431,heelers,elewers.,91
11500,normannisch,노르만 인,31
3984,akropolis,성채,83
12934,fred.,프레드,19
11993,ungültig,유효하지 않은,27
3267,unbewiesen,증명되지 않은,87
8186,smaragd,에메랄드,56
5381,tabasco,타바스코,75
11129,schneller,더 빠르게,35
10125,sur,수르어,42
11779,tu.,무리,30
1473,nutzbar machen,마구,87
9703,schrei,비명,37
7003,gigabit,기가비트,64
12338,elektronisch,전자,19
12212,colin,콜린,26
4233,irren,오류,81
1334,albino,알바노,95
5996,aster,과,71
6626,sushi,회,67
14332,erreicht,도달했다,9
877,schwer fassbar,피하는,97
13325,versichern,안전하게 하다,13
12583,grube,피트,17
11668,vernon,버논,31
187,nebenfluss,지류,89
5539,haag,헤이그,74
8997,schüren,불을 떼다,43
7811,rasen,헤매다,58
5060,bern,베른,77
11983,bürger,시민들,23
5895,verfolgt,기소하다,41
5409,sicherer,더 안전한,75
5673,modem,모뎀,69
111,subsistenz,생활,90
37,vergewaltigt,강간,32
1149,backgammon,주사위 놀이,97
12589,armstrong,암스트롱,23
1684,sonnenfleck,흑점,91
6400,vendetta,상호 복수,68
9932,heide,히스,44
1577,zwischenmenschlich,대인 관계,94
12556,reis,쌀,23
12657,indianapolis,인디애나 폴리스,22
11929,zitate,인용 부호,13
2927,pyrenäen,피레네 산맥,88
8212,leet,젖꼭지,57
13693,liebe,사랑,11
11826,tschüss,안녕,27
9541,tat nicht,...을 없애지 않는 것,47
11947,oper,오페라,23
10903,poker,포커,37
12085,tsunami.,쓰나미,26
204,gazelle,가젤 영양,99
11300,psychisch,정신적 인,30
8702,sturz,타도,51
4174,schrapnell,유산탄,82
4182,brahms,브람스,78
8517,iris,아이리스,55
8686,sensenmann,사신,52
13751,angeben,나타내 다,9
10407,hardcore.,하드 코어,40
8207,eden,에덴 동산,57
9496,alphabetisch,알파벳순,27
10559,wähler,유권자,33
9776,psychedelisch,환각,42
7114,amphibie,수륙 양용 비행기,62
3047,raffer,크래피터,88
11978,benjamin,베냐민,28
12736,drücken,압박,12
9669,diablo.,디아블로,46
1901,jain,자이나,93
11470,kursivschrift,기울임 꼴,29
10660,lila,라일락 꽃,38
9533,interkontinental.,대륙간,47
7360,flok,대공포,62
8974,demokrat,민주주의,14
7966,spatz,참새,57
4950,etymologie,어원,65
10473,wang,왕,40
7838,gewohnheit,습관,46
5908,zahnheilkunde,치과,72
8950,slot,슬롯,44
13698,hinweise,힌트,12
1464,outcry,항의,94
1289,orthodoxie,정설,95
2121,entweihung,신성 모독,87
6213,legierung,합금,63
2219,unberechenbar,예측할 수없는 것,88
8400,sternen schiff,스타 크래프트,55
1247,waterman,뱃사공,96
6313,pauline,폴린,67
6296,lebensstil,생활 양식,63
3070,konnotationen,의미,62
14059,einheit,단위,6
8875,sphinx,스핑크스,52
13384,schneiden,자르다,13
14249,mittel,자금,21
7960,becker,베커,59
14176,sehen,바라보다,5
3117,goebbels,괴짜 벨,88
13988,interesse,관심,8
13115,ägypten,이집트,17
13532,vorher,이전에,13
13168,bombe,폭탄,10
6782,autonomie,자치,66
9164,fersen,뒷굽,43
7094,floh,벼룩,62
311,sari,사리,97
1451,osteologie,골학,95
10189,gesetzgebung,법률 제정,24
11096,memphis,멤피스,36
2668,regulatorisch,규제,89
8939,davenport,소형 책상,52
13740,gemeinsam,흔한,10
12388,layout,형세,24
7640,widersprüchlich,모순 된 것,61
14095,durchschnitt,평균,10
4989,erika,에리카,77
8382,tragisch,비참한,50
907,metallurgie,야금,97
1907,kommunique,공모자,92
114,kaschmiri.,카시미르 말,100
9872,homosexualität,동성애,35
2120,kittchen,치틀,92
13113,strand,해변,16
5355,phane,파란,75
3016,koronado,코로나도,88
10653,fänger,포수,35
11213,astral,아스트랄,35
13261,enzyklopädie,백과 사전,16
12385,hitler,히틀러,25
1632,hypnose,최면술,94
1260,hammerschmied.,망시미스,96
1294,säuglinge,유아,52
7556,wg.,...을 지키는 것,61
11697,zurückgezogen,철수했다,30
9268,begegnen,맞닥 뜨리다,28
7076,rinde,짖다,57
4367,sanierung,재개발,62
226,interleague.,인터레서 게,100
1030,yarborough.,구점 이상의 패가 없는 수,97
6322,schizophrenie,정신 분열증,69
704,nacho.,나쵸,98
12551,weihnachten,크리스마스,23
11648,urs,ur.,31
500,feist,기초의,99
14428,unterstützung,지원합니다,8
5509,exzenter,별난,49
11378,warcraft,워크래프트,33
5699,garantiert,보증 된,31
11018,keltisch,켈트 말,36
3687,ukulele,우쿨렐레,85
9303,lenin,레닌,47
372,vergünstigungen,특전,97
949,geologen,지질 학자들,76
5979,ehrgeizig,거창한,69
7005,akustisch,음향학,59
11824,vorsitzende,의장,29
5258,enthusiastisch,열렬한,39
247,lysin,라이신,100
10740,kingston,킹스톤,38
1832,kady,지급,93
1086,yah,야아,97
8949,alfa,알파,50
11625,apollo,아폴로,31
12621,einheimisch,토종의,21
2054,garibaldi.,가리발시,92
792,elektrolyt,전해질,95
1146,aikido.,아키도,97
6801,kaukau,씹는 것,38
13627,richtig,적절한,12
13814,wille,~ 할 것이다,5
1237,furchtbar,몹시,22
14028,lang,긴,8
12488,nicht verwandt,비 관련없는,23
10863,wurzel,뿌리,28
5809,medaillengewinner,메달리스트의,56
12208,katgut,장선,26
3782,kantor,선창자,84
11768,abraham,아브라함,30
1016,nicken,목례,89
5392,gerüche,냄새,50
5764,nixe,배달 불능 우편물,72
7875,reinigung,클렌징,55
1696,nablus.,나 블러스,94
4570,sanft,부드럽게,80
5204,millionär,백만 장자,59
7736,resonanz,공명,56
8607,zerkleinern,으깨다,36
5984,kaiman,카이만,69
10387,flugzeuge,에어맨스,40
14465,verband,협회,10
440,hiller,힐러,100
14440,buch,책,9
9511,erin.,에린,47
3860,nachwuchs,자식,83
7225,theta,쎄타,63
471,hemmen,걸다,97
6697,euch,당신 자신들,66
12616,währung,통화,22
5379,pippen,피펜,75
6192,gelöscht,지우기,29
11519,blitz,플래시,29
9333,dauerhaft.,참을 수 있는,29
3926,quarantäne,격리,77
13025,oberst,대령,18
10927,plastik,플라스틱,35
7296,balkan,발칸 산맥,53
9683,mussolini,망토,46
9949,umgeben,주변의 것,24
8435,killer,살인자,33
1427,ode,송시,90
13178,länge,길이,15
5877,diskreditieren,불신,54
2767,zerberus,케르베로스,89
13544,lee,이씨,13
6221,wesleyan.,웨슬리안,69
10502,mos,모스,21
11080,phantom,환상,32
13721,mitwirkende,기여자,10
7656,chico,치코,61
9381,komiker,코미디언,45
3866,palais,팔레 사람,83
3617,rodel,루지,85
8384,wahrzeichen,경계표,46
11061,munition,탄약,36
11958,se.,제자,28
10341,telekommunikation,통신,30
7329,beschränkt,갇힌,49
8533,gründlich,철저히,55
11673,fresko,프레스코,30
3451,kleeblatt,토끼풀,65
13251,glocke,벨,15
12932,gnu,암소 비슷한 일종의 영양,19
10324,boeing,보잉,39
9224,fullback,풀백,44
6502,overhead.,간접비,67
9345,hausaufgaben,숙제,48
7586,himbeere,산딸기,61
1504,kajak,카약,92
12308,konvektion,전달,24
13442,unbegrenzt,무한정,13
7625,nuggets.,덩어리,54
10363,binär,바이너리,40
9227,mesa,메사,49
5222,depots,저장소,39
12480,negativ,부정적인,22
883,subtil.,미묘하게,97
9592,militant,무장 함,29
8257,tierwelt,야생 동물,57
8656,nervenzusammenbruch,고장,52
1697,kalligraphie,달필,94
7477,allee,공원 도로,62
4084,fastball,패스트볼,82
13174,manchmal,때때로,15
13645,wettbewerb,경쟁,11
5317,matra,마쓰라,75
9920,halary,하얗게 된,44
7565,benin,베냉,61
7460,shooter,사수,53
2493,albatros,신천옹,90
9232,platzen,터지다,45
7810,rubikon,루비콘,60
10013,launisch,변덕 스럽네요,43
9618,stechpalme,홀리,46
7052,pisa.,피사,64
9513,bartlett.,바틀렛,47
13233,halb,두 가구 연립 주택,16
1680,jainismus,자이 니즘,94
13929,weg,방법,7
1557,projektor,비머,95
4250,siamese,시암 사람,82
10947,rezeption,리셉션,28
1649,cheddar,체더 치즈,94
8488,erdrutsch,산사태,41
12761,lange haare,긴 머리,21
9429,mayo.,마요네즈,48
7851,bestraft,처벌 된 것,48
3507,pjöngjang,평양,86
12633,handlung,구성,21
5980,vila,빌라,71
269,aufrecht,세우다,47
3019,waschmittel,세정제,87
65,rückschläge,좌절,73
11291,form,모양,24
9982,minus-,마이너스,43
2239,schlachthof,도살장,91
3213,füllstoff,필러,82
11000,mund,입,34
448,rettungsboot,구명정,96
6055,karren,손수레,70
9699,curling,컬링,40
9029,sibirisch,시베리아 사람,50
1670,tater.,맛있는 것,94
2278,kuckuck,뻐꾸기,90
9849,würzen,기미,44
13364,sich entschuldigen,사과하다,6
2812,auseinandersetzung,언쟁,86
8793,dayton,데이턴,53
6917,vingelt,vin.,65
1806,depeche,데스케크,93
11482,revolutionär,혁명가,31
1877,aufwachen.,깨어 있는,27
96,polynesisch,폴리네시아 인,99
4317,clubhaus,클럽 하우스,80
11658,rest,나머지,30
12486,etwas,약간,24
6990,mörser,박격포,38
8622,ohren,귀,35
5377,westlich,서풍,62
12140,bier,맥주,26
14482,warum,왜,7
7917,worcester,우스터,59
11936,gehirn,뇌,27
1842,nächtlich,야간,93
8493,atmung,호흡,38
12097,argumente,인수,16
10817,frequenz,빈도,35
11235,schüttelnd,셧아웃,22
8853,theatralisch,연극,50
6902,absturz,충돌,16
8495,apache,아파치,52
12269,monster-,괴물,23
14173,erhöht,증가,12
10643,spinnen,자은,38
1232,bromid,진부한 생각,95
12595,solide,단단한,22
10173,mittelmeer,지중해,42
3891,korpel,고루의,83
14261,freigeben,풀어 주다,8
6128,gift,독액,67
2093,dinar,디나르,83
11377,zugelassen,인정했다,23
4294,schere,가위,69
11414,überfallen,습득,25
5986,monde,몬드,71
13630,teilnehmen,참가하다,9
5112,serin,사무소,76
2147,beldam,노파,92
8735,kai.,카이,53
10565,mustang,무언가,36
4175,spence,봉사자,82
359,lader,짐을 싣는 사람,95
10828,koka,코카,38
1011,abgeschnitten,끊다,97
2177,henne,암탉,79
1000,audubon,오드 폰,97
7894,reibung,마찰,58
4223,schattiert,음영 처리,45
7324,entstehen,생기다,47
13239,brasilien,브라질,16
1007,hamline,햄 라인,97
13390,lebensmittel,음식,14
7251,oben auf,꼭대기,62
9246,umlaufbahnen,궤도의 궤도,14
11687,scorecard,스코어 카드,30
3034,zitierbar,시력있는,88
255,palladium,보장,100
10769,passagier,승객,27
8638,shelley.,셸리,54
5865,unitarisch,단위의,59
5328,in erster linie,맨 먼저,75
10090,nachgeben,욕망,42
5098,diplomat,외교관,33
11858,höhe,높이,21
1975,gonal,펄,93
11187,paraguay,파라과이,35
13077,inning,이닝,12
1147,stirb langsam,다이 하드,97
8502,gewahrsam,보관,54
5166,libre,리버르,75
8850,geneigt,기울어 진,40
9097,jodid,옥화물,50
5709,irrtum,그릇된 생각,62
13280,kontext,문맥,15
8162,bombay,봄베이,57
11010,antenne,공중선,36
8015,rabbi,랍비,56
10010,odyssee,오디세이,43
1583,phenylalanin,페닐알라닌,94
5916,vergeblich,헛된,71
14347,bemühung,노력,6
10381,patrone,탄약통,36
504,architekturen,아키텍처,15
12084,zusammengesetzt,작곡하다,21
1353,stricken,편물,81
14202,krieg,전쟁,7
2973,goldenes auge,금색 눈,88
10534,inkohärent,일치하지 않는,39
7312,napier.,네이피어,62
7431,dee,이르게하다,60
11623,araber,아랍인들,12
6550,meg,메행,67
5772,extrakt,발췌,36
2732,troposphärikum,대류권,76
5674,chinook,치누크,71
7051,anfällig,...을 빼앗다,64
4980,sahib,각하,77
6410,diskurs,담화,68
13912,information,정보,5
9712,zirkus,서커스,46
4372,spule,코일,78
12235,gefängnis,감옥,17
5756,vp.,부사장,72
3332,flatworm.,넙치,87
6147,reparationen,배상금,65
5397,ado.,야단법석,75
3108,impala,임팔라,87
11094,ostern,부활절,36
1181,bajonette,총검,75
1630,desertifikation,사막화,94
5974,brenner,연소기,70
11844,blake,블레이크,29
1539,mit einem magnon,마그네네,95
3974,fregatte,프리깃,78
10430,franz,프란츠,40
7416,zurückweisen,해고하다,26
14313,vorherige,이전의,10
6839,jameson.,제임슨,65
32,niete,테이너스,87
8279,anakonda,아나콘다,56
7215,tyrannosaurus.,티라노 사우루스,63
771,ordnen,ord.,98
2379,mach weiter,계속해,83
2360,adlerfarn,고사리,89
1469,langwierig,오래 끈,95
13919,verkäufe,매상,21
9540,shortstop,유격수,46
8248,markup,마크 업,57
5064,sektierer,종파리의,74
125,kali.,칼리의,99
6107,regenwurm,지렁이,70
2226,axial,축 방향,91
9972,ts.,제목의,44
11132,stand,섰다,35
11943,dauerhaft,영구적 인,22
9846,fahrrad,자전거,38
12012,broncos,브론 코스,27
13575,bob,단발,12
6907,schmiere,찐득 찐득 한 것,65
10265,beobachtungen,관측,12
8246,funky.,겁내는,56
13218,ozean,대양,16
10450,unhöflich,무례한,38
11051,das vieh,가축,36
14280,sprichwort,속담,8
5391,miniatur,카메오,73
2750,latte,잔뜩 먹다,88
10053,hulk,폐선,42
12213,steeler,스틸러스,26
8927,seemann,선원,38
3270,anvertraut,위탁,83
6685,redux,융자,66
7182,witwe,과부,59
7392,metzger,푸줏간,57
11224,vision,전망,33
3179,reinheit,청정,87
10890,einstein,아인슈타인,37
6267,bauer,농부,52
9003,bravo,브라보,51
5746,loa.,로아,73
10103,gewinde,실,37
14155,britisch,영국,9
8838,tapfer,용감한,22
6242,eimer,버킷,65
3621,grundwasser,지하수,85
10428,schlaganfall,뇌졸중,35
6639,strategien,전략,30
12534,angesehen,...에 관해서,6
9007,tx.,송료법,51
11011,schildkröte,거북이,32
2426,lowman,로우만,91
14485,art,친절한,13
6787,remote,떨어져서,38
11150,verstecken,숨다,26
884,godspeed.,고대,97
10029,skinner,스키너,43
12115,kulturell,문화학의,12
4760,wasserkocher,주전자,77
13977,wollen,원하다,5
10092,solomon,솔로몬,43
4988,salina,살리나,64
2234,tramper,히치 하이커,84
13220,entwickelt,개발 한 것,10
13842,jahr,년도,6
12838,sich nähern,접근하다,15
967,hispanics.,히스패닉계,58
2723,sed,징조,83
9437,tor,게이트웨이,48
8448,kryptisch,숨은,55
12214,korrekturen,수정,8
5026,holla,홀라,77
9986,narr,광대,42
14385,vermögenswerte,자산,38
6823,donna,도나,64
5815,dengue.,뎅기열,72
14147,kürzlich,최근에,5
9921,aktualisierung,새로 고치다,40
3415,okarina,오카리나,86
13720,vorgehen,진행하다,11
11941,waten,걸어 건너기,28
406,mekong.,메콩,100
10184,neon-,네온,42
9898,ladung,뱃짐,44
8651,laptop,랩탑,54
11616,rassismus,민족적 우월감,31
3440,großmeister,그랜드 마스터,86
2905,byzanz,비잔티움,88
13229,sohn,아들,15
7935,winger,윙 선수,45
5179,trigonometrie,삼각법,76
7651,roc.,큰 괴조,60
5419,meiose,감수 분열,75
3036,pretoria,프리토리아,88
6411,dito.,같게,68
14092,operationen,운영,6
10275,otto,장미유,41
1654,hodensack,음낭,93
7687,makao,마카오,61
14414,kann nicht,할 수 없습니다,10
11024,küsten,연안의,36
945,karamell,캐러멜,95
7709,hydraulisch,유압식,54
5050,revisionist,수정 자,70
7945,lin.,린들,59
10698,neu bewertet,재평가,38
11507,mg.,마약,32
12958,calvin,칼뱅,19
9335,auf halber strecke,중간에,49
10401,spielzeug,장난감,35
6598,tammy,큼직한 베레모,67
1191,inhalation,흡입,73
13764,real,진짜,11
12225,anschließend,그후,18
8701,aufreißer,찢는 사람,53
12333,widerstand,저항,21
13406,schlucht,골짜기,14
1298,lidia,리디아,96
2039,banker,은행가,83
13570,schwer,무거운,12
3845,presseraum,인쇄실,84
6999,chesterfield.,침대 겸용 소파,64
2269,klettverschluss,벨크로,91
2764,flaute,답답한,89
13892,vor,~ 전에,6
11176,autoren,저자,9
11460,vierzig,사십,31
2004,schriftarten,글꼴,35
9989,nordöstlich.,북동쪽,43
5731,opossum,주머니쥐,72
5344,wilde katze,살쾡이,32
4999,bruch,파열,64
6217,reiter,승마자,65
6571,messias,구세주,67
10803,geschmack,맛이 나다,34
8980,achtzig,여든,48
11763,luke,루크,30
8944,überwältigend,압도적 인 것,36
6851,yogi,유가 수행자,65
1659,raucher,흡연자,80
9477,clinch,클린치,23
2994,blume.,블루메,88
13562,monat,월,10
7661,ling,링,61
9117,sexy,섹시한,50
4391,aquädukt,수로,80
5566,boy.,코이,74
5256,kaiserin,황후,75
1360,pele,펠넷,96
50,auszeichnungen,찬사,88
9988,oval,타원형,43
13804,war,~였다,5
10654,rap,랩,33
1259,montieren.,조립,19
12109,engagiert sein,헌신적 인,20
13782,japan,일본,11
5780,libelle,잠자리,72
5401,kurbel,크랭크,69
2064,koptisch,콥트 말,92
7837,shake,떨림,48
6530,prompt,즉각적인,35
14268,nachfrage,수요,19
13858,erste,첫 번째,6
4855,gatsby.,개츠비,78
10741,versammelten,수집했다,24
2399,synchronisiert,동기화 된,67
12358,arzt,의사,19
5874,proteine,단백질,29
