ID,DEUTSCH,SPAIN,INTERVAL
5600,damit nicht,para que no,62
12556,reis,arroz,27
4609,verkleidet,revestido,79
7293,verletzbar,infrangible,65
1259,montieren.,montaje,22
14074,weit,lejos,9
12459,gehhilfe,caminante,27
3040,laune,capricho,85
12561,es.,esencia,26
5160,erstrichen,afligido,78
12930,bleiben übrig,permanecer,11
8537,walfänger,balles,58
1165,noosphäre.,noosfera,97
5882,komprimiert,comprimido,47
6217,reiter,ecuestre,68
1786,dalmatiner,dálmata,75
456,harmine,armero,100
5688,razorback,cima aguda,75
11087,zensiert,censurado,29
924,wieder aufgenommen,recorvar,56
4946,wiederholt.,reiterado,59
11695,schatten,sombra,32
12235,gefängnis,prisión,20
3236,dearborn,perdiguero,88
4978,wolfram,tungsteno,79
12691,freundlich,amistoso,25
10564,duff.,sin valor,43
10589,frost,escarcha,41
6234,gunmen,hombres armados,72
12868,norwegen,noruega,23
13448,sich,ellos mismos,16
13525,sichtbar,visible,15
7818,unsicherheit,incertidumbre,61
8325,tonnen,toneladas,56
2249,pok,poz,93
10303,blatt,hoja,26
5843,schmirgel,esmeril,74
9455,three,tiros,22
2800,libysisch,libio,89
10292,benutzerbild,avatar,45
5352,urchin.,pilluelo,77
6272,heuschrecke,saltamontes,70
9490,eng,estrechamente,51
12040,anregung,sugerencia,11
6108,draper,pañero,73
12070,lösung,solución,27
11066,nach dem zufallsprinzip,al azar,39
9529,bad,bañera,44
10174,rettungsschwimmer,salvavidas,45
7963,trimmen,podar,45
12886,auswirkungen,efectos,12
8222,hunne,huno,54
6617,plakette,placa,65
549,wunder-,milagroso,85
419,kracher,petardo,95
397,schneeschuh,raqueta de nieve,99
3158,geringer,inquieto,88
11314,wer auch immer,quien,38
4379,beschleunigen,acelerar,38
5312,süßwaren,confitería,78
4917,aufstieg,ascenso,80
7036,cu.,cúbito,66
11588,unbestritten,sin título,35
2,brezel,galleta salada,94
3650,dreh dich um,giro de vuelta,84
4805,verurteilen,condenar,37
14332,erreicht,alcanzó,11
4916,unwahrscheinlich,improbable,78
14289,maschinen,máquinas,11
2752,blumen-,floral,90
1206,krätze,sarna,97
1044,ungesund,insalubre,97
13748,baseball,béisbol,13
1728,retrospekte,retrospección,66
10563,verstopfung,atasco,40
2419,plantagen,plantaciones,70
8963,trotz,despecho,54
2478,specht,pájaro carpintero,92
1247,waterman,barquero,97
12516,zivilisten,civiles,20
2472,seitwärts,oblicuo,91
9896,motto,lema,45
9710,wiederherstellung,restauracion,10
1244,freaking.,maldito,32
14370,angeboten,ofrecido,17
6126,girlande,guirnalda,72
7046,wunderland,mundo maravilloso,67
8160,pythagorean,pitagórico,60
1164,stimulus,estímulo,97
4331,zentimeter,centímetros,71
6924,molkerei,lácteos,67
4544,verunstalten,desfigurar,55
5149,schlesien,silesia,78
14129,niemals,nunca,12
877,schwer fassbar,elusivo,97
7943,zunge,lengua,59
13081,zeitschrift,revista,19
289,fasziniert,intrigado,49
10863,wurzel,raíz,32
1700,verbannt,alejado,79
2982,gid.,gig,89
8042,gerber,curtidor,62
2420,planer,planificadores,83
4942,gern,con alegría,79
7665,in acht nehmen,tener cuidado,63
11940,diskographie,discografía,32
5195,wackelig,tembloroso,78
8064,fakultät,facultad,60
190,überwachung.,supervisar,74
2463,bashing,paliza,55
3386,ungläubig,incredulidad,88
6205,dole.,limosna,71
9017,nagel,clavo,33
14476,fährt,impulsos,12
3533,schmalz,manteca de cerdo,87
2619,abnehmer,tomadores,64
3441,unkonventionell,poco convencional,87
1581,requisiten,accesorios,64
2766,leibeigenschaft,servidumbre,90
12928,blut,sangre,22
2302,psyche,psique,87
11694,träger,transportador,31
8718,hüte,sombreros,30
7778,schnauze,bozal,62
10586,wann immer,cuando sea,43
7614,interessant,curiosamente,63
13856,nur,solo,6
8289,marker,marcador,53
10575,schwören,jurar,40
9523,erneut eingeben,volver a entrar en,50
6228,roller,plummer,72
7627,drucker,impresora,58
13148,fehlen,desaparecido,12
6694,merlin,esmerejón,69
14394,frage,pregunta,6
6367,syphilis,sífilis,72
3659,nasenrum.,panacea,86
2388,wieder eingeführt,reintroducido,80
6281,durchfall,diarrea,72
9664,malthusian,maltuoso,50
4684,palisade,estacada,76
2088,debussy.,debusto,93
135,vanillepudding.,lactoso,100
7256,countdown,cuenta regresiva,65
5644,walzer,vals,70
12863,herausforderung,desafío,14
10999,aspekte,aspectos,30
2959,hobbys,aficiones,60
1635,embryo,embrión,90
1580,nomade,nómada,80
1482,nördlichste,situado más al norte,96
11816,fälschung,falsificación,30
11748,prägnant,conciso,33
9363,architekt,arquitecto,46
13640,gescheitert,ha fallado,12
9250,schädel,cráneo,51
2806,lackieren.,deslucido,90
14164,macht,marcas,5
6242,eimer,balde,68
4089,klebrig,pegajoso,84
5178,nonstop.,sin escalas,78
14436,mehrere,múltiple,7
4434,abschaum,escoria,82
9930,fähre,transportar,39
7615,einlächeln,sonrisas,32
7966,spatz,gorrión,60
3641,notizbuch,computadora portátil,82
8659,übrigens,de paso,55
3587,zweisprachig,bilingüe,86
11492,typisch,típico,27
14397,feuer,fuego,11
14022,polizei,policía,12
4509,lax,flojo,77
12201,leutnant,teniente,29
5532,zypresse,ciprés,76
8260,jeep,todoterreno,57
5663,terminus.,término,75
13423,früher,más temprano,17
9323,tödlich,fatal,28
12192,schreiber,escriba,30
6302,schnecke,caracol,66
14075,zugang,acceso,10
2729,kreuzungen,cruces,45
3401,nous,chirumen,88
6523,ansteckend,infeccioso,71
3326,syndikation,sindicación,57
8060,passierer,pacers,57
9144,platten,platos,23
2998,superhelden,superhéroes,62
9874,realisieren,darse cuenta de,38
13309,gelang es,administrado,11
13251,glocke,campana,18
14459,konto,cuenta,6
3606,klemer,ayunarse,87
9705,still,estancado,40
13431,russland,rusia,17
10087,sturm,vendaval,43
11971,lkw,camión,28
12039,kriminell,delincuente,28
934,kreuzigung,crucifixión,98
2973,goldenes auge,ojo dorado,89
14401,spezifisch,específico,9
8987,tippfehler,error de tipografía,35
1181,bajonette,bayonetas,78
9963,hawaiisch,hawaiano,46
12538,verbraucht,gastado,27
873,bv.,bov,98
8802,überdenken,reconsiderar,53
6865,widerwillig,reacio,62
1694,slary.,slappy,95
4479,sportlichkeit,deportividad,82
8840,interpunktion,puntuación,51
7998,butch,marimacho,62
9723,biber,castor,42
8145,entzündungslos,inflamatorio,61
13841,andere,otro,5
2313,gegessen,comido,92
10062,disqualifiziert,descalificado,45
3700,blutvergießen,matanza,86
330,in dawe.,dava,87
12608,wüste,desierto,24
8329,beleidigt,ofendido,28
14250,verloren,perdido,12
829,meisterschaft,maestría,99
2467,pilgerfahrt,peregrinaje,91
13416,beliebt,popular,16
8293,begeisterung,entusiasmo,60
13428,ford,vado,16
892,abbasid.,abasí,98
2773,rinnsal,chorrito,85
5154,unausgeglichen,desequilibrado,78
11426,trojaner,troyano,26
7592,offensichtlich,evidentemente,12
7975,überzahnen,vencer,62
6888,leukämie,leucemia,68
10976,haut,piel,36
12637,programmierung,programación,12
5970,verbieten,proscrito,55
12230,hüfte,cadera,29
2746,abschiebung,deportación,65
1315,in großbuchstaben.,en mayúsculas,97
5566,boy.,tímido,76
14215,wirkung,efecto,12
10551,schwung,impulso,43
11350,partnerschaft,camaradería,35
10498,umgeschrieben,reescrito,43
1362,jure,jurada,95
6308,garnele,camarón,72
9004,polytechnikum,politécnico,54
4072,blackjack,veintiuna,84
12286,neueste,más reciente,29
4447,schleichen,arrastrarse,70
13003,gehalten,conservó,22
10813,wien,viena,41
876,keime,gérmenes,79
1681,pädiatrie,pediatría,93
11498,zeitungen,periódicos,17
9747,quarterbacks,mariscales de campo,17
6368,prise,pronger,72
4668,adel,nobleza,81
4300,kanu,canoa,73
9990,quantum,cuántico,47
1689,unwilligkeit,renuencia,95
4077,bereifer,barro,82
12168,jagen,perseguir,26
11108,erkunden,explorar,27
6752,abstand,llevar fuera,69
347,postbote,cartero,100
5196,partikel,partículas,50
7946,großhandel,venta al por mayor,62
9104,blast,explosión,30
13079,baum,árbol,19
4048,nussschale,cáscara de nuez,84
12954,silber-,plata,22
12532,klären,aclarar,25
142,landbesitzer,terratenientes,95
4462,verzögerung,retraso,73
3510,abschleppen,remolcar,56
69,kleriker,clérigos,71
10518,norwegisch,noruego,42
4429,dorn,espina,79
7391,ruhe in frieden,rotura,46
5378,wildcard,comodín,77
14415,r,riñonal,10
10669,redaktionell,editorial,38
2322,pix,pímetro,92
10218,in bezug auf,perteneciente,41
6209,stadtrand,afueras,72
13297,golden,dorado,18
7470,entsorgung,disposición,49
4114,kurzschrift,taquigrafía,72
13953,zurück,atrás,8
7708,stachelschwein,puerco espín,62
28,beugung,difracción,100
10889,zählt,recuento,12
4131,käsig,caseoso,83
1844,traber,trotón,93
11034,gilde,gremio,39
7854,riverfront,river,62
6918,tertiär-,terciario,68
3817,parität,paridad,86
2616,glücklicher,más feliz,91
8190,nilpferd,hipopótamo,61
9803,vor allem,en tono rimbombante,48
14047,mitglieder,miembros,10
484,elternschaft,paternidad,99
12099,graf,conde,30
4460,quätig,cuáqueros,67
5031,harmonisch,armónico,73
13847,unternehmen,compañía,10
8911,admiral,almirante,39
11828,äußere,exterior,33
2217,asymmetrisch,asimétrico,88
7500,gelbsteuer,yellowstone,64
8168,erhitzt,calentado,22
7796,ironie,ironía,62
1374,bourgeois,burgués,97
4784,karton,cartulina,81
3240,fettdruck,negrita,81
8484,fechter,diestro,57
554,neblig,neblinoso,99
13107,theater,drama,20
2111,lymphom,linfoma,93
6959,lackierung,librea,66
3033,abschlussprüfer,auditor,88
8667,elfenbein,marfil,57
12675,ein teil,aparte,23
11076,musiker,músicos,25
970,kalorie,caloría,88
4718,feuchtigkeit,humedad,81
12094,quere,what,31
5623,mittelmäßig,mediocre,74
12294,nato.,otan,29
10358,gedichte,poemas,37
888,raffiniert,hábil,98
3379,verringern,disminuir,53
1973,ahunt.,cohunt,94
2372,briefkasten,buzón,90
11745,baumwolle,algodón,34
9326,litauisch,lituano,51
12854,belgien,bélgica,23
8452,wärter,endefermo,59
12593,verpackung,embalaje,23
12946,auswählen,selección,12
5319,bienen,abejas,37
2098,schwarzes wasser,agua negra,93
10622,burton,aparejo,42
6314,einstrom,estrago,72
13718,fluss,río,12
10784,berichten zufolge,según se informa,41
14031,früh,temprano,11
13999,linie,línea,10
12273,dienstag,martes,29
10118,huh,eh,46
2315,balkon,balcón,84
13442,unbegrenzt,indefinidamente,15
5173,freizeit,ocio,76
13993,fünf,cinco,10
11305,vulkan,volcán,36
6652,kreide,tiza,67
10793,vorbereitend,preparatorio,41
2085,fallschirmjäger,paracaidista,53
10326,am nächsten,más cercano,45
12090,führung,liderazgo,31
12309,vielfalt,variedad,26
388,wachtel,codorniz,99
13971,rate,tasa,7
8483,block,bloque político,58
6255,schüttelte,estremecerse,72
6452,skunk,zorrillo,71
1653,gnadenlos,sin piedad,95
5797,halbleiter,semiconductor,71
14128,marsch,marzo,6
13502,bühne,escenario,13
12048,wolf,lobo,31
9548,mei,meu,51
2522,perücke,peluca,83
13097,kategorien,categorías,7
11604,einzig und allein,solamente,27
8656,nervenzusammenbruch,desglose,56
10917,lieferung,entrega,37
4478,heer,alero,82
11799,dazwischenliegend,intermedio,33
5765,bk.,bik,75
8783,blech,sábana,45
8214,krampfanfall,embargo,57
13118,un,naciones unidas,20
10213,mächtig,poderoso,45
3884,geflügel,ave,85
2905,byzanz,bizancio,90
13976,ohne,sin,6
5824,linde,tilo,74
2907,scrabble,escarbar,90
9577,landesweit.,a escala nacional,50
7743,skizzieren,bosquejo,56
12959,wert,valor,19
5105,spezialität,especialidad,70
2938,begreifen,comprender,86
8685,entstanden,surgir,57
2674,schilddrüse,tiroides,90
6137,adeur.,auteur,73
14207,besonders,especial,12
3259,übermäßig,excesivamente,36
418,sitze,sher,100
7280,anwenden,devanar,65
681,bode.,presagiar,92
11196,dreizehn,trece,38
2854,erkennen,discernir,77
3113,schwimmer,nadador,76
6520,ja,sí,70
509,undatiert,sin fecha,99
11164,völkermord,genocidio,37
11716,gleis,gl,34
3037,sonnenfische,pez solar,89
6899,neptunian,neptúnico,68
11416,parade,desfile,35
2623,gefolge,séquito,91
3192,strenger,más estricto,88
2880,lagerlich,acampado,75
11527,maut,peaje,35
11710,klassisch,clásico,20
2459,zigaretten,cigarrillos,52
10311,unsalvage,inseguro,45
4408,scheitel,vértice,83
14384,führen,dirigir,8
12880,in der tat,por supuesto,23
6322,schizophrenie,esquizofrenia,72
5416,cassie.,cazadora,76
3295,bestrafen,agotador,24
6009,gutes jahr,buen año,74
13842,jahr,año,7
4711,schlaflosigkeit,insomnio,81
13083,zeichnen,dibujar,17
9633,brust,pecho,45
4492,unerträglich,errático,70
11913,bauernhof,granja,27
7038,skies,cielo,30
9602,sechzig,sesenta,45
2552,unbesiegbar,invencible,88
13665,schoß,vuelta,12
13888,was,qué,7
2647,theologe,teólogo,87
12830,rad,rueda,19
4255,nachhut,retaguardia,83
11235,schüttelnd,cierre patronal,25
4551,von dort,de allí,82
10204,handhabung,manejo,25
14065,hart,duro,9
1411,ausgereibt,orientado,30
11217,mainstream,convencional,38
9010,neu starten,reiniciar,44
228,dene,cura principal,100
9810,ozeanien,oceanía,48
8149,eingebunden,embarcado,50
3328,alumnus,antiguo alumno,88
4532,erinnern.,conmemorativo,32
14196,länder,países,10
4639,prickeln,picazón,81
11793,benachrichtigen,notificar,29
1398,phenyl,fenilo,96
8603,nordisch,nórdico,57
9946,zion,sión,47
12375,in erster linie,ante todo,28
11610,litauen,lituania,35
8035,entfernt,distante,62
12147,marine-,naval,30
3685,gefangene,cautivos,56
6824,warnt nicht,no estaba,68
2519,belebt,más ocupado,92
13520,zahlreiche,numeroso,14
12867,truthahn,pavo,23
6459,rost,oxido,67
8699,aufteilung,prorrateo,57
5425,großes horn,cuerno grande,77
1180,handfeuerwaffen,pistolas,67
8414,unglaublich,increíblemente,42
895,transplantat,injerto,90
10393,valentine,enamorado,44
1340,gegenangriff,contraataques,60
12337,einstellung,ajuste,11
7126,flüchten,huyendo,48
3715,geschirrspüler,lavavajillas,83
4426,bürokratie,burocracia,81
13105,genau,preciso,18
561,spargel,espárragos,99
14123,ergebnis,resultado,7
8381,lebenszeit,toda la vida,59
3138,klerus,clero,88
3154,unberührt,inafectado,88
1554,goss.,gose,96
3736,snack,bocadillo,77
1668,fuddle,emborracharse,95
133,sansibar,zanzíbar,100
13487,kirche,iglesia,15
7959,ein stück,una pieza,62
9002,fettleibigkeit,obesidad,53
12204,behälter,compartimiento,29
7781,blühen,florecer,62
10046,mumpitz,disparates,47
4092,tutu.,tutú,84
10569,münchen,munich,43
11037,überflüssig,redundante,37
5705,erzähler,narrador,56
10370,anzeige,anuncio publicitario,7
3998,nebelhaft,brumoso,85
6068,bestehen,insistir,30
5018,lebensraum,habitat,78
8434,ewig,eterno,51
7122,sirloin,solomillo,66
13207,mehrheitlich,mayoria,9
1499,rogan,rogue,96
5474,hervorstechend,saliente,76
1546,pater,capellán,46
9464,kriegszeit,tiempo de guerra,51
11759,bischof,obispo,32
12630,einrichtung,instalaciones,21
6474,nachbeben,réplicas,58
10798,bowler,jugador de bolos,32
12001,bezahlt,pagado,31
3205,hap,tener suerte,88
2659,handlich,a mano,91
4443,wasser-,acuático,50
13341,dichter,poeta,17
10042,bewältigen,afrontar,46
1750,rechteck,rectángulo,92
14300,betrieb,operación,7
7860,blick,mirada,58
10516,ahnungslos,nada suspicaz,43
12553,inzwischen,mientras tanto,27
11521,fünfundvierzig,cuarenta y cinco,36
7589,entsorgen,vertedero,46
4948,rope,cuerdas,56
6117,koloss,coloso,73
9967,teuer,caro,37
6134,auftürrisch,sie,73
83,besudeln,manchar,99
4502,raumschiff,nave estelar,82
2096,ausruf,exclamación,92
2422,tittle,ápice,92
1439,heilen,curar,60
11255,chemie,química,38
9248,erfindung,invención,33
10524,würfel,cubo,40
12107,kontrolliert,revisado,12
13855,zuletzt,último,6
3607,bh,sostén,79
12744,katastrophe,desastre,20
12231,romane,novelas,16
11126,hinterhältig,furtivo,38
5064,sektierer,sectario,77
6607,black,licenciado en derecho,68
1956,schnäppchen,negociar,61
9115,missverständnis,malentendido,47
10583,seoul,seúl,43
5748,kubismus,cubismo,75
4329,zäh,tenaz,79
1039,provisorisch.,improvisado,98
1040,ms.,mss,98
3953,baskenmütze,boina,74
10329,durchsuche,navegar,39
10830,hersteller,fabricantes,24
11162,kokain,cocaína,38
9306,polizisten,policías,52
845,glut,exceso,97
6434,vorhut,vanguardia,71
6727,basteln,gitano,66
9729,neunzehn,diecinueve,49
2412,schoner,goleta,62
8652,muhen,mugir,57
3896,weberei,costura,77
316,erkundung,envase,100
6714,schließung,encerrar,28
1105,polemik,polémica,81
10521,armut,pobreza,43
4858,insoft.,en alto,80
891,hinterlegt,depositado,57
8724,tupfen,lenguado,56
9193,vorteile,ventajas,21
5104,neu gestaltet,rediseñado,24
9991,folglich,como consecuencia,26
4031,kekse,galletas,26
1846,schafferechte,erario,95
1751,aufdringlich,prudente,93
314,windmesser,anemómetro,100
8478,bleistift,lápiz,56
10460,romantik,romance,43
4984,buster,diseña,74
13506,e-mail,correo,15
13199,unannehmlichkeit,inconveniencia,19
2721,rechtsstreitigkeit,litigio,87
1350,meerwasser,agua de mar,97
1456,hilflos,indefenso,92
2816,splanchnologie,splanquia,90
10629,sup,sorber,42
257,kohäsiv,cohesivo,59
4073,letterman,telterina,84
7790,puppe,muñeca,45
13827,würde,haría,5
10247,gemessen,medido,21
8876,untersetzer,portavasos,54
2990,anreiz,incentivo,75
8661,fracht,transporte,57
13451,film,película,15
1588,vorherrschend,predominante,77
8243,verzeihen,perdonar,53
6184,angolan,angoleño,70
11375,angehen,entrada,27
7549,hochsommer-,pleno verano,64
11620,ruth,piedad,35
9537,abendessen,cena,50
6606,schick,elegante,63
8847,tierkreis,zodíaco,56
7988,szenario,guión,50
10755,ehrlich,honesto,41
9885,gesang,voz,38
6475,unternehmer,empresario,65
11600,vorschriften,regulaciones,26
9524,voodoo,vudú,50
1817,sandkasten,mina de arena,94
12402,schießen,tiroteo,22
13244,handeln,trato,14
12810,schweiz,suiza,24
5103,bereuen,ruda,78
783,probieren,ser un problema,98
11022,abwesenheit,ausencia,39
6485,rückwärts,hacia atrás,53
13465,hand,mano,12
4087,mieter,inquilinos,63
2129,blaue linie,línea azul,93
10429,einen fink,soplón,44
6766,pilger,peregrinos,62
8250,ausgewiesen,expulsado,54
10456,gras,hierba,43
10446,schlachtfeld,campo de batalla,43
4005,goodwill,buena voluntad,85
3087,feurig,ardiente,88
8541,kreise,círculos,30
14445,tests,pruebas,5
13485,abstimmung,votar,12
4890,labe,lub,80
12807,gekoppelt,acoplado,15
5831,aufbohrt,auf,74
1333,nimmermehr,nunca más,97
14186,genommen,tomado,9
1231,torchbearierer.,corcha,85
1679,bergauf,cuesta arriba,95
1599,härten,endurecer,75
14511,verlassen,dejar,7
13747,blau,azul,12
3948,sarkastisch,sarcástico,81
1992,böig,borrascoso,93
13874,dort,allá,6
13415,matthew,mateo,17
7852,wiege,cuna,62
7632,ausblick,panorama,62
11642,tempo,ritmo,33
7900,ellbogen,codo,60
4966,seeufer,lakeshore,79
10384,zurückziehen,retirar,29
6601,melodien,melodía,40
1147,stirb langsam,intransigente,97
7705,siedler,colonos,59
85,traumzeit,hora de soñar,100
10760,saft,jugo,41
3159,geschäftsleute,empresarios,88
9242,waffenstillstand,armisticio,53
11072,gestohlen,robado,39
11735,ta.,ejército de reserva,33
7007,stachelrochen,mantarraya,64
7460,shooter,tirador,57
13228,gebunden,atado,12
8975,schmetterling,mariposa,53
8464,rollstuhl,silla de ruedas,58
11511,sahne,crema,36
4198,phosphatase,fosfatasa,83
14495,französisch,francés,12
8913,klammer,acortar,40
7611,entfesselt,soltado,61
2994,blume.,marea,89
4511,pseudonym,seudónimo,75
13401,10.,décimo,17
3095,drehmoment,esfuerzo de torsión,88
8579,darm,dem,58
8924,rogen,hueva,54
5727,kokos,coco,55
5280,auf dem kopf,alza,77
5539,haag,la haya,76
2158,vorbehalt,condición,92
12737,müller,molinero,24
4370,authentizität,autenticidad,55
9116,hoppla,ups,54
10132,sofortig,instante,45
9809,finger,dedo,35
4823,met,aguamiel,75
1633,erremlig,preventivo,77
4418,springbock,gacela,70
10680,urteil,decisión,8
14120,ort,lugar,6
38,pferde-,equino,99
4064,rowdytum,gamberrismo,65
3458,batty,chalado,88
3963,gör,palo de golf,81
13544,lee,sotavento,15
1687,unvorbereitet,desprevenido,95
9381,komiker,cómico,49
