ID,DEUTSCH,DANOIS,INTERVAL
32,niete,grundsætninger,89
8225,rumpeln,buldre,58
9839,einneigend,engagerende,18
13630,teilnehmen,deltage,12
14215,wirkung,effekt,12
3156,priestertum,præstedømme.,89
6341,ehefrauen,hustruer,72
2522,perücke,paryk,83
10215,gesund,hale.,46
14347,bemühung,indsats,8
975,aufstacheln,tilskynde,66
2478,specht,woodpecker.,92
10944,geburtstag,fødselsdag,39
6747,denunziert,fordømt,59
30,greetten,greaves.,100
6159,riss,rift.,72
1824,kater,tømmermænd,94
14441,liefern,levere,22
2757,lox,røget laks,91
13529,breit,bred,14
7027,meilteisen,milty.,68
13517,gedruckt,trykt,13
14094,am besten,bedst,9
10402,floh,fled.,45
6769,übernatürlich,supernatural.,69
12573,einfacher,lettere,27
729,kuscheln,cussing.,96
6950,somit,sous.,67
8148,bitten,tigge,51
9316,ausschließlich,undtagen,37
5009,zange,tong.,78
12582,duf,du.,27
12141,gedanken,tanker,13
9027,dreck,mudder,56
4304,wiese,eng,61
13280,kontext,sammenhæng,19
6827,ruck,yank.,55
11380,vertikal,lodret,34
8082,uneinheit,una.,62
7404,handgelenk,håndled,62
5706,seufzen,suk,73
4957,fichte,gran.,79
10048,brot,brød,47
14010,gehen,gå,9
13960,bericht,rapport,5
10546,bett,seng,42
12960,golf,afgrund,23
14416,bekommen,at få,8
9502,kolumbianisch,colombian.,51
4199,kleinbuchstaben,små bogstaver,84
10678,versprechen,løfte,28
7392,metzger,slagter,61
4894,taucher,dykker,67
8184,koto.,kero.,61
251,taumeln,tumbling.,73
731,praktiker,praktiserende læger,80
7836,ausfälle,fejl,25
8770,stecker,prop,52
8471,glücksspieler,punter.,50
1686,bereithalten,stå ved,95
12290,nicht wie,i modsætning til,23
7228,peruanisch,peruvian.,66
7166,stecken,tuck.,64
1055,entdecker,discoverers.,75
9748,käfig,bur,48
10876,unterscheidbar,distinct.,27
7668,beginn,start,64
10153,kiefer,fyrretræ,44
10229,kot,afføring,46
14378,einheiten,enheder,7
5265,treibend,cher.,78
13954,gut,godt,7
6046,zar,tsar.,74
9157,drehbuch,screenplay,55
2595,erleuchten,oplyse,50
3641,notizbuch,notesbog,83
13090,neu zugewiesen,omfordelte,21
6633,neuausrichtung,justering,59
5348,ritus,rite.,70
5970,verbieten,outlaw,56
1959,geschrumpft,krympet,94
14506,autos,biler,11
12663,töpfer,potter.,26
12186,quecksilber,mercury.,31
12701,froh,glad,26
263,amateurhaft,amatørlig,100
2185,untergetaucht,nedsænket,90
5171,untergang,fald,78
10079,landwirtschaftlich,landbrugs,33
9448,amphibisch,amfibious.,52
9010,neu starten,genstart,46
4676,pirol,oriole.,35
1739,sternenlicht,starlight.,93
4734,teilmengen,undergrupper.,62
3404,ausschlag,udslæt,86
6790,erbsen,ærter,49
13234,sehr geehrter,kære,20
5939,siebenfach,sevenfolded.,75
2492,verräter,forræder,78
343,therma.,termit,100
7831,schnabeltier,næbdyr,63
7165,üblich,sædvanlig,67
13980,gemeldet,rapporteret,5
13820,welche,hvilken,6
5104,neu gestaltet,redesignet,25
7293,verletzbar,infangible.,66
4940,steuerberater,taxman.,80
3227,egoistisch,selvisk,85
5466,wärmer,varmere,75
3115,ägäisch,aegean.,89
11095,übersee-,oversøisk,40
13792,von,af,5
2029,sichern,beskyttning,88
2711,geier,grib,88
83,besudeln,sully.,99
1844,traber,trotter.,93
14132,zusatz,derudover,7
13294,montieren,mount.,17
10364,beleidigung,fornærme,26
3355,auspizien,auspices.,88
2418,nachgeschaltet,nedstrøms.,92
12716,technisch,teknisk,19
3450,fusszeile,footer.,85
3104,jugendliche,youngsters.,81
14223,erstellen,skab,6
13367,6.,6th,18
11965,bündel,bunch.,32
232,abgewiesen,defied.,76
13633,gegenstand,stof,14
10285,fleisch,kød,45
13926,sogar,også selvom,8
14508,unterlagen,dokumenter,15
13937,sehr,meget,10
10866,ablehnen,nedgang,17
12200,verhältnismäßig,forholdsvis,23
6621,buschfeuer,bushfire.,58
12833,stahl,stål,24
1763,untertrieben,intertidal.,95
10812,riff,rev,41
9936,breiter,wider.,48
9913,kambodscha,cambodja.,49
11976,seifenkiste,soapbox,33
86,pflug,pløje,89
6836,banknoten,pengesedler.,39
6506,wodurch,hvorved,71
4313,hausierer,hawker.,83
7393,porträtieren,skildre,40
14394,frage,spørgsmål,6
9485,kindisch,barnlig,51
628,dachkammer,garret.,99
7111,beute,booty.,65
11742,kaiser,kejser,34
7320,diffamieren,defame,35
13393,trifft,mødes.,12
719,verdünner,tyndere,99
6011,bodensatz,croft.,74
870,unklug,uklogt,96
3057,kakungsstock,cardstock.,90
14110,kam,kom,12
5490,strauß,struds,76
3432,infarkt,infarction.,87
6065,empörung,skandale,56
12886,auswirkungen,effekter,12
2096,ausruf,udråb,92
10807,aufheißen,vegne,42
10188,benachrichtigung,notifikation,46
509,undatiert,udated.,99
13651,bewachen,vagt,13
3807,brennen,burnside.,86
194,autofahrer,bilister,98
4952,slawisch,slavic.,80
13578,vergangenheit,forbi,14
13179,vergehen,forbrydelse,12
9176,beispiellos,hidtil usete,55
8039,sonnig,solrig,45
14019,fenster,windows,14
348,abgewandt,deval.,97
13327,bewegung,bevægelse,18
10106,was auch immer,overhovedet.,47
9142,hiermit,hermed,55
10034,tränen,tears.,38
12341,erinnerung,hukommelse,17
12585,rauben,røve,26
4233,irren,errr.,83
11129,schneller,hurtigere,39
2039,banker,bankmand,85
11647,vorabend,eve.,36
10348,belanglos,petty.,46
2697,staatenlos,statsløse.,85
12415,dämmerung,daggry,29
11764,in der nähe,i nærheden,35
10799,eigenschaften,ejendomme,23
14311,schule,skole,7
2105,durchhängen,sag.,86
5616,gelehrt,lew.,77
12035,unmöglich,umulig,32
6330,unordnung,uorden,56
1556,franzosen,frenchmen.,96
8673,estnisch,estisk.,55
12197,schläger,flagermus,12
14208,feld,mark,9
11562,niedrigsten,lavest.,36
13666,königreich,kongerige,15
1548,kurzwelle,shortwave.,96
11636,vergleichen,sammenligne,13
10627,verraten,løfte sløret,25
5841,zigarre,cigar,74
7145,standpunkte,viewpoints.,44
2423,berichtenswert,newsworthy.,92
1931,hagel,hailstorm.,90
11029,entfalten,defunct.,40
3827,hymne,salme,79
10778,provinziell,provins-,42
11125,kleiner,mindre.,40
8779,scharlachrot,rød,56
5556,knackig,crisp.,72
2729,kreuzungen,krydsninger.,46
6696,nicht unterstützt,unsupported.,68
8464,rollstuhl,kørestol,59
10298,wissenschaftler,forskere,36
5387,benzol,benzen.,77
1193,zs.,z er,98
6585,erdferkel,aardvark.,70
11260,lehm,ler,38
8998,unzuverlässig,upåliteligt,55
2489,zwitter,hermaphrodite.,91
7026,inventar,beholdning,65
13352,ausschuss,udvalget.,18
13562,monat,måned,12
12671,geselle,kollega.,26
13764,real,ægte,14
5012,zyklo,cyclo,80
8113,nahkampf,melee.,60
13217,weder,ingen af ​​dem,20
5530,klappentext,blurb.,75
5716,enkel,sønnesøn,74
12941,distanz,afstand,21
14401,spezifisch,bestemt,9
2640,malz,malt.,89
13790,fernsehen,television,13
2013,heftzwecke,tack.,72
7466,nachlass,arv,46
12832,wirtschaftlich.,økonomisk,21
12912,konzern,virksomhed,19
3616,unterwäsche,undertøj.,80
1230,jone,jobe.,98
13083,zeichnen,tegne,18
3622,keule,mace,87
4806,ausgestopft,fyldt,71
14426,anforderungen,krav,7
10741,versammelten,indsamlet,29
5631,lesbarkeit,læsbarhed,57
12921,gebrochen,gået i stykker,24
12642,unterhaltung,underholdning,23
11553,schwerer,hårdere.,36
6650,verwendbar,brugbar,67
14151,süd,syd,10
12747,freundin,ven.,17
7730,vermittler,interceptor.,59
12143,vogel,fugl,28
8715,glücksspiel,gambling.,44
14495,französisch,fransk,13
13408,letztlich,til sidst,17
8344,staatlich.,statewide.,60
2050,sprengkopf,warhead.,79
1506,ägide,aegis.,96
9991,folglich,følgelig,27
8564,unvermeidlich,uundgåelig,58
638,nummern,numbat.,99
12948,müll,junk.,23
12360,schnee,sne,29
10783,suchend,søger,28
3808,uneingeschränkt,uncalled.,86
14012,könnte,magt,7
2835,gliedmaßen,lemmer.,74
2850,überlastung,overbelastning,85
6033,raub,røveri,70
1956,schnäppchen,forhandle,62
10897,schäfer,fårehyrde,40
10446,schlachtfeld,slagmark,44
14310,etwas,noget,9
11987,autobahn,highway.,29
2844,papageientaucher,puffin.,90
3621,grundwasser,grundvand,87
1516,rennstrecke,væddeløbsbane,95
5856,löffel,lea,74
7640,widersprüchlich,modstridende,64
2592,überarbeitet,omarbejdet,66
5745,wiedereröffnet,genåbnet,64
2434,bieter,budgiverer.,88
4223,schattiert,skyggefuld,50
7348,fassen,forståelse,61
844,schnappelnd,snatch.,76
9966,fortsetzen,genoptag,33
6745,kleid,kjole,59
4867,verteidiger,defensan.,81
9288,stetig,steady.,52
13875,ihnen,dem,6
3452,ungehorsam,ulydighed,85
12249,kap,cape.,30
4502,raumschiff,starship.,82
10379,trockenheit,tørke,44
11751,volumen,bind,31
7064,schmelzen,smeltende,55
13554,hochgeschätzt,værdsat,12
10789,werkzeuge,værktøjer,24
4896,auftragnehmer,entreprenører.,65
11876,wiedervereinigt,genindsæt,10
8996,flüstern,hviske,36
11848,die genehmigung,godkendelse,22
8795,niere,nyre,56
3105,zutat,ingrediens,72
1344,gittergewebe,mesh,93
6069,plädoyer,plea.,61
5311,luftkissenfahrzeug,hovercraft.,78
12608,wüste,ørken,25
2612,untertitel,undertekst,74
4850,krapfen,donut.,77
13028,schaltkreis,kredsløb,21
3651,weisen,magi.,87
9066,zusammenfassung,synopsis.,56
13134,clown,klovn,21
2287,sau,sow.,86
12493,geplant,planlagt,13
12885,die gesundheit,sundhed,24
11969,ausgezeichnet,excellent.,28
11915,campus,universitetsområde,33
2843,ezb,ecb.,90
6160,traktion,trækkraft,73
14140,wahrscheinlich,sandsynligvis,5
893,militärisch,militært.,98
9282,versicherte,sikret,31
7463,klatschen,clive.,65
3617,rodel,luge.,87
2934,retaliate,gentalere,49
6230,freigesprochen,frikendt,72
5635,blindenschrift,braille,76
6326,tiegel,crucible.,72
11886,bayerisch,bavarian.,34
10385,zauberer,tryllekunstner,45
8705,tugend,dyd,54
14011,bieten,give,6
10933,rauch,røg,29
11747,zwanzigeth.,tyvende.,35
1206,krätze,scabies.,98
2785,neuer markt,newmarket.,91
13066,verletzt,skadet,21
5660,sarg,kiste,73
5567,fragil,skrøbelig,75
13767,ist gestorben,deed.,12
10199,gesprochen,talte,46
2234,tramper,hitchhiker.,86
11656,erfolgreich,succesfuldt,14
8042,gerber,tanner.,62
515,gehweg,fortov,93
2638,bogenschützen,bueskytter,61
1846,schafferechte,eksekutiv,95
1962,richer,rigere,94
2024,bosheit,ondskab,91
4808,acre,hektar,51
10233,zug,platoon.,42
4229,abfangen,intercept.,19
11348,streifen,strip,31
121,stärke,stivelse,97
9672,lösen,løse,35
11531,kohlen,cohen.,37
6297,bouleloid,tabloid.,67
5762,vortäuschend,forlysende,48
11483,dauer,varighed,36
14259,verwaltung,administration,7
3999,arkadisch,arcadian.,76
5172,oma,bedstemor,78
10700,zugeschnitten,beskåret,30
5420,sonett,sønnet.,70
7654,gegraben,dug,64
8857,kahl,skaldet,51
13357,achter,på t,19
13816,es ist,dens,5
10901,gefälscht,falsk,38
447,unverletzt,uninjured.,100
4586,besuchen,gå over,81
3905,ratifizierung,ratifikation,86
11853,wikinger,vikings.,27
7594,großvater,bedstefar,63
14054,zeigen,at vise,8
7710,ablauf,udløb,64
891,hinterlegt,deponeret,58
11176,autoren,forfattere,11
1802,torte,tart.,74
9621,stadtrat,rådgiver,49
8783,blech,ark,47
9620,seetang,tang.,51
6572,vorweg,på forhånd,71
13976,ohne,uden,6
4571,einstweilige verfügung,påbud,79
12812,berühren,røre ved,21
11994,erweitert,udvidet,20
1799,schmiermittel,smøremiddel,83
6955,dieb,tyv,68
3780,verschlechtert,forringet,65
14239,base,grundlag,10
1412,einstrichen,dashes.,50
6892,fidschianer,fijian.,69
2825,prächtig,glimrende,90
13253,bedenken,bekymringer.,11
13530,busch,busk,17
13591,büro,kontor,12
37,vergewaltigt,rapy.,37
6727,basteln,tinker.,67
6228,roller,plummer.,73
8063,manor,herregård,62
6134,auftürrisch,sie.,73
3006,mohn,valmy,88
13827,würde,ville,5
11721,rivalität,rivalisering,34
6920,grauer,grange.,68
14030,ausführung,version,10
11420,kuchen,pie,36
405,kipper,tiper.,100
11977,unvollständig,ufuldstændig,32
6946,enthüllt,afsløret,62
10058,abzug,fradrag,39
11648,urs,ur.,36
7510,taube,due,62
6,stolpern,snuble,61
9965,glücklicherweise,heldigvis,34
587,schwach,svag,99
7602,wiedervereinigung,genforening,63
689,verschrieben,foreskrevet,91
12127,furcht,frygt,26
6661,hämophilie,hæmofili.,70
11022,abwesenheit,fravær.,40
11168,ausrede,undskyldning,38
6809,hebel,håndtag,67
2331,gänserich,gander.,92
14258,glauben,tro på,6
8094,pregany,pregame.,62
4603,euphrat,eufrates.,82
3836,köstrufe,antitrust.,86
4635,verrenken,crick.,82
3186,beredsamkeit,eloquence.,81
10095,die ermäßigung,reduktion,45
10016,sterblich,dødelig,38
12489,der mittwoch,onsdag,28
8589,dosierung,doser.,59
4544,verunstalten,deface.,56
5423,ware,handelsvare,65
1487,zähnung,perforering,75
1635,embryo,foster,91
3887,kasa,casa.,76
11918,dolch,dirk.,33
4316,unbeholfen,klodset,82
8427,vulkanisch,volcanic.,59
11271,quartier,kvartaler,11
12936,hafen,havn,22
1356,glenholz,glenwood.,97
604,kordieren,chordate.,99
14372,regel,herske,9
13384,schneiden,skære,16
9588,gleichfalls,ligeledes,51
13556,königlich,royal,15
4386,beleuchtet,illuminated.,63
13660,flugzeug,fly,15
6710,schwanger,gravid,70
3119,steckdose,stikkontakt,79
4961,hornisse,gedehams,58
350,klopfer,loon.,99
5377,westlich,westerly.,66
12436,erleichterung,lettelse,29
1250,lauter,louder.,97
11300,psychisch,mental,35
3681,schwindel,svimmelhed,87
8047,fraktionen,factions.,48
13223,höchste,højeste,20
6305,sprühen,spray,62
7493,dusche,bruser,51
10867,plötzlich,pludselig,41
4356,seidelbast,daphne.,83
4732,empfindlichkeit,følsomhed,43
2342,nudeln,nudler.,67
12227,geburt,fødsel,16
5919,gottheit,guddom,65
8696,tratsch,sladre,57
8870,nicht bewusst,uvidende,56
5780,libelle,guldsmed,75
3734,straßenbahn,sporvogn,81
9757,an bord,ombord,50
1608,horizontal,vandret,60
11588,unbestritten,valited.,36
340,großeltern,bedsteforældre,82
1082,fortan,hidtil,98
13809,aus,fra,5
3384,unvereinbar,uforenelig,83
3440,großmeister,grandmaster.,88
12248,irgendwo,et eller andet sted,30
12814,geschätzt,anslået,20
2098,schwarzes wasser,sort vand,94
3403,maßgeschneidert,skræddersyet,71
6767,augenzeuge,øjenvidne,61
5296,wurf,kuld,67
2169,kaum,næppe,74
7969,unheimlich,skræmmende,62
2008,adverb,biord,92
426,kirchturm,steeple.,100
8123,axt,økse,56
13052,glaube,tro,21
2550,hanf,hamp.,92
13325,versichern,forsikre,17
8597,schurke,rogue,58
3573,wange,kind,77
8830,unverändert,uændret.,56
518,verschluckt,sluge.,64
6023,handtuch,håndklæde,70
660,nährt an.,deltager,18
3412,sperrholz,krydsfiner.,88
8892,eintracht,concord.,56
13266,griechisch,græsk,18
3590,antrieb,fremdrivning,87
13821,das,det her,5
1488,geschichtsschreibung,historiografi.,96
888,raffiniert,nifty.,98
8854,an,og frem,50
9364,über nacht,natten over,53
11925,berechnet,opkrævet,18
14007,zunahme,øge,16
9091,wiederholt,recoined.,46
11732,verbindung,forbindelse,30
6378,hälften,halvdele.,64
2961,vorfahr,forfader,71
7692,unkraut,ukrudtsplante,61
4821,skandinavisch,scandinavian.,77
10122,tritt ein,opstår,14
5972,waschbecken,håndvask,55
11670,dreizehnte,trettende,36
3977,umschrieben,rewrote.,85
2975,tücke,fare.,78
13005,arzneimittel,medicin,20
7179,chaotisch,rodet,67
7323,baracke,skur,59
1773,kleiner finger,pinky.,90
6073,birke,birch.,74
2552,unbesiegbar,uovervindelig,89
464,wachung,wielding.,86
11525,komm zurück,kom tilbage,36
1726,unmittelbar,øjeblikkelig.,82
12723,montag,mandag,26
14093,zukunft,fremtid,9
7129,zyan,cyan.,67
4646,verweisung,henvisning,78
8810,polig,pol.,57
1252,sketch,skit,88
13623,die info,info.,16
12803,eisenbahn,railway.,23
6240,geographisches positionierungs system,gps,18
7982,jammern,klager,33
9467,dennoch,ikke desto mindre,52
1581,requisiten,rekvisitter,64
11911,wolke,sky,30
1267,akkumulieren,ophobe,48
7152,luftwellen,airwaves.,67
13881,gebraucht,brugt,5
8186,smaragd,emerald.,60
5987,wasserzeichen,vandmærke.,67
10885,kohle,kul,41
7487,zwiebel,løg,61
6209,stadtrand,udkant,73
11505,anwendung,ansøgning,25
13427,disput,bestride,11
5342,mehrjährig,perennial.,76
11604,einzig und allein,udelukkende,29
8988,künstler,kunstnere.,12
14457,entwickeln,udvikle,12
12094,quere,que.,32
4819,kolben,stempel,39
2092,nachtisch,dessert,93
10326,am nächsten,nærmeste.,46
14096,steuer,skat,28
6259,geschworen,svoret,73
10728,vorhergesagt,forudsagt,28
2628,gespalten,cleft.,90
2608,übersteigt,overstiger,91
10145,pharao,faraoh.,46
2416,angeboren,congenital.,91
13039,etwa,rundt regnet,21
2241,tripper,gonorré,93
7631,bucht,cove.,64
4332,tierarzt,dyrlæge,78
13435,voaus,foran,18
5116,keim,comp.,79
10857,zusammengebrochen,kollapsede,28
4815,kleiderschrank,garderobe,80
10202,das erntedankfest,thanksgiving.,47
10612,verfahren,procedure,34
5076,piste,luns,57
12363,korrekt,korrekt korrekt,29
13773,domain,domæne,13
13300,erzogen,hævet,17
2988,zweifel,tvivler.,86
9055,gewitter,tordenvejr,45
11025,schwanz,hale,33
14161,studie,undersøgelse,20
8533,gründlich,grundigt,59
6731,dürfen,duc.,69
3113,schwimmer,svømmer,77
11758,erwärmen,opvarmning,27
13226,nach vorne,frem,11
316,erkundung,canning.,100
13907,diese,de der,7
11421,umstände,omstændigheder,36
12272,papst,pave,30
12820,verdienst,fortjeneste,23
4917,aufstieg,ascent.,81
13859,zeit,tid,6
5809,medaillengewinner,medalist.,60
10070,müde,træt,30
12257,vermuten,formode,20
12474,vertrag,traktat,22
7753,witzig,wight.,63
1443,mitten,cest.,96
2453,retter,frelseren,90
5323,reim,rhyme.,64
4164,krautsalat,coleslaw.,84
10605,angeblich,angiveligt.,44
11460,vierzig,fyrre,36
12676,gerichtsverhandlung,forsøg,23
13224,sonne,sol,19
10039,stickstoff-,nitrogen,47
453,eingrenzen,engram.,100
14454,kauf,at købe,34
3736,snack,mellemmåltid,77
12273,dienstag,tirsdag,30
5463,düne,klit,68
14380,sicht,udsigt,7
8771,taten,gerninger.,52
4120,kass,cass.,84
7706,alpen,alps.,60
13031,stiftung,fundament,22
6127,überholung,overhaling.,63
6329,nach wind,windward.,67
11242,legen,lay.,35
2001,ohnmächtig,besvimelse.,70
8143,kreisförmig,circular.,61
10951,knie,knæ,38
12311,schottisch,skotske.,30
654,krümel,robble,87
7727,neapel,naples.,63
14131,mal,gange,6
14407,erwarten,forventer,13
4142,dunkler,mørkere,84
6148,genua,genova.,73
3847,zurück berühren,touchback.,86
10042,bewältigen,cope.,47
1331,jammig,jibbs.,97
357,entwürfe,udkast,96
11393,bogen,bue,37
3346,essstäbchen,spisepinde,88
12621,einheimisch,hjemmehørende,25
538,steuerpflichtig,skattepligtige,99
275,iberer,iberian.,99
11247,speere,spears.,35
14087,gesamt,total,8
3172,ablenkend,distraherende,55
3541,stickerei,broderi.,88
11602,wörterbuch,ordbog,35
11842,am leben,i live,34
14489,zahlen,tal,8
7015,verehrung,tilbede,62
1528,blase,blære,96
2239,schlachthof,slagteri,92
1897,enttäuschen.,opstået,94
12040,anregung,forslag,12
10537,zweitens,for det andet,44
8164,tümmler,marsvin,62
12715,fuß,feet.,26
9372,zuerst,for det første,53
12662,schwarze liste,blacklist,16
7055,haarnadel,hårnål,67
1163,feuerboy,fireboy,98
14419,zeigt an,viser sig,8
8076,tarif,billetpris,49
11875,philosophie,filosofi,33
12225,anschließend,efterfølgende,22
2301,bezweifelt,været i tvivl,22
514,wespen,wasps.,62
157,hefter,hæftemaskine,100
2064,koptisch,coptic.,94
5053,baskisch,baske.,77
10690,grusel,rædsel,41
10892,zerschlagen,smadre,33
9961,selten,sjældent,31
1707,feuerball,fireball.,93
12720,pferd,hest,23
5864,anleger,investorer.,66
4003,waldbrecher,woodruff.,85
13043,verdient,tjent,17
8013,vollkommen,helt.,62
13597,schuss,skud,15
12319,krug,pitcher.,25
12326,rangfolge,ranking,9
684,schiedsrichter,refereed.,27
13570,schwer,tung,16
9060,kratzen,kradse,43
10815,teilweise,delvis,33
8102,benachbart,nabo,39
1004,schwertfisch,sværdfisk.,98
14353,beschrieben,beskrevet,12
11418,spiegel,spejl,35
461,versöhnen,afstonte,86
703,taschenlampe,lommelygte,94
11429,eröffnen,indaugural.,34
10871,schrecklich,forfærdeligt,37
6060,rissfolge,crackdown.,73
2311,stören,forstyrre,25
4035,einzelhändler,forhandlere,43
1672,zypriotisch,cypriot.,91
11495,kopflos,headless.,37
13789,prost,cheers.,13
1116,sonnenuhr,sundial.,94
631,ungeschnitten,uncut.,99
4253,ockig,ock.,84
11382,loswerden,ride,38
1796,wiederversorgung.,resupply.,90
3095,drehmoment,drejningsmoment.,89
4334,startprogramm,launcher.,66
8384,wahrzeichen,milepæl,51
12128,melin,mel.,32
2614,kindergarten,børnehave,90
3854,farbton,hue.,84
13421,absichtlich,med vilje,9
3912,bildnis,effigy.,82
502,gleichbedeutend,tantamount.,99
2894,scheußlich,frygtelig,90
12477,tschechisch,tjekkisk,28
2824,wollig,woolly.,90
7997,glühend,glødelampe.,62
1394,auffallen,skille sig ud,94
1096,albträume,mareridt,62
14323,qualität,kvalitet,10
14294,auto,bil,11
5128,herzogtum,hertisky.,77
5825,herde,flok,69
13977,wollen,vil have,6
10100,oral,mundtlig,45
11706,fair,fg.,35
3744,käufer,købere,80
11653,eigentum,ejendomsret,36
12938,geschlossen,lukket,12
10248,feindlich,fjendtlig,36
6333,quotient,kvotienten,72
6440,plappern,babble.,70
1160,kapuziner,capuchin.,98
8139,schleudern,skid.,58
3291,störsicher,anstødeligt,88
1619,dachboden,loftet,94
13545,aussage,udmelding,13
10422,lügnerisch,at lyve,24
6777,leinen-,linned,69
12940,dem,hvem,24
8637,vergbis,genghis.,58
13112,hauptstadt,kapital,15
3599,verankert,forankret,80
4218,machbar,gennemførlig,72
3275,kavendel,cavendish.,88
9616,freistil,freestyle.,51
8977,scharfschütze,snigskytte,52
9025,beissen,bid,40
12768,niederländisch,hollandsk,25
4718,feuchtigkeit,fugtighed,81
7221,probezeit,prøvetid,65
10147,zuückbehalten,beholde,29
14429,preis,prissat,22
1263,fragebogen,spørgeskema,93
986,strumpfband,retstrik,95
4831,abschaffung,afskaffelse.,81
6206,überschütten,overskygget,68
486,steigend,soaring.,72
9434,hündchen,hundehvalp,49
11240,mühlen,mills.,30
13617,tisch,bord,15
5103,bereuen,rue.,79
3789,festzelt,marquee.,86
10849,abhängig,afhængig af,27
11139,inakzeptabel,uacceptabelt.,39
6194,durchmachen,undergå,51
11238,festnahme,anholdelse,21
10990,sonnenschein,solskin,41
14286,menge,beløb,8
12368,gewinnen,gevinst,17
10673,klammer,beslag.,29
8768,speisekarte,menu,56
14485,art,venlig,17
10206,dipsel,dipt.,47
14073,möglich,muligt,8
3497,hauptlinie,hovedlinje.,85
2085,fallschirmjäger,faldskærmssoldat,54
1914,unqualifiziert,ukvalificeret,94
4474,schläfrig,søvnig,83
12801,tief,dyb,25
4159,leguan,iguana,84
87,bleichen,blegning.,43
10935,eiche,egetræ,37
13215,folge,episode.,15
4447,schleichen,creep.,70
13143,kämpften,kæmpende.,21
6037,konzour,concourse.,73
11261,kalkisch,cal.,38
13014,tätig,faktuel,21
5564,schattig,shady.,77
38,pferde-,heste,99
8001,verhandeln,parley.,62
1712,sprecherin,taljewoman.,96
2464,freiberuflich,freelance.,86
2583,freundlichkeit,venlighed,17
2316,axiome,aksioms.,76
9226,emotional,følelsesmæssig,35
8109,schließfach,locker.,61
1890,verfallen,bortfaldet,73
11901,zoll,tommer,24
11651,nutzen,fordel,8
8647,krustentier,crustacean.,58
9319,studieren,godkende,35
14205,inbegriffen,inkluderet,7
13970,tat,gjorde,5
13676,entwurf,draft.,14
2942,löwenzahn,mælkebøtte,88
6630,wassermelone,vandmelon,69
5385,zurückhaltend,forsigtig,78
13200,königin,dronning,18
14465,verband,forening,12
14197,anlage,plante,18
8341,segeltuch,lærred,60
5157,lippen,læber,61
10194,unterteilung,subdivision.,45
9362,friedhof,kirkegård,53
9808,schuld,debt,46
11627,warten,venter,18
6291,unterdrücken,undertrykke,43
8249,steuern,skatter,28
9195,schiffe,fartøjer,43
9018,in auftrag,kommissioneret,23
2228,kneifen,teal.,93
1491,wahrheitsgemäß,sandhedstilstand,96
14080,merkmale,funktioner,12
2467,pilgerfahrt,pilgrimsrejse,91
5190,gaspedal,gashåndtag,74
1574,stimmigte.,voicing.,24
5918,ohne titel,untitled,75
571,schlafsaal,sovesal,91
3891,korpel,cor.,86
13891,machen,lave,5
9794,zeitform,anspændt,49
3690,entmutigend,skræmmende.,86
632,gekünstelt,konstrueret,97
10859,kollegium,collegiate.,41
9061,hemden,shirts.,39
7885,gebogen,buet,40
10103,gewinde,tråd,41
999,auf dem weg,rooftop,90
1664,vorsitzende,formænd,96
11072,gestohlen,stjålet,40
7116,büste,bust.,54
3860,nachwuchs,offspring.,86
3320,sendungen,forsendelser,68
5678,spielplatz,legeplads,75
11729,geliefert,leveret,28
9834,freundschaft,venskab,49
2710,ausverkaufen,forråde,88
11473,erpel,drake.,37
13861,er,han,8
14157,voll,fuld,10
9920,halary,hoary.,49
4043,einfachheit,enkelhed,84
1546,pater,padre,47
12830,rad,hjul,20
3269,aufgestapelt,stablet.,53
11227,z.b,for eksempel,38
3083,geschwür,mavesår,87
68,mutig,dristly,100
14315,rechte,rettigheder,9
9767,pflanzen,planter.,18
1420,brumbum,brumbies.,85
3155,vorsichtsmaßnahmen,forholdsregler,74
7872,unendlich,uendeligt,31
6593,slum,slumkvarter,68
3867,neulinge,freshmen.,86
11650,tragen,transporterer,13
14187,weitermachen,blive ved,6
13504,kugel,co.,17
13897,gemacht,lavet,5
2613,ehrgeiz,ambition,76
12153,erfüllen,tilfredsstille,19
11436,schilf,reed.,37
1453,trost,solace.,96
3240,fettdruck,boldface.,82
8488,erdrutsch,jordskred,46
5063,geber,giver.,79
6290,schlampig,sløset,72
10645,pierce,gennembore,38
9294,überwachung,overvågning,20
852,inkl,dicking.,99
10339,einnahmen,indtægter,42
13680,bisschen,bit.,14
3699,locker,slack.,85
8075,schwamm,svamp,62
8691,tageszeit,dagtid,58
7324,entstehen,opstå,51
12560,strähne,streak.,27
408,tortur,prøvelse,100
13622,kurs,rute,15
1297,öffnung,aperture.,96
5838,nach oben,opad,64
6343,meerenge,straits.,46
1273,edelstein,gemstone.,90
10869,den,hule,41
12708,gießen,cast.,23
10586,wann immer,hver gang,44
12658,spaß,sjovt,27
13285,siebte,syvende,20
4460,quätig,quakers.,67
14119,nahm,tog,10
14447,beginnen,begynde,14
2122,lanzette,lancet.,94
11760,innere,interiør,35
3034,zitierbar,citable.,90
11548,verhältnis,forhold,35
55,eizellen,ova.,100
13793,zu,til,5
7726,musege,musemus,49
5600,damit nicht,lest.,62
11642,tempo,pace.,34
6508,eberesche,rowan.,71
8291,messer,kniv,60
5589,brühe,brygning,46
10762,ausrichten,stå på række,41
3276,umarmt,omfavnet,65
