ID,DEUTSCH,ENGLISH,INTERVAL
12092,inaktiviert,inactivated,31
13983,helfen,help,7
3899,gier,greed,86
1584,in flammen,ablaze,96
4745,ein v,av,82
11693,vierzehnte,fourteenth,36
7309,getränk,beverage,63
5797,halbleiter,semiconductor,73
1514,wachsamkeit,vigilance,66
523,giebel,gables,78
9692,fünfzehnten,fifteenth,51
13793,zu,to,5
5849,zwischenstock,mezzanine,74
13435,voaus,ahead,18
8933,teamkollegen,teammates,34
13558,entmutigt,discouraged,16
12051,boden,floor,29
4335,kreide-,cretaceous,84
1434,erwachen,awake,94
12801,tief,deep,25
2175,nicht definiert,undefined,93
5814,vertrauen,reliance,76
5821,vorbereiten,prep,74
5259,unerbittlich,relentless,79
7040,publikum,audiences,34
8815,vorderseite,obverse,58
5005,kugeln,spheres,38
2632,nervös.,neural,92
10790,veraltet,outdated,43
7951,vorletzte,penultimate,63
13018,samstag,saturday,22
1588,vorherrschend,predominant,78
10567,unnötigerweise,unnecessarily,45
11994,erweitert,expanded,20
2072,kelch,goblet,93
10122,tritt ein,occurs,14
13529,breit,wide,14
13099,größten,largest,22
465,bekämpfer,detractors,98
4982,beschneidung,circumcision,79
2115,luftdatum,airdate,91
13518,unterseite,bottom,17
3616,unterwäsche,undergarment,80
11543,regenbogen,rainbow,36
5762,vortäuschend,pretending,49
4781,sibirien,siberia,82
2239,schlachthof,slaughterhouse,93
1834,schmierfink,muckraker,92
574,eintauchen,immersion,90
9178,segelt,sailed,34
5993,optimierung,optimization,57
9573,tintenfisch,squid,44
625,gesetzgeber,lawmakers,96
5545,schaufel,scooper,78
14482,warum,why,8
13147,hübsch,pretty,21
11291,form,shape,29
12164,aufzug,lift,20
7308,schweinefleisch,pork,67
5149,schlesien,silesia,80
11628,tagebuch,journal,31
11748,prägnant,concise,35
9103,kalium,potassium,56
4124,genuss,indulgence,71
13423,früher,earlier,18
3617,rodel,luge,88
1072,schätze,treasures,52
13300,erzogen,raised,17
6727,basteln,tinker,68
10003,völlig,outright,49
6054,picken,peck,73
4030,schlafend,asleep,85
1627,flachs,flax,96
13396,karosserie,body,17
12593,verpackung,packaging,24
9254,krankenwagen,ambulance,50
8915,klingeln,ping,57
8710,mut,courage,55
11093,kanone,cannon,38
3587,zweisprachig,bilingual,87
466,treten,tread,93
11140,belastung,load,26
13080,berühmt,famous,22
11369,engagiert,dedicated,35
11462,kuppel,dome,37
2027,untergräbt,undermines,56
6865,widerwillig,reluctant,64
12762,adler,eagle,17
4454,verdunstung,evaporation,68
10082,delfin,dolphin,30
1206,krätze,scabies,98
2800,libysisch,libyan,90
14413,arbeiten,works,6
8648,vertrauenswürdige,trusted,29
6134,auftürrisch,sie,74
10789,werkzeuge,tools,24
10229,kot,feces,47
8782,klinisch,clinical,48
13863,nein,no,6
6356,kerze,candle,66
11221,gründer,founder,37
13052,glaube,faith,21
13815,oder,or,5
5423,ware,commodity,65
5254,gleichgewicht,equilibrium,79
13639,unglücklicherweise,unfortunately,15
6686,genügen,suffice,67
8093,die röcke,skirts,51
2730,schleifend,grinding,71
10783,suchend,seeking,29
2386,gegenkultur.,counterculture,93
11830,betitelt,titled,10
9309,einreiben,rubin,54
11,gelübde,vow,67
7946,großhandel,wholesale,63
14094,am besten,best,9
10976,haut,skin,38
14127,punkte,points,7
12901,stelle,spot,19
3541,stickerei,embroidery,88
12575,heiligenschein,halo,27
12625,anzunehmen,mon,27
3060,eckig,angular,90
10412,wiederbelebung,revival,37
6018,menschwerdung,incarnation,53
9246,umlaufbahnen,orbits,18
9115,missverständnis,misunderstanding,48
7176,praktisch,convenient,48
11003,kaffee,coffee,41
9723,biber,beaver,44
13936,unser,our,5
11193,rumpf,hull,39
2818,knappheit,scarcity,90
395,pummelig,chubby,100
8150,vorrichtung,fixture,47
14469,dokumentieren,document,15
9884,achtzehn,eighteen,50
10731,traurig,sad,35
9079,feste freundin,girlfriend,55
7746,aussprache,pronunciation,62
4693,karikaturist,cartoonist,71
1439,heilen,heal,62
10897,schäfer,shepherd,41
14309,persönlich,personal,6
5581,nicht ordnungsgemäß,improperly,77
292,unbestreitbar,undeniably,81
11979,dämmert,dollars,24
3017,hohlraum,cavity,90
5018,lebensraum,habitat,79
8693,verbrannt,burnt,59
7750,schleppen,haul,49
7213,töchter,daughters,37
7673,trottel,jerk,61
14051,später,later,10
9393,beruhigend,infamous,52
9712,zirkus,circus,51
460,süchtig machend,addictive,27
10571,zunehmend,increasingly,44
12181,krank,ill,27
8670,ist nicht,isnt,59
13083,zeichnen,draw,18
12771,tier,animal,15
13695,ehemalige,former,14
11608,mantel,coat,32
825,eigentumswohnungen,condominiums,87
1407,zu ändern,amending,22
11128,verteilt,distributed,24
12200,verhältnismäßig,relatively,23
2185,untergetaucht,submerged,90
486,steigend,soaring,73
3531,feuchtgebiet,wetland,83
13919,verkäufe,sales,26
5171,untergang,downfall,78
13208,strahl,ray,19
10216,glaubwürdigkeit,credibility,30
3860,nachwuchs,offspring,86
11971,lkw,truck,30
6306,vernichtung,extermination,65
3815,kriegsschiffe,warships,69
11694,träger,carrier,33
14426,anforderungen,requirements,7
12532,klären,clarify,26
14177,entworfen,designed,12
9966,fortsetzen,resume,34
1384,brennbar,flammable,94
6937,lehrbuch,textbook,57
9843,souveränität,sovereignty,50
879,balken,beams,59
7388,heimatort,hometown,66
628,dachkammer,garret,99
5987,wasserzeichen,watermark,68
6536,wortspiel,pun,68
5140,videoband,videotape,69
888,raffiniert,nifty,98
6023,handtuch,towel,71
14039,jedoch,however,6
5562,mittlererwesten.,midwestern,78
6833,verspüren,verge,66
13676,entwurf,draft,13
3084,kranz,wreath,80
10689,festland,mainland,43
4711,schlaflosigkeit,insomnia,82
2219,unberechenbar,unpredictable,90
12805,fliegen,fly,16
14144,märkte,markets,16
3424,tabu,taboo,87
13619,erhältlich,available,15
5870,silberrücken,silverback,76
9396,zaun,fence,43
7228,peruanisch,peruvian,67
5875,wahrscheinlichkeit,likelihood,76
2894,scheußlich,atrocious,90
2764,flaute,doldrums,91
7835,verärgert,annoyed,35
3982,wolkig,cloudy,76
13039,etwa,approximately,21
1674,sühne,atonement,84
8500,böse,nasty,59
6488,verzogen,warped,62
7042,zertifizierung,certification,45
13938,anteile,shares,7
12943,deren,whose,24
4569,inmitten,amidst,83
522,wollholz,cottonwood,99
7142,ausbrechen,breakout,68
3175,geschrei,yelling,51
14038,herr,mr,13
6271,verletzlich,vulnerable,67
5280,auf dem kopf,upside,79
4806,ausgestopft,stuffed,72
5110,hindernis,obstacle,65
13449,ernsthaft,seriously,17
13551,gemeint,meant,16
7183,gänseblümchen,daisy,67
13844,zwei,two,8
5195,wackelig,shaky,79
3240,fettdruck,boldface,83
4883,oh nein,ono,81
10312,ignorieren,ign,46
9320,freude,joy,52
14205,inbegriffen,included,7
10876,unterscheidbar,distinct,28
10606,geplänkel,banter,44
13834,hoch,up,7
13762,nacht,night,13
924,wieder aufgenommen,recurve,58
4774,zitruszitrus,citrus,82
3913,weltuntergang,doomsday,86
824,einsiedler,recluse,98
10106,was auch immer,whatsoever,48
13550,total,5th,16
9060,kratzen,scratch,43
10681,dreckig,dirty,44
4701,bügel,bosh,82
1857,bekleidung,apparel,95
3863,klares wasser,clearwater,86
12220,niedergeschlagen,settled,26
1817,sandkasten,sandpit,95
10977,rauh,rough,38
14357,einfach,easy,13
1426,boje,buoy,85
3605,armaturenbrett,dashboard,86
12713,gleich,equal,17
7601,leere,void,61
6431,aufsätze,essays,40
6451,arisch,aryan,69
481,einklang,unison,99
60,nutzlast,payload,98
13871,verwenden,use,5
12355,luftfahrt,aviation,29
3064,schornstein,chimney,81
7895,schub,thrust,59
12621,einheimisch,native,26
11651,nutzen,benefit,8
6712,mengen,quantities,48
2550,hanf,hemp,92
3306,verhexen,hex,87
13512,krone,crown,16
9307,debütiert,debuted,23
1762,wechselnd,intermittent,85
13444,anfang,beginning,14
6895,handschuhe,gloves,48
4758,taschenbuch,paperback,76
3474,schmerzlos,painlessly,88
1096,albträume,nightmares,62
8779,scharlachrot,scarlet,57
14062,beispiel,example,12
1327,analphabet,illiterate,95
8186,smaragd,emerald,61
8514,karl der große,charlemagne,60
13230,flug,flight,19
12573,einfacher,easier,28
11484,geschwebt,swept,38
12781,sitzung,session,22
5318,prüfung.,examining,33
12682,verkauft,sold,27
5387,benzol,benzene,78
1659,raucher,smoker,83
6747,denunziert,denounced,60
6625,kojote,coyote,57
3748,rutschig,slippery,86
12344,am schnellsten,fastest,30
2014,verlockend,tempting,69
14012,könnte,might,8
8970,konvoi,convoy,51
9036,schlagmann,batsman,57
8477,lecker,delicious,60
2987,überzeugend,convincingly,90
3038,thymian,thyme,90
13416,beliebt,popular,17
4916,unwahrscheinlich,improbable,79
2200,lebensmittelgeschäft,grocery,90
294,fruchtlos,fruitless,100
479,getrunken,drank,99
10133,der betrug,fraud,48
11095,übersee-,overseas,40
216,hausgemacht,homemade,100
1394,auffallen,standout,95
9245,darunter,underneath,55
13421,absichtlich,deliberately,9
1310,berauben,deprive,70
13995,groß,large,8
9441,unstimmigkeiten,disagreements,40
12777,ersetzen,subst,25
5920,überarbeiten,revise,19
4894,taucher,diver,68
14002,enthalten,include,7
5326,rekapitulieren,recap,65
13670,bedingungen,terms,10
9161,pennen,kip,55
7025,erschöpfung,depletion,54
5095,zugute,concede,44
2584,umarmung,hug,65
10549,essen,eating,19
8582,gasthaus,inn,50
1421,zottelig,shaggy,96
10371,verklagen,sue,46
9204,göttlich,divine,51
13731,platz,space,14
10429,einen fink,fink,45
1904,filmemachen,filmmaking,76
7514,ausstellungsstück,exhibit,31
1574,stimmigte.,voicing,24
8800,sender,broadcaster,16
1566,zufluss,inflow,94
2644,sonnencreme.,sunscreen,92
7116,büste,bust,55
9231,geschlecht,gender,54
3396,querträger,crossbar,88
5880,kohlenwasserstoff,hydrocarbon,71
9810,ozeanien,oceania,50
6474,nachbeben,aftershocks,60
7851,bestraft,penalized,54
62,bagger,digger,91
13105,genau,accurate,19
1141,figur,figo,98
1603,halle,hangar,92
8513,birne,bulb,58
2472,seitwärts,sideways,92
3492,gerade noch,barley,88
5393,nachbar,neighbor,47
2753,ork,orc,83
7329,beschränkt,confined,54
2719,flusswürdig,cursory,91
7419,errungenschaften,accomplishments,36
13065,im laufe der zeit,overtime,22
13686,themen,issues,9
289,fasziniert,intrigued,51
14150,fähig,able,6
13832,hatte,had,8
6439,pauschal,pow,59
8249,steuern,taxes,29
12075,wirklichkeit,reality,32
14041,bereits,already,10
5839,auszeit,timeout,62
8156,erz,ore,61
11911,wolke,cloud,30
3771,küstenlinie,shoreline,85
6942,hahn,rooster,57
2078,literös,nitrous,94
1528,blase,bladder,96
12063,schriftsteller,writer,23
9567,gib mir,gimme,52
13903,wie,like,5
2453,retter,saviour,91
12214,korrekturen,corrections,10
5936,unaufrichtig,uncopyrighted,76
6740,ananas,pineapple,70
2581,spektren,spectra,92
11770,fidschi,fiji,35
10908,hain,grove,40
11816,fälschung,counterfeiting,32
12673,verschwörung,conspiracy,26
7051,anfällig,prone,68
13601,abteilungen,divisions,8
3963,gör,brat,82
2678,kleidung,attire,90
11335,höflichkeit,courtesy,38
5598,gewaltsam,forcibly,71
7612,gräber,grover,65
6460,in hülle und fülle,galore,73
2686,iglu,igloo,92
13454,scherzen,joke,15
9305,tödlichste,deadliest,54
10156,mischung,ming,46
11999,ehe,marriage,32
13810,es,it,5
10081,höhle,cave,43
13356,unabhängig,independent,15
8561,treu,loyal,59
7007,stachelrochen,stingray,65
14137,weiter,further,7
5578,böhmen,bohemia,77
9482,einflussreich,influential,53
10864,ausgang,output,41
8579,darm,dem,59
10107,stämme,tribes,35
14414,kann nicht,cannot,12
7802,zyklonikum,cyclonic,13
7492,bewusstlos,unconscious,62
7463,klatschen,clive,66
10002,bildern,imagery,49
1650,beschwingt,vibrant,96
8786,gebühr,fee,50
5537,schlafzimmer,bedroom,75
4035,einzelhändler,retailers,44
2842,kichern,chuckle,70
1916,verteiler,manifolds,69
1556,franzosen,frenchmen,96
1543,verzichten,abstain,83
11544,sitz,seat,24
12764,am schlimmsten,worst,26
12407,pause,cont,29
11326,verbrennung,burning,24
4731,bibliothekar,librarian,77
7904,delle,dent,62
9236,schande,shame,51
11028,beben,quake,39
14148,vorgeschlagen,proposed,12
7507,feige,cowardly,66
13012,auftanken,undone,23
4462,verzögerung,lag,75
10738,gemietet,hired,34
5819,konservieren.,preserving,33
8330,sonnenaufgang,sunrise,61
2442,wilde,wily,92
10546,bett,bed,42
12618,kabel,cable,26
9119,verstärkt,reinforced,37
9374,türken,turks,45
6120,faszinierend,fascinating,63
10953,abdeckung,covering,10
14030,ausführung,version,10
11475,lautsprecher,speaker,32
7177,herrlich,magnificent,66
8415,vorurteil,prejudice,58
3705,wahnsinnige,maniacs,52
7418,zwillinge,gemini,66
2980,kamin,fireplace,88
9916,bestimmungen,provisions,42
5779,überholen,overtake,57
5337,nadel,needle,73
3695,schlummern,dormant,87
5377,westlich,westerly,67
10527,sofort,promptly,45
11511,sahne,cream,37
2259,glasfaser,fiberglass,94
13789,prost,cheers,13
13602,fünfte,fifth,16
14131,mal,times,6
11182,hindernislauf,steeplechase,39
6249,nachteilig,adverse,64
12296,tonhöhe,pitch,19
13182,römisch,roman,20
14173,erhöht,increased,15
25,ameisen,ants,42
8798,zeugnis,testimony,53
8486,verpackt,wrapped,43
8484,fechter,dexter,59
1790,einkräftig,cirl,95
8414,unglaublich,incredibly,43
1237,furchtbar,awfully,26
11797,unter tage,underground,35
9935,gegenseitig,mutual,45
11792,getragen,worn,35
5469,gegründet,resized,70
7530,vorteilhaft,beneficial,65
149,dringlichkeit,urgency,100
7836,ausfälle,failures,26
5631,lesbarkeit,readability,58
1369,nicht markiert,unmarked,97
10422,lügnerisch,lying,25
3548,amöbe,amoeba,88
12145,beeinflussen,influence,25
14055,kommen,come,9
3783,kantonesisch,cantonese,87
11812,vergleich,comparison,33
3660,normalisierung,normalization,18
8111,brief,epistle,61
1010,nüchtern,sober,88
6341,ehefrauen,wives,73
11469,fahrkarte,ticket,32
11097,felsig,rocky,34
9047,segelflugzeug,glider,50
6100,laube,arbor,74
9338,koch,chef,53
13804,war,was,5
11609,nachher,forth,37
12725,geflogen,flew,26
12375,in erster linie,primarily,30
2824,wollig,woolly,91
2162,fehlinterpretiert,misinterpreted,76
10710,dutzend,dozen,33
9724,feuerstein,flint,51
2166,verkohlen,char,84
13515,kerl,guy,15
140,wiedergabe,playback,100
2786,kush,cushing,89
11671,auswertung,evaluation,32
9731,spender,donor,46
12698,erraten,guess,24
7191,nutte,hooker,67
4968,nachtigall,nightingale,80
11825,nachsaison,postseason,35
7086,hallo,howdy,68
10967,mathematik,math,39
222,flutlichter,floodlights,98
6480,kardisch,cardiac,72
147,verarmt,impoverished,99
9777,unterzog,underwent,50
5073,einschränkungen,constraints,75
12109,engagiert sein,committed,24
1122,orbikel.,orbicle,98
14018,aktuell,current,8
14165,stadt,city,10
13013,mode,fashion,21
10786,diener,butler,43
13729,verletzung,infringement,14
12978,gegangen,gone,23
14313,vorherige,previous,13
8236,summen,buzz,60
7967,bewusstsein,consciousness,60
7404,handgelenk,wrist,63
14043,ausgabe,issue,9
9059,wählen,choosing,9
11009,drehung,rotation,31
1575,amüsiert,amused,19
739,senkrecht,orthogonal,95
13307,schrieb,wrote,19
3576,fliese,tile,67
9228,syrisch,syrian,53
3346,essstäbchen,chopsticks,89
10339,einnahmen,revenue,43
13384,schneiden,cut,16
265,vernunft,sanity,100
3145,drucken,druze,90
4292,stechen,stab,64
7305,nacktheit,nudity,67
5312,süßwaren,confectionery,79
12183,selbstmord,suicide,30
2752,blumen-,floral,91
3153,bombenschütze,bombardier,88
5257,haftbar,liable,79
11703,säule,column,32
12238,am längsten,longest,31
10815,teilweise,partial,34
9174,herzliche glückwünsche,congratulations,48
12819,davon ausgehen,assume,17
14229,std.,hours,11
14059,einheit,unit,8
1236,spezifikationen,specs,67
9767,pflanzen,plants,19
10304,abzeichen,badge,42
3475,reagieren.,reacting,50
13594,gegenwärtig,present,12
3227,egoistisch,selfish,86
6230,freigesprochen,acquitted,73
5238,fangspole,catchpole,79
9285,geradeheraus,frankly,55
1595,süßen,slew,95
14129,niemals,never,12
6457,gäste,gage,72
3859,überlebt,survives,27
8425,scheune,barn,59
8046,hass,hatred,62
13704,fahrt,drive,12
2241,tripper,gonorrhea,94
7959,ein stück,apiece,63
11198,beerdigung,funeral,38
9190,rötung,brute,55
13037,säure,acid,22
7486,segnen,bless,49
1147,stirb langsam,diehard,98
4207,kompensieren,compensate,47
11848,die genehmigung,approval,22
14124,berichte,reports,5
8999,kran,crane,55
10984,himmel,heaven,40
463,falschheit,falsehoods,85
6617,plakette,plaque,67
9082,gebraten,fried,42
6010,diakon,deacon,46
4715,lähmen,hamstring,82
14440,buch,book,12
7708,stachelschwein,porcupine,64
9453,intraut,contra,53
4718,feuchtigkeit,moisture,82
14468,will,wants,6
13225,ist hingefallen,fell,20
1203,verstauchung,sprain,74
1314,unterernährung,malnutrition,97
10298,wissenschaftler,scientists,36
4013,tarnung,camouflage,80
1827,kugelsichere,bulletproof,95
8196,finanziert,funded,26
8577,unsichtbar,invisible,57
8202,schatz,darling,62
1780,kraftvoll,vigorously,70
11858,höhe,heights,26
12510,artikel,item,22
5625,schlaff,limp,63
13703,schnell,speedily,14
8521,versandt,dispatched,50
10119,übermensch,superman,48
8520,gestellt,posed,42
3766,lächerlich,ludicrous,86
2367,gedeihen,prosper,59
2105,durchhängen,sag,87
12137,einheitlich,unified,32
4104,erajac.,eniac,85
9416,schief,skewed,51
7426,belohnen,reward,50
7596,angst,anxiety,65
5906,zyklop,cyclops,76
6606,schick,fancy,64
5100,artikuliert,articulated,68
9906,hat nicht,didnt,49
10450,unhöflich,rude,43
2372,briefkasten,mailbox,91
1163,feuerboy,fireboy,98
13498,kämpfer,fighter,16
6939,äon,aeon,67
5556,knackig,crisp,73
10208,ruhig,quiet,47
13809,aus,from,5
13743,hinter,behind,14
8926,trägheit,sloth,57
8243,verzeihen,forgive,55
826,vermieter,landlord,93
5052,abwertend,pejorative,78
484,elternschaft,parenthood,99
3945,gehe zu,goto,86
4081,klinke,pawl,85
3933,vorzeitig,prematurely,56
3707,sonnenbrille,sunglasses,87
12298,verärgern,upset,28
13359,zitiert,cited,9
364,adlige,noblemen,100
2130,verschachtelt,interlaced,82
13640,gescheitert,failed,12
3590,antrieb,propulsion,88
2791,spielbar,playable,91
1256,gebeugt,bowed,40
11525,komm zurück,comeback,36
587,schwach,feeble,99
11448,zugewandt?,facing,14
11167,fotografie,photography,40
4814,eindringlinge,invaders,36
4255,nachhut,rearguard,84
10264,shops,stores,27
5260,mängel,flaws,51
9928,bevorstehende,upcoming,49
7885,gebogen,curved,41
5154,unausgeglichen,unbalanced,79
14483,grund,reason,6
14448,wurde,became,12
3330,klapperschlange,rattlesnake,88
5680,im kopf,capita,77
1803,kuhhiler,cowherd,95
12916,geschlagen,struck,24
10476,geschaltet,switched,28
14048,dateien,files,6
8736,übertragen,transmitted,48
1044,ungesund,unhealthy,98
12323,futter,chuck,30
6527,akademiker,academics,23
11112,greif,griffin,39
14198,entlang,along,12
10433,natrium,sodium,45
8143,kreisförmig,circular,62
1723,empfehlen,commend,60
7753,witzig,wight,64
151,wärme,warmth,100
4762,gemeinschaft,fellowship,81
7936,kies,gravel,63
1486,mark,marrow,96
11190,piraterie,piracy,39
12547,austausch,exchange,25
12528,holz,wood,23
6299,bewohnt,inhabited,41
13738,jammer,jim,14
2985,wohltätig,charitable,89
14370,angeboten,offered,18
6863,im idealfall,ideally,39
10190,insgesamt,altogether,47
5939,siebenfach,sevenfold,76
2456,gekocht,cooked,28
8998,unzuverlässig,unreliable,56
12744,katastrophe,disaster,21
10805,gegnerisch,opposing,20
12029,verbietet.,prohibits,19
8442,unreif,immature,58
14093,zukunft,future,9
3431,falkenauge,hawkeye,88
11365,regenwald,rainforest,38
10844,verschmelzung,fusion,42
13217,weder,neither,20
13155,zelle,cell,19
1591,verstrichen,elapsed,94
5768,unterabschnitte,subsections,51
3057,kakungsstock,cardstock,90
12124,gelegenheiten,occasions,27
12852,wald,forest,23
8962,anhänger,trailer,51
10186,milzbrand,anthrax,47
626,wirbellos,invertebrate,99
6864,sich bemühen,strive,60
4298,kälteste,coldest,84
10171,nirgends,nowhere,48
7407,lagerhaus,warehouse,62
13539,ziemlich,quite,15
8291,messer,knife,61
689,verschrieben,prescribed,91
3050,distel,thistle,84
729,kuscheln,cussing,96
5758,wandschrank,closet,74
1117,schlacke,slag,94
14412,regeln,rules,9
4563,mäher,mower,78
11524,erworben,acquired,27
13908,ihr,her,11
104,unstet,unassessed,100
3398,hinterhof,backyard,88
12147,marine-,naval,32
1676,schwesternschaft,sisterhood,96
12125,schloss,castle,32
1295,salzgehalt,salinity,84
13032,exakt,exactly,22
8339,verfolgung,persecution,56
5654,zigeuner,gypsy,72
3083,geschwür,ulcer,88
7730,vermittler,interceptor,60
13487,kirche,church,16
12488,nicht verwandt,unrelated,28
12487,die gerechtigkeit,justice,28
6828,tänzer,dancers,59
13881,gebraucht,used,5
8502,gewahrsam,custody,60
11900,kristall,crystal,33
1346,eindrehen,imp,96
9748,käfig,cage,49
8994,gans,goose,57
12343,gefahren,drove,30
8708,klettern,climbing,33
2901,windel,diaper,87
9072,köln,cologne,56
5064,sektierer,sectarian,78
8659,übrigens,incidentally,57
12493,geplant,planned,13
419,kracher,firecracker,95
9827,verbindungen,connections,13
83,besudeln,sully,99
9710,wiederherstellung,restoration,11
14178,europäisch,european,12
952,bö,squall,92
5645,fremde,strangers,58
8434,ewig,eternal,53
6821,abgeschirmt,screened,23
8161,erwerb,acquisition,56
10351,falschmeldung,hoax,38
8727,batterie,bt,59
2574,lohn-und gehaltsabrechnung,payroll,91
4564,rippen,ribs,66
4281,bezeugen,testify,62
6992,lee-,leeward,64
12949,geeignet,suitable,16
673,zementiert,cemented,64
1725,beobachten,viewable,95
7027,meilteisen,milty,69
7279,pflanzig,prev,67
8149,eingebunden,embarked,52
3457,fischadler,osprey,81
11750,ägyptisch,egyptian,33
11901,zoll,inch,24
312,gympothek.,gympie,100
148,umgewandt,revamp,75
12153,erfüllen,satisfy,19
6027,taschen,bags,40
118,unternehmerschaft,entrepreneurship,100
4036,linsen,lenses,85
14430,bindung,bond,24
10343,verlierer,loser,38
12870,anfänger,rookie,22
8770,stecker,plug,53
8927,seemann,sailor,44
14379,seite,side,12
11024,küsten,coastal,41
13003,gehalten,kept,23
637,perspel,beadle,99
5753,verzichtet,waived,71
14074,weit,far,9
10466,strecken,stretch,35
10708,zepter,sceptre,43
8478,bleistift,pencil,58
10382,bestimmung,destiny,46
9488,dschungel,jungle,51
6567,verleihen,lend,49
13716,weniger,less,14
1461,kleber,glue,96
9074,verstreut,scattered,50
12235,gefängnis,prison,21
2334,namensvetter,namesake,91
10086,känguru,kangaroo,46
2080,knoblauch,garlic,94
194,autofahrer,motorists,98
3791,erschüttert,shaken,87
1967,tagesmutter,nanny,95
2812,auseinandersetzung,altercation,88
3497,hauptlinie,mainline,86
827,einlass,inlet,98
9359,konvertiert,converts,21
4137,klassenzimmer,classroom,78
14202,krieg,war,8
7919,siebzig,seventy,52
8966,hingebungsvoll,devoted,47
14372,regel,rule,9
4896,auftragnehmer,contractors,66
14117,reichweite,range,12
7115,empfangshalle,lobby,54
12257,vermuten,suspect,20
8131,angenehm,pleasant,62
5838,nach oben,upwards,65
7645,auferstehung,resurrection,57
13503,in richtung,towards,15
14421,ding,thing,10
8661,fracht,freight,59
13865,wir,we,6
1264,verträumt,dreamy,97
14356,quellen,sources,7
8699,aufteilung,apportionment,59
12204,behälter,bin,31
14382,vollständig,complete,10
6375,unorganisiert,disorganized,72
9263,lok,loc,55
13880,viele,many,6
7900,ellbogen,elbow,61
8639,stachel,sting,58
10172,papagei,parrot,47
8208,käfer,beetle,60
7324,entstehen,arise,52
986,strumpfband,garter,95
11535,thailändisch,thai,37
8384,wahrzeichen,landmark,52
2761,haslose,hateless,91
13794,und,and,5
4041,gauß,gauss,85
2174,anbindung,peg,73
547,ketzerei,heresy,98
11077,forscher,explorer,28
11621,fernseher,telly,36
9875,küken,chick,45
8778,koks,coke,58
12290,nicht wie,unlike,23
8064,fakultät,faculty,61
10290,bürgerlich,civic,46
6953,ranke,vine,62
2624,fähnrich,ensign,90
3348,webstuhl,loom,69
3701,drittens,thirdly,87
12630,einrichtung,facility,22
8456,niedlich,cute,55
10711,gelegentlich,laid,43
5233,hauptbuch,ledger,79
13952,teil,part,9
816,sonnenstrahl,sunray,99
2327,bergmann,miner,41
13645,wettbewerb,competition,13
1758,begeistert,thrilled,56
12373,aktualisieren,update,8
14203,wird bearbeitet,processing,12
11351,weit verbreitet,widespread,38
3733,reitlinien,sidelines,53
371,trapezförmig,trapezoid,98
13228,gebunden,tied,12
1672,zypriotisch,cypriot,92
13319,taifun,typhoon,19
9771,ballaststoff,fiber,49
13953,zurück,back,8
11124,eindruck,impression,26
12310,erhebt euch,rise,24
9942,sie selbst,herself,49
1493,fixierung,fixation,94
854,einlöcher,soler,99
11467,damit,thereby,38
1751,aufdringlich,prudent,94
676,wiedergeburt,rebirth,99
13816,es ist,its,5
2321,trunkenheit,drunkenness,76
1604,listig,sly,96
6195,pudel,poodle,73
5074,anbieter,supplier,65
5080,unnötig,needless,80
6529,übernehmen,contended,39
65,rückschläge,setbacks,77
5767,leuchtfeuer,beacon,74
5725,beachten,heed,70
13277,kreuzen,cross,14
6572,vorweg,beforehand,72
7671,ökologie,ecology,56
4310,behinderung,handicap,69
8466,wahlrecht,suffrage,60
6242,eimer,bucket,70
7792,einhalten,abide,36
2828,ungeschützt,unprotect,56
3373,aufhebung,repeal,77
12366,beispiele,examples,12
7481,platzanweiser,usher,62
11739,umfang,scope,34
4123,verblassen,fade,56
5985,nördlich.,northbound,75
4341,äsop,aesop,84
10486,chirurgie,surgery,45
3228,fahrlässigkeit,negligence,71
3526,mäusespeck,marshmallow,88
809,unvergleichlich,peerless,99
9301,pulver,powder,50
14013,ergebnisse,results,8
6277,aufruhr,insurrection,73
8085,fehlerhaft,erroneous,55
2011,enttäuschen,disappoint,36
1966,klosten,clough,95
9294,überwachung,monitoring,20
6426,uneinzweilig,unseeded,73
6754,kürzeste,shortest,70
7443,traktieren,tract,64
14489,zahlen,numbers,8
12662,schwarze liste,blacklist,16
2417,spalt,chink,90
6983,limonade,soda,69
9251,zinn,tin,54
13255,schreibtisch,desk,20
14187,weitermachen,continue,6
7374,roggen,rye,67
13728,zitat,citation,12
11131,abtau,dept,40
3872,gleichnamig,eponymous,86
7293,verletzbar,infrangible,67
13026,ungenauigkeiten,inaccuracies,22
2827,würgend,choking,72
12607,station,ward,27
14084,bewegen,move,10
13377,verboten,banned,12
1186,spitzig,sharpie,98
3379,verringern,diminish,55
8653,anpassung,adaptation,37
12429,verwaist,orphaned,27
11265,arktis,arctic,39
14333,verkauf,selling,25
6920,grauer,grange,69
11805,kubaner,cuban,34
9842,nähe,vicinity,50
1157,klee,trefoil,98
13243,sonntag,sunday,20
5348,ritus,rite,71
8474,zielen,aiming,25
3498,kenntnisse,proficiency,77
2430,akkordeon,accordion,92
3334,ergänzungen,supplementary,89
9283,überwinden,overcome,50
1682,befragte,interviewees,88
7818,unsicherheit,uncertainty,62
5583,umformuliert,reworded,57
12223,näher,closer,31
3689,egal,nevermind,87
10568,wiederholung,replay,38
10438,äh,um,45
13167,los los,gogo,21
12665,gezeichnet,drawn,27
11683,bevorzugen,prefer,12
9835,anfrage,inquiry,47
1731,sinus,sine,91
2865,engelwurz,angelica,91
13906,jede,each,9
13015,höchst,highly,23
