ID,FRENCH,ENGLISH,THEME,ENGLISH_stem,OCCURENCES,INTERVAL,IMPORTANT
5260.0,débarquer,to disembark,plage et bord de mer,disembark,20.0,91,
11504.0,un pantalon,pants,other,pant,244.0,39,
3180.0,de l’argent,silver,materiaux et matieres,silver,1641.0,13,
8616.0,renaissance,rebirth,other,rebirth,29.0,86,
12623.0,géré,managed,other,manag,2332.0,10,
10932.0,salle,auditorium,other,auditorium,134.0,50,
12455.0,cheveux longs,longhair,other,longhair,1352.0,15,
7283.0,un bossu,a hunchback,les maladies,hunchback,15.0,92,
5895.0,un coupe vent,a windbreaker,vetements et accessoires en,windbreak,2.0,100,
7470.0,enflé  gonflé,swollen,sante et medecine,swollen,15.0,92,
8601.0,artificiel,contrived,other,contriv,28.0,87,
177.0,probablement,probably,adverbes utiles,probabl,33966.0,2,
7020.0,féminine,feminine,sexualite,feminin,31.0,84,
9737.0,calmement,calmly,other,calmli,55.0,70,
7866.0,panser une plaie,to dress a wound,verbes utiles sante medecine,wound,242.0,39,
10566.0,titulaire,incumbent,other,incumb,99.0,57,
8451.0,automobilistes,motorists,other,motorist,26.0,89,
2582.0,les genouillères,knee pads,sport,pad,109.0,55,
8496.0,malhonnêteté,dishonesty,other,dishonesti,27.0,88,
6547.0,goulot,bottleneck,industrie,bottleneck,7.0,96,
7320.0,être enroué,to hoarse,les maladies,hoars,3.0,99,
9459.0,territoire,earthman,other,earthman,46.0,75,
1893.0,la ligne de front,the front line,guerre et paix,front,5677.0,4,
11526.0,en difficulté,struggling,other,struggl,253.0,39,
2157.0,une urgence,an urgency,guerre et paix,urgenc,26.0,89,
1428.0,un semestre,a semester,le temps,semest,71.0,65,
1450.0,aujourd’hui,today,le temps,today,3399.0,7,
5601.0,une voiture de location,a hire car,vocabulaire se deplacer moyens de transport,hire,398.0,31,
8588.0,non censuré,uncensored,other,uncensor,28.0,87,
3783.0,les poumons,the lungs,corps humain,lung,320.0,35,
11512.0,géométrie,geometry,other,geometri,247.0,39,
10142.0,occidental,westerly,other,westerli,73.0,64,
10539.0,préalablement,beforehand,other,beforehand,97.0,57,
12076.0,centre ville,downtown,other,downtown,561.0,25,
1459.0,en haute saison,high season,le temps,high,27031.0,2,
459.0,nombreux,numerous,adjectifs essentiels en,numer,3153.0,8,
8585.0,sain et sauf,unharmed,other,unharm,28.0,87,
11529.0,quinzième,fifteenth,other,fifteenth,254.0,39,
11100.0,froussard,funky,other,funki,155.0,48,
12587.0,la tour,tower,other,tower,2047.0,11,
8711.0,jarretière,garter,other,garter,30.0,85,
3340.0,un avatar,an avatar,religions et croyances,avatar,327.0,35,
49.0,jeter,to throw,verbes a connaitre en,throw,233.0,40,
11077.0,chauffé,heated,other,heat,152.0,48,
8739.0,vénéré,revered,other,rever,31.0,84,
7292.0,une bronchite,bronchitis,les maladies,bronchiti,34.0,82,
10567.0,sculpteur,carver,other,carver,99.0,57,
3214.0,du carton,cardboard,materiaux et matieres,cardboard,64.0,67,
7925.0,évoquer,to evoke,livres et ecriture,evok,16.0,92,
3638.0,un chignon,a bun,decrire tete et visage en,bun,47.0,74,
8574.0,brumeux,foggy,other,foggi,28.0,87,
9397.0,maçonnerie,masonry,other,masonri,44.0,76,
12317.0,bouleversé,upset,other,upset,939.0,19,
4116.0,jaune,yellow,vocabulaire couleurs lumieres formes,yellow,1653.0,13,
1500.0,un cadran,a dial,le temps,dial,202.0,42,
3219.0,de la glace,ice,materiaux et matieres,ice,5571.0,4,
2258.0,l’artefact,the artifact,histoire passe,artifact,30.0,85,
4536.0,la belgique,belgium,pays du monde en,belgium,1479.0,14,
5026.0,pincer,to pinch,verbes cuisine,pinch,6.0,97,
11909.0,modernisation,upgrading,other,upgrad,445.0,29,
12354.0,dissuader,deter,other,deter,1010.0,18,
10518.0,dirigeants,rulers,other,ruler,95.0,58,
9196.0,physique,bodily,other,bodili,40.0,78,
4183.0,des légumes verts,green vegetables,de les legumes,veget,126.0,52,
2878.0,une brosse wc,a toilet brush,les taches menageres,toilet,33.0,83,
6017.0,un créancier,a creditor,commerce et affaires,creditor,20.0,91,
5199.0,manger sur place,to dine in,nourriture et boissons,dine,61.0,68,
5589.0,un zeppelin,a zeppelin,vocabulaire se deplacer moyens de transport,zeppelin,404.0,31,
7181.0,hautain,haughty,vocabulaire personnalite qualites et defauts,haughti,6.0,97,
11713.0,publicité,advertisement,other,advertis,338.0,34,
10148.0,effort,endeavor,other,endeavor,74.0,64,
1476.0,tôt ou tard,sooner or later,le temps,sooner,290.0,36,
3240.0,bouddhiste,buddhist,religions et croyances,buddhist,130.0,51,
8580.0,les terres agricoles,farmland,other,farmland,28.0,87,
9830.0,tireur,gunman,other,gunman,58.0,69,
1043.0,la divulgation,disclosure,loi justice juridique en,disclosur,50.0,72,
1930.0,le pardon,forgiveness,guerre et paix,forgiv,155.0,48,
11411.0,lutteur,wrestler,other,wrestler,216.0,41,
10960.0,ornithorynque,platypus,other,platypu,137.0,50,
6548.0,heure supplémentaires,overtime,industrie,overtim,1815.0,12,
9769.0,largeur,widest,other,widest,56.0,70,
10013.0,puissance de chevaux,horsepower,other,horsepow,67.0,66,
2747.0,à la maison  chez soi,home  at home,argent banque finance,home,20497.0,2,
8820.0,franc,frist,other,frist,32.0,84,
12620.0,soulevé,raised,other,rais,2307.0,10,
3640.0,une natte,a pigtail,decrire tete et visage en,pigtail,3.0,99,
6822.0,l’élevage en batterie,battery farming,agriculture,batteri,276.0,37,
54.0,mettre,to put  to place,verbes a connaitre en,put,11523.0,3,
11379.0,fraise,strawberry,other,strawberri,209.0,42,
1717.0,la musique,music,education et ecole,music,10307.0,3,
11995.0,séance,sitting,other,sit,497.0,27,
4138.0,un fruit frais,a fresh fruit,fruits,fruit,446.0,29,
2143.0,une réforme,a reform,guerre et paix,reform,657.0,23,
4630.0,le portugal,portugal,pays du monde en,portug,1355.0,15,
9635.0,se produire,arend,other,arend,51.0,72,
11913.0,entrées,starters,other,starter,446.0,29,
913.0,un assassinat,an assassination,crime criminalite,assassin,667.0,23,
4039.0,l’examen de la vue,the eye exam,les cinq sens,exam,52.0,71,
6981.0,un prix de détail,a retail price,marketing publicite,retail,55.0,70,
8618.0,enlisé,bogged,other,bog,29.0,86,
9030.0,plus gentil,nicer,other,nicer,37.0,80,
12152.0,se retirer,withdrew,other,withdrew,633.0,24,
11404.0,pas d hommes,nomen,other,nomen,214.0,41,
3311.0,le seigneur,lord,religions et croyances,lord,103.0,56,
11971.0,télécharger,download,other,download,480.0,28,
6593.0,les défauts,faults,industrie,fault,546.0,26,
6710.0,un contremaître,a foreman,industrie,foreman,102.0,56,
522.0,solide,solid,adjectifs essentiels en,solid,1158.0,16,
3946.0,exposer,to display,shopping,display,213.0,42,
10348.0,hors la loi,outlaw,other,outlaw,84.0,61,
648.0,la récolte,the crop,arbres plantes jardinage,crop,390.0,32,
10003.0,heureusement,happily,other,happili,67.0,66,
749.0,une pensée,a pansy,arbres plantes jardinage,pansi,20.0,91,
11895.0,date d anniversaire,birthday,other,birthday,438.0,30,
8995.0,suédois,swede,other,swede,36.0,81,
8310.0,un puits de pétrole,an oil well,energie renouvelable,oil,48.0,74,
12268.0,piste,trail,other,trail,828.0,20,
6722.0,une fonderie,a foundry,industrie,foundri,23.0,90,
5987.0,le marché cible,target market,commerce et affaires,target,1589.0,13,
9438.0,lien,linkage,other,linkag,46.0,75,
5074.0,de la vinaigrette,salad dressing,nourriture et boissons,salad,166.0,46,
5603.0,une voiturette de golf,a golf cart,vocabulaire se deplacer moyens de transport,cart,11.0,94,
11356.0,amoureux,lover,other,lover,202.0,42,
2018.0,un grade,one grade,guerre et paix,grade,1629.0,13,
10445.0,défectueux,faulty,other,faulti,90.0,59,
8041.0,imiter,to imitate,verbes utiles communication,imit,19.0,91,
6234.0,la bitte d’amarrage,the bollard,voyager en bateau de mots,bollard,5.0,97,
2958.0,un cyclone,a cyclone,meteo climat,cyclon,136.0,50,
7550.0,un radiologue,a radiologist,sante et medecine,radiologist,2.0,100,
4051.0,myope,nearsighted,les cinq sens,nearsight,1.0,100,
2855.0,des gants en caoutchouc,rubber gloves,les taches menageres,glove,106.0,55,
10866.0,mortel,lethal,other,lethal,125.0,52,
12483.0,en effet,indeed,other,inde,1529.0,14,
11912.0,paradis,heaven,other,heaven,445.0,29,
2603.0,le championnat,the championship,sport,championship,5961.0,4,
8280.0,le noyau,the core,energie renouvelable,core,5629.0,4,
11219.0,abri,shelter,other,shelter,175.0,45,
9896.0,doucement,gently,other,gentli,61.0,68,
9688.0,piéton,pedestrian,other,pedestrian,53.0,71,
6716.0,un robot,a robot,industrie,robot,1871.0,12,
10824.0,letton,latvian,other,latvian,121.0,53,
1404.0,le coucher du soleil,sunset,le temps,sunset,162.0,47,
4899.0,un moule à gâteau,a baking tin,ustensiles cuisine,bake,34.0,82,
9356.0,du nord,northerly,other,northerli,43.0,76,
5257.0,une serviette de plage,a beach towel,plage et bord de mer,towel,85.0,60,
9333.0,épaulement,brough,other,brough,43.0,76,
2170.0,consolider,to consolidate,guerre et paix,consolid,375.0,32,
10197.0,besogne assignée,stint,other,stint,76.0,63,
10948.0,se conformer,abide,other,abid,136.0,50,
953.0,un trafic de drogue,drug trafficking,crime criminalite,traffick,5.0,97,
11860.0,au nom de,behalf,other,behalf,410.0,31,
3666.0,des yeux de gazelle,doe eyes,decrire tete et visage en,eye,1414.0,14,
11981.0,largeur,width,other,width,487.0,28,
324.0,dangereux,dangerous,adjectifs utiles,danger,480.0,28,
10244.0,cible,weirdy,other,weirdi,78.0,62,
11113.0,constructeur,builder,other,builder,157.0,47,
3181.0,de l’acier,steel,materiaux et matieres,steel,1447.0,14,
8269.0,le coeur d’un réacteur,a reactor core,energie renouvelable,reactor,75.0,63,
11032.0,auteur compositeur,songwriter,other,songwrit,145.0,49,
6384.0,une part de pizza,a slice of pizza,mesures poids quantites,slice,44.0,76,
10188.0,cornichon,bullfighting,other,bullfight,75.0,63,
10837.0,clochard,tramp,other,tramp,122.0,52,
4370.0,une araignée,a spider,les insectes en complete,spider,973.0,18,
3656.0,des yeux noisette,hazel eyes,decrire tete et visage en,hazel,95.0,58,
1243.0,du fil dentaire,dental floss,salle de bain,floss,13.0,93,
8693.0,vague,sketchy,other,sketchi,30.0,85,
4645.0,le venezuela,venezuela,pays du monde en,venezuela,711.0,22,
5001.0,façonner,to shape,verbes cuisine,shape,514.0,27,
11581.0,conseils,guidance,other,guidanc,277.0,37,
2328.0,la nécropole,the necropolis,histoire passe,necropoli,4.0,98,
9708.0,châtaigne,chestnut,other,chestnut,54.0,70,
11701.0,cordonnier,shoemaker,other,shoemak,331.0,34,
10965.0,cornemuseur,piper,other,piper,138.0,50,
1795.0,les yeux grands ouverts,eyes wide open,gestes et positions,eye,1414.0,14,
9796.0,ombragé,shaded,other,shade,57.0,69,
2903.0,frotter  récurer,to scrub,les taches menageres,scrub,4.0,98,
5138.0,de la petite friture,whitebait,nourriture et boissons,whitebait,1.0,100,
2137.0,une querelle,a quarrel,guerre et paix,quarrel,31.0,84,
10234.0,rappelant,reminiscent,other,reminisc,78.0,62,
11801.0,faire apparaître,reveal,other,reveal,376.0,32,
2726.0,une filiale,a subsidiary,argent banque finance,subsidiari,15.0,92,
5748.0,payer demi tarif,to pay half fare,vocabulaire se deplacer moyens de transport,fare,147.0,49,
11264.0,vaisseau spatial,spacecraft,other,spacecraft,184.0,44,
9747.0,impasse,stalemate,other,stalem,55.0,70,
1828.0,des bombes guidées,guided bombs,guerre et paix,bomb,2057.0,11,
2104.0,une embuscade,an ambush,guerre et paix,ambush,184.0,44,
8061.0,le salaire brut,gross salary,recherche emploi,gross,27.0,88,
4542.0,la chine,china,pays du monde en,china,5444.0,5,
3405.0,aller en enfer,to go to hell,religions et croyances,hell,1814.0,12,
6896.0,la digestion,digestion,dietetique et nutrition,digest,74.0,64,
12487.0,étiqueter,label,other,label,1547.0,14,
6458.0,autocollant,sticker,industrie,sticker,22.0,90,
2924.0,gris  maussade,dull,meteo climat,dull,51.0,72,
361.0,équivalent,equivalent,adjectifs utiles,equival,1166.0,16,
9513.0,herse,harrow,other,harrow,48.0,74,
8066.0,un chasseur de têtes,a headhunter,recherche emploi,headhunt,5.0,97,
5632.0,la passerelle,the gangway,vocabulaire se deplacer moyens de transport,gangway,1.0,100,
12478.0,débutant,rookie,other,rooki,1514.0,14,
4336.0,une baleine à bosse,a humpback whale,animaux aquatiques,humpback,26.0,89,
12656.0,titulaire,holder,other,holder,2724.0,9,
3478.0,la queue,the queue,vocabulaire ville et lieux publics,queue,42.0,77,
1339.0,un enfant,a child,decrire quelquun en,child,1575.0,13,
657.0,planter,to plant,arbres plantes jardinage,plant,263.0,38,
3522.0,un locataire,a tenant,vocabulaire ville et lieux publics,tenant,55.0,70,
2106.0,une escadrille,a squadron,guerre et paix,squadron,5168.0,5,
2686.0,la monnaie  l’argent,money,argent banque finance,money,4218.0,6,
1098.0,un cabinet d’avocats,a law firm,loi justice juridique en,firm,409.0,31,
7247.0,la diarrhée,diarrhea,les maladies,diarrhea,90.0,59,
11362.0,rappelé,recalled,other,recal,205.0,42,
12510.0,qui convient,suitable,other,suitabl,1632.0,13,
11524.0,résoudre,solve,other,solv,252.0,39,
3684.0,des dents de lapin,buck teeth,decrire tete et visage en,teeth,7.0,96,
470.0,passionné,passionate,adjectifs essentiels en,passion,21.0,90,
7971.0,l’énergie nucléaire,nuclear energy,societe moderne problemes sociaux,nuclear,2044.0,11,
10976.0,saucisson,sausage,other,sausag,139.0,50,
4410.0,une caille,a quail,les oiseaux,quail,27.0,88,
6941.0,se mettre au régime,to go on a diet,dietetique et nutrition,diet,333.0,34,
8265.0,la radiation nucléaire,nuclear radiation,energie renouvelable,radiat,358.0,33,
6523.0,échéance client,customer due date,industrie,custom,12.0,94,
10529.0,rapide,prompt,other,prompt,96.0,57,
6955.0,le battage publicitaire,the hype,marketing publicite,hype,35.0,81,
12024.0,à la perfection,perfectly,other,perfectli,519.0,26,
5735.0,embarquer,to embark,vocabulaire se deplacer moyens de transport,embark,151.0,48,
4677.0,l’océanie,oceania,pays du monde en,oceania,268.0,38,
4649.0,le zimbabwe,zimbabwe,pays du monde en,zimbabw,621.0,24,
12304.0,feuillu,leafy,other,leafi,909.0,19,
8808.0,vif,vivid,other,vivid,32.0,84,
7487.0,la chimiothérapie,chemotherapy,sante et medecine,chemotherapi,23.0,90,
10719.0,chanteur,vocalist,other,vocalist,112.0,54,
6021.0,un discours commercial,a sales pitch,commerce et affaires,sale,478.0,28,
6579.0,la production en série,mass production,industrie,mass,2116.0,11,
8156.0,confus  peu clair,confused  unclear,esprit opinion,unclear,613.0,24,
9118.0,inestimable,invaluable,other,invalu,38.0,80,
736.0,une épine,a thorn,arbres plantes jardinage,thorn,60.0,68,
8074.0,une offre d’emploi,a job offer,recherche emploi,offer,995.0,18,
11269.0,diffuseur,broadcaster,other,broadcast,185.0,44,
5866.0,des vêtements de sport,sportswear,vetements et accessoires en,sportswear,13.0,93,
11004.0,nain,midget,other,midget,141.0,49,
9224.0,autel,altar,other,altar,40.0,78,
4010.0,handicapé,disabled,voyage et tourisme,disabl,14648.0,3,
11298.0,la paresse,sloth,other,sloth,193.0,44,
3587.0,un globe oculaire,an eyeball,decrire tete et visage en,eyebal,7.0,96,
8484.0,indéniablement,undeniably,other,undeni,27.0,88,
12210.0,nuage,cloud,other,cloud,721.0,22,
3317.0,un musulman,muslim,religions et croyances,muslim,919.0,19,
651.0,le jardin,the garden,arbres plantes jardinage,garden,807.0,21,
6442.0,trop facturer,to overcharge,vocabulaire hotellerie,overcharg,1.0,100,
10492.0,idem,ditto,other,ditto,93.0,58,
8615.0,avec curiosité,curiously,other,curious,29.0,86,
11350.0,éparpillé,scattered,other,scatter,201.0,43,
4103.0,la puanteur,the stench,les cinq sens,stench,8.0,96,
274.0,attentif,attentive,adjectifs utiles,attent,117637.0,1,
5061.0,de l’huile, cooking  oil,nourriture et boissons,cook,40.0,78,
8579.0,gardien,barkeep,other,barkeep,28.0,87,
506.0,responsable,responsible,adjectifs essentiels en,respons,1723.0,12,
6986.0,un produit star,a star product,marketing publicite,star,1952.0,11,
9701.0,jour du jugement dernier,doomsday,other,doomsday,53.0,71,
6567.0,l’industrie automobile,the car industry,industrie,industri,1226.0,16,
893.0,la discrimination,discrimination,crime criminalite,discrimin,208.0,42,
8801.0,terrible,dreadful,other,dread,32.0,84,
955.0,un tueur en série,a serial killer,crime criminalite,killer,164.0,47,
4921.0,une cafetière,a coffee pot,ustensiles cuisine,pot,343.0,34,
5330.0,un duc,a duke,politique gouvernement,duke,1616.0,13,
9706.0,traversin,bolster,other,bolster,54.0,70,
283.0,bonne santé,soundness,adjectifs utiles,sound,956.0,19,
11388.0,convenable,suited,other,suit,211.0,42,
4546.0,la côte d’ivoire,ivory coast,pays du monde en,ivori,176.0,45,
2138.0,une rançon,a ransom,guerre et paix,ransom,87.0,60,
11747.0,s étirer,stretch,other,stretch,352.0,33,
2216.0,réprimer,to crack down,guerre et paix,crack,76.0,63,
1670.0,une leçon,a lesson,education et ecole,lesson,159.0,47,
1772.0,frère et soeur,siblings,famille et amis,sibl,44.0,76,
5423.0,la colère,anger,sentiments et emotions en mots,anger,368.0,32,
7005.0,une vache à lait,a cash cow,marketing publicite,cow,4.0,98,
8108.0,la remise à neuf,refurbishment,entreprise monde du travail,refurbish,46.0,75,
11719.0,retirer,withdraw,other,withdraw,340.0,34,
12302.0,véritable,genuine,other,genuin,905.0,19,
7930.0,réécrire,to rewrite,livres et ecriture,rewrit,1279.0,15,
4528.0,l’iraq,iraq,pays du monde en,iraq,4003.0,6,
2308.0,l’influence,the influence,histoire passe,influenc,841.0,20,
12252.0,sol,floor,other,floor,797.0,21,
4147.0,un melon,a melon,fruits,melon,48.0,74,
2629.0,le ski,skiing,sport,ski,494.0,27,
10678.0,côté sous le vent,leeward,other,leeward,108.0,55,
12351.0,tournage,shooting,other,shoot,1006.0,18,
12086.0,balancé,swept,other,swept,569.0,25,
3207.0,du polyester,polyester,materiaux et matieres,polyest,48.0,74,
9161.0,nécrologie,obituary,other,obituari,39.0,79,
8311.0,un réacteur nucléaire,a nuclear reactor,energie renouvelable,reactor,75.0,63,
2519.0,un instrument à bois,a wood instrument,musique,instrument,233.0,40,
8397.0,loulou,spitz,other,spitz,26.0,89,
8123.0,une formation continue,adult education,entreprise monde du travail,adult,433.0,30,
3127.0,de la lave,lava,catastrophes naturelles,lava,114.0,54,
12525.0,l autriche,austria,other,austria,1679.0,13,
12505.0,fermé,closed,other,close,1620.0,13,
3646.0,des sourcils arqués,arched eyebrows,decrire tete et visage en,eyebrow,21.0,90,
10543.0,main d œuvre,manpower,other,manpow,97.0,57,
4827.0,un moniteur,monitor,informatique internet,monitor,220.0,41,
2409.0,aller à la salle de gym,to go to the gym,hobbies et loisirs,to,6032733.0,1,
458.0,nerveux,nervous,adjectifs essentiels en,nervou,314.0,35,
2118.0,une guérilla,guerrilla warfare,guerre et paix,guerrilla,186.0,44,
9585.0,front,forehead,other,forehead,50.0,72,
9716.0,flambeau,torchwood,other,torchwood,54.0,70,
