ID,PORTUGAIS,JAPAN,INTERVAL
7045,aritmética,算術,63
14466,desejado,欲しかった,5
12197,bastão,コウモリ,9
9248,invenção,発明,29
2086,zippy.,ジッピー,92
12092,inativado,不活影,26
14149,solteiro,シングル,8
10753,chan.,ちゃん,38
11870,jeremy.,ジェレミー,29
7066,bethlehem.,ベツレヘム,64
3444,nuke.,核兵器,78
1671,tangerinas,タンジェリン,75
4096,anemia,貧血,83
9819,hiroshima,広島,44
4089,pegajoso,粘着,83
10143,aristóteles,アリストテレス,42
8376,confiante,自信を持って,32
14054,mostrar,見せる,7
7985,impor,課す,33
5537,quarto,ベッドルーム,71
4146,papal,パパール,82
3145,drruze.,ドルツェ,88
8606,profundamente,深く,53
2214,britt.,ブリット,91
9430,excitante,エキサイティング,33
4419,isótopo,アイソトープ,68
3524,cerveja preta,スタウト,86
1659,fumante,喫煙者,80
8391,thund.,th th,55
5426,seton.,上の設定,75
10850,kit,キット,36
8477,delicioso,美味しい,54
10975,porcaria,くだらない,36
11557,shakespeare.,シェイクスピア,32
9237,alcatrão,タール,48
8806,spoiler,ネタバレ,41
6334,doppler.,ドップラー,69
7528,glossário,用語集,60
13713,mar,海,12
11023,ênfase,強調,36
12095,aliança,合同,27
7630,extraterrestre,眼底最新,59
8996,sussurrar,ささやく,32
1342,nanômetro,ナノメーター,96
6791,rítmico,リズミカル,65
9024,dióxido,二酸化,51
10891,barbara,バーバラ,37
12717,mandar,送信,15
9297,caridade,慈愛,45
12784,elementos,要素,15
5067,schweizer,シュシャイザー,77
14501,autoridades,当局,8
6236,rusher.,ルシャー,63
9547,liechtenstein.,リヒテンシュタイン,47
10386,freeman,フリーマン,40
4882,robbins.,ロビンズ,75
10742,aborto,中絶,35
6900,contabilizado,会計,5
10978,doce,甘い,35
2,pretzel,プレッツェル,93
5686,lowry,low low,72
3064,chaminé,煙突,78
13575,prumo,ボブ,12
1195,fentanil.,フェンタニル,96
12451,base de dados,データベース,23
7912,leander.,lean lean,59
11050,capítulo,章,30
4179,carretel,リール,50
10229,fezes,糞便,41
2423,newsworthy.,新権,90
12627,francis.,フランシス,22
4529,burroughs.,bur bur,80
8955,clint,クリント,51
13724,thomas.,トーマス,12
5019,encaracolado,縮れた,77
8104,fotos,pics pics,35
13802,com,と,5
11656,com sucesso,正常に,11
12315,mexicano,メキシコ,25
11813,mini,ミニ,29
9950,pioneiro,開拓者,36
9891,feriados,休日,26
2789,axolotl.,アクキツロ,89
3874,atalho,ショートカット,76
1477,diretor.,校長,93
9012,rly.,ゆがんで,51
14052,melhorar,より良い,9
308,churchyard.,教会園,100
8017,fúria,怒って,58
6847,guerre.,gu,65
8541,círculos,丸い,26
10606,brincadeira,b b,39
6545,antuérpia,アントワープ,67
10072,lendário,伝説の,43
7447,derry,derう,62
4417,redistritamento,再縮小します,80
13723,combate,戦闘,11
12519,hadal.,ハドラル,23
4911,marconi.,マルコニー,78
8883,governamental,政府の,51
7079,mirza.,ミルザ,64
7710,termo,満了,60
11433,invicto,無敗,33
3562,romper,別れる,83
7583,bunt,バント,53
5438,tonca,トーンキン,75
10240,franco,フランコ,41
3407,redwood,薄肉,83
13413,zona,ゾーン,13
10383,não oficial,非公式,38
8120,softball.,ソフトボール,57
7520,indelicado,imp imp,61
7518,crossover,cross cross,58
13097,categorias,カテゴリー,6
5036,virgínia,バージニア人,69
1129,oka.,岡海,95
6837,tequila,テキーラ,65
9118,ómega,オメガ,50
13966,precisar,必要,6
9824,maroons.,仲人たち,39
5971,até a próxima,お別れ,70
7916,eddy,渦,58
11129,mais rápido,もっと早く,35
327,quimono,着物,98
10415,juliet.,ジュリエット,40
5562,midwestern.,中西部の,74
8651,computador portátil,ラップトップ,53
7297,malaya.,マラヤ,62
230,subgrupo,サブグループ,91
6436,diga,dir dir,67
11902,montgomery,モンゴメリー,29
5822,casar,結婚した,38
5247,intranet,イントラネット,76
12003,bulldogs.,ブルドッグ,26
7335,idoso,お年寄り,62
3521,kannada,カンナダ,86
7218,punho,拳,52
4302,isolamento,絶縁,65
12509,décimo,t.,22
5472,explicativo,説明的な,74
11359,tabaco,タバコ,34
13094,daí,ダラ,16
766,ashkenazi.,アシュケナジ,98
10286,helicópteros,ヘリコプター,25
4946,reiterado,繰り返した,55
5373,indochina,インドシナ,75
3870,incômodo.,迷惑,84
2689,metra.,メトラ,90
8713,taiwanês,台湾人,53
7274,malária,マラリア,62
6375,desorganizado,無秩序,67
10720,gilbert.,ジルバート,38
8200,leve,ライトを,55
12046,presença,面前,27
8363,welch.,wel,55
6032,assinada,教えて,43
13976,sem,それなし,5
13902,funcionários,役人,9
13304,fãs.,ファン,11
4379,acelerar,加速する,34
1180,handguns.,拳銃,64
11493,vênus,金星,18
2905,bizantium.,ビザンチウム,88
10683,ouriço,ハリネズミー,38
14036,lar,家,7
5653,gibbons.,ギボンズ,62
9481,corp,株式会社,13
5376,furto,買い物をする,71
11307,perfil,プロフィール,29
8936,inspetor,インスペクタ,44
11692,terremotos,地震,12
12189,parker.,パーカー,26
7975,overcame.,オーバーケーブル,58
11148,download,ダウンロード,26
7830,aquiles,アキレス,59
196,whitworth,ウィットワース,100
6200,labirinto,迷路,68
9417,reaves,めくら,48
466,piso,トレッド,91
13325,garantir,保証する,13
8978,cortiça,コルク,49
3609,sumner.,スムナー,85
11303,concorrentes,競争相手,29
1658,nada.,南田,94
11030,preliminares,予備,36
9910,baja.,バジャ,44
4150,renovado,改装された,57
10320,limites,限界,8
5808,bleu.,ブルーリー,72
4183,pâncreas.,膵臓,82
5236,dodd.,ドッド,76
9314,berkeley.,バークレー,48
8774,freud.,フロイト,52
14405,outubro,10月,5
6514,citadel.,cit cit,67
12502,urbano,都市,23
10237,chaves,キー,11
3389,óleos.,油脂,15
6260,com defeito,障害物,69
3007,botão,つまみ,80
9048,mais novo,最年中,50
8639,picada,刺st,52
5382,denotar,わずかして,29
9013,demitir-se,辞任,25
6594,fuligem,すす,67
10179,malik.,マリク,42
5879,mostruário,ショーケース,55
4084,fastball,ファーストボール,81
5910,spud.,スパード,72
12418,classificado,分類された,22
7703,reciclando,リサイクル,52
7359,ocioso,id id,60
3912,efígie,eff eff,79
10875,nepal,ネパール,37
4851,holstein.,ホルスタイン,78
2126,upheaval.,激動,88
5719,fictício,ダミー,70
11840,painel publicitário,看板,29
8933,companheiros de equipe.,チームメイト,29
10594,arlington.,アーリントン,39
7589,jogar fora,投げ捨てる,42
3197,assistência médica,健康管理,88
13233,semi,半の,16
13011,pobre,貧しい,18
712,não escrito,めくらする,98
10721,cadeira,椅子,33
10873,herança,遺産,37
8416,orion,オリオン,55
6809,alavanca,レバー,63
6217,equestre,馬術,65
13418,suporte,保有者,13
11430,trindade,三位一体,33
9345,trabalho de casa,宿題,48
7167,carioca.,カリオカ,63
7669,simpatia,シンパシー,56
12864,escolha,選択,19
6390,blockbuster.,ブロックバスター,65
7910,lambeau,ランボー,59
4249,minesweeper.,minw,76
7075,legitimidade,正当性,64
8117,anorexia,拒食症,57
2605,mica,雲母,90
11962,evans.,エバンズ,28
10974,serra,シエラ,37
8373,âmbar,アンバー,55
5180,prem.,prem prem,76
9730,protuberância,膨らませる,45
4309,plainfield,プレーンフィールド,81
13508,jeff.,ジェフ,13
4929,fronteiras,フロンティアー,38
12078,amador,アマチュア,26
11326,queimando,燃焼,19
5924,mais quente,暑さ,71
543,harman,ハーマン,99
6766,peregrinos,巡礼者,58
13406,vale,谷,14
11952,tubarão,鮫,22
1613,ceilão,セイロン,94
6476,nitidamente,鋭く,68
4607,bridgewater,ブリッジウォーター,79
3467,sheila.,シェイラ,86
13451,filme,映画,12
93,microprocessadores,マイクロプロセッサー,74
4255,retaguarda,リアバード,81
9636,whitney.,ホイットニー,46
8887,coli.,大腸菌,51
9233,bissexual,バイセクシュアル,42
1608,horizontalmente,水平に,55
14192,acordado,同意した,11
7620,unânime,無声,45
1149,gamão,バックギャモン,96
12488,não relacionado,無関係,23
13444,começo,始まり,11
6581,andiron,and,67
13228,amarrado,縛ら,10
13821,esse,これ,5
9083,arranha-céu,高層ビル,47
859,bowers.,ワンキング,74
12588,albert.,アルバート,23
12792,lp.,l,21
10091,pego,gう,43
12739,ouvir,聞く,17
2246,minnie,ミネー,91
14082,san,さん,9
13551,significou,意味した,13
13183,implantado,展開,13
6284,restratário,restrenned,62
1419,credenciamento,認定,63
8152,paciência,忍耐,57
14315,direitos,権利,7
1155,gangrena,壊疽,96
9324,objecto,ob.,47
769,goshen.,五球,98
11451,gêmeo,ツイン,21
5259,implacável,執拗な,75
13786,por outro lado,それ以外は,11
1491,vitidez,真実性,95
8809,polca,ポルカ,52
5,ixion.,イクジオン,100
14079,tornar-se,なる,7
11503,tibete.,チベット,32
7479,feto,胎児,62
6674,rodman,ロドマン,67
10684,christie.,クリスティ,36
11214,palontologia,古熱学,35
2644,protetor solar,日焼け止め,90
14027,planos,予定,11
4018,calais.,カレイ,83
9776,psicodélico,サイケデリック,42
3670,nicho,適所,83
8862,laos,ラオス,48
13165,torre,タワー,15
1045,choctaw.,チョクタウ,97
4901,supercomputador,スーパーコンピュータ,76
8514,charlemagne.,チャールマン,54
2180,piquenique,ピクニック,91
7126,fugindo,逃亡した,44
4887,deluxe.,デラックス,78
10370,propaganda,広告,7
2376,verificar,確かめる,79
8685,surgiram,起源に,53
3820,couture.,クチュール,84
3169,transferase.,トランスフェラーゼ,88
8688,peppers.,コショウ,31
4223,sombreado,暈し,45
5295,são,シオン,75
9649,rti.,rt,46
14203,em processamento,処理,10
5745,reaberto,再び開く,61
13598,destaque,特徴,9
10919,beijo,接吻,34
8928,kimchi,キムチ,51
12390,nova,ノバの,24
344,hidroxil,ヒドロキシル,84
3501,entalhe,ノッチ,54
4116,dui.,du du,82
12127,medo,恐れ,22
1223,peltasts.,ペルタスト,93
11424,cacto,カクタス,33
7089,cervejeiro,醸造者,37
11298,incrível,すばらしい,32
12955,judaico,ユダヤ人,19
14164,faz,作る,5
6713,infeliz,不幸に,64
5987,marca d água,透かし,64
8960,michelangelo.,ミケランジェロ,51
18,faceta,ファセット,53
11679,uruguai,ウルグアイ,31
9598,humor,ユーモア,39
4432,glutamato.,グルタミート,78
5992,cavalo-marinho,シーホース,71
7087,sherlock.,シャーロック,64
5973,mater,企画,71
10039,azoto,窒素,42
6859,emprega,雇う,21
7787,millard.,ミッラード,60
8019,pax.,パックス,58
10151,recessão,不況,38
6831,sustentar,サスティーン,23
9423,turista,観光客,38
670,holm.,ホームズ,34
2348,não deveria,しゃべる,91
6653,rígido,剛の,63
11097,rochoso,岩のように,29
2372,caixa de correio,メールボックス,88
8277,dental,歯科,56
7918,égua,牝馬,58
558,sangh,サン,99
1288,circunferência,周,96
10192,gama,ガンマ,42
14133,vida,人生,10
7313,banzai.,ban ban,62
3743,peixes,魚座,85
1338,ingles,イングラル,93
4579,alii.,アリイ,80
5228,artrite,関節炎,76
9647,zâmbia,ザンビア,46
204,gazela,ガゼル,99
12868,noruega,ノルウェー,20
1136,centopéia,百貨デフ,96
12689,expansão,拡張,21
1875,dimetil,ジメチル,93
9156,aberdeen.,アバディーン,50
5203,em que,である,76
8271,dali.,ダリ,56
2485,úmido,湿気が多い,68
1591,decorrido,経過,92
4471,ola.,オラリー,80
12396,gráficos,チャート,13
12282,louco,クレイジー,25
13534,opinião,意見,10
6363,onondaga.,園内,69
425,supermarino,スーパーマリン,100
7315,homem de negocios,ビジネスマン,62
6539,unificação,統一,67
8327,orientação,オリエンテーション,31
1643,sholom.,sh sh,94
3986,lobisomem,人狼,83
11858,alturas,ハイツ,21
1431,observadores,ウォッチャー,87
10991,hart.,ハート,36
3637,hillman,丘陵地帯,85
11910,tumulto,暴動,15
7780,hesperiano,hes hes,60
4443,aquático,水生,46
8804,bn.,紀元前,52
1933,marauder.,mar mar,80
3563,eras.,er,15
2106,guardas,警備員,92
10679,avalanche,雪崩,38
8501,cálculo,微笑み,54
2942,dandelion,タンポポ,87
2044,antenas,アンテナ,59
5394,ilógico,ill ill,73
9575,simultaneamente,同時に,41
2500,chaparral.,チャパラル,88
9135,stalingrado.,スターリングラード,50
10479,etíope,エチオピア語,39
13279,iii.,i,15
9220,detido,拘禁されて,45
1982,jackpot.,ジャックポット,92
4896,empreiteiros,請負業者,62
5075,livreto,冊子,73
10910,cientologia,サイエントロジー,37
2819,irregularidade,不正行為,88
11336,retirado,引きこもった,34
2793,soleil.,ソレイユー,89
1314,desnutrição,栄養失調,96
11036,bahamas.,バハマ,36
1135,bolívar.,ボリバル,96
10810,sacrifício,犠牲,37
5713,di-hidrogênio,二塩素,73
8246,funky,ファンキー,56
8861,tiffany.,ティファニー,52
5327,sofrimento,苦痛,63
5981,anarquista,アナキスト,62
9439,andorra,and and,48
11347,apelido,ニックネーム,26
8096,perímetro,per per,57
13637,tribunal,裁判所,12
7382,frustrante,イライラする,7
4928,hornish,淫乱,78
381,vice-rei,ヴィセロイ,97
11329,décimo sétimo,17,34
3455,liza.,リザ,86
2507,emulsão,乳剤,90
5410,brewster.,ブリュースター,75
10390,saudações,挨拶,34
4430,cheung.,チュン,80
11955,caçar,ハント,23
7242,melamina,メラミン,63
8387,flandres,フランドル,55
923,zain,ザイン,97
13629,jack,ジャック,12
4069,totem,トーテム,81
10693,justificação,正当化,37
9199,asterisco,アスタリスク,47
2049,kwan.,九k,92
9422,joanesburgo,ヨハネスブルグ,48
5210,semestre,学期,75
9870,broto,蕾,42
7587,vaia,ブー,49
2478,pica-pau,キツツキ,90
8744,claus.,cl,52
8258,tai.,太った,56
3011,elisha.,エリシャ,88
3114,baço,脾臓,87
2254,prequel,前児童,91
2083,cima.,シマ,92
11429,inaugural,就任,30
13998,serviço,サービス,7
5536,rachado,割れた,33
8361,imediatamente,即座に,55
13814,vai,意思,5
8902,autônomo,自主的な,50
13547,fórmula,方式,13
11468,haste,ロッド,31
649,semifinalista,セミフィナリスト,99
13084,cingapura,シンガポール,17
6006,neanderthal,ネアンデルタール,71
3658,crawley,クローリー,85
4174,estilhaços,恥骨,82
12673,conspiração,陰謀,22
4321,hobbit,ホビット,81
4905,capacitor,コンデンサー,75
10228,confortável,快適,29
13498,lutador,戦士,12
4687,meio-fio,縁石,67
4658,inevitavelmente,必然的に,49
405,basculante,tip tip,100
12447,nelson.,ネルソン,24
12434,transporte aéreo,エアリフト,23
12774,sudeste,南東,21
5820,tolice,馬鹿げた,69
12122,automático,自動的に,5
7467,transparência,透明性,45
77,macclesfield,マッコレンド,100
12999,desconhecido,わからない,18
9374,turcos,タークス,40
4669,heller.,ハーガー,79
177,nostalgia,懐胎,100
527,pré -brista,先週の,99
260,smiler.,スズメバチ,97
2763,estatutos,法令,61
13523,verão,夏,13
12445,dinastia,王朝,23
4811,deturpação,詐称,75
13794,e,そして,5
12299,terrenos,根拠,12
8523,bon.,盆,54
12263,têmpora,寺,25
11508,famílias,家族向け,11
11759,bispo,司教,29
11494,shalom.,sh,32
10015,diretores,取締役,17
8610,uvas,ブドウ,43
10550,sar.,サール,39
7287,contaminação,汚染,45
5814,confiança.,依存,72
12641,clarear,軽くする,22
14332,alcançado,到達した,9
2487,corporal,身体的,90
10227,coelho,バニー,40
11595,ussr.,ソビエト連邦,31
4877,vaga-lume,fir,77
13678,estabelecido,設立,10
13923,rede,通信網,8
10202,ação de graças,感謝祭,42
1853,antiaéreo,アンチリアラフト,93
7617,gordinho,脂肪の,61
3928,istmo,伊万身,84
10963,carimbo,切手,30
6750,convenção política,カーシー,66
10780,teorema,定理,37
11717,harvey.,ハーベー,30
10199,falou,話した,41
12677,mississippi.,ミシシッピ,22
5985,northbound,北陸,71
12687,ferro,鉄,19
3211,rainier,雨水池,88
4867,defensor,婚約者,78
12371,aaron.,アーロン,25
11322,júlio.,ジュリアス,34
2397,anti-desportivo,絶対的なマンのような,91
7068,baixista,ベーシスト,63
7979,periélio,近日,58
944,blabbering.,ブラムベーリング,95
398,spacetime.,時空,100
2239,matadouro,食肉処理場,91
1986,não explodido,不発,93
11182,steeplechase.,stpl,35
13910,desde,以来,7
5841,charuto,葉巻,70
10112,walsh.,ウォルシュ,42
10113,ascídio,アジジアン,42
1143,bonsai.,盆栽,96
10556,restrito,制限付き,16
12061,qualquer lugar,どこでも,27
7815,faulkner.,フォークナー,59
1928,shr.,ヒト,93
5861,hiperatividade,hyper hyper,69
6716,pera,梨,65
7810,rubicon.,ルビコン,59
3323,pinto.,ピント,87
4908,não programado,予定されていない,78
12532,esclarecer,明らかにする,21
11960,imperial,インペリアル,24
8229,autoritativo,官能的です,54
2853,fourier.,フーリエ,88
11355,edgar.,エッジャー,34
5743,sicômoro,シカモア,71
5766,scottie.,スコッティリー,68
8646,atlantis.,アトランティス,53
6452,skunk,スカンク,68
13757,sulista,南方の,11
9225,exibe.,展示されている,13
9121,az.,azの,50
10507,pânico,パニック,39
8583,inquisição,尋ねる,53
2683,carroçaria,ボディワーク,89
2496,katana.,カタナ,90
9489,footy.,魚介,47
11288,siracusa.,シラキュース,34
11405,romeo.,ロミオ,33
7857,frouxamente,ゆるい,29
14168,política,ポリシー,6
1210,pentagrama,ペンタグラム,96
4294,tesoura,ハサミ,69
6041,atum,ツナ,70
11260,argila,粘土,34
8101,tiebreaker.,タイ・ブレーカー,57
