ID,PORTUGAIS,KOREAN,INTERVAL
12198,kirk.,교회,26
2596,robe.,옷,81
9658,lancaster.,랭커스터,46
3672,mais simples,가장 단순한,85
2640,malte,맥아,88
11200,caos,혼돈,32
10157,elvis.,엘비스,42
12249,capa,...곶,25
11999,casado,결혼,27
7167,carioca.,카리카의,63
3798,mahdi.,마흐디,84
9472,magalhães,마젤란,47
7237,saunders.,상하뱀,62
4371,desvantagem,불리,65
4984,buster.,버스터,71
4774,citrino,감귤류,79
11333,osso,뼈,28
7562,ponce.,폰세,61
13897,feito,만들어진,5
4104,eniac.,요원,82
5460,pam.,팸을 바르게하다,74
13607,navegador,브라우저,12
11430,trindade,삼위 일체,33
6265,trajes,의상,39
5308,lipídico,지질,74
1847,askew.,비스듬히,93
5916,vão,헛된,71
11241,nervoso,화난,34
3850,crosser.,교차점,81
13713,mar,바다,12
10780,teorema,정리,37
14072,ordem,주문하다,9
12329,alaska.,알래스카,25
13896,sob,아래에,7
10593,radical,근본적인,33
9961,raramente,드물게,26
12543,contrato,계약,19
1222,toastmaster.,토스트 마스터,94
10344,dieta,다이어트,39
13325,garantir,안전하게 하다,14
7051,propenso,...을 빼앗다,63
6923,unix.,유닉스,65
13548,pensilvânia.,펜실베니아,13
12010,geléia,잼,25
12048,lobo,늑대,27
5174,vaginal,질의,73
2787,telegrama,전보,84
14151,sul,남쪽,8
3990,confiscado,몰수했다,71
14476,unidades,운전,10
8697,besteira,엉터리,53
9185,deusa,여신,48
12200,relativamente,비교적,19
8987,erro de digitação,오식,31
1340,contra-ataques,반발,57
7065,sintético,인조,62
836,rapido.,라피고,98
8054,tha,그쪽으로,58
3415,ocarina,오카리나,86
8046,ódio,증오,57
11492,típica,전형적인,23
10722,emma.,엠마,38
4518,paradigma,어형 변화표,79
3333,turnpike.,통행세 받는 문,82
4982,circuncisão,할례,75
10851,lo.,봐라,37
9256,curt.,무뚝뚝한,49
4856,refinaria,정련소,62
5984,caimão,카이만,68
2327,mineiro,갱부,36
10738,contratado,고용 된 것,28
4397,beaufort,보 퍼스,81
5596,spitfires.,스피트 파이어,61
3269,empilhado,쌓여있다,48
8062,parâmetros.,매개 변수,43
6453,haiku.,하이쿠,68
2636,turbante,터번,88
6794,musa,무사한,65
8689,tristemente,슬프게도,53
6257,bagagem,수하물,69
8256,garth.,어량,56
10362,aumenta,증가한다,12
13939,próximo,다음,6
7328,satisfação,만족감,62
9051,eutanásia,안락사,51
12660,charlie.,백인,22
13906,cada,각,8
11852,chupar,빨다,22
5055,autoritário,권위주의자들,73
3615,tarântula,타란툴라 거미,85
7515,balada,민요,55
5655,stephane.,스테파네,73
8977,atirador de elite,저격병,47
8853,teatral,연극,50
4797,nucleótido,뉴클레오타이드,70
8255,bem-estar,복지,56
11567,a parte  de lado,곁에,31
11589,indesejável,반갑지 않은,31
2983,kensington,켄싱턴,88
10143,aristóteles,아리스토텔레스,42
2587,intuições,통찰력,45
6433,limpador,청소기,64
211,valão,왈론 사람,100
1757,quando é,거세한 숫양,93
4895,hereford,여기에 들었다,78
3751,basso.,바소,85
13569,acampamento,캠프,12
11861,profundidade,깊이,28
8307,guarda-chuva,우산,55
9891,feriados,휴가,26
7126,fugindo,도주,44
9248,invenção,발명,29
1181,baionetas.,총검,75
6921,cão,사냥개,60
12596,4,iv.,23
11973,nancy,낸시,28
8277,dental,이의,56
12251,sagrado,거룩한,25
1244,enlouquecimento,괴롭히는 것,28
9659,porteiro,문지기,45
10666,stalin.,스탈린,38
1877,vigília,깨어 있는,27
5946,duffy.,더피,71
2068,mártir,순교자,61
8929,nazismo,국가 사회주의,51
11187,paraguai,파라과이,35
4577,napa.,나파,80
6102,clamo,대합,69
3181,mojo.,모조,87
13365,laranja,주황색,14
4321,hobbit,호빗의,81
10670,banco,벤치,36
8757,mozart.,모짜르트,53
9997,piffle.,실없는 말,43
7797,do mesmo,그것의,59
1703,bungee.,번지,94
10429,fingir,잉크,39
14187,continuar,계속하다,5
3657,retomada,재개,84
1039,improvisado,임시 변통,97
163,frequencia,주파수,100
3846,licenciante,라이센스업자,84
12532,esclarecer,밝히다,21
10677,cervo,사슴,38
8408,winchester.,윈체스터,55
9006,coventry.,코벤트리,51
661,chamadores,호출자,63
5484,supermercados,슈퍼마켓,59
347,carteiro,우편 집배원,100
2303,deflexão,편향,60
4179,carretel,릴,50
10637,nicarágua,니카라과,38
14171,abril,4월,5
9945,jardim zoológico,동물원,43
13913,ambos,둘 다,8
10377,parceiro,파트너,31
9774,verificação,확인,45
7732,diem.,일주일,60
4107,lançador no beisebol,슬러거,78
4693,cartunista,만화가,67
1599,endurecer,강하게 하다,73
495,cócegas,간지럼,85
5588,faseado,단계적으로,24
12489,quarta-feira,수요일,23
12097,argumentos.,인수,16
9783,dobrar,겹,33
11683,preferir,선호하다,9
12204,bin,큰 상자,25
11631,pl.,...에 pl.,31
881,poeira estelar,...의 스타 더스트,97
4698,mete.,재다,73
9729,dezenove,십구,45
8972,armadilha,덫,33
3343,mitose,유사 분열,87
12159,foguete,로켓,20
3836,antitruste.,독점자,84
11519,instantâneo,플래시,29
670,holm.,강 속의 섬,34
3742,mongol,몽고 어,83
3083,úlcera,궤양,85
5193,alucinógeno,환각성,68
13107,drama,드라마,17
6924,laticínios,낙농,64
7233,capitalista,자본가,60
5912,terrestre,지난,70
11870,jeremy.,제레미,29
9618,azevinho,홀리,45
6506,através do qual,이에 의해,68
10030,barbados.,바베이도스,43
11441,rotas,경로,16
8405,ulster.,풀 스터,55
11164,genocídio,대량 학살,33
390,vertebrado,척골가 있는,91
8420,magnum,큰 술병,55
6584,blackcap.,검은 색,67
11785,espartano,스파르타 사람,24
13900,trabalhar,일하다,5
12657,indianapolis.,인디애나 폴리스,22
5940,causar,가하다,64
4006,populista,포퓰리스트 주의자,73
6749,meuse.,메이즈,66
47,spitz.,스피츠,100
2370,amar.,아마르,91
14296,terminou,끝났다,7
9142,por este meio,이로써,50
2766,servidão,serfdom.,89
3731,cro,크로,85
8203,groenlândia,그린란드,57
11799,intermediário,중간체,29
8282,poseidon,포세이돈,56
2208,titulação,적정,90
11091,carson.,카슨,36
4821,escandinavo,스칸디나비아 사람,73
5151,desportista,운동가,76
339,antimônio,안티몬,100
10976,pele,피부,32
8485,parede de pedra,돌담,54
1028,telic.,텔리언스,97
6003,salgueiro,솜틀,67
5165,asher.,아식지,76
11690,harvard,하버드,30
9350,sahara.,사하라도,48
3159,empresários,기업인,88
12652,secretário,비서,22
9559,kris.,크리스,47
8841,totalidade,전체,52
6518,puritano,청교도,62
2907,scrabble,스크래블,88
11495,sem cabeça,목이 없는,32
8099,uísque,위스키,57
13574,olímpico,올림피아 경기,10
4931,alegremente,행복하게,77
11008,embaixada,대사관,34
7744,antologia,시집,57
4466,nehru.,네와,80
8930,garantia,보장하다,34
701,elipse,타원,93
12610,del.,델,22
6513,impressionismo,인상주의,68
4969,gonzo.,곤잘로,77
6752,leveff.,최초,66
7960,becker.,베커,58
1490,hao.,하오,95
5613,sedição,정당,73
12510,item,안건,18
7987,verbatim,바꾸기,58
13440,qualquer que seja,무엇이든,14
9075,inativo,비활성으로,46
13845,s,에스,5
11132,ficou,섰다,35
2541,alto-falante,확성기,82
6741,escadaria,계단,62
10174,salva-vidas,근위대,41
12779,auto,자동으로,21
13714,campeões,챔피언,9
10451,ist.,흠,40
14105,executivo,경영진,18
6476,nitidamente,날카롭게,68
12663,oleiro,도공,22
3922,pais.,파이 소스,83
934,crucificação,큰 시련,97
6023,toalha,수건,66
10457,amsterdã.,암스테르담,39
13676,esboço  projeto,초안,11
3411,poliéster,폴리 에스테르,84
9617,fu.,부,46
381,vice-rei,총독,97
3682,firestone.,피사체,85
4340,yangtze.,양쯔강,81
3412,madeira compensada,합판,86
4139,northwards.,북쪽으로,32
3885,acne,좌창,83
5599,amplitude,진폭,73
10863,raiz,뿌리,28
14219,leste,동쪽,9
9002,obesidade,비만,49
512,ile.,일체,99
414,sonar,소나,100
5693,água doce,단 물,73
10857,desabou,붕괴 된 것,24
10296,webster.,웹스터,41
13870,maioria,최대,7
4239,iglesia.,이글레 티아,82
11924,sexualmente,성적으로,17
1693,náusea,메스꺼움,94
5851,telugu,텔루구 어,72
673,cimentada,시멘트,59
13178,comprimento,길이,15
8774,freud.,프로이트,53
11196,treze,열셋,35
11258,porco,돼지,28
10010,odyssey.,오디세이,43
7084,saxônia,색스니 털실,63
8740,trio,트리오,51
11252,atribuído,기인 한 것,14
11529,walt.,월트,32
13719,aka.,일명,12
1135,bolívar.,볼리바르,97
2118,desespero,절망,88
4509,lax.,낭모,75
12076,câncer,암,27
11562,menor.,최저의,31
6150,trenó,썰매,68
8318,underwood,나무 밑에,56
14473,mostrando,표시,9
13292,jordânia,요르단,15
3408,tigris.,티그리스,86
11908,incomum,특이한,25
8186,esmeralda,에메랄드,55
6492,cais,교각,60
13324,discordo,동의하지 않는다,14
11541,singh.,싱,32
2835,membros,사지,70
13176,meados de,중반,17
12969,atraso,지연,7
8328,cúbico,입방의,55
13266,grego,그리스 어,15
10319,linn.,폭포,41
8479,salada,샐러드,54
12428,evangelho,복음,24
6202,germain,제르메인,69
11411,mais devagar,느리다,33
7221,provação,집행 유예,61
2018,parcela,소포,85
8388,newsprint,신문 용지,55
10443,prejudicando,장애가있다,37
3861,equívoco,오인,63
13792,de,~의,5
12314,diário,일일,25
4630,iridescência,무지개 빛,78
10961,dragões.,드래곤,17
12580,fala,연설,21
4165,zigurat.,지구라트,82
10943,graus,학위,23
11221,fundador,설립자,31
9778,cassino.,카지노,41
776,enestado,꼭다,98
518,engolido,삼켰다,61
11806,leão,사자,17
6740,abacaxi,파인애플,66
1687,despreparado,준비되지 않은,94
9333,duradouro,참을 수 있는,29
2838,sem esperança,절망적 인,87
10919,beijo,키스,33
12308,convecção,전달,24
3187,continuum.,연속체,87
4100,whitehall.,관청,82
11044,renderizado,렌더링,18
10500,rodriguez.,로드리게스,39
5345,nevado,눈 덮인,75
4600,odômetro,주행 거리계,79
12825,que vale a pena,가치,20
10559,eleitores,유권자,33
10368,taco.,타코,40
13528,adão,아담,12
3004,bourbon,버번,86
1963,topográfico,지형,90
12227,aniversário,출생,12
8693,queimado,탄,53
756,pandemia,전 세계적인 유행병,97
6317,fotossíntese,광합성,69
10240,franco,프랑코,41
13955,alto,높은,7
7173,bis,두번,40
6464,leilão,경매,59
2708,arcanjo,대천사,88
13762,noite,밤,11
7495,balboa.,발보아,62
2040,trativo,촉각,92
2166,caracteres,숯,82
6183,cartel,카르텔,65
11060,nat.,냅씨,36
3156,sacerdócio,사제직,88
10588,sanders.,샌더스,37
14339,considerado,존경받는,5
5372,exaltar,ext.,75
244,comestível,먹을 수 있는,97
8731,felis.,펠리스,53
12016,estoque,스톡,24
11559,clare.,클라크,14
13612,internet,그물,12
10245,astrologia,점성학,39
2264,homem das cavernas,동굴 탐험가,91
2267,erodido,침식,82
10000,om.,옴,43
11503,tibete.,티베트,32
13819,eram,~이었다,6
1545,obelisco,오벨리스크,95
5470,encore.,연주,72
12481,vidro,유리,22
4907,feminista,여권 주장자,72
2447,acidentalmente,우연히,20
7472,região selvagem,황야,47
11758,aquecimento,따뜻하게 함,23
876,germes,세균,77
1603,hangar,격납고,90
6965,ejaculação,사정,62
10393,namorados,애인,39
4793,simetria,대칭,76
12546,pagar,지불,20
7082,yi.,이순신,63
6536,trocadilho,말장난,63
1377,parkland,파크 랜드,89
3848,jurisdições,관할 구역,49
1426,bóia,부표,82
4645,compartimento,구획,72
12988,lista de controle,체크리스트,18
804,querosene,둥유,98
2156,vazando,누출,38
11959,tatu,아르마딜로,28
6501,jericó,여리고,68
1043,darter.,시어,94
3524,cerveja preta,스타우트,86
11967,ie.,즉,28
3268,antagonista,길항근,64
11018,céltico,켈트 말,36
12134,vítimas.,피해자,22
5670,gras.,그라 어,73
3787,whitehead,화이트 헤드,84
2025,discípulos,제자들,80
10843,nível,층,36
6511,meerkat.,미어캣,68
6780,capataz,십장,66
13012,desfeito,푼,18
14253,texas,텍사스,9
13501,padrão,기준,11
10459,épico,서사시,39
5773,tributação,과세,72
1454,alpinista,등산가,67
7612,grover,그로버,61
12438,barry,바리,24
5635,braille.,점자,73
8709,sonny,얘야,53
7023,tapete,양탄자,62
10669,editorial,사설,34
5764,nixie.,배달 불능 우편물,72
2435,acidúria,산뇨,91
11149,perigoso,위험한,20
1662,cavalheirismo,기사도,94
3337,westphalia.,웨스트 팔렌,87
4037,mania,일시적 유행,67
9104,explosões.,폭발,26
7611,desencadeado.,unisthed.,57
13011,pobre,가난한,18
10310,mistério,신비,33
104,não reconhecido,unssessessed.,100
13124,prod.,찌르다,17
11990,desperdício,쓰레기,22
10838,terminal,단말기,24
6246,boro,붕소,69
1590,condensar,응축하다,50
12313,supremo,수 프림,25
14458,pensamento,생각,11
10352,dell,작은 골짜기,40
11230,orçamento,예산,33
3808,desnecessário,부르지 않은,83
11946,expressa,표현 된 것,14
12300,dissidente,반란군,25
12176,fora do comum,훌륭해,26
7321,ejetado,퇴장,53
9308,equatorial,매우 무더운,49
5267,coreografia,안무,75
6865,relutante,주저하는,59
9385,milho,옥수수,45
2997,yum.,얌이다,88
10701,brilhante,빛나는,38
8379,diamondbacks.,다이아몬드 백,53
1386,anamórfico,아나모픽,96
9748,cela,새장,43
4084,fastball,패스트볼,82
13466,no geral,전반적인,14
3676,tenor,테너,80
2555,altar,제단,90
9020,lente,렌즈,51
5283,pembroke.,펨 브로크,75
1981,herbicida,살초제,90
5330,memórias,회상록,66
1365,terre.,터리,96
626,invertebrado.,무척추 동물,98
6776,morrow.,이튿날,66
11944,alison,앨리슨,28
9637,varrendo,청소,27
9508,fúria,격노,39
7382,frustrante,불만스러운,7
8543,sh.,쉿,54
1624,bronquite,기관지염,94
11085,castro.,카스트로,36
4142,mais escura,어둡게하다,82
13340,régua,규모,14
7433,divã,이면,62
404,palmyra.,가장 우수한,100
5494,filho da puta,어리석은 사람,74
13953,voltar,뒤쪽에,7
13595,assistência,보조,10
10577,cenas,피트 길이,38
4003,aspérula,우드 루프,83
13835,quem,who,6
9905,agressivo,공격적인,34
4673,inofensivo,해가없는,79
2298,cloridrato,히드로 클로라이드,91
12700,panzer.,장갑차,21
4283,escorpiões,전갈,45
9704,capitólio,국회 의사당,45
11888,yahoo.,야후,29
1476,trampolim,트램폴린,90
10622,burton,버튼,38
13327,movimento,움직임,14
7343,cheerleading,치어 리딩,57
5247,intranet,인트라넷,76
9918,satanás,사탄,37
7638,aeromédico,호미니다,61
6214,curran.,파란 사람,69
12218,sarah.,사라,26
92,desintegração,분해,76
11006,ídolo,우상,35
12470,punt.,펀트,21
7999,savana,사바나,58
2706,agnóstico,불가지론,88
2096,exclamação,감탄,90
13791,o,그만큼,5
8222,huno,파괴자,50
5504,touradas,투우,73
13593,dave,데이브,12
2358,dessalinização,탈염,90
3011,elisha.,엘리사,88
10757,medidor,계량기,36
14510,eficaz,효과적인,10
11171,angus.,앵거스,35
4878,wah.,와금,78
5926,voluntariamente,자발적으로,71
1081,incômodo,성가신 것,97
9386,búlgaro,불가리아 사람,45
712,não escrito,씌어 있지 않은,98
5271,underdogs.,약자,55
11165,fw.,냉담한,35
3516,eucalipto,유칼립투스,86
1956,pechincha,싸게 사는 물건,58
4640,purificação,정화,79
10847,angola,앙골라,37
1564,lanceiro,창병,95
7818,incerteza,불확실성,57
8004,ancoragem,앵커리지,58
13121,vento,바람,12
2454,subjugado,차분해진,78
266,leniente,허술한,96
11543,arco-íris,무지개,31
6978,darcy.,다르시,64
4025,tábua,태블릿,66
6356,vela,양초,61
89,wallaby.,왈라비,76
11343,reabastecer,재 게시,33
6633,realinhamento,재배치,55
12121,enigma,수수께끼,27
6145,wagga.,와가,70
734,insatisfatório,만족스럽지 않은,98
3882,groundhog,지상해,83
599,eca,uh.,99
12151,doméstico,국내의,25
13601,divisões,부서,7
10690,horror,공포,37
12427,escolhido,선택한,24
3271,esquiador,스키 타는 사람,76
13839,a,ㅏ,5
1730,refeito,refone.,93
4905,capacitor,콘덴서,75
12226,evolução,진화,26
3875,anomalia,변칙,70
11364,jacob.,야곱,33
6220,mitt.,미트,68
12242,conceito,개념,23
11406,falcão,매,18
9255,pitágoras,피타고라스,49
13470,bandeira,깃발,12
7974,arrowhead,화살촉,58
4015,charlottesville.,샬럿 빌,83
4537,pfc.,일병,80
11945,décima primeira,십일,28
14311,escola,학교,6
3345,hipocrisia,위선,87
22,batom,립스틱,100
10413,afiado,날카로운,39
4063,killeen,킬렌,82
5197,discreto,분리 된 것,57
1612,berço,간이 침대,88
8979,sócrates,소크라테스,50
8262,nickelodeon.,니켈 로디언,56
6079,não permitido,허용되지 않았다,64
12415,alvorecer,새벽,24
5573,topologia,토폴로지,63
3406,esmagadoramente,압도적으로,86
3718,crime,중죄,80
169,dissólio,미숙하다,100
11803,ex,전,29
5207,perseguindo,스토킹,44
522,cottonwood,코튼 우드,99
1103,sortie.,돌격,54
12440,bruce.,브루스,24
1960,lilith.,릴리트,93
9052,ateísmo,무신론,51
13305,parágrafo,절,14
1897,surgido,arisen.,93
4619,yr.,예멘 아랍 공화국,71
246,aconselhamento,상담,59
8429,cesta,바구니,53
5064,sectário,종파리의,74
10547,quartel,막사,38
8617,à paisana,평복,54
14036,lar,집,7
7249,cidadão,버거스,60
2045,rotunda,원형 교차로,92
10901,falso,가짜,34
1067,nigers.,깜둥이,46
3871,horrivelmente,무섭게,48
5455,o portador,교군꾼,62
14358,gastos,지출,27
10720,gilbert.,길버트,38
10283,mosaico,모자이크,40
11030,preliminares,예비의,36
2887,traumático,외상성,86
12167,delta,델타,26
13189,químico,화학적 인,16
7165,costumeiro,습관적인,63
2855,descuidado,경솔한,84
5118,conner.,마누,75
880,halogeneto,할라이드,95
12261,richmond.,리치몬드,25
3179,pureza,청정,87
7684,mendel.,멘델,60
10553,rutherford.,루터 포드,39
13022,telefone,핸드폰,17
1626,carolus.,캐롤러스,94
2315,sacada,발코니,82
9615,resumir,요약하다,36
1996,baun.,바운,93
10430,franz.,프란츠,40
5612,puberdade,사춘기,73
5223,gabby.,말 많은,76
4088,acadia.,아카데아,82
604,chordate.,헌법,99
9393,infame,악명 높은,47
4228,chilre,짹짹,78
9924,árabe,아라비아 사람,43
1412,traços.,대시,46
7483,yardage,역 구내 사용권,62
8393,estacionário,변화 없는,55
