ID,ARABE,ENGLISH,INTERVAL
4187,طائر أسود,blackbird,82
11667,الديك,cock,30
12597,مستشفى,hospital,20
8694,فليتشر,fletcher,54
14208,مجال,field,8
1077,تحليل,analyzing,40
5891,الديناصورات,dinosaurs,50
13595,مساعدة,assistance,10
5915,داونفيلد,downfield,72
13076,المجتمع,society,17
2150,مشط,muffed,92
10781,البناء,linemen,38
12909,عنف,violence,20
1990,الجدة,grandma,90
2773,هزيمة,trickle,84
8435,القتلة,killers,33
14384,يقود,lead,7
10101,يرتدي,dressed,26
4585,المعيار,criterium,80
795,طيب المذاق,tasty,96
8267,تشي.,chee,57
8204,سيسيل,cecil,57
7593,قبو,basement,61
8125,ناضجة,mature,45
87,تبييض,bleaching,38
3589,دراجات نارية,motorcycles,25
536,الامتناع عن ممارسة الجنس,abstinence,98
11828,في الخارج,outer,30
9019,جينا,jenna,52
3873,مشاة,pedestrian,76
13027,كريستوفر,christopher,18
1720,أوسا,vg,94
12994,الحجم,magnitude,18
12707,حصاة,stone,18
6662,سميث,smyth,67
9273,إزالة الغابات,deforestation,49
7161,أرد سمك نهري,rudd,64
1614,فندق صغير,motel,88
9440,ماو,mao,48
4959,بدون طيار,unmanned,77
8808,مقدونيان,macedonian,47
6536,تور,pun,64
3407,الخشب الأحمر,redwood,83
4692,محمصة,toaster,76
6187,بيكارون,picaroon,70
9822,أورانوس,uranus,45
9907,دعوى,sued,22
1652,الجرافيت,graphite,94
10801,هايز,hayes,31
13430,الوردة,rose,13
7116,الكساد,bust,50
608,باديكير,pedicure,99
4129,دونني,donny,82
8929,النازية,nazism,52
13975,ثانية,second,7
6216,بياتريس,beatrice,70
12826,كارل,carl,20
10989,لادن,laden,37
10450,غير مهذب,rude,38
8822,ثلاثية,trilogy,52
12378,شرف,honor,19
4682,الشهم,gallant,79
12854,بلجيكا,belgium,20
4141,جهاز أولتراساوند,ultrasound,82
12148,عرف,knew,27
2564,سلمى,salma,90
12463,تايوان,taiwan,24
2345,في مكان ما,someplace,91
12427,اختيار,chosen,24
3251,بيكو,pico,88
9723,سمور,beaver,39
10205,جي امني,gm,42
11653,ملكية,ownership,31
11070,ثبت,proven,36
14163,بحث,research,10
7155,لوجستية,logistical,36
6246,البورون,boron,70
1648,بيردو,perdue,91
6707,بنديت,pundit,58
10892,تحطيم,smash,29
12556,أرز,rice,23
2482,لافندر,lavender,90
3317,مقابل,pharmacy,84
9874,تدرك,realise,36
1152,جولدي,goldie,95
7794,سكران,drunk,60
9761,كانتربيري,canterbury,46
14070,عالم,world,7
4135,نشور زجاجي,prism,82
9330,صانع,maker,40
2447,عن طريق الخطأ,accidently,21
13878,لذا,so,5
8982,جزيئي,molecular,52
978,المدرسة الثانوية,highschool,97
14082,سان,san,10
7627,طابعة,printer,55
13864,زيادة,over,7
2978,سيينا,siena,88
9542,مشبوه,suspicious,46
5918,بدون عنوان,untitled,72
8691,النهار,daytime,54
2085,مظلي,paratrooper,50
6091,سبيكة,slug,52
11228,جلس,sitting,24
5825,قطيع,herd,67
6842,نباتي,vegetarianism,59
5530,دعاية مغالى فيها,blurb,72
6020,اختبار,quiz,71
12653,كلفة,cost,19
3386,الكفر,disbelief,87
800,درويد,druid,88
2280,طلق ناري,gunshot,86
1816,الزبادي,yoghurt,94
10972,تعزيز,strengthening,18
9795,شاويش,sergeant,44
9350,الصحراء,sahara,49
13936,ملكنا,our,5
14394,سؤال,question,5
12637,برمجة,programming,11
9756,بشرية,mankind,46
14147,حديثاً,recently,5
4732,حساسية,sensitivity,39
9923,روبي,ruby,44
155,عربة يدوية,wheelbarrow,100
13527,تقنية,technology,12
10202,عيد الشكر,thanksgiving,42
13492,سيارة نقل,van,13
11024,الساحلية,coastal,37
5138,رفع الاثقال,weightlifting,76
7865,استعارة، مجاز,metaphor,54
9567,اعطا,gimme,48
2433,الخث,peat,91
10090,الكف,desist,43
1678,باتوتا,battuta,94
7543,جلالة,hm,62
13371,جبل,mountain,12
3714,الفونوغراف,phonograph,82
11243,منقي,filter,31
2298,هيدروكلوريد,hydrochloride,91
13834,أعلى,up,6
7665,حذار,beware,61
265,الصحة العقلية,sanity,100
7464,لينينغراد,leningrad,62
5257,مسئولة,liable,76
2936,الرفيق,comrade,63
12426,حليب,milk,24
13523,الصيف,summer,13
7311,تلا,dt,62
38,فرسي,equine,98
8154,رف,rack,42
9137,كذا,sic,51
8608,الشيعة,shia,54
1397,بيرير,berrier,96
9021,لاجونا,laguna,52
7648,دندي,dundee,61
6803,بولارد,pollard,66
11741,أمازون,amazon,30
5566,كوي,coy,74
12191,كوميديا,comedy,26
5709,مغالطة,fallacy,62
13308,كولورادو,colorado,15
5828,قهري,compelling,53
13730,الأسبانية,spanish,12
11414,غارة,raid,25
1081,مرهقة,cumbersome,96
865,فوسفوديستراس.,phosphodiesterase,97
1274,ري,rea,96
346,حاجي,haji,100
12622,أودي,oda,22
11289,لوثر,luther,34
703,مصباح يدوي,flashlight,93
1500,بصورة مذهلة,spectacularly,95
6770,نقص,shortage,53
9926,جبال الألب,alpine,44
6290,قذرة,sloppy,69
11826,وداعا,bye,28
2439,دفعة,impulse,80
7025,نضوب,depletion,49
6561,نيروبي,nairobi,68
9779,ديفونشاير,devonshire,46
10161,الرجل الوطواط,batman,43
7635,فلس,fil,58
85,وقت الحلم,dreamtime,100
3486,مخصب,enriched,68
5747,باوتشر,boucher,73
1766,كتاب الطبخ,cookbook,88
10769,راكب,passenger,27
8634,القمامة,rubbish,54
11329,السابع عشر,seventeenth,34
11472,بيت المقدس,jerusalem,33
14217,مرة أخرى,again,5
12028,قرص,disc,26
4702,غير مسؤول,irresponsible,76
6,تعثر,stumble,57
4378,السكسونات,saxons,53
1465,بالتتابع,sequentially,66
12679,انحيازا,biased,21
1149,طاولة الزهر,backgammon,96
6433,منظف,cleaner,65
7994,السويس,suez,59
2205,إعادة قراءة,reread,88
9490,ضئيل,narrowly,48
12162,مونتانا,montana,27
10390,تحية طيبة,greetings,34
2847,كلية,collage,88
10922,نيوفاوندلاند,newfoundland,38
10910,السيانتولوجيا,scientology,38
4400,ميناء حر,freeport,81
4610,تعلمت,learnt,80
4296,صفير,hyacinth,81
6798,التهاب رئوي,pneumonia,66
9335,في منتصف الطريق,halfway,49
5475,إعادة ترقيمها,renumbered,59
10831,شكاوي,complaints,26
4931,بسعادة,happily,78
7645,القيامة,resurrection,52
6865,ممانع,reluctant,60
7037,حل,resolving,20
8898,أزرار,buttons,7
10558,مصطنع,artificial,38
7497,تطوعي,voluntary,62
7912,ليندر,leander,60
8507,المهددة بالخطر,endangered,52
8478,قلم,pencil,53
2156,تسرب,leaking,39
2803,مقاعد,seater,88
2787,برقية,telegram,85
6932,فيرجيل,virgil,66
14211,أسابيع,weeks,9
12753,شبابيك,windows,11
2675,رديء,lousy,90
7269,مادة الكافيين,caffeine,63
6317,البناء الضوئي,photosynthesis,70
6914,باين,bien,64
10360,مصاص دماء,vampire,38
4059,صعد على متنها,onboard,83
10106,أيا كان,whatsoever,43
4615,غير مهم,unimportant,80
11567,جانبا,aside,32
4114,اختصار,shorthand,70
10191,متوتر,nervous,42
6876,التندرا,tundra,66
11422,شطرنج,chess,33
5064,طائفية,sectarian,75
4738,الأحقاد,hatchet,79
12214,تصحيحات,corrections,8
2976,أورسا,ursa,65
14038,السيد,mr,11
1641,الحنث,whammies,90
2968,التحريض,agitation,68
9591,غنم,gnome,46
2253,تشيكوسلوفاك,czechoslovak,88
7423,أنجلينا,angelina,62
3154,لا تتأثر,unaffected,88
8624,الهربس,herpes,54
7418,توأم,gemini,62
6918,بعد الثانوي,tertiary,66
8366,مناورة,maneuver,42
3872,مسمى,eponymous,83
6373,كلو,chloe,69
9117,جنسي,sexy,51
7456,تنوع,diversity,43
10131,يلوي,bend,39
250,مبرمجون,programmers,29
10720,جيلبرت,gilbert,38
13140,السويد,sweden,17
4402,بوسبي,busby,81
2724,شيخ,shaikh,89
3284,الشريعة,sharia,87
13347,الغموض,disambiguation,15
12133,يوم الخميس,thursday,27
3685,الأسرى,captives,53
11126,متستر,sneaky,36
2599,حارس شخصي,bodyguard,81
8274,ميت حي,undead,57
514,الدبابير,wasps,59
10540,أوكيناوا,okinawa,40
8291,سكين,knife,56
7365,بومبي.,pompeii,62
13000,كيرنز,cairns,19
13307,كتب,wrote,15
7871,ليم,lim,60
7986,فاجأ,stunned,43
3811,غرام,gram,64
13078,مطار,airport,17
13576,أمر,command,10
6513,انطباعية,impressionism,68
615,موتا,mota,99
166,بلواي,beltway,100
1631,فرج,vulva,94
9386,البلغارية,bulgarian,46
9393,سيء السمعة,infamous,47
253,أبنر,abner,100
13168,قنبلة,bomb,11
9712,سيرك,circus,46
12547,تبادل,exchange,21
11482,ثوري,revolutionary,31
6013,كاتب العمود,columnist,66
9892,البلاتين,platinum,45
13960,تقرير,report,5
9371,رايخ,reich,49
909,أوتر,otters,43
2383,أوبي,obi,91
10223,جايلز,giles,42
12318,فالتر,walter,25
3055,تسليم,handoff,88
13511,تورونتو,toronto,13
11444,كولثرارد,coulthard,33
10655,الحملات,campaigns,13
6885,البوير,bowyer,66
9518,تشارلستون,charleston,48
7823,كلير,claire,47
11193,هول,hull,35
13971,معدل,rate,7
3086,خالية,devoid,88
3250,الكرة والدبابيس,pinball,87
9217,قبل التاريخ,prehistoric,50
11559,كلارك,clarke,14
8922,يهوه,jehovah,52
6653,جامد,rigid,64
5083,تشيز كيك,cheesecake,76
3170,استبداد,tyranny,82
11421,ظروف,circumstances,31
13542,إضراب,strike,12
7180,إيقاع,tempo,63
8761,سيليكون,silicon,51
4640,طهارة,purification,80
14340,انخفض,declined,13
7435,أخوة,brotherhood,62
14519,يحضر,bring,6
4398,المستشارين,advisors,60
7558,تأشيرة,visa,57
12688,مكتوبة,spelled,12
14313,سابق,previous,11
13537,إلينوي,illinois,13
7683,باتيل,patel,61
10213,الجبار,mighty,42
7364,الأسحق,episcopal,62
11272,هربرت,herbert,35
7035,أبت,abt,65
11949,قناة,canal,28
11974,بشكل كبير,significantly,28
1764,مانع,blocker,84
12823,خلاق,creative,20
7766,التسلط,bullying,44
12829,لحم مقدد,bacon,20
2119,بيكرسفيلد,bakersfield,92
11767,ضرر وتلف,harm,12
4263,هيرتز,hertz,82
13624,الخارج,outside,12
1773,الخنزير,pinky,89
10258,مشاهدون,spectators,38
3987,جوجول,googol,83
4829,مبعوث,envoy,75
1728,اعتقال,retrospect,64
12487,عدالة,justice,23
7724,تصالح,reconciliation,61
3650,التف حوله,turnaround,82
3521,كانادا,kannada,86
6257,أمتعة,baggage,70
12388,نسق,layout,24
1337,نزاهه,righteousness,93
5184,فابيشي,fabiform,76
13594,حاضر,present,10
4179,بكرات,reels,51
8077,ألاميدا,alameda,58
13842,سنة,year,6
3633,برج القوس,sagittarius,86
10487,تعبير,composition,28
8754,قشر,peel,51
2166,شار,char,82
13313,فتاه,gal,15
13365,البرتقالي,orange,14
4810,لوي,louie,79
13738,جيم,jim,12
3711,سامسون,samson,85
8992,مدفوع,propelled,39
10070,متعبه,tired,25
12524,جوليان,julian,23
6598,تامي,tammy,68
1535,مقلد الصوت والحركة,mimic,92
2857,غير متحكم,unsolved,88
1883,ألانين,alanine,93
10364,إهانة,insult,22
3552,فسيحة,spacious,86
64,حزنا,saddened,94
5036,فرجينيا,virginian,70
11685,كولينز,collins,30
10939,هانك,hank,33
8948,دود,dod,52
11086,لمح,imply,23
9039,إعادة صياغة,restatement,48
3716,احتفاظ,retention,80
14048,الملفات,files,6
7199,الشرطي,policeman,64
3460,تون,tun,86
12459,ووكر,walker,24
12983,بيلي,billy,17
4303,لا يمكن الاستغناء عنه,irreplaceable,80
4283,العقارب,scorpions,45
6204,يان,yan,70
13245,جيسون,jason,16
1596,خبز,bake,62
6795,وحدات,modular,64
8067,واتس,watts,40
370,سينجلي,cingular,100
903,مضاعفة,doubly,97
313,الكاريزمية,charismatic,100
7749,نعومي,naomi,61
11079,جنوب شرق,southeastern,36
7702,كاستيلو,castillo,61
7477,باركواي,parkway,62
2851,منحوتة,carved,71
6165,الاكتظاظ السكاني,overpopulation,69
10555,البروسي,prussian,39
7701,ريج,reg,61
6963,أفروديت,aphrodite,65
460,الادمان,addictive,23
1890,انزل,lapsed,71
10171,في أي مكان,nowhere,43
11033,حامية,garrison,33
9466,نياجرا,niagara,48
9692,الخامس عشر,fifteenth,46
6958,غير الملموسة,intangible,65
10035,طفيف,slight,43
9637,كنس,sweeping,28
3046,فايت,fila,88
7566,توصي,recommends,12
868,أمين المظالم,ombudsman,97
3708,جسم الطائرة,fuselage,85
2459,السجائر,cigarettes,49
4861,السودانيين,sudanese,79
1204,قصب السكر,sugarcane,96
8119,المصارعون,gladiators,45
2948,الدهيد.,aldehyde,83
10123,بوق,horn,34
2464,حسابهم الخاص,freelance,84
13095,الحريه,freedom,17
12836,آلان,alan,20
9100,جودو,judo,51
4468,مي.,mee,81
421,القصة المصورة,storyboard,100
9745,تكميم,sleeve,36
72,تتباهى,boasting,56
13636,معلم,tagged,7
13567,سكوت,scott,13
10380,هيلاري,hilary,37
1722,جلا,vl,94
8985,توضيح,elaborate,44
13193,كتيب,manual,16
13176,منتصف,mid,17
13990,الكمبيوتر,pc,36
6388,غسل,wash,43
8042,تانر,tanner,59
6243,التسمية,nomenclature,70
12771,حيوان,animal,12
11814,دراسات,studies,16
12039,مجرم,criminal,25
4618,ويموث,weymouth,80
5578,بوهيميا,bohemia,74
11244,أساسي,cardinal,15
3830,نيدهام,needham,85
1046,صد,bodice,87
5366,منفتح,outgoing,75
10613,ماكسويل,maxwell,39
5926,طوعا، بمحض ارادتك,voluntarily,72
4974,اللوحة الأم,motherboard,78
12876,أعظم,greatest,20
872,بيلات,pilate,97
11512,هاردي,hardy,31
13092,ضربة جزاء,penalty,14
1943,هدوء مؤقت,lull,90
205,مقلاة,skillet,100
6913,سارية,mast,62
1419,الاعتماد الاكاديمي,accreditation,64
7662,هدنة,truce,61
1132,باندا,banda,96
1313,شامان,shaman,82
11301,فو,fo,34
8197,غائب,absent,57
630,لوش,louch,99
4597,جيريلا,guerilla,68
6900,حساب,accounted,5
8581,حطام سفينة,wreck,45
11306,أرجون,arjun,34
6960,طريق سريع,freeway,60
8236,شرب حتى الثمالة,buzz,55
11819,هبط,relegated,24
12650,تامبا,tampa,22
7255,سرا,covert,63
14149,أعزب,single,9
6135,كوكتيل,cocktail,65
10174,يا حارس الشاطئ,lifeguard,42
4911,ماركوني,marconi,78
13872,لأن,because,7
11253,سيئ,si,34
5716,حفيد,grandson,71
5571,بدقة,stadia,74
11031,تبادل لاطلاق النار,shootout,36
841,عربات التي تجرها الدواب,buggy,97
6217,الفروسية,equestrian,66
304,زونا,zona,100
13849,ش,u,6
3361,ميثيلفينيد,methylphenidate,87
8429,سلة,basket,53
1045,شوكتاو,choctaw,97
13285,سابعا,seventh,16
5963,اضبط,adjust,38
3683,عمياء,blindly,85
13341,شاعر,poet,14
12769,هامبشاير,hampshire,21
970,السعرات الحرارية,calorie,88
14040,ضمن,among,10
13182,رومان,roman,16
2366,فتات,crips,73
57,متضور جوعا,starving,85
9066,ملخص,synopsis,51
13536,كانساس,kansas,13
10277,مفكر,intellectual,38
10728,وتوقع,predicted,23
7564,بيكيت,becket,62
6729,صيغة المفرد,singular,62
9515,بصف,pf,48
14349,متاح,provided,6
12916,أصابت,struck,19
5472,توضيحي,explanatory,75
4905,مكثف,capacitor,76
11714,أنهايم,anaheim,31
12453,العمل,labor,23
7503,زنبق,lily,61
1464,بريكري,outcry,94
559,كاتسكيل,catskill,99
5369,مكافحة مضادة,counteroffensive,66
11895,التفشي,outbreak,28
11388,ترومان,truman,34
14286,كمية,amount,7
2024,الخبث,malice,90
210,المارونية,maronite,100
12068,تدفق,flow,25
6022,مقتطفات,excerpt,57
7932,ربي,rube,59
12902,ننسى,forget,19
636,ليشور,lich,99
9623,في الاتهام,figura,47
2267,تآكلت,eroded,82
12656,هنغاريا,hungary,22
7680,الاستمناء,masturbation,56
13467,الإذن,permission,13
6595,مرتب,neat,66
7931,جوزة الهند,coconut,59
13269,نظرية,theory,13
7737,إيرين,irene,61
4930,نظارات واقية,goggles,74
3129,كافكا,kafka,88
1971,بانتو,bantu,93
2221,سمي,smegma,92
12376,فارس,knight,20
1758,بسعادة غامرة,thrilled,51
3822,مطرزة,embroidered,82
11964,القنب,cannabis,28
7874,المليارديرات,billionaires,57
2861,عصب,canes,56
9414,تحرش,harassment,26
13970,فعل,did,5
3298,ياي,yay,87
10333,دار,dar,41
7309,المشروبات,beverage,60
10881,سميك,thick,35
13481,بارد,cool,13
11797,تحت الأرض,underground,30
7227,فابيان,fabian,63
154,نيكزس,nexus,100
11170,الفيل,elephant,33
8932,كاثرين,katherine,52
12016,المخزون,stock,24
2741,التبسيط,simplistic,88
8865,بيركشاير,berkshire,53
5308,دهون,lipid,75
5265,رنين,cher,76
13793,ل,to,5
5211,بضائع,merchandise,68
1556,الفرنسيين,frenchmen,95
