ID,ARABE,DANOIS,INTERVAL
12307,مجرد,blot,8
14515,شيكاغو,chicago,11
5237,الطاقم الجوي,kabinepersonale,51
6032,دلالة,betegnet,44
14158,أجهزة الكمبيوتر,computere,6
2324,شوارز,schwarz.,91
4448,جوزفين,josephine.,81
395,بدين,buttede,100
8084,الماسونية,freemasonry.,58
5826,دومينيك,dominique.,72
13032,بالضبط,nemlig,18
7695,رائد فضاء,astronaut,53
1467,الستراتوسفير,stratosfære,92
7661,لينغ,ling.,61
2420,المخططون,planlæggere,82
9192,خوخ,fersken,48
9415,وهمي,imaginært,49
6279,بيلوروسيا,belorussian.,70
3381,المنمنمات,miniaturer.,61
858,اعمال البناء,konstruktioner.,5
1638,الموجه,ror,92
809,منقطع النظير,peerless.,98
6913,سارية,mast,62
5741,يهوذا,judas.,73
7832,ديكنز,dickens.,60
13839,أ,en,5
14415,ص,r,9
8577,غير مرئى,usynlig,52
13155,خلية - زنزانة,celle,15
10282,ديربيشاير,derbyshire.,41
13012,عدل,fortrydt,18
8141,اعادة,recon.,58
3252,sizeable.,sizely,88
7453,الزوايا,vinkler,33
7692,عشبة ضارة,ukrudtsplante,57
817,دبس السكر,melasse.,98
8733,بانمان,bowman.,54
4145,بالغ,dybtgående,82
2571,سيمنز,siemens.,90
12456,موسوعة,encyclopaedia.,24
9373,حشرة,insekt,35
12109,ملتزم,engageret,20
14124,التقارير,rapporter,5
8989,أوضح,klarere.,52
13270,اجتماعي,social,14
8760,الابتنائية,anabolic.,53
1994,لامر,lamer.,93
13902,المسؤولون,embedsmænd,9
13228,ربط,tied.,10
12006,انا,il.,28
11222,النمساوي,østrigske,34
3251,بيكو,pico.,88
13379,بندقية,pistol,12
13700,لندن,london,12
7567,أصل,asset.,38
9182,غيانا,guyana.,50
5251,لبن,lr.,76
11981,سكوتيا,scotia.,28
14392,القطع,dele,8
7630,خارج الأرض,extraterrestrial.,60
14133,حياة,liv,10
3556,الناخب,udgjorde,78
318,الدقة في درجات االإختلاف,nuanceret,85
4062,إيريكا,erica.,83
2878,بوغان,bogan.,88
10392,لهب,flamme,19
10329,تصفح,gennemse.,37
932,ساتشيل,satchel.,97
13838,جديد,ny,6
4848,بوردو,bordeaux.,78
2187,تشاي,chai.,91
4504,سكاكين,knive.,80
9563,إل جي,lg.,47
1314,سوء التغذية,underernæring,96
4464,أوراسيان,eurasian.,80
2888,سابين,sabine.,86
2718,ضوء القمر,måneskin,87
13304,المشجعين,fans.,11
4661,بقع,patches.,30
641,صورة نقطية,bitmap.,99
13153,باكستان,pakistan.,17
2865,أنجليكا,angelica.,88
11435,الواجبات,pligter.,18
8167,الداخلين,deltagere,51
4583,غانت,gant.,80
9433,فلك,ark.,48
11522,رايلي,riley.,32
14208,مجال,mark,8
10818,ميتا,meta.,38
231,الكلدان,chalde,100
6108,درابر,draper.,71
4602,علاء,ala.,62
3203,كوزموس,kosmos.,75
7834,سيلفيا,sylvia.,60
3943,فرنك بلح,bf.,83
10568,اعادته,replay,33
8062,المعلمات,parametre,43
11653,ملكية,ejendomsret,31
5578,بوهيميا,bohemia.,74
1274,ري,rea.,96
9299,عبد,abd.,49
9028,غير منشورة,upubliceret,51
12198,كيرك,kirk.,26
5203,حيث,hvor.,76
2745,كامبريان,cambrian.,89
13377,محظور,banned.,10
4819,مكبس,stempel,35
12104,الجزيرة العربية,arabien.,27
13408,في النهاية,til sidst,13
11030,أولية,indledende,36
6887,فندوم,fandom.,66
1501,الاكتوثير,aktuary,88
2138,بلا قانون,lovløs,85
4690,الدماغ,encefalopati.,79
12921,مكسور,gået i stykker,19
5882,مضغوط,komprimeret,44
8596,منبر,tribune.,44
11683,تفضل,foretrække,9
11925,متهم,opkrævet,14
6563,بروكتور,proctor.,68
4699,مطرقة 🔨,hummer.,79
6209,ضواحي المدينة,udkant,70
11244,أساسي,kardinal.,14
3871,فظيعة,forfærdeligt.,49
590,أهداف,målmænd,47
6140,تخليص,clearance.,69
9834,صداقة,venskab,44
10268,التاميل,tamila.,42
13216,لم يكن,wasn.,16
4799,transatic.,quadratic.,78
5171,سقوط,fald,75
5133,الزولو,zulu.,76
13725,عادي,fast,12
10756,محارب,kriger,23
4764,حلاقة شعر,klipning,76
10212,ميلتون,milton.,42
13196,كليفلاند,cleveland.,16
9457,عشرات,tens.,10
8719,دعوى قضائية,retssag,48
1078,كالوم,callum.,96
7953,واق ذكري,condom.,56
4956,قوة حصان,hestekræfter.,77
14443,مخلوق,oprettet,5
5338,مكاني,rumielt.,74
13536,كانساس,kansas.,13
10355,ضغط عصبى,stress,35
8246,جبان,funky.,57
756,جائحة,pandemi,97
10143,أرسطو,aristoteles.,43
2139,مأزق,situation,92
5438,تونكين,tonkin,75
11294,وراثي,genetisk.,26
2447,عن طريق الخطأ,ved et tilfælde,20
1527,بيغمي,pygmy.,89
12447,نيلسون,nelson.,24
13146,ويسكونسن,wisconsin.,17
5499,بومونت,beaumont.,75
12908,ندب,ar,19
4124,تساهل,overbærenhed,67
9215,بو,pooh.,50
5414,الطفو,opdrift,75
7636,كيكرز,kickers.,19
10547,ثكنات عسكرية,kaserne,39
13549,صيغة,format,10
5958,من خلال,gennem,71
10418,المافيا,mafia.,40
52,نبض القلب,hjerteslag,99
13600,نفذ,peter.,12
8204,سيسيل,cecil.,57
8355,غير منتجة,uproduktivt,56
8861,تيفاني,tiffany.,53
8868,غير متحيزة,upartisk,52
969,الإيصال,kvittering,74
294,غير مثمر,frugtløs,100
9669,ديابلو,diablo.,47
6319,متطرف,ekstresist.,57
7778,كمامة,næseparti,60
6982,ليونة,blødere.,65
1465,بالتتابع,sekventielt.,65
1394,دافع عن كرامته,skille sig ud,93
12025,بوست,prost.,27
9116,وجه الفتاة,oops.,51
1614,فندق صغير,motel.,88
878,أماريلو,amarillo.,97
1847,منحرف,askew.,93
3118,منصات,rigge,54
8568,الصياد,fowler.,55
11699,آمنة,sikker,27
1375,مينوتور,minotaur.,96
14280,القول,ordsprog,8
10192,غاما,gamma,42
11713,جيك,jake,30
2416,خلقي,congenital.,90
8235,صابر,saber.,29
5811,ميزان الحرارة,termometer,72
10168,الأرصاد الجوية,meteorologisk.,32
8578,هاسيندا,hacienda.,55
7893,مفرط,alt for,59
12051,أرضية,etage,24
5035,شعيرة,ritual,65
10290,المدنية,civic.,41
11584,تشرشل,churchill.,31
10341,الاتصالات السلكية واللاسلكية,telekommunikation,30
3972,ربعي,kvartalsvis,83
10184,نيون,neon.,42
10721,كرسي,stol,33
3608,تخبط,flounder.,82
1915,دونات,donuts.,86
10626,ليمون,citron,38
7221,فترة التجربة,prøvetid,62
2887,مؤلمة,traumatisk,87
3564,بمعارضة,modvilligt,85
5892,جاري,meritorious.,72
11053,وقت الظهيرة,middag,36
9348,دانتي,dante.,49
10191,متوتر,nervøs,42
14137,إضافي,yderligere,6
12300,المنشقين,dissident.,25
13636,معلم,markeret,6
14134,التغييرات,ændringer,5
1801,كيندر,kinder.,93
6714,اغلاق,lukning,25
11049,يبرر,retfærdiggøre,24
8297,باني,bygger,50
12310,ترتفع,stige,20
9003,أحسنت,bravo.,52
2202,ليندي,lindy.,91
7949,راند.,rand.,59
1417,ثياب داخلية,undertøj,95
4164,سلطة الكرنب,coleslaw.,82
3565,حيرة,forvirret,43
11830,بعنوان,med titlen,8
10446,ساحة المعركة,slagmark,39
10059,جذوع,stubbe.,37
13113,شاطئ بحر,strand,16
980,اغا,agha.,97
10131,يلوي,bøje,39
8025,دوقة,hertuginess.,59
13989,البرامج,programmer,11
12524,جوليان,julian.,23
3129,كافكا,kafka.,88
4044,كلكتا,calcutta.,83
339,الأنتيمون,antimony.,100
10613,ماكسويل,maxwell.,39
6439,أسرى,pow,54
2838,ميئوس منه,håbløs,88
13102,داكوتا,dakota.,17
9543,متخصص,specialist,41
12880,في الواقع,ja,20
5430,الكعك,muffin.,73
12604,ني,ne.,23
8108,السياقي,kontekstuelle,56
14206,طلبت,spurgt,5
1531,بورجوازية,bourgeoisie.,95
12755,جنوب غرب,sydvest.,21
5390,شحم,fedt,73
7968,الميكروويف,mikrobølgeovn.,59
2974,ماغنوليا,magnolia.,85
5883,الدائرة الانتخابية,valgkredse.,49
11599,نظير,peer.,29
1372,اعتقل,anholdt,92
9713,القوطية,gotisk.,46
2042,سود.,sud.,90
5642,الأمونيوم,ammonium,73
7457,التراجع,rollback.,62
5961,جثم,striver.,71
7616,الكرمة,karma.,62
7135,يشبه,ligner,38
13141,استراحة,pause,13
9345,العمل في المنزل,lektier,49
10873,إرث,heritage.,38
1046,صد,bodice.,87
1410,شيشرون,cicero.,95
5256,الإمبراطورة,empress.,75
2399,متزامنة,synkroniseret,67
5828,قهري,overbevisende,53
4342,تشريح الجثة,obduktion,79
6275,الهايتي,haitian.,67
2606,راب,rab.,90
10159,مدرب,træner,37
4853,البروستات,prostata.,76
9613,ناج,nj.,47
746,الماوي,maoist.,93
9031,كلوريد,chlorid.,51
7122,شريحة لحملة,mørbrad,64
4462,بطئ,lag,71
9316,ازالة,undtagen,33
7086,هوي,howdy.,63
3957,عازف البيانو,pianist.,80
6366,نيستور,nestor.,69
12057,يتضمن,indeholdt,7
1448,تينغ,ting.,84
11059,أسبوعي,ugentlig,36
7961,كاثي,cathy.,59
3417,ساجان,sagan.,87
8707,الاختلاف,variation,39
4006,الشعبوي,populist.,73
10462,مونتي,monte.,36
11802,الاهلية,kapacitet,28
8482,قمح,korn,50
10092,سليمان,salomon.,43
13366,هوية,identifikation,15
6773,اللوني,kromatografi.,66
10,نجمة الشمس,sunstar.,100
8914,التسلسل الهرمي,hierarki,51
13851,نظام,system,8
5904,استرفاع,levitation.,70
5806,دات,dat.,73
8612,مارسيل,marcel.,54
10743,اللغوي,lingvist,31
10589,صقيع,frost,38
12367,جنون,sindssyge,20
14244,وسائل,midler,8
7683,باتيل,patel.,61
6638,ديرصومعة,kloster,62
8911,أميرال,admiral,36
8053,مبني للمجهول,passiv,56
6303,يونس,jonah.,70
10648,بصري,optisk,34
12936,ميناء,havn,18
9042,ساندرا,sandra.,51
10414,برودواي,broadway.,41
8923,الفشار,popcorn,52
5501,وطأة,brunt.,75
9577,في جميع أنحاء البلاد,landsdækkende,47
5210,نصف السنة,semester.,75
12712,لورين,loren.,21
9516,مادلين,madeline.,48
6922,وي,wee.,65
5580,سترة,vest.,56
7560,أب روحي,gudfar,61
11899,متر,meter.,24
12658,هزار,sjovt,22
9287,كاي,kay.,49
1903,بوسويل,boswell.,93
628,غبار,garret.,99
7657,مونماوث,monmouth.,61
13591,مكتب. مقر. مركز,kontor,10
118,ريادة الأعمال,entreprenørskab.,100
10512,مقفل,låst,26
10975,حماقة,crap.,36
8139,انزلاق,skid.,54
11298,رائعة حقا,fantastiske,32
9967,غالي الثمن,dyrt,33
14186,مأخوذ,taget,8
9395,أندرس,anders.,49
11451,التوأم,tvilling,21
8447,شارع عريض تكتنفه الاشجار,boulevard.,55
5950,الدانوب,donau.,72
12548,قتل,dræbe,10
7699,سمكة ذهبية,guldfisk,61
2314,نبتهج,glæd dig,86
2609,ليز,lis.,32
1445,مهيب,majestætisk,93
1812,حجر الأساس,hjørnestenen,89
2336,جنوبا,sydpå,57
8311,جهاز,apparat,57
8575,الديكتاتورية,diktatur,51
13616,يزور,besøg,11
2951,هيدرولياس,hydrolase.,88
9366,فولتا.,volta.,49
261,الماسونيون,freemasons.,92
13327,حركة,bevægelse,14
12740,فينيكس,phoenix.,21
6214,كوران,curran,70
6758,مما لا شك فيه,utvivlsomt,66
3510,يسحب,bugsere,53
11384,لورا,laura.,33
9474,الصومالي,somali.,48
10383,غير رسمي,uofficiel,38
6866,منذ وقت طويل,lang tid,66
1953,الكحل,kohl.,93
4427,حكى,recount.,62
11297,كات,kat.,32
12975,متقاعد,pensioneret,14
14442,مقرر,besluttede,7
10431,الأوكرانية,ukrainske.,39
7593,قبو,kælderen.,61
1769,إعادة تصنيفها,omklassificeret,88
3266,نكز,prikke,71
11554,الرصيد,balance,24
8658,التراب,smuds,54
2453,المنقذ,frelseren,88
4146,بابلي,papal.,82
10232,صابون,sæbe,41
3740,مكب النفايات,deponering,84
4750,كمبودي,cambodjanske,76
1365,تورر,terre.,96
3926,الحجر الزراعي,karantæne,77
13556,رويال,royal,12
13574,الأولمبية,olympiske,10
918,اسكاشة,sketchy.,97
11221,مؤسس,grundlægger,31
9879,القرم,krim.,45
8128,غير متوفره,utilgængelig,57
8589,دوسر,doser.,55
9259,متشرد,vagabond,49
13505,تحكم,voldgift,13
12036,تعاون,samarbejde,12
8946,صبور,patient,38
2824,صوفي,woolly.,88
9001,يقرض,lån,41
6198,الرئيسية,flagship.,70
3646,بكرة,remskive,84
6577,إخوة,brødre.,68
5748,مكعبة,cubisme.,73
7482,نزع السلاح,nedrustning,62
556,خطوة للخلف,hoppe tilbage,99
9253,مدرج,bane,47
4964,أفالون,avalon.,78
3170,استبداد,tyranni.,82
1299,مشروح,annoteret.,83
14483,سبب,grund,5
12438,باري,barry.,24
7863,سجق,pølse,55
14116,يونيو,juni,6
11538,منهجي,systematisk,27
1185,النياسين,niacin.,96
6253,الميثيونين,methionin,70
4946,كرر,gentaget,56
385,ألبريتش,alberich.,100
13335,السادس,sjette,15
12330,بشدة,tungt,25
10985,غزل,spin,29
13717,الكونغرس,kongres,12
4591,حاجز,vedhæftet fil,15
10483,شركة انتل,intel.,40
8980,ثمانون,80.,49
1575,مسليا,moret,15
13414,قتال,kæmper,6
768,الكادميوم,cadmium.,98
3186,بلاغة,eloquence.,78
6850,قالب,mold.,56
10673,قوس,beslag.,25
13929,طريق,vej,7
5342,الدائمة,perennial.,73
8842,سكير,reak,53
8839,متعود,wont.,53
8791,جوليو,julio.,53
11704,كره ارضيه,globus,30
5897,حق النقض,veto,62
12237,جغرافية,geografi,26
13187,تنس,tennis,16
9445,خطف,kidnapning,33
2719,العقيق,cursory.,89
5074,المورد,leverandør,62
6905,لهجة,dialekt,49
10761,حيوان أليف,kæledyr,34
5359,معجون الأسنان,tandpasta,75
10776,يتصور,forestille,30
2998,ابطال خارقين,superheroes.,60
1745,ليانغ,liang.,93
5602,اسم الملف,filnavn,73
1112,المدربين,instruktører,65
12558,غير ضروري,unødvendig,23
13728,الاقتباس,citation,10
11376,مين,min.,31
6063,تشوه,forvrængning,43
1376,ترينا,trina,96
6918,بعد الثانوي,tertiære,65
7100,أقل عدد ممكن,farmest.,64
5508,الظواهر,fænomener,74
6218,بظر,clitoris.,70
13096,كوخ,hytte,17
3101,السداسي عشري,hexadecimal.,88
3067,بشكل ضمني,implicit,88
10356,الناجين,overlevende,32
6231,غرينوود,greenwood.,70
13537,إلينوي,illinois.,13
10535,المحمولة,transportabel,39
12474,معاهدة,traktat,18
10622,ببرتون,burton.,39
3875,شذوذ,anomaly.,71
13255,طاولة مكتب,skrivebord,16
10087,عاصفة,gale.,40
7751,معدة,mave,59
1145,علم الاحياء المجهري,mikrobiologi.,93
1719,رسالة قصيرة,txt.,93
8067,واتس,watts.,40
9699,الشباك,curling.,41
6914,باين,bien,64
6141,دينغ,ding.,68
6255,اهتز,rystede,70
7677,كليمنت,clement.,51
7559,ميتر,wormer.,62
1541,قوي البنية,stalwart.,86
640,جولدخ,volution,93
5456,دوبسون,dobson.,75
10411,أخلاقي,moralsk,31
4330,غرايمز,grimes.,78
8342,ماجنا,magna.,56
5553,بوروندي,burundi.,74
14327,د,d,7
970,السعرات الحرارية,kalorie,88
8749,باستور,pasteur.,51
14375,قدرة,evne,22
13444,بداية,starten,11
13350,سرعة,hastighed,14
1891,المتسللين,hackere.,40
11349,الزبون,gæst,28
1681,طب الأطفال,pædiatri,92
11636,قارن,sammenligne,11
11333,عظم,knogle,28
9929,بكل صراحه,ærligt talt,44
9553,بروكسل,bruxelles.,47
14074,بعيد,langt,8
3970,معجزة,vidunderbarn,71
9399,لم يذكر ذلك,unnamed.,49
8864,ضاحية,forstad,36
12359,تشاد,tchad.,25
11930,دالي,dale.,28
13932,ما زال,stadig,7
6519,التصلب,sklerose,68
8571,اليوغوسلافية,jugoslav.,53
10078,ريجينا,regina.,43
10686,لوتس,lotus.,38
5370,متطايره,flygtige,67
8405,أولستر,ulster.,56
2248,دادا,dada.,91
9335,في منتصف الطريق,halvvejs,49
1424,الهتافات,chants.,50
11539,رقيق,diskret,32
2035,حضانة,planteskole,92
2587,أفكار,insights.,46
4204,ظاهريا,ostensibly.,77
5378,البدل,wildcard.,75
11186,السويسري,swiss.,35
2748,بونيان,bunyan.,89
10179,ماليك,malik.,42
3528,أفوكادو,avocado,83
13364,اعتذر,undskylde,6
7880,محض,dpt.,60
12863,تحد,udfordring,12
5193,الهلوسة,hallucinogen,68
5827,يختتم,konkluderer,23
11547,تغيير,ændret,8
727,الليتورجري,liturgisk,96
12511,اتجاه,retning,12
10296,ويبستر,webster.,41
10508,تعامل,behandlet,40
5356,شيفا,shiva.,75
2785,سوق جديد,newmarket.,89
314,مقياس شدة الريح,anemometer.,100
8507,المهددة بالخطر,truet,52
538,خاضع للضريبة,skattepligtige,99
2452,موهوب,gifted.,42
6791,إيقاعي,rhythmic.,66
12152,استراتيجي,strategisk,26
5188,دائم الخضرة,evergreen.,76
9411,حصيرة,måtte,37
1820,شربة,sherpa.,88
6856,خط التاريخ,dateline.,66
11859,فيغاس,vegas.,28
3190,البعثات,expeditions.,33
13713,لحر,hav,12
11198,مأتم,begravelse,34
2577,فلوسي,flossie.,88
5308,دهون,lipid.,75
6648,خط الحدود,borderline.,67
11248,ما لا نهاية,uendelighed,34
1919,جدارية,murur.,88
3872,مسمى,eponymous.,83
10597,فيلدر,fielder.,38
8458,مرض السل,tuberkulose,55
16,مهووس,manic.,99
1831,حكيم,hakeem.,93
2193,ماكسيما,maxima.,91
5385,الحذر,forsigtig,75
11223,الصومال,somalia.,35
7927,لان,lan.,59
1983,روتر,rutter.,93
9559,كريس,kris.,48
13404,سويا او معا,sammen,14
7117,شبه عسكرية,paramilitær,64
2110,باتن,patten.,88
5772,مقتطف,uddrag,36
10577,لقطات,optagelser.,39
11442,تطابق,identisk,21
4028,وفرة,overflod,65
3208,حيوية,energetic.,83
623,مرصعة بالنجوم,stjerneklar,99
13347,الغموض,disambiguation.,15
14393,وجه,ansigt,12
6501,أريحا,jericho.,68
10228,مريح,komfortabel,29
1933,المارودر,marauder.,81
4981,سفاح,blodskam,78
5630,لافت للنظر,bemærkelsesværdigt.,24
3155,احتياطات,forholdsregler,71
2673,البلمرة,polymerisering,87
6344,شخص يتعلم حرفة ما,lærling,68
3576,بلاط,flise,62
3009,ناجط,utilfredsstillende,88
