ID,ARABE,FRENCH,INTERVAL
6420,ذروة,Climax,58
4512,اسم مستعار,pseudonyme,72
4086,أزيز,sifflement,75
9230,إلزامي,impératif,38
4231,الرئوية,pulmonaire,74
12000,زواج,mariage,18
7158,ستارة,rideau,53
5487,إشعياء,Isaïe,65
11494,كوكب الزهرة,Vénus,21
10197,كوارد باك,corner,31
6640,الاستراتيجيات,stratégies,56
11666,ماسون,le maçon,20
9292,اسطنبول,istanbul,37
962,بربر,berbère,97
12263,غزاة,raiders,16
9721,هيكل عظمي,squelette,34
11940,الطريق,rebelle,18
6342,زوجات,épouses,59
5284,بيمبروك,pembroke,66
9494,مركب,molécule,36
7947,بالجملة,de gros,47
9643,يانغ,yang,35
5406,نسخة مطابقة للأصل,réplique,65
13773,لون أخضر,vert,5
13143,داكن,foncé,9
3258,النكاف,oreillons,82
4549,متشابكة,omis,72
12832,أفغانستان,Afghanistan,11
12777,تغطية,couverture,12
7746,زنزانة,donjon,48
3601,قلق,anxieux,79
11309,جوي,joey,23
5514,حدسي,intuitif,65
5092,المناطق الاستوائية,tropique,68
6816,لين,luth,55
5545,أشيب,glacial,65
924,زين,zain,97
2626,تتويج,couronnement,86
2440,دفعة,impulsion,87
6809,أبي ,abby,55
12755,النسبة المئوية,pourcentage,12
1092,شبعات,shabbat,96
3021,لوي,loyer,83
12277,بينما,tandis que,15
8727,اي جي,agile,41
1495,أخطأ,tromper,94
12573,روما,Rome,13
6784,ماركيز,marques,56
11844,المجر,hongrois,19
4542,الصالة الرياضية,gymnase,72
8003,ريغا,riga,47
12962,الأصفر,jaune,11
8931,ضمان,garantie,40
4674,غير ضار,sans danger,71
637,ليشور,lich,99
2118,المحفز,catalytique,90
13131,ثامن,huitième,9
5027,هلا,holla,68
10173,ببغاء,perroquet,31
3698,طائفة,secte,78
11386,قضيب,pénis,22
4033,كاشف,réactif,75
12735,برلمان المملكة المتحدة,Commonwealth,12
3803,هشاشة العظام,ostéoporose,77
11788,تنظيف,nettoyer,19
4553,صعود,ascension,72
7116,ردهة,hall,53
2328,مندل,mineur,88
4021,روزكو,roscoe,76
10712,وضع,posé,27
3071,دلالات,connotations,82
11338,القرف,merde,22
9159,خط الاستواء,équateur,38
13709,على الرغم من,en dépit,5
11974,نانسي,nancy,18
6770,خارق للعادة,surnaturel,56
4028,السيقة,digue,75
4030,ميل,laitance,75
4514,داربي,Darby,72
12511,غرض,Objet,14
288,جائزة,prix,100
4456,بربري,barbare,72
13391,غذاء,aliments,7
1029,منتخب,télic,97
12429,الإنجيل,gospel,14
7026,نضوب,épuisement,54
824,يزعم,prétendument,98
12730,رايدر,cavalier,12
13627,الانسان,Humain,6
13703,الفائز,gagnant,5
8816,وجه العملة,face,41
11790,ممثلة,actrice,19
938,الشيخوف,chekhov,97
13704,بسرعة,rapidement,5
12175,اشبال,petits,16
1018,سلافية,slave,97
9985,إعادة انتخابه,réélection,32
5643,الأمونيوم,ammonium,64
8230,موثوق,autoritaire,45
5789,صادر,sadr,63
3212,مطري,raieur,82
11779,غير ملائم,inapproprié,19
4893,عيار,calibre,69
6537,تور,calembour,57
12729,كارتر,charretier,12
8428,البركانية,volcanique,43
10964,ختم,timbre,25
13509,جيف,jeff,7
4851,الدونات,Donut,70
3596,مبيدات الآفات,pesticide,79
9234,ثنائي الجنس,bisexuel,38
10800,الخصائص,Propriétés,26
12339,الإلكترونية,électronique,15
5232,متهور,téméraire,67
9968,غالي الثمن,cher,32
4059,فيشنو,vichnu,75
12322,يوغوسلافيا,Yougoslavie,15
10011,ملحمة,odyssée,32
11437,قصب,roseau,22
9554,بروكسل,Bruxelles,35
10245,جيرو,giro,30
4645,المستصلحة,récupéré,71
4956,أكسل,axel,69
3409,نهري دجلة,Tigre,80
3653,أيلير,atelier,79
9236,اورورا,aurore,38
1917,مشعب,manifolds,91
572,مسكن,dortoir,99
97,بولينيزيا,polynésien,100
3529,أفوكادو,avocat,79
750,التسمم الوشيقي,botulisme,98
2838,الرسولية,apostolique,84
2183,فناء,Cour,89
11502,قبرص,Chypre,21
12264,معبد,temple,16
593,سوليتير,solitaire,99
9930,بكل صراحه,honnêtement,33
11138,فيلا,villa,24
5264,اتصال,liaison,66
10448,مرفأ,port,29
4754,كره المثليين,homophobe,70
11139,يوجين,Eugène,24
7178,عظيم,magnifique,52
13599,متميز,En vedette,6
3125,حبسبورغ,habsbourg,82
1400,فاعلية,puissance,94
6183,سبانخ,épinard,60
441,هيلر,hiller,100
11811,نيجيريا,Nigeria,19
1445,التشكيل,diacritique,94
4200,أحرف صغيرة,minuscule,74
2984,كينسينغتون,kensington,83
9617,حرة,freestyle,35
12920,مشترك,combiné,11
12653,سكرتير,secrétaire,13
13370,البرمجيات,Logiciel,8
3524,صراخ,impétueux,79
13099,إدوارد,edward,10
4994,عربة,char,69
9445,كبريت,soufre,36
11989,المضاربة,spéculation,18
6052,قوان,guan,61
5912,ليكسايد,bord du lac,62
9157,أبردين,aberdien,38
3131,مستنقع,bourbier,82
1935,أشرف,Ashraf,91
10682,قذر,sale,27
3289,استخلاص,sauvetage,81
11732,كينيا,Kenya,19
8708,الاختلاف,variation,41
5547,باشا,pacha,65
6653,الطباشير,craie,56
9738,كام,came,34
5383,دل,dénoter,65
6266,ازياء خاصة,costumes,59
9589,بطريقة مماثلة,également,35
12874,ورق,papier,11
13388,سلاح الفرسان,cavalerie,7
225,ستيبني,stepney,100
6650,كوني,Connie,56
7039,سماء,ciels,53
8520,انفجار,explosion,43
3776,واقعية,vernaculaire,77
5217,بروتوس,brutus,67
1433,ناطة,navire,94
5811,سرخس,fougère,63
12948,هوية شخصية,identifiant,11
7073,إعادة تحميل,recharger,53
2851,ازدحام، اكتظاظ، احتقان,congestion,84
3377,القاطع,coupeur,80
2489,قمع,entonnoir,87
11890,فنزويلا,Venezuela,18
9831,كوخ,corbeau,33
12217,تويوتا,Toyota,16
6849,باتو,pino,55
13306,فقرة,paragraphe,8
6374,كلو,Chloe,59
3304,وصفة طبية,ordonnance,81
13619,دردشة,discuter,6
4950,الأناركية,anarchisme,69
8438,تجرؤ,oser,43
12258,مشتبه فيه,suspect,16
907,ورق بردي,papyrus,97
7517,الباروك,baroque,50
5085,لصوص,voleurs,68
6493,رصيف بحري,jetée,58
7867,سوبرنوفا,supernova,48
12898,جيمي,Jimmy,11
359,غاضب,infurgé,100
7251,يجب,gotta,52
10575,نبتون,Neptune,28
10948,استقبال,accueil,25
7238,سوندرز,saunis,52
7489,التقديمات,soumission,50
7578,سكوتش,scotch,50
9179,أبحر,navigué,38
12172,جريد,la grille,16
7077,لحاء الشجر,aboyer,53
10022,عناصر,Composants,32
7827,كريستين,christine,48
9509,غضب,rage,36
2913,العشاء,le dîner,84
8445,ويليتوس,mellitus,43
9405,ورقة رابحة,atout,36
10430,فينك,mouchard,29
12226,بعد ذلك,ensuite,16
5575,وارف,quai,64
6944,سيناترا,sinatra,54
5057,ليجان,ligand,68
7957,بوخارست,bucarest,47
5711,اختطف,enlevé,63
13636,قرار,décision,6
5878,تشويه,discrédit,62
616,موتا,mota,99
12129,ميل,mine,17
4623,أكل لحوم البشر ,cannibalisme,71
13263,تجارة,Commerce,8
3120,قابس كهرباء,prise,82
9397,سور,clôture,36
8904,توليدو,tolédo,40
7068,غير عادي,irrégulier,53
10942,ليما,Lima,25
10373,المعدات,Matériel,29
7822,عصبة جمعية سرية,cabale,48
4622,الأبله,Enfoiré,71
2557,دياتوم,diatomée,87
12199,كيرك,église,16
10350,بليموث,plymouth,29
8985,تجنيد,recruter,39
7355,قصة,scénario,51
13705,قائد,conduire,5
2307,مكنسة,balais,88
5090,تاين,Tyne,68
9045,نبي,prophète,39
6106,استعادة,reprendre,61
7624,وزن خفيف,poids léger,49
8078,ألاميدا,Alameda,46
2468,الحج,pèlerinage,87
11567,مفجر,bombardiers,21
4012,جاكسونيان,jacksonien,76
5014,الاشتراك,abonnement,68
8812,الكبد,foie,41
1475,بيلبي,bilby,94
8140,انزلاق,déraper,46
159,ليمبو,limbo,100
8823,ثلاثية,trilogie,41
10293,الصورة الرمزية,avatar,30
5687,لورى,lower,64
12016,متعرش,randonnée,17
12466,شباب,jeunesse,14
3121,مصراع,obturateur,82
13717,أقل,moins,5
1573,الحفر,cratère,93
11936,الفيزياء,la physique,18
1488,ثقب,perforation,94
2444,يعين,attributions,87
5759,خزانة,toilettes,63
12978,مرصد,observatoire,10
10788,في العصور الوسطى,médiéval,26
6320,متطرف,extrémiste,59
3916,مصل,sérum,77
65,حزنا,triste,100
5909,طب الأسنان,dentisterie,62
4852,هولشتاين,Holstein,70
11952,التعداد,recensement,18
9920,بارت,bart,33
10112,أطلس,atlas,31
9145,لوحات,plaques,38
271,مؤيد,partisan,100
4039,آريا,aria,75
6185,أنجولان,angolais,60
8063,المعلمات,paramètres,46
9473,ماجلان,magellan,36
2428,أمتعة,bagage,88
8159,ليتش,lixivier,45
8068,واتس,watts,46
8343,ماجنا,magna,44
11862,عمق,profondeur,18
10672,دموي,sanglant,27
10790,أدوات,outils,26
13351,سرعة,vitesse,8
9865,سيج,sigrir,33
13584,إيطاليا,Italie,6
5768,منارة,balise,63
5542,نور,ardoise,65
8576,الديكتاتورية,dictature,42
762,السريانية,syriaque,98
8404,سيخ,sikh,44
13253,مطر,pluie,8
9685,الأقواس,parenthèses,34
4243,كاثرين,katharine,74
1965,كنية,épithète,91
3027,المبيضات,gradins,83
6848,جورري,Guerre,55
848,ألثيا,althée,98
1089,المؤنث,féminin,96
11745,سريع,flotte,19
6397,فرضية,prémisse,58
12897,القمر,lune,11
8593,الفنزويلي,vénézuélien,42
8781,نيللي,nelly,41
4002,مذهب,doré,76
9669,كاحل,la cheville,34
8371,الخلوية,cellulaire,44
9794,شرارة,étincelle,33
4804,لحسن الحظ,Heureusement,70
13474,الأكاديمية,académie,7
12931,تظل,rester,11
1338,نزاهه,droiture,95
4613,موز,bananes,71
6633,مرسيليا,Marseille,57
12698,مهمة,tâche,12
4760,الدلدورف,waldorf,70
9148,ليون,lyon,38
248,ليسين,lysine,100
9283,أكد,assuré,37
9611,فسر,interprété,35
13075,مختبر,laboratoire,10
8790,دورة,dora,41
8394,ثابت,Stationnaire,44
965,جيف,swing,97
6965,مير,muir,54
10184,غير متأكد,incertain,31
8973,فخ,piège,40
4121,كاس,casseur,75
10782,البناء,lintre,26
8233,سيرينا,Serena,45
4424,خلاب,fabuleux,72
13181,كولومبيا,Columbia,9
3941,زيادة,accru,76
6158,مذبحة,carnage,60
4998,إخراج,extrasolaire,69
12553,الأب,franc,13
3133,مونتاج,Montague,82
10257,أقل,moins,30
11233,عنيف,violent,23
9744,فهد,léopard,34
7591,الأيسلاندية,islandais,49
4239,باو,beau,74
1780,شيراتون,shératon,92
5636,برايل,braille,64
8822,صالون,salon,41
10114,الصعودية,ascidian,31
6124,معقد,sophistiqué,60
8485,دكستر,dexter,43
8663,البيزنطية,byzantin,42
4031,نائم,endormi,75
8659,التراب,saleté,42
6751,تجمع,caucus,56
11863,رأس,entête,18
13011,القبض,attrapé,10
12988,جين,jean,10
13415,قتال,combat,7
4296,القس,pasteur,74
1715,انتقم,gêne,93
11976,غيتس,portes,18
1453,الطريق,chaussée,94
12192,كوميديا,la comédie,16
1567,تدفق,afflux,94
9604,تغذية,nutrition,35
4026,لوح,tablette,75
4560,كوكب,cordon,72
523,القطن,coton bois,99
9880,القرم,de Crimée,33
799,خزف,porcelaine,98
4508,خطأ,errant,72
3077,لوكيد,lucide,82
4196,الدقة,subduction,75
6549,الألومنيوم,aluminium,57
5561,التسلل,hors jeu,65
10275,كنيسة صغيرة,chapelle,30
8316,اللغة الهندية,hindi,44
4143,أغمق,plus foncé,75
2730,الوصلات,jonctions,85
652,إيفيدرين,éphédrine,98
12769,اللغة الهولندية,Néerlandais,12
9222,كارمن,carmen,38
8018,غضب شديد,fureur,46
9521,بحث,quête,35
9059,الزنك,zinc,39
1105,صمد,résisté,96
5870,ريحان,basilic,62
10103,رومانسي,romantique,31
2735,المخدرات,stupéfiants,85
837,رابعا,rapido,98
6632,مستود,mastodonte,57
6539,متكبر او مغرور,arrogant,57
13300,التقى,rencontré,8
1467,تجديف,blasphème,94
11240,نثر,prose,23
11403,لا جدال,sans but,22
6010,سنة جيدة,bonne année,61
13435,جلبت,apporté,7
1295,الرضع,nourrisson,95
5613,سن البلوغ,la puberté,64
3597,الغسق,crépuscule,79
7164,الخيميائي,alchimiste,53
9522,المرؤوس,subalterne,35
13180,جريمة,infraction,9
8210,إيلي,couler,45
10975,سلسلة جبلية,sierra,25
717,ويد,entrainé,98
13312,ربما,peut être,8
6477,بحدة,nettement,58
2007,النجارين,charpentiers,90
12651,تامبا,tampa,13
6767,الحجاج,pèlerins,56
8969,نائم,dormant,40
1263,تشعب,divergence,95
2737,الدجال,charlatan,85
5618,دوار الشمس,tournesol,64
10746,الكونجرس,du Congrès,27
4072,الميلاتونين,mélatonine,75
11786,سبارتان,spartiate,19
795,ثاديوس,thaddeus,98
8762,سيليكون,silicium,41
4906,مكثف,condensateur,69
3095,بدء,commencement,82
11935,جامايكا,Jamaïque,18
8568,الغيت حي اليهود,ghetto,42
830,تمكن,la maîtrise,98
13571,ثقيل,lourd,6
8993,مدفوع,propulsé,39
9872,المتمردين,insurgés,33
10824,ركز,concentré,26
1979,لؤلؤة,perlé,91
1652,لسي,Lordy,93
13056,سلامة,sécurité,10
6200,غير مألوف,rare,60
8342,اللوحة القماشية,Toile,44
399,وقت فراغ,espace temps,100
12142,خواطر,les pensées,16
4738,فرين,farine,70
3884,ضمير,conscience,77
5566,مقدمة,ouverture,65
3106,المكونات,ingrédient,82
10894,أرمينيا,Arménie,26
12091,قيادة,leadership,17
2453,موهوب,doué,87
4599,حلت محلها,remplacé,71
3676,استغلال,tapotement,78
2828,الاختناق,étouffement,84
3297,المنزل المتنقل,caravane,81
3523,حوان,hwan,79
10912,الكلاب,chiens,25
8136,طرد,expulsion,46
4662,بقع,patchs,71
8439,معرض,exposition,43
10321,حدود,limites,30
9976,آلية,mécanisme,32
586,إصدار,émission,99
4976,تشخبص,diagnostic,69
13772,تقريبيا,presque,5
932,سنتريول ,centriole,97
8792,جوليو,julio,41
7951,الكونغ,kung,47
8937,مفتش,inspecteur,40
2192,برأس,plus froid,89
8730,ديفون,dévontaire,41
11628,انتظار,attendre,20
6781,مراقب عمال,contremaître,56
9174,مكشوف,exposition,38
12536,الاعتداءات,agression,14
13150,رئيس,chef,9
11424,الأرجنتين,argentin,22
6470,أوبك,OPEC,58
8254,كييف,kiev,45
12614,عفوا,arrière,13
4420,النظير,isotope,72
539,خاضع للضريبة,imposable,99
11948,أوبرا,opéra,18
2499,بالوما,palais,87
11470,تذكرة,billet,21
26,النمل,fourmis,100
639,نوم,numérique,99
3193,أكثر صرامة,ridicule,82
11449,مواجهة,orienté vers,21
5817,يتجنب,évite,62
13424,ابكر,plus tôt,7
973,التثيين,gynécomastie,97
7894,مفرط,trop,47
8162,استحواذ,acquisition,45
49,ماتي,matti,100
7470,اكسب,expo,50
5645,الفالتز,valse,64
13613,صافي,rapporter,6
5357,شيفا,chiot,66
3280,هنا,la bride,81
12270,مسخ,monstre,16
7716,ديناميات,dynamique,49
2316,شرفة,balcon,88
13683,كارولينا,caroline,5
11663,زيمبابوي,Zimbabwe,20
10995,ديربي,Derby,25
1786,جيرفيس,gervais,92
3183,طمس,se brouiller,82
8608,معجب,écraser,42
10957,جزر الهند,indices,25
7456,ستيريو,stéréo,50
10513,مقفل,fermé à clé,28
2555,سماعة الطبيب,stéthoscope,87
6334,حاصل القسمة,quotient,59
13353,لجنة,Comité,8
5140,الهاوي,amateur,68
12831,عجلة,roue,11
4756,دمج,fusion,70
1300,مشروح,annoté,95
4051,ستررا,Sutra,75
8467,الوفيق,suffrage,43
13111,إريك,eric,9
11996,مؤخرة,arrière,18
4217,غير عادي,inutile,74
7293,تشيل,chil,52
11378,اعترف,admis,22
3594,السامرية,samaritain,79
805,الكيروسين,kérosène,98
11243,يضع,allonger,23
3108,كوارتز,quartz,82
12307,فلسطين,Palestine,15
6988,بيت,beth,54
12041,اقتراح,suggestion,17
5228,الوثن,fétichisme,67
8843,سكير,rire,40
13644,قرية,village,6
11251,سندات,obligations,23
3654,منظم,ordonné,79
3658,استئناف,reprise,79
8810,البولكا,polka,41
9925,العربية,arabe,33
10979,حلو,sucré,25
13398,قطة,chat,7
13048,فيلبيني,philippines,10
7210,السليم الحيوي,biosynthèse,52
1056,مكتشفون,découvreurs,96
3449,سكل,carlin,80
3043,إبريق,cruche,83
11425,صبار,cactus,22
1083,من الآن فصاعدا,désormais,96
9191,الغاشم,brute,38
4722,منتصف الموسم,mi saison,71
10930,الرصيف,couchette,25
12702,مسرور,content,12
10507,هذه الليلة,ce soir,28
2875,متشيطن,lutin,84
3403,مسلفة,herse,80
2456,جماليات,esthétique,87
3461,تون,tonneau,80
10989,فاكهة,fruit,25
4887,السامية,sémitisme,69
9178,الفراولة,fraise,38
2228,محلل,analysser,89
3081,خلل,défaut,82
6215,كوران,curran,60
4234,أخطأ,se tromper,74
11847,عامل,facteur,19
10250,إبسيلون,epsilon,30
13522,جائزة,décerner,6
7680,كروموسوم,chromosome,49
4673,مخطوطات,manuscrits,71
4149,نقار الخشب,traducteur,75
11926,متهم,accusé,18
3824,أوتلاند,bizarre,77
1622,البوليسترين,polystyrène,93
11876,فلسفة,philosophie,18
10897,تشهيري,diffamatoire,25
