ID,ARABE,POLONAIS,INTERVAL
11827,أرنولد,arnold.,30
11841,حفلة موسيقية,koncert,26
1216,بيطار,bizet.,96
12033,القرصان,pirat,18
7059,الدبلوماسية,dyplomacja,65
3696,بروغ,wałówka,83
6294,بطل الرواية,protagonista,62
12666,علم الأساطير,mitologia,21
12663,بوتر,garncarz,22
5864,المستثمرين,inwestorzy.,63
4636,مالارد,mallard.,78
1298,ليديا,lidia.,96
5771,خرز,koraliki,63
13616,يزور,odwiedzić,11
10798,الرامي,melonik,28
9277,منشأ,geneza,50
13832,ملك,miał,6
13704,قائد,prowadzić,10
1080,التكوينات,konfiguracje,47
8343,أسد امريكي,puma,33
10203,ذرة,atom,26
5963,اضبط,dostosować,38
9456,مفيدة,instrumentalny,26
13112,رأس المال,stolica,12
9415,وهمي,wyimaginowany,49
12973,إيران,iran.,19
13604,رياضات,sporty,11
14267,مبنى,budynek,10
12584,الآب,ojciec,22
4605,قلادة,naszyjnik,77
11336,سحبت,wycofane,34
564,متوسطة,sequitur.,99
10290,المدنية,obywatelski,41
2900,بغضب,gniewnie,88
7899,اعفاء,łagodzić: uśmierzać,27
7916,كادي,wir,59
4355,منطقيا,logicznie,25
7821,عصبة جمعية سرية,kabała,59
7588,rightshirt.,czerwona koszula,58
5451,نظريا,teoretycznie,54
11013,piquet.,pikieta,37
8871,بنس,grosz,52
4720,امتراك,amtrak.,79
12767,عقد، عشر سنوات,dekada,18
2730,طحن,szlifowanie,67
1036,هسديان,heski,93
2660,أغنى,najbogatszy,90
14396,المطالبات,roszczenia,9
3159,رجال أعمال,biznesmeni.,88
9755,كارين,karen.,46
9776,مخدر,psychodeliczny,43
13391,حصن,fort,14
7269,مادة الكافيين,kofeina,63
8831,جويس,joyce.,53
10855,ناعم,gładki,37
911,تابع لشخص,henchmen.,97
12824,أورليانز,orlean,21
3242,شم,tabaka,88
5553,بوروندي,burundi.,74
3793,الأوعية الدموية,naczyniowy,84
5888,نيزك,meteor,68
4560,عادل,knut.,80
1690,الزرق,jaskra,94
7089,بروير,piwowar,38
6709,خط الوسط,pomocnik,53
11387,ليدز,leeds.,34
6027,أكياس,torebki,36
12922,دليل,dowód,18
2305,carboxylase.,karboksylaza.,91
9987,علامة تجارية,znak towarowy,42
4229,تقاطع,przechwycić,15
2174,رابط,kołek,70
13713,لحر,morze,12
9602,وستون,sześćdziesiąt,42
10847,أنغولا,angola,38
8121,مندوب,delegat,25
5348,طقوس,obrzęd,67
12035,غير ممكن,niemożliwy,27
12580,خطاب,przemówienie,22
12717,إرسال,wysłać,16
893,عسكريا,militarnie,97
12916,أصابت,uderzony,20
10574,نبتون,neptun,40
9385,حبوب ذرة,kukurydza,46
12459,ووكر,piechur,24
11651,المنفعة,korzyść,7
10989,لادن,obciążony,37
3111,اسئلة,zapadkowy,88
1133,ism.,izm,88
7613,فخري,honorowy,62
6703,نيمو,nemo.,67
13771,تقريبيا,prawie,11
9550,أنتاركتيكا,antarktyda,48
5141,روش,roche.,77
3070,دلالات,konotacje,62
6886,الأسبستوس,azbest,66
4753,كره المثليين,homofobiczny,79
10923,غير مهزوم,niepokonany,38
5064,طائفية,sekciarski,75
13599,عاد,zwrócony,9
10412,إحياء,odrodzenie,32
6449,شريرة,podły,60
8064,الأساتذه,wydział,57
7248,جدارة - أهلية,uprawnienia,31
12257,مشتبه فيه,podejrzany,16
3337,وستفاليا,westfalia.,87
8388,الصحافة,papier gazetowy,56
6003,ويلو,wierzba,68
1478,ماء مالح,słona woda,95
8294,روسو,rousseau.,57
12923,وعلاوة على ذلك,ponadto,20
10365,النبيل,szlachetny,39
2733,السباكة,instalacja wodociągowa,83
4517,نيترو,nitro.,80
9431,شيرلي,shirley.,49
5114,طبلية تاج,liczydło,77
1213,غير متوفر,niesprowokowany,96
2226,محوري,osiowy,91
12256,طومسون,thompson.,26
8277,طب الأسنان,dentystyczny,57
11449,غاريث,gareth.,33
1594,تتطور,ewoluujący,36
11248,ما لا نهاية,nieskończoność,35
2096,تعجب,okrzyk,90
8771,أفعال,czyny,49
5285,شينتو,shinto.,76
12628,إليزابيث,elizabeth.,23
11462,قبة,kopuła,32
8784,مركبة فضائية,statek kosmiczny.,53
4235,يمزج,mieszanka,63
2768,جالوت,goliat,89
8914,التسلسل الهرمي,hierarchia,51
10637,نيكاراغوا,nikaragua,39
12553,وفى الوقت نفسه,tymczasem,23
3889,الاكريليك,akryl,82
11437,عنصري,rasistowski,32
12172,الألفية,tysiąclecie,27
5871,ووه,waugh.,72
3707,نظارة شمسيه,okulary słoneczne,84
9651,إعدام,wykonanie,18
9953,بايرون,byron.,44
4455,بربري,barbarzyńca,58
8376,موثوق,pewni,33
14445,الاختبارات,testy,5
78,المتسولين,żebraków,87
13022,هاتف,telefon,17
10642,عينة,próbka,29
9647,زامبيا,zambia,47
6995,الرواق,korytarz,62
2345,في مكان ما,jakieś miejsce,91
13621,إلخ,itp,12
14225,رئيسي,główny,7
8932,كاثرين,katherine.,52
4752,الجرأة,śmiałość,79
12402,اطلاق الرصاص,strzelanie,19
9176,غير مسبوق,bez precedensu,51
10482,مكوي,mccoy.,40
9928,القادمة,nadchodzący,45
6845,بطانية,koc,58
12477,جمهورية التشيك,czech,23
5698,المنوعات,zbieranina,73
3858,تعفن,gnić,78
5978,خصلة شعر,wiecheć,71
5974,حارق,palnik,71
7153,طلاق,rozwód,58
1906,مزحة,pranks.,61
9568,ممر,arkada,47
14142,فترة,okres,8
14326,ضابط,oficer,10
1800,بلاكفوت,blackfoot.,93
14115,يغلق,zamknąć,10
3131,تثبيث,ziewać,84
2887,مؤلمة,traumatyczny,87
12263,معبد,świątynia,25
11585,درجة الحرارة,temperatura,24
10507,هلع,panika,40
1012,احترق,wypalić się,96
4641,الاقتصاديين,ekonomiści.,55
2239,المسالخ,rzeźnia,91
371,شبه منحرف,trapezoid,97
7982,شكوى,skarżący,28
3021,باراكودا,barakuda.,87
5128,دوقي,księstwo,74
8795,الكلى,nerka,51
2781,تصفيق,oklaski,89
9816,القصة المثيرة,kryminał,45
14411,وظائف,oferty pracy,16
3849,كاميلا,camilla.,84
13337,الله,bóg,14
11042,مارلين,marlin,29
5324,نانا,nana.,74
10977,الخام,surowy,34
11044,المقدمة,renderowane,18
5531,باي,bai.,74
9375,أخطبوط,ośmiornica,49
10738,استأجرت,zatrudniony,29
757,كوين,gawain.,98
13213,ماساتشوستس,massachusetts.,16
5619,التحليل الطيفي,spektroskopia.,74
9862,مأساة,tragedia,43
294,غير مثمر,bezowocny,100
7964,إنذار,alarm,48
8957,اللقاح,zapylnik,45
11896,موارد,ratunek,18
3605,لوحة القيادة,deska rozdzielcza,84
14378,الوحدات,jednostki,6
3956,أبتاون,przedmieścia,83
7259,إطراء,komplement,58
6674,رادمان,rodman.,67
3911,إيلين,elaine.,84
10420,دوايت,dwight.,41
11480,رؤساء,heads.,9
3490,ناقلة الأمين,aminotransferaza.,86
5960,كيلومتر,kilometr,71
10815,جزئي,częściowy,29
6315,أبرشية,diecezja,69
5271,المستضعفون,słabsi,56
224,ستيبني,stepney.,100
6565,مبتسم,smiley.,68
1549,مولدر,mulder.,95
9827,روابط,znajomości,11
9492,غامض,dwuznaczny,40
12388,نسق,układ,25
8001,بانلي,pertraktować z nieprzyjacielem,58
11436,قصب,trzcina,33
7879,كروكر,crocker.,60
6768,كيربتون,krypton,67
3149,قندلفت,zakrystian,88
3710,سوبرا,supra.,85
13550,5th.,5.,13
12120,ممر المشاة,szlak,18
10261,الحزبية,partyzant,37
9093,متخرج,absolwent,35
3503,الرحلات الفضائية,lot w kosmos,62
756,جائحة,pandemia,97
4608,سيوداد,ciudad.,80
8435,القتلة,zabójcy,34
9731,جهات مانحة,dawca,41
14339,يعتبر,uważany za,5
2266,مواطن,rodak,86
12924,جاي,sójka,16
2785,سوق جديد,nowy rynek,89
3516,الأوكالبتوس,eukaliptus,86
5495,فاروس,pharos.,75
4676,الصفارية,wilga,31
7394,سرطان البحر,homar,62
6820,نصف شهري,pół miesięczna,66
1538,أورفيوس,orpheus.,95
11066,بطريقة عشوائية,losowo,37
1273,الأحجار الكريمة,kamień szlachetny,88
2899,نزع سلاحه,rozbrojenie,58
11234,العميد,brygadier,35
3205,هاب,hap.,87
12305,ماريا,maria.,26
2433,الخث,torf,91
4522,بالوعة,drenaż,62
12281,ببطء,powoli,26
7971,الشيخ,szejk,59
14273,رأس,głowa,9
6527,الأكاديميون,naukowcy,19
1573,nogisms.,neologizmy,76
10159,مدرب,trener,37
4223,مظلل,zacieniony,46
4883,أونو,o nie,78
3399,تفكيكها,zdemontowany,70
12470,بونت,barka płaskodenna,21
9601,تداخل,skrzyżowanie,42
748,انقطاع النفس,bezdech,98
8120,الكرة اللينة,softball.,58
2202,ليندي,lindy,91
2107,crossfire,ogień krzyżowy,92
5598,غصبا,siłą,67
11617,سم,cm,32
12150,كافر,niewierny,27
10747,محامي,adwokat,36
11146,السكان الأصليين,rdzenny,36
12255,كونتيننتال,kontynentalny,26
1689,غير مروع,niechęć,94
8225,قعقعة,huk,54
8646,atlantis.,atlantyda,54
11853,الفايكنج,wikingowie.,23
2831,لوكس,luks,78
10081,كهف,jaskinia,38
11374,ناش,nash.,34
13459,قوي,mocny,14
5012,سيكلو,cyklo.,77
8830,دون تغيير,niezmieniony.,52
597,المستعمرون,koloniści,90
10938,قه,ge.,38
6184,أنجولان,angolan.,67
5218,travail.,bóle porodowe,75
6231,غرينوود,greenwood.,70
5262,بشكل روتيني,rutynowo.,47
11710,كلاسيكي,klasyczny,17
7060,خط انابيب,rurociąg,62
9729,تسعة عشر,dziewiętnaście,46
12936,ميناء,port,18
6599,تربية,rasa,44
3469,فوب,kieszonka na zegarek,85
4962,مساعد,pomocniczy,77
9289,زا,za.,50
10358,قصائد,wiersze,34
9955,بحكم الواقع,facto.,44
7566,توصي,zaleca,12
2881,جوبا,juba.,88
11822,ساعود,wrócę,30
7267,ليميريك,limeryk,63
9448,برمائي,ziemnowodny,49
9102,الحرارة الأرضية,geotermalny,51
4823,ميد.,miód pitny,73
11198,مأتم,pogrzeb,35
1314,سوء التغذية,niedożywienie,96
4329,عنيد,wytrwały,78
14157,ممتلىء,pełny,9
3108,إتصال,impala.,88
8716,تنصل,zastrzeżenie,19
8316,المجمدة,mrożony,57
4486,غريم,grimm.,81
11854,جاري التنفيذ,bieżący,29
9411,حصيرة,mata,38
9174,تهانينا,gratulacje,43
12539,مجموع,suma,21
5556,هش,chrupiący,69
3452,عصيان,nieposłuszeństwo,83
1331,جيبس,jibbs.,96
412,بيريتا,beretta.,100
8785,الترحيل,migracja,44
11236,غير عادلة,nieczysto,35
3542,الأحذية,obuwie,86
10641,مباراة العودة,rewanż,39
6032,دلالة,oznaczony,44
12938,مغلق,zamknięte,10
14374,ديسمبر,grudzień,6
67,ليزير,lazier.,100
5551,بيزو,peso,58
9266,مارتينيز,martinez,50
9062,زجاجة,butelka,40
2075,برند,bront.,92
8415,تعصب,uprzedzenie,53
2244,طرسوس,stęp,91
3352,موج الشعر بإستمرار,trwała ondulacja,87
10247,تقاس,wymierzony,18
12748,سري,sri.,21
2696,كورتينا,cortina.,90
13083,ألفت,remis,14
7359,عاطل,bezczynny,61
2400,المنفذ,wykonawca,88
4625,بوغ,zarodnik,70
11785,سبارتان,spartański,24
5928,بولونيا,bolonia,72
6889,روميرو,romero,66
9096,يجر,ciągnąć,42
763,كوسة,cukinia,98
310,polymath.,erudyta w wielu dziedzinach,98
11445,مدى الحياة,na zawsze,32
5547,أهل,aph.,74
14127,نقاط,zwrotnica,6
567,يعقوبيت,jacobite.,96
10391,القفز,skoki,8
10936,لاتفيا,łotwa,38
12707,حصاة,kamień,19
10663,انتقام,zemsta,39
9690,هارتفورد,hartford.,47
93,المعالجات الدقيقة,mikroprocesory,75
8134,المستشار,kanclerz,57
11673,فريسكو,fresk,31
9659,حمال,porter,46
11296,خمسة عشر,piętnaście,35
14052,أحسن,lepsza,10
6388,غسل,myć się,43
10479,إثيوبي,etiopczyk,39
7554,الخضروات,warzywo,49
5473,عدم المساواة,nierówność,69
13770,كافية,dość,12
12917,غير مجهول,nieresztowany,20
4403,ريجنت,regent,35
6119,إلكترا,electra.,71
7795,الإيثيل,etyl,60
518,ابتلع,połknięty,62
8611,تدريبات,wiertarka,42
6796,سيم,sim.,34
12958,كالفين,calvin.,19
41,verbiage.,wielomówność,100
2348,لا ينبغي,nie powinien,91
7007,ستينغراي,płaszczka,62
3637,هيلمان,hillman.,85
8020,لوت,lu.,59
9688,برجر,burger.,46
58,عصير الليمون,lemoniada,100
5530,دعاية مغالى فيها,nota wydawnicza,72
2233,لاعبي الغولف,golfiści.,70
9954,كشك,budka,43
3845,غرفة الصحافة,pokój prasowy,84
10480,مميزات,charakterystyka,34
732,كومارا,kumara.,98
1034,رونين,ronin.,97
11819,هبط,wyrównany,25
13839,أ,a,5
6217,الفروسية,konny,66
7063,الموالين,lojalista,56
633,أتوشا,atocha.,99
12483,نعمة او وقت سماح,wdzięk,23
1956,مساومة,okazja,58
6935,الفلسفية,filozoficzny,38
165,العمل على,działać na,100
12762,نسر,orzeł,14
14224,استمارة,formularz,8
14133,حياة,życie,10
12197,مضرب,nietoperz,9
5797,أشباه الموصلات,półprzewodnik.,69
5085,براندي,brandy,77
10067,الصحفيين,dziennikarzy,28
3014,باتريس,patrice.,88
5533,البداية,sputnik,74
979,إكسبور,excalibur.,97
11591,قدامى المحاربين,weterani,23
3642,بانديكوت,bandicoot.,85
12209,هوندا,honda.,26
2999,الجيلاتين,żelatyna,88
8142,متنوع,urozmaicony,21
3896,النسيج,tkactwo,75
5429,ديونيسوس,dionizosa.,75
7890,رواية,hoy.,60
826,المالك,gospodarz,91
3926,الحجر الزراعي,kwarantanna,77
13519,بن,ben.,13
2878,بوغان,bogan,88
9553,بروكسل,bruksela,47
11155,مغامرات,przygody,26
560,غشاء البكارة,hymen,99
4281,شهد,świadczyć,59
2406,المعاد الاجتماعي,antyspołeczny,91
512,إيل,ile.,99
12373,تحديث,aktualizacja,7
1518,malleus,młoteczek,95
2110,باتن,patten.,88
7198,نكص,odrzut,62
269,منتصب,wyprostowany,48
940,testicular.,jąder,97
12817,برلين,berlin,20
8372,ماكبث,makbet,56
9163,بريسلي,presley.,51
772,بنح,binh.,98
9336,حطام,gruzy,49
5837,كبسولة,kapsuła,61
6224,صرصور,karaluch,70
447,uninjured.,nie uninja,100
4320,بيدمونت,podgórski,82
4511,اسم مستعار,pseudonim,73
5160,المنكوبة,dotknięty,76
1626,كارولوس,karolus,94
10458,اعتراض,sprzeciw,12
10673,قوس,nawias,25
2778,ألباكا,alpaka,89
1256,انحنى,ukłonić się,36
4747,يعصر,ściskać,64
7757,الرومانسية,romantyzm,60
9177,الفراولة,truskawka,49
11935,الفيزياء,fizyka,7
1756,زملاء الصف,koledzy z klasy,84
9929,بكل صراحه,szczerze,45
12151,المنزلي,domowy,26
11103,إسقاط,rzut,12
2628,شق,rozszczep,88
12511,اتجاه,kierunek,12
10186,الجمرة الخوضة,wąglik,43
9934,رياضة بدنية,gimnastyka,42
10237,مفاتيح,klucze,11
5656,هورون,huron.,73
12348,المسافرين,ulotki,24
9536,شجار,bijatyka,47
7402,استهلالي,wprowadzający,62
13751,يشير,wskazać,9
557,اللاهوائي,anaerobik,99
9249,زهور,kwiaty,33
5939,سباعي,siedmiokrotnie,72
5903,متعلقه بالطيور,ptasia,72
12302,شى,chi.,26
5292,الفوضى,okaleczenie,76
10134,بابوا,papua.,43
9156,أبردين,aberdeen.,51
12366,أمثلة,przykłady.,10
1339,غير مدهش,nie wysłuchany,96
14490,تحولت,obrócony,9
13384,يقطع,ciąć,13
5851,التيلجو,telugu.,72
973,الكمون,cummins.,97
301,شيكاري,shikari.,100
14494,لوس,los,38
14011,يمد,dostarczać,6
7760,brickyard.,cegły,61
8103,متكامل,całka,23
10014,على ما يبدو,pozornie,44
8275,طاحونة,wiatrak,56
2407,إنبات,kiełkowanie,89
9481,كورب,corp.,13
10045,المتحدث باسم,rzecznik,44
956,إطفاء,gasić,61
14259,إدارة,administracja,6
6180,الشواغر,wakaty,63
6192,محو,kasowanie,30
6397,سريع التبخر,zbieg,56
13805,بواسطة,przez,5
9720,هيكل عظمي,szkielet,45
9793,شرارة,iskra,31
1316,مامبو,mambo,96
4302,عازلة,izolacja,66
9320,مرح,radość,48
3808,غير مسلم,nieobliczany,84
6767,شاهد عيان,naoczny świadek,58
6214,كوران,curran.,70
5542,الكيمياء الحيوية,biochemia,74
1341,فليمون,fabułka,96
7234,subdolous.,subdolny,63
3173,جاهل,bezradny,88
8004,مرسى,zamocowanie,59
4600,عداد المسافات,drogomierz,80
2635,أنومي,dezorganizacja,90
8929,النازية,nazizm,52
4016,ماجمة,magma,83
12725,طار,latał,22
14350,يقابل,poznać,10
7274,ملاريا,malaria,63
10367,تات,robić frywolitki,40
10500,رودريغيز,rodriguez.,40
12671,زميل,kolega,22
14491,شراء,zakup,26
6309,الأرميدين,archimedesa,70
1746,باكا,baka.,93
3037,سمك البحر,słoneczna ryba,88
2674,غدة درقية,tarczyca,88
8479,سلطة,sałatka,55
4105,ساكاي,sakai.,83
188,روكس,rox.,100
13415,ماثيو.,mateusz,14
3826,رنا,rana.,84
11513,الاشتراكي,socjalista,30
9227,ميسا,mesa.,50
8258,تاي,tai.,57
3154,لا تتأثر,nieporuszony,88
10562,بولدر,otoczak,39
13610,كلمة,słowo,9
4868,وحدوية,jednolity,78
514,الدبابير,osy,59
8772,lutheran.,luterański,50
2006,النجارين,stolarzy,47
1448,تينغ,ting.,84
12351,العنكبوت,pająk,25
3780,تدهورت,pogarszony,62
7557,تصبح على خير,dobranoc,62
9111,جدوى,pożytek,31
2317,نادر,nieczęsto,76
10741,جمعت,zebrane,24
6275,الهايتي,haitański,67
13165,برج,wieża,15
2571,سيمنز,siemens.,90
12237,جغرافية,geografia,26
161,العصابات,bakcyl,100
6248,زمرة,klika,67
5545,سحق,scooper.,74
13362,معرف,zdefiniowany,13
7885,منحن,zakrzywiony,37
12021,بالمر,pielgrzym z ziemi świętej,28
2606,راب,rab.,90
12887,لويزيانا,luizjana,20
11499,بانر,transparent,30
7371,بوير,boyer.,62
8185,سندريلا,kopciuszek,58
8622,آذان,uszy,36
3496,بأثر رجعي,z mocą wsteczną,75
8551,بلازما,osocze,55
2021,فلوريد,fluorek,80
8764,فريسنو,fresno.,54
12153,رضا,usatysfakcjonować,15
13988,اهتمام,odsetki,8
12876,أعظم,największy,20
5575,استيعاب,wchłanianie,73
12651,كين,rozpoznać,22
2401,المخالفات,infradzierzenia,78
14049,مؤخرًا,ostatni,5
4466,نهرو,nehru.,81
6444,caretaker.,dozorca,67
10875,نيبال,nepal,38
3454,بمعنى,mianowicie,87
12082,اضطراب,nieład,26
11633,إيد,ec.,31
12982,في البداية,początkowo,12
