ID,ARABE,JAPAN,INTERVAL
4358,الصويا,大豆,81
8350,أيديولوجية,イデオロギー,43
11726,سوريا,シリア,31
4419,النظير,アイソトープ,69
8896,هولت,hol hol,52
4927,ميلبارس,ミリバー,74
2881,جوبا,ジュバピー,89
6424,هوبر,フーパー,69
9597,يسرق,盗みます,31
7682,البانجو,バンジョー,61
10686,لوتس,ロータス,39
4289,ضمنية,暗黙,81
290,تخطيطي,概略,96
10491,المنصة,表彰台,39
1304,النجارة,木工,87
973,الكمون,カミンズ,97
9683,موسوليني,ムスソリーニ,47
5864,المستثمرين,投資家,63
6852,تسريح,不動産,53
9195,أوعية,血管,39
2001,إغماء,失神,68
2070,بارانجاي,バランガイ,92
4481,وسيم,ハンサム,79
8203,الأرض الخضراء,グリーンランド,57
8703,يكتشف,発見する,9
11185,ليون,レオン,28
3482,الموسع,enlar,51
10885,فحم,石炭,38
12417,شريط,バー,21
386,الترياسي,三畳類,100
4043,بساطة,シンプルさ,82
5011,المواهب,才能,32
10055,بونتياك,ポンティアック,44
12971,كوكب,星,17
1549,مولدر,ミルダー,95
8689,للأسف,残念ながら,54
6263,الكناري,カナリア,69
1129,أوكا,岡海,95
13559,مؤقت,一時的,13
12438,باري,バリーリー,24
13579,كوريا,韓国,12
9648,غداء,ランチ,47
6900,حساب,会計,5
3236,ديربورن,dearborn.,88
1206,الجرب,疥癬,96
2622,حربية,戦艦,58
1690,الزرق,緑内障,94
11838,تشي,che,30
432,أماني,アマニ,100
518,ابتلع,飲み込んだ,62
5068,اسحب للأسفل,引き下げる,77
1160,capuchin.,カプチン,96
2324,شوارز,シュワルツ,91
13202,فيتنام,ベトナム,16
1324,اللمحات,ピープ,81
11272,هربرت,ハーバート,35
1203,إلتواء,捻挫,70
12872,تخسر,失う,12
6279,بيلوروسيا,ベロルシュ,70
4678,حرم,for for,62
5854,icarus.,イカルース,72
10445,رقبة,首,38
1149,طاولة الزهر,バックギャモン,96
13455,الفيدرالية,連邦政府,12
7344,استقلال,舞踏会,63
14146,اسم,名前,6
5087,جاكلين,ジャックライン,77
2645,حكم الفرد المطلق,専制,90
10131,يلوي,曲げる,39
13462,لينكولن,リンカーン,14
12320,غلوريا,グロリア,25
3796,عفريت,ゴブリン,82
1659,المدخن,喫煙者,80
9375,أخطبوط,タコ,49
3167,ariadne.,アリアドネ,88
5420,سونيت,ソネット,68
11119,فاي,巫,36
13150,على أي حال,とりあえず,16
7889,تصرف,振る舞う,41
3264,الببتيد,ペプチド,85
2419,المزارع,農園,68
14511,يترك,離れる,7
10991,هارت,ハート,37
445,peebles.,覗き見か,100
13890,لكل,あたり,11
9393,سيء السمعة,悪名高い,48
4229,تقاطع,傍受,15
14053,الغرب,西,8
13347,الغموض,曖昧さ,15
10499,هولدن,hold,40
12046,حضور,面前,28
10724,mc.,マクリー,39
13787,الموت,死,9
13538,امتثال,コンプライアンス,13
12160,expeditionary.,遠征の,27
13108,زعيم,盟主,12
12783,استوديو,スタジオ,17
1684,sunspot.,黒点,91
8073,الى الشاطئ,陸上に,58
8706,تحفيز,モチベーション,29
700,كياو,ciao.,98
13316,القديس,聖人,13
13805,بواسطة,による,5
3156,كهنوت,神権,88
4044,كلكتا,カルカッタ,83
2732,التروبوسفير,対流圏,76
11348,قطاع,ストリップ,27
10987,مبتدئين,スタート,23
5851,التيلجو,テルグー,72
8564,لا مفر منه,避けられない,55
12895,روى,ro,20
8379,diamondbacks.,ダイヤモンドバック,54
10818,ميتا,メタ,38
10826,كورال,コーラル,38
10245,علم التنجيم,占星術,40
11568,أي أكثر من ذلك,もう,32
3321,anticyclone.,アンチシクロン,80
1977,الانفصاليين,分離士,66
3787,whitehead.,ホワイトヘッド,85
5451,نظريا,理論的に,54
8864,ضاحية,郊外,36
13910,منذ,以来,7
5417,الخيزران,竹,74
11109,سباحة,水泳,32
10548,الرامات  الذاكرة العشوائية في الهواتف والحواسيب,ram,22
10730,غوام,gu gu,38
2756,الاضطهاد,抑圧,67
7202,كولير,コリアー,63
5728,المدرج,円形劇場,73
11274,فيشر,漁師,35
5711,إترب,ent,72
5443,محايد,公平,67
3991,تعظيم,リラタ,83
4363,تكريم,尊敬された,14
12397,استطلاع,偵察,25
3485,صفعة,スマック,62
3005,الميثيسيلين,メチシリン,88
9105,دمية,テディ,51
9056,موزمبيق,モザンビーク,52
14357,سهل,簡単,11
4899,الديموغرافيا,人口統計,78
7248,جدارة - أهلية,el el,31
10592,لحم خنزير,ハム,38
555,التملك الحر,自由な,99
7491,جدار الحماية,ファイアウォール,62
1857,ثياب,衣服,94
641,صورة نقطية,ビットマップ,99
12228,جيسي,ジェシー,25
1066,سوهو,スホー,96
12540,محافظ حاكم,知事,21
8279,anaconda.,アナコンダ,56
10151,ركود اقتصادي,不況,39
7602,جمع شمل,再会,60
1284,مالا,マラ,96
1557,متعاطي المخدرات,ビーム機,95
12360,ثلج,雪,25
2038,أناندا,アナンダ,92
12107,خاضع للسيطرة,controlled,11
13334,ه,ho,15
5115,إنسانويد,ヒューマノイド,74
5680,الفرد,一人の,74
4923,إعادة جدولة,再スケジュール,74
4450,البارجة,ポプテージ,81
3899,جشع,貪欲,84
8945,المتصيدون,トロール,28
8077,ألاميدا,アラメダ,58
13670,مصطلحات,条項,8
13453,فنان,アーティスト,12
11251,قزم,矮星,33
4948,الحبال,ロープ,53
14518,أَثْمَر,収率,38
10547,ثكنات عسكرية,兵舎,39
312,جيمبي,ジンピー,100
9646,العاب ناريه,花火,45
1034,رونين,ロニン,97
8716,تنصل,免責事項,19
10027,لاجئ,難民,27
12986,لبديل,別,8
4617,دراكو,ドラコ,80
5373,الهند الصينية,インドシナ,75
5003,فلسطين,fp.,62
14069,قانون,法,8
1654,كيس الخصيتين,陰嚢,94
8152,الصبر,忍耐,58
10702,برميل,たる,36
857,الميثادون,メタドン,97
3937,تنحدر,降りる,38
11421,ظروف,状況,32
5172,جدة,祖母,75
6512,السالمونيلا,サルモネラ,69
14264,ضروري,必要です,6
1044,غير صحي,不健康,96
7821,عصبة جمعية سرية,カバール,59
3255,الزركونيوم,ジルコニウム,88
8824,تاجر,商人,48
3341,butadiene.,ブタジエン,87
9608,perfecto.,完璧,47
11121,إستونيا,エストニア,36
3490,ناقلة الأمين,アミノトランスフェラーゼ,86
1519,العابث,フィドラー,94
976,الآباء - الأولياء,家父母,81
7103,ينقرض,絶滅,43
670,هولم,ホームズ,35
6604,ندى,露,68
8283,تليف,線維症,57
13501,اساسي,標準,11
8647,crustacean.,甲殻類,54
4355,منطقيا,論理的に,25
2410,تاورانجا,タウランガ,91
2264,رجل الكهف,穴居人,92
2042,سود.,太い,91
4988,سالينا,サリナ,65
13725,عادي,通常,12
8702,إطاحة,打倒,52
2693,intertropical.,互換的です,90
10128,سيمونز,シモンズ,43
6519,التصلب,硬化症,69
89,wallaby.,ワラビー,77
10790,عفا عليها الزمن,古くて,38
2517,ساوثلاند,サウスランド,91
13037,حامض,酸,17
8763,عدسة الكاميرا,ファインダー,53
14124,التقارير,報告,5
13278,تربيتة,パット,14
13824,أكثر,もっと,5
11259,إقليم,領土,11
14331,ألمانيا,ドイツ,10
1080,التكوينات,config config,47
11514,ملاحظة,ps,32
13484,واهن,ab,13
4032,كاشف,試薬,79
1357,القلوية,アルカリ,94
6386,هارب,ハープ,66
7126,الفرار,逃亡した,45
5873,معتدلة,穏やかに,26
7938,إدراج,組み込み,21
12440,بروس,ブルース,24
7455,ستيريو,ステレオ,62
11407,ضرب,殴打された,34
11231,دورية,巡回する,25
13078,مطار,空港,17
5963,اضبط,調整,38
8611,تدريبات,ドリル,42
1638,الموجه,ラダー,92
11197,التكتيكات,戦術,18
14011,يمد,提供する,6
9824,maroons.,仲人たち,39
9270,جزرة,にんじん,49
5548,lysergic.,リセルビリック,74
6761,الترويجي,プロモーション,66
14272,حملة,運動,13
2220,الطيب,pl pl,38
11290,جاكسونفيل,ジャクソンビル,35
6717,نال,絶対に,54
6970,إعادة تشكيلها,再構成された,60
8093,التنانير,スカート,47
672,إيناج,倍音,94
5361,عزل,弾劾,63
12496,وجه ضاحك,xd,24
10938,قه,ge,38
14347,جهد,努力,6
10573,التركيبة السكانية,人口統計学,37
4556,بريما,プリマ,80
5480,وزغة,ヤモリ,75
8387,فلاندرز,フランドル,56
10032,إفتراضي,ディフォルト,41
4568,ليونيد,レオニド,80
13600,نفذ,ピーター,12
13225,سقط,落ちた,16
4994,قوة القوة,パワーハウス,71
3295,معاقبة,罰,21
11896,موارد,資源,18
4469,مجوهرات,ジュエリー,81
6464,مزاد علني,競売,60
10492,شاه,シャー,40
3635,reclassified,分解された,85
3778,الكهرومغناطيسية,電磁気,46
1319,harpy.,har然,96
9671,استيفاء,満足,37
1440,بنغ,鵬,95
10710,دزينة,ダース,28
6995,الرواق,廊下,62
9772,حظيرة الثيران,ブルペン,45
10951,ركبة,膝,35
13786,غير ذلك,それ以外は,11
3381,المنمنمات,ミニチュア,61
3316,لام,lam,87
11318,مارغريت,マーガレット,34
7733,فورة,ぞっとする,60
5547,أهل,ああ,74
8412,الجاذبية,重力,47
10274,كنيسة صغيرة,チャペル,42
7226,الرافل,ラッフルズ,63
1372,اعتقل,逮捕されました,92
12256,طومسون,トンプソン,26
184,gullah.,ガッラー,100
6601,الألحان,同調,38
7062,هز,ハーゼン,65
11230,تبرع,バジェット,34
945,الكراميل,カラメル,95
4155,الافعى,viper.,67
5986,موندي,モンド,72
4053,صورة مصورة,絵柄,81
4969,جونزو,ゴンゾ,78
13111,س:,q.,17
3621,مياه جوفية,地下水,86
9469,يشم,翡翠,48
6670,الجسر,ブリッジヘッド,65
1022,رجال الانقاذ,救助者,96
13387,سلاح الفرسان,騎兵,14
11254,مظلة,パラシュート,33
12796,ستيوارت,スチュアート,21
2987,بشكل مقنع,納得裏に,88
9062,زجاجة,ボトル,40
8568,الصياد,ファウラー,55
4380,berkowitz.,ベルクウィッツ,81
11891,redskins.,レッドスキンズ,29
12818,شمال شرق,北東,21
1986,غير منفجر,不発,93
8565,زنجبيل,ショウガ,55
3592,وسادة,まくら,79
5386,muddy.,泥だ,72
4808,فدان,エーカー,48
31,غافل,obl,99
3647,جينغ,ジングー,86
11537,المشتق,派生物,20
14149,أعزب,シングル,8
11171,انجوس,ang ang,36
14055,يأتي,来る,7
753,الردة,背教,98
7295,سبوكان,スポケーン,63
2152,wayland.,道路,92
3280,غليكول,グリコール,84
1816,الزبادي,ヨーグルト,94
9268,يواجه .. ينجز,出会い,28
7851,يعاقب,penized,49
9627,لعنة,呪い,41
7215,tyrannosaurus.,ティラノサウルス,63
3612,onomatopoeia.,オノマトペ,86
8573,هابل,ハブブル,55
3589,دراجات نارية,オートバイ,25
7868,بوتسوانا,ボツワナ,60
2276,فخذ,大腿,88
10594,أرلينغتون,アーリントン,40
224,ستيبني,スパーズ,100
7192,أدب,dec dec,64
2344,محراج,マハラ,91
2658,plebiscite.,プレビセンタ,89
4341,aesop.,アソープ,81
7386,خلات,アセテート,54
933,سدوم,ソトム,97
4431,دورادو,ドラド,81
5243,قبو,セラー,73
4371,غير مؤات,不利益,66
2473,لاصق,接着剤,74
12164,مصعد,リフト,16
14183,حزب,パーティー,9
9885,غناء,ボーカル,35
9814,فانغ,牙,45
1661,إلكترونيات الطيران,アビオニクス,88
13989,البرامج,プログラム,11
8561,مخلص,忠実,54
7893,مفرط,over,59
648,يالي,ヤリ,99
10381,خرطوشة,カートリッジ,37
14065,صعب,難しい,8
7047,لاتيني,ラテンニー,62
10044,روج,ルージュ,38
10152,جيب,ポケット,38
13924,ضد,に対して,7
5682,حلمة الثدي,乳首,68
10270,طن,トン,30
14031,مبكر,早い,9
13106,النصيب,wick wick,13
9010,اعادة تشغيل,再起動,41
2787,برقية,電報,85
10746,ركائز,基板,35
7892,حليف,味方の,18
2673,البلمرة,重合,87
13249,speedway.,スピードウェイ,16
10368,تاكو,タコス,41
7307,مخترع,発明者,53
11507,ملغ,mg.,33
12446,أدى إلى,実施,16
13180,كولومبيا,コロンビア,16
13414,قتال,ファインティング,7
8814,سوير,鋸歯,52
13856,فقط,のみ,6
14170,تلقى,受け取った,6
12688,مكتوبة,綴った,12
11906,sprint.,スプリント,27
10281,شير,輝く,42
6874,اسطوانات,シリンダー,41
1232,البروميد,臭化物,95
13664,محلي,ローカル,12
13119,الآلاف,何千人,14
6532,بابون,ヒヒ,67
1465,بالتتابع,順次,66
8235,صابر,セイバー,30
11404,آنسة,ms,34
5572,إجلال أو بيعة أو احترام,敬意,73
3860,النسل,子孫,84
953,بتلات,花びら,90
4058,فيشنو,ヴッシュヌ,83
7373,خصوصية,priv,62
1621,البوليسترين,ポリスチレン,94
11966,الوزارة,省,27
1349,محطة العمل,ワークステーション,87
7462,التراث الشعبي,民俗,62
13432,غنيمة,ボイラープレート,14
3723,بارانوميا,パラノミア,85
6114,المميز,トークン,65
12498,حظ,幸運,24
4656,كفيل,パトロン,61
13711,الجزر,島々,9
7908,صهيونية,シオニズム,60
8885,الضاربون,ヒッターズ,33
13232,دودو,ドドピー,16
9767,النباتات,植物,15
3773,متعدد الجوانب والاستعمالات,汎用性,76
12246,شعر,髪,26
835,والي,wal wal,98
10682,الاسم المستعار,エイリアス,35
4707,تراكمي,累積的な,75
3021,باراكودا,バラクーダ,87
7221,فترة التجربة,prob prob,62
13128,مقدمة,紹介,10
10845,تاكر,タッカー,38
3285,عنصر,モチーフ,80
4887,ديلوكس,デラックス,78
12328,اليورو,ユーロ,25
12784,عناصر,要素,16
3488,كاليبسو,カリプソ,86
6357,فارلي,ファーリー,69
9070,انسان الغابة,オランウータン,51
12965,مذنب,彗星,18
3211,مطري,雨水池,88
2130,interlaced.,インターレース,79
12138,السيد المسيح,キリスト,27
13430,الوردة,ローズ,13
3517,argyll.,アーガイル,62
7854,riverfront.,河川,60
6144,رمضان,ラマダン,71
4732,حساسية,感度,39
13389,المخاوف,賭け屋,14
1753,zenith.,天頂,93
921,تحصيل,調達,78
11860,وارن,ウォーレン,29
12495,سفينة,輸送する,16
5763,الإزاحة,変位量,41
6630,البطيخ,スイカ,66
2477,جريان المياه,暴走,91
14075,وصول,アクセス,8
9454,برودة,クーラー,48
5109,غير محدد,未定義,77
6257,أمتعة,荷物,70
3960,الصالح,義気,83
219,بوزير,ブーザー,100
4982,ختان,割礼,75
5673,مودم,モデム,70
1913,trched.,tor tor,32
9103,البوتاسيوم,カリウム,51
6020,اختبار,クイズ,71
2566,ببراعة,煌々と,91
2383,أوبي,帯,91
6877,بريتون,ブルトン,66
13487,كنيسة,教会,13
2079,البواسير,痔核,91
5154,غير متوازن,不平衡,76
3463,ovation.,ov ov,83
376,pseudoscience.,擬似サイエンス,100
13265,إحساس,検出,15
3067,بشكل ضمني,暗黙のうちに,88
6587,بهدوء,静かに,68
139,assamese.,居住者,100
2322,بيكس,ピックス,91
