ID,JAPAN,PORTUGAIS,INTERVAL
10744,鼻,nariz,36
11860,ウォーレン,warren,29
11238,逮捕,prender prisão,17
7292,凛々しい,chil.,62
10936,ラトビア,letônia,37
13760,pr,prix.,11
6242,バケツ,balde,65
14226,無料,livre,5
12248,どこかに,em algum lugar,26
2819,不正行為,irregularidade,88
9189,充実した,fuller.,49
4658,必然的に,inevitavelmente,49
2512,ショウジョウバエ,drosophila.,90
10555,プロイセン,prussiano,38
7129,シアン,ciano,63
5705,ナレーター,narrador,52
4008,ルルー,lulu.,83
5833,キュリー,curie.,67
3622,メース,maça,85
758,バーバンク,burbank.,98
1701,ブランカ,blanca,94
1375,ミノタウロ,minotauro,95
13871,使用,usar,5
4904,カミノ,camino,78
10000,オムの,om.,43
8732,ヨガ,ioga,53
4623,フロルト,flauto,79
12570,レイカーズ,lakers.,22
9348,ダンテ,dante.,48
6646,存在する,viável,67
9374,タークス,turcos,40
13386,ブライアン,brian.,14
6357,ファーリー,farley.,69
2838,絶対的な,sem esperança,88
862,cir cir,circe,95
9011,ケーンズ,kane.,51
9310,本社,sediado,16
9476,ハンバーガー,hamburger,37
10466,ストレッチ,esticar,30
12626,ファンタジー,fantasia,22
7512,ブロモ,bromo.,62
2956,par par,liberdade condicional,82
4930,ゴーグル,óculos,74
1110,再編成,reagrupados,79
598,階層的,hierárquico,91
2060,アスペン,aspen,92
7745,ダンジョン,masmorra,42
3506,基数,radix,86
8229,官能的です,autoritativo,54
600,夜景,neturnshirt.,99
4671,快適でない,desconfortável,78
6672,優越性,supremacia,67
6944,ab ab,abolido,58
14492,先物,futuros,7
14305,空気,ar,8
6833,ver,beira,62
3714,蓄音機,fonógrafo,82
1303,ニー,nei.,95
8046,憎しみ,ódio,57
13861,彼,ele,6
7670,レゲエ,reggae.,60
13338,んん,milímetros,15
576,戸口,outfitters.,97
12029,pro pro,proíbe,15
3306,六角,hexagonal,85
14127,ポイント,pontos,6
4887,デラックス,deluxe.,78
8070,無限の,sem fim,57
4442,妬み,inveja,79
12300,diss diss,dissidente,25
5179,三角法,trigonometria,76
11887,ウイルス,vírus,29
13493,オンライン,on-line,13
13768,自体,em si,11
12094,qu,that,27
1821,占いました,marsupial,93
9169,苦い,amargo,48
11875,哲学,filosofia,28
475,om,omite,44
544,ダイオキシン,dioxin.,99
749,ボツリヌス,botulismo,98
13162,連続,consecutivo,16
10780,定理,teorema,37
10043,モニカ,monica,43
12349,歴史的な,histórico,13
2955,カラット,quilate,87
12745,写真,fotografia,11
10810,犠牲,sacrifício,37
8182,平和維持,paz,47
9837,ウォータールー,waterloo.,44
1699,ボーガルト,bogart.,94
539,アンティポロ,antipolo.,99
9376,凧,pipa,47
825,コンドミニアム,condomínios,84
6924,酪農,laticínios,65
2342,麺,macarrão,63
11978,ベンジャミン,benjamin,28
12192,筆記,escriba,26
13316,聖人,santo,12
4095,償還,redenção,81
306,da,doe.,100
11518,ニュースレター,boletim de notícias,32
6949,坊ん,ult.,65
11472,エルサレム,jerusalém,32
12931,部屋,sala,18
13275,関連する,associado,10
13926,平,até,7
8383,メリッサ,melissa.,55
5205,メドレー,medley.,72
12148,知り合わせる,sabia,27
10443,障害者に,prejudicando,37
1121,控えめに,com moderação,96
7953,コンドーム,preservativo,55
42,身長,estatura,100
7782,キンボーテ,kinbote.,60
7236,参考文献,bibliografia,62
5496,陰陽,nye.,74
10676,保護者,guardião,37
8639,刺st,picada,52
11399,成長,crescimento,33
9319,退屈な,endossar,30
648,ヤリ,yali.,99
13497,m,mph,13
2022,プレースホルダー,placeholder.,92
9606,セスピー,seth.,46
14504,実行,corre,7
10496,心から,atenciosamente,35
10844,融合,fusão,38
10291,フレミング,fleming.,41
6997,弱りに,mais fraco,64
1479,カガヤン,cagayan.,95
1089,キメラ,quimera,96
4048,一歩,casca de noz,83
665,ow,owes.,47
9589,博,ph.,46
9268,出会い,encontro,28
138,furt furt,furtivo,96
212,ミストラル,mistral,100
6775,シーフリフライ,siegfried.,66
5872,混沌としました,caótico,71
2847,コラージュ,colagem,88
3985,ジイン,gein.,83
7061,ランバート,lambert.,64
10677,鹿,cervo,38
7185,溶岩,lava,63
11069,生,cru,36
1638,ラダー,leme,92
6799,バッチ,lote,62
11936,脳,cérebro,27
13406,谷,vale,14
13352,委員会,comitê.,14
8577,見えない,invisível,51
8374,problem problem,problemático,55
8108,コンテキスト,contextual,55
6973,タヒチ,taiti.,65
8419,カブ,nabo,55
7643,オアシス,oásis,61
8796,待ち伏せ,emboscada,45
9603,栄養,nutrição,44
4102,降雪,queda de neve,83
11659,仮,provisório,30
3743,魚座,peixes,85
13244,対処,acordo,12
14174,マネージャー,gerente,9
6061,延びの,prolongado,63
1340,カウンター攻撃,contra-ataques,56
1557,ビーム機,beamer.,95
3414,心血管,cardiovascular,86
6201,サボタージュ,sabotar,61
410,ブーガー,booger.,98
7757,ロマン主義,romantismo,59
14108,投資,investimento,27
11595,ソビエト連邦,ussr.,31
8773,ビバピー,viva,52
3003,マハ,maha.,88
10510,線形,linear,39
8341,キャンバス,tela de pintura,55
7291,スマトラの,sumatra.,62
10061,ヒンズーズム,hinduísmo.,43
9205,ドリー,dolly,49
12230,股,quadril,25
4367,再開発,redesenvolvimento,62
7453,角度,ângulos,33
10094,dem dem,demiurgo,42
5849,メザニン,mezanino,70
7594,おじいさん,vô,60
6109,アレスタ,alastrador,70
10,サンスター,estrela solar,100
1185,ナイアシン,niacina,96
6614,どんなときも,a qualquer momento,67
6987,ベス,beth.,64
11305,火山,vulcão,32
13088,壁,muro,16
6302,カタツムリ,caracol,63
4311,鍛冶屋,ferreiro,80
11034,ギルド,guilda,36
9433,箱の,arca,48
1223,ペルタスト,peltasts.,93
4802,ギタリスト,guitarristas,29
5366,ing out,extrovertido,75
6009,グッドイヤー,bom ano,71
13747,青い,azul,10
6164,滝,cachoeira,67
13639,不運にも,infelizmente,12
297,指数,expoente,89
8754,皮,casca,49
5283,ペンブローク,pembroke.,75
5835,ヒトデ,estrela do mar,72
9003,ブラボー,bravo,51
12366,併せた,exemplos,10
13596,傾向,tendência,12
4818,サウリ,saul,77
540,シリサリ,certiorari,99
14063,部門,departamento,8
13434,持ってきた,trouxeram,14
10885,石炭,carvão,37
6854,天然痘,varíola,65
7283,car,carambola,62
4073,レターン,letterman.,83
459,トモグラフィー,tomografia,99
5128,公国,ducado,74
10752,マイヨルツ,maillot.,38
4873,ラッパーズ,rappers.,27
3476,無双,difosfato,86
12279,準備,preparado,16
11050,章,capítulo,30
13524,エコー,eco,13
3078,dar dar,danificar,85
11076,ミュージシャン,músicos,21
9630,モルス,morse.,46
3961,百人,idiotas,48
10501,不思議な,maravilhas,14
12337,setting,contexto,9
5673,モデム,modem,69
1087,枯れる,cernelha,83
721,修正主義,revisionismo,98
11751,音量,volume,27
6124,アンモニア,amônia,70
4959,無人,não tripulado,77
1216,ビゼット,bizet.,96
12194,ブランディング,branding.,16
8118,喘息,asma,57
8655,協定,pacto,53
772,ビン,binh,98
7789,形容詞,adjetivo,54
3505,ローラン,rohan.,86
10240,フランコ,franco,41
2861,杖,bastões,55
5605,popular popular,popularmente,74
13532,以前,anteriormente,13
13018,土曜日,sábado,18
6189,近頃,nos dias de hoje,70
81,じゃあ,pedreira,95
7381,ハンディ,à mão,62
8719,訴訟,processo judicial,47
13509,プレーオフ,jogos decisivos,10
10612,手順,procedimento,29
4471,オラリー,ola.,80
13702,勝者,vencedora,10
9111,効用,utilitário,31
13039,約,aproximadamente,16
5371,マスジド,masjid.,75
13463,z,z.,13
82,ピービーズ,peabody,100
14206,尋ねた,perguntado,5
8890,マキシムス,maximus.,51
4645,区画,compartimento,72
5898,マルクスズム,marxismo,72
12971,星,planeta,16
13030,結合しました,juntou,10
11043,翻訳,traduzir,17
422,ストリンガー,longarina,97
9580,前述の,acima mencionado,46
13476,真っ直ぐ,direto,13
11280,新入生,calouro,34
6749,me me,meuse.,66
6438,チェッカー,verificador,49
7023,カーペット,tapete,62
2276,大腿,coxa,88
14084,動く,mover,8
1386,アナモフィック,anamórfico,95
12462,コーナー,canto,22
13235,利用方法,uso,16
1408,寝台,dorminhoco,91
754,解離,dissociativo,85
3101,16進数,hexadecimal,88
2496,カタナ,katana.,90
3332,フラットワーム,flatworm.,87
13629,ジャック,jack,12
14339,考慮された,considerado,5
1979,ダリピー,dari.,93
11793,お知らせください,notificar,25
1988,サマラ,samarra.,93
9746,やけくその,desesperado,37
28,回折,difração,100
192,あこ,ako.,100
6308,エビ,camarão,69
10482,マクコイ,mccoy.,39
12569,ジェット,jatos,19
13931,州,estado,6
3344,髪型,penteado,73
13142,暗い,sombrio,15
8954,ロンド,ronde.,51
7138,尊敬,prestígio,63
9125,木製,de madeira,50
3310,summ,sumariamente,87
14505,住所,endereço,5
4740,母,mather,79
89,ワラビー,wallaby.,76
409,スネアー,laço,83
10078,レジーナ,regina,42
3114,脾臓,baço,87
1346,imp,criança levada,95
13816,その,isso é,5
7983,シリング,schilling.,58
8599,マルチメディア,multimídia,54
10390,挨拶,saudações,34
3246,インジゴ,índigo,88
6366,巣,nestor.,69
3247,グロッソ,grosso.,88
3091,北朝鮮,northumbrian,88
12393,金融,financeiro,23
6271,脆弱,vulnerável,62
8201,植物学,botânica,57
12365,パール,pérola,24
6246,ボロン,boro,69
10514,購入した,comprado,25
8048,デコの,deco,58
4346,メーデー,socorro,81
2595,啓発,iluminar,46
13767,死亡しました,faleceu,10
13952,一部,papel,8
7955,デュックの,deux.,58
10611,ディーゼル,diesel,38
13140,スウェーデン,suécia,17
6313,パウリン,pauline,67
4656,パトロン,patrono,60
2083,シマ,cima.,92
3591,マンティス,louva a deus,85
12766,カード,cartões,12
11769,末,seg.,30
14244,手段,significa,8
12691,フレンドリー,amigáveis,21
631,unc unc,sem cortes,99
13541,ソビエト,soviete,12
11290,ジャクソンビル,jacksonville.,34
14035,油,óleo,15
10790,古くて,desatualizado,38
9991,その結果,consequentemente,22
369,ハドロン,hadron,100
5447,カバ,hipopótamo,62
2152,道路,wayland.,92
4136,必須の,mandatada,38
13401,10th,10º,14
2580,遠日点,apelion.,90
6321,大公,arquiduque,67
3395,キンボー,kimbo.,86
13209,ジュニア,júnior,15
239,ぴったりとしない,sem opposição,100
12938,閉まっている,fechado,10
5619,分光法,espectroscopia,74
2977,大都市,metrópole,88
12908,傷跡,cicatriz,19
7233,資本主義者,capitalista,60
6715,最高級の,melhor.,66
2090,フランクフォート,frankfort,92
3564,relantly,relutantemente,85
4782,キャベツ,repolho,79
12159,ロケット,foguete,20
658,現存の,existente,98
1142,ウォッチドッグ,watchdog.,95
3998,霧元,misty.,83
13114,運転者,condutor,12
13044,意義,significado,10
7680,オナニー,masturbação,55
13025,大佐,coronel,17
6754,最短,mais curto,66
6442,錬金術,alquimia,68
7678,ハッチバック,hatchback.,55
7092,トロ,toro,60
2618,騒ぐ,discutir,86
6452,スカンク,skunk,68
4586,ウォークオーバー,vitória fácil,79
10181,飢え,fome,42
10182,ナビゲーション,navegação,27
11920,マンハッタン,manhattan,28
13475,ペルシャ語,persa,13
119,カマラ,camara,100
9579,タンゴ,tango,46
8757,モーツァルト,mozart.,52
2323,共生,simbiose,91
10519,獣,fera,37
10041,天文学,astronomia,43
6879,モーリタニア,mauritânia,65
12548,殺し,matando,9
7742,コーラス,coro,60
5530,ぼんやら,blurb.,71
10709,数学的,matemático,20
4920,エチレン,etileno,78
2588,知り合いに,familiarizado,66
14109,ジョン,john,7
1313,シャーマン,xamã,82
2253,チェコスロバック,checoslovak,88
3040,カプリツェ,capricho,83
11719,テーマ,tema,26
4566,ストライド,passo,74
4867,婚約者,defensor,78
13565,塗りつぶし,preencher,11
1597,brised,machucado,71
582,ed,ileso,99
10222,商業,comércio,41
8657,アルバ,alba.,53
751,タロット,tarô,98
3561,ペネロペ,penélope,85
3751,バッソ,basso.,85
541,シンハレ,sinhalês,99
7629,am,amish,61
11005,デモン,damon.,36
14410,見ている,olhando,5
7675,眉齢,franziu a testa,54
7622,不適切な,impróprio,61
2749,鼻水,rainer.,89
6162,コロンビアン,columbian,70
1014,オニキス,ônix,97
2745,カンブリア,cambriano,89
13249,スピードウェイ,speedway.,16
8073,陸上に,em terra,57
8501,微笑み,cálculo,54
8702,打倒,derrubar,51
2932,外側に,para fora,84
6586,マンパワー,mão de obra,67
12878,タイプ,tipos,7
9457,テンズ,tens,10
3845,プレスルーム,sala de imprensa,84
10975,くだらない,porcaria,36
9945,動物園,jardim zoológico,43
282,クリプトナイト,kryptonite,100
11997,逆流,ressaca,28
4023,分類,categorização,26
11232,暴力的な,violento,33
3235,髄膜炎,meningite,86
4796,デュエット,dueto,72
12790,敗北,derrota,9
3708,機体,fuselagem,84
4964,アバロン,avalon.,77
1260,ハンマーミス,hammersmith.,95
8824,商人,comerciante,46
10469,チャンネル,canais,15
14418,示した,mostrou,7
10974,シエラ,serra,37
256,デュワンピー,dewan.,100
9838,ノーフォーク,norfolk.,44
10629,sup,e aí,38
6526,群れ,enxame,62
13239,ブラジル,brasil,16
12079,公園,jardim,22
6024,ピルベート,piruvato,70
3849,カミラ,camilla,84
8914,階層,hierarquia,50
2902,グレープフルーツ,toranja,88
7263,バックストリート,rua de trás,62
12737,ミラー,moleiro,21
11986,ダニー,danny.,28
14406,向かって,na direção,12
5552,シニー,sistine.,74
2719,カリーの,cursório,89
3982,曇り,nublado,71
13806,として,como,5
9865,原則,princípios,27
857,メタドン,metadona,97
856,u u,udal.,98
2074,センチュリオン,centurião,85
6773,クロマトグラフィー,cromatografia,66
2229,スモッグ,smog.,91
6856,日データライン,dataline.,65
13416,人気,popular,13
13211,ヤンキース,yankees.,13
10994,ダービー,derby,36
12889,心臓,coração,15
7304,パーソンズ,parsons.,61
10108,孤独な,solitário,37
6813,お腹がすいた,com fome,66
8335,支配,dominação,16
3546,ブランタート,blatter.,86
9441,不一致,desacordos,36
2651,ヘモグロビン,hemoglobina,90
8858,ゴング,gongo,51
10909,ロシェスター,rochester.,37
7264,ワッフル,waffle,59
8408,ウィンチェスター,winchester.,55
8261,ライガー,liger.,56
11002,吹く,golpe,29
8329,臆面もない,ofendido,24
12133,木曜日,quinta-feira,27
9068,ハンドボール,handebol,48
6399,ディーラー,distribuidor,55
5945,モデナ,modena,71
9500,慈悲,misericórdia,44
6080,叔母,tia,69
11799,中級,intermediário,29
3676,テナー,tenor,80
9373,バグ,erro,35
1118,海洋学,oceanografia,96
6615,届いた,infundado,67
5433,コリー,collie,71
14456,バツ,x,8
9364,一晩,pernoite,48
10853,十種競技,decatlo,38
13506,郵便物,correspondência,13
318,nu nu,nuancemente,85
3482,enlar,ampliado,50
8607,打ち砕く,crush,36
4437,染め,tintureiro,79
6697,あなた自身,a si mesmos,66
6855,ウィガン,wigan.,65
7846,bi bi,bienal,59
10459,大作,épico,39
5738,perished,pereceu,63
6039,フリンダース,flinders.,70
8010,埋め込み,embutido,55
1960,リリス,lilith.,93
4642,不運,azarado,79
6807,孤児の,órfico,66
3855,パブロブ,pavlov.,84
14312,位置,posição,6
9722,監視,vigilância,45
1334,アルビノ,albino,95
4046,不正,injustiça,77
12539,和,soma,21
891,寄託された,depositado,54
9172,タルサ,tulsa.,49
10737,痛み,dor,30
14062,例,exemplo,10
3162,リンケージ,linkage.,82
1786,ダルメシアン,dalmatian,73
14203,処理,em processamento,10
14313,前の,anterior,10
3394,頭字語,siglas.,59
6431,エッセイ,ensaios,36
10653,キャッチャー,apanhador,35
14049,最近の,recente,5
10502,モス,mos,21
5187,クレムリン,kremlin,76
4195,沈み込み,subduction.,77
8300,シマウマ,zebra,51
7834,シルビア,sylvia.,59
8348,止められない,insubstanciado,55
3797,ハチバード,beija flor,83
8263,マドラス,madras,56
2620,立体的,estereoscópico,89
12816,捕獲された,capturado,14
3916,ac ac,bolota,81
8053,受け身,passiva,55
6933,ライプチヒ,leipzig.,65
13194,おー,oh,16
5598,強制的に,forçosamente,67
2635,アノミー,anomie,90
10354,卒業生,ex-alunos,40
12025,純性,prost,27
10872,狭い,estreito,32
6016,スティック,gravetos,22
14300,手術,operação,6
257,凝集して,coeso,55
13343,ちゃんと,apropriadamente,15
9747,クォーターバック,quarterbacks.,14
4020,ロスコー,roscoe.,83
11037,冗長,redundante,33
12437,図式,esquema,23
8552,誤字,tipográfico,53
6035,喉,garganta,62
5921,ドリス,doris,69
5792,equ equ,equinócio,68
3706,ad,ade.,85
9496,アルファベット順,alfabética,27
11024,沿岸,costeiro,36
3632,不釣り合いになる,desproporcional,78
12443,af af,afb.,24
11386,サトリ,satori.,33
5997,シュタイン,stein.,70
13675,ライト,luz,11
8296,ラメ,muito ruim,55
13479,順番,virar,9
1556,フレンチメン,frenchmen.,95
12782,列をなして,na linha,21
1982,ジャックポット,jackpot.,92
13574,オリンピック,olímpico,10
317,繋がる,connex.,100
3170,ティラニー,tirania,82
5801,キャロリン,carolyn.,72
6224,ゴキブリ,barata,69
366,テトラヒドロカンナビノール,tetrahydrocannabinol.,100
5206,水田,paddy.,74
12707,結石,pedra,18
11049,正当化する,justificar,24
2698,リモネン,limonene,89
7731,dis dis,desastroso,58
5651,浸透,osmose,73
