ID,JAPAN,DEUTSCH,INTERVAL
739,直交する,senkrecht,93
9158,赤道,äquator,28
4859,グルテン,gluten,78
395,ぽちゃぽちゃ,pummelig,100
9019,ジェンテナ,jenna,51
7708,ヤシ,stachelschwein,60
3263,所有する,besitzt,19
1983,雑傷者,rutter,93
233,琴,koto,99
5539,ハーグ,haag,74
1142,ウォッチドッグ,watchdog,95
14060,六,sechs,9
4653,立場,standpunkt,78
11137,ヴィラ,villa,35
12844,メリーランド,maryland,20
13637,裁判所,gericht,12
1567,マイレージ,kilometerstand,95
26,ローシン,leucin,100
2766,serfdom.,leibeigenschaft,89
7296,バルカン,balkan,53
12163,ニュートン,newton,27
6313,パウリン,pauline,67
3371,ハガード,höhnisch,86
13643,村,dorf,12
9984,再選,wiederwahl,41
11866,職業,besetzung,26
2505,毛深い,behaart,90
544,ダイオキシン,dioxin,99
8209,elう,elle,55
9693,チーター,gepard,44
6033,強盗,raub,67
12264,炭素,kohlenstoff,24
11182,stpl,hindernislauf,35
11325,シグマ,sigma,34
6254,メイド,dienstmädchen,66
256,デュワンピー,dewan,100
8218,exception exception,außergewöhnlich,13
10874,副,stellvertreter,32
4023,分類,kategorisierung,26
13044,意義,bedeutung,10
14474,トレーニング,ausbildung,9
11765,ラルフ,ralph,30
7423,アンジェリーナ,angelina,62
4813,遅延する,umziehen,32
3890,瀬奈,sena,84
11232,暴力的な,gewalttätig,33
6113,惨事,katastrophal,55
3226,ゆがみ,lilly.,87
8713,台湾人,taiwanese,53
4846,医薬品,pharmazeutisch,67
6760,周辺,peripher,60
13100,グアテマラ,guatemala,17
13111,q.,q,17
12904,紡績スター,jungfer,19
397,スノーショー,schneeschuh,98
12803,鉄道,eisenbahn,18
288,顕微鏡,mikroskopie,100
3340,カープランク,kerplunk,87
2096,amation excl,ausruf,90
1222,トーストマスター,toastmaster.,94
2746,国外追放,abschiebung,62
4710,動物様,fauna,79
10902,ボイコット,boykott,35
8830,変更なし,unverändert,52
14027,予定,pläne,11
3915,血清,serum,84
11018,セルティック,keltisch,37
8338,ラスター,raster,56
2391,イマーン,iman.,91
9344,芝生,rasen,47
10483,インテルの,intel.,40
9080,祈り,gebet,45
10501,不思議な,wunder,14
13530,ブッシュ,busch,13
9141,ブッカー,bucher,50
6545,アントワープ,antwerpen,68
12588,アルバート,albert,23
12616,通貨,währung,22
8246,ファンキー,funky.,56
11353,ベルギーの,belgier,33
1800,黒足,blackfoot,93
8281,s s,sears,54
7430,プルマン,pullman,62
1861,ザンタ,zonta.,93
6437,職人,handwerker,68
1068,酔って,berauscht,75
9072,ケルン,köln,51
14147,最近,kürzlich,5
7631,入り江,bucht,61
8582,宿,gasthaus,45
3060,角に,eckig,88
4765,ラム,rum,78
10894,ティモシー,timothy,38
10436,代わりに,substituiert,21
6086,ウィチタ,wichita.,70
8747,故郷,die heimat,52
7211,旅行する,reisen,16
14340,辞退した,abgelehnt,13
10771,濡れた,nass,37
10912,ヘブライ語,hebräisch,36
9042,砂漠,sandra.,51
7851,penized,bestraft,48
11247,槍,speere,30
4194,カルタム,khartoum,82
2196,ロシェル,rochelle,91
86,pl,pflug,88
12132,縁,kante,22
14170,受け取った,erhalten,6
8702,打倒,sturz,51
7087,シャーロック,sherlock,64
12788,為替,fa,20
8330,日の出,sonnenaufgang,56
11062,セルビアン,serbisch,36
1267,蓄積する,akkumulieren,44
10698,再審,neu bewertet,38
9144,板,platten,20
10577,映像,aufnahmen,39
3710,上記に,supra.,85
154,ネクサス,nexus,100
10185,ヨシュア,josua,42
5490,オストリッチ,strauß,73
10431,ウクライナの,ukrainisch,39
5661,アーチェリー,bogenschießen,73
10728,pred,vorhergesagt,23
3132,モンタグ,montague,88
8102,隣接,benachbart,35
11519,閃光,blitz,29
3157,満州,manschurei,88
9760,サピエンス,sapiens.,45
14187,続く,weitermachen,5
7822,啓示,offenbarung,48
2693,互換的です,intertropisch,90
1409,ウィリア,wierd.,95
2851,彫刻しました,geschnitzt,71
14052,より良い,besser,9
8607,打ち砕く,zerkleinern,37
1875,ジメチル,dimethyl,93
12659,業界,industrie,14
5953,フェレット,ferrit,71
9477,クリンチ,clinch,23
1824,二日酔い,kater,92
11848,承認,die genehmigung,18
12933,避難所,oase,19
3181,モジョー,mojo.,87
8175,ハーブ,kraut,55
11982,f f,fummeln,21
3325,be be,bebop,87
8148,乞う,bitten,46
10715,追及する,streben,31
2653,マラチオン,malathion,90
3983,earth earth,earthbound.,83
4723,球状,sphärisch,78
2079,痔核,hämorrhoiden,91
8764,frn,fresno,53
5691,テストステロン,testosteron,73
361,足音,fußstapfen,99
6079,無制限,nicht zugelassen,64
3089,カシューター,kasper,88
9199,アスタリスク,sternchen,48
11749,正確さ,richtigkeit,30
8178,輸出,export,38
48,マットの,matti,100
7739,しばらく,längere zeit,60
2251,放射線カーボン,radiocarbon,91
13347,曖昧さ,ausdehnt.,14
7867,賃金,löhne,29
11922,pieces,stücke,17
7290,バスティーユ,bastille,62
5136,ノルマ,norma,76
5607,レクエム,requiem,74
1805,カーレーフ,carrefour.,93
4901,スーパーコンピュータ,supercomputer,76
9731,ドナー,spender,40
7716,免除する,befreit,50
10253,ローガン,logan,41
12650,タンパ,tampa,22
11009,回転,drehung,26
6133,エステル,esther,70
875,序文,vorwort,91
11312,隠れた,versteckt,34
674,ハガール,hagar,98
12936,港,hafen,18
4373,方法論,methodik,72
4495,チームスター,teamstern,77
13415,マシュー,matthew,14
1046,bod,mieder,86
1057,ヘスティア,hestia,96
4752,aud aud,unverfrorenheit,78
13660,航空機,flugzeug,12
8228,真空,vakuum,56
3092,弁,ventile,46
8273,アボリジニー,ureinwohner,45
11581,ルーズベルト,roosevelt,32
1375,ミノタウロ,minotaur,95
1979,ダリピー,darri,93
12331,ピート,pete,25
9180,ハーリエット,harriet,50
3335,事務局,sekretariat,87
7204,イーストマン,eastman,63
10200,落書き,graffiti,42
14008,それまで,bis,8
12835,マンチェスター,manchester,20
11639,スラローム,slalom,29
5391,カメオ,miniatur,74
8981,ルートヴィヒ,ludwig.,51
5018,生息地,lebensraum,76
13457,テック,technik,14
7167,カリオカ,karioca,63
8959,sn sn,snafu.,51
3303,処方,verschreibung,81
13665,ラップ,schoß,10
5381,タバスコ,tabasco,75
9963,ハワイアン,hawaiisch,43
11291,形,form,24
13421,故意に,absichtlich,7
837,太りすぎ,übergewicht,98
11676,ジャカルタ,jakarta.,31
1150,フェノール,phenol,91
14481,プレス,drücken sie,12
7372,症状,symptome,59
14397,火,feuer,9
2993,ティフィン,tiffin,88
5597,ブービー,booby,65
9046,フキサラマ,futurama,51
6949,坊ん,ult,65
921,調達,beschaffung,78
7548,ハノーバー,hannover,62
4732,感度,empfindlichkeit,38
289,興味のある,fasziniert,45
2908,新生児,neonatal,88
14116,六月,juni,6
10002,イメージ,bildern,43
4255,リアバード,nachhut,81
3394,頭字語,akronyme,60
13702,勝者,gewinner,10
14464,提出,abgelegt,6
10100,オーラル,oral,40
2846,間抜けな,doof,88
3512,発酵,fermentation,80
342,インクブロット,inkblot,100
5685,大月,tycoon,72
7967,意識,bewusstsein,55
1487,穴あけ,zähnung,72
11442,同一,identisch,20
6804,月桂樹,lorbeer,65
10246,ハロウィーン,halloween,42
10291,フレミング,fleming,41
11599,ピアー,peer,29
1248,舞い上げ,hinter den kulissen,95
5470,アンコール,zugabe,72
13015,highly,höchst,18
4693,漫画家,karikaturist,67
1206,疥癬,krätze,96
4408,バーテックス,scheitel,81
9041,ファンク,funk,51
4053,絵柄,bildlich,81
8287,アルゴナウツ,argonauts.,55
272,ball ball,baller,90
13299,met,getroffen,12
2863,バッサス,knallhart,88
6714,閉鎖,schließung,25
6965,射精,ejakulation,62
7912,lean lean,sankder,59
8901,歯,zahn,49
11451,ツイン,zwilling,21
7660,腰を,taille,54
3757,壮健,robust,81
4690,脳障害,enzephalopathie.,79
8358,ミア,mia.,55
1646,モンテスソリ,montessori.,94
3906,サハラ語,saharan.,84
11740,絶え間ない,konstante,30
4140,ベドウィン,beduine,76
121,スターチ,stärke,95
10165,cう,aufgehört,22
3189,コナ,kona,87
12766,カード,karten,12
911,ヘンチメン,henchmen,97
9610,解釈されました,interpretiert,18
11984,シュガー,zucker,28
2283,スラリー,slain,91
7766,いじめに,tyrannisieren,44
3700,流血,blutvergießen,85
10841,ワイン,wein,37
14168,ポリシー,politik,6
4094,ウィーナー,wiener,80
6098,マリアナ,mariana,70
8925,イッの,ir.,47
12037,馬鹿な,albern,24
8650,残留物,rückstände,44
11351,広くなる,weit verbreitet,34
12781,セッション,sitzung,18
13892,前に,vor,6
12241,パブロ,pablo,26
9577,全国的に,landesweit.,47
10887,フレデリック,friedrich,38
7209,生合成,biosynthese,63
4918,ドミニ,domini.,77
1060,スプーン,spoons.,50
8633,セルラス,walross,54
11195,土星,saturn,35
8835,スターリング,stirling,52
7899,緩和,lindern,27
9862,悲劇,tragödie,43
10803,味,geschmack,35
3480,介在,eingreifen,45
1738,難病,esoterisch,93
9609,リネマン,linme,47
8327,オリエンテーション,orientierung,31
10321,靴屋,schuster,41
8857,禿上がる,kahl,47
8300,シマウマ,zebra,52
6396,前提,prämisse,49
7418,ジェミニ,zwillinge,62
4300,カヌー,kanu,71
5947,ミクロネシア,mikronesien.,71
6999,チェスターフィールド,chesterfield.,64
6351,寄託,kaution,60
2080,ニンニク,knoblauch,92
4750,カンボジア語,kambodschanisch,76
1620,カリーナ,karina,93
12570,レイカーズ,lakers,22
13615,タガログ語,tagalog,12
7816,再確認,überprüften,59
9315,コパピー,kopatisch,49
8644,地理的,geographische,33
5144,孵化器,brüterei,76
9125,木製,hölzern,50
13521,賞,vergeben,9
11853,バイキング,wikinger,23
1555,筋萎縮,amyotrophisch,95
13282,文法,grammatik,15
7357,ブレーキ,bremsen,37
3524,スタウト,stout,86
10891,バーバラ,barbara.,38
8108,コンテキスト,kontextualität,56
4259,牛肉,cowman,81
4928,淫乱,hornh,78
13550,5日,total,13
3833,北斗七星,peking,78
8627,ねじれ,twist,40
11140,ロード,belastung,22
10000,オムの,om,43
9362,お墓,friedhof,48
9112,円錐,kegel,49
10757,ゲージ,messgerät,37
10238,侍従,kammerherr,42
13372,私自身,ich selbst,14
12042,パンク,punk,27
4837,冷蔵庫,kühlschrank,63
13689,ミシガン,michigan,12
10640,pres pres,vorsaison-,39
5692,ヨーマニー,yeomanry,73
4794,ハーシェル,herschel,78
12595,個体,solide,22
11367,チョコレート,schokolade,33
10312,ign,ignorieren,41
10798,ボウラー,bowler,28
1082,それ以降,fortan,96
3825,フロティラ,flottille,82
13402,v,vs.,14
6206,オーバーハード,überschütten,65
859,ワンキング,bower,74
4777,労働組合医,unionist,68
5974,バーナー,brenner,70
9741,カルロ,carlo,45
390,脊椎動物,wirbeltier,91
9294,モニタリング,überwachung,16
1837,ジェゼベル,jezebel.,93
3166,エオ,eos.,30
10274,チャペル,kapelle,41
2023,プロポガンダ,propoganda.,92
6594,すす,ruß,67
11049,正当化する,rechtfertigen,24
8080,ハースト,hurst,58
2838,絶対的な,hoffnungslos,87
308,教会園,kirchhof,100
12003,ブルドッグ,bulldoggen,26
11914,バーミンガム,birmingham,29
9169,苦い,bitter,48
12988,チェックリスト,checkliste,18
7678,ハッチバック,hatchback,56
11075,イダホ,idaho,36
12840,オーバーン,auburn,20
7497,自発的,freiwillig,62
8946,忍耐強い,geduldig,38
7530,有益,vorteilhaft,61
748,無理店,apnoe,98
11385,陰茎,penis,33
8958,夕方,sunder,51
11781,分割,divisional,30
9352,併,thorpe.,48
13273,パリ,paris,16
4282,ブランド,fade,81
12082,障害,störung,26
1996,バーンリー,baun,93
4335,クレタセウス,kreide-,81
12255,コンチネンタル,kontinental,26
9176,前例のない,beispiellos,50
13835,誰が,who,6
278,フェアグラウンズ,messegelände,98
5382,わずかして,bezeichnen,29
979,エクスカリバー,excalibur.,97
11284,市長,bürgermeister,31
905,培った,kultiviert,64
11007,ビルマ,birma,37
11933,航空会社,fluggesellschaften,24
4618,ワイマス,weymouth,79
7086,howdy.,hallo,63
65,セックスバック,rückschläge,73
5987,透かし,wasserzeichen,64
4682,gall gall,galant,78
9420,アパルトヘイト,apartheid,48
14283,潜在的,potenzial,11
4567,チェロ,cello,79
1820,シャーパ,sherpa,88
13167,ゴーゴー,los los,16
8232,セレナ,serena,57
4877,fir,firefly.,77
8715,ギャンブル,glücksspiel,39
8464,車椅子,rollstuhl,54
673,セメント,zementiert,60
5886,区別する,unterscheidet,27
1341,フィレモン,philemon,95
3429,茶番,farce,86
7224,沙織,sha,63
3755,アルゴリズム,algorithmen,44
713,spr,gesprung,98
412,ベレッタ,beretta,100
13002,フランチャイズ,franchise,17
3281,安息香エート,benzoat,87
8000,平時,peaketime.,58
992,光沢の,glanz,86
4215,遺跡,archäologisch,30
1747,胴体,torso,92
5352,ウルチン,urchin.,75
3615,タランチュラ,tarantel,85
4538,聖職者,basilika,79
9093,卒業,absolvent,35
1780,積極的に,kraftvoll,65
3310,summ,summarisch,87
13721,貢献者,mitwirkende,10
13367,第6回,6.,15
8806,ネタバレ,spoiler,41
13236,デイビス,davis,14
3396,クロスバー,querträger,85
3289,クルーン,koran,87
2638,アレンジェ,bogenschützen,57
9383,真鍮,messing,48
5975,詩形,poetisch,69
1044,不健康,ungesund,96
7437,スロバック,slowakisch,60
12554,ケネディ,kennedy,23
2839,ポン,pontieren,88
10801,ヘイズ,hayes,31
3482,enlar,vergrößert,51
7261,ゲノム,genom,61
8166,cod,kabeljau,57
13541,ソビエト,sowjetisch,12
8917,斗,doo.,52
11307,プロフィール,profil,30
9267,リベリア,liberia,49
2295,out,übergespielt,90
9494,漠然,vage,42
3150,シャットダウン,herunterfahren,86
8293,熱意,begeisterung,56
11402,匂いのない,torlos,33
6270,ギネス,guinness.,69
1174,カルネ,carne,93
12476,reput.,seriös,19
11978,ベンジャミン,benjamin,28
13608,h,hantel,12
1619,屋根裏,dachboden,93
9230,煉瓦,backstein,45
8850,傾く,geneigt,40
2346,輪郭,kontur,87
7790,人形,puppe,41
10956,めちゃくちゃ,indities,24
5028,専用,proprietär,77
3984,アクロポリス,akropolis,83
10802,ピザ,pizza,38
483,ポリビニル,polyvinyl.,99
13095,自由,freiheit,17
2147,ベルダム,beldam,92
4377,合理化された,stromlinienförmig,70
12701,嬉しい,froh,22
14252,サーバ,server,6
657,セコイア,mammutbaum,95
2409,鍼,akupunktur,91
246,カウンセリング,beratung,59
3965,スタイリッシュ,stilvoll,83
9499,うんこ,kacke,45
8744,cl,claus,53
13636,タグ付けされた,tagged.,6
1024,パリの,parr.,96
11875,哲学,philosophie,29
8736,送信されたもの,übertragen,43
7547,ヨット,yacht,51
491,更新,erneuerung,33
798,磁器,porzellan,98
10147,保持,zuückbehalten,25
12485,削減,reduziert,16
8989,clear,klarer,51
7251,at,oben auf,62
8613,伝聞,hörensagen,54
5033,リテラシー,alphabetisierung,77
6180,空室,stellenangebote,63
13077,イニング,inning,12
9980,復興,wiederaufbau,38
3097,不承認,missbilligung,74
2451,笑い,gelacht,38
9735,オレに,olne,45
10203,原子,atom,25
10988,フルーツ,frucht,33
6212,微生物,mikroorganismus,68
6743,プレイボーイ,playboy,65
865,ホスホジエステラーゼ,phosphodiesterase.,97
6767,目撃者,augenzeuge,57
12043,地下鉄,u-bahn,27
8019,パックス,pax,58
4825,ミラージュ,fata morgana,78
3799,麻疹,masern,84
11829,イオン,ion,29
6508,row row,eberesche,68
14024,四半期,quartal,8
1793,セルロース,zellulose,88
6061,延びの,verlängert,63
8413,カジュアル,lässig,51
6697,あなた自身,euch,66
52,心拍,herzschlag,99
6914,隔離,biene,64
13124,生産,erbärmlich,17
8132,un,uni.,57
11754,遺伝子,gen,29
10763,マドンナ,madonna,38
9808,借金,schuld,41
9121,azの,az.,50
1173,ニトログリセリン,nitroglycerin.,79
12885,健康,die gesundheit,20
10539,教義,lehre,38
12597,病院,krankenhaus,20
989,キャメロット,camelot,97
7944,ほこりの多い,staubig,59
7541,ザイール,zaire,62
13474,最後に,endlich,7
1513,ぴんぴん,untauglich,89
7244,od od,odin,62
4452,映画探し,kinematographierer.,64
7132,カサブランカ,casablanca,64
14130,提供します,bietet,6
527,先週の,precambrian.,99
9236,恥,schande,45
5092,whう,shopper,76
2040,tractive,zug-,92
11027,メンバーシップ,mitgliedschaft,36
10616,シルバ,silva,39
7182,未亡人,witwe,59
3776,出来事,enden,16
5392,匂い,gerüche,50
8336,レッスン,lektion,46
5161,ペレグリン,piergrine,76
14448,なりました,wurde,9
12015,ram ram,wanderung,27
11816,偽造,fälschung,27
4217,全体主義者,totalitarisch,67
296,退ける,lethe.,100
12857,意味,definition,13
7023,カーペット,teppich,62
13565,塗りつぶし,füllen,11
11024,沿岸,küsten,37
6793,民族主義者,nationalisten,38
11991,やさしい,tarnieren.,24
11235,遮断する,schüttelnd,22
13323,英国,großbritannien,15
8183,タスマニア語,tasmanisch,57
8773,ビバピー,viva,53
10406,ポット,topf,38
10227,バニー,hase,41
11011,カメ,schildkröte,32
12647,脅威,bedrohungen,13
7140,怖がった,erschrocken,36
14179,収益,verdienste,13
8927,船員,seemann,38
13653,イラク,irak,12
11931,ag.,älter,12
2585,サイドバー,seitenleiste,90
11666,盗難,diebstahl,31
4170,ガントレット,stulpe,81
6527,アカデミック,akademiker,18
5705,ナレーター,erzähler,53
13613,is,isn.,12
8399,日没,sonnenuntergang,54
11506,直径,durchmesser,32
4184,スプリングター,springer,82
9633,胸,brust,41
7452,乳母車,milchig,62
12113,レディ,dame,20
8284,再デプロイしました,neu eingesetzte,50
1510,歩行,gangart,94
6619,徴兵,verfassung,59
11445,永遠に,für immer,32
2647,神学者,theologe,86
1501,アクチュアル,aktuar,88
13333,合理的に,vernünftig,6
4579,アリイ,alii,80
9790,ウスターシャー,worcestershire.,45
