ID,JAPAN,FRENCH,INTERVAL
3287,神経,nerfs,81
2819,稀少,rareté,84
6880,モーリタニア,Mauritanie,55
12247,髪,Cheveu,16
11506,申し込み,application,21
10811,犠牲,sacrifice,26
5838,カプセル,capsule,62
11240,散文,prose,23
5632,読みやすさ,lisibilité,64
9951,開拓者,pionnier,32
6154,資格情報,identifiants,60
936,広葉樹,bois dur,97
1028,静当した,placide,97
1321,王見,legis,95
11919,汚れた,poignard,18
8865,郊外,banlieue,40
8171,注入,injection,45
8404,シーク,sikh,44
10168,ケーキ,gâteau,31
3548,カルデラ,caldera,79
1530,直腸,rectum,94
7057,近所,quartier,53
12603,マラソン,marathon,13
3735,静止,tramway,78
11672,評価,évaluation,20
11877,再挿入,réinsérer,18
13746,ボード,planche,5
484,ポリビニル,polyvinyle,99
11006,デモン,damon,25
7778,アゾレス,azores,48
9090,有限の,fini,39
6680,略語,abréviations,56
9859,サンドイッチ,sandwich,33
10700,絶対の,absolu,27
10851,キット,trousse,26
9305,サーモン,Saumon,37
8201,ライトを,léger,45
9966,幸運なことに,Heureusement,32
11091,カタール,Qatar,24
6923,泣き身,pipi,55
7760,バター,Battre,48
2239,カルファックス,carfax,89
6232,グリーンウッド,Greenwood,60
9093,愛人,amoureux,39
5303,タロン,talon,66
12981,上陸,atterrissage,10
13305,ファン,Ventilateurs,8
3893,ウィルトシャー,wiltshire,77
4740,不平等に,incompétent,70
11098,岩のように,rocheux,24
7553,膜,membrane,50
10181,アルバニア語,albanais,31
10899,ライセンス,Licence,25
11104,落下,goutte,24
13729,引用,citation,5
8182,ロダム,Rodham,45
6497,赫々,glorieux,58
2255,前児童,prequel,89
5380,ピッピン,faire pipi,66
7779,銃口,museau,48
8962,ヘミングウェイ,Hemingway,40
1369,暑さ,hottentot,95
5749,キュービズム,cubisme,63
1987,不発,inexploré,91
8899,ボタン,boutons,40
3996,カシノ,cassino,76
10071,疲れた,fatigué,31
13051,取得,obtient,10
5670,ハンソシ,lèpre,64
11101,検閲,la censure,24
10793,愛されし者,bien aimé,26
11746,コットン,coton,19
13012,貧しい,pauvre,10
4317,不器用,maladroit,74
9261,ラファイエット,Lafayette,37
5448,カバ,hippopotame,65
11212,バーマント,Vermont,23
915,マートン,merton,97
11304,競争相手,concurrents,23
11513,丈夫,robuste,21
5439,トーンキン,tonkin,65
6378,トリプタミン,tryptamine,58
13005,責任者,responsable,10
7156,ロジスティック,logistique,53
3267,ポーク,poussée,81
11753,ブリストル,bristol,19
3399,裏庭,arrière cour,80
11458,バルト,baltique,21
4896,ヘレフォード,Hereford,69
550,奇跡的に,miraculeux,99
11742,アマゾン,amazone,19
977,家父母,patriarches,97
12486,削減,réduit,14
8810,ポルカ,polka,41
2021,カモメ,mouettes,90
5573,敬意,hommage,64
185,ガッラー,goldah,100
4113,わずかな,moindre,75
8702,リッパー,éventreur,42
10346,テスト,testa,30
12084,厳しい,strict,17
10741,キングストン,kingston,27
4533,記念して,commémorant,72
575,没収,immersion,99
1602,旋盤,tour,93
6429,治療,traitement,58
503,タンタマウント,équivalent,99
4631,虹彩,irisation,71
3635,コリーン,colle,79
12606,タイ,Thaïlande,13
12770,ハンプシャー,hampshire,12
9540,航海,nautique,35
12440,女性,Femme,14
3209,元気的な,énergique,82
11596,ソビエト連邦,URSS,20
2248,価数,valence,89
3288,無関心に,irrédition,81
4437,ガロン,gallon,72
12015,併せる,se conformer,17
9307,警官,policiers,37
1332,ジブス,jibbbs,95
11041,ウェールズ,gallois,24
1069,酔って,ivre,96
2638,ウールウィッチ,woolwich,86
4855,ガリリー,galilé,70
298,指数,exposant,100
4030,泥坊,laitance,75
3563,別れる,rompre,79
7300,モンテビデオ,Montevideo,52
13509,ジェフ,jeff,7
8041,イシス,isis,46
11052,牛,bovins,24
6276,ハイチアン,haïtien,59
9256,ピタゴラス,Pythagoras,37
7465,レニングラード,leningrad,50
12633,水面,surface,13
3264,所有する,posséder,81
11831,タイトル,titré,19
11723,ハドソン,Hudson,19
1218,バイオガス,biogaz,96
1287,中心者,centriste,95
7877,プランクトン,plancton,48
8237,バズ,bourdonner,45
418,バカロレア,baccalauréat,100
570,剣道,kendo,99
13033,まさに,exactement,10
11051,章,chapitre,24
11485,掃廷,balancé,21
10273,上海,Shanghai,30
6460,さび,rouiller,58
3851,クロスチャー,rétrogrant,77
3969,漁師,pêcheur,76
8360,邸宅,Manoir,44
10498,結果,résultat,28
5825,リンデン,tilleul,62
6300,居住した,habité,59
7027,在庫,inventaire,54
3543,履物,chaussure,79
496,くすぐる,chatouiller,99
3472,モーリシオ,Mauricio,80
4684,賞金,bonus,71
6738,モルディカイ,mordecai,56
9149,停止,arrêt,38
11896,アウトブレイク,épidémie,18
2623,戦艦,cuirassés,86
10282,輝く,comté,30
6453,スカンク,moufette,58
10173,オウム,perroquet,31
8917,お父さん,père,40
13754,オハイオーズ,Ohio,5
10843,避難,évacuation,26
13182,属する,fait parti,9
9246,下に,sous,37
4260,牛肉,vacher,74
1108,キーパー,gardien,96
5187,係数,coefficient,67
10258,手のひら,paume,30
3862,誤解,idée fausse,77
1184,マーガリン,margarine,96
3405,発疹,éruption,80
1774,ピンキー,petit,92
12935,フレッド,fred,11
28,阻害する,inhiber,100
4068,コードレス,sans fil,75
11772,認識された,reconnu,19
6810,レバー,levier,55
12421,誰か,quelqu un,14
8072,バクスター,baxter,46
4287,異教,paganisme,74
6489,歪んだ,voilé,58
9784,折り畳み,plier,34
6134,エステル,esther,60
357,アドミラルティ,amirauté,100
12927,リッチ,riche,11
13395,革命,révolution,7
5342,百姓,paranormal,66
10507,今晩,ce soir,28
11020,評価,évaluer,25
13431,ローズ,Rose,7
6722,本質的に,inhéremment,56
78,マッコレンド,Macclesfield,100
5424,商品,marchandise,65
11243,横たわっている,allonger,23
24,アーメン,Amen,100
10703,たる,baril,27
6463,グラナダ,grenade,58
13257,ビクトリア,victoria,8
9924,ルビー,rubis,33
10625,連結,consolidée,27
9652,実行,exécution,35
1532,ブルジョアジー,bourgeoisie,94
7624,軽量,poids léger,49
13239,スターリー,Stanley,9
8039,リン,phosphore,46
6483,オフライン,hors ligne,58
3076,神話,mythique,82
6485,インストール,installer,58
10212,カニ,crabe,31
5416,コロシューム,Colisée,65
6718,絶対に,acclamé,56
12813,触る,toucher,12
4041,医師,médecin,75
2823,害虫,peste,84
9126,木製,en bois,38
9857,速度,rapidité,33
1259,伏線,préfigurant,95
6021,クイズ,quiz,61
2917,北に,du nord,84
215,うわぁ,Yikes,100
511,コメディック,comique,99
10493,シャー,shah,28
12519,フィット,ajuster,14
8054,受け身,passif,46
10775,拡大,extension,26
5258,責任の,responsable,66
8185,ケロ,kero,45
13490,褒美する,premier,7
4782,シベリア,Sibérie,70
8609,シュアーリー,chiot,42
9738,カム,came,34
9768,植物,les plantes,34
9152,手榴弾,grenade,38
8479,鉛筆,crayon,43
13623,コース,cours,6
8354,糞便,fèces,44
4416,カートライト,Cartwright,73
828,入り口,entrée,98
13368,第6回,6ème,8
6476,起業家,entrepreneur,58
1239,仮説,hypothèses,95
8143,さまざまな,varié,45
2420,農園,plantations,88
3338,ヴェストファリア,Westphalie,81
4641,精製,purification,71
7114,ユークリッド,Euclide,53
82,じゃあ,carrière,100
9069,ハンドボール,handball,39
12265,炭素,carbone,16
4712,不眠症,insomnie,71
4415,ノヴェッラ,novella,73
5281,逆さまに,à l envers,66
441,丘陵地,hiller,100
11524,チュニジア,Tunisie,21
11393,教授,professeur,22
12658,インディアナポリス,Indianapolis,13
3977,エレガント,élégant,76
8579,ハシエンダ,hacienda,42
9645,アイコン,icône,35
5261,欠陥,défauts,66
10348,整数,entiers,29
7429,洗礼,Baptême,51
9567,グラミー,grammée,35
11985,シュガー,du sucre,18
5729,円形劇場,amphithéâtre,63
7271,正方形,carrés,52
3954,ベレー,béret,76
864,飽和,saturation,97
8370,カイリー,kylie,44
11607,空気,oxygène,20
6736,ナマズ,Poisson chat,56
8335,ハーシー,Hershey,44
2679,服装,tenue,86
8676,紳士,gent,42
10521,シネマ,cinéma,28
11223,オーストリア,autrichien,23
551,スマトラ,sumatran,99
12515,リバプール,liverpool,14
6159,フォールアウト,Tomber,60
7509,スカイフェ,scadife,50
429,チュニジア人,tunisien,100
1448,トイレ,toilettes,94
608,スクリーンライター,scénariste,99
3173,気をそらす,distrayant,82
8297,ラメ,boiteux,44
9041,配列,déployer,39
11033,厳密に,strictement,25
12118,グラフィック,graphique,17
5368,ゲームコック,gamecocks,66
6093,腸,intestin,61
145,アビの,aïque,100
2072,メラノーマ,mélanome,90
2034,慣れた,habitué,90
2477,ランダウ,landau,87
10819,メタ,méta,26
9132,アルキメデス,Archimède,38
10927,記念碑,monument,25
79,乞食,mendiants,100
6079,スプレッドシート,tableur,61
12372,アーロン,Aaron,15
1357,グレンウッド,glenwood,95
6013,脛骨,tibia,61
10914,カエル,grenouille,25
6752,ソターター,sauteur,56
7289,テールバック,pavillon,52
13534,ファン,Juan,6
9,オタク,geeks,100
8901,蜂蜜,mon chéri,40
3884,良心,conscience,77
5118,森林,des bois,68
12877,最高の,plus grand,11
756,キク,kike,98
6258,荷物,bagages,59
10337,最小,plus petit,30
5546,スカッパー,mâchonnement,65
3368,パフ,bouffée,80
8790,ドラ,dora,41
5886,つるす,suspendre,62
10415,ブロードバート,larbu,29
13496,残り,du repos,7
11117,亜熱帯,subtropical,24
10134,詐欺,fraude,31
7698,ミスター,Monsieur,49
11870,焼く,boulanger,18
9308,デビューしました,débuté,37
3715,蓄音機,phonographe,78
2242,淋病,blennorragie,89
7864,ソーセージ,saucisson,48
4488,ロッキー,verrouillage,72
3342,ブタジエン,butadiène,81
11558,シェイクスピア,shakespeare,21
4899,ブレン,branche,69
12158,ギャップ,écart,16
4919,ドミニ,domini,69
12511,アイテム,Objet,14
9688,バーカー,aboyeur,34
3877,抵抗,résistance,77
8329,キュービック,cubique,44
4798,ヌクレオチド,nucléotide,70
4832,廃止,abolition,70
2089,デムッシー,debussy,90
11069,卵,Oeuf,24
9598,盗みます,volets,35
7639,航空会社,aéromédical,49
6131,甥,neveu,60
9786,埋められた,enterré,34
6212,バックラッシュ,contrecoup,60
10124,ホーン,klaxon,31
7035,溶媒,solvant,54
10983,承知された,reconnu,25
8617,前後に,frontal,42
12851,アレン,allen,11
12506,ロビン,robin,14
5654,ギボンズ,gibbons,64
1859,ミダス,Midas,92
9678,ロードズ,Rhodes,34
5552,ペソ,peso,65
6653,チョーク,craie,56
9583,マーサ,Martha,35
7000,チェスターフィールド,chesterfield,54
11567,爆撃機,bombardiers,21
11019,セルティック,celtique,25
10665,ちゃんちゃん,clan,27
3102,16進数,hexadécimal,82
3788,ホワイトヘッド,whitehead,77
10915,銀河,galaxie,25
4613,バナナ,bananes,71
11685,脚々,jambes,20
6214,合金,alliage,60
2856,不注意,négligent,84
13004,維持,conservé,10
1253,寸劇,sketch,95
3586,額,front,79
7390,余裕ある,s offrir,51
7235,微妙な,subdolu,52
1346,スプライト,lutin,95
11433,エリート,élite,22
9136,スターリングラード,stalingrad,38
4323,干渉,tessellation,74
462,契約する,réconcilier,99
5937,解析された,non déclaré,62
5607,タラハシー,Tallahassee,64
4412,ラニ,rani,73
11853,吸う,sucer,19
11882,現金,en espèces,18
7637,キッカー,botteur,49
5472,自主,libertaire,65
4243,カタリン,katharine,74
13525,エコー,écho,6
9751,ゼータ,zéta,34
6095,ログナロク,ragnarok,61
1652,王状,Lordy,93
1308,ポロニウム,polonium,95
6740,マナティー,lamantin,56
13237,デイビス,davis,9
7384,ステーキ,bifteck,51
5037,バージニア人,virginien,68
8940,デイヴェンポート,canapé,40
7424,アンジェリーナ,Angelina,51
7358,ブレーキ,freins,51
10487,手術,opération,28
543,ティーズー,t shirt,99
11933,一般的に,communément,18
3431,ヤーマス,Yarmouth,80
12342,メモリー,Mémoire,15
4400,無名の,sans nom,73
5633,ぴったり,fermement,64
246,投与する,administrer,100
7667,誤って,par erreur,49
7450,レス,des renes,51
1901,こぶ,bosse,91
4606,ネックレス,Collier,71
11014,ピコエ,piquet,25
1306,発振器,oscillateur,95
3324,ピント,pinte,81
5992,エタナ,Etna,61
731,カーパール,carpien,98
6029,貸した,prêté,61
1023,救助者,sauveteurs,97
12075,脚本,scénario,17
12950,適切,qui convient,11
7086,ベンダー,cintreuse,53
12189,海嶺,crête,16
2981,暖炉,cheminée,83
236,明確な,non ambigu,100
13076,致命的,critique,10
11784,為替える,représente,19
8516,榴弾砲,Houvernotes,43
3369,レプリケーション,réplication,80
7016,崇拝,culte,54
9799,部隊,ranger,33
5287,トロイ,trois,66
9486,子供っぽい,puéril,36
5522,罪科,culpabilité,65
7861,一目,coup d œil,48
12827,カールします,carl,11
10099,肛門の,anal,31
3281,グリコール,glycol,81
7136,似てる,ressemble,53
13032,財団,fondation,10
4467,ネルーリー,Nehru,72
8076,スポンジ,éponge,46
2941,遅れる,reporter,83
5221,シミュレーション,simulation,67
3613,オノマトペ,onomatopée,79
2442,抗原,antigone,87
1837,乙女,virginité,92
5962,派遣,lutteur,61
5908,脳頭,encéphalon,62
10445,地質,géologie,29
3705,めまい,marin,78
5446,銀河の,galactique,65
10968,算数,math,25
5598,ブービー,nigaud,64
2886,モッパー,épandeur,84
1384,無機,inorganique,95
3176,叫び,en hurlant,82
13550,フォーマット,format,6
1531,メディケア,Medicare,94
2105,シンフォニック,symphonique,90
7669,開始,création,49
1012,切り落とす,couper,97
6090,拡散,la diffusion,61
4088,テナント,locataires,75
12904,オークランド,oakland,11
8961,ミケランジェロ,Michelangelo,40
6730,特異な,singulier,56
7372,ボイヤー,boyeur,51
8086,誤って,erroné,46
10576,誓う,jurer,28
77,バンビーノ,bambino,100
8555,ウォーターゲート,watergate,43
2986,慈善団体,charitable,83
5171,挑発する,provoquer,67
10130,気がついた,réalisé,31
11280,小学校,élémentaire,23
3924,オルソ,ortho,77
5110,未定義,non spécifié,68
5482,努力,effort,65
382,ヴィセロイ,vice coureur,100
11931,遅美,vallée,18
10384,非公式,non officiel,29
5815,依存,dépendance,63
8582,難問,détruire,42
6741,パイナップル,ananas,56
9009,伸びる,extension,39
9849,ミット,mitoyer,33
10362,ウィンザー,windsor,29
8467,入賞者,suffrage,43
12253,ノード,nœuds,16
9601,ラント,rant,35
605,和音,cogné,99
13210,ジュニア,junior,9
2668,寡頭論,oligarchie,86
13578,若い,Jeune,6
10739,互いに,embauché,27
10880,回復,récupération,26
9870,フクロウ,hibou,33
12174,十一,Onze,16
2372,リーボク,reebok,88
11815,勉強しました,études,19
303,大人,gundy,100
5299,隠れた,caché,66
13113,資本,Capitale,9
5650,香ばしい,klaxonner,64
464,虚偽の,mensonge,99
6072,モントレー,Monterey,61
4076,ブリトー,burrito,75
12000,結婚,mariage,18
9967,履歴書,continuer,32
9125,黙って,rappelé,38
8203,ダーリン,chéri,45
1387,アナモフィック,anamorphique,95
13560,一時的,temporaire,6
11571,マニトバ,manitoba,21
6373,ハルマゲドン,Armageddon,59
11381,垂直,verticale,22
8358,第1回,seizième,44
4815,侵略者,envahisseurs,70
10531,座標,coordonnées,28
1421,ブルーム,brumbies,94
1083,それ以降,désormais,96
2758,液体酸素,saumon fumé,85
8218,イクタイト,ichnites,45
261,スズメバチ,smiler,100
552,ドリフター,grognon,99
6237,ルシャー,rustrer,60
2800,ステント,stentor,85
8365,核,noyau,44
8202,植物学,botanique,45
5517,ピーナッツ,cacahuètes,65
3752,バッソ,basso,78
10699,再審,réévalué,27
11617,人種差別,racisme,20
3559,仲直の,médié,79
7297,バルカン,Balkans,52
12715,基本,base,12
9309,赤道,équatorial,37
6770,超自然,surnaturel,56
11413,放棄された,abandonné,22
10559,人工的な,artificiel,28
5567,コイ,timide,65
75,エキリップス,éclipsing,100
6493,橋脚,jetée,58
2872,老人,rénal,84
9813,鈴木,Suzuki,33
12689,綴った,orthographié,12
3956,コード,accord,76
5519,売春婦,putain,65
13721,続行,procéder,5
895,歩道,passe temps,97
10224,おばあちゃん,giles,30
1509,おもちゃ,tootsie,94
9409,沖,offshore,36
8815,鋸歯,scieur,41
4697,勇気,bravoure,71
11678,歌詞,Paroles,20
5165,カローラ,corolle,67
6,イクジオン,ixion,100
11847,要素,facteur,19
2039,アナンダ,Ananda,90
13385,切る,couper,7
5025,食べた,mangeur,68
7102,送信機,émetteur,53
12147,シアター,théâtre,16
11116,バルセロナ,Barcelone,24
6153,焼き,griller,60
11602,ボート,bateau,20
4771,ホーザー,hoosiers,70
6379,半分,moitiés,58
10709,笏,sceptre,27
9473,マゼラン,magellan,36
3408,薄肉,séquoia,80
9225,フルバック,complet,38
1637,鼻息,snell,93
11364,ファイナリスト,finalistes,22
757,パンデミック,pandémie,98
8456,民族性,ethnicité,43
11771,フィジー,Fidji,19
1754,天頂,zénith,92
10833,概要,Aperçu,26
2040,バンカー,banquier,90
2084,シマ,cima,90
677,再生,Renaissance,98
