ID,JAPAN,DANOIS,INTERVAL
2397,絶対的なマンのような,unsportsmanlike.,91
9870,蕾,knop,41
10956,めちゃくちゃ,indies,23
8354,ユニコーン,enhjørning,54
2280,銃撃戦,gunshot.,86
1143,盆栽,bonsai.,96
5653,ギボンズ,gibbons.,62
1873,贋作,phony.,92
13350,速度,hastighed,14
3344,髪型,frisure,73
12863,チャレンジ,udfordring,12
4275,スペイン人,spaniard.,67
11732,compound,forbindelse,25
344,ヒドロキシル,hydroxyl.,83
13956,別の,en anden,6
11284,市長,borgmester,31
7240,メイフラワー,mayflower.,62
9314,バークレー,berkeley.,48
10508,deal deal,behandlet,39
13694,防衛,forsvar,9
372,特典,perks.,96
6521,オーストラリアの,australasian.,67
2703,グレービー,sauce.,89
13232,ドドピー,dodo.,16
6657,マレーリー,malay.,58
1987,レタリア,retaliatory.,93
8762,アリゲーター,alligator,52
10439,v v,vicim,40
13964,四,fire,6
11825,ポストシーズン,postseason.,29
882,テラ,tera.,96
755,キク,kike.,98
5004,分割されて,splits.,17
11673,フレスコ,fresco.,30
5244,ラタラー,rattlers.,74
11298,すばらしい,fantastiske,31
4656,パトロン,patron.,60
6266,ヒスパニオーラ,hispaniola.,69
11454,ボーナス,bonus,32
5236,ドッド,dodd.,75
9759,ダイアログ,dialog,43
7481,us us,usher.,56
1166,トランスセクシャル主義,transseksualisme.,88
3267,未成年者,uprøvet,87
10773,ドノーバン,donovan.,38
13648,必要な,nødvendigvis.,12
1131,オカルト,okkult,71
5981,アナキスト,anarkistisk.,62
218,ニトロフェノール,nitrophenol.,100
7100,最少,farmest.,63
11313,ad ad,adolf.,34
7732,ダイエム,diem.,60
5431,キルト,kilt.,73
6407,ルーバー,louvre,68
9196,スー,sioux.,49
6595,きちんとした,pænt,65
9917,遊休,aleph.,43
12093,ウクライナ,ukraine.,27
4309,プレーンフィールド,plainfield.,81
12634,違法,ulovlig,21
10666,スターリン,stalin.,38
10421,マトリックス,matrix,40
1387,intr,samhørig,95
11792,身に着けて,slidt,29
13452,bel.,troede,5
1541,停戦,stalwart.,86
7092,トロ,toro.,60
3530,ふくらはぎ,kalv,86
2126,激動,omvæltning,88
13193,マニュアル,brugervejledning,15
8426,ニューアーク,newark.,55
13413,ゾーン,zone,13
10167,ケーキ,kage,39
9466,ナイアガラ,niagara.,47
12531,マロ,malo.,23
1434,起きている,vågen,92
6805,広義,bredt,65
12984,オーストリア,østrig.,18
12119,循環,cirkulation,23
1062,環境主義,mulighed  mulighed,32
345,ベルトン,belton.,100
1211,安作,billigt.,96
9581,回避,evade.,39
11017,カラス,ravn,26
139,居住者,assamisk.,100
10944,誕生日,fødselsdag,35
2198,募金,fundraising.,91
1948,久留,khu.,93
13865,私たちは,vi,5
10553,ラザフォード,rutherford.,39
2518,婉曲主義,euphemisme.,87
13248,プロ,pro,14
10695,レオナルド,leonardo.,38
1153,イヌイン,inane.,94
8049,mus,muster.,23
12482,民主主義,demokrati,23
5863,再構築,omstrukturering,60
2781,拍手,bifald,89
12011,ニューカッスル,newcastle.,27
2683,ボディワーク,karrosseri,89
5820,馬鹿げた,tåbelig,69
12374,電気の,elektrisk,16
11320,階段,trin.,15
8156,鉱石,malm,55
10920,大人,voksen,32
1633,rem rem,remand.,74
6807,孤児の,orphic.,65
14401,特定の,bestemt,7
9898,貨物,last,43
2514,イオタ,iota.,90
6099,ボディビルディング,bodybuilding.,64
1287,未定,uncheded.,93
9317,セレエレス,ceres.,48
3931,キブツ,kibbutz.,83
3387,碑文,påskrivninger.,66
10483,インテルの,intel.,39
11791,チェコスロバキア,tjekkoslovakiet,29
2973,ゴールネエ,goldeneye.,88
4022,登録,registre.,6
962,水仙,narcissus.,97
7670,レゲエ,reggae.,60
11390,スウェーデンの,svensk,33
7258,すね,skinneben,61
8123,斧,økse,50
5379,ピッピン,pippen.,75
529,倖田來未,koda.,99
10673,ブラケット,beslag.,24
8919,エベレスト,everest.,51
5467,ニコン,nikon.,74
11334,all,allan.,33
4901,スーパーコンピュータ,supercomputer.,76
3974,フリゲート,fregat,77
4043,シンプルさ,enkelhed,81
4859,グルテン,gluten.,78
7102,ボーカリスト,vocalist.,59
2652,star star,starling.,89
13959,終わり,ende,7
5268,売り手,sælger,57
11746,b,bb.,29
10233,小隊,platoon.,38
10348,pet,petty.,40
14049,最近の,nylig,5
3661,パーキンソン,parkinson.,84
11008,大使館,ambassade,34
7069,廃止された,afskrevet,60
1313,シャーマン,shaman.,82
8379,ダイヤモンドバック,diamondbacks.,53
4844,カーリン,carlin.,78
282,クリプトナイト,kryptonite.,100
12094,qu,que.,27
3050,アザミ,thistle.,81
11933,航空会社,airlines.,24
10544,ループ,loop.,33
4775,歌堂,oneida.,78
2029,救いard.,beskyttning,86
7813,佐藤,sancho.,59
6283,モンペリエ,montpelier.,69
1768,東へ,østpå,49
10561,ピアノ,klaver,38
12840,オーバーン,auburn.,20
10813,ウィーン,wien.,38
13854,外,ud,6
9453,コントラの,kontra,47
2283,スラリー,sla.,91
2001,失神,besvimelse.,67
2418,下流,nedstrøms.,91
4905,コンデンサー,kondensator.,75
4159,イグアナ,iguana,81
11083,考慮,betragtning,20
11228,座って,sidder.,23
1295,塩分,salinity.,80
12517,焚き付けされた,fyret,9
11057,ひげ,skæg,33
9729,n n,nitten,45
11996,密閉する,forsegle,20
388,ウズラ,quail.,98
4600,オドメーター,kiletæller,79
4927,ミリバー,millibars.,73
7314,マルキン,malkin.,62
9366,ヴォルタ,volta.,48
6478,ピーリー,pyr.,68
12857,意味,definition,13
7717,名詞,navneord,51
7978,マグネシウム,magnesium.,58
3977,書き直しました,rewrote.,83
1610,分散,variance.,93
12957,オタワ,ottawa.,19
2588,知り合いに,bekendtskab,66
8095,野ウサギ,hare,55
2702,二顎骨,binomial.,89
5456,ドブソン,dobson.,74
12952,一瞬,øjeblik,16
9841,南西部,sydvestlige.,44
8133,ペガサス,pegasus.,57
3403,注文仕立て,skræddersyet,67
2867,陸庫,overbord.,88
12547,両替,udveksling,20
10690,ホラー,rædsel,37
5672,オードキス,oedipus.,73
6938,路地,gyde,63
13421,故意に,med vilje,7
14231,文章,tekst,6
7552,膜,membrane,60
7771,灯台,fyrtårn,58
3942,悪用された,udnyttet,40
7677,クレメント,clement.,50
2315,バルコニー,altan,82
2225,ブラフミン,brahmin,77
3375,跳ね返る,hoppende,42
11104,徐々に,lidt efter lidt,33
3983,earth earth,earthbound.,83
12147,ナイカの,flåde-,26
12483,恵み,nåde,23
7851,penized,straffet,48
3678,悪評,notoriety.,84
5031,激しい,harmonisk.,70
11067,最強,stærkest.,36
6072,征服した,erobret,43
1841,in in,indsatte,89
13674,多く,masse,11
10608,ガンディー,gandhi.,38
9535,遅らせた,udsat,41
5436,アンドロメダ,andromeda.,74
3062,トレリセラトップ,triceratops.,88
10645,ピアスに,gennembore,33
8192,ストリーマ,streamers.,48
14353,説明された,beskrevet,9
3513,同化,assimilation.,74
5544,凍え,frost-,74
11892,表記法,konventioner.,12
4167,ガイガーー,geiger.,82
11641,反乱,oprør,30
865,ホスホジエステラーゼ,phosphodiesterase.,97
12256,トンプソン,thompson.,25
365,マカケ,macaque.,99
3467,シェイラ,sheila.,86
6299,居住した,beboet,37
14316,マッキントッシュ,macintosh,41
3152,poor,fattigste.,88
8185,シンデレラ,cinderella.,56
3246,インジゴ,indigo.,87
14064,ポンド,pund,31
11573,エジソン,edison.,31
4425,不変,invariant.,62
2734,麻薬,narkotika,74
5091,熱帯,tropics.,8
8047,派閥,factions.,43
1105,pol pol,polemic.,79
3478,仲間たち,ledsagere.,52
11890,象徴,emblem,27
11257,破壊する,ødelægge,13
960,エンテーテ,enteent.,97
8691,昼間,dagtid,52
12647,脅威,trusler.,13
4652,ボギー,bogey.,66
5134,ケチャップ,ketchup,76
4230,肺の,pulmonal.,81
6555,conc conc,hjernerystelse,64
17,狂信者,fanatics.,63
1658,南田,nada.,94
13753,オハイオーズ,ohio.,11
13545,声明,udmelding,10
5012,シクロ,cyclo,77
167,ティゴン,tigon.,100
5992,シーホース,seahorse.,71
8717,引き金,udløser,37
8416,オリオン,orion.,55
4743,元語,raphrase.,59
5912,陸上,overland.,69
13888,何,hvad,6
5207,スターキング,stalking.,43
9187,cl cl,clarence.,49
6892,フィジーチャン,fijian.,65
5288,マカロニ,macaroni.,75
4286,異教,paganisme.,64
6080,叔母,tante,68
12095,合同,koalition,26
8124,マリファナ,marijuana.,57
9582,マーサ,martha.,46
2649,ブルゴーニュ,burgundy.,89
12086,サリー,surrey.,27
2167,並べ替え,omlægning,56
7782,キンボーテ,kinbote.,59
4395,銃器,skydevåben,47
9494,漠然,vag,42
4348,盆地,bason.,81
12133,木曜日,torsdag,26
12948,ジャンク,junk.,19
3612,オノマトペ,onomatopoeia.,85
9027,泥,mudder,50
3910,路傍,vejkørsel,83
10889,カウント,tæller,10
3619,ユダ,juda.,85
7340,ミグ,mig.,60
3521,カンナダ,kannada.,86
11804,工場,fabrik,26
11718,マヤ,maya.,30
3640,停止します,outage.,65
8732,ヨガ,yoga.,52
12472,庵,ann.,18
12075,現実,virkelighed,26
7216,毛皮のように,furry.,62
9606,セスピー,seth.,46
8486,包まれた,indpakket,38
4096,貧血,anæmi.,82
8461,シュナイダー,schneider.,54
1383,無機,uorganisk.,95
8946,忍耐強い,patient,38
6545,アントワープ,antwerp.,67
173,石炭殻,cinder.,99
4548,絡まった,tangled.,71
14110,来た,kom,10
1389,介在者,interdiontory.,95
9321,コーンウォール,cornwall.,42
11753,トロイ,troy.,30
7609,アカプルコ,acapulco.,61
12020,サルバドール,salvador.,27
14189,鍵,nøgle,11
2700,d d,dudes.,23
2449,ベッドフォードシャー,bedfordshire.,90
9105,テディ,bamse,50
8843,ダート,dart.,34
5187,クレムリン,kremlin.,76
10894,ティモシー,timothy.,37
6309,アーキメディア,archimedean.,69
9982,マイナス,minus,43
14040,の間で,blandt,10
8358,ミア,mia,55
5808,ブルーリー,bleu.,72
4770,ホーザー,hoosiers.,73
7279,prev prev,prev.,62
11124,印象,indtryk,21
13102,ダコタ,dakota.,17
10901,偽,falsk,34
8880,オスロ,oslo.,51
6748,精霊,genie.,66
8509,長崎,nagasaki.,54
9900,ジハード,jihad.,44
5002,ポインセチア,poinsettia.,77
8065,セグメント,segmenter.,32
3979,トルチウッド,torchwood.,83
12092,不活影,inaktiveret,25
5578,ボヘミア,bohemia.,73
11437,人種差別主義者,racist,31
12903,オークランド,oakland.,19
14143,開ける,åben,8
7406,チック,tic.,62
8125,成熟する,moden,44
4681,バンケット,banketter,75
7811,ローブ,rove,58
9012,ゆがんで,rly,51
6290,sl sl,sløset,68
10817,周波数,frekvens,35
8060,ペーサー,pacers.,53
9664,mal mal,malthusian.,45
1745,嘘の,liang.,93
6623,押しつぶす,squash.,63
2004,フォント,skrifttyper.,35
8493,呼吸,vejrtrækning,38
12264,炭素,kulstof,24
12876,最高の,største,19
7491,ファイアウォール,firewall.,61
12927,受信する,modtagelse.,6
2966,シンディ,sindhi.,88
8977,狙撃兵,snigskytte,47
6672,優越性,overhøjhed,66
10725,うるさい,højt,38
11924,性的に,seksuelt,17
1244,eaking fr,freaking.,28
89,ワラビー,wallaby.,76
7754,アクア,aqua.,60
8228,真空,vakuum,56
1753,天頂,zenith.,93
9775,認証済み,certificeret,42
8859,大阪,osaka.,51
13005,薬,medicin,16
2267,侵食された,eroderet,81
5639,フロッピー,floppy.,72
13572,構造,struktur,12
6323,バッロ,burr.,69
2373,報復,gengældelse,89
460,中毒性,vanedannende,22
7478,司令官,kommandoer,33
12516,民間人,civile.,17
209,リソフェロ,litosfære,100
13779,ウィリアム,william.,9
12150,忠実な,trosløs,26
1591,経過,forløbet,92
2885,モッパー,mopper.,88
225,バックストレッチ,backstretch.,100
13107,ドラマ,drama,17
12495,輸送する,skib,16
9387,居酒屋,crewer.,48
8917,斗,doo.,51
5759,忙しい,skynde sig,66
14026,によると,ifølge,9
5510,昏睡,koma.,64
4415,カートライト,cartwright.,80
10097,護衛,eskortere,35
9328,リンダ,linda.,48
7845,オイラー,euler.,59
7656,チコ,chico.,60
3266,ポーク,prikke,70
10385,魔術師,tryllekunstner,39
8877,下水,spildevand,51
12192,筆記,scribe.,26
1234,伝達します,formidler.,16
12872,失う,tabe,12
13019,宣言された,erklæret,13
1690,緑内障,glaukom,94
2780,プライマー,primer.,85
10598,カメルーン,kamerun,38
3021,バラクーダ,barracuda.,86
11657,デュラーム,durham.,30
1398,フェニル,phenyl.,95
12905,アーカンサス,arkansas.,19
2217,非対称,asymmetrisk,86
3857,浸漬,dip,60
10617,ボリビア,bolivia.,38
2729,ジャンクション,krydsninger.,41
8145,炎症,inflammatorisk,57
8448,潜在的な,kryptisk,54
8737,軽蔑,nedsættende,52
13312,フランシスコ,francisco.,15
13362,定めた,defineret,13
10310,神秘,mysterium,33
12061,どこでも,overalt,27
2013,タック,tack.,69
12127,恐れ,frygt,21
5015,内分泌物,endokrine,77
2950,ピロリン,pyrroline.,88
3810,蒸気船,steamboat.,82
8670,is is,isnt.,53
13016,疾患,sygdom,17
9544,サミー,sammy.,47
7664,賞品,roste.,39
5472,説明的な,forklarende,74
10992,身にじゃ,havde på,36
2444,衛兵,skildvagt,87
3166,エオ,eos.,30
6362,ビーグル,beagle.,68
2271,フォルサム,folsom.,91
11859,野菜,vegas.,27
1340,カウンター攻撃,kontraangreb,56
8807,感知,opfattelse,46
7435,兄弟愛,broderskab.,62
13796,で,i,5
13756,石,klippe,11
859,ワンキング,bowers.,74
3818,エトン,eon.,84
10919,接吻,kys,33
6204,ヤーン,yan.,69
2187,チャイ,chai.,91
12368,利得,gevinst,13
9812,鈴木,suzuki.,44
5142,エレミヤ,jeremiah.,76
10987,スタート,forretter.,23
12357,機関,institutioner.,6
1665,行きます,goa.,94
717,ピキシスト,pacifist.,95
3186,雄弁,eloquence.,78
7080,中心に,centrice.,63
9840,複数,plural.,40
7114,両生類,amphibian.,62
2368,麻酔,anil.,91
13513,ap,apr.,13
3916,ac ac,agern,81
3190,遠征,expeditions.,32
14114,自分,mig,5
13991,取引,handel,12
7996,カムデン,camden,58
8983,アクセプタ,acceptor.,49
14196,国,lande,8
1631,ヴルバ,vulva.,94
6712,量,mængder,43
8896,hol hol,holt.,51
13240,ミズーリ,missouri.,16
7227,ファビアン,fabian.,62
37,rap rap,rapy.,32
2893,シェトランド,shetland.,88
219,ブーザー,boozer.,100
4911,マルコニー,marconi,77
14379,側,side,10
14005,プラン,plan,11
1034,ロニン,ronin.,97
8554,ウォーターゲート,watergate.,54
2209,青写真,blueprint.,86
2041,メインフレーム,mainframe.,91
2387,ガリ,gully.,88
13921,言う,sige,8
9016,オーケストラ,orkester,49
11398,ルピナシ,lupin.,33
5762,pret pret,forlysende,43
2228,ティール,teal.,91
11084,鉱山,minedrift,16
10132,インスタント,øjeblikkelig,41
4520,the,dig.,79
10976,肌,hud,32
1756,クラスメート,klassekammerater,83
4101,ワインハウス,vinhus,82
6895,手袋,handsker.,42
9145,露骨,åbent,49
1262,発散,divergens.,60
10971,ジャッキー,jackie.,34
3011,エリシャ,elisha.,88
10861,コックス,cox.,37
10290,シビック,civic.,40
1293,アルハンブラの,alhambra,95
2445,スクロール,scrolling,40
12608,デザート,ørken,21
481,ユニゾン,unison.,99
11646,レーダー,radar,30
14339,考慮された,taget i betragtning,5
12251,聖なる,hellig,25
4850,ドーナツ,donut.,74
4169,口ひげ,overskæg,78
5875,可能性,sandsynlighed.,71
2161,ドープ,dope.,53
12506,ディーンの,dekan,23
4969,ゴンゾ,gonzo.,77
12415,夜明け,daggry,24
12596,静か,iv.,22
8589,der,doser.,54
11570,マニトバ,manitoba.,31
11272,ハーバート,herbert.,34
11258,豚,svin,28
10216,信頼性,troværdighed,24
4300,カヌー,kano,70
8279,アナコンダ,anaconda.,55
10431,ウクライナの,ukrainske.,38
12041,新鮮な,frisk,27
11896,資源,ressource.,18
81,じゃあ,stenbrud,95
12707,結石,sten-,18
9624,倫理,etik,37
8615,ムリン,mullen.,53
11402,匂いのない,scoreless.,33
7130,ガーネット,garnett.,63
3888,ナイロン,nylon.,83
6374,スランプ,slump.,56
14466,欲しかった,ønskede,5
3581,平日,hverdage.,64
6973,タヒチ,tahiti.,64
8773,ビバピー,viva.,52
9270,にんじん,gulerod,47
2653,マラチオン,malathion.,89
7557,おやすみ,godnat,61
10108,孤独な,lone.,37
3667,制裁,sanktion,14
4250,si si,siamese.,81
10571,ますます,i stigende grad,39
2811,サイドカー,sidecar.,88
12669,アクティビティ,aktivitet,10
1129,岡海,oka.,95
9930,フェリー,færge,36
12067,柱,søjler.,26
1544,ホルムアルデヒド,formaldehyd,95
11789,女優,skuespillerinde,29
7959,各個に,et stykke,58
13690,お金,penge,12
4867,婚約者,defensan.,78
1858,ミダス,midas.,93
5001,神風,kamikaze.,77
5504,闘牛,tyrefægtning,73
2822,害虫,skadedyr,86
9125,木製,træ-,50
9031,塩化,chlorid.,50
13831,彼らは,de,6
8048,デコの,deco.,57
7450,拘置所,tilbageholdelse,61
9371,朗読,reich.,48
398,時空,rumtid,100
10091,gう,gotten,42
11082,弾丸,kugler.,23
9683,ムスソリーニ,mussolini.,45
1147,ダイ・ハード,dø hårdt,96
455,ハーマライン,harmaline.,100
4321,ホビット,hobbit.,81
5203,である,hvor.,75
10079,農業,landbrugs,28
10151,不況,recession,38
13285,第七に,syvende,15
3871,恐ろしく,forfærdeligt.,48
9530,ジュネーブ,geneva.,47
12617,援助,hjælpe,16
12388,レイアウト,layout,24
7072,rel,genindlæsning,52
1494,間違った,mistook,95
1474,ビルビー,bilby.,95
10389,フラッグスタッフ,flagstaff.,40
4720,アムトラック,amtrak.,78
9827,接続,tilslutninger.,11
2185,沈下して,nedsænket,88
2096,amation excl,udråb,90
11266,介入,intervention,33
7792,abう,overholde sig,30
9706,モーセ,moses.,45
3626,レノ,leno.,85
1124,肥料,gødning,96
8374,problem problem,problematisk.,55
4623,フロルト,flauto.,79
8956,サクラメント,sacramento.,51
2630,home home,homebrew.,89
10540,沖縄,okinawa.,39
2914,コーズウェイ,kausway.,88
2369,ポリエチレン,polyethylen,91
2332,千万,trillion,89
5984,ケイマン,cayman.,68
10545,ディアー,dia.,36
7337,贅沢,luksus,44
8466,入賞者,sobrage.,54
862,cir cir,circe.,95
3627,赤紫色,magenta.,85
9301,粉,pulver,44
11872,ボランティア,frivillige.,16
3010,無差別に,indiskriminately.,44
12964,省略,udeladelser.,18
984,ボロ,bolo.,96
11094,イースター,påske,35
12640,カウンター,tæller.,21
2498,パロマ,paloma.,90
4952,スラビ,slavic.,77
11680,セーラム,salem,30
1416,丸薬,piller,56
2312,ドキドキ,pounding.,31
6944,ab ab,afskaffet,58
12338,電子,elektronisk.,19
5676,熱力学,termodynamik,68
13903,のように,synes godt om,5
