ID,JAPAN,KOREAN,INTERVAL
3893,真核生物,eukaryote.,84
5391,カメオ,카메오,74
4360,スナッピング,스냅,34
11257,破壊する,파괴하다,14
11715,通路,통로,28
5186,係数,계수,71
9448,水陸両用,수륙 양용,48
6281,下痢,설사,70
9094,ダイヤルに,다이얼,45
4878,wa,와금,78
9081,タンザニア,탄자니아,51
10344,ダイエット,다이어트,40
2452,gift,영재,42
10620,ベイリー,외벽,39
336,ミスティゾ,메스티소,97
713,spr,튀어 나온다,98
12196,est（東部基準時,동부 표준시,27
13537,イリノイ,일리노이 주,13
14397,火,불,10
12017,ソロ,독주,28
12087,見かけ上,명백한,16
12396,チャート,차트,13
8722,カウボーイ,카우보이,23
5506,不安定,불안정,74
3715,食器洗い機,식기 세척기,81
13191,文,문장,12
3687,ウクレレ,우쿨렐레,85
8721,スピリチュアル,영적인,46
2742,アッタ,atta.,89
7260,睾丸,고환,61
12494,dj.,디제이,24
12416,チリ,칠레,24
14286,額,양,7
13250,t然,갯벌,16
3872,エポニマス,익명,83
4697,シュルツ,슐츠,78
7837,揺する,떨림,48
5988,腐った,썩은,71
2063,ノワチル,노틸러스,93
8636,ウルヴァリン,울버린,32
7198,反動,움찔하다,62
8710,勇気,용기,50
1620,カリーナ,카리나,93
11825,ポストシーズン,포스트 시즌,30
10734,ニクソン,닉슨,38
2556,珪藻,다이토롬,87
12232,パナマ,파나마,26
13929,方法,방법,7
8451,抗議者,시위대,54
3788,カタリナ,카탈로니아의,85
11648,あなたは,ur.,31
13367,第6回,6 일,15
14206,尋ねた,물었다,5
9394,ティモール,티모르,49
7791,価値がある,할 보람 있는,60
13440,なんでもいい,무엇이든,14
5791,有線,열광한,31
10525,小さな,매우 작은,40
9060,スクラッチ,할퀴다,38
14021,全国,국가의,7
6289,輝度,명도,35
8697,ブルシット,엉터리,53
13651,ガード,경비원,11
2488,漏斗,깔때기,86
13630,参加,참가하다,9
7561,区切り,arrondissement.,60
7706,アルプス,알프스 산맥,56
2809,排水,배수,89
8376,自信を持って,자신감,33
11364,ヤコブ,야곱,34
4538,聖職者,공회당,79
7721,黙示録,묵시,61
13002,フランチャイズ,독점 판매권,18
12198,カーク,교회,27
8816,ガリレオ,갈릴레오,53
3114,脾臓,비장,87
1877,勤めて,깨어 있는,28
13409,デカ,12 월,14
10065,ter,...에 관한 것,43
5717,専門用語,특수 용어,73
14236,殺された,살해,10
9055,雷雨,뇌우,41
10178,ミック,흑백,43
3886,ディプロマ,졸업 증서,82
3024,リーレーリー,lethr.,88
3625,サルビア,샐비어,86
1263,アンケート,설문지,92
6555,conc conc,진동,65
4800,露出する,노출,35
10792,愛されし者,인기 많은,38
11529,ウォルト,월트,32
4004,恐怖症,공포증,83
6498,ヘーゼル,엷은 갈색,68
5826,ドミニケ,도미늄,72
2677,農地,농경,87
7249,バーベス,버거스,61
2674,甲状腺,갑상선,89
12926,リッチ,부자,19
8760,アナボリック,단백 동화의,53
1431,ウォッチャー,관측 자,87
13231,アントニオ,antonio.,16
9678,安定,안정,32
11102,昨日,어제,36
4969,ゴンゾ,곤잘로,78
6109,アレスタ,알주자,71
7363,外野,외야,15
5344,wild wild,살쾡이,33
1909,熱心に,열심히,93
9446,butt,대상,41
6700,スラル,슬러리,56
8831,欣然,조리,53
2173,デヒドラゼ,탈수 효소,92
14394,質問,질문,5
12952,一瞬,순간,17
11154,その後,그후에,36
11044,r r,렌더링,18
12040,提案,제안,9
9087,correspond,해당합니다,26
4619,歳,예멘 아랍 공화국,72
2225,ブラフミン,브라만,78
13619,利用可能,사용 가능,12
4762,フェローシップ,친교,78
8269,家賃,임차료,46
11823,ホモ,호모,30
4700,軟者,mollusca.,79
11635,不明,불분명하다,31
2765,スマーナ,smyrna.,89
12908,傷跡,흉터,20
8400,スタークラフト,스타 크래프트,56
7649,仏教徒,불교도,59
10314,不公平です,불공정,41
437,アミガ,아마 이가,98
5254,平衡,평형,76
9472,マゼラン,마젤란,48
14391,9月,구월,6
11507,mg.,마약,33
4944,シオニスト,시온 주의자들,41
11210,パース,팩스,35
734,不満足,만족스럽지 않은,98
8186,エメラルド,에메랄드,56
7326,リセットする,초기화,60
10818,メタ,메타,38
123,ヤキマ,야키 마,100
5959,グラム,글래밍,71
9767,植物,식물,15
11612,ブレアー,블레어,32
4568,レオニド,leonid.,80
6654,アフロ,아프리카,67
9556,nu,누,42
8679,ひっくり返す,회전율,35
9240,緯度,위도,48
9925,レスター,레스터,45
9947,チェザー,체이서,43
6389,ゲル,젤라틴,66
12476,reput.,평판 좋은,20
13090,再割り当てされました,재 할당,18
13945,どうやって,어떻게,7
4841,ピロ,파이 로스,79
11845,有意な,의미가있다,30
14121,作り,만들기,5
12020,サルバドール,살바도르,28
11995,後方,뒤쪽,28
12565,証明,입증하다,15
842,fer,철분,98
3450,フッター,보행인,83
6211,バックラッシュ,백래시,70
2571,シーメンス,지멘스,91
6339,未報に,쓸모없는 것,69
3232,リスク,위기 자,88
9128,バイトー,바이트,44
6790,豆,완두콩,45
9262,レスラー,레슬링 선수,43
3904,シファマ,sifaka.,84
11891,レッドスキンズ,붉은 색,29
7011,しきい値,한계점,64
1958,思い切り,회상,81
4590,mis mis,잘못된 것,79
7944,ほこりの多い,무미 건조한,59
12583,ピット,피트,17
6167,ブリッグ,영창,70
9896,モットー,금언,42
12247,cost,코스타,26
8096,per per,둘레,58
4035,小売業者,소매 업체,39
1285,誘発する,유도하다,51
5817,ヒドロキシラーゼ,히드 록실 라제,72
9112,円錐,원뿔,49
5844,ピエトリー,윤활유의,72
2529,バージュ,조금 움직이게 하다,89
7058,円,엔,64
1386,アナモフィック,아나모픽,96
4567,チェロ,첼로,80
12343,駆けの,운전했다,25
9109,壮観な,멋진 것,51
6897,アンサンブル,앙상블,62
5313,トランスバリア,트랜스 비아의,76
5759,忙しい,서두르다,67
9637,掃除,청소,28
4881,ナイトクラブ,나이트 클럽,71
11766,幸運な,운이 좋은,30
4747,絞る,짜내다,64
527,先週の,프리 아스 브리아,99
13265,検出,감각,15
9083,高層ビル,마천루,48
11752,ブリストル,브리스톨,30
3438,蘭,난초,86
1195,フェンタニル,펜타닐,97
3513,同化,동화,74
13918,共有,공유하다,6
7096,ビオラ,비올라,64
9952,ありがとうございます,감사합니다,44
3959,くるみ,밤나무,81
4145,prof.,심오한,82
3871,恐ろしく,무섭게,49
501,gnarls,그 arls.,99
11025,しっぽ,꼬리,29
11072,盗まれた,훔친,37
9511,エリンティー,에린,48
11310,完全に,아주,34
10103,糸,실,38
5786,男らしい,맨리,72
14519,持ってくる,가져오다,6
10926,記念碑,기념물,34
13986,co,공동,13
10771,濡れた,젖은,38
7913,弦,문자열,30
7399,疲れ果てた,탈진 한,41
12489,水曜日,수요일,24
7611,unl unl,unisthed.,58
3446,ボラ,건조한 찬 바람,81
6315,ディベヨ,교구,69
11988,投機,추측,21
14387,短い,짧은,9
3318,with,보류,87
5394,ill ill,illogical.,74
9783,折り畳み,겹,33
7652,fl fl,플랑드르 사람,61
4710,動物様,동식물,79
13655,一般的,일반적으로,8
13354,古代の,고대의,15
4287,時刻表,시간표,75
6042,モトクロス,모토 크로스,71
2352,アヤトラ,ayatollah.,89
3492,オオムギ,보리,86
12922,証拠,증거,18
12501,ホーマー,호머,21
4413,エアモービル,에어 모빌,81
6619,徴兵,징병,59
9745,スリーブ,소매,37
1112,講師,강사,65
783,prob,탐지기,97
2249,poz.,포스,92
3125,unful,정체적이다,83
5129,人形,꼭두각시,77
859,ワンキング,보우,74
615,モタの,모터,99
4122,ブートリーグ,부티 레그,69
6444,カレーター,돌보는 사람,67
11738,グレゴリア,그레고리 인,31
10252,年長,장로,39
3139,int,친밀한,75
9267,リベリア,라이베리아,50
9332,ポリー,...에 틀리지 못한 것,49
12117,グラフィック,제도법,15
397,スノーショー,스노우 슈,98
1243,誇りに思って,자랑스럽게,96
4435,看護師,간호사,38
1002,低木,관목,94
10826,コーラル,산호,38
12290,ようではない,같지 않은,19
9904,お問い合わせ,연락했다,5
799,狙撃,저격,81
7503,百合,백합,61
7114,両生類,수륙 양용 비행기,63
9340,おしっこ,오줌,48
1310,奪う,빼앗다,66
6852,不動産,동원 해제,53
11575,組織,조직,21
730,カーパール,목마,98
7098,ディックス,dix.,64
809,pe pe,비길 데 없는,98
9710,復元,복구,9
7818,不確実性,불확실성,57
5857,財布,지갑,63
12142,逃れる,탈출하다,22
9576,富,재산,47
12809,ぴちぴち,약간 뒤틀리게 하다,21
11039,コロニー,식민지,21
11256,騙す,장난,29
10733,近所,이웃,33
1900,こぶ,혹,87
1346,imp,꼬마 도깨비,95
3548,アメーバ,아메바,86
2099,コリエ,수리,93
8685,起源に,생기게하다,54
12081,砲撃,충격,27
13982,発達,개발,10
13083,描く,그리다,14
7545,アクエリアス,물병 자리,62
3834,センセイン,보초,81
4384,鯛,도미,65
4982,割礼,할례,75
7774,ブルーキー,룩이,60
366,テトラヒドロカンナビノール,테트라 히드로 카나 비놀,100
7481,us us,수위,57
4297,サンスクリット,산스크리트,81
12739,聞く,듣다,18
4275,スペイン人,스페인 사람,68
12610,デルティー,델,23
3295,罰,처벌하다,21
10632,リッチャー,리리터,39
5744,未経験,경험이없는,73
7247,とどろいている,활발한,49
5236,ドッド,도드다,76
3694,リドリー,릿리,85
7486,祝い,신을 하다,44
257,凝集して,결합력 있는,56
13558,discaged,낙담했다,12
6249,adv adv,불리한,60
7921,ガービー,가비,59
8966,献身的に,저주 받은,42
8243,許す,용서하다,50
11772,ブラジル人,브라질의,30
3832,エクウ,ecu.,85
8824,商人,상인,47
7428,洗礼,세례,61
2500,チャパラル,chaparral.,89
7451,同僚,동료,53
13908,彼女,그녀의,9
14457,開発する,개발하다,10
5043,マルタシー,몰티즈,77
9980,復興,재건,39
5004,分割されて,분할,18
13430,ローズ,장미,13
1923,潜伏的,차이점,93
11520,ダーウィン,다윈,31
11230,バジェット,예산,34
4705,sphead,스피어 헤드,61
1435,プラセボ,위약,95
11761,アスレチック,운동,13
12404,ロス,로스,25
14315,権利,진상,7
1998,伝搬,번식,68
1003,arlords.,군벌들,82
3691,スカウター,스카우터,85
10929,バース,침대,34
2004,フォント,글꼴,35
10994,ダービー,더비,37
12216,トヨタ,도요타,26
7650,需品,쿼터 마스터,61
3197,健康管理,보건 의료,88
749,ボツリヌス,보툴리누스 중독,98
453,エングラム,engram.,100
4574,deuce,듀스,79
6933,ライプチヒ,라이프 치히,65
2193,マキシマ,맥시마,92
3097,不承認,난색,74
1820,シャーパ,셰르 파,88
8860,修道院,대사원,53
11935,物理,물리학,7
13432,ボイラープレート,보일 러 플레이트,14
9605,キャリッジ,마차,44
3004,バーボン,버번,86
9906,いただきました,그럴 수 없어,45
13545,声明,성명,11
3482,enlar,크게 하는,51
5499,ビューモント,비욘세,75
6274,wac.,웨이스,70
5751,バッキー,버리,73
13236,デイビス,데이비스,15
11385,陰茎,음경,34
489,shう,지지,76
12546,支払い,지불,20
14092,オペレーション,운영,6
9805,ガレージ,차고,44
10421,マトリックス,행렬,41
2637,ウールウィッチ,모직물,90
8450,自伝,자서전,54
13423,ついさっき,더 일찍,14
7624,命,법령,52
11840,看板,광고 게시판,29
11844,ブレイク,블레이크,30
9814,牙,송곳니,45
3343,有糸分裂,유사 분열,87
2222,シナモン,시나몬,92
6661,血友病,혈우병,67
3266,ポーク,찌름,71
7584,エアバス,에어 버스,62
6660,アッシジー,assisi.,67
12909,暴力,폭행,20
2230,昆虫学,곤충학,92
12808,ハリソン,해리슨,21
13873,どれでも,어느,5
13617,テーブル,테이블,12
14214,ニーズ,필요합니다,6
9809,指,손가락,32
8271,ダリ,달리,57
12874,レスリング,레슬링,20
1929,胆汁,담즙,93
7025,枯渇,고갈,49
10622,バートン,버튼,39
8333,コレクタ,수집기,50
4811,詐称,와전,76
13271,リレー,계전기,15
12697,タスク,직무,15
9659,ポーター,문지기,46
4105,酒井,사카이,83
3815,軍艦,군함,65
6400,ヴェンデエ,상호 복수,69
13059,twice,두 배,18
9011,ケーンズ,케인,52
9013,辞任,사직하다,25
8988,演奏者,수행자들,10
13103,伝記,전기,17
12570,レイカーズ,레이커스,23
4299,フェアバンクズ,페어 뱅크스,81
11411,もっとゆっくり,느리다,34
3509,ミカ,미가,86
10105,物質,물질,38
5783,ビンテージ,포도 수확,73
327,着物,키모노,98
9586,ノエル,크리스마스 축가,47
3830,need need,justham.,85
10235,キロメートル,킬로미터,38
7856,南京,남경 무명,60
1374,ブルジョワ,부르주아의,96
4827,リスター,동력 경운기,78
12990,ダンス,댄스,15
10249,epsilon.,엡실론,42
9276,スプラッシュ,튀김,49
2769,add add,addis.,89
9218,ガソリン,가솔린,50
11518,ニュースレター,뉴스 레터,32
11830,タイトル,제목의 것,8
11811,手榴弾,척탄병,29
8497,さびた,녹슨,55
8025,公爵夫人,공작원,59
13780,y,와이,11
13240,ミズーリ,미주리,16
13086,市場,시장,12
5704,エレクトロ,electro.,73
14446,させて,허락하다,9
7172,吹き消す,분출,62
10286,ヘリコプター,헬리콥터,25
5331,デッドロック,이중 자물쇠,67
10924,エイミー,에이미,35
6114,トークン,토큰,65
10601,確信している,확신했다,28
13047,フィリピン,필리핀 제도,14
14082,さん,산,10
13688,100万,백만,11
10762,並ぶ,라인업,38
3914,ファイト,파지,82
7868,ボツワナ,보츠와나,60
10113,アジジアン,어색한,43
3240,太字,볼드체,80
12717,送信,보내다,16
7565,ベナン,베냉,62
9154,バトン,지휘봉,48
3006,ポピー,양귀비,87
8878,bon,보노,52
1832,歌いました,지급,94
11454,ボーナス,보너스,33
4487,ロッキー,잠금 장치,81
8414,信じられないほど,믿을 수 없을 정도로,38
7979,近日,근일점,59
9994,薄い,얇은,43
14413,作品,공장,5
4963,併合,부가,53
5082,サーバント,하인,57
12194,ブランディング,브랜딩,17
12160,遠征の,원정대,27
13610,語,단어,9
6174,キウイ,키위,65
7304,パーソンズ,파슨스,62
9120,ピン,핀,40
11923,アンドロイド,기계적 인조 인간,29
1155,壊疽,회저,97
12055,ジェファーソン,제퍼슨,28
3361,メチルフェニデート,메틸페리드,87
6297,タブロイド,정제,64
181,ナロキソン,닐 록존,100
10628,teach teach,가르치는,29
10503,放射線,방사능,38
2471,inter inter,interlanguage.,91
5919,神,신,62
12939,真実,진실,18
5057,オシリス,오시리스,77
7609,アカプルコ,아카풀코,62
10496,心から,진정으로,36
7917,ウスター,우스터,59
10378,魔女,마녀,38
14104,開催,유지된,8
11570,マニトバ,manitoba.,32
2156,漏え,누출,39
2113,ストリップ,스트립 쇼,93
4009,パンテオン,판테온,83
14292,ケース,케이스,6
4198,ホスファターゼ,인산염,82
10015,取締役,이사,18
9632,comprisesう,포함 된 것으로 구성됩니다,24
4182,br br,브람스,78
8012,ソングライター,작곡가,48
14141,期限,~로 인한,6
8876,コースター,활주 궤도,51
13725,通常,정기적 인,12
12176,並外れた,훌륭해,27
11978,ベンジャミン,베냐민,28
4964,アバロン,아발론,78
10772,aztec,아즈텍,37
13137,オレゴン,오레곤,17
1605,リナの,리나,94
12311,スコットランド,스코틀랜드 사람,26
1539,マグノン,마그네네,95
13512,クラウン,왕관,13
9553,ブリュッセル,브뤼셀,47
8465,慢性,만성병 환자,55
12983,ビリー,곤봉,17
7867,賃金,임금,30
2001,失神,기절,67
3048,釜,가마솥,88
4681,バンケット,연회,76
7398,使徒,사도,49
14233,必須,필수의,6
13985,公共,공공의,8
13768,自体,그 자체,11
8043,マリアン,마리안,58
8329,臆面もない,기분을 상하게했다,25
14152,パッケージ,패키지,20
1282,トライアド,트라이어드,65
11682,モミ,전나무,31
7301,ブリッツ,블리츠,58
3767,クルージング,항속,35
2078,亜硝酸,아질산염,93
9561,カレー,카레,43
8768,メニュー,메뉴,52
7529,ゲーテ,괴테,62
3259,過度に,지나치게,33
174,エナメル,에나멜,97
6095,皮肉な,빵 껍질,70
13954,良い,좋은,6
11494,sh,shalom.,33
2213,ヌーボー,누아도,92
11426,トロイの木馬,트로이 사람,22
