ID,RUSSIAN,CHINESE,INTERVAL
5132,бандитона,邦迪,77
1932,миди,midi.,92
8257,дикая природа,野生动物,57
12724,травма  повреждение,受伤,16
11347,прозвище,昵称,26
9535,перенесенный,推迟,42
14050,состояния,状态,6
4421,сноги,一个人,81
9850,геркулес,赫拉克勒斯,45
12312,мировой,全世界,25
1478,соленая вода,盐水,95
7128,валентин,valentian,64
10136,шелк,丝绸,42
7269,кофеин,咖啡因,63
12940,кого,谁,19
6009,хороший год,丰年,72
2649,бургундия,勃艮第,90
9382,ударные,鼓,28
9380,солипсист,纯粹主义者,49
13183,развернутый,部署,13
5216,брут,哈库斯,76
14488,демократический,民主,14
13360,тигры,老虎,12
2375,квинтон,昆腾,91
12998,отлично,美好的,17
839,sefton,塞夫尔顿,98
8079,кантон,广州,54
9940,жизненно важный,重要,44
13536,канзас,堪萨斯州,13
12876,величайший,最伟大的,20
4157,вовле,伏尔加河,82
8639,жало,刺,53
13587,мартин,马丁,12
1888,не будет,不会,93
13016,болезнь,疾病,17
12617,помогать,援助,16
7824,утопия,乌托邦,60
3181,мэро,mojo.,88
5476,айк,ike.,75
143,свирепый,凶猛,99
9065,нирвана,涅ana.,51
6513,импрессионизм,印象主义,68
10208,тихий,安静的,42
13927,неделя,星期,8
13450,тем не менее,尽管如此,14
9441,разногласия,分歧,37
13972,файл,文件,6
11548,соотношение,比率,31
13208,рентген,射线,15
5322,блондинка,金发女郎,62
12663,поттер,陶器,22
13387,кавалерия,骑兵,14
7166,заправлять,塞克,61
1717,пиридон,吡啶酮,94
9004,политехнический,职业技术,51
13680,кусочек,少量,12
14014,наименее,至少,5
14183,вечеринка,派对,9
1639,менструальный,月经,94
10082,дельфин,海豚,25
1451,остеология,骨科,95
5759,торопиться,匆忙,67
13135,современный,现代的,16
12438,барри,巴里,24
177,ностальгия,怀旧,100
3933,преждевременно,过早,51
10527,незамедлительно,及时,40
11615,криво,cr.,31
1457,табор,塔博尔,94
121,крахмал,淀粉,96
3522,хван,惠,86
4774,цитрусовые,柑橘,79
12077,тридцать,三十,27
7715,динамика,动力学,24
9586,ноэль,诺埃尔,47
2455,эстетика,美学,49
11972,дорожка,小路,27
11977,неполный,不完整,28
13535,на протяжении,始终,13
4886,семитоизм,讽刺,50
9139,kelvin.,凯尔文,50
11651,выгода,益处,7
1545,обелиск,obelisk.,95
11724,кобра,眼镜蛇,30
3597,примата,灵长类动物,76
4424,посадка,半人翁,75
12421,остин,奥斯汀,24
4690,энцефалопатия,脑病,79
12365,жемчужина,珍珠,25
13253,обеспокоенность,担心,9
9372,во-первых,第一,49
4951,мечети,清真寺,37
10453,zack.,扎克,40
9301,пудра,粉末,46
3864,дедушка,爷爷,83
14088,здесь,这里,5
8271,дали,大理,57
2104,симфонический,交响曲,92
8049,собираться,鼓起,24
5101,полиномиал,多项式,71
6913,мачта,桅杆,62
4565,катер,quall.,79
5716,внук,孙子,71
12611,токио,东京,22
4038,ария,咏叹调,68
11155,приключения,冒险,26
14024,четверть,四分之一,8
14216,использование,用途,5
8048,деко,迪科,58
7205,санитария,卫生,61
5324,нана,娜娜,74
7568,где бы,无论何处,62
6849,селиак,赫拉克斯,66
13151,продвигать,进步,11
11826,до свидания,再见,28
7996,камден,卡姆登,59
13297,золотистый,金的,15
8414,невероятно,令人难以置信的,38
9124,вспомнил,召回,29
5630,замечательно,值得注意的,24
3214,фельдспар,长石,88
13008,пароль,密码,18
27,ингибировать,抑制,62
7193,барлоу,巴洛,63
11672,водород,氢,31
6133,эстер,伊斯林,71
5882,сжатый,压缩,44
3726,шампанс,原野,85
7455,стерео,立体声,62
3446,бора,博拉,81
6211,обратный,反弹,70
1000,аудебон,奥杜邦,97
2461,тонар,托阿,90
12977,обсерватория,天文台,19
1063,ультима,ultima.,96
12478,значительно,大大,24
3557,замыкание,替补,86
6915,доу,陶氏,65
5337,иголка,针,70
674,хагар,哈吉尔,98
13550,5.,5,13
4457,отпечаток руки,指纹,62
11700,микки,米奇,31
8996,шепот,耳语,32
10413,острый,锋利的,40
11570,манитоба,manitoba.,32
11057,борода,胡须,34
10107,племены,部落,30
4085,вики,呼啸,83
6198,флагман,旗舰,70
6080,тетя,姨妈,69
5757,прикручивать,拧紧,38
3263,обладает,拥有,19
10056,мали,马里,44
5150,дм,dm.,76
1991,средний восток,中东,93
13194,ой,哦,16
5471,либертариан,自由女神偶,62
13236,дэвис,戴维斯,14
5565,увертюра,序曲,70
11333,кость,骨,28
11276,змея,蛇,31
9226,эмоциональный,情绪化,31
3880,амаль,amal.,84
9913,камбоджа,柬埔寨,45
14346,коммерческий,商业的,8
12458,педру,佩德罗,24
11488,советник,ea,33
11250,облигации,债券,19
7838,привычка,习惯,46
9493,молекула,分子,44
2946,козы,山羊,45
907,металлургия,冶金,97
14075,доступ,使用权,8
10200,граффити,涂鸦,43
9858,сэндвич,三明治,43
3091,нортумбрийский,诺福利亚语,88
14149,одинокий,单身的,8
11261,кал,cal,35
8994,гусь,鹅,52
7505,бесктет,贝克特,62
4671,неудобный,不舒服,78
11912,вилли,威利,25
721,ревизионизм,修正主义,98
8907,трентон,特伦顿,52
11456,багдад,巴格达,33
7962,научный,学术,59
4971,булимия,贪食症,78
1707,огненный шар,火球,91
5590,испорченный,宠坏了,50
12955,еврейский,犹太人,19
12340,мухаммед,穆罕默德,25
8770,затыкать,插头,48
7863,колбаса,香肠,55
5840,гибберти,胡言乱语,73
8773,вива,viva.,53
1248,за кулисами,后台,96
7225,тета,θ.,63
10229,фекалии,屎,42
13129,алабама,阿拉巴马州,17
9272,альбион,albion.,50
10993,баптист,施洗,36
11443,николас,尼古拉斯,33
12061,в любом месте,任何地方,28
13897,сделал,制成,5
6588,хрущев,khrushchev.,68
4111,сокращение,缩短,37
1476,батут,蹦床,90
14341,центральный,中央,10
2955,карат,克拉,87
2089,бесспонден,未经讨论,92
3189,кона,科纳,88
8169,этикет,礼仪,57
926,бриттен,布林,97
2983,кенсингтон,肯辛顿,88
9670,синтез,合成,47
11777,лицензирование,许可,10
12748,шри,斯里,21
11043,переводить,翻译,17
12041,свежий,新鲜的,27
11852,отстой,suck,22
10215,хейл,哈雷,42
8442,незрелый,不成熟,53
8708,альпинизм,攀登,28
8038,фосфор,磷,58
9178,отплыл,航行,30
1499,роган,罗根,95
13810,это,它,5
5889,священники,祭司,42
8638,шелли,雪莱,54
10803,вкус,品尝,35
5895,преследуемый,被起诉,41
3078,штопать,凡,85
8911,адмирал,上将,37
6271,уязвимый,易受伤害的,62
1335,бильбо,bilbo.,96
5297,укоренение,beecher.,76
5217,тристан,特里斯坦,76
7300,тезис,论文,63
11264,полуфинали,半决赛,28
5629,шиит,什叶派,74
10389,флагштафт,弗拉格斯塔夫,41
4192,хабеас,卫生间,82
3749,урал,乌拉尔,85
8134,канцлер,校长,57
8660,мех,毛皮,52
7698,карбункул,痈,61
4426,бюрократия,官僚,80
8394,аналитики,分析师,46
11765,ральф,拉尔夫里,30
10365,благородный,高贵,39
12947,я бы,id,19
4963,аннексия,吞并,53
8220,алма,阿尔玛,56
9325,жвачка,胶,47
10884,пачкаться,土壤,37
13288,холма,洪,15
2934,отомстить,报复,45
4826,дико,wild,79
6768,криптон,氪,66
13651,сторожить,警卫,11
8074,абботт,雅阁,58
6279,белорусский,布伦斯人,70
5141,roche,罗氏,77
11592,португальский,葡萄牙语,32
13357,оно,ont.,15
7686,бойден,鲍登,61
1296,ritz.,丽思,96
8513,луковица,电灯泡,53
1682,интервьюирование,受访者,86
7017,норвера,诺尔斯,65
5302,овладенец,爪,72
9021,лагуна,拉古纳,52
1853,антиайрфф,防空,93
5193,галлюциногенный,幻突性,68
13578,мимо,过去的,11
1518,молоточек,玛丽乌斯,95
11810,нигерия,尼日利亚,30
719,тоньше,稀释,98
11277,призрак,哈珀,33
5697,метан,甲烷,73
7646,од,od,61
9235,аврора,极光,50
10505,чип,芯片,29
2884,гиппократ,希波克拉底,88
2613,амбиция,志向,73
4401,чизбургер,芝士汉堡,81
6789,сафари,苹果浏览器,66
181,налокон,纳洛酮,100
14208,поле,场地,8
8803,понг,乒,53
7071,искренний,认真,64
11416,парад,游行,32
677,бона,博纳,98
7506,иезуит,耶稣会,60
6569,пренебрегать,忽视了,55
11393,дуга,弧,32
8768,меню,菜单,52
13048,cincinnati.,辛辛那提,18
8192,раковины,飘带,49
11728,милан,米兰,31
11210,пак,pac.,35
13366,удостоверение личности,鉴别,15
5691,тестостерон,睾酮,74
4998,шариль,谢语,77
14096,налоговый,税,24
9681,венеция,威尼斯,47
9341,анастрофа,anastrophe,49
7716,освобождать,豁免,51
958,целиак,腹子,97
6177,большая ступня,大脚,70
8154,стойка,架子,43
9281,отношения,关系,26
10340,большой палец,拇指,40
2387,овраг,沟壑,88
7317,мадлен,玛德琳,63
11042,марлин,马林,29
384,пури,纯紫里,100
3595,пестицид,农药,79
5406,переварить,消化,53
9099,размещение,放置,50
5740,ветеринарный,兽医,73
7436,шериф,谢,61
7051,склонный,易于,64
1541,стелларт,斯巴尔罕,86
11461,охватывать,跨度,28
8712,хомяка,仓鼠,53
2114,адриатики,亚得里亚特,92
5813,гамбия,冈比亚,73
567,якобит,雅各波塔,96
5921,дорис,多丽丝,70
3488,калипсо,calypso.,86
989,camelot.,骆驼照片,97
11569,обвинять,责备,24
8235,сабер,军刀,29
12784,элементы,元素,16
13377,забаненный,被禁止,9
10289,амир,阿米尔,42
12844,мэриленд,马里兰州,20
1745,лян,梁,93
10412,возрождение,复兴,33
11526,роман,事务,21
5164,венчик,花冠,76
745,рипа,ripa.,98
10516,ничего не подозревающее,毫无戒心,40
10523,шасси,机壳,40
11951,перепись,普查,28
6195,пудель,贵宾犬,69
9599,бум,繁荣,44
3413,констебль,警官,78
14243,сделанный,完毕,9
11486,шеффилд,谢菲尔德,33
12373,обновить,更新,7
9158,экватор,赤道,28
10535,портативный,便携的,39
12749,вечера,下午,21
13790,телевидение,电视,11
6809,рычаг,杠杆,64
11536,провокационный,挑衅,30
9480,тм,tm值,48
12954,серебряный,银,18
3307,кормон,cord,75
10668,фф,ff.,39
11645,chevrolet,雪佛兰,31
14437,отдельный,分离,13
7582,aquinas.,阿奎那,62
9655,боуз,鲍,47
11719,тема,主题,26
3493,мерцание,闪烁,86
5993,оптимизация,优化,52
