ID,RUSSIAN,POLONAIS,INTERVAL
7404,запястье,nadgarstek,59
610,мантра,mantra.,97
14301,беспокойство,obawa,9
11104,постепенно,stopniowo,33
9286,интерактивный,interaktywny,28
10681,грязный,brudny,39
14223,создавать,tworzyć,5
4714,ханука,hanukkah.,79
1190,тициан,tycjanowski,96
5117,леса,lesisty teren,63
5963,регулировать,dostosować,38
6550,мэг,meg.,68
4809,дым,smokey.,78
5009,тонг,tong.,75
8312,стадь,stade.,56
9909,англ,eng.,45
573,азотный,azotowy,99
11392,профессор,profesor,32
7076,лаять,szczekać,58
8781,баас,baas.,45
11722,гудсон,hudson.,31
6136,дева,panna,70
3707,темные очки,okulary słoneczne,84
7282,насекомое,owad,58
1211,дешево,tanio,96
9023,новее,nowszy,52
6688,гуэльф,guelph.,67
8559,оздоровительный,tis.,42
1074,прилагаемый,załączony,70
12782,в линию,inline.,21
8638,шелли,shelley.,54
3245,агонист,agonista,79
9697,нло,ufo.,45
13668,вошел,weszła,10
3666,ромул,romulus.,85
7834,сильвия,sylvia.,60
11922,шт,sztuki,17
9688,бургер,burger.,46
8415,предрассудки,uprzedzenie,53
11397,вывод,wywnioskować,30
12049,кк.,ck.,28
12327,оружие,broń,14
952,шквал,szkwał,90
9974,сенегал,senegal.,44
3792,тьюринг,turing.,84
3298,ура,yay.,87
9800,витамин,witamina,44
9840,множественное число,mnogi,41
9609,путевой обходчик,dróżnik,47
5880,углеводород,węglowodór,67
5268,продавец,sprzedawca,58
2828,незащитник,niechlujny,51
13700,лондон,londyn,12
4012,охватывание,strapienie,73
6248,клика,klika,66
6827,янк,szarpać,51
2508,затяжка,dwa tygodnie,88
11029,несущественный,zmarły,37
10232,мыло,mydło,41
9315,копа,copa.,49
6613,собел,sobole,67
11964,каннабис,konopie indyjskie,28
12576,чувствовала,czułem,23
13960,отчет,raport,5
12064,военное дело,działania wojenne,28
37,изнасилование,gwałt,33
5232,спонтанно,spontaniczny,69
5673,модем,modem,70
12138,христос,chrystus,27
6934,баку,baku,65
14465,ассоциация,stowarzyszenie,10
4901,суперкомпьютер,superkomputer,77
6798,пневмония,zapalenie płuc,66
8977,снаряжение,snajper,48
7251,атоп,na szczycie,63
9402,почтовый,pocztowy,49
654,сбросить,rable,85
9701,выводы,wnioski,24
11041,нормин,norseman.,37
12385,гитлер,hitler.,25
13269,теория,teoria,13
11230,бюджет,budżet,34
9371,растительность,rzesza,49
7579,согнуты,zgięty,62
11248,бесконечность,nieskończoność,35
384,пури,puri,100
6169,не знаю,dunno.,70
11077,проводник,poszukiwacz,23
11367,шоколад,czekolada,34
6973,таити,tahiti,65
9438,банка,słoik,46
3790,велосипедист,rowerzysta,58
6181,бесс,bess.,70
3151,расходов,wydatek,75
9087,соответствует,odpowiada,26
14456,икс,x,8
12547,обмен,wymieniać się,21
12472,анна,ann.,18
3746,драгос,drago.,85
11966,менструация,ministerstwo,27
928,висмут,bizmut,97
1570,преходящий,przejściowy,92
13658,казаться,wydać się,9
2304,ноль,noll.,91
9058,цинка,cynk,51
2096,восклицание,okrzyk,90
1648,пердеть,perdue.,91
8884,эффективность,efektywność,34
9189,полномочий,folarz,50
1000,аудебон,audubon,97
5796,домохозяйки,gospodyni domowe,73
5482,arson,podpalenie,73
2011,разочаровывать,zawieść,31
14467,обсуждается,omówione,6
323,монотеизм,monoteizm,100
9753,приличный,przyzwoity,45
6068,настаивать,nalega,27
8979,сократ,sokrates,51
9772,кпз,bullpen.,45
11835,загар,dębnik,29
6180,свободные места,wakaty,63
4535,умнее,mądrzejszy,80
11082,пули,kule,24
783,проб,prob,97
13319,тайфун,tajfun,15
12483,милость,wdzięk,23
11712,эмили,emilia,31
11546,гром,grzmot,31
9725,планетарность,planetarny,46
5312,кондитерские изделия,cukiernia,76
8073,на берегу,na brzeg,58
4285,синтия,cynthia.,81
737,папарацци,paparazzi.,98
6504,iq,iloraz inteligencji,68
5098,дипломат,dyplomata,34
4220,криминал,kryminalni,45
9071,хорватский,chorwacki,51
11394,камера,izba,26
9595,соль,salle,47
2331,гандер,gąsior,91
3584,серафим,seraphim,85
11834,неадекватный,niewystarczający,28
5630,замечательно,wybitnie,24
8611,дрель,wiertarka,41
4684,stockade.,palisada,74
8869,пресловутый,notoryczny,49
11741,амазонка,amazonka,30
674,хагар,hagar.,98
1435,плацбор,placebo,95
8263,мадрас,madras,57
11299,виновный,winny,35
1477,старший мастер,dyrektor szkoły,93
7619,магический,magiczny,22
10150,скейтбординг,jazda na deskorolce,30
9400,ланг,lang.,49
243,грот,grosse.,34
1467,стратосфера,stratosfera,92
10610,опрашиваться,op,35
11171,ангс,angus.,36
2973,золотой глаз,złote oko,88
5121,диэтиламид,dietyloamid,77
11107,цезарь,cezar,36
3526,зефир,pianka,86
738,земляные земляные,earthlings.,96
1821,marsupial,torbacz,94
2088,дебюсси,debussy,92
10713,туннель,tunel,35
10043,моника,monica.,44
12668,терри,terry.,22
4993,колесница,rydwan,70
5808,блюбов,bleu,73
13311,возможно,możliwie,7
14171,апрель,kwiecień,5
11777,лицензирование,koncesjonowanie,10
10970,невысокий,misc.,37
8906,гектор,zabijaka,52
7884,изабелла,izabela,59
8552,типографский,typograficzny,54
2393,пожелание,wishbone.,89
4397,борфорт,beaufort.,81
12090,лидерство,przywództwo,27
13079,дерево,drzewo,16
13746,обработать,proces,10
1573,неологизмы,neologizmy,76
791,дерматология,dermatologia,98
7928,туманность,mgławica,58
420,кунопись,klinowy,100
7483,двор,metraż,62
13008,пароль,hasło,19
662,ёл,święta bożego narodzenia,98
1738,эзотерик,ezoteryczny,94
12911,музей,muzeum,19
13308,колорадо,kolorado.,16
10695,леонардо,leonardo.,39
5908,стоматология,stomatologia,72
806,алгонкин,algonquin.,96
14015,бегать,uruchomić,7
466,прогрессировать,nadepnąć,91
2033,привыкший,przyzwyczajony,90
4025,таблетка,tablet,67
10272,шанхай,szanghaj,42
12125,замок,zamek,27
13084,сингапур,singapur,18
8236,гул,brzęczeć,55
11673,фреска,fresk,31
13035,персонал,personel,18
2814,декарбоксилаза,dekarboksylaza.,89
9118,омега,omega,51
9743,леопард,lampart,46
9352,торт,thorpe.,49
5774,придуманный,ukuty,15
12448,запущен,uruchomiona,18
7895,толкать,pchnięcie,54
637,бирджер,pedel,99
6732,двоеточие,okrężnica,42
13760,приоритет,prix.,12
13343,должным образом,odpowiednio,15
7470,утилизация,sprzedaż,46
1627,льна,len,94
1682,интервьюирование,rozmówcy.,86
10957,кольца,rings.,17
8340,олимпия,olympia.,56
562,предгорья,pogórze,74
11328,пурпурный,purpurowy,34
4557,парировать,parować,77
5625,хромать,utykać,59
3390,неразружечный,nieprzyjazny,86
11518,новостная рассылка,biuletyn,32
8704,элеонора,eleanor.,54
5022,прилагается,w załączeniu,71
125,кали,kali.,99
10413,острый,ostry,40
13725,обычный,regularny,12
2396,дрон,warkot,84
11364,jacob.,jakub,34
13847,компания,firma,9
11702,неточность,niedokładny,30
13221,напрямую,bezpośrednio,16
1996,баун,baun.,93
10459,эпический,epicki,40
4470,альбинизм,bielactwo,78
2404,субконтинент,subkontynent,91
13198,приемлемо,do przyjęcia,6
8795,почка,nerka,51
4320,пильмонт,podgórski,81
4270,неолитич,neolityczny,82
9965,к счастью,na szczęście,30
10416,принстон,princeton.,41
406,меконг,mekong.,100
9892,платина,platyna,45
13810,это,to,5
14427,ответ,odpowiedź,11
6505,циклический,cykliczny,66
6109,аластор,alastor.,71
297,экспонент,wykładnik potęgowy,89
5489,внезапно атаковать,pazur,66
7400,арчи,archie.,62
8156,руда,ruda,57
13507,след,namierzać,13
13927,неделя,tydzień,9
8212,лета,leaf.,57
6698,дамс,tama,63
2200,бакалея,sklep spożywczy,88
10240,франко,franco.,42
10501,чудес,cuda,15
10414,бродвейн,broadway.,41
6686,хватит,wystarczać,63
9260,лафайетт,lafayette.,50
11058,хью,hugh.,37
5178,без остановки,bez końca,76
7743,эскиз,naszkicować,53
9066,синопсис,streszczenie,51
5805,отвлеченный,skierowany,59
2784,таймеры,timery,65
14027,планы,plany,11
3098,родео,rodeo,88
536,воздержание,abstynencja,98
7840,монооксид,tlenek,60
198,воисты,voyageurs.,97
9785,похороненный,pochowany,37
6089,диффузия,dyfuzja,59
1030,ярборо,yarborough.,97
12060,комикс,komiczny,15
9456,инструментальный,instrumentalny,26
8053,пассивный,bierny,56
12975,на пенсии,emerytowany,14
14031,рано,wczesny,10
9861,хомус,humus,45
1013,властный,apodyktyczny,97
4116,дуй,dui.,82
9680,каминда,istota,47
13580,формальный,formalny,12
12904,спинент,stara panna,20
380,алкан,alkan,96
8225,грохота,huk,54
9052,атеизм,ateizm,51
13240,миссури,missouri.,16
1259,сборка,złożenie,19
7277,игральная кость,kostka do gry,62
6412,меморандум,memorandum,68
6935,философский,filozoficzny,38
12167,дельта,delta,27
7172,задуть,blowout.,62
11211,вермонт,vermont.,35
12618,кабель,kabel,21
3496,ретроактивно,z mocą wsteczną,75
5165,ашер,asher.,76
12831,афганистан,afganistan,21
13908,ее,jej,9
1642,простил,wybaczony,94
10942,гастроном,garmażeria,37
2357,як,jak.,91
5123,альбус,albus.,77
10880,смягчать,wh,38
3013,грун,grun,88
2960,уступка,koncesja,65
6099,бодибилдинг,kulturystyka,65
8669,дешевый,tani,54
12672,двенадцать,dwanaście,22
966,психиатр,psychiatra,94
3317,аптека,apteka,84
1632,гипноз,hipnoza,94
8045,блаженство,rozkosz,58
10882,начаться,zaczął się,38
14450,ударять,uderzyć,8
5966,перкуссия,perkusja,69
7265,банкротство,bankructwo,62
13687,плохой,zły,12
12468,моррис,morris.,24
6694,мерлин,merlin.,67
12360,снег,śnieg,25
6147,репарации,remont,66
14054,показывать,pokazywać,7
14092,операции,operacje,6
3604,гусеница,gąsienica,83
5677,неподтвержденный,niepotwierdzony.,73
12719,повторение,powtarzający się,21
6093,майфлы,jętka,71
10388,межгосударственный,międzystanowy,40
7904,вмятина,wygięcie,57
13399,горячий,gorąco,15
4255,рефрижератор,odwód,82
4303,незаменим,niezastąpiony,80
1438,пятидесятность,zielone świątki,67
8700,мерримак,merrimack.,54
13458,может быть,może,14
12287,брюины,bruins.,25
12536,пуэрто,puerto.,23
2772,мила,mila.,89
10060,ааа,aaa.,44
5809,медалист,medalista,57
14348,принимающий,nabierający,5
2185,погруженный,zanurzony,88
10410,прозрачный,crea.,41
3104,молодые люди,małe dzieci,78
4028,избыток,obfitość,65
4564,ребра,żebra,62
13866,мог,mógł,7
14088,здесь,tutaj,5
5656,гумон,huron.,73
6793,националисты,nacjonaliści.,38
6013,обозреватель,felietonista,66
12540,губернатор,gubernator,21
155,тачка,taczka,100
13777,испания,hiszpania,11
4398,советники,doradcy,59
12013,кабин,walkie,28
6878,биотехнологии,biotechnologia,65
6805,в целом,rozłożysto,66
9923,рубин,rubin,44
10219,столкновение,starcie,31
12022,отклонен,odmówiono,22
9376,воздушный змей,latawiec,48
8152,терпение,cierpliwość,58
2730,шлифование,szlifowanie,66
6329,наветренно,nawietrzny,63
