ID,RUSSIAN,JAPAN,INTERVAL
1124,навоз,肥料,97
12719,повторение,繰り返し,22
12944,помогает,お手伝い,6
10066,крюк,針,30
13238,стэнли,スターリー,16
11413,прокат,圧延,18
1304,деревообрабатывание,木工,87
11148,скачать,ダウンロード,27
11555,максим,マキシム,31
2856,удивительный,ast ast,72
8435,убийцы,キラー,34
8822,трилогии,三郎,53
6580,рамон,ラモン,68
13295,католический,カトリック,15
2657,неизведанное,faled,77
3110,надир,天底,88
9271,шлем,ヘルメット,43
3684,меда,メドピー,85
7868,ботсвана,ボツワナ,60
2925,золотая вода,ゴールドウォーター,89
13241,ok,わかった,16
2204,конвергент,conver conver,47
1397,berrier,ベリアー,96
13985,публичный,公共,8
12797,пилота,パイロット,16
8178,экспорт,輸出,38
489,засунуть,shう,77
2611,шифр,暗号化,88
4747,сжимать,絞る,64
8366,маневренность,操縦,42
8098,подбирать,選び出す,57
4608,ciudad.,シオダード,80
6131,выкуп,身代金,70
3229,гиена,ハイエナ,88
3446,бора,ボラ,81
14515,чикаго,シカゴ,11
8569,дрейф,漂う,35
6297,таблоид,タブロイド,65
8928,кимчи,キムチ,52
10953,покрытие,掩護,8
8275,ветряная мельница,風車,56
4360,присматривающий,スナッピング,34
8018,ноксвилл,ノックスビル,59
2170,консул,領事,62
8042,таннер,タナー,59
10244,жиро,ジロ,43
7231,вслух,声を上げる,64
10416,принстон,プリンストン,41
12769,гэмпшир,ハンプシャー,21
13568,миннесота,ミネソタ,13
5847,внутренняя часть,国際的な,73
8226,mecca,メッカ,58
4938,тропа,小道,66
14172,код,コード,12
745,рипа,潮流,98
9802,удивительно,驚くべきこと,21
469,краснул,sned,52
568,трансвестизм,vest trans,99
2756,угнетение,抑圧,67
5436,андромеда,アンドロメダ,76
2336,на юг,南向きに,58
11452,простой,プレーン,26
11539,тонкий,微妙,33
9414,домогательство,嫌がらせ,26
12727,отказ,fc,21
7350,знаменитый,有名な,25
7629,амиш,am,62
9611,воспроизведенный,再現,38
14235,разрешает,許可します,9
1316,мамбо,マンボー,96
4594,плодовитый,pr然,80
7669,сочувствие,シンパシー,57
13622,курс,コース,12
2508,затяжка,毎晩,88
13481,прохладно,いいね,13
3309,биолог,生物学者,74
10212,милтон,ミルトン,43
9487,беск,bec,48
11778,неподходящий,不適切な,30
7191,проститутка,フッカー,63
3144,мотыга,鍬,86
3975,техники,技術者,57
12974,яйца,球,10
6673,нумерология,数学,66
6623,давить,押しつぶす,65
14465,ассоциация,協会,10
2746,депортация,国外追放,63
4159,игуана,イグアナ,82
6799,партия,バッチ,63
7845,элюр,オイラー,60
10789,инструменты,ツール,19
9215,пух,po,50
9015,кататься на коньках,スケート,20
6635,зонал,帯状疱疹,68
9016,оркестр,オーケストラ,51
13567,соревнование,スコットリー,13
3245,агонист,アゴニスト,79
10624,консолидированный,連結,33
2199,канджи,漢字,92
6974,никотин,ニコチン,63
6941,abba,アッバの,40
13875,их,彼ら,6
437,амига,アミガ,98
7546,константинополь,コンスタンシノール,62
923,zain,ザイン,97
13428,предел,フォード,14
1919,роспись,壁画,88
3815,военные корабли,軍艦,66
1613,цейлон,セイロン,94
7910,ламба,ランボー,60
1176,доблестный,貴重な,66
7944,пыльный,ほこりの多い,60
9616,фристайл,フリースタイル,47
14155,британский,イギリス人,9
7469,экспо,博し,43
9135,сталинград,スターリングラード,51
9112,конус,円錐,50
13277,пересекать,クロス,12
13852,некоторый,いくつかの,6
12457,сент,セーパー,24
1159,rorschach.,ロールシャッハ,97
921,приобретение,調達,79
11297,кат,カット,33
7846,двухгодичный,bi bi,60
5950,дунай,danube.,72
9816,триллер,スリラー,45
9687,баркер,バーカー,47
13530,куст,ブッシュ,13
5176,спальдинг,スパープアップ,77
10000,ом,オムの,44
3,аморфный,まとまりのない,100
850,каледон,カレドニア人,98
13421,умышленно,故意に,7
9681,венеция,ヴェネツィア,47
12506,декан,ディーンの,24
10715,преследовать,追及する,32
9757,на борту,退院する,46
5874,белки,タンパク質,30
11212,анатомия,解剖学,36
14373,запланированное,スケジュール,13
12262,рейдеры,侵略者,25
14453,август,8月,6
12003,бульдоги,ブルドッグ,26
12406,толстый,肥満,24
5603,крейсер,クルーザー,70
11390,шведский язык,スウェーデンの,34
3768,экзотика,エキゾチック,82
10757,измерять,ゲージ,38
12502,городской,都市,23
398,пространство-время,時空,100
2416,врожденный,先天的,90
7170,борсина,bear bear,54
14057,изменять,変化,5
2529,сдвинуть,バージュ,89
13147,симпатичный,かわいい,17
9608,perfecto.,完璧,47
4965,посредственность,中央値,78
11508,семьи,家族向け,12
4017,солнцестояние,solstice.,81
3996,инферно,インフェルノ,83
14033,думать,考える,7
462,контрастировать,対比した,34
5198,коэнзим,コエンザイム,76
6445,цапля,ヘロン,69
7160,эшелон,echelon.,62
14083,важный,重要,8
12045,локомотив,機関車,19
16,маниал,躁鬱,99
9550,антарктида,南極大陸,48
11426,троян,トロイの木馬,22
6158,выпадать,フォールアウト,71
8573,хаббл,ハブブル,55
3966,тыквы,カボチャー,57
2331,гандер,狂う,91
2847,коллаж,コラージュ,88
3004,бурбон,バーボン,86
4410,писать,pkt.,81
8937,мамонт,マンモス,52
13701,данные,データ,12
13939,следующий,次,6
1710,самоан,サモアン,91
5271,недомогание,下草,56
12268,мусульманин,イスラム教徒,20
8920,грипп,インフルエンザ,52
6206,омрачил,オーバーハード,66
14323,качество,品質,8
11456,багдад,バグダッド,34
5625,хромать,lim lim,59
10146,посол,大使,40
5273,теологический,神学,53
12940,кого,誰にとって,19
5610,меннонит,men men,74
3516,эвкалипт,ユーカリ,86
3045,ночью,night,88
643,джирга,ジルガー,99
9133,балет,バレエ,51
90,эмфизема,肺気腫,100
1066,сошнуть,スホー,97
7097,минисеры,ミニシリーズ,65
3264,пептид,ペプチド,85
14054,показывать,見せる,7
4952,славян,スラビ,78
7571,плоть,肉,56
4116,дуй,du du,83
12487,справедливость,正義,23
12755,юго-запад,南西,21
6708,франкенштейн,フランケンシュタイン,67
10300,кормили,fed,42
5732,дамблдор,ダンブルドア,74
12513,чрезвычайное происшествие,緊急,16
11841,концерт,コンサート,27
7892,союзник,味方の,18
1465,последовательно,順次,66
12545,спутниковое,衛生,22
11060,наклон,nat,37
13827,бы,します,5
1767,пенсии,前哨戦,62
5505,квота,クォータ,68
2565,каноpic.,カノピー,91
594,моносудий,モノコジウム,99
9724,кремня,フリント,46
13410,гарри,ハリー,12
2173,дегидратаза,デヒドラゼ,92
14179,заработок,収益,14
3606,клима,クレーム,86
6398,чаттануга,チャタヌーガ,70
9304,лосось,サーモン,50
12036,сотрудничество,協力,12
9620,танг,トング,48
3032,пикколо,ピッコロ,88
9022,береговая линия,海岸線,51
4206,слайды,スライド,42
2010,поспешность,missp,61
5716,внук,孫,71
8269,аренда,家賃,47
2946,козы,山羊,45
9072,одежда,ケルン,52
5015,эндокрин,内分泌物,78
11756,климат,気候,29
6519,склероз,硬化症,69
8208,жук,甲虫,56
1447,туалеты,トイレ,42
14420,названный,名前が付けられました,6
5338,пространственный,空間的な,75
596,стецсон,スターセン,94
5484,супермаркеты,スーパーマーケット,60
7033,панхандл,パンハンドル,65
2787,телеграмма,電報,85
11227,например,例えば,35
13854,вне,外,6
12355,авиация,航空,25
9003,браво,ブラボー,52
13564,баскетбол,バスケットボール,13
4038,ария,アリア,69
14060,шесть,六,10
13113,пляж,ビーチ,17
4868,унитарный,単体,79
12659,промышленность,業界,14
9055,гроза,雷雨,41
901,муллиган,マリガン,97
10138,босс,ボス,41
10629,как дела,sup,39
11182,steeplechase.,stpl,36
642,парализованный,麻痺した,93
158,лимбо,リンボ,100
9128,байты,バイトー,45
8417,игнорировать,無視,49
3504,пагода,パゴダ,86
7842,кодак,コダック,60
844,вырвать,スナッチ,74
11733,несущественно,has,31
4818,саул,サウリ,78
13728,цитирование,引用,10
3742,монгольский язык,モンゴル語,84
13989,программы,プログラム,11
7087,шерлок,シャーロック,65
