ID,RUSSIAN,SPAIN,INTERVAL
7821,кабал,cábala,59
4194,хартум,jartum,82
5553,бурунди,burundi,74
12283,перу,perú,26
4140,бедуин,beduino,77
5959,гламур,glam,71
13215,эпизод,episodio,12
8077,аламеда,alameda,58
11149,опасный,peligroso,20
2069,тригонометрический,trigonométrico,92
4172,радфорд,radford,82
12654,быстрый,sería,22
10828,кока,coca,38
5573,топология,topología,64
7536,процессор,procesador,54
6965,эякуляция,eyaculación,62
1086,ях,yah,96
11792,изношенный,desgastado,30
9506,сила тяжести,gravedad,48
13348,поведение,dakota del norte,15
8070,бесконечный,interminable,58
7343,черлидинг,animadoras,58
13186,иностранный,extranjero,16
2278,кукуша,cuco,90
12240,разделенный,dividido,22
6708,франкенштейн,frankenstein,67
12132,край,borde,22
5867,трансконтинентальный,transcontinental,72
6387,светящийся,secular,61
559,катскилл,catskill,99
1256,поклониться,encorvado,36
11513,социалистический,socialista,30
4189,флери,fleury,82
4772,эразм,erasmus,79
7903,проверить,verificar,58
12087,очевидный,aparente,16
4127,октан,octano,82
9305,смутный,más mortal,50
5972,раковина,hundir,51
9135,сталинград,stalingrado,51
7502,солсбери,salisbury,62
9540,шорттоп,campaña corta,47
6045,биом,bioma,71
10267,дыхательные пути,vías aéreas,40
4949,анархизм,anarquismo,75
1052,глюконат,gluconato,97
7047,латиноаналь,latino,61
5015,эндокрин,endocrino,77
684,решается,árbitro,22
4439,государственный деятель,estadista,81
11017,ворона,cuervo,27
11004,бернард,bernardo,37
548,мелодрама,melodrama,98
13668,вошел,ingresó,10
4089,липкий,pegajoso,83
7614,интересно,curiosamente,62
2764,doldrums.,zona de las calmas ecuatoriales,89
4643,константин,konstantin,80
5936,беспрепятственно,incopiaco,72
13142,темный,oscuro,16
10644,вишня,cereza,39
2604,логический,booleano,88
2386,контркультура,contracultura,91
10535,портативный,portátil,39
3182,размытие,difuminar,75
11341,шамп,morder,31
4197,изомер,isómero,69
9053,мгла,calina,49
7071,искренний,serio,64
12660,чарли,charlie,22
10361,виндзор,windsor,41
8039,солнечно,soleado,41
797,филармония,filarmónico,98
1091,шабат,shabbat,96
1088,женский,femenino,94
9591,гном,gnomo,46
11478,альфред,alfredo,33
10265,наблюдения,observaciones,12
8777,тадж,taj,53
9510,трубка,tubo,39
10346,теплица,invernadero,41
6402,варить,babel,68
9457,десятки,tenso,11
10608,ганди,gandhi,39
283,крупный план,de cerca,98
6156,сочувствующий,simpático,69
10356,выжившие,sobrevivientes,33
8284,перераспределен,redistribuido,50
11350,партнерство,camaradería,32
13919,продажи,ventas,21
7840,монооксид,monóxido,60
4622,каннибализм,canibalismo,63
8067,ваттс,vatios,40
1694,смениться,slappy,94
11758,согревание,calentamiento,23
3675,постукивание,tocando,48
9348,данте,dante,49
10570,регулярно,regularmente,40
6647,познавательный,cognitivo,62
3467,шейла,sheila,86
11617,см,cm,32
8667,слоновая кость,marfil,54
14280,высказывание,dicho,8
1934,ашраф,ashraf,93
892,abbasid,abasí,97
8351,на стороне,en el lado,57
2610,джен,jen,89
11831,в принципе,básicamente,15
2533,героизм,heroísmo,90
9930,перевозить,transportar,37
3780,ухудшаться,deteriorado,62
11719,тема,tema,26
5241,рассеивание,disipación,17
1964,эпитет,epíteto,88
5308,липид,lápido,75
5330,мемуары,memorias,67
13937,очень,muy,8
7160,эшелон,escalón,61
2098,черная вода,agua negra,92
5840,гибберти,algarabía,72
8003,балл,cal,59
1217,биогаза,biogás,96
8742,снесенный,demolido,50
1257,толще,más grueso,96
13828,о,acerca de,5
10823,сосредоточены,enfocado,29
13601,подразделение,divisiones,7
8099,виски,whisky,58
12355,авиация,aviación,25
3479,переиздается,reedidado,67
7443,трактат,tracto,60
5979,честолюбивый,ambicioso,70
7302,слеш,barra oblicua,47
13321,израильский,israelí,15
10909,рочестер,rochester,38
561,спаржа,espárragos,99
5373,индокитай,indochina,75
12257,подозревать,sospechar,16
10748,беспроводной,inalámbrica,38
12642,развлечение,entretenimiento,19
12447,нельсон,nelson,24
10869,ден,guarida,38
14202,война,guerra,7
3890,сена,sena,84
10573,демография,demografía,37
4698,мети,asignar,73
8047,фракции,facciones,44
1736,брахма,brahma,93
12522,вводящий в заблуждение,engañoso,23
2798,сланца,esquisto,89
1011,отрезать,cortar,96
10077,явный,explícito,43
5341,паранормальное явление,paranormal,75
10903,покер,póker,38
11408,консультативный,consultivo,26
7116,бюст,busto,50
9038,мантия,manto,51
8499,медина,medina,55
8563,нильсен,nielsen,55
10129,осуществленный,dio cuenta,23
1647,симметричный,simétrico,82
639,манжета,brazalete,83
6471,вооружение,armamento,64
13974,объединенная,unido,7
8464,инвалидная коляска,silla de ruedas,55
417,baccalaureate.,bachillerato,100
12273,вторник,martes,26
10476,переключаться,cambiado,23
360,регенеративный,regenerador,100
6095,корка,corteza,71
13511,торонто,toronto,14
9021,лагуна,laguna,52
3168,рекурсивный,recursivo,81
9333,устойчивый,duradero,30
1632,гипноз,hipnosis,94
12024,благ,paja,28
2058,в порядке,a medida,92
13168,бомбить,bomba,11
1308,свами,swami,93
14480,играть,jugar,7
6832,снос,demolición,63
3902,уходи,aléjate,82
9695,амантик,adobe,47
7566,рекомендует,recomienda,12
13170,гид,guía,15
877,неуловимый,elusivo,96
8502,под стражей,custodia,55
6013,обозреватель,columnista,66
13340,шкала,escala,15
4983,этель,etel,78
6670,плацдарм,cabeza de puente,65
7838,привычка,hábito,46
1398,фенил,fenilo,95
11672,водород,hidrógeno,31
12813,action,c.a,21
9475,понижен,degradado,47
2721,судебные разбирательства,litigio,85
12979,сортировать,clasificar,16
13952,часть,parte,8
2267,eroded,erosionado,82
13244,по рукам,trato,12
5791,проводной,por cable,31
12316,охотник,cazador,24
6109,аластор,alastor,71
10239,легкое,pulmón,39
1286,центрист,centrista,93
7178,дл,dl,63
3916,желудь,bellota,81
5044,groupthink.,gratisthink,77
9355,вон,wong,49
6355,квитал,esencial,61
2170,консул,cónsul,62
8328,кубика,cúbico,56
7132,касабланка,casablanca,64
12692,самуэль,samuel,22
4341,эзоп,esopo,81
10636,теодор,theodore,39
381,вицевый,virrey,97
13261,энциклопедический,enciclopédico,16
14458,мысль,pensamiento,11
10017,йоханнес,johannes,44
967,латиноамериканцы,hispanos,58
3633,стрелец,sagitario,85
8939,давенпорт,escritorio pequeño,52
3365,прерывание,interrupción,42
8211,коперник,copérnico,58
3072,миндаль,almendra,86
7180,темп,tempo,63
12040,предложение,sugerencia,9
6705,земля,una tierra,67
4000,супер сила,superpotencia,73
11805,кубинец,cubano,30
10093,рита,rita,43
450,азернер,preguntador,100
10887,фредерик,frederick,38
13001,бойня,masacre,18
9566,грэмми,grammy,48
11000,рот,boca,35
2900,сердито,furiosamente,88
11711,оливер,oliver,27
3576,кафельная плитка,loseta,62
4161,мое все,mi todo,82
3408,тигрис,tigris,86
7081,проще,más simple,64
14472,джеймс,jaime,9
3858,гниль,putrefacción,78
9776,психоделический,psicodélico,43
8806,спойлер,revelación,41
11633,энтук,ce,32
10579,коренность,potro,21
12606,обвиняемый,acusado,15
5356,шива,shiva,75
4433,приветствовал,aclamado,15
14130,обеспечивает,brindar,6
810,шафран,azafrán,98
7717,имя существительное,sustantivo,53
10802,пицца,pizza,38
922,суетиться,ajetreo,88
8668,урегулированный,dispuesto,10
11431,луисвилл,louisville,34
2595,просветить,iluminar,47
11510,эрнест,ernest,33
12544,письмо,letra,18
83,салли,manchar,99
2393,пожелание,espoleta,89
1373,петидин,petidina,96
10624,консолидированный,consolidado,33
3624,шарет,careta,85
13390,еда,comida,14
5685,tycoon,magnate,73
12252,узлы,nodos,23
5927,головная боль,dolor de cabeza,67
2258,кассиопея,casiopeia,91
12310,рост,aumento,20
12391,морган,morgan,25
2638,лучники,arqueros,57
11971,грузовик,camión,25
10052,резинка,caucho,43
14313,предыдущий,anterior,11
8354,единорог,unicornio,55
12469,мэдисон,madison,24
12972,враг,enemigo,18
7710,срок действия,expiración,61
7817,грабеж,saqueo,49
4479,спортивное мастерство,deportividad,81
13746,обработать,proceso,10
8997,стекло,cebar,44
12400,чистый,limpio,19
13782,япония,japón,11
8149,приступил к,embarcado,47
5189,таинство,instinto,76
9161,кип,dormir,50
6796,симуль,simulación,34
3881,концептуальный,conceptual,74
6010,деакон,diácono,42
13855,последний,último,6
13508,джефф,jeff,14
4123,тускнеть,desvanecerse,51
3744,покупатели,compradores,77
4846,фармацевтический,farmacéutico,67
12162,монана,montana,27
13654,сэм,sam,12
2142,вакуол,vacuola,92
10913,лягушка,rana,33
7638,аэромерие,aeromédico,61
10773,донован,donovan,38
9296,кувырок,dar la vuelta,41
3697,сектор,secta,79
13699,даниэль,daniel,12
7842,кодак,kodak,60
4177,люциль,lucille,82
1583,фенилаланин,fenilalanina,94
1925,донн,donne,93
12514,ливерпуль,liverpool,24
3402,борона,grada,83
13196,клевев,cleveland,17
8762,аллигатор,caimán,53
6569,пренебрегать,descuidado,55
274,микадо,micado,97
6773,хроматография,cromatografía,66
5808,блюбов,bleu,73
5124,слива,ciruela,76
122,салаам,zalema,100
1892,бедствие,calamidad,88
