ID,CHINESE,DANOIS,INTERVAL
13088,墙,væg,16
11878,波特兰,portland.,29
1909,急切地说,ivrigt.,93
5936,无用的,uncopyrighted.,72
7427,废墟,ruin,35
5061,赶,ousted.,65
3632,不成比例,disproportionate.,78
4784,纸板,pap,79
3260,亲和力,tilhørsforhold,79
10482,麦考尤,mccoy.,40
867,不消化,disingenuousive.,96
13112,首都,kapital,12
13934,然后,derefter,5
6227,酵母,gær,70
12754,百分比,procent,20
12228,杰西,jesse.,25
11569,责备,bebrejde,24
12236,半场,halvleg,26
2217,不对称,asymmetrisk,87
13493,在线的,online.,13
12593,包装,emballage,20
3754,肯尼斯,kern.,84
254,置换,permutationer,83
7271,莫,mag.,62
11937,长角莲,longhorns.,26
5185,惯性,inerti.,77
1060,勺子,skeer.,51
2501,过载,overdrive,90
12310,上升,stige,20
1733,炒作,hyped,58
11969,优秀,excellent.,23
2878,博根,bogan.,88
9390,新教,protestantisk,13
2164,重新思考,rethink.,88
7954,全景,panorama.,59
11649,值得,fortjener,23
2637,羊毛行道,woolwich,90
10049,现象,fænomenet.,43
8594,侯爵,marquis.,55
10211,螃蟹,krabbe,42
6618,西贡,saigon.,68
2631,瓶颈,bottlenose.,90
11133,十六,seksten,36
10868,纽波特,newport.,38
3271,滑雪者,skiløber.,76
6758,无疑,utvivlsomt,66
1360,佩雷,pele.,96
3111,棘轮,ratchet.,88
12136,孟加拉国,bangladesh.,27
339,锑,antimony.,100
9010,重新开始,genstart,41
9226,情绪化,følelsesmæssig,31
10720,吉尔伯特,gilbert.,38
14207,特别的,særlig,10
2207,毛细血管,kapillary.,89
6310,摩洛哥人,marokkansk,65
6855,维冈,wigan.,66
8358,米娅,mia,56
8881,普利策,pulitzer.,52
9521,下属,underordnet,40
335,塔尔扎恩,tarzan.,100
5455,持票人,bærer.,62
12939,真相,sandhed,18
13145,亚利桑那,arizona.,17
2446,雷厄斯,remus,90
7139,乌古斯丁,augustine.,60
14218,电脑,computer,6
6408,机械,maskineri,69
12151,国内的,indendørs,26
10397,大道,ave.,40
9654,信使,budbringer,45
8092,骑马,rode,58
164,cir,cirque.,100
3762,劈,hakke,62
12363,正确,korrekt korrekt,25
4173,联邦主义者,føderalist.,81
2160,谈话者,talkker.,89
9990,量子,quantum.,44
12107,受控,kontrolleret,11
13143,争吵,kæmpende.,17
11335,礼貌,høflighed,34
806,藻喹,algonquin.,97
5162,订户,abonnent.,53
6183,卡特尔,kartel.,65
14479,团队,hold,6
4469,珠宝,smykker,81
14409,成员,medlem,9
8850,倾斜,tilbøjelig,40
6326,坩,crucible.,70
7233,资本家,kapitalist,60
9336,碎片,vragrester,49
9330,制作者,maker.,40
8946,病人,patient,38
11309,企鹅,pingvin,23
13106,小家文,wickets.,13
2196,罗谢尔,rochelle.,92
2218,于是,hvorefter,92
13261,百科全书,encyclopedic.,16
834,乳罩,brassiere.,95
5463,沙丘,klit,65
9577,全国,landsdækkende,47
13025,上校,oberst,18
7704,狸,vaskebjørn,60
12695,洪水,oversvømmelse.,13
8514,查理赛,charlemagne.,55
439,变态,metamorfose.,100
12738,集会,samle,18
12408,阻止,afskrække,24
6107,蚯蚓,jordorm,70
1498,克里尔,krill.,95
13737,乔,joe.,12
7352,财团,konsortium,62
4169,胡子,overskæg,79
462,鲜明对比,kontrasteret,33
10920,成人,voksen,33
2551,弗拉门戈,flamenco.,90
265,理智,fornuft,100
460,令人上瘾,vanedannende,23
3798,马赫迪,mahdi.,84
6444,看护人,vicevært,67
3541,刺绣,broderi.,86
8637,成吉脂,genghis.,54
11302,其中,blandt andet,34
13175,果儿,nea.,16
12687,铁,jern,19
2313,吃过,spist,91
9149,骑,ridden,50
2941,开花,blomst,76
4255,后卫,rearguard.,82
11957,青铜,bronze,28
2063,鹦鹉螺,nautilus.,92
2627,树脂,harpiks,79
4491,歇斯底里,hysteri,81
7820,提醒,påmindelse,16
13101,王子,prins,17
4812,偏执狂,paranoia.,78
11040,威尔士语,walisisk,37
8172,描绘,skildrer.,23
7209,生物合成,biosyntese,63
7690,滂沱,torrential,61
9922,太太,fru,10
6617,牌匾,plaque.,63
60,有效载荷,nyttelast,97
13743,在后面,bag,12
7774,布鲁克尼,brookie.,60
11367,巧克力,chokolade,34
7966,麻雀,spurv,57
4631,沙拉蛋白,saladin.,80
13041,相符,tally.,17
9224,全保证,fuldback.,44
4909,塞拉,serra.,78
13977,想,vil have,5
5957,不稳定,ustabil,71
13564,篮球,basketball,12
152,衣帽,tunika.,78
6513,印象主义,impressionisme.,68
7789,形容词,adjektiv,55
10037,感知,opfattes,39
11351,广泛,udbredt,34
3588,坡度,gradient.,78
5638,休息室,lounge.,71
9789,以太网,ethernet.,45
331,蒂迪,tipi.,100
8765,哈迪斯,hades.,51
1583,苯丙氨酸,phenylalanin,95
123,亚基玛,yakima.,100
5458,据点,stronghold.,65
7065,合成的,syntetisk,63
887,赤字,underskud,32
8688,胡椒,peberfrugter.,31
1467,平流层,stratosfære,92
6944,废除,afskaffet,59
12074,脚本,manuskript,25
2253,czechoslovak.,tjekkoslovak,88
12815,共和党人,republikan,18
13933,相同的,samme,8
9269,灯,lampe,48
5217,特里斯坦,tristan.,76
13917,总统,formand,10
7501,现实主义,realisme,62
2519,最繁忙的,travleste.,90
11663,加纳,ghana.,31
2642,顺势疗法,homeopati.,90
6830,聚合物,polymer.,63
4448,约瑟芬,josephine.,81
11049,证明合法,retfærdiggøre,24
8254,小提琴,violin,56
6445,苍鹭,heron.,69
9421,鳄鱼,krokodille,46
12173,十一,elleve,27
12222,年长,ældre,26
6493,腹部,bug,49
8482,粮食,korn,49
13228,捆绑,tied.,10
8929,纳粹主义,nazisme.,52
14219,东方,øst,9
10151,经济衰退,recession,39
3857,蘸,dip,61
11127,萨默塞特,somerset.,36
6529,争夺,bestridt,35
7968,微波,mikrobølgeovn.,59
5233,分类帐,ledger.,76
9869,猫头鹰,ugle,37
5305,现代主义者,modernistisk.,75
6009,丰年,godt år,72
6297,小报,tabloid.,64
12532,阐明,klarlægge,21
1137,北极星,polaris.,97
10054,意大利面,spaghetti.,43
677,博纳,bona.,98
14336,标准,standarder,11
12029,禁止,forbyde,15
5538,天体,celestial.,74
6374,暴跌,slump.,57
11858,高度,højder,21
12662,黑名单,blacklist,12
2665,惠而浦,whirlpool.,89
9802,奇怪,overraskende,21
358,烦恼,infurieret,91
9056,莫桑比克,mozambique.,51
2082,凯瑟,kath.,92
10951,膝盖,knæ,35
5442,发病,onset.,74
12219,声音的,audio.,26
13643,村庄,landsby,12
7393,写真,skildre,36
9525,无家可归,hjemløs,41
10461,苏姆,soum.,40
13541,苏维埃,sovjet.,12
3570,嫉妒的,jaloux,85
2090,法兰克福,frankfort.,92
8949,阿尔法,alfa.,51
14283,潜在的,potentiel,11
12025,普罗斯特,prost.,28
12773,肯塔基州,kentucky.,21
605,撞倒,kørt ned,99
10426,浆果,bær,39
13645,竞赛,konkurrence,11
6460,纳大,galore.,69
2922,铍,beryllium,88
2430,手风琴,harmonika,90
10490,奥斯曼,osmanniske,38
10657,瞎的,blind,32
13438,文学,litteratur,14
13371,山,bjerg,12
12587,格鲁,guru.,23
11233,决斗,duel.,33
8533,彻底,grundigt,55
9518,查尔斯顿,charleston.,48
10400,斯普林菲尔德,springfield.,41
3526,棉花糖,skumfidus,86
12295,名册,roster.,23
9853,耶鲁斯,yale.,45
10415,朱丽叶,juliet.,40
817,糖蜜,melasse.,98
13509,季后赛,playoffs.,10
11256,诡计,trick,28
3872,同名,eponymous.,83
1293,阿尔罕布拉宫,alhambra,96
10401,玩具,legetøj,36
6605,赖,lai.,68
5979,抱负,ambitiøs,70
5789,朱迪思,judith.,73
10547,营房,kaserne,39
12475,导弹,missil,20
2296,泽根,tilden.,92
11025,尾巴,hale,28
11505,应用,ansøgning,20
8074,雅阁,abbott.,58
6451,雅利安,aryan.,65
11363,决赛选手,finalists.,29
13499,君,jun,13
26,亮氨酸,leucine.,100
7583,短打,bunt.,54
2570,篝火,bonfire.,88
2936,同志,kammerat,63
6111,克星,nemesis.,71
2998,超级英雄,superheroes.,60
1434,苏醒,vågen,92
13485,投票,stemme,10
5139,半瓶醋,dabbler.,77
7921,加维,garvey.,59
3226,莉莉,lilly.,88
10121,滚筒,roller.,42
119,卡马拉,camara.,100
11871,恶意,ondsindet,24
9627,诅咒,forbande,40
293,啊哈,aha.,100
3715,洗碗机,opvaskemaskine,81
3708,机身,fuselage.,84
10378,巫婆,heks,38
5386,浑,mudret,73
11434,甲基,methyl,32
3819,酒馆,tavern.,82
6590,瓦砾,rubble.,68
12844,马里兰州,maryland.,20
8157,瓦,val,58
13238,斯坦利,stanley.,16
13585,出生,født,12
1105,差动,polemic.,80
12104,阿拉伯,arabien.,27
14394,问题,spørgsmål,5
7159,疲劳,træthed,61
1119,电解,elektrolyse,97
3885,粉刺,acne,84
13622,课程,rute,12
7643,绿洲,oasis.,61
6053,黛博拉,deborah.,71
2557,赫赫特,hecht.,90
7109,迷人,charmerende,43
314,风速计,anemometer.,100
5405,复制品,replika.,67
9071,克罗地亚语,kroatiske,51
570,农田,landbrugsjord,96
10652,宝贝,babe.,38
14141,到期的,på grund,6
2358,海水淡化,afsaltning,90
6905,方言,dialekt,49
1487,穿孔,perforering,73
8412,引力,gravitation,47
4728,脚趾,tæer.,49
10685,a片,porno.,38
5695,仙客来,cyclamen.,74
13297,金的,gylden,15
13046,辛普森,simpson.,18
7680,手淫,onani,56
11974,显着地,væsentligt,28
9908,沟,skyttegrav,39
13320,肯定,bestemte,15
11034,公会,guild.,36
12599,高尔夫球,golf,22
9197,熊蜂,humlebi,50
1598,思想家,tænkere,86
9729,十九,nitten,46
5299,不当行为,dårlig opførsel,76
5812,堤坝,levee.,63
8530,钛,titanium,55
6742,电影摄影,cinematografi.,67
7237,桑德斯,saunders.,63
14302,功能,fungere,20
13347,歧义,disambiguation.,15
13545,陈述,udmelding,10
5633,波莫纳,pomona,74
11188,空的,tom,33
10990,阳光,solskin,37
9120,别针,pin,40
11771,认识到,anerkendt,6
7684,孟德尔,mendel.,61
6791,节奏,rhythmic.,66
11107,凯撒,caesar.,36
12164,举起,løfte op,16
8792,宙斯,zeus.,53
3084,花圈,kranse,77
2070,巴兰那,barangay,92
13593,戴夫,dave.,12
7664,赞美,roste.,40
12048,狼,ulv,28
12225,随后,efterfølgende,18
1143,盆栽,bonsai.,97
9948,左撇子,lefty.,44
13105,准确的,nøjagtig,15
8623,磅,lbs.,31
4724,舔,slikke,67
5885,暂停,suspendere,22
13868,人们,mennesker,7
3321,反岩,anticyklon,80
4261,杀人,drab,73
5237,空勤人员,kabinepersonale,51
7355,脑外,cerebral.,62
12293,沙特,saudi.,25
11009,回转,rotation,26
10384,提取,tilbagetrækning,26
4530,回火,hærdet,43
4478,he,heer.,81
6866,很久,lang tid,66
8651,笔记本电脑,bærbar,54
9944,罗兰,roland.,44
10216,可信度,troværdighed,25
8431,那个,scudder.,56
5193,幻突性,hallucinogen,68
12391,摩根,morgan.,25
11971,卡车,lastbil,25
13703,赶快,speedily.,12
2013,钉,tack.,70
6280,碧玉,jasper.,68
5466,暖和,varmere,73
12748,斯里,sri.,21
13060,寒冷的,kold,18
3694,罗德利,ridley.,85
7247,咆哮,brøling,49
14149,单身的,enkelt,8
3439,轻浮,frivolous.,83
9879,克里米亚尔,krim.,45
14039,然而,imidlertid,6
8065,段,segmenter.,33
9251,锡,tin,49
13162,连续的,fortløbende,16
1587,纯,seminal.,95
8422,意外,uventet,56
10102,浪漫的,romantisk,42
1878,翻倒,væltet,78
30,油渣,greaves.,100
839,塞夫尔顿,sefton.,98
10867,突然,pludselig,38
196,惠特沃思,whitworth.,100
4935,悲惨的,elendig,66
5273,神学,teologiske,53
3220,波浪状的,wavy.,86
10764,佛得角,verde.,38
3066,霍尔,horner.,88
5423,商品,handelsvare,62
8457,弗里茨,fritz.,55
1780,大力,kraftigt,66
8742,拆毁,nedrevet,50
12918,目标,mål,13
6293,斯卡伯勒,scarborough.,70
6103,桁架,truss.,71
10033,大猩猩,gorilla,43
2077,角质,horny.,92
1782,甘娜,ganga.,94
3750,衬裙,petticoat.,77
7924,霰弹枪,shotgun.,56
2178,无争议,uncontressirial.,90
6840,重量级,tungvægt,64
7369,我知道了,ic.,62
2855,粗心,ligegyldig,84
3426,娃娃,towson.,87
8337,郊区的,suburban.,56
2114,亚得里亚特,adriaterhavet.,92
10164,奥马哈,omaha.,42
12980,登陆,landfall.,18
13928,团体,gruppe,7
12760,布拉德,brad,21
9808,债务,debt,42
12797,飞行员,pilot,16
10150,滑板运动,skateboarding.,30
3130,泥潭,quagmire.,87
9564,伤口,sår,17
4396,洁具,ware.,69
2406,反社会,antisocial,91
11714,阿纳海姆,anaheim.,31
3074,重新夺回,recapted,68
4991,电晕,corona.,77
3934,伯莎,bertha.,83
101,印度斯坦,hindustan.,100
11567,在旁边,til side,32
6992,背风,leeward.,61
9052,无神论,ateisme,51
12256,汤普森,thompson.,26
2736,嘎嘎,quack.,88
13328,炮兵,artilleri,15
10793,预备,forberedende,38
9088,乙烯基塑料,vinyl.,51
6005,浴室,badeværelse,69
4046,不公正,uretfærdighed,78
7152,风波,airwaves.,64
6746,家具,møbel,67
14333,出售,salg,20
5830,臀位,breech.,57
7478,突击队,kommandoer,33
8291,刀,kniv,56
6238,休闲,rekreation,30
1356,格伦伍德,glenwood.,96
12460,威尔顿,wilton.,24
13083,画,tegne,14
11537,衍生物,afledte,19
2626,森林堡,bushranger.,90
2279,克里奥尔,creole.,91
10006,驴,æsel,43
3198,动词,verbs.,51
6698,堤防,dyke.,63
6727,修补匠,tinker.,64
6652,粉笔,kridt,65
10715,追求,forfølge,31
5243,地窖,kælder,73
8099,威士忌酒,whisky.,58
5403,野火,wildfire.,63
13081,杂志,magasin,16
14322,会谈,samtaler,5
7647,冒险者,adventist.,57
3911,伊莱恩,elaine.,84
7156,尼基,nicky.,64
11506,直径,diameter,32
10575,发誓,sværge,38
5709,谬论,fejlagtighed.,62
4618,韦茅斯,weymouth.,80
13693,爱,kærlighed,11
746,毛派,maoist.,93
11326,燃烧,burning.,19
12615,副,vice.,22
5617,向日葵,solsikke,74
12959,价值,værdi,16
64,悲伤,saddened.,94
1059,执法者,enforcer.,28
6793,民族主义者,nationalister.,38
4960,浩瀚,vastly.,78
11692,地震,jordskælv,12
6147,赔偿,reparationer.,66
9925,莱斯特,leicester.,44
3234,唤醒,rouse.,78
8000,和平时期,peacetime.,59
11328,紫色的,lilla.,34
4752,大胆,audacity.,79
10973,马达加斯加,madagaskar.,37
10994,德比,derby.,37
3418,林业,skovbrug,87
13617,桌子,bord,12
10907,本笃会,benedict.,38
7569,捐款,donation.,31
13706,预期的,forventet,11
1552,莳萝,dill.,94
657,红杉,sequoia.,96
3615,狼蛛,tarantel,85
12660,查理,charlie.,22
8243,原谅,tilgive,50
13578,过去的,forbi,11
1522,斯蒂x.,styx.,95
7357,刹车,bremser.,37
2616,更幸福,lykkeligere,90
1301,西行,westbound.,96
9338,厨师,kok,48
10515,采取,udvej,35
7465,码头,dok,46
13657,可测量,notabilitet,8
3516,桉树,eukalyptus.,86
11082,子弹,kugler.,24
3064,烟囱,skorsten,78
8196,资助,finansieret,21
3873,行人,fodgænger,77
6703,尼莫,nemo.,67
8006,外流,udstrømning,58
161,芽孢杆菌,bacillus.,100
10602,戴安娜,diana.,39
11542,摩洛哥,marokko.,32
313,魅力,karismatisk,100
11317,敲了,banket,23
731,从业人员,praktiserende læger,78
7089,酿酒师,brewer.,38
224,干酪,steagney.,100
461,调和,afstonte,84
9014,点亮,lit,50
10639,交易,transaktioner,37
13129,阿拉巴马州,alabama.,17
6165,过度疏松,overbefolkning,69
12711,公共汽车,bus,19
12684,共产,kommunist,20
14440,书,bestil,9
4038,咏叹调,aria.,68
10316,缓存,cache,37
9746,绝望的,desperat,37
9333,持久,vedvarende,29
7560,教父,gudfar,61
1520,不道德的,uetisk,95
8852,猴子,monkeys.,22
7836,失败,fejl,21
2710,售完,forråde,87
4944,犹太岛,zionister.,41
429,前一个,anterior.,100
13716,较少的,mindre,12
2502,佩勒姆,pelham.,90
5351,伊利亚,iliad.,76
9550,南极洲,antarktis.,48
8952,达娜,dana.,52
8370,蜂窝,cellular.,56
11096,孟菲斯,memphis.,36
6988,喵,meow.,65
13466,全面的,samlet set,13
13070,抵达,nå,9
1814,盖伦,galen,94
12338,电子的,elektronisk.,19
9476,汉堡包,hamburger.,38
2700,帅哥,dudes.,24
1369,没有标记,umarkeret,96
4365,錾,jagger.,81
11641,叛乱,oprør,30
7058,日元,yen.,64
5973,母娘,mater.,72
10406,锅,gryde,38
10788,曼谷,bangkok.,38
8961,海明威,hemingway.,52
12583,坑,grube,17
12035,不可能的,umulig,27
1490,郝,hao.,95
4392,水族馆,akvarium,80
11554,平衡,balance,24
717,和平主义者,pacifist.,95
11350,合伙,partnerskab,32
8336,课,lektie,46
5057,奥西里斯,osiris.,77
13497,m,mph.,13
7717,名词,navneord,53
14271,真的,virkelig,9
5889,祭司,præster.,42
4803,幸运,heldigvis.,78
8333,集电极,collector.,50
13291,国家,nation,7
2559,盐酸盐,hydrochloric.,90
6818,电视圈,telecast.,58
5392,闻起来,lugt,51
14438,开始,startede,7
13824,更多的,mere,5
6524,大沼泽地,everglades.,68
51,扳手,skruenøgle,92
7609,阿卡普尔科,acapulco.,62
2970,西屋,westinghouse.,88
6768,氪,krypton.,66
13747,蓝色,blå,10
3317,药店,apotek,84
13553,大胆的,fremhævet,12
2562,拜罗士斯,byelorussian.,90
13141,休息,pause,13
12200,相对地,forholdsvis,19
7372,症状,symptomer.,59
8631,羊肉,lam,50
5651,渗透,osmose,74
7837,摇,ryste,48
2853,傅里叶,fourier.,88
1011,隔断,skære af,97
9915,多佛,dover.,45
5669,麻风,leprosy.,74
12357,机构,institutioner.,6
9440,毛,mao.,48
11408,咨询,rådgivning,26
6187,皮帕吞,picaroon.,70
8288,震中,epicenter.,56
8057,批准,ratificeret,54
6845,毯子,tæppe,58
10741,聚集,indsamlet,24
11861,深度,dybde,28
1454,登山人,klatrer.,68
2624,军旗,ensign.,88
14464,提起,arkiveret,6
1543,弃权,afholde sig,80
4647,布兰科,blanco.,80
10539,教义,lære.,38
12217,沃森,watson.,26
10772,阿兹特克,aztec.,37
6670,桥头,bridgehead.,65
686,签名者,signatarer.,88
14292,案例,sager,6
975,煽动,tilskynde,62
6168,宏,makro.,70
11923,安卓,android.,29
13799,那,at,5
6882,水痘,skoldkopper,66
6876,苔原,tundra.,65
10340,拇指,tommelfinger,40
10299,句法,syntaks,41
9619,多哥,at gå,47
12160,探险队,expeditionary.,27
7127,韦伊斯,weys.,64
9000,停电,blackout.,49
11479,立法机关,lovgiver.,29
22,口红,læbestift,100
10369,代数,algebra,39
3444,核武器,nuke.,79
12358,医生,læge,19
4024,劈开,cleave.,74
1383,无机,uorganisk.,96
12866,加利福尼亚州,ca.,20
13449,严重地,helt seriøst,14
8208,甲虫,bille,55
2716,勒索,afpresse,84
12461,制服,uniform,20
6082,毫无价值,værdiløs,70
11000,嘴,mund,35
2554,听诊器,stetoscope.,90
782,骘,hingst.,91
6680,做傻事,fudge.,67
2820,视野,horisonter.,53
9892,铂,platinum.,45
2857,uns,uløst,88
4195,俯冲,subduktion,77
1131,occ,okkult,72
2699,结晶,krystallinsk,89
6313,鲍林,pauline.,68
1378,贝斯瓦省,beluga.,96
6281,腹泻,diarré,70
9794,紧张,anspændt,45
13915,你的,din,5
13492,班,van.,13
2391,伊曼,iman.,91
2156,泄漏,lækker,39
2457,拿来,fetch.,75
7187,谣传,rumored.,31
247,赖氨酸,lysin.,100
5259,狠,ubarmhjertig,76
2730,磨削,slibning,67
11295,补给品,forsyninger.,18
7297,马来亚,malaya.,63
5134,番茄酱,ketchup,77
12197,蝙蝠,flagermus,9
11593,基督教,kristendom,12
13340,规模,vægt,14
7080,以中为中心,centrice.,64
2912,饭店,diner.,87
14036,家,hjem,7
11211,佛蒙特,vermont.,35
998,黑曜石,obsidian.,97
3344,发型,frisure,74
290,原理图,skematisk,96
8617,常服,mufti.,54
1511,垂直,vinkelret,95
12438,巴里,barry.,24
1775,吉拉,gila.,94
8575,专政,diktatur,51
10232,肥皂,sæbe,41
4342,尸检,obduktion,79
10722,艾玛,emma.,38
3311,prov,provost.,87
5672,俄狄浦斯,oedipus.,74
8417,漠视,se bort fra det,48
9963,夏威夷人,hawaiian.,43
6892,斐济人,fijian.,66
1278,堆叠,stacking.,50
12479,塞纳,senna.,24
6364,溶解,opløse,39
6433,清洁器,renere,65
8945,巨魔,troll.,27
607,编剧,screenwriter.,99
7539,塔夫,taft.,62
1094,丁醇,butanol.,97
10559,选民,vælgere.,34
6551,流行性,epidemi,64
8910,红外线的,infrarød,52
7613,名誉,honory.,62
12531,马洛奥,malo.,23
10390,你好,vær hilset,34
1881,世界末日,apokalyptisk,81
8174,哈瓦那,havana.,58
13854,出去,ud,6
10780,定理,teorem,38
1663,不幸,ulykke,90
7743,草图,skitse,53
1963,地质,topografisk.,90
11534,海伦,helen.,32
3606,克莱姆,klemme.,85
7630,外星人,extraterrestrial.,60
9689,高清,hd.,46
9337,捷豹,jaguar.,33
9575,同时地,samtidigt,41
5799,保守主义,konservatisme,73
6865,不情愿的,modstræbende,60
11585,温度,temperatur,24
1051,罗林,fed skrift,97
2954,系带,laced.,60
8690,希克斯,hicks.,49
7042,认证,certificering,40
11456,巴格达,bagdad.,33
1990,奶奶,mormor,90
4199,小写,små bogstaver,82
1036,黑森州,hessian.,94
1668,灌醉,fuddle.,95
9211,呼吸道,respiratorisk,50
11513,社会主义者,socialist,30
3047,烙,crafter.,88
960,忠告,enteent.,97
9321,康沃尔郡,cornwall.,43
13295,天主教,katolsk,15
9704,国会大厦,capitol.,46
10833,酋长国,emirates.,36
9059,选择,vælger,7
12285,味精,msg.,26
14024,四分之一,kvarter,8
7847,巴巴,baba.,60
6709,中场,midtfelt,53
11693,第十四,fjortende,31
3549,节肢动物,arthropod,84
325,哈瑞纳,harrycane.,100
6592,懦夫,craven.,68
7444,流浪汉,tramp,61
5390,润滑脂,fedt,74
5064,宗派,sectarish.,75
1483,矫枉过正,overkill.,95
1843,马拉莎,maratha.,94
6328,众议员,kongresmedlem,70
14213,联盟,union,9
1684,太阳黑子,sunspot.,91
7864,异丙基,isopropyl.,60
1875,二甲基,dimethyl.,93
4940,税务员,taxman.,78
1085,湮灭,tilintetgørelse,70
10579,小马,hingst,20
9431,雪莉,shirley.,48
13273,巴黎,paris.,16
7778,枪口,næseparti,60
4004,恐怖症,fobi.,83
8569,漂移,drift.,34
13448,他们自己,dem selv,14
13026,不准确,unøjagtigheder.,18
2088,德彪西,debussy.,92
2057,尖塔,spir,88
13208,射线,ray.,15
2388,重新提交,genindført,78
2496,卡塔纳,katana.,90
2524,暴君,tyrant.,84
3633,射手座,sagittarius.,85
