ID,CHINESE,POLONAIS,INTERVAL
1899,集中,centro.,93
7817,抢劫,plądrujący,49
2442,狡猾的,przebiegły,90
4049,普罗旺斯,prowansja,83
7800,保单,tenuta,59
4038,咏叹调,aria,69
1901,耆那日,jain.,93
10107,部落,plemiona,30
4262,腹股沟,pachwina,82
12347,轨,szyna,23
13016,疾病,choroba,18
2595,开导,oświecać,47
11307,轮廓,profil,30
9091,重新加入,dołączyć,42
8805,交响乐,symfonia,52
14085,导演,dyrektor,18
2234,搭便车,autostopowicz,85
5206,稻田,paddy,74
6294,主角,protagonista,63
2769,亚的斯,addis.,89
12091,低音,bas,28
13745,木板,tablica,11
6265,服装,kostiumy,40
7551,残酷,okrucieństwo,62
7206,四分之一决赛,ćwierćfinał,64
13913,两个都,zarówno,8
6758,无疑,niewątpliwie,67
5345,斯诺伊,śnieżny,76
708,逼债,bury,80
14423,呈现,przedstawione,10
13675,光,lekki,11
11641,叛乱,bunt,31
159,新生代,kenozoiczny,100
14077,观点,punkt,6
8383,梅丽莎,melisa,57
12998,美好的,cienki,17
115,all.,alg,100
10786,巴特勒,lokaj,38
6289,亮度,jasność,35
11463,兵工厂,arsenał,31
10666,斯大林,stalin,38
11468,竿,pręt,32
9084,伍德罗,woodrow.,52
8134,校长,kanclerz,57
4760,壶,czajnik,78
1591,过去,upłynął,92
12199,门,drzwi,23
12336,移民局,imigracja,22
7377,甲基苯丙胺,metamfetamina.,63
3476,二磷酸,difosforan,86
4767,炕,kang.,79
7978,镁,magnez,59
6713,unh,nieszczęśliwy,65
10837,光谱,widmo,38
1746,巴卡,baka.,94
7077,丑闻,skandale,26
12479,塞纳,senna.,24
8111,书信,epistoła,57
2624,军旗,chorąży,88
2447,acc,przypadkowo,21
10509,唱歌,śpiewanie,28
4338,冰人,lodziarz,82
172,v,przewaga,100
7906,ratiocinate.,rozumować,60
11197,策略,taktyka,18
11187,巴拉圭,paragwaj,36
2333,棍棒,różdżka,90
10847,安哥拉,angola,38
2863,坏蛋,skurczybyk,88
8622,耳朵,uszy,36
12733,冲,gwałtowny,12
14041,已经,już,8
9134,珍妮特,janet.,51
5903,禽,ptasia,72
1135,玻利瓦尔,bolivar.,97
8677,自闭症,autyzm,54
769,戈什,goshen,98
6532,狒狒,pawian,67
7599,衬垫,liniowiec,58
9068,手球,gra w piłkę ręczną,50
7953,避孕套,prezerwatywa,57
7280,开发,dev.,63
8968,睡眠,spanie,16
5875,可能性,prawdopodobieństwo,73
3751,贝索,basso.,85
10651,选项,opcje,7
8642,斯塔福德,stafford.,55
8965,懂事,rozsądny,48
1540,水产养殖,akwakultura.,95
13117,迭戈,diego,17
230,亚组,podgrupa,91
7939,混合,mieszanie,19
8110,新月,półksiężyc,58
13520,很多的,liczny,12
5425,大号角,duży róg,76
309,驳船,barki,77
1600,发电机,dynamos,54
12240,分为,podzielony,22
8600,马里斯特,marista,55
13404,一起,razem,14
13999,线,linia,8
4003,伍德拉夫,woodruff.,84
12317,奖牌,medale,14
3308,down,nowatorski,78
8593,奥利维亚,olivia.,55
10553,卢瑟福,rutherford.,40
6567,借,pożyczać,45
5311,气垫船,poduszkowiec,76
5763,移位,przemieszczenie,41
3346,筷子,pałeczki do jedzenia,87
10303,叶子,liść,22
3396,横杆,poprzeczka,86
12189,帕克,parker.,27
12914,读者,czytelnik,9
5736,萨尔萨,salsa,74
2820,视野,horyzonty,53
4139,向北,na północ,33
14307,德语,niemiecki,10
13442,无限期,w sposób nieokreślony,13
10072,传奇的,legendarny,44
5718,哈格,godzina,63
9702,鞋,but,34
11051,牛,bydło,37
13046,辛普森,simpson.,18
7647,冒险者,adwentysta,58
3269,堆,ułożone,49
6001,邓鲁克,dunkierka,72
1598,思想家,myśliciele,86
227,美容,kosmetyka,100
9746,绝望的,zdesperowany,38
12719,再次发生的,powtarzający się,22
5410,布鲁斯特,brewster.,76
10933,抽烟,palić,25
4901,超级计算机,superkomputer,77
12647,威胁,zagrożenia,13
8238,贝,bel,58
13544,李,zawietrzny,13
13410,哈利,złupić,12
10181,饥饿,głód,43
7852,摇篮,kolebka,60
11539,微妙的,subtelny,33
5915,下菲尔德,downfield.,73
3454,ziz.,mianowicie,87
3367,噗,ptyś,72
4203,废料,złom,53
4042,平静地,spokojnie,83
2777,潮山脉,bumer,87
9244,卡罗琳,karolina,50
1413,注册,zapisy,67
6940,传真,faks,64
13515,guy,facet,12
7243,脊椎按摩疗法,chiropraktyczny,64
9495,天文学家,astronom,30
4986,可可,kakao,78
8907,特伦顿,trenton.,53
12058,琐事,drobnostki,28
9854,开罗,kair,46
10263,昏死,nokaut,42
13724,托马斯,tomasz,12
12606,被告,oskarżony,15
13899,很多,dużo,8
10465,更强,silniejszy,41
5489,猛扑,pazur,66
8365,衰变,rozkład,52
8831,乔伊斯,joyce.,53
14092,运营,operacje,6
9585,feat,wyczyn,46
760,panoptical.,panoptyczny,98
1248,后台,za kulisami,96
5657,满意的,zadowalający,74
7235,柯特兹,cortez.,64
2066,鸡奸,sodomia,92
11474,喝,drink,25
13426,跑,biegł,14
2675,糟糕,parszywy,90
7310,草皮,darń,62
14220,相似的,podobny,10
3972,季刊,kwartalny,84
7079,米尔扎,mirza.,65
5386,浑,zmącić,73
6008,普通话,mandarynka,72
592,纸牌,pasjans,99
2499,低温,hipotermiza,90
12054,木偶,kukiełki,23
9573,乌贼,kałamarnica,39
3006,罂粟,mak,87
13415,马修,mateusz,14
3338,保皇党人,rojalista,81
11776,罗纳德,ronald.,31
6670,桥头,przyczółek,66
3076,leucid.,przejrzysty,87
137,多孔,porowaty,100
6614,随时,w każdej chwili,68
8881,普利策,pulitzer,53
680,考古学家,archeolog,89
6815,琵琶,lutnia,66
11590,诗歌,poezja,32
12553,同时,tymczasem,23
11966,部,ministerstwo,27
6291,压制,stłumić,39
10907,本笃会,benedykt.,38
783,概率,prob,97
9105,泰迪熊,miś,51
5861,多动,nadpobudliwość,70
3247,格罗索,grosso.,88
12068,流动,pływ,25
5527,布雷斯特,brest.,75
142,土地所有者,właściciele ziemscy,94
3084,花圈,wieniec,77
2021,氟化物,fluorek,81
9850,赫拉克勒斯,hercules.,46
8109,储物柜,szafka,58
2130,隔行扫描,przeplatający się,79
9402,邮政,pocztowy,49
11548,比率,stosunek,31
10399,驼鹿,łoś,41
8884,效率,efektywność,35
10457,阿姆斯特丹,amsterdam,41
10753,陈,chan.,38
8357,第十六,szesnasty,57
9174,祝贺,gratulacje,43
8667,象牙,kość słoniowa,55
6218,阴蒂,łechtaczka,71
13787,死亡,śmierć,9
2658,p b,plebiscyt,89
13136,性别,seks,17
13707,波士顿,boston,12
10410,克,crea.,41
3500,霸王,pan  władca,84
4320,皮埃蒙特,podgórski,82
6323,毛刺,bełkotać,70
7548,汉诺威,hanower,62
8242,超越,przewyższony,46
10810,牺牲,poświęcać się,38
3817,平价,parytet,85
14450,打,uderzyć,8
10434,不下down.,podsumowanie,41
2381,犍,byczek,89
1762,间歇性,przerywany,83
9568,拱廊,arkada,48
5821,准备,przygotować się,70
13646,查尔斯,charles.,12
14496,通货膨胀,inflacja,45
4715,腿筋,ścięgno udowe,80
4346,劳动节,mayday.,82
9339,乌干达,uganda.,50
4698,met,zmierzyć,74
841,乌布,powozik,97
13221,直接地,bezpośrednio,16
12360,雪,śnieg,25
3365,中断,przerwanie,42
1426,浮标,boja,83
3976,优雅的,elegancki,72
9145,公然,otwarcie,51
14049,最近的,ostatni,5
9833,阿拉莫,alamo.,43
5255,模块,moduł,48
8280,封锁,blokada,54
6486,艾迪生,addison.,69
3509,弥迦,micah.,86
11954,奴隶制,niewolnictwo,29
6605,赖,lai.,68
1616,滴漏,klepsydra,94
4255,后卫,odwód,82
10311,不平衡,niesoagażowo,42
7503,百合,lilia,61
340,祖父母,dziadkowie,80
13604,运动的,sporty,10
10012,soon,prędzej,28
4668,贵族,szlachta,80
1459,帆厅,regaty,93
4663,未完成,niedokończony,80
2065,尔格,erg,90
2160,谈话者,gaduła,89
11629,萨斯喀彻温省,saskatchewan.,32
7359,闲置的,bezczynny,62
8196,资助,sfinansowany,22
1357,碱性,alkaliczny,94
2546,核仁,nukleolus.,90
2948,醛,aldehyd.,84
12957,渥太华,ottawa,19
10743,语言学家,językoznawca,32
7424,智慧,mądrość,62
13003,ke,trzymane,19
13118,联合国,un.,17
11983,公民,obywatele,24
2852,胆量,jelito,62
13289,事件,incydent,14
259,开玩笑,żartobliwie,100
10111,地图集,atlas,44
8075,海绵,gąbka,58
12845,燃料,paliwo,19
13045,迪斯科,dyskoteka,18
10463,重新分配,realokowany,40
10299,句法,składnia,42
11118,yd.,yt.,35
278,展览会,teczki,98
8306,配对,sparowany,20
8047,派系,frakcje,44
13949,美国人,amerykański,8
7166,塞克,podwinąć,62
570,农田,pole uprawne,96
11610,立陶宛,litwa,32
7251,在顶上,na szczycie,63
10078,里贾纳,regina.,44
11699,安全的,bezpieczny,27
14338,看到,widziany,11
8170,注射,zastrzyk,29
1528,膀胱,pęcherz,95
8749,巴斯特,pasteur.,52
11276,蛇,wąż,32
8750,涡轮,turbo.,53
11538,系统的,systematyczny,28
13824,更多的,więcej,5
1145,微生物学,mikrobiologia,94
14333,出售,sprzedawanie,21
2093,第纳尔,dynar,83
4905,电容器,kondensator,76
12092,灭活,inaktywowany,26
10055,庞蒂亚克,pontiac.,44
6647,认知的,kognitywny,62
10615,财产,nieruchomość,36
9810,大洋洲,oceanii.,46
8839,惯于,przyzwyczajenie,53
6086,威奇托,wichita.,72
1637,dianetics.,dianetyka,94
1075,tot,brzdąc,79
82,皮博迪,peabody.,100
12917,未被评罪,nieresztowany,20
2336,向南,na południe,58
9087,对应,odpowiada,26
3769,棱,kant,82
6721,固有,właściwie,54
14224,形式,formularz,8
9476,汉堡包,hamburger,38
10803,品尝,smak,35
1564,矛曼,włócznik,95
14061,放,umieścić,8
10559,选民,wyborcy,34
5337,针,igła,70
11151,刚果,kongo,36
4198,磷酸酶,fosfataza.,82
3419,瓜,melon,86
12409,题为,zatytułowany,24
6066,水牛城,bawół,18
1831,斋h,hakeem.,94
2957,肮脏,crowder.,88
9150,瓦伦西亚,walencja,51
13094,达,da.,16
11942,购物中心,centrum handlowe,28
8119,角斗士,gladiatorowie.,46
10265,观察,obserwacje,12
541,sinhalese.,cejloński,99
6543,威尔,ville.,66
2861,披肩,laski,57
3491,学术界,akademia.,86
7171,卡尼,carney.,64
12055,杰斐逊,jefferson.,28
4339,小康,cowan.,82
8371,撒切尔,strzecharz,57
8442,不成熟,niedojrzały,54
14033,思考,myśleć,7
4493,折,twat.,80
13896,在下面,pod ,7
14063,部门,dział,8
8458,结核,gruźlica,56
6652,粉笔,kreda,66
12872,失去,stracić,12
2452,天才,utalentowany,43
7565,贝宁,benin,62
11476,啊,ach.,32
3486,enr,wzbogacony.,69
14480,玩,grać,7
9584,冗长,przydługi,48
14464,提起,wniesiony,6
5973,母娘,mater.,72
4616,拉特,lat,79
4727,盖,pokrywa,78
11883,k a,ka.,29
6387,世俗,świecki,62
6448,高棉,khmer.,69
14262,公司的,zbiorowy,16
11007,缅甸,birma.,38
1979,达利,dari.,93
3690,令人生畏,zniechęcające,85
6540,偷偷,potajemnie,69
2469,大写,kapitalizowany,70
7838,习惯,nawyk,47
1996,宝,baun.,93
4215,考古学,archeologiczny,31
12635,女士,kobieta,23
11089,叔叔,wujek,37
9075,不活跃,nieaktywny,48
9621,议员,radny,45
6593,贫民窟,slums,66
10719,视觉,widok,31
9120,别针,szpilka,40
1116,晷,zegar słoneczny,92
7262,斯特拉,stella.,63
3298,耶,yay.,87
11976,皂盒,soapbox.,28
9403,去世,desc.,49
11663,加纳,ghana.,32
1845,羽脚,bown.,93
11328,紫色的,purpurowy,35
7729,th,bandyty,53
10554,弗洛雷斯,flores.,40
10827,沉降,osada,33
288,显微镜,mikroskopia,100
10873,遗产,dziedzictwo,38
4867,防守者,defensan.,79
11008,大使馆,ambasada,35
13270,社会的,społeczny,15
786,大湖,doh.,98
164,cir,kotlina,100
2279,克里奥尔,kreolski,91
3647,荆,jing.,86
2626,森林堡,bushranger.,90
9128,字节,bajty,45
9294,监测,monitorowanie,16
4167,盖格尔,geiger.,83
907,冶金,metalurgia,97
9071,克罗地亚语,chorwacki,52
3245,激动运动员,agonista,79
11881,现金,gotówka,29
7382,沮丧,denerwujący,6
12293,沙特,saudyjczyk,25
5550,薰衣草,laver.,75
12874,摔角,zapasy,20
11305,火山,wulkan,33
7399,筋疲力尽的,wyczerpany,41
12303,宇宙,wszechświat,7
12585,抢,obrabować,22
9158,赤道,równik,29
3267,未经证明,niezrównany,87
5072,唐人街,chinatown.,77
11462,圆顶,kopuła,32
7271,莫,mag,62
14483,原因,powód,6
6631,乳房,mastodont,68
1469,旷日持久,dłuższy,95
229,分散,dyspersja,46
5140,录像带,videotape.,65
3324,瓶,boler.,87
12254,内部的,wewnętrzny,9
9057,无聊的,nudy,33
8105,有意识的,przytomny,58
5635,盲文,brajl,74
3380,故意,świadomie,87
8336,课,lekcja,47
6816,格伦泰,glendale.,67
12039,刑事,kryminalista,25
13733,知道的,świadomy,12
12778,违规,naruszenie,6
12925,鲍比,konstabl,19
11715,通道,przejście,29
11672,氢,wodór,31
2776,格劳斯,dulliver.,89
4805,谴责,potępiać,34
10211,螃蟹,krab,42
5802,萨斯卡通,saskatoon.,73
5628,硝,gnida,73
11437,种族主义的,rasistowski,33
7897,搁浅,na mieliźnie,49
4363,荣幸,zaszczycony,14
14326,官,oficer,9
7612,格罗弗,grover.,62
10902,联合抵制,bojkot,36
1391,班托,bando.,96
4417,重新发行,redystryktowany,81
1839,僵硬,usztywniający,89
6983,苏打,soda,65
7274,疟疾,malaria,63
2312,冲击,łomotanie,32
10510,线性,liniowy,40
14467,讨论,omówione,6
14394,问题,pytanie,5
867,不消化,obłudny,96
411,斜氰.,cyjanuric.,99
12258,男性,mężczyzna,25
7984,海德,hyde.,59
5766,斯托蒂,scottie.,69
12711,公共汽车,autobus,20
12793,较大,większy,21
7020,安曼,amman,65
14514,书面,pisemny,8
1681,儿科,pediatria,92
1507,楼下,na dół,95
13518,底部,dolny,13
4387,茉莉花,jaśmin,79
10633,明尼阿波利斯,minneapolis.,39
691,潮流,wóz dla orkiestry,97
7586,覆盆子,malina,62
9637,扫,zamaszysty,28
8276,派克,szczupak,51
4893,最容易的,najłatwiej,78
12932,gnu.,gnu antylopa,19
4349,乏味,żmudny,81
406,湄公河,mekong.,100
770,预防措施,zapobiegawczy,98
12835,曼彻斯特,manchester,21
11312,隐,ukryty,35
3896,织造,tkactwo,75
11899,米,mierniki,25
0,意图,intencje,7
1730,重做,redone.,94
2768,戈尔亚日,goliat,89
11928,非凡的,nadzwyczajny,29
11839,宣传,propaganda,30
5440,等分类,podwielokrotność,76
12045,机车,lokomotywa,19
6832,拆除,rozbiórka,64
905,栽培,uprawiany,65
11415,马其顿,macedonia.,34
7011,临界点,próg,64
3855,帕夫洛夫,pavlov.,84
12609,米尔,tysiąc,23
11229,坝,zapora,33
11250,债券,więzy,20
9954,摊,budka,44
4392,水族馆,akwarium,81
3963,小子,bachor,79
14381,证券,papiery wartościowe,12
13914,存在,istnienie,5
11734,链,łańcuch,28
7013,布丁,pudding,62
3414,心血管,sercowo-naczyniowy,87
3577,猎物,ofiara,83
4401,芝士汉堡,cheeseburger,81
9440,毛,mao.,49
2457,拿来,aportować,75
8299,亭,pawilon,55
8919,珠穆朗玛峰,everest,53
13995,大的,duży,6
9883,堡垒,twierdza,43
6036,宝石,klejnot,60
6344,学徒,uczeń,69
10088,火焰陷阱,ognista pułapka,44
8274,亡灵,nieumarły,57
13109,自然,natura,12
2409,针刺,akupunktura,91
10942,熟食店,garmażeria,38
10022,贡,hołd,43
2857,uns,nierozwiązany,88
10818,荟萃,meta.,38
13874,那里,tam,5
2732,对流层,troposferyjny.,77
9976,正统,prawosławny,45
4520,the,ciebie,81
9396,栅栏,ogrodzenie,39
10655,竞选活动,kampanie,13
11391,室内的,wnętrz,32
7286,定罪,przekonanie,32
1279,刺破,przebity,66
6743,花花公子,lekkoduch,66
8543,sh.,cii,55
14389,正在做,czyn,5
13532,之前,poprzednio,13
7580,亚伯,abel,62
8399,日落,zachód słońca,56
48,哑光,matti.,100
8545,同步,synchronizacja,54
5911,湖边,jezior,73
11177,穿梭,czółenko,35
5921,多丽丝,doris.,70
6708,弗兰肯斯坦,frankenstein.,67
6524,大沼泽地,everglades.,69
580,古吉拉蒂,gujarati.,99
10296,韦伯斯特,webster.,42
2275,阿奎拉,aquila.,92
6979,紧急,pilne,59
11247,矛,włóczniki,31
3737,蚌,omułek,82
10755,诚实的,uczciwy,38
1467,平流层,stratosfera,92
14113,寻找,znajdować,7
6283,蒙彼利埃,montpelier.,70
2831,勒克斯,luks,78
4442,嫉妒,zazdrość,80
4377,流线型,usprawniony.,72
13037,酸,kwas,18
11006,偶像,idol,36
3570,嫉妒的,zazdrosny,86
7032,罗得岛,rhodesia.,65
1638,舵,ster,92
10918,后果,następstwa,38
2520,atm,bankomat,90
5431,k,plisować,74
6851,瑜i,jog,66
12806,丹麦,dania,21
2934,报复,zemścić się,45
4195,俯冲,subdukcja,78
896,尼像,nimrod,97
7690,滂沱,ulewny,62
11550,再生产,reprodukcja,28
3938,二甲氧基,dimetoksy,84
11592,葡萄牙语,portugalski,32
8297,建造者,budowniczy,50
11251,矮人,krasnolud,33
9176,空前的,bez precedensu,51
4845,桥播,bridgeport.,79
10988,水果,owoc,33
5187,克里姆林宫,kremlin.,77
13052,信仰,wiara,17
6768,氪,krypton,67
14137,更远,dalej,6
13367,6,6.,15
10674,空闲的,zapasowy,37
14028,长的,długi,8
4490,镭,rad,81
11768,亚伯拉罕,abraham,31
10712,卡内基,carnegie.,39
10448,赫尔辛基,helsinki,41
2187,柴,chai.,92
6633,重新调整,przeregulowanie,56
11506,直径,średnica,32
3811,公克,gram,64
10678,承诺,obietnica,24
3513,同化,asymilacja,75
12410,赖特,wright.,25
3822,绣花,haftowany,82
8232,塞丽娜,serena.,58
9333,持久,cierpliwy,30
6376,翻转,wynicować,70
5101,多项式,wielomian,72
13002,特许经营,franczyzowa,18
397,雪鞋,snowshoe.,98
13606,理查德,richard.,12
9983,人质,zakładnik,36
7826,克里斯汀,christine.,61
7770,后悔,żal,22
13208,射线,promień,16
10600,堕落,upadły,40
1187,折射,refrakcja,84
8154,架子,stojak,43
394,莱瑟姆,latham.,100
6254,女佣,pokojówka,67
6494,凛,rin.,69
528,哈伊恩,hayne.,99
1247,沃特曼,przewoźnik łodzią,96
14109,约翰,jan,8
7335,老年,w podeszłym wieku,63
11376,闵,min.,32
4792,氧化剂,utleniający,39
11708,中等的,średni,31
14022,警察,policja,10
2551,弗拉门戈,flamenco.,90
8514,查理赛,charlemagne.,56
10709,数学,matematyczny,21
1974,玛娜娜,maulana.,93
3339,旅馆,schronisko,83
13342,犹豫,wahać się,15
4032,试剂,odczynnik,79
5578,波希米亚,cyganeria,74
1858,迈纳斯,midas.,94
6888,白血病,białaczka,66
14328,引领,prowadzony,10
12959,价值,wartość,16
5110,障碍,przeszkoda,62
4769,发胶,lakier do włosów,79
194,驾驶者,kierowcy,97
6048,法国人,francuz,72
182,翻盖,klapka,88
12921,破碎的,złamany,20
4342,尸检,sekcja zwłok,79
6798,肺炎,zapalenie płuc,67
2585,侧边栏,pasek boczny,90
11577,突出,znaczący,28
11615,cr.,kr.,32
10984,天堂,niebo,36
3474,痛心,bezboleśnie,87
6297,小报,tabletka,65
12081,轰击,bombardowanie,27
9311,邦妮,bonnie.,47
4434,浮渣,szumowiny,81
12966,无法解释的,niewyjaśniony,19
14244,方法,oznacza,8
12137,统一,ujednolicony,27
11002,吹,cios,30
10135,凡尔赛尔,versailles.,43
2613,志向,ambicja,74
6349,塔科马,tacoma.,70
6245,阿拉斯加,alaskan.,70
2767,塞伯卢斯,cerberus.,89
1022,救援人员,ratownicy.,97
3083,溃疡,wrzód,86
13336,俄克拉荷马州,oklahoma,15
3876,电阻器,rezystor,82
11230,预算,budżet,34
80,韦斯特兰,westland.,100
10118,呵呵,huh.,43
9784,虚荣,próżność,46
12476,rep,renomowany,20
11929,引号,cytaty,14
5737,格洛弗,rękawicznik,74
11948,平台,platforma,25
2233,高尔夫球手,golfiści.,71
3197,卫生保健,opieka zdrowotna,88
13908,她,jej,9
11691,任命,wyznaczony,25
6401,库尔德斯坦,kurdistan.,70
4542,blitzkrieg.,wojna błyskawiczna,80
10200,涂鸦,graffiti.,43
5369,反惯性,kontrofensywny,66
10562,博尔德,otoczak,39
1749,方阵,falanga,93
7792,ab,przestrzegać,32
6643,消失,znikać,35
4591,附件,przywiązanie,15
11373,大屠杀,całopalenie,34
1768,向东,na wschód.,51
1083,缰绳,lejce,74
14321,语言,język,10
8767,每天,codzienny,54
1169,亚型,podtyp,93
1911,墙壁,wallops.,84
2993,蒂芙,tiffin.,88
10433,钠,sód,41
1619,阁楼,strych,93
7076,吠,szczekać,58
1656,阿比林,abilene,94
3908,火锅,siła ognia,84
7996,卡姆登,camden.,59
13971,速度,wskaźnik,7
4817,波特曼,portman.,79
11260,粘土,glina,35
9921,刷新,odświeżać,41
5478,南行,południowa granica,75
13373,苏格兰,szkocja,15
6610,导师,mentor,67
1512,槟城,penang.,95
6396,前提,przesłanka,50
12679,偏见,stronniczy,22
13174,有时,czasem,16
10617,玻利维亚,boliwia,40
8621,漂浮的,ruchomy,44
9548,梅,meu.,48
8910,红外线的,podczerwień,53
11436,芦苇,trzcina,33
3825,弗拉蒂拉,flotylla,83
2172,兔子,króliki,35
12831,阿富汗,afganistan,21
2685,杓,zgłębnik,89
12271,解散,rozpala się,25
2548,疑要,kodeina,90
10908,树林,gaj,37
3215,过敏,alergia,87
10881,厚的,gruby,36
3743,双鱼座,pisces.,85
6907,粘性物,maź,66
1744,卡拉姆,kalam,94
92,解体,rozpad,77
12328,欧元,euro,25
11906,短跑,sprint,28
10583,汉城,seul,40
11122,颊,buccaneers.,35
9461,诺贝尔,nobel.,49
8816,伽利略,galileo,53
6587,悄悄,cicho,68
7278,接受者,odbiorca,48
778,subs,ustępować,78
11886,巴伐利亚,bawarski,30
14302,功能,funkcjonować,21
10919,吻,pocałunek,35
13084,新加坡,singapur,18
13485,投票,głosować,10
10947,接待,przyjęcie,28
6261,fam,znakomicie,70
2026,嘲弄,kpina,92
7371,博德,boyer.,63
4570,轻轻一点,łagodnie,81
5268,卖方,sprzedawca,59
13498,战斗机,wojownik,12
2052,分形,fraktal,88
3161,旅游者,autokar,87
7608,生态系统,ekosystem.,62
606,亚甲基,metylen.,99
5238,钓鱼,catchpole.,77
4797,核苷酸,nukleotyd,72
9004,职业技术,politechniczny,52
2040,托运,traktive.,92
6955,贼,złodziej,66
9738,安静,cisza,41
9872,同性恋,homoseksualizm,36
6279,布伦斯人,białorusiński,70
260,笑笑,smiler.,97
13734,金子,złoto,12
14487,十一月,listopad,6
13711,岛屿,wyspy.,9
9950,先锋,pionier,37
11593,基督教,chrześcijaństwo,12
