ID,CHINESE,HINDI,INTERVAL
9449,dom,डोम,47
312,体育馆,जिम्पी,100
1420,brumbies.,लम्बी,82
2051,筑城,दुर्ग,64
1068,酣,नशे में चूर,74
5786,man,मैनली,71
1819,skidoo.,स्की डू,92
11976,皂盒,साबुनदान,27
8039,晴朗,धूप,40
224,干酪,स्टेपनी,100
13646,查尔斯,चार्ल्स,12
8766,十字架,धर्मयोद्धाओं,27
10208,安静的,चुप,40
14302,功能,समारोह,20
12812,触碰,स्पर्श,17
1909,急切地说,बेसब्री से,92
11116,亚热带,उपोष्णकटिबंधीय,35
6346,野牛,बिजोन,61
11503,西藏,तिब्बत,32
3234,唤醒,जगाना,77
12009,面试,साक्षात्कार,21
11513,社会主义者,समाजवादी,29
2130,隔行扫描,interlaced,77
13629,杰克,जैक,12
482,墓志铭,समाधि-लेख,99
2250,全体会议,परिपूर्ण,91
10802,比萨,पिज़्ज़ा,37
4274,氧化酶,ऑक्सीकारक,80
10588,砂光机,सैंडर्स,36
3915,血清,सीरम,83
5914,剩余,आधिक्य,71
3056,巴塞洛缪斯,बर्थोलोमेव,88
6525,ewing.,इविंग,64
13892,前,पहले,6
3016,科罗纳多,कोरोनाडो,88
5865,联络,एकजुट,58
9410,无意中,अनजाने में,46
8439,埃尔默,एल्मर,54
11359,烟草,तंबाकू,33
9533,洲际,महाद्वीपीयों के बीच का,47
1331,吉布斯,जिब्ब्स,95
7999,萨凡纳,सवाना,57
7569,捐款,दान,31
3681,眩晕,सिर का चक्कर,84
11763,卢克,ल्यूक,29
10922,纽芬兰,न्यूफ़ाउन्डलंड,37
2245,典当,प्यादा,76
6196,抛弃,फेंक दिया,34
9930,渡船,नौका,36
2614,幼儿园,बाल विहार,88
13751,表明,संकेत मिलता है,9
2443,分配,प्रदान करती है,12
971,叮当声,टनटनाहट,89
3903,顺利,सुचारू रूप से,83
10137,杰拉德,गेराल्ड,42
12107,受控,को नियंत्रित,11
5472,解释性,व्याख्यात्मक,73
3436,斯堪的纳维亚,स्कैंडेनेविया,86
10407,hard,कट्टर,40
2106,守护者,गार्डों,92
11197,策略,युक्ति,18
14253,德克萨斯州,टेक्सास,9
2942,蒲公英,dandelion,86
1969,认识学,ज्ञान-मीमांसा,86
192,ako.,एको,100
10791,十四,चौदह,37
12873,纸,कागज़,17
12079,花园,बगीचा,21
7896,破碎,बिखर,52
8057,批准,की पुष्टि की,53
10155,哑的,गूंगा,41
4805,谴责,निंदा करना,33
13636,标记,टैग,6
6095,脆皮,पपड़ी,69
2174,钉子,खूंटी,68
87,漂,सफेद करना,38
10243,贝尔法斯特,बेलफास्ट,41
1533,庞蒂乌斯,पोंटीयस,95
9891,假期,छुट्टियां,26
9655,鲍,बॉवी,45
11460,四十,चालीस,31
8832,游击队,गुरिल्ला,43
11408,咨询,सलाहकार,25
812,锡金,सिक्किम,98
8190,河马,जलहस्ती,56
13544,李,ली,12
14398,日期,तारीख,6
12314,日常的,रोज,24
9819,广岛,हिरोशिमा,44
12746,到达的,पहुंच गए,14
10908,树林,कुंज,35
4737,法利纳,पराग,77
13917,总统,अध्यक्ष,10
13184,轻轻,हलकी हलकी,16
704,纳霍,नाचो,98
5378,通配符,वाइल्डकार्ड,74
11819,降级,चला,24
10530,坐标,coordinates,20
12002,皮埃尔,पियरे,27
13549,格式,प्रारूप,10
6465,加拉加斯,कराकास,67
9482,有影响,प्रभावशाली,47
10003,彻头彻尾,प्रत्यक्ष,43
4159,鬣蜥,गोधा,81
1834,muckraker.,मकरकर,90
3937,下降,उतरना,37
14151,南,दक्षिण,8
14159,在职的,कार्यरत,5
1646,蒙特梭利,मोंटेसरी,94
9100,柔道,जूदो,50
3064,烟囱,चिमनी,77
9236,耻辱,शर्म की बात है,45
10904,贮存,भंडारण,37
1871,流利,धाराप्रवाह,92
11497,诺曼底,नॉरमैंडी,32
499,卡塔卡纳,काटाकना,99
7684,孟德尔,मेंडेल,60
8306,配对,बनती,20
12454,乔纳森,जोनाथन,23
8042,皮匠,टैनर,57
11176,作者,लेखकों,8
1154,morphin.,मॉर्फिन,61
6997,较弱的,कमज़ोर,64
4568,莱昂尼德,लियोनिद,79
14519,带来,लाना,6
2389,ob告,शोक सन्देश,82
1333,没事,कदापि नहीं,95
6279,布伦斯人,बेलोरूसि,68
9681,威尼斯,वेनिस,45
6741,楼梯,सीढ़ियां,62
6393,保留,आरक्षण,12
10384,提取,निकालना,25
4956,马力,घोड़े की शक्ति,76
2965,灰狗,खरहे का शिकर करनेवाला कुत्ता,68
2455,美学,सौंदर्यशास्र,47
12816,捕获,पकड़े,13
5184,叶形,फैब,75
5138,举重,भारोत्तोलन,75
2808,aor.,एओआर,88
11836,灰,एश,23
1844,托特特,ट्रोटर,91
5322,金发女郎,गोरा,61
12509,第十,दसवां,22
1261,嘲笑,उपहास,32
5034,排泄物,निकालनेवाला,76
14502,期望,उम्मीद,10
4394,蒙古人,मंगोलों,53
1907,公报,शासकीय सूचना,92
712,不成文,लिखा नहीं,98
12445,王朝,राजवंश,23
8162,孟买,बॉम्बे,56
10331,豹,तेंदुआ,24
3892,威尔特郡,विल्टशायर,83
10221,胡佛,वेक्यूम-क्लनिर,41
472,噱头,परिहास,68
10725,响,जोर,38
8588,华氏度,फ़ारेनहाइट,53
8859,大阪,ओसाका,51
12267,恨,घृणा,22
13377,被禁止,पर प्रतिबंध लगा दिया,9
12933,避风港,हेवन,19
9859,忘记了,भूल गई,44
5094,aden.,अदन,76
12924,杰,नीलकंठ,16
13113,海滩,सागरतट,16
13876,政府,सरकार,8
6773,色谱法,क्रोमैटोग्राफी,65
2602,歪,कुटिल,62
12326,排行,श्रेणी,7
2665,惠而浦,व्हर्लपूल,88
5301,ginn.,गिन,75
2912,饭店,भोजन करनेवाला,86
7427,废墟,बर्बाद,35
14284,虽然,हालांकि,5
9276,溅,छप छप,48
412,贝特塔,beretta,100
11872,志愿者,स्वयंसेवकों,16
5915,下菲尔德,डाउनफील्ड,71
12560,条纹,धारी,22
1666,双簧管,ओबाउ,92
5440,等分类,विभाज्य,74
4792,氧化剂,ऑक्सीडेंट,38
13374,爱荷华州,आयोवा,14
2697,无国籍方式,राज्यविहीन,82
10303,叶子,पत्ता,22
608,修脚,पेडीक्योर,99
10190,共,कुल मिलाकर,41
3615,狼蛛,टारेंटयुला,85
11756,气候,जलवायु,28
6604,露,ओस,66
6628,笛卡尔,डेसकार्टेस,66
13388,缺口,छेद,14
3149,塞克斯顿,क़ब्र खोदनेवाला,87
10555,普鲁士,प्रशिया,38
13749,追踪,संकरा रास्ता,9
5118,康纳,कोनर,75
9176,空前的,अभूतपूर्व,49
1932,midi.,मिडी,92
8887,大肠杆菌,कोलाई,51
12272,教皇,पोप,24
2757,熏鲑鱼,लॉक्स,88
12295,名册,रोस्टर,23
5278,unc.,यूएनसी,75
580,古吉拉蒂,गुजराती,99
13230,航班,उड़ान,14
12553,同时,इस दौरान,22
11396,跳过,छोड़ें,27
4612,香蕉,केले,37
2330,标准仪,लिथोग्राफ,82
2637,羊毛行道,वूलविच,89
647,达尔斯,डलस,98
12800,演员,अभिनेता,16
362,歧视性的,भेदभावपूर्ण,100
11353,比利时人,बेल्जियाई,32
10846,ot.,ओटी,37
3628,veritas.,वेरिटस,85
9710,恢复,मरम्मत,8
9810,大洋洲,ओशिनिया,44
688,无处不在,देशव्यापी,98
8476,锻造,फोर्ज,43
5899,羚羊,एंटीलोप,71
4864,navajo.,नावाजो,77
13570,重的,अधिक वज़नदार,12
1778,盛,शेंग,93
12806,丹麦,डेनमार्क,20
14474,训练,प्रशिक्षण,9
11640,阿布,अबू,30
6007,龙岸,लोंगशोर,70
10688,亲切地,सहृदय निवेदन,38
11489,一样,एक जैसे,32
12444,罗宾逊,रॉबिन्सन,23
12980,登陆,भूम बिछल,18
12020,萨尔瓦多,साल्वाडोर,27
483,聚乙烯醇,polyvinyl,99
11344,屁股,नितंब,32
4811,虚假陈述,बहकाना,75
7971,谢赫,शेख़,57
9762,诺克斯,नॉक्स,45
4355,逻辑上,तर्क में,24
8317,埃克森,एक्सान,55
9496,按字母顺序排列,वर्णमाला,26
5897,否决,वीटो,60
10038,血统,वंशावली,42
1794,霸权,नायकत्व,93
6991,踩踏,भगदड़,61
674,哈吉尔,हैगर,98
5311,气垫船,हुवरक्रफ़्ट,75
13360,老虎,बाघों,12
9791,eh.,एह,44
8024,肝炎,हेपेटाइटिस,57
6787,远程,दूर से,37
817,糖蜜,गुड़,98
4206,幻灯片,स्लाइड,40
1492,urbana.,अर्बाना,95
13679,印度,इंडिया,12
7588,redshirt.,लाल कमीज,57
11514,ps.,पी.एस.,31
11420,馅饼,पाई,31
2766,社交,दासत्व,88
13235,用法,प्रयोग,15
3694,罗德利,रिडले,84
38,equ,घोड़े का,98
10781,linemen.,लाइनमेन,38
1497,minutemen,मिनटमेन,95
12154,呃,एर,26
6318,臀部,नितंबों,66
6298,csi.,सीएसआई,68
8541,界,हलकों,26
1479,卡加坦,कैगयान,95
3431,hawkeye.,हॉकआई,85
6337,土豆,आलू,38
3025,aet.,एईटी,88
5758,壁橱,कोठरी,68
5763,移位,विस्थापन,39
7587,嘘,बू,49
9701,结论,निष्कर्ष,23
5510,昏迷,प्रगाढ़ बेहोशी,64
5549,nippon.,निप्पॉन,73
11085,卡斯特罗,कास्त्रो,35
10301,狂欢,carnival,40
12134,受害者,पीड़ित,22
2125,班舍,banshee,85
7155,后勤,साजो,35
1334,白果,सूरजमुखी मनुष्य,95
7055,簪,बाल के लिये कांटा,63
1171,小跑,दुलकी चाल,88
626,无脊椎动物,इनवर्टेब्रेट,98
12333,反抗,प्रतिरोध,21
13794,和,और,5
10481,pp.,पीपी,38
7552,膜,झिल्ली,59
12173,十一,ग्यारह,26
3547,火山口,काल्डेरा,85
2653,马拉士,मेलाथियान,89
6175,无所话地,व्हे से,67
8283,纤维化,फाइब्रोसिस,55
4819,活塞,पिस्टन,34
456,harm,हार्मिन,100
13614,中国人,चीनी,12
10323,血块,तिकोना कपड़ा,39
11274,渔民,मछुआ,33
7420,野蛮,क्रूर,46
2271,folsom.,फोल्सम,91
9586,诺埃尔,नोएल,46
694,奸诈,नमक हराम,96
9847,诗,कविता,38
13755,乐,ले,10
4688,彪马,प्यूमा,73
10373,扑打,शक्तिशाली मार,40
11132,st,खड़ा होना,35
14432,保险,बीमा,13
13020,协议,समझौता,17
7824,乌托邦,आदर्शलोक,59
1413,注册,उपस्थिति पंजी,65
7400,archie,आर्ची,61
10077,expl,मुखर,42
816,太阳光,सनरे,98
1694,slappy.,स्लेपी,94
13777,西班牙,स्पेन,11
2914,堤道,पक्की सड़क,88
9731,捐赠者,दाता,40
10681,肮脏的,गंदा,38
6597,无论如何,जैसे भी,66
10252,长老,ज्येष्ठ,38
2476,landau.,लेन्डौ,90
2577,flossie,फ्लोसी,87
7101,发射机,ट्रांसमीटर,57
10549,吃,भोजन,15
6961,赫本,हेपबर्न,64
10354,校友,पूर्व छात्रों,40
13135,现代的,आधुनिक,16
7585,犀牛,गैंडा,60
6128,毒液,विष,66
9815,绞刑,फांसी,30
10378,巫婆,डायन,38
1890,过去了,कालातीत,69
6474,余震,झटकों,54
3736,小吃,नाश्ता,73
5834,戈尔曼,गोर्मन,71
6502,高架,भूमि के ऊपर,67
631,未切割,काटा हुआ नहीं,99
11965,束,झुंड,27
3467,希拉,शीला,86
8656,分解,टूट - फूट,51
2518,委婉语,उदारता,86
6684,对话,प्रतिवाद,66
7285,阿比盖尔,अबीगैल,62
11937,长角莲,लौगहॉर्न,25
10174,救生员,जीवनरक्षक,41
2755,情欲,हवस,84
13782,日本,जापान,11
13581,indian,भारतीय,11
13680,少量,अंश,11
6816,格伦泰,ग्लेनडेल,65
12909,暴力,हिंसा,19
3600,焦虑的,चिंतित,85
9519,沙龙,शेरोन,47
8357,第十六,सोलहवीं,55
11566,轰炸机,हमलावरों,22
7540,塞,सर्ब,61
13028,电路,सर्किट,17
