ID,CHINESE,RUSSIAN,INTERVAL
1011,隔断,отрезать,96
5999,咕噜咕噜,ворчание,70
7403,紫色,виолетта,61
6127,过修,капитальный ремонт,60
7348,抓牢,понять,57
5966,打击乐器,перкуссия,69
6280,碧玉,джаспер,68
2675,糟糕,паршивый,90
5678,操场,игровая площадка,73
12872,失去,терять,12
11115,巴塞罗那,барселона,36
14182,银行,банки,13
11007,缅甸,бирня,37
7024,外部的,экстерьер,64
10430,弗兰兹,франц,41
3670,利基,ниша,83
3989,横滨,йокогама,83
10286,直升机,вертолеты,25
12592,行为,акты,9
9313,拳击手,боксер,48
3361,甲基苯胺,метилфенидат,87
12776,覆盖范围,охват,21
8945,巨魔,тролли,27
1049,光滑,глянцевый,97
10397,大道,пр,41
6857,阿尔茨海默,альцгеймер,66
7561,arrondissement.,преруда,60
9373,漏洞,ошибка,35
8385,火药,порох,56
7237,桑德斯,saunders,63
4951,清真寺,мечети,37
14390,军队,силы,7
8212,leet.,лета,57
9866,惠特曼,уитмен,45
14066,添加,добавлен,5
9680,本质,каминда,47
1172,基洛纳,келоуна,96
11948,平台,платформа,25
11060,nat,наклон,37
3240,粗体,жирным шрифтом,80
3216,尼泊尔人,непальский,88
6313,鲍林,паулина,67
13419,事先的,прежний,14
11172,骑术,езда,22
6237,尊敬,с уважением,11
14083,重要的,важный,8
6040,yei.,йети,71
8157,瓦,валь,58
4038,咏叹调,ария,68
10598,喀麦隆,камерун,39
14220,相似的,похожий,10
11724,眼镜蛇,кобра,30
9460,菲特,филе,43
9516,madeline.,мэдлин,48
9469,玉,нефрита,47
11040,威尔士语,валлийский,37
2637,羊毛行道,вульвич,90
4546,阿拉丁,aladdin.,80
6249,不利,неблагоприятный,60
14437,分离,отдельный,13
9028,未发表的,неопубликовано,51
10391,跳跃,прыгать,8
6308,虾,креветка,70
4355,逻辑上,логически,25
6046,沙皇,цар,71
362,歧视性的,дискриминатор,100
3520,雪佛龙,шеврон,85
6049,乌得勒支,утрехт,71
8731,菲利斯,фелис,54
224,干酪,запаска,100
12435,dc.,округ колумбия,24
14156,国际的,международный,9
7394,龙虾,омар,62
7645,复活,воскрешение,52
13572,结构体,структура,12
12318,沃尔特,уолтер,25
13701,数据,данные,12
3264,肽,пептид,85
11964,大麻,каннабис,28
12356,裁判,реф,23
14344,现存的,существующий,7
238,小憩,ворсин,81
6346,野牛,бизон,62
6451,雅利安,арий,65
2277,贾斯坦人,дустиниан,91
5405,复制品,реплика,67
14282,系列,ряд,7
3652,atelier,ателье,85
3275,卡文派,кавендиш,87
6863,理想情况下,в идеале,36
4934,ergo.,эрго,78
2473,粘合剂,клей,74
3426,娃娃,towson.,87
11250,债券,облигации,19
10972,强化,укрепление,18
6567,借,одалживать,45
9008,延伸,продление,18
14201,屏幕,экран,18
3785,船员,мидшам,85
6871,克隆,клон,38
8315,印地语,хинди,56
3436,斯堪的纳维亚,скандинавия,87
5520,trisha.,триша,74
7690,滂沱,проливка,61
4068,bazooka.,базука,82
5157,嘴唇,губы,57
7814,ull.,ул,60
2826,三次,трижды,88
6772,赫特福德郡,hertfordshire.,66
14380,看法,вид,6
11119,fi.,фигурировать,36
3864,爷爷,дедушка,83
6219,马塞洛,marcello,70
10477,爱好者,ира,40
4059,在船上,на доске,83
3668,怀疑论,скептицизм,55
5915,下菲尔德,downfield.,72
1669,撒丁岛,сардиния,94
14317,涉及,вовлеченный,9
5859,阿勒格尼,аллегей,72
7205,卫生,санитария,60
13936,我们的,наш,5
6913,桅杆,мачта,62
9349,西西里岛,сицилия,49
13630,参加,участвовать,9
2638,弓箭手,лучники,57
5778,淘气,непослушный,73
10705,发热,высокая температура,38
12903,奥克兰,окленд,19
3339,旅馆,общежитие,82
8702,推翻,свергнуть,52
9413,芒果,манго,48
688,无处不在,повсеместно,98
515,路面,тротуар,91
1816,酸奶,йогурт,93
3293,嫁给,соплеменники,87
5185,惯性,инерция,76
13652,东,восточный,12
11469,票,проездной билет,26
13854,出去,вне,6
9776,迷幻,психоделический,43
12380,ap.,ап,25
12961,黄色的,желтый,19
5898,马克思主义,марксизм,72
331,蒂迪,типика,100
9578,彩票,лотерея,47
4764,理发,стрижка волос,76
3914,契约,файт,82
3711,samson.,самсон,85
11848,赞同,одобрение,18
10394,dd.,дд,41
13990,个人电脑,пк,36
8019,pax.,парусник,58
4072,黑人杰克,блэк джек,82
6002,kama.,кама,72
9055,雷雨,гроза,41
13377,被禁止,забаненный,9
12760,布拉德,преступник,21
6660,assisi.,ассиз,67
5110,障碍,препятствие,62
11391,室内的,в помещении,32
13835,who,воз,6
4610,学到了,научился,80
11937,长角莲,лонгхорн,26
6797,ching.,цепляние,66
2421,过失杀人,непредумышленное убийство,90
9273,砍伐森林,вырубка леса,49
5087,杰奎琳,жаклин,77
2831,勒克斯,люкс,78
4182,勃拉姆斯,брамс,78
5229,里士斯,каспийский,76
2319,摇摆,качаться,81
10315,沙,песок,35
12645,调查,изучение,16
6444,看护人,варетакер,67
7968,微波,микроволновая печь,59
3847,刷卡,затрагивание,85
8620,墨水,чернила,49
4274,氧化酶,оксидаза,81
11643,arf.,арф,31
13870,最多,большинство,7
2085,伞兵,десант,50
5444,准,quasi.,75
13731,空间,пространство,11
14496,通货膨胀,инфляция,44
13641,八,восемь,12
12774,东南,юго-восток,21
8168,加热,нагретый,19
11945,第十一,одиннадцатый,28
435,钫,франционный,100
1995,破伤风,столбняк,93
12273,周二,вторник,25
2090,法兰克福,франкфорт,92
3073,转氨酶,трансаминазу,88
682,陷入,увязшийся,71
12252,节点,узлы,23
4721,赛季中期,средний сезон,79
9440,毛,mao.,48
11093,大炮,пушка,34
13712,可验证,verifiable,8
7664,赞美,похвалы,40
13580,正式的,формальный,12
2640,麦芽,солод,88
6526,一群,рой,62
3311,prov,провост,87
14055,来,приходить,7
13656,大西洋,атлантик,12
8911,上将,адмирал,37
2754,啤酒厂,пивоварня,82
9433,方舟,ковчег,49
13256,维多利亚,виктория,15
11226,定影,закрепление,9
13844,二,два,7
13634,未注册,незаметно,12
1975,纠正,гона,93
6377,tryptamine,триптамина,69
14296,结束,закончился,7
10563,堵塞,засорение,38
14065,难的,жесткий,7
2939,蹩脚,дерьмовый,85
12184,未经许可,нелицензированный,27
13992,基于,основанный на,8
12375,主要是,в первую очередь,25
13031,基础,фундамент,17
7055,簪,заколка для волос,64
4069,图腾,тотем,82
13387,骑兵,кавалерия,14
10506,今晚,сегодня вечером,40
1255,maestro,маэстро,96
4817,波特曼,портман,78
13949,美国人,американец,8
12957,渥太华,оттава,19
8529,斯莱特,салфетка,55
10311,不平衡,неловко,41
13545,陈述,утверждение,10
4774,柑橘,цитрусовые,79
10898,执照,лицензия,33
10959,回馈,обратная связь,37
8706,动机,мотивация,29
9484,前卫,аванс,48
13473,学院,академия,13
7355,脑外,церебрал,62
8275,风车,ветряная мельница,55
2275,阿奎拉,аквила,91
11438,干燥,сухой,30
3893,真核生物,эукариот,84
12099,伯爵,граф,27
1616,滴漏,песочные часы,94
13614,中国人,китайский язык,12
6452,臭鼬,скунс,69
12178,布雷特,бретт,27
2542,沃勒,кобель,90
13249,赛道,speedway.,16
6643,消失,пропадать,35
14387,短的,короткий,9
3595,农药,пестицид,79
1231,火炬手,torchbearers.,84
5124,李子,слива,76
4961,大黄蜂,шершень,54
1631,外阴,вульва,94
3672,最简单的,простейший,85
9834,友谊,дружба,45
10566,台北,тайбэй,40
8199,tn.,тн,57
12367,疯狂,безумие,19
1683,假,преподаваться,77
11440,厄瓜多尔,эквадор,33
4232,迪迪,дидди,82
2098,黑色的水,черная вода,92
1384,易燃,воспламеняющийся,91
13179,罪行,преступление,10
12368,获得,усиление,13
13428,福特,предел,14
7783,拉斐尔,raaphael.,60
12189,帕克,парнер,26
3157,满洲里,маньчжурия,88
13367,6,6-е место,15
8686,收割机,jeaper.,53
13333,合理的,разумно,6
12878,类型,типы,7
7550,唤起,приспособленный,61
7211,旅行,странствия,16
11528,披,фиг,32
669,胀,опухать,67
11676,雅加达,джакарта,31
5528,豆子,бобы,34
813,虎斑,табби,98
14172,代码,код,12
10829,人道主义者,гуманитарный,38
9065,涅ana.,нирвана,51
13705,安德鲁,андрей,12
11729,发表,доставлен,24
867,不消化,непристойный,96
8610,葡萄,виноград,43
8690,希克斯,hicks.,49
9971,拉布拉多犬,лабрадор,44
5359,牙膏,зубная паста,75
13871,使用,использовать,5
12595,坚硬的,твердый,22
779,毫无伤害,невредимый,98
12962,地点,место нахождения,9
5804,出生地,место рождения,72
2531,雪莉酒,шерри,90
7500,黄石,йеллоустон,62
4312,面粉,мука,82
11231,巡逻,патруль,25
5467,尼康,никон,75
12407,续,разлагаться,24
13113,海滩,пляж,16
7305,裸露,наготавливаться,62
3757,强壮的,крепкий,82
7521,僵尸,зомби,24
6114,令牌,токен,65
12711,公共汽车,автобус,19
2247,价,валентность,91
10165,停止,прекращено,22
1753,天丝,zenith,93
9414,骚扰,домогательство,26
13569,营,лагерь,12
13282,语法,грамматика,15
5253,赫拉,гера,76
5759,匆忙,торопиться,67
13119,成千上万,тысячи,14
7700,dp.,дп,61
10868,纽波特,ньюпорт,38
8099,威士忌酒,виски,58
222,泛光灯,прожекторы,97
13101,王子,принц,17
5324,娜娜,нана,74
2020,海鸥,чайки,85
6683,区分,дифференцировать,41
5397,ado.,адо.,75
8306,配对,сопряженный,20
3483,巴拿尼斯,баронет,79
14497,读,читать,5
800,德鲁伊,друид,88
3250,弹球,пинбол,87
13715,史密斯,смит,12
8841,整体,полнота,53
3509,弥迦,мика,86
11546,雷,гром,31
9342,骚乱者,unteers.,49
11149,危险的,опасный,20
8678,捆绑,связывание,47
882,tera.,тера,96
10771,湿的,влажный,38
5172,祖母,бабушка,75
3811,公克,грамма,64
13877,可能,может,5
65,挫折,неудача,73
14293,加利福尼亚,калифорния,9
12615,副,порок,22
10075,印度尼西亚,индонезийский,42
13892,前,до,6
597,殖民者,колонисты,90
11698,取消,отменил,23
6035,喉,горло,62
12301,扫描,сканирование,18
10482,麦考尤,mccoy.,40
12880,确实,конечно,20
13897,制成,сделал,5
325,哈瑞纳,harrycane.,100
12404,罗斯,росс,24
13842,年,год,6
10669,社论,редакция,35
4812,偏执狂,паранойя,78
266,宽容,лениент,96
9499,船尾,какать,46
13972,文件,файл,6
10375,机场,аэродром,33
2072,高脚杯,кубок,91
166,腰带,beltway.,100
7760,砖墙,кирпичный завод,60
1395,coulee.,кулинария,94
1009,不切实际的,непрактично,96
8936,检查员,инспектор,45
8794,萨拉托加,саратога,53
3418,林业,лесное хозяйство,87
857,美沙酮,метадон,97
909,奥特斯,оттес,43
