ID,CHINESE,TURC,INTERVAL
10433,钠,sodyum,41
9217,史前,tarih öncesi,51
3984,雅典卫城,akropol,84
4244,工作场所,iş yeri,83
13296,内布拉斯加州,nebraska,16
3329,心肌,miyokard,88
13815,或者,veya,5
3778,电磁,elektromanyetizm,47
3826,拉纳,rana,85
8708,攀登,tırmanmak,28
9089,有限,sonlu,49
11902,蒙哥马利,montgomery,30
4895,借助书,hereford,79
8900,蜜糖,bal,53
12509,第十,onuncu,23
460,令人上瘾,bağımlılık yapan,23
5373,印度支那,indochina,76
8263,马德拉斯,kumaş,58
3382,萨克斯,sax,74
8221,蹂躏,tahribat,58
1841,囚犯,mahkumlar,89
11270,进步,ilerici,17
13394,革命,devrim,14
7695,宇航员,astronot,53
9394,东帝汶,timor,49
153,麻醉,anestezi,100
12454,乔纳森,jonathan,24
2068,烈士,şehit,62
7766,欺凌,zorbalık,45
1211,便宜,ucuza,97
14076,设计,tasarım,10
2433,泥炭,turba,91
5888,流星,meteor,69
13479,转动,dönüş,9
1739,星光,star ışığı,92
3973,奏鸣曲,sonata,82
2104,交响曲,senfonik,93
1542,sav,savent,95
13846,但,ancak,5
14357,简单的,kolay,11
11405,罗密欧,romeo,34
2352,阿亚图拉,ayatollah,89
10261,党派,partizan,38
5538,天体,göksel,75
14406,走向,karşı,12
13295,天主教,katolik,15
12501,荷马,homer,21
10099,彼得斯堡,petersburg,44
12227,诞生,doğum,13
10212,米尔顿,milton,43
39,调试,hata yapmak,90
831,微系统,mikrosistemler,98
3238,奈达特,nematod,88
2481,反响,tepki,88
8317,埃克森,exxon,57
2693,闭工,intertropik olarak,90
641,位图,bitmap,99
3077,排版,tipografi,88
5148,硬顶,hardtop,78
13225,fell,düşmüş,16
13103,传记,biyografik,18
5113,戈达德,goddard,78
10581,忌,bobet,40
3959,板栗,kestane,82
8243,原谅,affetmek,50
6567,借,ödünç vermek,46
11844,布莱克,blake,30
7141,帕蒂,patika,63
4286,异教,paganizm,66
1824,宿醉,akşamdan kalma,93
11310,完美,kusursuzca,35
14435,韩元,kazanmak,8
11503,西藏,tibet,33
11392,教授,profesör,32
14511,离开,ayrılmak,7
5066,莱蓝,leyland,78
11319,爱丽丝,alice,35
1291,适得其反,karşı üretken,94
1165,无圈,nososfer,97
4733,最酷的,en havalı,79
1849,总体规范,presdiat,94
14339,经过考虑的,dikkate alınan,5
3786,矩形的,dikdörtgen,85
4020,罗斯科,roscoe,83
10685,a片,porno,39
14057,改变,değiştirmek,5
9397,莱德,ryder,50
11502,特立尼达,trinidad,33
9122,常春藤,sarmaşık,50
2730,磨削,bileme,67
6869,高潮,orgazm,66
2928,civil,sivilce,88
11125,较小者,daha az,37
7929,印刷,incas,40
1148,露天,nudibranch,97
6044,斯内普,snap,72
6774,科伦坡,kolombo,67
12415,黎明,şafak,25
2694,茶壶,çaydanlık,90
11002,吹,üflemek,30
8757,莫扎特,mozart,54
13308,科罗拉多州,colorado,16
12923,而且,dahası,20
10254,哈利法克斯,halifax,43
12687,铁,demir,19
4776,荡,sürtük,73
7203,罗萨里奥,rosario,64
890,语义,semantik,71
7265,破产,iflas,63
12470,平底船,palto,21
5993,优化,optimizasyon,52
13888,什么,ne,6
13828,关于,hakkında,5
2886,索,somers,89
1099,节,şenlik,97
10033,大猩猩,goril,44
5016,敌基督者,zehirli kimse,77
4302,绝缘,yalıtım,67
13452,相信,inanmak,5
9270,胡萝卜,havuç,49
10790,过时,modası geçmiş,39
8015,rabbi.,haham,58
5997,斯坦因,stein,71
5895,被起诉,savunucu,42
7681,her,hanedanlık armaları,62
8831,乔伊斯,joyce,54
5985,北行,northbound,72
10980,升级,yükseltme,21
7682,班卓琴,banjo,62
7412,惠誉,fitch,63
12541,周末,hafta sonu,22
12086,萨里,surrey,28
1701,布兰卡,blanca,95
2876,霍亚,hoya,89
11378,魔兽争霸,savaş şirketi,35
8693,烧伤,yakmak,55
11765,拉尔夫里,ralph,31
136,欧洲环保局,epa,100
9310,总部,merkez merkezli,17
4764,理发,saç kesimi,77
10538,暮,alacakaranlık,41
8065,段,segmentler,34
7565,贝宁,benin,62
13428,福特,ford,14
6243,命名法,isimlendirme,70
7897,搁浅,sarhoş,50
1633,归还,remand,76
10105,物质,madde,38
10243,贝尔法斯特,belfast,43
12262,攻略,akınçılar,25
4303,不可替代,yeri doldurulamaz,80
10540,冲绳,okinawa,41
229,分散,dağılım,46
5468,巴纳德,barnard,75
7312,纳米尔,napier,63
8156,矿石,cevher,57
10472,犹太教,yahudilik,41
11230,预算,bütçe,34
4504,刀刀,bıçaklar,81
8882,变速箱,vites kutusu,53
8636,狼獾,wolverine,33
4049,普罗旺斯,provence,83
13217,两者都不,hiç biri,16
11471,卖,satmak,21
10974,塞勒,sierra,38
2460,窝棚,shot,88
6049,乌得勒支,utrecht,72
12527,信用,kredi,17
586,未经审查,sansürsüz,99
6855,维冈,wigan,67
9637,扫,nefes kesici,28
3398,后院,arka bahçe,87
3309,生物学家,biyolog,75
11869,贝克,baker,30
13993,五,beş,9
11053,中午,öğlen,38
9762,诺克斯,knox,47
7075,合法性,meşruiyet,65
11187,巴拉圭,paraguay,36
10708,scepter.,asa,39
11941,韦德,wade,29
8651,笔记本电脑,laptop,55
7031,莱尔,lir,66
825,公寓,katominyumlar,85
8977,狙击手,keskin nisanci,49
2901,尿布,bebek bezi,85
10655,竞选活动,kampanyalar,13
8083,朱诺,juno,59
8285,塞米索,seminler,48
10384,提取,çekil,26
12097,争论,argümanlar,17
10680,裁决,yonetmek,7
10005,嘉年华,fiesta,44
4726,积压,biriktirme,76
5814,依赖,güven,74
14240,组,grup,7
13730,西班牙语,i̇spanyol,12
14506,汽车,arabalar,9
868,监察员,ombudsman,97
13087,金属,metal,17
10434,不下down.,denetim,41
3641,笔记本,not defteri,81
10179,马利克,malik,43
6508,罗文,rowan,69
1126,栏干,kandırmak,97
13376,迈阿密,miami,15
3250,弹球,langırt,87
8176,逗号,virgül,50
1865,切片机,dilimleyici,94
1857,服饰,giyim,94
9120,别针,toplu iğne,41
10164,奥马哈,omaha,43
13814,将要,irade,5
12204,箱,çöp kutusu,26
11532,曲棍,lacrosse,33
341,马尔特,martel,100
7548,汉诺威,hanna,62
13881,用过的,kullanılmış,5
12261,里士满,richmond,26
7661,凌,ling,62
3258,斯伯里尔,spurier,88
10893,亚美尼亚,ermenistan,38
7559,虫子,solucan,62
11758,变暖,ısınma,23
6893,扒手,raylar,67
9166,歧视,ayrımcılık,46
9295,排除,elemek,15
14417,有限的,sınırlı,9
2226,轴向,eksenel,92
2809,引流,drenaj,89
5152,under,geçmişe uğramak,77
12263,寺庙,tapınak şakak .. mabet,25
10838,终端,terminal,25
7604,斤,jin,62
8275,风车,yel değirmeni,56
7403,紫色,menekşe,62
9266,马丁内斯,martinez,50
9511,艾琳,erin,49
8624,疱疹,herpes,55
10554,弗洛雷斯,flores,41
1931,雹暴,dolu fırtınası,89
2717,har,sert bir şekilde,89
4549,果糖,fruktoz,81
4455,野蛮人,barbar,58
810,藏红花,safran,98
651,麻黄碱,efedrin,98
13155,细胞,hücre,16
2794,烧烤,barbekü,88
11182,斯内普莱切,steeplechase,36
11225,父母,ebeveyn,25
12507,不伦瑞克,brunswick,24
5500,interdiction.,ilgi,71
11694,载体,taşıyıcı,29
11653,所有权,mülkiyet,32
14399,白色的,beyaz,10
8669,便宜的,ucuz,54
10296,韦伯斯特,webster,42
6619,征兵,kabiliyet,60
10806,边界,ciltli,30
2106,守护者,muhafızlar,93
12169,嘛,ma,26
12576,毛毡,keçe,23
8414,令人难以置信的,inanılmaz şekilde,39
12523,队,tayfa,19
10771,湿的,ıslak,38
7549,盛夏,yaz ortası,62
5316,里奇,rickey,77
1793,纤维素,selüloz,89
7126,逃走,kaçan,45
5175,蕾丝,lacey,77
11240,米尔斯,değirmenler,26
11848,赞同,onay,19
2579,走狗,lackey,89
3141,嘈杂,gürültülü,88
9587,裤子,pantolon,48
5691,睾酮,testosteron,74
6316,哈迪恩,haydn,70
1987,报复性,misilleme,93
9465,极端主义者,ultra,47
8178,出口,ihracat,39
10165,停止,durdurulmuş,23
5599,振幅,genlik,74
13473,学院,akademi,14
14443,创建,yaratılmış,5
1963,地质,topografik,91
8820,氨基,amino,54
3352,烫发,perme,87
6573,德累斯顿,dresden,69
618,利可拉德,kazançlı,99
8250,被驱逐出来,kovulmuş,52
13910,自从,o zamandan beri,7
8162,孟买,bombalamak,58
9331,消耗,tüketilen,30
7509,巫术,cadılık,62
6496,辉煌,şanlı,69
3073,转氨酶,transaminaz,88
4804,没有注意到,fark edilmemiş,73
7580,亚伯,abel,62
1285,诱发,indüklemek,52
1509,she,şeriği,89
5513,直觉的,sezgisel,60
10891,芭芭拉,barbara,38
4391,渡槽,su kemeri,81
6212,微生物,mikroorganizma,69
12818,东北,kuzeydoğu,21
13737,乔,joe,12
14286,数量,miktar,7
7151,var.,değersiz,65
9230,砖,tuğla,46
9111,效用,yarar,32
4123,褪色,solmak,51
51,扳手,anahtarı,92
12459,沃克,yürüdü,24
9870,芽,tomurcuk,43
3167,阿里亚尼,ariadne,88
13765,乔治亚州,gürcistan,12
7638,航空医学,aeromedik,62
10864,输出,çıktı,38
10098,肛门,anal,44
8549,芬恩,finn,54
13645,竞赛,yarışma,11
9535,推迟,ertelenen,43
12691,友好的,arkadaş canlısı,22
13659,解决,çözüm,12
9263,当,loc,50
12970,et.,ettirmek,19
4560,kut.,knot,81
3777,疏,seyrek,69
14038,先生,bay,11
12417,酒吧,çubuk,21
11227,例如,örneğin,36
10885,煤炭,kömür,38
6853,铎,tudor,67
3069,基础知识,temeller,33
6665,侵入,akın,59
12152,战略,stratejik,27
7996,卡姆登,camden,60
4097,莱克兰,lakeld,83
13992,基于,temelli,8
5200,小猫,kedi yavrusu,72
3004,波旁酒,burbon,86
11171,安格斯,angus,36
9374,土耳其人,türkler,41
6119,电器,electra,71
5349,喷出,fışkırtma,75
4232,迪迪,diddy,83
8630,cr,criss,55
7739,一会儿,bir süre,61
5873,适度的,ılımlı olarak,26
12408,阻止,engellemek,25
6213,合金,alaşım,64
11836,灰,kül,24
7254,层数,katmanlar,37
12558,不必要,gereksiz,24
10421,矩阵,matris,41
3115,爱琴海,ege,88
14022,警察,polis,10
13884,三,üç,7
8412,引力,yerçekimi,48
6423,木材,kereste,67
11128,分散式,dağıtılmış,20
14186,拍摄,alınmış,8
1259,组装,birleştirme,19
9567,金米,gam,48
13700,伦敦,londra,12
12660,查理,charlie,23
10391,跳跃,atlama,8
1152,戈德,goldie,95
8296,瘸,sakatlamak,57
8071,贝特,baxter,59
3266,戳,dürtmek,72
9854,开罗,kahire,46
173,煤渣,kılık,99
9253,跑道,koşu yolu,47
4663,未完成,bitmemiş,80
14320,来源,kaynak,6
3108,普利亚拉,impala,88
8927,水手,denizci,39
11733,哈姆,hasret,31
2202,林迪,lindy,92
13049,卢娜,luna,18
1942,拉撒路,lazarus,93
7777,亚速尔群岛,azorlar,61
5695,仙客来,siklamen,74
10313,步行,yürüme,13
4318,精神病学,psikiyatrik,82
2187,柴,chai,92
10830,制造商,üreticiler,21
11961,靴子,bot,25
4251,saxifrage.,taş kıran çiçeği,83
9197,熊蜂,bumblebee,51
2554,听诊器,stetoskop,91
13061,告诉,söylenmiş,18
3224,恶意化,terkedilmiş,84
8892,和睦,concord,52
2670,锰,manganez,90
617,冻,dondurmak,99
5187,克里姆林宫,kremlin,77
6035,喉,boğaz,63
5602,文件名,dosya adı,74
5834,戈尔曼,gorman,73
11520,达尔文,darwin,31
1543,弃权,abstain,81
11788,暗杀,suikast,26
10525,微小的,çok küçük,41
4853,前列腺,prostat,77
1195,芬太尼,fentanil,97
10932,三角形,üçgen,36
5135,凯瑟拉,caesura,78
4352,帕尔玛,palma,82
8254,小提琴,keman,57
699,达格,dubu,96
12697,任务,görev,15
5670,格拉斯,gras,74
10363,二进制,ikili,42
13577,年轻,genç,13
7354,故事情节,hikaye konusu,57
7664,赞美,övünen,41
12134,受害者,mağdurlar,23
3486,enr,zenginleştirilmiş,69
14408,人物,figürler,12
12105,罗里,rory,28
1583,苯丙氨酸,fenillanin,95
12396,图表,grafikler,13
12640,柜台,tezgah,21
5614,巨型,jumbo,73
12019,牛津,oxford,29
6151,保护的,koruyucu,10
6410,话语,söyleme,69
4194,喀土穆,hartum,83
12638,强度,yoğunluk,18
8629,痣,köstebek,54
8889,考拉,koala,53
8565,生姜,zencefil,56
9100,柔道,judo,52
5324,娜娜,nana,75
2472,侧身,yan yan,90
2021,氟化物,florür,81
9167,草原,çayır,49
8157,瓦,val,58
6412,备忘录,hatıra,69
8111,书信,epistle,57
1182,阿恩,arn,97
14088,这里,burada,5
4961,大黄蜂,horet,55
9740,倒,dökün,39
48,哑光,matti,100
8833,神经源,nervosa,54
7678,掀背车,hatchback,57
9390,新教,protestan,13
212,墨时,mistral,100
6186,坎佩切,campeche,71
5330,回忆录,hatırlar,67
3511,舞厅,balo salonu,85
214,yikes.,yiki,100
593,染色质,kromatin,99
3445,基准,kalite testi,80
3799,麻疹,kızamık,85
2321,酒醉,sarhoşluk,73
11464,市中心,şehir merkezi,34
509,未定的,tarihsiz,99
5849,夹层,mezzen,71
1044,不良,sağlıksız,97
6771,灯笼,fener,64
6273,抵消,telafi etmek,66
2811,旁观式,sidecar,88
2572,游戏机,gamelan,91
3707,太阳镜,güneş gözlüğü,85
8768,菜单,menü,53
5631,可读性,okunabilirlik,54
10906,中途,ortaçağ,38
10235,公里,kilometre,39
8468,未解答,cevapsız,56
6782,自治,özerklik,67
9757,船上,gemide,47
4248,德维,devi,83
11839,宣传,propaganda,30
1789,颈椎网,servikal,94
10388,斯特纳斯,eyaletlerarası,41
13946,价格,fiyat:% s,18
11558,贝壳,kabuk,26
12963,约翰尼,i̇yilik,19
863,饱和,doyma,62
1155,坏疽,kangren,97
11742,皇帝,imparator,30
8349,兰利,langley,57
11148,下载,indirmek,27
1828,co,madeni para,94
9052,无神论,ateizm,52
13310,议理,konsey,15
5492,水烟,nargile,75
3187,连续国,süreklilik,88
10782,印度菜,hindu,34
3418,林业,ormancılık,87
9472,麦哲伦,macellan,49
12029,禁止,yasaklamak,15
4485,癫痫,epilepsi,81
8145,炎症,inflamatuar,58
11763,卢克,luka,31
10372,硬件,donanım,42
9112,锥体,koni,50
13412,坦率,frenk,14
3289,古兰经,kuran,88
1804,梯,çıta,75
5746,遗址,loa,74
675,奇怪地,merakla,94
8136,匕首,hançer,57
10837,光谱,spektrum,38
6533,倡导,savunuculuk,69
10686,莲花,lotus,39
2973,黄金眼,altın göz,88
2072,高脚杯,goblet,91
1454,登山人,dağcı,68
10483,英特尔,intel,41
4350,背景,arka plan,17
9653,吹嘘,şişmiş,48
7099,叛国,ihanet,63
1091,沙巴特,shabbat,97
14364,里根,reagan,35
5904,悬浮,kaldırma,71
8557,骗子,inek,56
9761,坎特伯雷,canterbury,47
3585,前额,alın,85
7977,结,düğüm,29
13477,费城,philadelphia,14
13732,低的,düşük,11
6070,僵硬的,katı,69
2361,陵,mozoli,91
10265,观察,gözlemler,12
9203,贾姆布雷,jamboree,51
5321,单核细胞增多症,mono,76
4436,加仑,galon,63
4159,鬣蜥,iguana,83
7398,使徒,havari,50
14239,根据,temel,8
1692,脱水,dehidrasyon,89
12458,佩德罗,pedro,24
1094,丁醇,butanol,97
12068,流动,akış,25
10594,阿灵顿,arlington,40
5273,神学,teolojik,54
318,肠,detaylı,86
2728,莫雷罗,morello,89
11493,金星,venüs,19
3271,滑雪者,kayakçı,77
11202,控制板,panel,33
8128,不可用,kullanım dışı,57
6281,腹泻,ishal,71
13651,警卫,koruma,11
13666,王国,krallık,12
6148,热那亚,genoa,71
14145,称呼,arama,8
13305,段落,paragraf,14
4370,真实性,özgünlük,53
6503,小便,işemek,48
10469,渠道,kanallar,15
8647,甲壳类动物,kabuklu,54
12886,效果,etkileri,10
475,省略,ihmal etmek,46
7834,西尔维亚,sylvia,61
8896,霍尔特,holt,53
10794,圣地亚哥,santiago,39
11645,雪佛兰,chevrolet,32
11608,外套,kaban,28
1359,大丽花,dahlia,96
6218,阴蒂,klitoris,71
9621,议员,meclis,46
386,三叠纪,triyasik,100
3522,惠,hwan,86
573,硝酸,nitrik,99
2884,希波克拉底,hipokrat,89
11091,卡森,carson,37
492,便秘,kabızlık,96
2523,打屁股,şaplak,83
9091,重新加入,sevinçli,42
1615,加尔各答,moray,95
3722,皮质,korteks,85
2846,笨蛋,goofy,89
7248,合格,uygunluk,32
10382,命运,alın yazısı,42
11908,异常,olağan dışı,26
13772,绿色,yeşil,11
5768,小节,alt bölümler,47
2848,皮卡迪利,piccadilly,89
5823,减速,geciktirmek,38
5342,多年生,çok yıllık,74
797,爱乐乐团,filarmoni,98
12018,半岛,yarımada,29
7879,克罗克,cober,61
12547,交换,değiş tokuş,21
4101,酒屋,şarap evi,83
10936,拉脱维亚,letonya,38
3407,红木,sekoya,84
2788,伦勃朗,rembrandt,89
1074,附加,eklenmiş,71
12495,船,gemi,17
4520,the,sana,81
14081,消息,haberler,11
10569,慕尼黑,münih,40
703,手电筒,el feneri,93
3152,穷,en fakir,88
6527,学者,akademisyenler,19
1268,还儿,ilave olarak,96
11047,利比亚,libya,38
737,狗仔队,paparazzi,98
4578,佩吉,peggy,81
3437,脱荒,degas,87
8165,谷物,mısır gevreği,56
12362,包装商,paketleyiciler,24
8920,流感,grip,53
4329,顽强,inatçı,78
6324,希腊人,hellenic,40
13646,查尔斯,charles,12
12069,锤子,çekiç,27
9409,达里克,derrick,49
8206,巨石阵,stonehenge,58
1745,梁,liang,94
5885,暂停,askıya almak,23
12322,声音,ses çıkarmak,12
11372,不相位,tam,35
3819,酒馆,meyhane,82
2922,铍,berilyum,89
13752,收音机,radyo,12
3853,二羟基,dihidroxy,84
4900,青霉素,penisilin,79
6953,藤蔓,asma,59
5347,情色,erotik,76
13903,喜欢,beğenmek,5
5552,脊柱,sisin,75
2312,冲击,vurma,32
5333,格兰德斯通,gadtaşı,76
4022,寄存器,kayıtlar,6
726,铮铮,keklik,98
5987,水印,filigran,65
7615,笑,gülmek,29
5969,lizzie.,lizzyon,72
5064,宗派,mezhep,75
265,理智,akıl sağlığı,100
9444,硫,kükürt,46
10793,预备,hazırlık,39
4321,霍比特人,hobbit,82
971,叮当声,jingle,90
9181,斯德哥尔摩,stokhholm,51
14430,纽带,bağlamak,20
5762,假装,taklit,45
2964,mem.,memek,88
3120,快门,deklanşör,78
7144,㈡,int,65
5400,拉米,rami,75
11416,游行,geçit töreni,32
4903,驯鹿,ren geyiği,79
12632,表面,yüzey,22
5246,皮卡德,picard,77
11076,音乐家,müzisyenler,22
11294,遗传学,genetik,26
4916,不可能,imkânsız,77
10225,化石,fosil,28
8980,八十,seksen,50
8593,奥利维亚,olivia,55
3149,塞克斯顿,sexton,88
1843,马拉莎,maratha,94
8855,苏菲亚,sofya,53
8214,发作,nöbet,55
8372,麦克白,macbeth,57
2336,向南,güneye doğru,58
10903,扑克,poker,38
13301,压力,baskı yapmak,15
13774,晚了,geç,11
3573,脸颊,yanak,75
3207,麻烦,zahmetli,88
13988,兴趣,faiz,8
1639,月经,menstrual,95
11065,冥王星,plüton,38
5477,哑剧,mime,74
11898,迅速的,ani,25
5859,阿勒格尼,allegheny,73
14283,潜在的,potansiyel,12
6555,震荡,sarsıntı,66
11813,小型的,mini,30
2965,灰狗,tazı,70
13102,达科他,dakota,18
9051,安乐死,ötenazi,52
3080,缺点,kusur bulmak,51
12235,监狱,hapishane,17
4767,炕,kang,79
7990,香槟酒,şampanya,60
8086,侏罗纪,jurassist,59
12189,帕克,parker,27
9436,哥本哈根,kopenhag,49
8887,大肠杆菌,coli,53
9462,格林威治,greenwich,49
12762,鹰,kartal,14
6710,孕,hamile,68
10174,救生员,cankurtaran,43
3920,腐蚀,aşınma,81
4448,约瑟芬,josephine,81
250,程序员,programcılar,30
11545,平坦的,düz,31
7256,倒数,geri sayım,63
8383,梅丽莎,melisa,57
6908,威严,majesteli,65
13485,投票,oy,10
14236,被杀,öldürülmüş,10
12844,马里兰州,maryland,21
10740,金斯顿,kingston,39
8463,鸦片,afyon,56
12695,洪水,sel basmak,14
3502,卡拉,kala,86
4732,灵敏度,duyarlılık,40
7744,选集,antoloji,58
12473,西蒙,simon,24
14148,建议的,önerilen,9
11832,蒙古,mongo,30
12331,皮特,pete,26
1960,莱特,lilith,93
9826,bo,boise,46
6309,阿基里米德,archimedean,70
11126,偷偷摸摸,sinsi,37
7650,军需,mücadele,62
7504,抵押,ipotek,61
13788,分析,analiz,11
6856,数据线,datelin,67
9772,牛棚,bullpen,46
1423,酪氨酸,tirozin,95
2128,邦戈,bongo,82
13388,缺口,nick,15
5716,孙子,erkek torun,72
1918,剪辑,montaj,93
2447,acc,yanlışlıkla,21
10386,弗里曼,özgür adam,42
8169,礼仪,görgü kuralları,58
11563,大都会,metropol,33
47,斯皮茨,spitz,100
9433,方舟,ark,49
6465,加拉加斯,caracas,69
10078,里贾纳,regina,44
5033,扫盲,okuryazarlık,78
3759,桐,tung,85
13498,战斗机,savaşçı,12
7700,dp.,dip,62
13121,风,rüzgâr,12
7469,博览会,fuar,43
10986,杂交种,hibrit,37
10866,衰退,reddetmek,14
12046,在场,mevcudiyet,28
13892,前,önce,6
9071,克罗地亚语,hırvat,52
12450,鸭,ördek,20
5144,孵化器,kuluçkahane,77
8618,奥古斯塔,augusta,55
12751,调频,fm,22
7499,桌面,masaüstü,62
2820,视野,ufuklar,53
9610,解释,yorumlanmış,18
13361,模型,model,13
12004,水平,seviye,11
12226,进化,evrim,27
2478,啄木鸟,ağaçkakan,91
1469,旷日持久,çıkıntılı,95
11759,主教,piskopos,30
12411,溪,dere,25
3598,上标,superscript,83
5928,博洛尼亚,bologna,73
12167,三角洲,delta,27
7175,genus.,cins,64
8397,空洞的,oyuk,48
402,法术院,mana,97
7215,暴龙,tyrannosaurus,64
10019,卡博特,kabin,45
13107,戏剧,drama,18
9847,诗,ayet,39
5091,热带,tropik,8
14031,早期的,erken,10
10049,现象,fenomen,44
366,四氢呋喃醇,tetrahidrocannabinol,100
7434,口音,aksan,55
9936,更宽的,daha geniş,45
9142,特此,bu vesile ile,51
1886,踏板,pedal,84
2157,流明,lümen,91
2989,不知情,bilgisiz,80
5425,大号角,büyük boynuz,76
7891,横冲直撞,rampa,58
12096,以前,vakti zamanında,28
4601,思科,cisco,80
11085,卡斯特罗,castro,37
10651,选项,seçenekler,7
5766,斯托蒂,scottie,69
6302,蜗牛,salyangoz,65
14217,再次,tekrar,5
7356,退化,yozlaşmış,54
10011,曼尼,manny,44
12954,银,gümüş rengi,19
14036,家,ev,7
8069,果园,meyve bahçesi,58
13373,苏格兰,i̇skoçya,15
7152,风波,hava dalgaları,65
7589,倾倒,çöplük,44
6584,黑色图,blackcap,69
12192,隶,yazma,27
1610,方差,varyans,94
6722,郑,cheng,67
6057,克里特岛,girin,72
913,宿舍,yurt,86
10489,屋顶,çatı,38
11534,海伦,helen,33
2591,纪录片,belgeseller,33
7386,醋酸盐,asetat,54
14147,最近,son zamanlarda,5
