ID,TURC,DEUTSCH,INTERVAL
514,eşekarısı,wespen,62
11602,sözlük,wörterbuch,36
3590,tahrik,antrieb,88
10635,utandırmak,ut.,44
3244,nab,schnappen,87
3786,dikdörtgen,rechteckig,87
958,çölyak,zöliakie,98
7939,karıştırma,mischen,23
3639,paslanmaz,rostfrei,88
8152,sabır,geduld,62
7726,muş,musege,50
3337,vestfalya,westfalen,88
7446,bebeğim,babbage,66
13954,iyi,gut,7
6995,koridor,gang,65
978,lise,weiterführende schule,98
11733,hasret,hasn,35
13330,mantar,pilz,18
449,çizgi film,linienrichter,100
1548,kısa dalga,kurzwelle,96
10844,füzyon,verschmelzung,42
3787,beyaz kimse,whitehead,87
10059,güdük,stümpfe,41
4130,çokluk,vielzahl,84
11190,korsanlık,piraterie,39
5792,ekinoks,tagundnachtgleiche,73
12031,ittifak,allianz,32
5886,ayırt eder,unterscheidet,32
9243,şarkı söyledi,sangen,55
14428,destekler,unterstützung,10
10523,şasi,chassis,45
13614,çince,chinesisch,15
4771,mongoose,mungo,82
4367,iyileştirme,sanierung,66
8231,mal,falls,62
4619,yrap,yr.,76
494,gece vakti,nachttime.,99
5300,solcu,linke,73
4134,beyinsiz,unfruchtbar,85
5821,hazırlık yapmak,vorbereiten,74
10190,tamamen,insgesamt,47
11274,balıkçı,fischer,38
3844,krizler,krisen,87
4753,homofobik,homophobisch,82
10050,sonbahar,herbst,48
265,akıl sağlığı,vernunft,100
4661,yamalar,patches,35
8296,sakatlamak,lahm,61
915,çırpmak,pease.,98
9062,şişe,flasche,45
3789,marquee,festzelt,87
13958,aylar,monate,12
8363,takılmak,welch,61
9992,burs,stipendium,47
81,taş ocağı,steinbruch,96
322,fedai,türsteher,98
12820,hak etmek,verdienst,24
14001,bir kaç,wenige,7
13983,yardım,helfen,7
7348,sıkı sıkı tutmak,fassen,61
1285,indüklemek,induzieren,56
13585,doğmak,geboren,15
13421,kasten,absichtlich,9
6767,görgü tanığı,augenzeuge,62
2693,intertropik olarak,intertropisch,92
9193,avantajlar,vorteile,23
2223,intikamlı,rachsüchtig,92
8924,karaca,rogen,56
7049,sos,soße,68
9307,çıkan,debütiert,23
11243,filtrelemek,filter,36
11113,cezayir,algerien,40
12372,aptal,dumm,28
7577,i̇skoç,scotch,65
10789,araçlar,werkzeuge,24
8905,emme,emmy.,57
3318,sömürmek,einbehalten.,88
12624,kasırga,tornado,25
3705,manyetik,wahnsinnige,52
2334,adi,namensvetter,91
5318,incelenme,prüfung.,33
3633,yay burcu,schütze,88
14198,birlikte,entlang,12
6701,tapınakçı,templer,70
13287,imparatorluk,reich,19
140,geri çalma,wiedergabe,100
10733,komşu,nachbarschaft,37
1067,zenciler,nigger,52
4199,küçük harf,kleinbuchstaben,85
12630,tesis,einrichtung,22
10513,söylentiler,gerüchte,39
5820,aptalca,töricht,74
12510,kalem,artikel,22
4775,oneida,opferda.,82
4362,itiraf etmek,beichten,48
3376,kesici,cutter,83
1557,ışınlayıcı,projektor,96
10897,çoban,schäfer,41
10105,madde,substanz,42
7208,etkilemek,affekte,11
6619,kabiliyet,verfassung,63
8585,you are,sen,59
713,yaylı,gesprung,99
9090,şok,schockiert,29
13583,i̇talya,italien,16
10372,donanım,hardware-,46
8078,kavga,fehde,58
8526,yurt dışına,im ausland,60
10080,uçurum,cliff,46
9119,takviyeli,verstärkt,37
9276,sıçrama,spritzen,54
13346,tek başına,allein,19
13551,anlamına gelen,gemeint,16
22,ruj,lippenstift,100
7402,tanıtım,einleitend,66
12035,imkansız,unmöglich,32
9603,beslenme,ernährung,49
10196,corroverback,eckback.,47
6897,topluluk,ensemble,65
3404,döküntü,ausschlag,87
11913,çiftlik,bauernhof,28
11632,yağış,regenfall,36
7668,başlama,beginn,65
6157,karanya,blutbad,74
343,termit,therma.,100
11193,hull,rumpf,39
57,açlıktan ölme,verhungern,87
869,eser,artefakt,64
13594,sunmak,gegenwärtig,12
9938,cant,kippen,49
64,üzüldü,betrübt,95
11225,ebeveyn,elternteil,30
12382,kısa bilgi,knapp,28
8733,bowman,bogenschütze,58
5822,evlenmek,heiraten,43
9921,yenilemek,aktualisierung,46
6137,oter,adeur.,74
9714,törenler,zeremonien,26
7321,atılan,ausgeworfen,58
3224,terkedilmiş,entmilitarisiert,86
3267,kanıtlanmamış,unbewiesen,88
1254,utanmaz,schamlos,97
10193,varlık,juristische person,41
12489,çarşamba günü,der mittwoch,28
12930,kalmak,bleiben übrig,12
11527,geçiş ücreti,maut,36
8867,şil,chilenisch,57
11360,bir şekilde,irgendwie,38
12153,tatmin etmek,erfüllen,19
5212,şeref,honorifics.,72
11845,anlamlı,sinnvoll,34
13657,şöhret,notizität,10
1723,övmek,empfehlen,60
8660,kürk,pelz,56
7376,değerlendiriciler,beurteiler,66
39,hata yapmak,debuggen,92
12654,yapmaz,würde nicht,27
740,cebirci,algebraist,99
12351,örümcek,spinne,29
10737,ağrı,schmerzen,35
2851,oyulmuş,geschnitzt,75
13546,sahil,küste,16
2550,kenevir,hanf,92
2133,geyşa,geisha.,93
7777,azorlar,azoren,64
11567,bir kenara,beiseite,37
9241,nominal,keine männer,55
12917,karşıtlıksız,nicht referenziert,24
6989,omurga,spinal,69
6495,cetveller,lineale,55
6493,karın,bauch,54
2842,kıkırdama,kichern,70
7300,tez,these,67
6867,küçümsemek,verachtung,68
7863,sosis,würstchen,60
13516,ilgili,relevant,15
10700,kırpılmış,zugeschnitten,31
9794,gerilemek,zeitform,49
13368,ganimet,trophäe,18
11491,giriş,eingang,36
1493,düzeltme,fixierung,94
11967,yani,dh,33
8944,karşı konulmaz bunaltıcı,überwältigend,41
2634,pati,pfote,87
13500,güvenlik,sicherheit,14
13598,özellikli,vorgestellt,12
9725,planet,planetarisch,51
1535,mimik,nachahmen,93
5378,joker,wildcard,79
7342,çömlekçilik,keramik,66
1420,brumbies,brumbum,86
6692,solucanlar,würmer,51
3435,skin kafa,skinhead,83
13951,mutlak,muss,9
5451,teorik olarak,theoretisch,59
11057,sakal,bart,38
7850,acımasızlıklar,grausamkeiten,60
1640,yeniden basmak,abdruck,68
13518,alt kısım,unterseite,16
8254,keman,geige,61
9125,ahşap,hölzern,56
6634,kazançsız,gewinnlos,72
3669,aldatmaca,betrug,83
86,pulluk,pflug,89
11996,mühürlemek,siegel,25
13357,ont,achter,19
13280,bağlam,kontext,19
3145,dürzi,drucken,89
2825,görkemli,prächtig,90
8335,egemenlik,dominanz,20
14404,gözden geçirmek,rezension,9
12735,baştan sona,ganz,9
3874,kısayol,abkürzung,80
2030,yürürlükten kaldırma,erlass,33
9483,kurtlar,wölfe,53
9580,bahsi geçen,vorgenannten,52
4229,tutmak,abfangen,19
11394,bölme,kammer,31
11265,kuzey kutbu,arktis,39
12323,ayna,futter,30
9419,peri,fee,52
1122,orbicle,orbikel.,98
5920,tekrar düzeltme yapmak,überarbeiten,19
8874,meydana gelme,auftreten,51
14095,ortalama,durchschnitt,12
12223,daha yakın,näher,31
1816,yoğurt,joghurt,95
11715,geçit,passage,33
12103,dönüştürmek,wandlung,21
2421,adam öldürme,totschlag,92
11280,birinci sınıf öğrencisi,student im ersten jahr,39
8604,akıllı,klug,59
5391,camio,miniatur,77
6106,hortum,schlauch,72
5934,mantıklı,plausibel,72
10501,mucizeler,wunder,18
7839,yalancı,lügner,60
10721,sandalye,sessel,38
7671,ekoloji,ökologie,56
2613,tutku,ehrgeiz,77
1084,önceden belirlenmiş,festgelegte,81
13821,bu,das,5
4880,mahvolmuş,zum scheitern verurteilt,48
8197,mevcut olmayan,abwesend,62
370,tüylü,kingulär,100
14468,istek,will,6
10534,tutarsız,inkohärent,44
7725,ödeme,zahlung,54
6819,padok,koppel,70
7971,şeyh,scheich,63
8221,tahribat,verwüstung,61
8110,hilal,halbmond,62
6983,soda,limonade,69
13703,hızlıca,schnell,14
12315,meksikalı,mexikaner,30
2745,kambriyör,cambrian.,91
4928,boynuzsuz,hornh,81
7975,üstesinden gelmek,überzahnen,63
14318,her zaman,stets,11
14446,izin vermek,lassen,11
5657,tatmin edici,zufriedenstellend,77
2490,dilenci,erbilder,92
515,kaldırım,gehweg,93
10119,süpermen,übermensch,48
1426,şamandıra,boje,86
1801,daha nazik,kindern,95
14384,yol göstermek,führen,9
5033,okuryazarlık,alphabetisierung,81
10935,meşe,eiche,37
3695,uykuda,schlummern,87
12996,faydasız,nutzlos,23
2272,benzin pompası,bowser,93
11390,i̇sveççe,schwedisch,38
4022,kayıtlar,register,7
552,bağlantısız,nicht aufgeteilt,96
1749,falank,phalanx,95
6134,sie,auftürrisch,74
13125,sanat eseri,kunstwerk,21
8033,fonksiyonel,funktional,25
11373,soykırım,holocaust,38
13815,veya,oder,5
5705,dış ses,erzähler,58
14418,gösterişli,gezeigt,8
1695,en yavaş,langsamste,96
10237,anahtarlar,schlüssel,13
9234,buğday,weizen,55
8398,tesadüf,zufall,44
11270,ilerici,progressiv,20
10760,meyve suyu,saft,42
1580,göçebe,nomade,81
92,parçalanma,zerfall,79
10132,ani,sofortig,47
4823,mücâdele etmek,met,76
11326,yanan,verbrennung,24
12585,soymak,rauben,27
2595,aydınlatmak,erleuchten,51
9214,bıçak ağzı,klinge,47
8410,balmumu,wachs,57
3364,göze batan,glargen,80
10392,alev,flamme,23
10419,dipnot,fußnote,35
6386,arp,harfe,71
12723,pazartesi günü,montag,26
14150,hünerli,fähig,6
9478,faşizm,faschismus,53
11451,ikiz,zwilling,25
2166,char,verkohlen,85
10596,yarış atı,rennpferd,34
14268,talep etmek,nachfrage,24
8097,viridian,virsianisch,62
9316,hariç,ausschließlich,38
7472,el değmemiş doğa,wildnis,53
2245,piyon,verpfänden,80
8047,fraksiyonlar,fraktionen,49
13387,süvari,kavallerie,18
8673,estonyalı,estnisch,56
10498,yeniden yazılmış,umgeschrieben,45
4218,mümkün,machbar,74
1978,incinme,perfe.,95
7105,heliler,ophelia,68
5959,ışıltı,glamour,75
1764,engelleyici,blocker,86
9529,banyo,bad,46
4701,bosh,bügel,82
3942,sömürülen,ausgenutzt,46
4916,imkânsız,unwahrscheinlich,79
11941,wade,waten,33
10058,indirim,abzug,40
9251,teneke,zinn,54
8968,uyuyor,schlafen,20
8521,sevk edilen,versandt,50
12150,inançsız,treulos,32
3060,açısal,eckig,89
8252,vaka,woher,61
14072,emir,befehl,10
8830,değişmemiş,unverändert,57
12463,tayvan,taiwan,29
7627,yazıcı,drucker,60
8940,aşağı göster,showdown,57
1112,eğitmenler,ausbilder,69
9549,otobüsler,busse,51
9923,ruby,rubin,49
2510,riyakârlık,humbug,92
7615,gülmek,einlächeln,33
3040,caprice,laune,86
3045,akşama,einbruch der dunkelheit,90
9936,daha geniş,breiter,49
3852,dallanmış,verzweigt,30
7509,cadılık,hexerei,66
12015,başıboş,wanderung,32
763,kabak,zucchini,99
12645,soruşturma,untersuchung,19
12005,garip,seltsam,29
10808,büyüdü,wuchs,43
10587,erkek kardeş,mühe,36
750,disfonksiyon,funktionsstörung,90
8234,yaslanmış,gelehnt,49
12815,cumhuriyetçi,republikaner,22
5532,hediye,zypresse,78
12043,metro,u-bahn,32
1759,otistik,autistisch,95
5268,satıcı,verkäufer,62
11695,gölge,schatten,33
974,falcı,warlock,97
9310,merkez merkezli,hauptsitz,20
12807,birleştirilmiş,gekoppelt,16
312,gympie,gympothek.,100
6888,lösemi,leukämie,70
14151,güney,süd,9
12642,eğlence,unterhaltung,23
7214,kozmik,kosmisch,68
1453,teselli,trost,96
9372,i̇lk önce,zuerst,54
3964,yeniden dağıtılmış,umverteilt,74
1421,shaggy,zottelig,96
6111,nemez,nemesis,74
2534,till,tillman.,92
345,belton,anschnallen,100
10929,rıhtım,liegeplatz,38
10312,icn,ignorieren,46
673,çimentolu,zementiert,64
1909,hevesle,eifrig,95
11593,hristiyanlık,christentum,15
6027,çantalar,taschen,40
3685,esir,gefangene,58
9767,bitkiler,pflanzen,18
7518,karşıdan karşıya geçmek,überkreuzung,62
10592,jambon,schinken,43
9803,en önemlisi,vor allem,50
11466,yeniden düzenlendi,reorganisiert,32
3127,duvak,schleier,75
12931,oda,zimmer,22
10942,şarküteri,delikatessen,42
4837,buzdolabı,kühlschrank,68
4244,iş yeri,arbeitsplatz,85
3306,hex,verhexen,87
1598,düşünürler,denker,88
6351,kefalet,kaution,64
7628,alıç,hawthorn,47
11498,gazeteler,zeitungen,18
5360,skırlamak,skorbut,79
9399,isimsiz,unbenannte,53
6114,jeton,zeichen,69
6181,besim,bess,74
502,tantamount,gleichbedeutend,99
45,kutsal şey,schrift,83
9699,kıvırma,curling,46
13132,her şey,alles,21
7413,mırıldanmış,spangled,66
7526,dalmak,tauchen,42
10660,leylak,lila,44
10729,anlatı,narrativ,42
13481,serin,kühl,17
2006,marangozluk,tischler,51
251,yuvarlanan,taumeln,74
7698,karbonkül  şirpençe,karbunkel,64
861,redected,repariert,95
8540,porsuk,dachs,48
8923,patlamış mısır,popcorn,57
10810,kurban etmek,opfern,41
8368,yourluklar,hallows,60
10747,avukat,rechtsanwalt,40
7703,geri dönüşüm,recycling,58
5969,lizzyon,lizzie,75
12192,yazma,schreiber,31
9941,blew,blies,49
4482,tait,in der lage sind?,83
7384,asker,kadett,52
6496,şanlı,glorreich,72
12238,en uzun,am längsten,31
10852,altyapı,infrastruktur,42
4326,bunun üzerine,daraufhin,84
876,mikrop,keime,81
1065,kapsayan,umfassten,41
10548,veri deposu,ram,27
307,cherie,scherz,100
13921,söylemek,sagen,10
8161,kazanma,erwerb,56
9259,bum,miserabel,54
6754,en kısa,kürzeste,71
13291,ulus,nation,8
6066,buffalolar,büffelbüffel,22
4123,solmak,verblassen,56
9242,ateşkes,waffenstillstand,55
3135,cerrahi,chirurgisch,88
11163,medeniyet,zivilisation,13
10917,teslimat,lieferung,38
8554,sugaralı,watergate,60
8037,zekâ,witz,28
3389,yağlar,ölen,20
3039,duvarcılık,mauerwerk,90
1276,gotlar,goths,60
5096,sahtekâr,unehrlich,80
111,geçim,subsistenz,92
9745,elbise kolu,ärmel,41
12245,prenses,prinzessin,31
1354,hep,heftig,97
3941,dikizlemek,spähen,83
5285,shinto,schintoismus,79
9870,tomurcuk,knospe,47
10999,bakış açıları,aspekte,31
13165,kule,turm,19
10332,floransa,florenz,46
2293,yerleşim bölgesi,enklave,88
5144,kuluçkahane,brüterei,79
716,gelen,eingehende,87
4019,dumanlı,rauchig,86
4374,en zayıf,schwächste,84
7272,ağlayan,weinen,37
10778,il,provinziell,43
9993,her yerde,überall  überallhin  allerorts,49
10490,osmanlı,ottomane,43
13251,zil,glocke,19
6284,reletken,rückläufig,67
4681,ziyafet yapmak,bankett,79
5927,baş ağrısı,kopfschmerzen,71
3092,vanalar,ventile,51
10022,takdir,tribut,47
8153,yeniden kazanmak,wiedergewinnen,39
7122,sığır filetosu,sirloin,68
9359,dönüştürür,konvertiert,20
9884,onsekiz,achtzehn,50
14145,arama,anruf,9
30,gaf,greetten,100
2327,madenci,bergmann,41
3283,maddeleri,klauseln,49
14126,her,jeden,12
13095,özgürlük,freiheit,21
14125,yarım,hälfte,12
13197,vatanseverlik,patriot,15
4113,tentis,tendenziös,85
8771,tapu,taten,53
14385,varlıklar,vermögenswerte,43
10358,şiirler,gedichte,38
11139,kabul edilemez,inakzeptabel,39
5182,evrimsel,evolutionär,80
5708,durum komedisi,sitcom,71
14330,siyah,schwarz,12
10893,ermenistan,armenien,42
2591,belgeseller,dokumentarfilme,37
5140,video kaset,videoband,69
13065,mesai,im laufe der zeit,22
7110,hilik,hl,68
6759,hamur,fruchtfleisch,70
4857,kik,skiff,78
3047,ustalık,raffer,90
7693,gölet,teich,63
5936,açılmamış,unaufrichtig,76
9802,şaşırtıcı,überraschend,25
4332,veteriner hekim,tierarzt,79
7632,görünüm,ausblick,63
7080,merkezli,zentrisch,68
4563,biçme makinesi,mäher,78
13282,dilbilgisi,grammatik,19
7306,pezevenk,zuhälter,65
4526,soyadı,nachnamen,42
10795,komisyon üyesi,kommissar,41
1416,hap,pillen,62
11025,kuyruk,schwanz,33
14277,pazarlama,marketing,16
8454,i̇stenilen,gewünscht,32
6531,dua etmek,beten,60
11965,demet,bündel,33
14055,gelmek,kommen,8
13355,neredeyse,fast,19
10980,yükseltme,upgrade durchführen,25
3733,sidelines,reitlinien,53
4064,serserilik,rowdytum,66
85,hayal zamanı,traumzeit,100
13603,japonca,japanisch,15
8481,atık,testament,59
7900,kaş,ellbogen,61
50,akraba,auszeichnungen,90
2659,açık bir şekilde,handlich,92
4805,kınamak,verurteilen,38
5431,kantlamak,kilt,77
4529,buruşmak,buroughs,83
6374,çökmek,slump,62
10293,uğruna,sake,46
2973,altın göz,goldenes auge,90
5635,braille,blindenschrift,77
13502,sahne,bühne,14
7722,yukaphane,hakenkreuz,64
8474,amaçlayan,zielen,25
4725,kr,krach,77
5516,yer fıstığı,erdnüsse,45
3591,mantis,gottesanbeterin,88
1186,silinmez kalem,spitzig,98
132,gana lı,ghanaisch,99
1014,oniks,onyx,98
11539,hemen göze çarpmayan,subtil,37
4981,ensest,inzest,81
1096,kabuslar,albträume,62
13806,gibi,als,5
9281,ilişkiler,beziehungen,31
2064,kıpır,koptisch,94
10577,kamera görüntüsü,aufnahmen,44
3607,sutyen,bh,81
7718,çelişki,widerspruch,38
11592,portekizce,portugiesisch,37
6976,eğim,neigung,58
1828,madeni para,prägung,95
14510,etkili,wirksam,12
1523,alçak,flachland,79
5512,çeker,zieh,22
5954,ebebiler,ebbets.,76
2159,tire,bindestrich,67
3317,eczane,apotheke,86
4943,yaramazlık,unfug,80
2004,yazı tipleri,schriftarten,39
9142,bu vesile ile,hiermit,56
2803,kişilik,sitzer,89
5226,hayalet,gespenst,79
5825,sürü,herde,71
672,açık tonlar,obertöne,96
9657,pürüz,por,52
8701,ripper,aufreißer,59
3637,dağlı,hillman,88
12874,güreş,ringen,24
5331,kilitlenme,sackgasse,71
13143,kavga etti,kämpften,21
65,gerileme,rückschläge,77
12542,balık,fisch,24
11201,ajanlar,agenten,25
5743,sycamore,bergahorn,76
9425,on yedi,siebzehn,53
13607,tarayıcı,browser,15
12698,tahmin etmek,erraten,24
2073,dezenfekte etme,desinformation,94
13329,alanlar,bereiche,11
8708,tırmanmak,klettern,33
11696,vay,beeindruckend,36
1312,profesyonelce olmayan,unprofessionell,96
617,dondurmak,erfrieren,99
10189,mevzuat,gesetzgebung,29
9787,cf,vgl,50
10659,prömiyerlik,premiership.,43
1337,doğruluk,gerechtigkeit,95
11591,gaziler,veteraner.,28
11691,görevlendirilmiş,ernannt,30
11235,girmesini engellemek,schüttelnd,27
12870,çaylak,anfänger,22
9932,herif,heide,49
5664,kavşak,kreuzung,76
13223,en yüksek,höchste,20
11876,reinsert,wiedervereinigt,10
12551,noel,weihnachten,28
4791,kazanılmamış,nicht ertragen,82
375,silis,siliciumdioxid,100
12523,tayfa,kader,23
2319,sallanma,schwanken,83
11606,oksijen,sauerstoff,36
6239,acemi,dringend,26
14485,tür,art,16
11177,servis aracı,pendeln,39
3000,belirgin şekilde,merklich,90
3273,ayrışma,zersetzung,88
10384,çekil,zurückziehen,31
11529,vahşileştirmek,walt,37
10569,münih,münchen,44
13452,inanmak,glaubte,5
6096,mermi,projektil,62
6560,yırttı,tore.,72
8004,ankraj,anchorage,63
3274,kıymık,splitter,83
13691,kocaman,enorm,14
4603,öfori,euphrat,83
11022,yokluk,abwesenheit,41
7161,kızılkanat,rudd,68
6683,ayırt etmek,unterscheiden,46
7836,başarısızlıklar,ausfälle,26
203,ayak işi,fußarbeit,100
1835,topografya,topographie,95
9840,çoğul,plural-,46
9948,soluk,lebhaft,49
7645,diriliş,auferstehung,57
10238,papazlık,kammerherr,47
731,uygulayıcılar,praktiker,81
10329,araştır,durchsuche,41
6192,silme,gelöscht,35
6153,kimlik bilgileri,referenzen,72
8980,seksen,achtzig,54
1686,yanında olmak,bereithalten,95
8336,ders,lektion,51
8321,kistik,zystiker,61
11537,türev,derivat,24
7117,paramsal,paramilitärisch,68
27,inhibe etmek,hemmen,66
10790,modası geçmiş,veraltet,43
9806,seçmek,entscheiden,40
10599,riyak,rn.,44
14088,burada,hier,5
13062,kızlar,mädchen,16
12393,parasal,finanziell,28
11709,yakınlık,räumliche nähe,35
10286,helikopterler,hubschrauber,30
11784,davranış,verhalten,35
491,yenileme,erneuerung,38
1044,sağlıksız,ungesund,98
2135,tespih,rosenkranz,94
11432,seçkinler,elite,37
6489,utandırıcı,peinlich,51
8414,inanılmaz şekilde,unglaublich,43
2912,lokanta,diner,88
6594,kurum,ruß,72
7745,zindan,verlies,47
13495,dinlenmek,sich ausruhen,16
11558,kabuk,hülse,30
6113,felâket,katastrophal,60
12196,avustralya  brezilya ve kuzey amerika ülkelerinin kullandığı saat uygulaması,europäische sommerzeit,32
9575,eşzamanlı,gleichzeitig,46
6391,erkek arkadaş,freund,72
4994,güçlük,powerhouse,75
14451,kayıplar,verluste,12
1666,obua,oboe,95
9248,icat,erfindung,35
5149,silezya,schlesien,80
6029,başyapıt,opus,75
790,disail,disraeli.,99
14503,dağıtım,verteilung,24
13008,şifre,passwort,22
3683,kör olarak,blindlings,87
14113,bulmak,finden,9
12422,eğlenceli,komisch,29
13748,beyzbol,baseball,14
955,dördün,quadratur,98
7554,sebze,gemüse,54
2418,akıntı yönünde,nachgeschaltet,93
9601,kesişme,überschneidung,47
12378,onur,ehren,23
6328,kongre üyesi,kongressabgeordnete,74
14122,içerir,inklusive,7
12707,taş,stein,23
10776,hayal etmek,sich vorstellen,35
11525,geri gel,komm zurück,36
9713,gotik,gotisch,51
14493,öyle gibi,scheint,10
13030,katılmış,trat bei,12
9164,topuklu,fersen,48
479,çatmak,getrunken,99
6333,metne,quotient,73
4747,suyunu sıkmak,quetschen,68
895,greft,transplantat,91
7553,biyokütle,biomasse,66
1262,uyuşmazlık,abweichungen,64
9589,ph,phain,52
5578,bohemya,böhmen,77
2941,çiçek açması,blüte,79
10953,kaplama,abdeckung,10
7503,zambak,lilie,64
10774,eklenti,verlängerung,25
13029,eşsiz,einzigartig,22
7797,bunların,davon,64
1434,uyanmak,erwachen,94
8707,varyasyon,variation,44
13136,seks,sex,21
10096,teleskop,fernrohr,45
564,pullu,squitur.,99
489,kıpırdamak,schieben,79
2752,çiçek,blumen-,91
7654,kazıklamak,gegraben,65
4564,pirzola,rippen,66
10346,yeşil ev,gewächshaus,46
2644,güneş kremi,sonnencreme.,92
6149,rise,auferstanden,74
5278,unc,unheil,79
5745,yeniden açılmış,wiedereröffnet,65
484,ebeveynlik,elternschaft,99
11952,köpek balığı,hai,27
2358,tuzdan arındırma,entsalzung,92
8742,yıkılmış,zerstört,55
12214,düzeltmeler,korrekturen,10
6709,orta saha,mittelfeld,58
11644,elmas,diamant,34
8085,hatalı,fehlerhaft,55
11803,eski,ex,35
6451,aryan,arisch,69
9646,havai fişek,feuerwerk,50
10669,editör,redaktionell,39
11610,litvanya,litauen,37
4961,horet,hornisse,59
11282,kabaca,grob,38
6441,su altı,unter wasser,73
