ID,TURC,PORTUGAIS,INTERVAL
2414,diş fırçası,escova de dente,93
4346,mayıs günü,socorro,85
10662,sürekli,constantemente,44
7511,savcı,promotor,56
10949,huzursuzluk,agitação,42
5710,kaçak,abduzido,55
6281,ishal,diarréia,75
7587,boo,vaia,55
9610,yorumlanmış,interpretado,22
3475,tepki göstermek,reagindo,50
2226,eksenel,axial,94
4012,kınama,estragando,77
6111,nemez,nêmesis,75
7545,kova,aquário,66
5075,kitapçık,livreto,78
11304,son olarak,por último,39
7838,alışkanlık,hábito,52
1911,duvarlar,wallops.,87
13073,basit,simples,22
1890,katlanmış,caduca,75
4580,beachhead,cabeceira da praia,83
12974,toplar,bolas.,12
11132,durdu,ficou,41
12257,şüpheli,suspeito,20
10448,helsinki,helsínquia,46
6832,yıkım,demolição,69
9252,metrik,métrica,53
1735,düzeltmek,retificar,71
8398,tesadüf,coincidência,44
10798,melon,jogador,34
10900,uzun boylu,alta,42
2511,pis,dungy.,93
7182,dul,viúva,63
9333,kalici,duradouro,35
11487,savunmak,defender,17
12885,sağlık,saúde,24
3459,sulu,suculento,88
1848,devamsızlık,absente,88
216,ev yapımı,caseiro,100
13520,sayısız,numerosos,14
1983,çıngırak,rutter.,95
6003,söğüt,salgueiro,73
6977,patlak,apareceu,23
12721,gaz,gás,17
3198,fiiller,verbos.,56
1318,kazık,piquetes,60
7068,bassist,baixista,69
2941,çiçek açması,flor,80
13061,söylenmiş,contou,22
716,gelen,inbound.,87
952,fırtına,squall.,92
1921,mukus,muco,95
10761,evcil hayvan,bicho de estimação,39
7461,tatil,férias,53
8413,gündelik,casual,57
25,karıncalar,formigas.,43
10946,gurur,orgulho,42
12417,çubuk,barra,25
11442,birebir aynı,idêntico,25
5107,aniden,abruptamente,81
14002,katmak,incluir,7
9653,şişmiş,soprado,52
625,milletvekilleri,legisladores,96
87,ağartma,branqueamento,44
5543,yarımbaç,halfback,75
9028,yayınlanmamış,não publicado,57
10439,kısır,vicioso,46
1683,sham,farsa  falso,81
11726,suriye,síria,36
3641,not defteri,caderno,84
12611,tokyo,tóquio,28
12904,sığınak,solteirona,24
6669,karıştırmak,passeio,56
6626,suşi,sushi,72
14036,ev,lar,9
11946,ifade edilmiş,expressa,18
4680,açıklanmayan,não divulgado,83
13229,oğul,filho,19
12502,kentsel,urbano,28
13894,bunlar,esses,7
8037,zekâ,sagacidade,28
8036,kahrolası,diabos,63
11840,reklam panosu,painel publicitário,34
14144,pazarlar,mercados,15
8724,dab,deb.,59
5792,ekinoks,equinócio,74
5252,iğneleyici söz,sarcasmo,80
13494,sorguları,consultas,15
7254,katmanlar,camadas,41
10644,kiraz,cereja,44
3648,ısırgan otu,nettles.,84
13811,sahip olmak,tem,5
111,geçim,subsistência,93
4504,bıçaklar,facas,84
1286,merkezci,centrista,95
14401,özel,específico,9
12632,yüzey,superfície,26
4915,savaş sonrası,pós-guerra,82
2588,haberdar olma,familiarizado,72
9537,akşam yemegi,jantar,53
14375,yetenek,habilidade,27
3317,eczane,farmacia,87
12875,koku,odor,24
12586,malezya,malásia,28
12964,ihmalci,omissões,23
5331,kilitlenme,impasse,72
4926,pang,pungente,82
7051,yatkın,propenso,69
5074,tedarikçi,fornecedor,66
9320,neşe,alegria,53
11658,kalan,restante,36
2931,en uzak,mais distante,90
4762,arkadaşlık,companheirismo,82
10150,kaykay yapmak,skate,35
7297,maliye,malaya.,68
7724,mutabakat,reconciliação,65
12739,duymak,ouvir,21
14495,fransızca,francês,12
895,greft,enxerto,91
11966,bakanlık,ministério,33
11457,baltık,báltico,38
8135,kovma,expulsão,58
92,parçalanma,desintegração,80
4742,utanmış,envergonhado,82
883,incece,sutilmente,98
2645,otokrasi,autocracia,92
7730,arsızlık,interceptor,61
12708,döküm,fundida,24
6323,burr,rebarba,74
810,safran,açafrão,99
2032,başsağlıklar,condolências,89
12638,yoğunluk,intensidade,22
11884,çevre,meio ambiente,33
5865,ünite,unitarista,64
313,karizmatik,carismático,100
14169,kayıt,registro,9
5856,bitmek,lea,76
4758,ciltsiz,paperback,77
7348,sıkı sıkı tutmak,aperto,62
103,koroner,coronariano,100
8971,yalnızlık,solidão,57
11398,lupin,tremoço,38
11799,orta seviye,intermediário,35
7428,vaftiz,batismo,66
5790,stoner,chapado,75
9242,ateşkes,armistício,55
6130,erkek yeğen,sobrinho,72
5694,swung,balançado,78
8425,ahır,celeiro,60
7250,gotta,tenho que,68
4142,koyu,mais escura,86
6485,geriye,para trás,55
2132,nerede,paradeiro,94
2437,topaklı,grumoso,93
9309,yedirmek,esfregar,55
8863,odunsu,woody,57
10708,asa,cetro,44
11054,azarlamak,neal.,41
14498,sanayi,industrial,18
10375,havaalanı,aeródromo,38
920,suluboya,aquarela,98
472,gaglar,gags.,74
10181,açlık,fome,48
1731,sinüs,seno,91
12127,korku,medo,27
1900,kamburlaştırmak,corcunda,89
4236,dolaşma,vagando,38
1302,güneş yanığı,queimadura de sol,95
12579,kurgu,ficção,22
2725,köleler,gentry.,91
10535,taşınabilir,portátil,45
2459,sigaralar,cigarros,55
10058,indirim,dedução,40
390,omurgalı,vertebrado,93
690,gez,retrospectiva,99
7473,skor tahtası,placar,66
2597,okuma,leitores de leitores,92
1232,bromür,brometo,96
14348,alıcı,tirando,5
2166,char,caracteres,85
3154,etkilenmeyen,não afetado,90
2697,vatansız,apátrida,86
10793,hazırlık,preparatório,43
9994,ince,afinar,48
14414,yapamamak,não pode,12
14004,giden,indo,8
2553,polinezya,polinésia,93
11025,kuyruk,cauda,34
1904,film çekmek,fazendo um filme,77
13804,olmuş,era,5
731,uygulayıcılar,praticantes,82
7261,genetik şifre,genoma,65
11633,ec,ce.,37
10735,küfür,profanidade,34
1014,oniks,ônix,98
14381,menkul kıymetler,valores mobiliários,14
10260,vesayet,wesley.,48
9192,şeftali,pêssego,53
9723,kunduz,castor,44
898,duyarsız,insensível,93
7328,memnuniyet,satisfação,68
12312,dünya çapında,no mundo todo,31
10488,kısmen,parcialmente,46
12115,kültürel,cultural,14
9874,fark etmek,entender,40
9924,arap,árabe,50
2940,ertelemek,adiar,65
4215,arkeolojik,arqueológico,36
1303,new,nei.,97
13389,vaggerler,waggers.,18
13342,tereddüt etmek,hesitar,18
7789,sıfat,adjetivo,60
13481,serin,frio,17
8521,sevk edilen,despachou,51
250,programcılar,programadores.,35
8436,yetenekleri,habilidades,27
2740,itaat,obediência,88
7127,vizalar,weys.,69
13358,kış mevsimi,inverno,18
9995,koyu kırmızı,carmesim,50
6721,doğal olarak,inerentemente,59
1333,nevermore,nunca mais,97
8586,yırtık,rasgado,60
11408,danışma,consultivo,32
4036,lensler,lentes,86
9108,kertenkele,lagarto,56
3064,baca,chaminé,82
2117,katalitik,catalisador,94
7040,izleyiciler,audiências.,34
10101,giyinmiş,vestido,31
3689,boşver,deixa pra lá,88
4653,bakış açısı,ponto de vista,83
13282,dilbilgisi,gramática,20
9567,gam,me dê,53
13322,hey,ei,19
10700,kırpılmış,cortada,31
8327,oryantasyon,orientação,37
12952,an,momento,21
9810,okyanusya,oceânia,51
9969,kaydırılmış,deslocado,21
13165,kule,torre,19
13934,daha sonra,então,6
13798,dır-dir,é,5
3450,altbilgi,rodapé,86
3105,bileşen,ingrediente,74
12128,melek,mel.,33
10866,reddetmek,declínio,17
11188,boş,vazio,38
8128,kullanım dışı,indisponível,62
2129,mavi çizgi,linha azul,94
8564,kaçınılmaz,inevitável,60
2160,konuşmacı,falador,91
1253,cilalı,polido,25
7798,pay,estaca,53
3014,yüceltmek,patrico,90
7325,kılıçlar,espadas,38
11312,gizlenmiş,escondido,39
5272,tekrarlanan,reunido,70
7272,ağlayan,choro,38
10151,durgunluk,recessão,44
4017,gündönümü,solstício,84
13640,arızalı,fracassado,12
11740,devamlı,constante,36
9652,öngörülen,antecipado,43
3910,yol kenarı,na estrada,87
5941,tortul,sedimentar,76
6179,i̇şlemci,cpu,72
11018,kelt,céltico,42
10568,tekrarlamak,replay,38
12931,oda,sala,22
13842,yıl,ano,7
8198,ağırlıklı olarak,predominantemente,62
5565,uvertür,abertura,75
11552,logolar,logos,12
12546,ödemek,pagar,25
6478,pir,pyr,73
14257,ağlar,redes,10
8257,yaban hayatı,animais selvagens,62
1769,yeniden sınıflandırılmış,reclassificado,89
11994,genişletilmiş,expandido,20
3474,acısız bir şekilde,indolor,88
11316,omuz,ombro,36
2872,esneklik,elasticidade,78
3839,renksiz,incolor,87
8186,zümrüt,esmeralda,61
3482,büyütülmüş,ampliado,57
2973,altın göz,goldeneye.,90
7353,manzara,paisagem,62
2925,altın su,goldwater,91
7632,görünüm,panorama,63
12774,güneydoğu,sudeste,26
10020,keşmir,caxemira.,49
13889,başından sonuna kadar,através,10
9324,ob,objecto,53
13154,öğrenciler,alunos,16
713,yaylı,salpiche,99
10001,öz,abstrato,47
13285,yedinci,sétimo,20
7214,kozmik,cósmico,68
7622,uygunsuz,impróprio,66
1229,bakter,sitter.,96
14430,bağlamak,ligação,24
2150,muzlu,muffed.,94
5530,bulanıklık,blurb.,76
6705,land,uma terra,72
13179,suç,ofensa,12
10701,parlak,brilhante,44
5622,tartışmasız,indiscutível,74
1692,dehidrasyon,desidratação,91
13120,gerçek,real,12
11000,ağız,boca,39
10839,dedin,deta,43
7536,işlemci,processador,60
11825,postseason,pós-temporada,35
482,epitaph,epitáfio,99
5639,floppy,mole,78
7442,yarışmacı,racecário,67
8312,durdurmak,stade.,62
9840,çoğul,plural,47
11066,rastgele,aleatoriamente,41
7658,posta ücreti,mailer.,65
12327,silâh,arma,18
1140,canını sıkma,isca,76
14298,satıcılar,fornecedores,71
1738,ezoterik,esotérico,95
5300,solcu,esquerdista,74
13835,dsö,quem,7
14480,oynamak,jogar,8
1369,işaretsiz,sem marcas,97
10300,besledi,fed.,47
7109,alımlı,encantador,49
8565,zencefil,ruivo,60
8787,nezaketsiz,incivil,58
7252,kıyafet,roupa,60
7326,sıfırla,redefinir,64
9270,havuç,cenoura,54
5791,kablolu,com fio,36
12949,uygun,adequado,16
2140,batırılmış,encharcado,87
2011,hayal kırıklığına uğratmak,desapontar,36
8248,işaretlemek,markup,62
12838,yaklaşmak,aproximação,19
1898,eyer,ey.,95
11613,yosun,musgo,37
1457,dümbelek,tabor,96
13012,yapılmamış,desfeito,23
12626,fantezi,fantasia,27
5593,mutasyon,mutação,69
14262,kurumsal,corporativo,19
13931,durum,estado,7
7488,gönderme,submissões,50
2901,bebek bezi,fralda,88
10019,kabin,cabot.,49
4396,mal,porcelana,74
11356,doğru adam,homem verdadeiro,39
652,çok lezzetli yemek,ambrosia.,99
7126,kaçan,fugindo,50
5484,süpermarketler,supermercados,64
6623,kabak,abóbora,69
10836,afgan,afegão,41
12360,kar,neve,30
8502,velayet,custódia,60
7935,kanat oyuncusu,winger,51
10387,airmen,aviadores,47
4735,paçavra,pano,70
13645,yarışma,concorrência,12
9763,ozon,ozônio,51
10601,ikna edilmiş,convencido,33
14289,makineler,máquinas,11
6144,ramazan,ramadã,75
1580,göçebe,nômade,82
4223,gölgeli,sombreado,51
5296,yavrulamak,ninhada,69
2010,eksiklik,misspelling.,64
5768,alt bölümler,subseções,52
14338,görülen,visto,12
13982,gelişim,desenvolvimento,12
9010,tekrar başlat,reiniciar,47
7064,erime,derretendo,57
4941,çamaşır,lavanderia,82
13247,yunanistan,grécia,20
13011,yoksul,pobre,23
10126,ele geçirilmiş,apreendido,38
11996,mühürlemek,foca,25
608,pedikür,pedicure,99
5095,kabul etmek,conceder,45
4933,ızgara,grade,66
5231,pervasız,irresponsável,79
11956,delik,orifício,28
10265,gözlemler,observações.,14
855,ilham,eth.,99
4192,habit,habeas,86
13653,irak,iraque,14
12392,kahretsin,porra,25
5083,çizkek,bolo de queijo,81
2232,sıkılmış,apertado,79
9326,litvanyalı,lituano,54
2869,akifer,aquífero,89
10180,arnavut,albanês,39
13641,sekiz,oito,15
4711,uykusuzluk hastalığı,insônia,83
4728,ayak parmakları,dedos do pé,54
14357,kolay,fácil,13
13329,alanlar,áreas,11
860,analiz edildi,analisado,53
11734,zincir,cadeia,33
6735,kedi balığı,peixe-gato,71
14351,koşullar,condições,10
10567,boşu boşuna,desnecessariamente,45
12142,kaçmak,escapar,26
12780,küba,cuba,25
14380,görüş,visualizar,7
2754,bira fabrikası,cervejaria,86
11800,yıldırım,relâmpago,35
12414,serbestçe,livremente,30
7659,farkında olmama durumu,esquecimento,65
9128,bayt,bytes.,50
6726,çağıran,convocado,58
14374,aralık,dezembro,6
9230,tuğla,tijolo,51
3229,sırtlan,hiena,89
2709,alevlenmiş,flared,61
4247,tortu,delito,83
8223,sonek,sufixo,58
14089,başlamak,começou,12
1126,kandırmak,bannister.,98
5874,proteinler,proteínas,35
6997,zayıf,mais fraco,70
7800,görev süresi,posse,63
13745,devre kartı,borda,13
9618,çobanpüskülü,azevinho,52
8867,şil,chileno,57
4394,moğollar,mongóis,60
1077,analiz,analisando,46
10790,modası geçmiş,desatualizado,43
3729,indiyum,índio,88
1353,örgü örmek,tricô,84
9362,mezarlık,cemitério,54
2443,atarlar,atribui,16
14018,akım,atual,8
8980,seksen,oitenta,54
9733,ay yildizi,lunar,52
4814,istilacılar,invasores,36
6764,fin,barbatana,65
10173,akdeniz,mediterrâneo,48
10075,endonezyacı,indonésio,48
491,yenileme,renovação,38
2937,zararlı,prejudicial,82
13270,sosyal,social,18
5391,camio,camafeu,78
4102,kar yağışı,queda de neve,86
9373,böcek,erro,40
6531,dua etmek,rezar,61
14294,araba,carro,11
9226,duygusal,emocional,36
1896,cinsiyetçilik,sexismo,95
14490,döndü,virado,11
5492,nargile,cachimbo de água,78
5345,kar yağışlı,nevado,80
10862,kaleci,goleiro.,35
13407,geçti,passado,10
10534,tutarsız,incoerente,45
7778,ağızlık,focinho,64
522,pamuk ağacı,cottonwood,99
2547,marul,alface,93
1841,mahkumlar,presos,91
768,kadmiyum,cádmio,99
7583,sünnet,bunt,59
5232,doğal,espontâneo,73
7822,vahiy,revelação,54
6474,artçı şokları,tremores secundários,61
11703,kolon,coluna,32
12874,güreş,luta livre,24
3131,esnemek,bocejar,87
14378,birimler,unidades,7
3632,oransız,desproporcional,82
9765,linç,lynch.,48
13759,tanıdık,familiar,13
1381,lenfatik,linfático,97
5898,marksizm,marxismo,77
11472,kudüs,jerusalém,38
8811,karaciğer,fígado,58
722,maggot,larva,96
7120,mancınık,catapulta,69
8315,hintçe,hindi,62
850,kaledonyalı,caledoniano,99
11850,oluyor,acontece,12
2387,gulba,gully,91
2791,oynanabilir,jogável,91
7210,değişmez,literal,40
12193,ne olursa olsun,sem considerar,32
391,öbür,vida após a morte,100
1849,presdiat,presidium.,95
11430,trinity,trindade,38
13812,bi̇r,um,5
2347,palal,parceiros,60
3070,çağrıştırma,conotações.,67
12452,yayılmış,propagação,27
7479,fetus,feto,67
13371,dağ,montanha,14
6779,doku,textura,63
1755,gerçeküstü,surreal.,69
5815,dang,dengue,77
8331,delikanlı,rapaz,58
10961,ejderha,dragões.,21
2686,igloo,iglu,92
8219,katoliklik,catolicismo,62
8843,dart oyunu,dardo,39
12506,dekan,reitor,29
10257,avuç içi,palma,44
13401,10.,10º,18
13467,izin,permissão,17
10239,akciğer,pulmão,45
8388,haberprint,newsprint,61
8962,tanıtım videosu,reboque,52
3533,domuz yağı,banha,88
10354,mezunlar,ex-alunos,47
1262,uyuşmazlık,divergência,65
1328,iltihap,apatia,97
11343,report,reabastecer,39
5651,ozmoz,osmose,78
12593,ambalajlama,embalagem,24
1822,taşlar,stiles.,93
3655,rarak,execuções,81
9500,merhamet,misericórdia,50
7270,kareler,praças,18
13260,banka,banco,17
12829,domuz pastırması,bacon,25
12917,karşıtlıksız,unreferenciado,24
7992,tüketim,consumo,63
4896,müteahhitler,empreiteiros,67
7298,manzaralı,cênica,68
9956,karalamak,wen.,50
8606,derinden,profundamente,60
5516,yer fıstığı,amendoim,45
8742,yıkılmış,demolido,55
62,kazıcı,escavador,91
5987,filigran,marca d água,69
4630,yanardönerlik,iridescência,82
8236,vızıltı,zumbido,61
5672,oedipus,édipo,78
8303,toylamak,tate,61
2460,shot,barraca,90
5804,doğum yeri,local de nascimento.,77
13123,rekabet etmek,competir,15
10558,yapay,artificial,44
10281,shire,condado,47
9237,katran,alcatrão,54
11322,julius,júlio.,39
12051,zemin,chão,29
2022,yer tutucu,placeholder.,94
10523,şasi,chassis,46
8245,atılım,avanço,60
10277,entelektüel,intelectual,43
10342,danimarkalı,dinamarquês,47
2746,sınır dışı etme,deportação,68
14161,çalışmak,estudar,20
13821,bu,esse,5
2310,saygısız,desrespeitoso,77
8751,akor,acor.,59
8031,cut,cutler.,63
12761,uzun saç,cabelo longo,26
8139,kızak,skid.,60
13874,orası,lá,6
11608,kaban,casaco,33
7886,aşılanmış,excedido,43
8087,yaka,colarinho,54
14301,kaygı,preocupação,11
8620,mürekkep,tinta,55
2974,manolya,magnólia,88
8293,heves,entusiasmo,62
13857,sonrasında,depois,6
4538,bazilika,basílica,83
4303,yeri doldurulamaz,insubstituível,83
1924,toplayıcı,agregador,31
2720,yangın,incendiário,88
3088,blender,liquidificador,89
1839,sertleştirilmiş,endurecido,91
861,redected,redigido,95
8587,özgecilik,altruísmo,60
11128,dağıtılmış,distribuído,24
12503,kahraman,herói,24
9868,saltanat,reinado,39
13057,incelik,inc.,22
6091,sümüklü böcek,lesma,58
10392,alev,chama,24
12497,koşucu,corredor,23
1871,akıcı,fluente,95
14134,değişim,mudanças,6
4043,basitlik,simplicidade,85
13688,milyon,milhão,12
7576,kafe,cafeteria,64
11397,çıkarım,inferido,36
11971,kamyon,caminhão,30
5146,lagün,lagoa,80
13585,doğmak,nascermos,15
11231,devriye gezmek,patrulha,31
11257,tahrip etmek,destruir,17
2596,elbise,robe.,84
10933,sigara içmek,fumaça,30
9086,defansen,defensores,57
9236,utanç,vergonha,52
11784,davranış,comportamento,35
6513,izlenimcilik,impressionismo,73
1096,kabuslar,pesadelos,62
7831,platypus,ornitorrinco,64
13089,robot,robô,21
14457,geliştirmek,desenvolver,12
1501,aktüer,atuário,90
11028,quake,terremoto,40
3006,haşhaş,papoula,89
12388,yerleşim,layout.,30
13639,maalesef,infelizmente,14
2769,eklemek,addis.,91
13840,ben,eu,5
12911,müze,museu,23
403,yumuşak,smoot.,100
12300,muhalif,dissidente,30
5025,katalanca,catalão,82
2916,kuzeyden,northerly,90
269,dik,ereto,53
1354,hep,home,97
2001,bayılma,desmaio,72
4222,fena halde,grosseiramente,85
3905,onaylama,ratificação,87
6143,asur,assírio,70
11243,filtrelemek,filtro,37
2044,antenler,antenas,64
1419,akreditasyon,credenciamento,69
12089,anlaşmak,compromisso,23
11540,gayretlendirmek,fomentar,37
1654,skrotum,escroto,95
11518,bülten,boletim de notícias,38
5538,göksel,celestial,79
11733,hasret,hasn,36
12426,süt,leite,29
7830,achilles,aquiles,64
778,yatıştırılmış,diminuiu,82
7968,mikrodalga,microondas,63
790,disail,disraeli.,99
9250,kafatası,crânio,54
4042,sakince,calmamente,86
3975,teknisyenler,técnicos,62
13367,6,6º,18
8045,mutluluk,benção,62
2319,sallanma,balançar,84
2197,güneş ışığı,luz solar,94
206,kupon,functator,100
2480,saldırgan,agressor,85
10347,tamsayılar,inteiros,38
13531,tepe,colina,14
1465,sırayla,seqüencialmente,70
5102,fir,fer.,80
8676,şarta bağlı,contingente,45
9085,esp,espanto,57
4451,mangrov,mangue,84
7105,heliler,ophélia.,69
11280,birinci sınıf öğrencisi,calouro,39
12616,para birimi,moeda,27
5566,nazlı,recatado,79
12075,gerçeklik,realidade,32
12828,bebek,bebê,25
7141,patika,patty.,67
5390,gres,graxa,78
9464,savaş zamanı,tempo de guerra,54
7726,muş,mus,51
5358,takipçi,perseguidor,75
7080,merkezli,centrado,69
13019,beyan,declarado,17
8733,bowman,arqueiro,59
12800,aktör,ator,21
8723,slayter,assassino,59
11616,ırkçılık,racismo,37
6204,yanmak,yan.,75
11474,i̇çmek,beber,30
2980,şömine,lareira,88
3692,transkripsiyon,transcrição,59
1088,kadınsı,feminino,96
5037,hoş olmayan,desagradável,79
12959,değer,valor,20
6489,utandırıcı,embaraçoso,51
11819,küme düşürülmüş,relegado,30
2442,kurnaz,astuto,93
8713,tayvanlı,taiwanês,59
6691,ihbar,concedido,66
13599,iade,retornou,11
12315,meksikalı,mexicano,30
8182,barışı koruma,paz,53
845,gol,excesso,98
14174,müdür,gerente,11
6230,berrak,absolvido,74
4300,kano,canoa,76
5798,nüfuz etmek,whomp.,77
11898,ani,rápido,30
14333,satış,vendendo,25
1640,yeniden basmak,reimprimir,69
292,inkâr edilemez biçimde,inegavelmente,82
13630,katıl,participar,11
5857,el çantası,bolsa,69
4593,paranoyak,paranoico.,83
11974,önemli ölçüde,significativamente,34
14146,isim,nome,7
11206,yarın,amanhã,40
3626,leno,lêno.,88
14147,son zamanlarda,recentemente,5
6989,omurga,espinal,70
10723,gösteri,demonstração,22
6790,bezelye,ervilhas,50
7993,serbest,libertado,63
3345,ikiyüzlülük,hipocrisia,89
7015,tapmak,adoração,63
4857,kik,esquife,79
13025,albay,coronel,22
11466,yeniden düzenlendi,reorganizado,32
2961,ata,antepassado,73
9353,seadog,cão do mar,55
13678,kurulmuş,estabelecido,12
14065,zor,duro,9
2557,hisht,hecht.,93
