ID,TURC,POLONAIS,INTERVAL
5207,saplama,myślistwo,49
7839,yalancı,kłamca,60
5371,mescit,masjid.,79
11498,gazeteler,gazety.,18
12524,julian,juliański,28
2413,tendon,ścięgno,90
12669,aktivite,czynność,12
5837,kapsül,kapsuła,64
13659,çözüm,rezolucja,14
13591,ofis,gabinet,12
9738,sessizlik,cisza,45
7206,çeyrek final,ćwierćfinał,68
3722,korteks,kora,87
6809,kaldıraç,dźwignia,68
8898,düğmeler,guziki,7
8714,şaşırtıcı derecede,zaskakująco,58
1534,aydınlanma,olśnienie,96
278,fuar alanları,teczki,99
10403,pislik,brud,45
12541,hafta sonu,weekend,26
3230,giysiler,odzież,65
11884,çevre,środowisko,32
8944,karşı konulmaz bunaltıcı,przytłaczający,41
5554,döner,obrotowy,77
9195,gemiler,statki,44
10667,vektör,wektor,42
13909,peki,dobrze,8
11965,demet,garść,33
12459,yürüdü,piechur,28
6441,su altı,podwodny,73
10998,muazzam,rozległy,41
12346,dağınıklık,bałagan,23
2866,speer,spacer.,90
5719,kukla,manekin,74
4902,tampon,zderzak,78
4648,gayri meşru,nieślubny,82
14139,karşılaştırıldığında,porównywany,12
9477,kaplamak,nit,27
3383,yavaş ilerleme,czołgać się,70
2645,otokrasi,autokracja,91
8767,her gün,codzienny,58
8601,dadı,duńczyk,54
1441,aramaiç,aramejski,96
3963,velet,bachor,82
12267,nefret,nienawidzić,27
11885,kendi,kenny.,34
3578,teorisyen,teoretyk,62
11255,kimya,chemia,39
7532,lynx,ryś,65
14095,ortalama,przeciętny,12
13789,şerefe,dzięki,12
4445,ön plan,pierwszoplanowy,83
3069,temeller,fundamentals.,37
11028,quake,drżeć,39
12747,arkadaş,przyjaciel.,16
10648,optik,optyczny,39
8182,barışı koruma,pokojowe,53
7665,dikkat,strzec się,64
1848,devamsızlık,bumelant,88
4346,mayıs günü,mayday.,84
11915,yerleşke,kampus,34
7470,imha etmek,sprzedaż,51
11097,kayalık,skalisty,34
8409,kaldırımcı,abolicjonista,58
1634,bisküvi,biszkopty,67
6960,otoban,droga wolna,64
2824,yünlü,wełnisty,90
3107,kuvars,kwarc,89
6652,tebeşir,kreda,69
9996,istikrarlı bir şekilde,stale.,49
14106,seviyesi,poziom,12
2985,yardımsever,charytatywny,88
14102,resmi,urzędnik,10
9984,reelection,reelekcja,47
1482,en kuzeydeki,najbardziej na północ,96
3845,basın odası,pokój prasowy,87
4408,tepe noktası,wierzchołek,84
6090,ayak izi,ślad stopy,71
12810,i̇sviçre,szwajcaria,25
13446,bölge,region,12
8275,yel değirmeni,wiatrak,60
7977,düğüm,węzeł,33
5245,fare kapanı,pułapka na myszy,79
10831,şikayetler,uskarżanie się,31
32,esrarengiz,zasada,89
6628,descartes,kadź,71
660,katılmak,uczęszcza,18
9428,ritim,rytm,51
6929,çeşitli,różnorodnie,69
11792,yıpranmış,noszony,35
1635,embriyo,zarodek,91
2536,kilo,kilogram,88
7274,sıtma,malaria,67
4775,oneida,onyda.,82
13767,ölü,zmarł,12
9131,arşimet,archimedes.,55
11632,yağış,opad deszczu,36
5469,yeniden boyutlandırılmış,zmienić rozmiar,70
8114,karışım,mieszanina,59
4460,quakers,kwakry,68
2063,nautilus,łodzik,94
12076,yengeç burcu,nowotwór,32
3083,ülser,wrzód,88
10152,cep,kieszeń,43
4884,ayaklı,footed.,22
6482,çevrimdışı,offline.,72
6308,karides,krewetka,73
1059,zorluk,enforcer.,32
13481,serin,fajny,16
11310,kusursuzca,doskonale,38
2989,bilgisiz,niedoinformowany,83
11061,mühimmat,amunicja,41
5397,ado,korowody,79
6079,izinsiz,niedozwolony,69
7706,alpler,alpy,61
8659,tesadüfen,nawiasem mówiąc,56
10237,anahtarlar,klucze,13
7976,benlik,ego,62
5541,kayrak yapmak,łupek,59
8947,akademisyen,uczony,40
2477,akıntı,spływ,92
5425,büyük boynuz,duży róg,79
9107,takviyelemek,suplement,42
10785,sağduyu,zdrowy rozsądek,43
6125,akılsız,bezmyślny,74
2791,oynanabilir,grywalny,91
9014,aydınlatılmış,oświetlony,55
10159,eğitimci,trener,41
11858,yükseklik,wysokość,26
2223,intikamlı,mściwy,92
3286,sinirler,nerwowość,56
10572,kızgınlık,gniew,41
6459,pas  paslanma,rdza,69
5017,römorkör,holownik,75
12999,bilinmeyen,nieznany,22
9760,sapık,sapiens.,51
9346,ilan,głoszenie,53
4255,artçı,odwód,85
7455,müzik seti,stereofoniczny,66
11542,fas,maroko,37
576,kıyafetler,outfitters.,98
2313,yenilmiş,zjedzony,93
5241,dağılma,rozpusta,21
6907,yapışkan madde,maź,69
10559,seçmenler,wyborcy,38
9794,gerilemek,napięty,49
2954,bağcıklı,sznurowany,63
12075,gerçeklik,rzeczywistość,32
11363,finalistler,finaliści.,34
13552,uygulamak,stosuje się,12
14081,haberler,aktualności,12
8153,yeniden kazanmak,wracać,39
12593,ambalajlama,opakowanie,24
10563,tıkanıklık,zatykanie,42
1769,yeniden sınıflandırılmış,przeklasyfikowany,89
5068,aşağı çek,rozbierać  opuszczać,81
12016,stok  mevcut,zbiory,29
12545,uydu,satelita,26
13900,iş,praca,5
9537,akşam yemegi,kolacja,52
9247,jenny,przędzarka,52
9859,unutulmuş,zapomniany,50
11482,devrimci,rewolucyjny,36
4726,biriktirme,zaległości,79
7533,yün,wełna,65
10511,sıvı,płyn,40
12463,tayvan,tajwan,28
6414,sancak,sanger.,73
10016,ölümlü,śmiertelny,38
9508,öfkelenmek,wściekłość,44
10530,koordinatlar,współrzędne,25
8863,odunsu,drzewiasty,56
9068,hentbol,gra w piłkę ręczną,54
8708,tırmanmak,wspinaczka,32
13575,bob,pion,15
9062,şişe,butelka,45
9279,puka,krążek do hokeja,54
9220,gözaltına alınmış,zatrzymany,51
6536,cinas,gra słów,68
5488,ter,pocić się,72
12457,sezmek,sep.,28
1188,vigilante,samozwańczy stróż prawa,85
707,slapon,slone.,99
2901,bebek bezi,pielucha,87
13343,düzgün bir şekilde,odpowiednio,18
609,aristokratik,arystokratyczny,87
11404,hanım,sm,38
8564,kaçınılmaz,nieunikniony,59
4519,aşmak,najechać,75
11738,gregoryen,gregoriański,35
7223,konektör,złącze,64
8437,cesaret etmek,odważyć się,52
13520,sayısız,liczny,14
9615,özetlemek,podsumować,41
8814,sawyer,tracz,57
3330,çıngıraklı yılan,grzechotnik,88
11113,cezayir,algieria,40
5440,aliquot,podwielokrotność,79
3510,çeşme yapmak,holowniczy,57
4908,plansız,nieplanowany,81
11193,hull,kadłub,39
13292,ürdün,jordania,19
14385,varlıklar,aktywa,43
5774,hazırlanmış,ukuty,18
1408,uyuyan kimse,podkład,93
5740,veteriner,weterynaryjny,77
10241,berber,fryzjer,47
9954,çardak,budka,48
9309,yedirmek,wcierać,54
2388,yeniden tanıtılan,ponowne wprowadzone,82
13389,vaggerler,zakładki,18
4662,aşırı dozda,przedawkować,79
2920,anglian,angliński,88
2226,eksenel,osiowy,93
1930,esaret,niewola,94
11557,shakespeare,szekspir.,37
2534,till,tilman.,92
10655,kampanyalar,kampanie,16
14120,yer,miejsce,6
2633,yükseltici,wzmacniacz,80
6988,miyav,miauczeć,69
10406,tencere,garnek,43
10271,veasel,łasica,46
13154,öğrenciler,uczniowie.,15
7705,yerleşimciler,osadnicy,61
2217,asimetrik,asymetryczny,88
8214,nöbet,napad,59
1908,parıltılı,rozjarzony,76
11318,margaret,małgorzata,38
13875,onlara,ich,6
2504,dörtlü,czwórka,78
11568,artık değil,nie więcej,37
8967,mod,nastrój,56
8771,tapu,czyny,53
11150,saklamak,ukryć,31
8432,lityum,lit,60
13159,kriz,kryzys,20
10824,ustura,brzytwa,42
12158,şeytan,diabeł,22
12733,acele,gwałtowny,15
9354,hakem,sędzia,35
8399,gun batimi,zachód słońca,60
13776,tur,wycieczka,12
6371,sokağa çıkma yasağı,cisza nocna,69
3852,dallanmış,rozgałęziony,30
14247,güç,siła,9
10771,ıslak,mokry,41
5791,kablolu,podłączony,35
3390,düşmanca,nieprzyjazny,88
2444,nöbetçi,wartownik,88
6779,doku,tekstura,62
11133,on altı,szesnaście,40
7828,tripod,statyw,62
6477,pate,łeb,72
2677,tarım,rolny,88
1273,değerli taş,kamień szlachetny,90
12013,telaş,walkie,33
3278,kuan,küan.,88
1103,sorti,wypad wojsk oblężonych,59
9821,tuzlu,saltina,50
2327,madenci,górnik,41
7660,bel,talia,59
537,fes,fez,99
12641,hafifletmek,rozjaśnić,26
321,cochlear,ślimakowy,100
8999,vinç,dźwig,55
12427,seçilmiş,wybrany,29
14405,ekim,październik,6
7357,frenler,hamulce,41
13167,git git,idź idź,20
2079,basur,hemoroidy,93
7875,temizlik,oczyszczanie,60
3149,sexton,zakrystian,89
2303,sapma,ugięcie,64
8709,sonny,synek,58
7747,kederli,kulminacja,45
10143,aristo,arystoteles.,47
3234,rouse,obudzić,81
5186,katsayılı,współczynnik,75
11416,geçit töreni,parada,36
4777,sendikalı kimse,unionista,73
121,nişasta,skrobia,97
10165,durdurulmuş,przerwany,27
7517,merkezler,centra,19
13690,para,pieniądze,14
9419,peri,wróżka,52
4101,şarap evi,winehouse.,86
1116,şezlong,zegar słoneczny,94
90,amfizem,rozedma,100
10920,yetişkin,dorosły,38
12163,newton,niuton,31
3418,ormancılık,leśnictwo,88
13668,girdi,weszła,12
9225,görüntüler,wyświetlacz,16
8989,daha net,wyraźniejszy,56
8542,değişiklikler,modyfikacje,44
4363,onurlu,zaszczycony,17
5786,erkekçe,męski,76
1314,yetersiz beslenme,niedożywienie,97
4391,su kemeri,akwedukt,83
1654,skrotum,worek mosznowy,95
9426,uzmanlık,ekspertyza,53
6176,şurup,syrop,74
11943,kalıcı,stały,26
9281,ilişkiler,relacje,30
13384,kesmek,ciąć,16
12782,çizgide,inline.,25
9890,kutsal,poświęcony,49
6717,alkışlanmış,uznany,58
3591,mantis,modliszka,88
4207,tazmin etmek,kompensować,46
4693,karikatürist,rysownik,71
3958,bilinçaltı,podświadomy,86
10990,gunes isigi,światło słoneczne,41
7889,davranmak,zachowywać się,46
14186,alınmış,zajęty,9
1723,övmek,pochwalić,60
9282,garantili,zapewniony,32
13133,çekişme,debata,18
5720,modlar,tryby,38
7084,saxony,saksonia.,68
8192,flamalar,streamery,53
5693,tatlı su,słodka woda,77
10280,filipo,filipiński,45
5345,kar yağışlı,śnieżny,79
13664,yerel,lokalny,13
7381,kullanışlı,poręczny,66
11011,kaplumbağa,żółw,37
2314,sevinmek,radować się,88
855,ilham,eth.,99
4995,sfenk,sfenowy,81
4298,en soğuk,zimniej,84
4330,grimes,grymaty,82
3998,sisli,mglisty,86
10886,önyargısız olma,oderwanie,34
3790,bisikletçi,rowerzysta,62
12809,rüşvet,stóg,24
8761,silikon,krzem,56
1642,affedilmiş,wybaczony,96
8575,diktatörlük,dyktatura,55
4183,pankreas,trzustka,85
11892,sözleşmeler,konwencje,16
1668,şaşırtmak,popijawa,96
1501,aktüer,specjalista od ubezpieczeń,90
11696,vay,wow,35
11891,redskins,czerwonoskórzy,33
12755,güneybatı,południowy zachód,25
7956,bükreş,bukareszt,63
8357,on altıncı,szesnasty,61
9039,yeniden düzenleme,remontowanie,53
6216,batmak,beatrice.,74
7538,fix,szeptem.,65
2786,coşkun,cushing.,89
1186,silinmez kalem,sharpie.,98
9893,heykel,rzeźba,48
4276,yeraltı dünyası,męt,84
1160,capuchin,kapucyn,98
4557,savuşturma,parować,81
4138,yüce,wszechmocny,85
1528,mesane,pęcherz,96
8724,dab,zimnica,58
8705,erdem,cnota,54
5614,jumbo,landara,76
10395,denizaltı,łódź podwodna,44
12015,başıboş,pnący,32
3435,skin kafa,skinhead.,83
12384,alt,pod,28
2898,intercollegiate,międzyuczelniany,90
1589,sesli harf,samogłoska,78
14086,askeri,wojskowy,12
1037,kaçış,uciekinier,97
12103,dönüştürmek,konwersja,21
14150,hünerli,zdolny,6
14140,büyük ihtimalle,prawdopodobnie,5
9958,i̇skoçlar,szkot,35
6866,uzun zaman,długi czas,70
14435,kazanmak,wygrał,9
13877,mayıs,móc,5
10421,matris,matryca,45
4007,perişan,spustoszony,80
14430,bağlamak,obligacja,24
7057,lanker,ułan,49
4362,itiraf etmek,wyznać,47
8186,zümrüt,szmaragd,60
6467,argent,srebrzysty,73
7867,ücret,wynagrodzenie,34
12235,hapishane,więzienie,20
13547,formül,formuła,16
2358,tuzdan arındırma,odsolenie,92
12005,garip,dziwne,29
11479,yasama,legislatura,34
9731,donör,dawca,46
2423,habersilik,warty opublikowania,92
593,kromatin,chromatyna,99
13574,olimpiyat,olimpijski,12
12357,kurumlar,instytucje,7
10561,piyano,fortepian,44
6970,sulandırılmış,odtworzony,63
11378,savaş şirketi,warcraft.,38
10389,flagstaff,maszt,46
14179,kazanç,zyski,17
2285,spor ayakkabı,trampki,90
8296,sakatlamak,kiepski,60
5814,güven,poleganie,76
8830,değişmemiş,niezmieniony.,57
549,mucizevi,cudowny,86
6224,hamamböceği,karaluch,74
9791,hür,ech.,50
1261,alay,kpiny,38
4611,diskalifiye etme,dyskwalifikacja,79
12789,zayiatlar,ofiary wypadku,22
4199,küçük harf,małe litery,85
9549,otobüsler,autobusy,51
10263,nakavt,nokaut,46
5548,lizjik,lysergiczny,78
2106,muhafızlar,strażnicy.,94
14296,bitti,zakończyło się,8
14022,polis,policja,12
10304,rozet,odznaka,42
995,dedelemek,wog,98
11353,belçikalı,belgijski,38
12872,kaybetmek,stracić,15
1270,arketip,archetyp,90
10852,altyapı,infrastruktura,42
12207,pringle,pringringowy,31
2172,tavşan,króliki,39
1400,en parlak,najjaśniejszy,96
11023,vurgu,podkreślenie,41
4282,mülayim,mdłe,84
11118,yd,yt.,38
13798,dır-dir,jest,5
12284,ilmi,naukowy,30
10211,yengeç,krab,46
8075,sünger,gąbka,62
8943,gerçi,aczkolwiek,56
9568,oyun makinesi,arkada,52
7450,tutukluk,pozbawienie wolności,65
7425,en sert,najtrudniejszy,66
13044,önem,znaczenie,12
11802,kapasite,pojemność,33
470,başrahip,opat,98
6812,diyot,dioda,69
9994,ince,chudy,48
5258,hevesli,entuzjastyczny,44
2024,kötülük,złośliwość,91
3029,zamir,zaimek,81
11394,bölme,izba,30
3242,enfiye,tabaka,89
4122,bootleg,kopia piracka,73
5138,ağırlık kaldırma,podnoszenie ciężarów,79
14257,ağlar,sieci,9
8869,meşhur,notoryczny,54
7094,pire,pchła,67
3964,yeniden dağıtılmış,redystrybuowany,74
14030,versiyon,wersja,10
6691,ihbar,obdarzony,65
14493,öyle gibi,wydaje się,10
11274,balıkçı,rybak,38
4593,paranoyak,paranoidalny,82
9430,heyecan verici,ekscytujący,38
11260,kil,glina,39
10972,güçlendirme,wzmacniający,21
8376,kendinden emin,pewni,37
2862,lezzet,smaki,52
13869,çok,taki,5
5762,taklit,udawanie,48
14517,batılı,zachodni,12
11446,onsekizinci,osiemnasty,38
2505,kıllı,włochaty,92
2160,konuşmacı,gaduła,91
2614,çocuk yuvası,przedszkole,90
11336,çekilmiş,wycofane,38
12805,uçmak,latać,15
1518,malleus,młoteczek,96
8327,oryantasyon,orientacja,36
14192,kabul,zgoda,12
8360,kurdele,wstążka,55
12630,tesis,obiekt,22
1259,birleştirme,złożenie,23
7075,meşruiyet,prawowitość,68
9485,çocukça,dziecinny,52
768,kadmiyum,kadm,99
12664,öte,poza,26
12645,soruşturma,dochodzenie,19
900,dehşete düşürmek,deus.,98
13931,durum,państwo,7
9487,beck,skinienie,52
13453,sanatçı,artysta,14
6271,hassas,wrażliwy,67
8718,şapka,kapelusze,31
14401,özel,konkretny,9
5655,step,stephane.,77
14236,öldürülmüş,zabity,12
14252,sunucu,serwer,7
5506,kararsızlık,niestabilność,78
5994,likör,trunek,72
5229,hazar,kaspijski,80
13088,duvar,ściana,19
2945,kulaklıklar,słuchawki,84
2529,tomurcuklanmak,drgnąć,91
8605,kesir,frakcja,49
953,yapraklar,płatki,91
1369,işaretsiz,nieoznaczony,97
12960,körfezi,zatoka,23
13099,en büyük,największa,21
10468,varsayım,założenie,39
8954,rondan,ronde.,56
13564,basketbol,koszykówka,16
14347,çaba,wysiłek,7
6645,gözetleme,przeoczenie,70
11994,genişletilmiş,rozszerzony,19
8223,sonek,przyrostek,57
4164,lâhana salatası,kolesław,85
12127,korku,strach,26
2085,paraşütçü,spadochroniarz,54
12112,kuveyt,kuwejt,32
5927,baş ağrısı,bół głowy,71
13252,yağmur,deszcz,17
5342,çok yıllık,bylina,77
9993,her yerde,wszędzie,49
3903,pürüzsüzce,płynnie,86
719,daha ince,cieńszy,99
13262,ticaret,handel,15
4731,kütüphaneci,bibliotekarz,77
3406,ezici biçimde,przemożnie,88
4993,arabacı,rydwan,73
6850,kalıba dökmek,pleśń,60
1628,iğne deliği,pinhole.,96
8251,ufuk çizgisi,sylwetka na tle nieba,61
9114,kullanılmayan,nie używany,52
10776,hayal etmek,wyobrażać sobie,35
13524,eko,echo,16
11895,salgın,wybuch,33
14123,sonuç,wynik,8
9678,istikrar,stabilność,37
10225,fosil,skamieniałość,32
10657,kör,ślepy,37
5839,zaman aşımı,koniec czasu,62
2660,en zengin,najbogatszy,91
3549,eklem bacaklı,artropod.,87
11323,yalak,koryto,38
5151,sporcu,sportowiec,80
10348,küçük,drobiazgowy,46
6557,disprosia,dyprowia.,72
10458,itiraz,sprzeciw,14
8987,yazım hatası,typo.,36
3501,çentik,karb,60
10558,yapay,sztuczny,43
13674,çok güzelsin,działka,13
7440,pahalı,kosztowny,66
556,geri sıçrama,bebunceback.,99
13122,yıldızlar,gwiazdy,11
13581,hintli,indyjski,13
1449,yeniden kullanmak,ponownie użyty,63
6011,cırtlak,zagroda,75
14424,özellikle,zwłaszcza,12
14358,harcama,wydatki,32
12774,güneydoğu,południowo-wschodni,25
381,viceroy,wicekról,98
11488,e,ea.,37
7741,konferans salonu,audytorium,63
5821,hazırlık yapmak,przygotować się,74
10357,ermeni,ormiański,42
9561,köri,curry,48
3393,slovence,słoweński,88
11003,kahve,kawa,41
6785,asetil,acetyl,69
8589,doser,dawcer.,59
7376,değerlendiriciler,asesory,66
10032,varsayılan,domyślna,45
6920,grange,folwark,69
14432,sigorta,ubezpieczenie,17
12410,şımartmak,wright.,29
5490,devekuşu,struś,77
2378,bileklik,bransoletka,88
7698,karbonkül  şirpençe,ropień,64
11400,uyarıcı,warner.,38
8645,barınak,schron,49
12183,intihar,samobójstwo,30
10969,gelenek,tradycja,21
5996,yıldız çiçeği,aster,75
7212,tartmak,ważyć,50
8168,ısıtılmış,ogrzewany,22
11457,baltık,bałtycki,38
11665,duvarcı,mason,34
12632,yüzey,powierzchnia,25
14454,alış,kupowanie,34
13781,zafer,zwycięstwo,12
9120,toplu iğne,szpilka,45
4668,asalet,szlachta,82
7766,zorbalık,znęcanie się,49
2938,kavramak,zrozumieć,87
6676,katır,muł,63
6143,asur,asyryjski,69
11317,çalınan,zapukany,27
7380,sq,kwadrat,66
12318,vahşet,walter.,30
1190,titian,tycjanowski,98
14284,rağmen,chociaż,6
13341,şair,poeta,18
12273,salı,wtorek,30
1707,ateş topu,kula ognia,93
10897,çoban,pasterz,41
3033,denetçi,rewident księgowy,88
4994,güçlük,elektrownia,75
13193,manuel,podręcznik,19
5389,alaycı,cyniczny,62
13643,köy,wioska,13
6243,isimlendirme,nomenklatura,73
12173,onbir,jedenaście,31
12143,kuş,ptak,28
10183,emin değil,niepewny,47
12729,binici,jeździec,19
6351,kefalet,kaucja,64
11504,on dokuzuncu,dziewiętnasty,37
10202,şükran günü,święto dziękczynienia,47
9199,yıldız işareti,gwiazdka,53
10246,cadılar bayramı,halloween.,47
13834,yukarı,w górę,7
4463,metinsel,tekstowy,81
1013,bossi,apodyktyczny,98
9353,seadog,wilk morski,54
0,niyet,intencje,8
7306,pezevenk,sutener,65
11190,korsanlık,piractwo,39
13974,birleşik,zjednoczony,7
9355,vong,wong.,54
8427,volkanik,wulkaniczny,59
570,çiftlik arazileri,pole uprawne,97
11155,maceralar,przygody,31
6209,etekler,peryferie,74
9093,mezun olmak,absolwent,39
7213,kız çocukları,córki,37
4031,kurabiye,ciasteczka,27
8838,cesur,odważny,27
6786,lordlar,lords.,18
11383,bolca,mnóstwo,38
13832,vardı,miał,7
2550,kenevir,konopie,92
4111,kısaltmak,skracanie,40
5744,deneyimsiz,niedoświadczony,77
5333,gadtaşı,goguś,79
9695,adobe,cegła suszona na słońcu,51
11008,elçilik,ambasada,38
361,ayak izleri,ślady,99
12379,ağırlık,waga,27
297,üs,wykładnik potęgowy,91
5939,yedi kat,siedmiokrotnie,76
11704,küre,glob,35
8905,emme,emmy.,57
12889,kalp,serce,19
7614,ilginç bir şekilde,co ciekawe,65
5953,ferah,fretka,75
2367,gelişmek,prosperować,59
4435,hemşireler,pielęgniarki,42
9968,acı biber,czerwony pieprz,49
13641,sekiz,osiem,15
9916,hüküm,zaprowiantowanie,42
12286,en son,najnowszy,30
1115,joie,joia.,98
1813,laer,chytre spojrzenie,94
7579,kıvrılmış,zgięty,65
6147,tazminat,remont,70
11067,en güçlü,najsilniejszy,41
10219,çarpışma,starcie,35
8482,tahıl,ziarno,54
9771,lif,włókno,49
7986,sersemlemiş,oszołomiony,47
6787,uzaktan,zdalnie,42
10804,teslim,poddanie się,32
13700,londra,londyn,14
9648,öğle yemeği,obiad,51
7375,etkisiz,nieskuteczny,63
4821,i̇skandinav,skandynawski,78
12268,müslüman,muzułmański,24
1836,maidenhead,dziewictwo,95
860,analiz edildi,analizowany,52
3469,fob,kieszonka na zegarek,88
11468,kamış,pręt,36
7718,çelişki,sprzeczność,38
7102,sesçi,wokalista,64
7642,önlemek,preludium,62
7040,izleyiciler,publiczność,33
6638,manastır,klasztor,65
13226,ileri,naprzód,11
2255,göçmen,migranci,73
14009,verim,wydajność,12
5349,fışkırtma,tryskać,78
12351,örümcek,pająk,29
14467,tartışılmış,omówione,7
1403,manipülasyonlar,manipulacje,43
7772,nitrat,azotan,61
7101,verici,nadajnik,62
2359,en komik,najzabawniejszy,93
11970,getirme,przynoszący,6
11480,kafalar,heads.,11
11939,dik başlı,nieobliczalny,33
8254,keman,skrzypce,61
1099,şenlik,fest,98
2754,bira fabrikası,browar,85
3907,son derece,niezmiernie,86
6106,hortum,wąż gumowy,72
3523,brash,rumowisko,88
8355,verimsiz,nieproduktywny,61
11148,indirmek,pobieranie,31
9783,katlamak,zginać,38
6428,tedavi,traktowanie,24
14118,verilen,dany,12
6601,tırtıl,melodie.,42
6513,izlenimcilik,impresjonizm,72
13149,şef,szef,16
10843,aşama,szczebel,41
5696,ekşi,opasnik,77
4774,narenciye,cytrus,82
672,açık tonlar,ocenę,96
3214,feldispat,skaleń,89
2854,ayırt etmek,rozeznać,79
9141,kitapçı,booker.,55
4124,hoşgörü,wyrozumiałość,71
5403,orman yangını,pożar,67
2482,lavanta,lawenda,92
10523,şasi,podwozie,45
13073,basit,prosty,21
8019,sulh,patena,62
4114,kısa gösterim,stenografia,73
10964,harcamak,wydać,32
11734,zincir,łańcuch,32
10356,kurtulanlar,ocaleni.,37
6867,küçümsemek,pogarda,68
1694,sabok,slappy.,96
12079,bahçe,ogród,26
1748,yidiş,jidysz,95
12199,kapı,drzwi,27
2348,yapmamalı,nie powinien,93
6025,tek taraflı,jednostronny,58
3303,reçete,recepta,84
5853,kızartmak,graal,76
