ID,TURC,RUSSIAN,INTERVAL
1820,sherpa,шерпа,88
370,tüylü,ценообразование,100
11139,kabul edilemez,неприемлемый,36
10417,susan,сьюзен,41
3951,duraklat,пауза,72
3785,midshipmen,мидшам,84
14480,oynamak,играть,7
9962,tuvalet,туалет,45
14477,firmalar,фирмы,36
3724,ard,арендовать,84
4137,sınıf,школьный класс,75
10608,gandhi,ганди,40
5341,paranormal,паранормальное явление,75
10261,partizan,партизан,37
9097,iyodür,йодид,51
12953,geçersiz kılmak,переопределять,19
4121,döşeli,мощеный,61
11237,cin,генерал,35
11968,disney,дисней,29
11078,dramatik,драматический,30
12997,hamilton,гамильтон,19
5938,veronik,вероника,58
14346,reklam,коммерческий,9
279,festa,фест,100
9211,solunum,респираторность,50
7270,kareler,квадраты,15
10751,fraser,фразер,38
4456,kartezyen,декартовать,81
8962,tanıtım videosu,трейлер,47
9079,kız arkadaşı,любимая девушка,50
970,kalori,калорийность,88
13767,ölü,умерла,10
8833,nervosa,нервоза,53
4687,zapt etmek,бордюр,68
12007,col,уполномоченный,28
2605,mika,слюда,90
2103,gallik,галлуп,92
6637,florin,фтор,66
6861,ras,раза,28
6638,manastır,монастырь,62
952,fırtına,шквал,90
11433,yenilmez,непобедимый,34
5498,ddt,ддт,75
14055,gelmek,приходить,7
8731,felis,фелис,54
7646,od,од,61
3552,ferah,просторный,86
6343,boğazlar,проницательность,42
1764,engelleyici,блокировщик,84
13190,nüfus,население,15
10904,depolamak,место хранения,38
13085,tartışma,противоречие,8
8073,karaya,на берегу,58
10090,vazgeçmek,воздерживаться,43
12814,tahmini,оцененный,16
3417,sagan,саган,87
13154,öğrenciler,студенты,13
8928,bir çeşit yöresel kore yemeği,кимчи,52
4002,manhunt,маховица,82
12936,liman,порт,19
8507,nesli tükenmekte olan,находящихся под угрозой исчезновения,52
6940,faks,факс,64
5200,kedi yavrusu,котенок,71
5924,hottest,жаркий,72
14200,aksiyon,действие,9
11511,krem,крем,33
5030,tra,трасса,77
7738,doğrulanmamış,неверно,46
11337,bok,дерьмо,34
10072,efsanevi,легендарный,44
13437,te,театр,14
5512,çeker,вытягивает,18
14263,t,т,5
11691,görevlendirilmiş,назначенный,25
2892,çırpılmış,взбиты,55
13650,yasal,юридический,8
2534,till,типман,90
12435,dc,округ колумбия,25
9236,utanç,стыд,46
406,mekong,меконг,100
11004,bernard,бернард,38
7083,domino,домино,59
13348,nd,поведение,15
14311,okul,школа,6
11338,sürmüş,заново,35
11028,quake,землетрясение,36
7614,ilginç bir şekilde,интересно,62
9731,donör,донор,41
3548,amip,amoeba.,86
3712,scuba,подкубант,85
6820,ayda iki kez,раз в полмесяца,66
14165,şehir,город,8
12528,odun,древесина,19
11321,triş,треск,34
4576,kaçakçılık,контрабанда,72
14121,yapımı,изготовление,5
9959,garfield,гарфилд,45
4397,beaufort,борфорт,81
12320,gloria,глория,26
1030,yarborough,ярборо,97
8049,toplanmak,собираться,24
605,bitkin,наезжать,99
13554,takdir edilen,ценится,9
5072,chinatown,китайский квартал,77
13477,philadelphia,филадельфия,14
2207,kılcal damar,капиллярный,89
11957,bronz,бронза,29
6659,yüzyıllık,столетний,67
9328,linda,линда,49
4698,mete,мети,73
10354,mezunlar,выпускники,42
5161,peregrine,переживание,76
3760,sınavlar,экзамены,64
11800,yıldırım,молния,30
3873,yaya,пешеходный,76
10186,şarbon,сибирская язва,43
14094,en iyi,лучший,8
13492,kamyonet,ван,14
5436,andromeda,андромеда,75
3875,anomali,аномалия,71
7128,valentin,валентин,64
3926,karantina,карантин,77
13533,juan,господин,13
3470,kaput,капон,76
14239,temel,база,9
8865,berkshire,беркшир,53
12812,dokunma,трогать,18
10288,sidney,сидни,42
10287,chester,честер,42
8520,poz veren,поставленный,38
11816,sahtecilik,подделка,27
8283,fibroz,фиброз,57
7901,marslı,мастерство,58
12531,malo,мало,24
9976,ortodoks,православный,44
4140,bedevi,бедуин,77
14071,sağ,верно,8
3466,ihraççı,эмитент,85
5738,yoksun,погибли,63
13974,birleşik,объединенная,7
1058,zalim,рвение,97
14179,kazanç,заработок,14
9286,etkileşimli,интерактивный,29
13512,taç,корона,13
10229,dışkı,фекалии,42
13491,potansiyel olarak,потенциально,12
4902,tampon,бампер,74
3481,daha parlak,яркий,86
10768,tohumlar,семена,13
12382,kısa bilgi,краткий,23
5539,hoyu,гаага,74
3443,fantasia,фантазия,86
6360,sarkık,ванкер,69
13780,y,у,12
14333,satış,продажа,21
13325,sigortalamak,застраховать,14
8276,pike,щука,51
460,bağımlılık yapan,привыкание,23
10846,ot,ов,38
5414,yüzdürme,плавучесть,75
12608,çöl,пустыня,22
12809,rüşvet,рик,21
4942,memnuniyetle,с радостью,78
13217,hiç biri,ни один,17
11333,kemik,кость,29
10710,düzine,дюжина,28
9197,bumblebee,шмель,50
14044,oranlar,ставки,7
5374,hula,хула,75
5611,targeman,таргерман,74
9099,yerleştirme,размещение,50
4540,bobcat,бобсат,65
6374,çökmek,спад,57
11062,sırpça,сербский,37
12804,göz,глаз,16
2786,coşkun,подувана,88
2372,posta kutusu,почтовый ящик,88
9052,ateizm,атеизм,52
14439,aracılığıyla,с помощью,9
683,yem,корм,98
12707,taş,камень,19
2875,elmadan yapılan bir içki,сидр,88
9535,ertelenen,перенесенный,42
11714,anaheim,анахайм,31
11113,cezayir,алжир,37
5754,palsi,паралич,73
12006,i̇l,il.,28
2461,toa,тонар,90
5770,boa,боевый,72
10017,johannes,йоханнес,44
13620,afrikaalılar,африкаанс,12
6539,birleşme,объединение,67
2785,yeni market,новый рынок,89
2746,sınır dışı etme,депортация,63
12862,vahşi,дикий,20
13177,anket,опрос,14
14243,tamamlandı,сделанный,9
1601,torna,уточнение,94
6061,uzun süreli,продлен,63
12743,maksimum,максимум,22
1916,manifoldlar,многообразие,65
10971,jackie,джеки,35
6963,afrodit,афродита,65
4720,amtrak,амтрак,79
7672,pg,сосредоточение,61
11581,roosevelt,руозвельт,32
9493,molekül,молекула,44
5131,folik,фолиевый,77
10927,plastik,пластик,36
239,göze çarpmayan,неотложен,100
5783,nostaljik,винтаж,73
4301,brokoli,брокколи,81
11356,doğru adam,настоящий мужчина,34
6285,inhibitör,ингибитор,63
2546,nükleolus,нуклеол,90
446,karaktersiz olarak,нехарактерно,88
12515,karmaşık,сложный,22
12509,onuncu,десятая часть,23
1212,allah allah,гош,97
8667,fildişi,слоновая кость,54
9491,belgrad,белград,48
2659,açık bir şekilde,усердно,90
12102,protokol,протокол,26
13648,mutlaka,обязательно,12
11736,perry,перри,31
4618,weymouth,уэймут,80
8385,barut,порох,56
12015,başıboş,бессмысленный,28
1788,sora,сора,94
3687,ukulele,укулеле,85
108,itfaiyeci,пожарный,100
4950,etimoloji,этимология,66
1204,şeker kamışı,сладкая палочка,97
7482,silahsızlanma,разоружение,62
11336,çekilmiş,снятый,35
13983,yardım,помощь,6
11039,koloni,колония,21
7004,ballpark,балчан,55
10275,ottop,отто,42
8784,uzay aracı,космический корабль,53
9523,reenter,реэнтер,47
9697,ufo,нло,45
7113,öklid,евклид,64
28,kırınım,дифракция,100
3795,airdrop,воздушный воздух,74
798,porselen,фарфор,98
11001,fe,фе,38
5137,illuminati,иллюминаты,77
13493,internet üzerinden,онлайн,14
1308,swami,свами,94
4921,en sıcak,теплый,78
1342,nanometre,нанометр,96
7342,çömlekçilik,гончарность,62
5777,dlr,длр,73
704,nacho,начо,98
883,incece,тонко,97
669,kabarma,опухать,67
7238,bismarck,биммарк,63
10940,kret,гребень,35
6296,yaşam tarzı,стиль жизни,63
6100,çardak,arbor.,71
2629,tula,тула,90
11075,i̇daho,айдахо,37
14213,birlik,союз,10
2079,basur,геморрой,91
2204,yakınsak,конвергент,47
5103,rude,звание,76
8574,çakmak,легче,54
4169,bıyık,усы,79
8438,ortaya çıkma,экспозиция,55
13056,graham,грэм,18
334,sahtekârlık,нечестность,99
5432,romano,романо,75
12373,güncelleme,обновить,7
331,tipi,типика,100
9252,metrik,метрика,48
6017,miriam,мириам,71
8120,softball,софтбол,58
9728,çalışan,работник,21
10907,benedict,бенедикт,38
5290,urdu,урду,76
4405,gizlemek,секретность,81
4448,josephine,джозефина,81
6372,armageddon,армагеддон,69
13099,en büyük,крупнейший,18
9246,yörüngeler,орбиты,14
82,peabody,пибоди,100
5084,hırsızlar,воровство,76
8396,prestijli,престижность,56
13760,prix,приоритет,12
4824,distribütör,распределитель,69
4039,tertemiz,безупречный,82
6488,çarpık,деформироваться,58
2247,değerlik,валентность,91
10986,hibrit,гибридный,37
14493,öyle gibi,кажется,9
4625,spor,спорный,70
14039,yine de,однако,6
364,noblemen,дворян,100
6606,süslü,изысканный,61
2540,hata,провал,80
1740,fakir,беднее,94
6505,döngüsel,циклический,67
11319,alice,алиса,35
6846,ik,ик,66
10099,petersburg,петербург,43
2707,sıra,очередь,81
11248,sonsuzluk,бесконечность,35
5085,brendi,бренди,77
7198,geri tepmek,отдача,62
1481,antivirüs,антивирус,95
13089,robot,робот,17
10134,papua,папуа,43
12175,eş,жена,27
11722,hudson,гудсон,31
4206,slaytlar,слайды,41
4437,doyer,деформация,79
9225,görüntüler,дисплей,14
7257,hajj,хадж,63
4582,loto,лото,80
7887,aero,аэро,60
13894,bunlar,эти,7
13269,teori,теория,14
425,süpermarin,супермарин,100
13254,asya,азиатский,16
10921,piramit,пирамида,32
12310,çocuk büyütmek,рост,20
5612,ergenlik,созревание,74
1411,dişli,редуктор,27
10368,taco,тако,41
3529,hidroponik,гидропоника,83
9659,porter,портье,46
2017,doodle,каракули,90
6121,acımak,жалость,64
2258,cassiopeia,кассиопея,91
12994,büyüklük,величина,19
7775,antoni,антоний,60
6323,burr,заусенец,70
8494,pointer,указатели,42
607,senaryo yazarı,сценарист,99
5746,loa,лома,73
1682,röportajlar,интервьюирование,86
7221,şartlı serbestlik,промежуток времени,62
13044,önem,значимость,10
250,programcılar,программисты,30
13679,hindistan,индия,12
7571,züppe,плоть,56
6001,dunkirk,дюнкерк,71
3781,en derin,самый глубокий,84
12767,on yıl,десятилетие,18
7821,kabal,кабал,59
9550,antarktika,антарктида,48
9603,beslenme,питание,45
11142,lib,либ,36
13616,ziyaret,посещение,11
12245,prenses,принцесса,26
1839,sertleştirilmiş,укреплен,88
2989,bilgisiz,uninformed,80
10092,solomon,соломон,44
4083,kar arabası,снегоход,80
2088,debusussy,дебюсси,92
3506,radix,редикс,86
9660,kalsiyum,кальций,47
9013,çekilmek,в отставку,25
11152,voleybol,волейбол,36
13461,daha kısa,короче,14
4128,balo,выпускной вечер,81
5619,spektroskopi,спектроскопия,74
9862,trajedi,трагедия,43
4400,freeport,свободный порт,81
10015,direktörler,директора,18
