ID,TURC,CHINESE,INTERVAL
4731,kütüphaneci,图书管理员,74
7322,bitki örtüsü,植物群,63
6137,oter,auteur.,72
11070,kanıtlanmış,验证,37
2946,keçi,山羊,46
11879,rs,卢比,30
6876,tundra,苔原,67
9840,çoğul,复数,42
13697,stephen,斯蒂芬,12
1810,uzun süredir,长寿,94
9872,eşcinsellik,同性恋,37
5513,sezgisel,直觉的,60
7834,sylvia,西尔维亚,61
6451,aryan,雅利安,66
8648,güvenilir,信任,25
5336,loma,洛马,76
12176,muhteşem,杰出的,28
3127,duvak,面纱,72
12117,grafik,图形,16
13903,beğenmek,喜欢,5
4279,spot,聚光灯,80
10561,piyano,钢琴,40
9984,reelection,重新选择,43
13505,tahkim,仲裁,13
5793,eşitlik,公平,73
3533,domuz yağı,猪油,87
8646,atlantis,亚特兰蒂斯,55
989,camelot,骆驼照片,97
13445,montreal,蒙特利尔,14
6199,nadiren,罕见,71
11668,vernon,弗农,32
9404,koz,王牌,47
12304,brooklyn,布鲁克林,26
13237,usta,掌握,13
6696,desteklenmeyen,不支持,66
11837,tavuk,鸡,30
8485,taş duvar,石墙,56
5041,mizaç,气质,72
6151,koruyucu,保护的,10
5914,fazlalık,剩余,73
7251,atop,在顶上,64
7902,dikmek,vert.,60
13579,kore,韩国,13
9591,gnome,侏儒,47
2008,zarf,副词,91
12400,temiz,干净的,19
7900,kaş,弯头,58
3461,glace,胶凝花纹,87
472,gaglar,噱头,71
5133,zulu,祖鲁,77
5475,yeniden numaralandırılmış,重新编号,60
13913,ikisi birden,两个都,8
11115,barelona,巴塞罗那,37
6885,bobin,bowyer.,67
4368,dürüstlük,诚实,82
13368,ganimet,杯,15
12428,müjde,福音,25
11690,harvard,哈佛,32
1850,aliterasyon,头韵,94
9861,humus,腐殖质,46
12291,aşırı,极端,17
6455,stafilokok,葡萄球菌,70
6991,izdiham,踩踏,63
8150,fikstür,夹具,43
10699,mutlâk,绝对,23
9314,berkeley,伯克利,50
7099,ihanet,叛国,63
10801,haydut,海耶斯,32
3578,teorisyen,理论家,58
13998,hizmet,服务,7
2944,akın etmek,群,76
12173,onbir,十一,28
10350,tasarımcı,设计师,10
3142,psikoaktif,精神活性,88
10036,etiketsiz,untagged.,45
12602,maraton,马拉松,23
12197,yarasa,蝙蝠,9
8651,laptop,笔记本电脑,55
4799,ikinci derecede,二次,79
10925,mt,公吨,37
8766,haçlı,十字架,28
9581,kaçamak,逃避,41
9663,feminizm,女权主义,48
13358,kış mevsimi,冬天,15
4394,moğollar,蒙古人,55
14427,cevap,回复,11
11094,paskalya,复活节,37
11445,sonsuza kadar,永远,33
8824,tüccar,商人,48
820,kanserojen,致癌物,88
9763,ozon,臭氧,47
9460,fidelik,菲特,44
6468,uğursuz,险恶,70
11052,köle,奴隶,31
14389,yapmak,正在做,5
6452,kokarca,臭鼬,70
13535,boyunca,始终,13
12784,elementler,元素,16
515,kaldırım,路面,92
7219,lanes,车道,27
12246,saç,头发,26
13070,ulaşmak,抵达,9
14044,oranlar,费率,7
6243,isimlendirme,命名法,71
423,oyun yazarı,剧作家,97
10574,neptün,海王星,41
10128,simmons,西蒙斯,44
1904,film çekmek,电影制作,74
6657,malay,马来语,61
7516,barok,巴洛克式,62
5352,kestanesi,顽童,76
5351,iliad,伊利亚,76
12008,rulman,轴承,12
4999,rüptük,破裂,66
14358,harcama,开支,28
2634,pati,爪子,86
2825,görkemli,灿烂,89
5996,yıldız çiçeği,艾斯特,72
4926,pang,庞,78
7038,gökyüzü,天空,28
3917,cupid,丘比特,85
12344,en hızlı,最快的,26
10489,çatı,屋顶,38
2029,korumak,保障,87
13620,afrikaalılar,南非荷兰语,12
10680,yonetmek,裁决,7
7184,yenilmezler,复仇者,42
14211,haftalar,几周,9
7922,gereklilik,必要性,59
10240,franco,弗朗科,43
13659,çözüm,解决,12
10922,newfoundland,纽芬兰,38
1682,röportajlar,受访者,87
10650,asteryon,星空,40
8461,schneider,施耐德,57
4535,daha akıllı,聪明,81
4401,cheeseburger,芝士汉堡,81
5631,okunabilirlik,可读性,54
9101,fişek,侧翼,45
4020,roscoe,罗斯科,84
7777,azorlar,亚速尔群岛,62
6293,scarborough,斯卡伯勒,71
10538,alacakaranlık,暮,41
3989,yokohama,横滨,84
5468,barnard,巴纳德,76
12183,intihar,自杀,26
13352,kurul,委员会,15
3660,normalleşme,正常化,14
8278,mara,玛拉,57
10601,ikna edilmiş,说服,29
3224,terkedilmiş,恶意化,85
8383,melisa,梅丽莎,57
12710,donald,唐纳德,22
2753,ork,orc.,81
2485,nemli,湿,70
4543,tarifeler,关税,59
9653,şişmiş,吹嘘,48
7804,memeli,哺乳动物,54
10657,kör,瞎的,33
10301,karnaval,狂欢,42
9812,suzuki,铃木,47
2110,takunya,彭定滕,89
3096,punta,蓬塔,88
1091,shabbat,沙巴特,97
8167,katılımcılar,进入者,52
7209,biyosentez,生物合成,64
3675,dokunmak,窃听,49
10097,eskort,护送,37
12152,stratejik,战略,27
4257,ikilem,困境,80
12843,tava,平底锅,21
8358,mia,米娅,57
6538,kibirli,傲慢的,61
1630,çölleşme,荒漠化,95
4633,mani,狂躁,80
3002,araç kutusu,工具箱,88
3608,pisi balığı,比目鱼,83
11407,dövmek,殴打,34
11783,temsil etmek,代表,7
3869,broşür,宣传册,82
6128,zehir,毒液,69
4726,biriktirme,积压,76
5888,meteor,流星,69
12999,bilinmeyen,未知,19
4798,kesilmiş,剪,28
13487,kilise,教会,13
9995,koyu kırmızı,赤红,45
6251,siyanür,氰化物,71
6512,salmonella,沙门氏菌,69
13524,eko,回声,13
967,hispanik,西班牙人,59
2159,tire,hy,64
7419,başarılar,成就,32
14025,benim,我的,5
10381,kartuş,墨盒,38
13604,spor dalları,运动的,10
2501,çok fazla,过载,91
6181,besim,贝斯,71
6225,firetörler,锅炉制造商,69
4317,kulüp binası,俱乐部,81
8708,tırmanmak,攀登,29
4146,papalık,pap,83
10694,cambridge,剑桥,40
9554,biyolojik,生物,26
11424,kaktüs,仙人掌,34
9079,kız arkadaşı,女朋友,51
4601,cisco,思科,80
14300,operasyon,手术,6
5571,stadya,体育场所,75
976,patavaklar,族长,82
10083,saman,稻草,44
3035,jacoby,雅各布,88
10730,guam,关岛,39
12260,panda,熊猫,26
390,omurgalı,脊椎动物,91
6958,maddi olmayan,无形,66
7661,ling,凌,62
4415,cartwright,纸签,82
8929,nazilik,纳粹主义,53
13229,oğul,儿子,15
13843,tümü,全部,6
8860,abbey,修道院,54
1152,goldie,戈德,95
3275,cavendish,卡文派,88
12873,kağıt,纸,18
4035,perakendeciler,零售商,40
9971,labrador,拉布拉多犬,45
9477,kaplamak,成交,24
10991,hilekâr,哈特,38
10390,selamlar,你好,35
13973,isminde,称为,8
12184,lisanssız,未经许可,27
2414,diş fırçası,牙刷,91
467,sormak,查询,71
11150,saklamak,隐藏,27
4674,concerto,协奏曲,78
11091,carson,卡森,37
2196,rochelle,罗谢尔,92
12157,açıklık,差距,26
13581,hintli,indian,12
9962,tuvalet,厕所,45
11244,kardinal,红衣主教,15
1867,hidrostatik,静水压,93
7066,bethlehem,伯利恒,65
404,palmyra,帕尔梅拉,100
3255,zirkonyum,锆,88
8237,columbin,鸽子,58
11509,istatistikler,统计,32
4339,countan,小康,82
13027,christopher,克里斯托弗,19
6699,ganger,格兰杰,68
13590,eksik,不足,11
1687,hazırlıksız,毫无准备,95
10872,dar,狭窄,33
13072,dalga,海浪,16
10175,golcü,得分手,33
12099,kont,伯爵,28
3421,kovalent,共价,87
5406,sindirmek,消化,54
5157,dudaklar,嘴唇,58
10942,şarküteri,熟食店,38
13414,savaş,斗争,7
8246,korkak,时髦,58
4697,schultz,舒尔茨,79
7686,bowden,鲍登,62
6246,bor,硼,71
11163,medeniyet,文明,11
777,perişan,心烦意乱,98
13199,rahatsızlık,不便,16
6233,birmanya,缅甸人,71
11247,mızrak,矛,31
14490,döndü,转身,9
4681,ziyafet yapmak,宴会,77
14515,chicago,芝加哥,11
14379,taraf,边,10
2555,altar,坛,90
9174,tebrikler,祝贺,44
3301,şahsiyet,persona.,79
1,piperidin,哌啶,100
11223,somali,索马里,36
13691,kocaman,巨大的,12
13700,londra,伦敦,12
5289,aureus,金黄色葡萄球菌,77
3333,tournpike,送货送货,84
10516,şüphesiz,毫无戒心,41
3605,gösterge paneli,仪表板,85
2179,shahi,沙海,92
8610,üzüm,葡萄,44
12163,newton,牛顿,28
14429,fiyatlı,定价,18
10989,yüklü,拉登,38
8367,toby,托比,57
13557,bir yandan bir yan,穿过,13
10133,sahtekar,欺诈罪,44
13335,altıncı,第六,15
10739,richardson,理查森,39
5245,fare kapanı,捕鼠器,77
4169,bıyık,胡子,80
4392,akvaryum,水族馆,81
13298,garyer,加里,16
14261,serbest bırakmak,发布,8
12760,brad,布拉德,22
13731,uzay,空间,12
9276,sıçrama,溅,50
6694,merlin,梅林,68
10488,kısmen,部分地,41
13004,sorumlu,负责任的,11
111,geçim,自住,91
2560,playhouse,剧场,91
5720,modlar,模式,35
5241,dağılma,耗散,18
2794,barbekü,烧烤,88
13632,forum,论坛,12
3677,gülünç,可笑的,85
4127,oktan,辛烷,83
10589,don,霜,39
10549,yemek yiyor,吃,15
9980,yeniden yapılanma,重建,40
7147,eskimo,爱斯基摩人,45
12013,telaş,walk,29
10220,günah,罪,37
3299,kiril,西里尔,88
10063,niteleyici,限定,8
13115,mısır,埃及,18
3635,yeniden düzenlenmiş,解密,86
6898,hayaletler,鬼,31
8172,tasvir eden,描绘,24
12252,düğümler,节点,24
1692,dehidrasyon,脱水,89
2452,yetenekli,天才,43
11086,ima etmek,意味着,23
5162,abone,订户,54
4124,hoşgörü,放纵,68
4432,glutamat,谷氨酸,79
12749,öğleden sonra,下午,22
10602,diana,戴安娜,40
13704,sürmek,驾驶,10
2756,baskı,压迫,68
5635,braille,盲文,75
10022,takdir,贡,43
6212,mikroorganizma,微生物,70
12167,delta,三角洲,28
11580,victor,胜利者,31
10866,reddetmek,衰退,14
9021,laguna,拉古纳,53
3346,yemek çubukları,筷子,88
8761,silikon,硅,52
4147,viyadük,高架桥,79
10907,benedict,本笃会,38
1736,brahma,梵,94
10789,araçlar,工具,20
1187,refraksiyon,折射,84
7967,bilinç,意识,57
13075,kritik,危急,11
12683,klavye,键盘,20
13705,andrew,安德鲁,12
1330,frist,德里斯特,96
7650,mücadele,军需,62
13194,ah,哦,17
13454,şaka,玩笑,12
5049,tüfler,簇绒,76
10742,kürtaj,流产,36
4600,kilometre sayacı,里程表,80
8693,yakmak,烧伤,55
518,yutulmuş,吞没,62
9779,devonshire,德蒙斯郡,47
11763,luka,卢克,31
11776,ronald,罗纳德,31
7195,athena,雅典娜,65
2200,bakkal,杂货店,88
2564,salma,萨尔玛,91
2355,voohoo,哇哇哇哇哇哇哇,91
10202,şükran günü,感恩,43
11979,dolar,美元,20
3347,gillian,吉拉亚,88
2461,toa,托阿,91
7098,dix,迪克斯,65
2776,gulliver,格劳斯,89
9206,nehir kenarı,河边,51
8087,yaka,衣领,50
8236,vızıltı,嗡嗡声,56
12975,emekli,退休,14
654,roble,ro,86
3911,eline,伊莱恩,85
13555,çift,双倍的,12
13969,kontrol,控制,11
14357,kolay,简单的,11
9811,masal,tal,31
6155,sörfçü,冲浪者,62
8714,şaşırtıcı derecede,出奇,55
6121,acımak,遗憾,65
10053,hulk,赫尔克,44
12696,desen,图案,21
4764,saç kesimi,理发,77
8206,stonehenge,巨石阵,58
8908,fanny,舳,53
8888,şeker hastalığı,糖尿病,51
4340,yangtze,长江,82
3962,handel,亨德尔,84
5019,kıvırcık,卷曲,78
1585,boogie,布吉,95
8196,finanse edilen,资助,22
11324,edith,伊迪丝,35
11017,kuzgun,掠夺,27
10413,keskin,锋利的,41
5493,sloan,斯隆,76
13985,halk,民众,8
4672,el yazmaları,手稿,62
1062,çevrecilik,环境主义,34
430,dayan,天坛,100
5489,pençe,猛扑,67
13897,yapılmış,制成,5
13036,attı,抛出,19
14326,subay,官,10
4594,üretken,prol,80
7839,yalancı,说谎者,57
4663,bitmemiş,未完成,80
13824,daha,更多的,5
6423,kereste,木材,67
12255,kıta,大陆,27
8608,shia,什,55
4791,kazanılmamış,un,80
8926,tembellik,懒惰,53
7070,silip,擦拭,52
6828,dansçılar,舞者,55
8187,malawi,马拉维,59
9476,hamburger,汉堡包,38
10422,uzanmak,撒谎,20
608,pedikür,修脚,99
37,tecâvüz,强奸,34
11683,tercih etmek,更喜欢,9
11753,troy,特洛伊,31
10794,santiago,圣地亚哥,39
12754,yüzde,百分比,21
8456,şirin,可爱的,51
6336,seminer,神学院,68
7323,baraka,棚,56
13087,metal,金属,17
5431,kantlamak,k,75
8857,kel,秃,48
9377,sedir,雪松,47
4936,pereira,佩雷拉,79
12030,ifade etmek,短语,23
8487,buzul,冰川,52
10421,matris,矩阵,42
1434,uyanmak,苏醒,93
14414,yapamamak,不能,10
3590,tahrik,推进,86
8119,gladyatörler,角斗士,47
1807,dunne,邓恩,94
14383,teklif,提议,10
5573,topoloji,拓扑,65
3050,thistle,蓟,82
942,rapture,饶,93
13713,deniz,海,12
13183,konuşlandırılmış,部署,13
11546,gök gürültüsü,雷,32
9491,belgrad,贝尔格莱德,49
12708,döküm,投掷,20
8040,isis,伊斯兰国,60
10378,cadı,巫婆,39
3220,dalgalı,波浪状的,87
1104,itici,用水,97
5308,lipit,脂质,76
2697,vatansız,无国籍方式,84
9018,görevli,委托,19
9783,katlamak,折叠,34
12322,ses çıkarmak,声音,12
8701,ripper,开膛手,55
9637,nefes kesici,扫,29
14266,yorum,评论,6
13494,sorguları,疑问,13
1545,dikenek,obelisk.,95
10632,richter,里希特,40
2875,elmadan yapılan bir içki,苹果酒,89
10655,kampanyalar,竞选活动,13
2888,sabin,萨宾,87
5115,insansı,人形,75
8984,iyileştirmek,招募,24
5396,ohm,欧姆,74
7651,roc,鹏,62
12827,koreli,韩国人,20
1279,delinmiş,刺破,67
12794,ted,泰德,21
9690,hartford,哈特福德,48
9438,kavanoz,罐,47
11816,sahtecilik,假冒,28
14174,müdür,经理,9
13341,şair,诗人,15
5990,espresso,浓咖啡,73
12133,perşembe günü,周四,28
1478,tuzlu su,盐水,95
13637,mahkeme,法庭,12
14041,çoktan,已经,8
13071,seçmek,挑选,12
6701,tapınakçı,圣殿骑士,67
4101,şarap evi,酒屋,84
7034,solvent,溶剂,59
11053,öğlen,中午,38
8053,pasif,被动的,57
2553,polinezya,波利尼西亚,91
4043,basitlik,简单,83
2627,reçine,树脂,80
3692,transkripsiyon,转录,54
13525,görünür,可见的,13
2592,yeniden işlenmiş,重新加工,63
4177,lucille,卢利尔,83
4907,feminist,女权主义者,73
13233,yarı,半,16
11121,estonya,爱沙尼亚,37
9022,sahil şeridi,海岸线,51
12327,silâh,武器,14
2063,nautilus,鹦鹉螺,93
12908,yara izi,瘢痕,20
10665,karikatür,卡通片,32
14217,tekrar,再次,5
668,tenekli,脆弱,98
5131,folik,叶,78
8431,züppe,那个,57
6062,tekrarlama,重复,53
6331,amor,am,69
14483,sebep,原因,6
1839,sertleştirilmiş,僵硬,89
4298,en soğuk,最寒冷的,82
8750,turbo,涡轮,53
8574,çakmak,打火机,55
10672,korunma,维持,14
2254,öncesi niteliğinde,前书前,92
3783,kantonca,广东话,85
4773,sardar,撒丁车,79
13453,sanatçı,艺术家,12
11965,demet,束,29
5057,osiris,奥西里斯,78
11962,evans,埃文斯,29
6892,fijian,斐济人,67
7876,plankton,浮游生物,61
13271,röle,中继,16
13448,kendileri,他们自己,14
9230,tuğla,砖,47
4063,killeen,基林,84
4204,görünüşte,表面上,78
14031,erken,早期的,10
29,melankoli,忧郁,100
5957,dengesiz,不稳定,72
11662,zimbabwe,津巴布韦,32
14181,üçüncü,第三,8
10995,dehidrojenaz,脱氢酶,38
3959,kestane,板栗,82
11861,derinlik,深度,29
4001,yaldızlı,镀金,84
10641,rövanş,rematch.,40
11344,eşek,屁股,34
10100,oral,口服,41
14223,yaratmak,创造,5
2760,önlük,围兜,88
7039,meslektaşlar,对应物,50
5273,teolojik,神学,54
11259,bölgeler,领土,12
8864,kenar mahalle,市郊,37
2729,kavşaklar,交界处,43
14496,şişirme,通货膨胀,45
4371,dezavantaj,坏处,67
13143,kavga etti,争吵,17
6617,plak,牌匾,64
7958,i̇çtenlikle,prof,60
5731,possum,负鼠,73
1610,varyans,方差,94
3168,özyineleme,递归,81
3773,çok yönlü,多才多艺的,77
321,cochlear,耳蜗,100
13314,istila,侵略,15
11823,homo,同性恋者,31
7265,iflas,破产,63
8430,pollock,洛克克洛克,57
13774,geç,晚了,11
5083,çizkek,芝士蛋糕,77
3029,zamir,代词,78
7726,muş,马斯,46
10669,editör,社论,36
4469,takı,珠宝,81
6208,entropi,熵,71
11372,tam,不相位,35
7704,rakun,狸,62
1158,titreşim,振动,68
14226,özgür,自由的,5
14367,imaj,图像,6
12695,sel basmak,洪水,14
10702,varil,桶,36
6774,kolombo,科伦坡,68
5891,dinozorlar,恐龙,51
13790,televizyon,电视,11
2924,mcg,麦格,89
2463,dayak,抨击,53
10765,neo,新奥,39
758,burbank,伯班克,98
5117,ormanlık,林地,64
8775,vajina,阴道,54
286,gillies,吉利斯,88
3443,fantasia,幻想曲,87
973,cummins,康明斯,97
4699,hummer,悍马,80
2280,fullshot,枪声,87
11428,polo,马球,34
8387,flandre,佛兰德斯,57
7464,leningrad,列宁格勒,63
1646,montessori,蒙特梭利,95
11446,onsekizinci,第十八,34
1094,butanol,丁醇,97
6666,retook,退回,68
4421,sn,一个人,81
1704,sevindirmek,拉长,95
1360,pele,佩雷,96
1870,geçici olarak,暂时,93
9220,gözaltına alınmış,拘留,47
10548,veri deposu,内存,23
5927,baş ağrısı,头痛,68
624,seimas,沙洲,99
14190,herhangi biri,任何一个,8
13938,hisse senetleri,分享,6
11900,kristal,水晶,28
1518,malleus,玛丽乌斯,95
13693,aşk,爱,11
3330,çıngıraklı yılan,响尾蛇,87
152,tunik,衣帽,79
11133,on altı,十六,37
8639,sokmak,刺,54
6126,çelenk,花环,70
14061,koymak,放,8
12556,pilav,白饭,24
10877,semboller,符号,20
7007,vatoz,黄貂鱼,62
9081,tanzanya,坦桑尼亚,52
3816,kümes hayvanları,家禽,85
8922,yehova,耶和华,53
1698,deniz yosunu,海藻,95
7257,hajj,哈吉克,64
12059,işaretler,分数,7
10981,konsantrasyon,浓度,26
5380,kasvetli,惨淡,76
6207,esas olarak,主要,71
8517,iris,鸢尾花,56
3424,tabu,忌讳,85
7778,ağızlık,枪口,61
393,tamarin,罗霖,100
6944,kaldırılmış,废除,60
1191,inatçılık,吸入,74
12086,surrey,萨里,28
9778,kumarhane,赌场,43
13415,matthew,马修,15
11560,giymek,穿,23
11096,memphis,孟菲斯,37
4908,plansız,未划分的,79
10310,gizem,神秘,35
13775,i̇rlanda,爱尔兰,11
9352,thorpe,索普,50
11426,trojan,木马,23
6650,kullanılabilir,可用,65
1797,amnezi,健忘症,94
7863,sosis,香肠,56
3350,sıska,瘦骨嶙峋的,88
2993,tiffin,蒂芙,88
7589,çöplük,倾倒,44
5836,ispinoz,芬奇,69
4419,izotop,同位素,70
1774,paralaks,视差,93
6563,idare etmek,proctor.,69
6843,pasaport,护照,62
12005,garip,奇怪的,25
10135,versailles,凡尔赛尔,44
9420,apartheid,种族隔离,50
5591,dit,发电,73
13920,neresi,在哪里,7
269,dik,直立,49
11618,yorkshire,约克郡,32
14498,sanayi,工业的,14
11733,hasret,哈姆,31
10858,pornografi,色情,38
7003,gigabit,千兆,66
13975,ikinci,第二,7
6218,klitoris,阴蒂,71
11650,taşıma,携带,11
2094,gliserol,甘油,93
7897,sarhoş,搁浅,50
13259,dizin,指数,16
10741,toplanmış,聚集,25
2820,ufuklar,视野,54
13935,sayı,数字,7
1067,zenciler,扼杀,48
3153,bombardıman kimse,庞巴迪,87
4071,melatonin,褪黑激素,84
8363,takılmak,韦尔奇,57
8560,yetersiz,不足的,54
9855,oksidoreductaz,oxidoiderasease.,46
1149,tavla,步步高,97
9422,johannesburg,约翰内斯堡,50
9253,koşu yolu,跑道,48
4581,barometre,晴雨表,81
12601,eşdeğer,相等的,22
10030,barbados,巴巴多斯,45
3826,rana,拉纳,85
3781,en derin,最深处,85
7076,havlamak,吠,59
11084,madencilik,矿业,16
416,pugh,噗噗,100
7925,boylam,经度,60
2785,yeni market,纽马克网,89
13643,köy,村庄,12
10081,mağara,洞穴,39
27,inhibe etmek,抑制,63
7363,dış alan,外场,15
7150,ptolemy,托勒密,65
6645,gözetleme,overs,67
9254,ambulans,救护车,47
1930,esaret,束缚,93
9734,benny,本尼,46
4716,libra,天秤座,76
11880,berger,伯格,30
8533,iyice,彻底,56
1211,ucuza,便宜,97
7869,dixie,迪克西,61
13606,richard,理查德,12
6663,ergonomi,人体工程学,68
9956,karalamak,温,45
13516,ilgili,相关的,12
3682,ateş taşı,firestone.,86
5123,albüs,阿尔巴斯,78
11182,steeplechase,斯内普莱切,37
12870,çaylak,新秀,18
13289,olay,事件,14
60,yükleme yükü,有效载荷,97
10400,springfield,斯普林菲尔德,42
13565,doldurmak,充满,12
962,nergis,水仙,97
28,kırınım,衍射,100
6056,tüfek ateşi,炮火,72
641,bitmap,位图,99
13182,roma,罗马,17
12797,pilot,飞行员,17
13280,bağlam,语境,16
8371,thatcher,撒切尔,57
4470,albinizm,白蛋白,79
7424,bilgelik,智慧,63
14151,güney,南,8
13399,sıcak,热的,15
81,taş ocağı,采石场,95
2471,interlanguage,中介语,91
8067,watts,瓦特,41
14309,kişisel,个人的,6
14247,güç,力量,8
3077,tipografi,排版,88
11389,giriş yapmak,登录,34
9363,mimar,建筑师,43
1709,tanen,单宁,95
13614,çince,中国人,12
4768,camaron,卡马隆,80
12913,sıra,排,19
8060,pacers,步行者,55
11873,winnipeg,温尼伯,30
6367,frengi,梅毒,70
12297,biyo,生物学,25
14374,aralık,十二月,6
514,eşekarısı,黄蜂,60
3767,seyir,巡航,36
3406,ezici biçimde,绝大多数,87
10626,limon,柠檬,39
629,narsisizm,自恋,99
7092,toro,托罗,62
11815,mcdonald,麦当劳,31
14009,verim,表现,10
9720,iskelet,骨骼,46
6556,güneşlenmek,沉没,69
8178,ihracat,出口,39
10331,panter,豹,25
11544,koltuk,座位,20
6369,adliye,法院,70
9320,neşe,喜悦,49
576,kıyafetler,overfitters.,97
12229,haksız,不合理,27
8260,jeep,吉普车,55
8789,dora,多拉,54
12222,daha eski,年长,27
178,bethesda,贝塞斯达,100
13320,kesin,肯定,16
9424,picasso,毕加索,50
1981,herbisit,除草剂,90
6988,miyav,喵,66
10678,söz vermek,承诺,25
13276,hava durumu,天气,16
12433,türk,土耳其,25
11148,indirmek,下载,27
3555,muscat,马斯喀特,87
10588,zımba,砂光机,38
3132,montague,蒙塔格,88
9307,çıkan,首次亮相,19
7702,castillo,卡斯蒂略,62
12017,solo,独奏,28
25,karıncalar,蚂蚁,39
