ID,DANOIS,KOREAN,INTERVAL
14183,parti,파티,9
6133,esther.,에스더,69
14121,oprettelse,만들기,5
13432,koilerplate.,보일 러 플레이트,14
7190,gamer.,게이머,62
2954,laced.,엮여서,59
2432,kuffert,가방,87
4200,parc.,파크,81
14239,grundlag,베이스,8
13840,jeg,나,5
10328,arrangementer,준비,20
9923,rubin,루비,43
9079,kæreste,여자 친구,49
9557,hængt.,매달려있다,47
4896,entreprenører.,계약자,61
9957,fløjet,날아 갔다,43
5115,humanoid.,인간형의,73
9243,sang,노래하다,49
8483,blok,블록,54
2452,gifted.,영재,41
13514,miles.,마일,12
2810,kandidatur,입후보,88
2279,creole.,크리올 사람,91
7002,hogg.,호그,64
11846,faktor,요인,22
8202,skat,여보,56
10538,tusmørke,어스름,39
13253,bekymringer.,걱정거리,9
7941,grundig,철저한,57
13829,deres,그들의,6
11747,tyvende.,제 20 세,30
2643,viskositet,점도,88
7982,klager,불평하다,28
3185,kujon,겁쟁이,77
7583,bunt.,번트,53
5629,shiite.,시생,73
9352,thorpe.,망원,48
13738,jim.,짐,12
12269,uhyre,괴물,23
8807,opfattelse,지각,46
4882,robbins.,로빈스,75
9550,antarktis.,남극,47
4664,milo.,밀로,72
8186,emerald.,에메랄드,55
9015,skøjte,홍어,20
4660,dade.,다진,78
10808,grew.,성장했다,37
6764,fin.,지느러미,60
7630,extraterrestrial.,외계인,59
11314,hvem som helst,누구나,33
13860,siger,말한다,8
3866,palais.,팔레 사람,83
8338,raster.,래스터,55
13878,så,그래서,5
4503,meteorite.,운석,67
2592,omarbejdet,재 훈련,62
125,kali.,칼리의,99
7358,fløjl,벨벳,61
13266,græsk,그리스 어,15
13928,gruppe,그룹,7
13550,5.,5 일,13
12240,opdelt,각기 다른,21
9412,vatikanet.,바티칸 궁전,48
8882,gearkasse,변속 장치,51
11268,transit.,운송,21
3982,overskyet,흐림,71
14262,corporate,기업,15
14296,sluttede,끝났다,7
12685,luftbårne,공수,21
10593,radikal,근본적인,33
8905,emmy.,에미,51
11831,i bund og grund,원래,15
5461,stanset,펀치,37
10460,romantik,로맨스,38
6121,medlidenhed,연민,63
8933,holdkammerater,팀원들,29
11188,tom,비어있는,33
5691,testosteron.,테스토스테론,73
3049,aura.,영기,87
3606,klemme.,정서,85
14391,september,구월,6
4366,parton.,국부절,80
3799,mæslinger,흥역,84
2598,mesterværk,걸작,82
2095,lysosom,리소좀,92
13845,s,에스,5
12569,jetfly,제트기,19
12246,hår,머리카락,25
7796,ironi,반어,59
463,falsehood.,거짓말,82
1217,biogas.,바이오 가스,97
9970,hippie.,히피,40
8203,grønland.,그린란드,56
13747,blå,푸른,10
5288,macaroni.,마카로니,75
13450,alligevel,그럼에도 불구하고,14
3770,birdman.,새만,84
11351,udbredt,펼친,33
3581,hverdage.,평일,63
1036,hessian.,헤세안,93
7579,bøjet,굽은,61
13713,hav,바다,12
5546,pasha.,주지사,73
3870,plage,폐가 되는 행위,83
10088,firetrap.,소방향,42
13771,næsten,거의,11
6230,frikendt,무죄 판결을 받음,68
9166,forskelsbehandling,차별,44
3541,broderi.,자수,86
4191,spinners.,스피너,53
8987,tastefejl,오식,30
11034,guild.,동업 조합,35
7365,pompeji.,폼페이,62
7989,paolo.,파올로,58
1019,airstrip,활주로,92
7749,naomi.,나오미,60
10701,skinnende,빛나는,38
2650,crypto.,크롤티노,89
11715,passage,통로,28
8442,umoden,미성숙,52
13619,ledig,사용 가능,12
6045,biomer,생물체,70
12251,hellig,거룩한,25
4992,xenon.,크세논 가스 원소,77
7876,plankton.,플랑크톤,59
8496,clockwork.,시계 장치,54
3004,bourbon.,버번,86
14157,fuld,가득한,8
3266,prikke,찌름,70
13756,klippe,바위,11
3751,basso.,바소,84
6652,kridt,분필,64
199,gertrude.,게르 트루드,100
13544,lee.,이씨,13
9461,nobel.,노벨,47
4346,maj dag,노동절,81
9376,glente,연,47
13937,meget,매우,8
8868,upartisk,편견없는,51
949,geologer,지질 학자들,75
12942,philip.,필립,19
12495,skib,배,16
9197,humlebi,호박벌,49
9252,metric.,미터법,47
3023,slam,죽은 것,88
2436,ire.,분노,90
12957,ottawa.,오타와,19
12341,hukommelse,메모리,13
13809,fra,~에서,5
5893,aftræk,벤트,61
8282,poseidon.,포세이돈,56
13804,var,~였다,5
14040,blandt,~ 중에,10
14444,fortsatte,계속되는,5
13417,nævnte,말하는,10
5967,argon.,아르곤,70
13249,speedway.,고속 도로,16
5815,dengue.,뎅기열,72
218,nitrophenol.,니트로 페놀,100
5604,tucson.,투손,73
12,normalt,통상적으로,100
6883,odysseus.,오디세우스,65
812,sikkim.,시킴,98
14128,marts,3월,5
12952,øjeblik,순간,17
10855,glat,매끄러운,36
2164,rethink.,재고,87
12697,opgave,직무,15
3636,vanding,관개,83
7442,racecourse.,경주장,62
11893,margin.,여유,25
12741,samling,관절,21
10167,kage,케이크,39
2682,francophone.,프랑스어폰,89
11054,neal.,닐,36
6167,brig.,영창,69
11569,bebrejde,탓하다,23
3044,bridgeman.,브리지먼,88
5784,tides.,조수,32
11312,skjult,숨겨진,33
23,amen.,아멘,80
10929,kaj.,침대,33
6673,numerologi.,수비학,64
3458,batty,배틀,86
11359,tobak,담배,33
2191,koldere,더 추워서,91
12997,hamilton.,해밀턴,18
11670,trettende,십 삼초,30
11232,voldsom,폭력적인,32
9064,søger.,구하거리의,48
12950,fredag,금요일,19
3535,udgravet,방공호,84
8665,cleopatra.,클레오 파트라,53
8464,kørestol,바퀴 달린 의자,54
9369,termisk,열의,47
8761,silicium.,규소,50
4163,logaritm.,로그,74
78,tiggere,거지,87
4727,låg,뚜껑,77
11602,ordbog,사전,30
4755,amalgamation.,융합,43
4973,kreatin.,크레아틴,77
3302,bereavement.,여읨,84
14472,james,제임스,9
13763,stærkt,강하게,11
14001,få,약간의,6
8968,sleeping.,자고있는,16
932,satchel.,학생 가방,97
5354,pearce.,정문,74
1251,arginine.,아르기닌,96
7995,jumper.,점퍼,54
13142,mørk,어두운,15
12038,bassin,분지,26
13883,systemer,시스템,8
2674,thyroid.,갑상선,88
5099,outnumbered.,비옥 한 것,71
11607,llama.,야마,31
5203,hvor.,여기서 ,75
9741,carlo,카를로,45
12721,gas,가스,14
11994,udvidet,퍼지는,16
7480,kell.,켈럼,62
7699,guldfisk,금붕어,60
11856,glen,글렌,29
2261,radiant.,광점,91
5261,mccarthyism.,맥카르시즘,75
9876,batterier,배터리,20
988,stillman.,여전히,97
7841,hurley.,헐리,59
9218,benzin,가솔린,49
5312,konfekture,과자,75
1927,methanol.,메탄올,93
9373,insekt,벌레,34
6350,aloha.,알로하,68
5076,luns,큰 덩어리,52
8699,fordeling,배율,53
1246,uhyrlig,섬뜩한,96
3047,crafter.,크래피터,88
12623,santa,산타,22
8980,80.,여든,48
13199,ulejlighed,불편,16
1873,phony.,위조품,92
10484,shea.,그녀는,39
14437,adskille,분리된,13
1815,biomedicin,생물 의학,93
14473,vist,표시,9
4278,grue.,붕괴,81
9559,kris.,크리스,47
4792,oxidant.,산화제,38
431,curtailed.,축소,84
1108,tilly.,틸리의,97
3889,akryl,아크릴,82
9864,sig.,시그널,44
12887,louisiana.,루이지애나,19
11457,baltic.,발트 어파,32
7079,mirza.,미르자,63
4029,milt.,이리,82
12242,koncept,개념,22
8075,svamp,스펀지,57
13505,voldgift,중재,13
12763,von.,폰,21
13248,pro,찬성,14
7677,clement.,온화한,50
6497,øhav,열도,67
1258,foreshadowing.,예고,85
8627,vride,트위스트,39
3334,supplerende,보충제,87
2406,antisocial,반사회적인,91
7645,opstandelse,부활,51
11864,slang,속어,29
4652,bogey.,보기,66
11968,disney.,디즈니,28
11364,jacob,야곱,33
10558,kunstig,인공의,38
13134,klovn,시골뜨기,17
1680,jainisme.,자이 니즘,94
11581,roosevelt.,루즈 벨트,31
6826,om forladelse,뭐라고 요,61
926,britten.,브레이트,97
13926,også selvom,심지어,7
1884,lupe.,루피,93
6085,tungeste,가장 무거운,70
11326,burning.,타고 있는,19
1933,marauder.,약탈자,80
3436,scandinavia.,스칸디나비아,86
10357,armenian.,아르메니아 사람,37
3473,bobsleigh,봅슬레이,86
7704,vaskebjørn,너구리,59
2951,hydrolase.,가수 분해 효소,88
9396,hegn,울타리,38
6920,grange.,곡창,64
5017,tug,예인선,70
10054,spaghetti.,스파게티,42
2670,mangan,망간,89
3197,healthcare.,보건 의료,87
6232,hon.,혼자,69
1546,padre,파라사,42
706,afloat.,떠서,98
8221,ødelæggelse,큰 파란,56
14379,side,옆,10
3409,stroud.,강건합니다,86
4358,soja,간장,80
3010,indiskriminately.,무차별로,44
163,freq.,주파수,100
12901,få øje på,점,15
11622,maleri,페인트 등,20
7679,kromosom,염색체,55
12458,pedro.,페드로,24
6801,tygge,씹는 것,38
2722,anemone.,아네모네,89
8822,trilogi,삼부작,51
2890,fruition,결실,88
462,kontrasteret,대조적 인 것,32
9047,svævefly,글라이더,45
14385,aktiver,자산,38
6051,guan.,갓,70
4581,barometer.,기압계,79
2902,grapefrugt,그레이프 프루트,88
123,yakima.,야키 마,100
9910,baja.,바하,44
263,amatørlig,아마추어 같은,100
3142,psykoaktive.,심리 검사,88
14069,lov,법,8
6980,hub.,바퀴통,60
728,dugong.,듀구,97
730,carpal.,목마,98
10386,freeman.,자유민,40
7482,nedrustning,군비 축소,62
690,eftersyn,가늠자,98
1540,akvakultur,양식업,95
4442,misundelse,부러움,79
9901,graviditet,임신,43
4933,grill,그릴,61
2280,gunshot.,사격,86
2224,kaif.,황홀한 도취,91
13455,føderale,연방 정부,12
13141,pause,부서지다,13
11421,omstændigheder,상황,31
12730,plane.,비행기,19
2709,flared.,플레어,55
4255,rearguard.,후위,81
1511,vinkelret,수직,95
9841,sydvestlige.,남서부,44
3507,pyongyang.,평양,86
9485,barnlig,어린애 같은,47
7489,understregede,강조했다,44
12037,silly.,바보 같은,23
12709,aren.,아닌,21
8896,holt.,잡목 숲,51
14402,kræve,필요하다,6
10711,lagt,쌓아 올리다,38
10854,hård,힘든,36
14236,dræbt,살해,10
13852,nogle,일부,6
6948,oracle.,신탁,64
4612,bananer.,바나나,37
8284,omfordeles,재배포,49
4205,retro.,레트로,81
11939,wayward.,다루기 힘든,28
3966,pumpkins.,호박,56
6144,ramadan.,라마단,69
10226,eksklusiv,독점적 인,22
12025,prost.,자세한 것,27
8979,socrates.,소크라테스,50
8677,autism.,자폐성,53
3226,lilly.,릴리의,87
8860,abbey.,대사원,52
9459,bæk,시내,28
8984,rekruttere,모집,23
891,deponeret,입금,54
10930,sparta.,스파르타,37
12417,bar,술집,20
10196,cornerback.,코너백,41
1665,goa.,고아,94
5782,rufus.,루피스,72
1616,timeglas,모래 시계,94
11722,hudson.,허드슨 강,30
8510,muskuløs,근육질,54
7554,grøntsag,야채,48
3626,leno.,레노,85
5978,wisp.,도깨비불,70
195,dingle.,깊고 좁은 골짜기,100
12930,forblive,남아있다,9
11630,cole.,서양 평지,29
4974,bundkort,마더 보드,77
7524,ubegrænset,제한 없는,61
3969,synagoge,유태 교회당,74
13383,implementere,구현하다,13
6927,gutierrez.,구티 렌즈,64
1220,crumpler.,크럼프리 류의,97
5639,floppy.,기운 없는,72
4384,snapper.,도미,64
660,deltager,참석하다,14
7760,murværk,벽돌 공장,60
5136,norma.,노마,76
12259,arkiv,아카이브,12
2967,maskeret,마스킹,37
1757,wether.,거세한 숫양,93
3455,liza.,리자,86
4114,shorthand,속기,68
8721,åndelig,영적인,45
13279,iii.,ⅲ.,16
11555,maxim.,격언,29
10499,holden.,홀덴,39
3239,pulsar.,펄서,87
12302,chi.,치자,25
12401,værdifuld,귀중한,24
1697,kalligrafi.,달필,94
3301,persona.,페르소나,78
11484,fejet,휩쓸립니다,32
14450,hit,때리다,8
12918,mål,표적,13
6865,modstræbende,주저하는,59
1471,gilgamesh.,길가 씨,95
8100,kart.,카트,56
583,gyroskop.,자이로 스코프,96
13327,bevægelse,움직임,14
7874,billionaires.,억만 장자,56
8618,augusta.,아우스타카,53
3179,renhed,청정,87
9208,cents.,텐트,25
9199,stjerne,별표,47
6640,europa.,유로파,66
822,uoverstigelig,넘을 수 없는,98
5157,læber,입술,56
10414,broadway.,브로드 웨이,40
9967,dyrt,값 비싼,33
10972,styrkelse,강하게 하는 것,18
6065,skandale,격분,51
2177,høne,암탉,78
3962,handel.,헨델,83
12603,denver.,덴버,22
7703,genbrug,재활용,52
9952,tak skal du have,감사합니다,43
12857,definition,정의,14
7739,et stykke tid,잠시,60
11096,memphis.,멤피스,35
13527,teknologi,기술,12
8559,tis.,티스,41
9899,rover.,임시 과녁,32
341,martel.,마르텔,100
2056,prudential,푸르덴셜,92
12419,tommy.,나사 돌리개,24
4014,nationhood.,민족,83
12738,samle,랠리,18
3990,konfiskeret,몰수했다,70
9456,medvirkende,수단이되는,25
11945,ellevte.,십일,28
6719,burt.,버트,65
13448,dem selv,그들 자신,14
13440,uanset hvad,무엇이든,14
1596,bage,빵 굽기,61
6450,oplader.,충전기,29
1157,trefoil.,트리 프 야,97
13620,afrikaans.,아프리카 어,12
3483,baronet.,바론셋,78
9566,grammy.,그램,47
4025,tablet,태블릿,66
10512,låst,갇혀있다,26
443,sydwesterly.,남서의,98
13109,natur,자연,12
4732,følsomhed,감광도,38
12388,layout,형세,24
7284,tankskib,탱커,53
12879,iraki.,사람,19
4886,semitisme.,셈문,49
4422,ude af stand til,불가능한 것,79
1520,uetisk,비 윤리적이다,94
2866,speer.,스위트,88
14250,faret vild,잃어버린,10
14200,handling,행동,9
1913,lommeltet,횃불,31
14175,holde,유지하다,8
5842,rille,홈,63
12688,stavet,철자,12
10861,cox.,콕스,37
13936,vores,우리의,5
11565,bros.,브라더스,29
7800,fastgørelse.,보유,57
6744,lansing.,랜싱,65
5858,smee.,스미르,71
10638,yngre,더 젊은,38
7950,kung.,쿵,58
13070,nå,도달하다,9
2485,fugtig,습한,67
11391,indendørs.,실내,31
10013,moody.,변덕 스럽네요,43
6201,sabotage,사보타주,61
8289,markør,채점자,49
3627,magenta.,마젠타,85
8491,mahatma.,마하트마,54
6670,bridgehead.,교두보,64
12774,sydøstlige.,남동,21
12256,thompson.,톰슨,25
93,mikroprocessorer.,마이크로 프로세서,74
4941,vasketøj,빨래,77
6309,archimedean.,아르 시데스,68
4658,uundgåeligt.,필연적으로,49
9867,signpost.,푯말,44
10905,kappa.,카파,37
3200,tilfører sig,혹사하다,51
12642,underholdning,오락,19
3206,spænding,미결,30
6556,sunk.,침몰했다,67
12462,hjørne,모서리,22
9602,tres,육십,41
1248,backstage,무대 뒤에서,96
14057,lave om,변화,5
8830,uændret.,변하지 않은,51
3695,slumrende,잠자는,84
8589,doser.,도살신,54
3649,skuespil,안경,78
6271,sårbar,취약,62
8333,collector.,수집기,49
10370,reklame,광고,7
7155,logistical.,물류,35
7908,zionisme.,시온주의,58
6438,checker.,체커,49
2974,magnolia.,목련,85
12400,ren,깨끗한,19
14178,europæisk,유럽 ​​사람,10
14435,vandt,이겼다,8
9486,arch.,아치,44
7764,bypass.,우회로,49
8294,rousseau.,루무치,56
8944,overvældende,압도적 인 것,36
1681,pædiatri,소아과,92
10217,teen.,비탄,38
7574,carmel.,카멜,61
2400,executor.,집행자,88
7777,azorerne.,아 조레스,59
13307,skrev,썼다,15
13282,grammatik,문법,15
3916,agern,도토리,81
9576,rigdom,재산,46
5975,poetisk.,시적,68
5104,redesignet,재 설계되었습니다,20
2311,forstyrre,방해하다,20
1699,bogart.,보가트,94
13588,johnson.,존슨,12
6516,hydropower.,수력 발전,67
8006,udstrømning,유출,57
152,tunika.,튜닉,78
13040,senior-,상위,17
2223,veneful.,복수심,90
759,deodorant.,탈취제,95
6466,ovn.,오븐,62
10067,journalister,기자들,28
355,reborn.,다시 태어났다,100
6830,polymer.,고분자,62
1650,vibrant.,떠는,94
11086,indebære,암시하다,22
6216,beatrice.,베아트리체,69
4481,handsome.,멋있는,78
10260,wesley.,웨슬리,41
3734,sporvogn,시가 전차,78
13712,verificerbar,증명할 수 있는,8
13401,10.,10 일,14
560,hymen.,처녀막,99
10660,lilac.,라일락 꽃,38
9331,forbruges,소비,29
10722,emma.,엠마,38
6598,tammy.,큼직한 베레모,66
10256,færre,보다 적은,41
10027,flygtning,난민,26
11090,qatar.,카타르,35
6018,inkarnation,강생,47
882,tera.,테라,97
9007,tx.,송료법,51
13023,grænse,국경,16
14483,grund,이유,6
6419,klimaks,클라이맥스,65
13426,ran,도망 쳤다,14
832,cantus.,노래,98
6366,nestor.,좌석자,68
11695,skygge,그림자,28
7526,dive.,잠수,37
9236,skam,창피,45
13449,helt seriøst,진지하게,14
5337,nål,바늘,68
9555,receptor.,수용체,40
3427,tressel,탁월함,86
12241,pablo.,파블로,25
3555,muscat.,무스카트 포도,86
4390,poly.,폴리,78
7156,nicky.,니키,63
13593,dave.,데이브,12
11995,bag-,뒤쪽,27
10063,kvalifikation,한정자,8
2401,overtrædelser,분사,77
6327,flytrap.,파리통,68
9451,chandler.,챈들러,47
2501,overdrive,오버 드라이브,90
12647,trusler.,위협,13
12838,nærme sig,접근하다,15
11522,riley.,라일리,31
5353,bataan.,바탄,74
11168,undskyldning,변명,33
12775,barn,어린이,15
13484,ab.,아브,13
789,haggis.,해거,98
5117,woodland.,삼림지,62
9133,ballet,발레,50
12007,col.,안부,27
13381,mission,사명,12
4345,gunman.,총기 경비원,81
12651,ken,시야,22
13133,debat,토론,14
1696,nablus.,나 블러스,94
13811,har,가지다,5
12425,ariel.,아리엘,24
7101,transmitter.,송신기,58
7278,modtager,받는 사람,47
2,pretzel.,프레첼,93
12031,alliance,동맹,26
4676,oriole.,꾀꼬리,30
2448,påberåbt,호출 된 것,68
8772,lutheran.,루터 신봉자,49
8293,entusiasme,열광,56
11103,droping.,적하,12
10577,optagelser.,피트 길이,38
6544,kurer,택배원,65
2620,stereoskopisk.,입체의,89
14095,gennemsnit,평균,10
11720,opdagelse,발견,26
1925,donne.,도너스,93
1713,delisted.,델리 티어,89
1767,pensions,연금,61
9380,solipsist.,독창적 인,48
691,bandwagon.,대차 대역,97
12158,djævel,악마,18
5533,sputnik.,인공위성,73
11540,foster.,기르다,30
13777,spanien.,스페인,11
9632,består af,포함 된 것으로 구성됩니다,23
12136,bangladesh.,방글라데시,26
9239,cartier.,까르띠에,49
3527,campo.,캄포,73
2862,smagsstoffer.,맛,47
617,froze.,냉담하다,99
13153,pakistan.,파키스탄,17
7831,næbdyr,오리너구리,59
13689,michigan.,미시간,12
13185,patrick.,패트릭,16
4728,tæer.,발가락,48
7917,worcester.,우스터,58
7240,mayflower.,메이 플라워,62
7816,recheck,재확인하다,59
7363,outfield.,외야,15
11380,lodret,세로,29
12238,længste,가장 긴,25
9452,suverænt.,주권자,47
872,pilated.,빌라도,97
5932,piazza.,광장,71
8039,solrig,햇볕이 잘 드는,40
11091,carson.,카슨,35
8741,remix.,리믹스,41
10114,landwehr.,랜드 웨헤,42
5719,dummy.,가짜의,69
1298,lidia.,리디아,96
12165,madrid.,마드리드,26
3046,fila.,필라사,88
4498,forhøjet blodtryk,고혈압,79
7869,dixie.,딕시,58
4605,halskæde,목걸이,77
11453,wyoming.,와이오밍,32
11130,grad,정도,35
5182,evolutionary.,진화론자,76
10603,gonna.,그럴거야,38
7438,giuseppe.,기구미,62
7326,nulstil,초기화,59
2267,eroderet,침식,81
9321,cornwall.,콘월,42
1952,assyrien,앗시리아,93
13388,nick.,새긴 ​​금,14
4835,stenbukken,염소 자리,78
6789,safari.,원정 여행,65
10796,buddhisme,불교,38
14399,hvid,하얀색,10
5895,retsforfulgt,기소하다,40
8598,nil.,무,51
9505,sally.,출격,46
12831,afghanistan.,아프가니스탄,20
603,protozoa.,원생 동물문,99
13140,sverige,스웨덴,17
11198,begravelse,장례식,34
5177,cain.,카인,75
11967,ie.,즉,28
8083,juno.,주노,57
10984,himmel,천국,35
3789,marquee.,큰 천막,84
8641,fagfolk,전문가,16
