ID,DANOIS,POLONAIS,INTERVAL
12330,tungt,ciężko,29
8994,gås,gęś,55
8254,violin,skrzypce,60
2756,undertrykkelse,ucisk,70
5433,collie.,kollia,75
6061,forlænget,przedłużony,67
716,indgående,przywilej,87
14480,spil,grać,8
7090,vaccine,szczepionka,57
14042,annonceret,ogłoszony,14
14165,by,miasto,9
10972,styrkelse,wzmacniający,21
5649,honk.,trąbić,75
12326,ranking,zaszeregowanie,8
7004,ballpark.,przybliżony zakres,59
6707,pundit.,mędrzec hinduski,61
6321,archduke.,arcyksiążę,71
1332,joustter.,joider.,96
12639,maksimum,maksymalny,26
2107,crossfire.,ogień krzyżowy,94
10509,singing.,śpiewanie,32
3920,korrosion,korozja,83
2666,bugle.,dąbrówka,90
9768,spændinger,napięcia,38
5419,meiosis.,mejoza,78
10883,race,rasowy,28
3082,lisp.,seplenienie,89
2226,aksial,osiowy,93
1264,dreamy.,marzycielski,97
2627,harpiks,żywica,82
5208,hasty.,pochopny,78
8000,peacetime.,pokojowy,62
4885,destillation.,destylacja,71
2105,sag.,zwis,87
11270,progressiv,progresywny,20
12230,hofte,biodro,29
12927,modtagelse.,otrzymujący,6
7525,breaker.,przerywacz,53
3910,vejkørsel,boczna droga,86
12746,ankom,przybył,17
3722,cortex,kora,87
10434,underdown.,podsumowanie,44
1374,bourgeois.,burżuazyjny,97
13465,hånd,ręka,13
10255,massefylde,gęstość,45
9926,alpine.,alpejski,48
5138,vægtløftning,podnoszenie ciężarów,79
13865,vi,my,5
11067,stærkest.,najsilniejszy,40
8849,sparky.,iskrzący,57
4958,facade.,fasada,79
13856,kun,tylko,6
2509,crossbow.,kusza,92
11928,ekstraordinær,nadzwyczajny,33
2217,asymmetrisk,asymetryczny,88
13908,hende,jej,11
2451,latterligt,zaśmiał się,42
5429,dionysus.,dionizosa.,78
9200,fornøjelse,przyjemność,53
10413,skarp,ostry,44
14171,april,kwiecień,6
1167,lobe.,płat,90
4142,mørkere,ciemniejszy,85
12842,roger.,zrozumiałem,19
2529,budge.,drgnąć,91
8075,svamp,gąbka,61
13121,vind,wiatr,14
9347,eksil,wygnanie,45
1537,beredskab,gotowość,96
1529,endetarm,odbytnica,96
6341,hustruer,żony,73
6258,loyalitet,lojalność,71
14238,ting,rzeczy,9
1120,bløddyr,mątwa,97
6714,lukning,zamykający,29
1991,mideast.,środkowy wschód,94
2860,coon.,szop,90
8688,peberfrugter.,papryka,35
5420,sønnet.,sonet,71
14207,særlig,specjalny,12
2550,hamp.,konopie,92
11035,halvtreds,pięćdziesiąt,38
9229,imperative.,nakaz,53
5339,heap.,sterta,71
13277,kryds,krzyż,13
14141,på grund,należny,7
8022,farvestof,barwnik,57
12937,tilstrækkelig,wystarczający,18
11861,dybde,głębokość,32
8427,volcanic.,wulkaniczny,58
6810,warthog.,guziec,69
14465,forening,stowarzyszenie,12
12649,palæstinensisk.,palestyński,23
1339,uhørt,nie wysłuchany,97
2708,ærkeengel.,archanioł,90
11466,reorganiseret,reorganizowany,31
8869,berygtet,notoryczny,53
7042,certificering,orzecznictwo,44
10939,hank.,motek,37
10299,syntaks,składnia,45
8971,ensomhed,samotność,56
3107,kvarts.,kwarc,89
7507,cowardly.,tchórzliwy,65
11999,ægteskab,małżeństwo,31
11951,folketælling,spis ludności,32
12544,brev,list,21
5787,keystone.,zwornik,75
13901,brugere,użytkownicy,5
10919,kys,pocałunek,38
9333,vedvarende,cierpliwy,33
3159,forretningsmænd,biznesmeni.,89
3149,sekston.,zakrystian,89
12893,svært,trudny,23
2616,lykkeligere,szczęśliwszy,91
3214,feldspar.,skaleń,89
12180,massiv,masywny,28
5814,reliance,poleganie,76
14479,hold,zespół,7
6009,godt år,dobry rok,75
12278,fb.,pełne wyżywienie,29
11781,divisional.,dywizyjny,34
9621,rådgiver,radny,49
13368,trofæ,trofeum,17
13163,atomisk,jądrowy,20
4329,tenacious.,wytrwały,80
2865,angelica.,dzięgiel,90
6390,blockbuster.,przebój,69
2430,harmonika,akordeon,92
11556,salt,sól,34
8180,unødig.,nadmierny,61
9668,ankel,kostka,49
8327,orientering,orientacja,36
6777,linned,bielizna,69
5791,wired.,podłączony,35
6080,tante,ciotka,73
12556,ris,ryż,27
13616,besøg,odwiedzić,12
1672,cypriot.,cypryjski,91
7497,frivillig,dobrowolny,65
3896,weaving.,tkactwo,78
6249,ugunstig,niekorzystny,63
12373,update.,aktualizacja,8
11924,seksuelt,seksualnie,20
8142,varieret,urozmaicony,24
12807,koblet,sprzężony,15
357,udkast,warcaby,96
10466,strække,rozciągać,34
6099,bodybuilding.,kulturystyka,68
14071,højre,prawidłowy,8
3659,nostrum.,panaceum,87
3279,deri.,w nim,88
6864,stræbe,starać się,59
3206,spænding,niepewność,34
14478,analytiker,analityk,50
12487,retfærdighed,sprawiedliwość,27
10738,hyret,zatrudniony,33
13794,og,i,5
5681,bipolar,dwubiegunowy,76
9532,genopbygget,odbudowany,52
14142,periode,okres,10
8923,popcorn,prażona kukurydza,56
8191,pounder.,tłuczek,59
12917,uberørte,nieresztowany,23
13600,peter.,piotr,14
10511,væske,płyn,39
12578,libanesisk.,libański,27
1853,antiaircraft.,przeciwlotniczy,95
2218,hvorefter,po czym,93
8251,skyline.,sylwetka na tle nieba,60
12181,syg,chory,26
13139,morgen,rano,20
14310,noget,coś,9
9284,mislykket,nieudany,47
12233,eftermiddag,popołudnie,30
14038,hr,pan,12
11258,svin,świnia,33
6239,opfordrer,wzywanie,25
8720,midwest.,środkowy zachód,57
12615,vice.,wice,26
6415,latter,śmiech,72
3285,motiv.,motyw,82
6528,doser,dawki.,52
11170,elefant,słoń,37
10920,voksen,dorosły,37
7717,navneord,rzeczownik,56
7873,gerningsmænd,sprawcy,48
13156,præsidential,prezydencki,20
1997,nazarene.,nazareński,94
7018,hacking.,hakerstwo,40
4881,natklub,klub nocny,75
4096,anæmi.,niedokrwistość,85
12865,hævde,zapewniać,18
3675,tapping.,stukający,52
1983,rutter.,obróć,94
1044,usund,niezdrowy,97
11428,polo.,gra polo,37
6118,novice.,nowicjusz,72
86,pløje,pług,89
12224,martial.,wojenny,30
12343,kørte,stado,29
7797,deraf,tego,63
9185,gudinde,bogini,53
8330,solopgang,wschód słońca,60
9232,burst.,pękać,49
12914,læser,czytelnik,11
8159,reedy.,piskliwy,61
5319,bier,pszczoły,38
12204,beholder,kosz,30
12084,sammensat.,opanowany,25
96,polynesisk.,polinezyjski,99
2401,overtrædelser,infradzierzenia,80
7742,kor,chór,63
8536,stellar.,gwiezdny,59
6759,pulp,miazga,69
9169,bitter,gorzki,52
7183,daisy.,stokrotka,66
11911,sky,chmura,29
14315,rettigheder,prawa,8
12697,opgave,zadanie,18
52,hjerteslag,bicie serca,99
3872,eponymous.,ekliminacja,86
9008,udvidelse.,rozsuwalny,21
7600,bout.,atak,63
2126,omvæltning,przewrót,90
12661,tyr,byk,20
2980,ildsted,kominek,88
6163,rehabilitering,rehabilitacja,65
9894,registrering,rejestracja,46
12315,mexicansk,meksykanin.,29
13490,ide,pomysł,14
13602,femte,piąty,15
2732,troposfærisk,troposferyjny.,79
7995,jumper.,skoczek,59
4999,brud,pęknięcie,68
11760,interiør,wnętrze,34
14229,timer,godziny,10
14104,afholdt,trzymany,9
11320,trin.,kroki,19
12350,stående,na stojąco,13
12995,avenue.,aleja,22
7593,kælderen.,piwnica,63
5434,weir.,jaz,78
7375,ineffektiv,nieskuteczny,63
6386,harpe,harfa,69
12107,kontrolleret,kontrolowany,12
3333,turnpike.,rogatka,85
13706,forventet,spodziewany,12
10449,georgian.,gruziński,42
8413,casual.,zwykły,55
10889,tæller,liczy,12
6225,boilmakers,kotmakery,72
8790,sesame.,sezam,57
3797,hummingbird.,koliber,86
5287,veganisme.,weganizm,54
1958,rekollektion,wspomnienie,83
1473,seletøj,uprząż,89
2243,quoth.,kwotka,93
12932,gnu.,gnu antylopa,23
7114,amphibian.,płaz,66
7038,skyer,nieba,30
2014,fristende,kuszący,68
7453,vinkler,kąty,38
13142,mørk,ciemny,19
6288,nysgerrighed,ciekawość,72
13381,mission,misja,14
9308,equatorial.,równikowy,53
4564,ribben,żebra,65
1124,gødning,nawóz,97
2875,cider.,cydr,90
13714,champions.,mistrzostwa,11
6600,broderskab,braterstwo,55
10261,partisan.,partyzant,40
8332,plagiering,plagiat,56
3033,auditor.,rewident księgowy,88
12987,jean.,drelich,21
7406,tic.,tik,65
409,snare.,sidła,85
2133,geisha.,gejsza,93
9583,paradis,raj,51
13942,sæt,ustawić,11
2556,diatomer.,okrzemka,88
2851,carved.,rzeźbiony,74
428,tunesisk.,tunezyjski,98
4064,hooliganisme.,chuligaństwo,65
861,redacted.,redagowany,94
8628,slogan,hasło reklamowe,48
10217,teen.,nastolatka,43
14271,virkelig,naprawdę,11
7981,lykkes,odnieść sukces,37
10346,drivhus,szklarnia,45
7270,firkanter,kwadraty,18
5588,phased.,fazowany,28
8930,garanti,gwarancja,38
11613,mos,mech,36
7349,tildeling,przydział,30
10683,pindsvin,jeż,42
12703,favorit,ulubiony,24
12691,venlige,przyjazny,25
11654,anna.,ania,35
6131,løsepenge,okup,73
10784,efter sigende,podobno,42
11987,highway.,autostrada,28
2123,antitank.,przeciwpancerny,94
6824,wasnt.,nie był,69
6237,respektfuldt,z szacunkiem,13
13229,søn,syn,18
6485,baglæns,do tyłu,53
6863,ideelt.,idealnie,38
826,udlejer,gospodarz,93
1813,leer.,chytre spojrzenie,94
13399,hed,gorąco,17
9256,curt.,lakoniczny,54
8678,binding,wiążący,50
9665,gendanne,zdrowieć,24
9687,barker.,szczekacz,50
4542,blitzkrieg.,wojna błyskawiczna,82
6527,akademikere.,naukowcy,22
4300,kano,kajak,74
891,deponeret,zdeponowany,58
13271,relay.,przekaźnik,18
12200,forholdsvis,stosunkowo,22
8553,circulatory.,krążeniowy,59
7932,rube.,wiejski prostak,62
4957,gran.,świerk,79
10901,falsk,podróbka,38
4897,confucius.,konfucjusza,81
1213,uprovoked,niesprowokowany,97
13309,lykkedes,zarządzany,11
12173,elleve,jedenaście,30
919,buffs.,bufron,76
8754,skræl,obierać,54
10575,sværge,przysięgać,41
11315,overlegen,znakomity,34
6276,duly.,należycie,73
3005,methicillin.,metycylina,90
10225,fossil,skamieniałość,31
9733,lunar.,księżycowy,50
8550,tilflugt,schronienie,58
12524,julian.,juliański,27
11242,lay.,kłaść,35
13804,var,był,5
10154,månedlige,miesięczny,46
5188,evergreen.,zimozielony,79
3120,lukker,migawka,80
9672,løse,rozwiązywać,34
1486,marrow.,szpik kostny,96
12367,sindssyge,niepoczytalność,23
6957,stealth.,podstęp,68
13320,bestemte,niektórzy,18
8486,indpakket,owinięty,42
11227,for eksempel,np,38
850,caledonian.,kaledoński,99
2697,statsløse.,bezpański,85
138,furtive.,ukradkowy,97
13835,who,kto,7
13954,godt,dobry,7
10201,vejrudsigt,prognoza,34
13316,helgen,święty,15
1501,aktuary,specjalista od ubezpieczeń,90
1908,glødende.,rozjarzony,75
9013,træde tilbage,rezygnować,29
8725,monetære.,monetarny,57
5638,lounge.,salonik,74
7685,viscount.,wicehrabia,64
2989,uinformeret,niedoinformowany,82
4145,dybtgående,głęboki,84
11554,balance,balansować,28
575,seaside.,nadmorski,99
13155,celle,komórka,19
12632,overflade,powierzchnia,25
12867,kalkun,indyk,23
4259,cowman.,pastuch,84
12211,randy.,krzykliwy,30
14286,beløb,kwota,8
9404,trump.,atut,50
14402,kræve,wymagać,7
4479,sportsånd,sprawność sportowa,83
12092,inaktiveret,inaktywowany,30
10539,lære.,doktryna,42
6770,mangel,niedobór,57
2614,børnehave,przedszkole,90
12393,finansiel,budżetowy,27
9681,venedig.,wenecja,50
2188,folder,teczka,89
1610,variance.,zmienność,95
10817,frekvens,częstotliwość,38
3228,uagtsomhed,zaniedbanie,70
8104,pics.,fotki,39
6832,nedrivning,rozbiórka,67
11089,onkel.,wujek,39
4048,nøddeskal,łupina od orzecha,85
7253,at snyde,oszukiwanie,51
12376,ridder,rycerz,23
10951,knæ,kolano,38
10776,forestille,wyobrażać sobie,34
13113,strand,plaża,20
11939,wayward.,nieobliczalny,33
691,bandwagon.,wóz dla orkiestry,98
13681,sendt,wysłano,14
9282,sikret,zapewniony,31
10186,antrax.,wąglik,46
10836,afghan.,afgański,40
1792,campusser.,kampusy.,95
3891,cor.,kor,86
999,rooftop,dachu,90
6011,croft.,zagroda,74
13959,ende,koniec,8
451,crozier.,pastorał,100
9938,cant.,żargon,48
7837,ryste,potrząsnąć,52
10310,mysterium,tajemnica,38
9499,poop.,kupa,49
1065,omfattet,objęty,40
6860,borer,mieszka,21
12874,brydning,zapasy,23
5595,asyl,przytułek,75
12080,iranian.,irański,29
13126,italiensk,włoski,20
6825,tyverne,dwudziestych,16
4669,heller.,halerz,82
3683,blindt.,ślepo,87
6962,valnød,orzech włoski,67
3883,samvittighed,sumienie,86
5254,ligevægt,równowaga,79
7229,kinetisk.,kinetyczny,62
8882,gearkasse,skrzynia biegów,56
10544,loop.,pętla,38
1191,indånding,inhalacja,76
6417,lien,zastaw,71
912,diagnostiker,diagnostyczny,94
11419,købe,kupić,33
12694,jøder.,żydzi,23
10644,kirsebær,wiśnia,43
10627,løfte sløret,ujawnić,24
13778,wales,walia,13
8716,ansvarsfraskrivelse.,zastrzeżenie,22
5666,weirdy.,dziwi,77
9747,quarterbacks.,rozgrywający,17
12762,ørn,orzeł,17
1252,skit,skecz,88
722,maddike,czerw,96
11647,eve.,przeddzień,35
290,skematisk,schematyczny,97
12909,vold,przemoc,23
9320,glæde,radość,51
6594,sod,sadza,71
5920,revidere,poprawiać,18
8291,kniv,nóż,60
9947,chaser.,pościgowy,47
6922,wee.,maleńki,68
13625,klar,jasny,13
8585,sen.,sennik,58
708,dun.,bury,82
14474,uddannelse,szkolenie,12
1780,kraftigt,energicznie,69
1261,latterliggøre,kpiny,37
4173,føderalist.,federalistyczny,83
10087,gale.,wichura,44
13403,forretning,biznes,15
13111,q.,q,21
11540,foster.,pielęgnować,35
2233,golfers.,golfiści.,74
118,entreprenørskab.,przedsiębiorczość,100
5229,kaspian.,kaspijski,79
3839,farveløs,bezbarwny,87
10768,frø,posiew,15
10378,heks,czarownica,42
7696,sorg,żałoba,59
2514,iota.,odrobina,92
7891,rampage.,szał,61
2911,inductes.,indukcyjne,87
6582,hopper.,zbiornik,67
12351,edderkop,pająk,28
2477,runoff.,spływ,92
234,grin,szeroki uśmiech,93
14434,kræver,wymaga,7
12719,tilbagevendende,powtarzający się,25
8453,forgiftning,zatrucie,39
3370,adenosine.,adenozyna,88
11233,duel.,pojedynek,37
2570,bonfire.,ognisko,89
13388,nick.,nacięcie,17
921,procurement.,nabywanie,81
13389,waggers.,zakładki,17
10165,ophørt,przerwany,26
8516,intensivering,intensyfikacja,59
6933,leipzig.,lipsk,69
2460,shack.,buda,90
12290,i modsætning til,w odróżnieniu,22
13988,interesse,odsetki,9
8164,marsvin,morświn,61
2378,armbånd,bransoletka,88
7164,genopbygge,odbudować,52
7526,dive.,nurkować,41
8921,sank.,zatonęła,56
6735,havkat,kocia ryba,70
1352,slime.,szlam,96
12485,reduceret,zredukowany,20
7874,billionaires.,mldariusze.,61
5163,rabat,zniżka,61
11684,ben,nogi,21
14028,lang,długi,9
9028,upubliceret,niepublikowany,55
8713,taiwanese.,tajwańczyk,57
4333,untied.,niezdecydowany,83
7726,musemus,mus.,49
5159,svigagtig,oszukańczy,77
12775,barn,dziecko,18
6507,spionage,szpiegostwo,72
13432,koilerplate.,koło,17
10428,slag,udar,39
9234,hvede,pszenica,53
7342,keramik,garncarstwo,64
8227,rev.,obrót silnika,60
10273,efterfølger,następca,44
9620,tang.,posmak,51
14166,fik,dostał,11
13378,give.,dający,9
7307,opfinder,wynalazca,57
5823,retard.,opóźniać,41
6072,erobret,zdobyty,47
13173,sekundær,wtórny,20
10316,cache,pamięć podręczna,41
11846,faktor,czynnik,26
12269,uhyre,potwór,27
13708,på trods af,mimo,14
10672,vedligeholdelse.,utrzymywanie,16
2824,woolly.,wełnisty,90
6213,legering,stop,66
13059,to gange,dwa razy,21
5174,vaginal.,pochwowy,77
1090,indicier,przypadkowy,97
6713,ulykkelig,nieszczęśliwy,68
1160,capuchin.,kapucyn,97
5962,genindføre,przywracać na stanowisko,45
11965,bunch.,garść,32
3155,forholdsregler,środki ostrożności,74
3500,overlord.,pan  władca,86
8624,herpes.,opryszczka,58
1058,zeal.,gorliwość,97
688,ubiquitous.,wszechobecny,99
1084,fastsat,określony,81
4666,antændt,zapalony,59
14155,britisk,brytyjski,11
3469,fob.,kieszonka na zegarek,88
8158,leach.,ługować,60
10309,ledsaget.,towarzyszy,22
3762,hakke,siekać,65
7413,spættet,spanglered.,65
6764,fin.,płetwa,63
13610,ord,słowo,10
12370,jernbane,popędzać,27
13019,erklæret,zdeklarowany,16
4330,grimes.,grymaty,81
1511,vinkelret,prostopadły,96
11826,farvel,pa,31
14234,privat,prywatny,11
4374,svageste.,najsłabszy,83
7723,manglende evne,niemożność,63
7997,glødelampe.,rozżarzony,62
6696,unsupported.,nieobsługiwany,68
6684,contr.,kontrad,70
2625,kroning,koronacja,64
2146,undrafted.,niepludnia,94
3566,foredrag,wykład,63
4961,gedehams,szerszeń,58
9290,foder,karmić,43
5965,thrash.,prać,61
9058,zink,cynk,55
8935,vandmand,meduza,56
2064,coptic.,koptyjski,94
7143,foo.,bla,67
1729,sociologisk.,socjologiczny,46
12481,glas,szkło,25
1647,symmetrisk.,symetryczny,85
4425,invariant.,niezmienny,67
5933,ansigtsbehandling,twarzowy,75
10141,aktivister,aktywistów,38
10831,klager.,uskarżanie się,30
10429,fink.,mroczny typ,44
6470,beriget,warowny,66
14370,tilbydes,oferowany,17
10492,shah.,szach w persji,44
11698,annulleret,odwołany,27
7953,condom.,prezerwatywa,60
3310,summary.,podsumowalnie,88
7345,solidaritet,solidarność,66
2488,tragt,lejek,88
11616,racisme,rasizm,35
5492,hookah.,nargile,77
9024,dioxide.,dwutlenek,55
3210,gigantisk,gigantyczny,80
6127,overhaling.,wyremontować,63
6147,reparationer.,remont,69
4959,ubemandet,bezzałogowy,80
11565,bros.,bracia,33
4835,stenbukken,koziorożec,81
1783,lus,wesz,95
14504,løber,bierze,8
814,jazzy.,zgrzytliwy,99
12721,gas,gaz,17
1558,septimal.,posprzedażny,96
3623,bure.,buknąć,88
11273,serienummer,seryjny,36
13982,udvikling,rozwój,12
13016,sygdom,choroba,21
930,abyss.,przepaść,88
10336,mindste.,najmniejszy,45
8236,summen,brzęczeć,59
165,acton.,działać na,100
14121,oprettelse,zrobienie,5
11186,swiss.,szwajcarski,39
14330,sort,czarny,12
8709,sonny.,synek,57
25,myrer.,mrówki,41
1873,phony.,fuszerka,94
8732,yoga.,joga,57
244,spiselige.,jadalny,98
12686,ryddelig,uporządkowane,25
9336,vragrester,gruzy,53
9737,cam.,krzywka,43
13673,jersey.,golf,14
9695,adobe.,cegła suszona na słońcu,50
2536,kilo,kilogram,88
1664,formænd,przewodniczący.,96
10792,elskede,ukochany,42
14244,midler,oznacza,10
12025,prost.,prog,32
6343,straits.,cieśnina,46
4942,glad.,ochoczo,80
11029,defunct.,zmarły,40
13878,så,więc,6
4861,sudanesisk.,sudańczyk,81
9369,termisk,termiczny,52
3405,crept.,obrad,88
2822,skadedyr,szkodnik,88
453,engram.,gatunek,100
11118,yd.,yt.,38
8861,tiffany.,muślin,56
1031,skum,spienić,95
4355,logisk.,logicznie,29
5504,tyrefægtning,walka byków,77
5839,tiden er gået,koniec czasu,62
1786,dalmatian.,dalmatyński,76
4946,gentaget,powtórzony,60
3822,broderet,haftowany,84
8296,halt,kiepski,60
13319,tyfon,tajfun,18
6540,hemmeligt,potajemnie,71
7305,nudity.,nagość,66
9082,fried.,smażony,41
3177,hoste,kaszel,83
1946,riddled.,rażący,74
8652,moo.,muczeć,58
5786,manly.,męski,76
11566,bombers.,bombowce,27
5382,betegner,oznaczać,33
6157,blodbad,rzeź,74
7264,ævle,wafel,62
5544,frost-,mroźny,77
5043,maltesisk,maltański,80
11284,borgmester,burmistrz,36
5483,chinchilla.,szynszyla,77
12103,konvertering,konwersja,20
3707,solbriller,okulary słoneczne,87
11348,strip,rozebrać się,31
4567,cello.,wiolonczela,82
6149,steget,wzrosła,74
11803,eks,były,34
12069,hammer,młot,30
842,ferrous.,żelazawy,99
5792,equinox.,równonoc,72
1967,nanny.,niania,94
13723,bekæmpe,walka,13
13924,mod,przeciwko,9
5008,elendighed,nieszczęście,80
7152,airwaves.,fale powietrzne,67
4798,sheared.,ścinany,31
10150,skateboarding.,jazda na deskorolce,33
14298,leverandører,dostawcy,69
420,cuneiform.,klinowy,100
6669,scramble.,wdrapywać się,54
3078,darn.,cerować,87
8510,muskuløs,muskularny,59
6771,lantern.,latarnia,66
8289,markør,znacznik,54
1597,brudt,posiniaczony,75
13858,først,pierwszy,7
3050,thistle.,oset,84
9490,snævert.,wąsko,52
292,undeniably.,niezaprzeczalnie,81
2252,uvurderlig,nieoceniony,93
5892,meritorious.,zasłużony,75
5893,aftræk,kratka wentylacyjna,64
14195,hellere,raczej,7
7711,beroligende,kojący,63
10715,forfølge,realizować,35
11605,genre,gatunek muzyczny,31
3578,theorist.,teoretyk,61
4693,tegneserieist.,rysownik,71
7191,hooker.,prostytutka,65
1836,maidenhead.,dziewictwo,95
12120,sti,szlak,21
3501,hak,karb,59
1324,peeps.,zerkanie,83
10615,ejendom.,nieruchomość,39
9162,keen.,chętny,54
5963,justere,dostosować,41
14380,udsigt,pogląd,7
9015,skøjte,łyżwa,24
171,archdiocese.,archidiecezja,100
7897,strandet,na mieliźnie,52
1576,foxy.,lisi,96
10465,stærkere.,silniejszy,44
9843,suverænitet,suwerenność,49
10220,synd,grzech,39
10383,uofficiel,nieoficjalny,42
13080,berømt,słynny,21
3407,redwood.,sekwoja,86
3777,sparsomme.,rzadki,71
12959,værdi,wartość,19
4308,blid,delikatny,82
2182,gårdsplads,dziedziniec,93
666,reprise,potrącenie od dochodu,68
8933,holdkammerater,koledzy z drużyny,33
5698,miscellany.,zbieranina,76
8156,malm,ruda,60
8385,gunpowder.,proch strzelniczy,60
1199,stew.,gulasz,90
9814,fang.,kieł,49
6483,ubetydelig,nieistotny,70
9115,misforståelse,nieporozumienie,47
14072,bestille,zamówienie,10
6082,værdiløs,bezwartościowy,73
2543,fladt,spłaszczony,88
3213,fyldstof,podsadzkarz,84
237,dodgy.,sprytny,99
10624,konsolideret.,skonsolidowany,36
5976,kedsomhed,nuda,74
4417,redistricting.,redystryktowany,83
13273,paris.,paryż,19
527,precambrian.,prekambryjski,99
8415,fordomme,uprzedzenie,56
7965,visne,więdnąć,61
3667,sanktion,sankcja,17
7963,trimme,przycinać,46
12222,ældre,starszy,30
13371,bjerg,góra,14
13178,længde.,długość,19
9346,proklamation.,głoszenie,52
586,uncensored.,nieocenzurowany,99
