ID,DANOIS,TURC,INTERVAL
14176,se,bakmak,5
12865,hævde,iddia etmek,19
7778,næseparti,ağızlık,64
9285,ærligt talt,açıkçası,55
7811,rove,yarı bükülmüş iplik,63
2622,battleships.,savaş gemileri,62
12384,sub,alt,29
11440,ecuador.,ekvador,38
12762,ørn,kartal,18
9784,forfængelighed,vanilik,51
12580,tale,konuşma,27
3872,eponymous.,ismini veren,87
11682,fir.,köknar,36
7325,swords.,kılıçlar,38
3371,haggard.,bitkin,89
234,grin,sırıtış,93
11482,revolutionerende,devrimci,37
4369,incivility.,inkârlılık,71
549,mirakuløs,mucizevi,87
12846,udstyr,teçhizat,19
11828,ydre,dış,35
14506,biler,arabalar,11
12330,tungt,ağır şekilde,31
6289,lysstyrke,parlaklık,40
8005,slams.,samanlıklar,36
13602,femte,beşinci,16
333,hikke,hıçkırık,98
7210,bogstavelig,değişmez,40
5079,lear.,öğrenmek,81
13864,over,üzerinde,8
10605,angiveligt.,iddiaya göre,45
9950,pioner,öncü,41
4283,scorpions.,akrepler,51
12999,ukendt,bilinmeyen,23
10524,cube.,küp,43
9288,steady.,sabit,54
2940,udsætte,ertelemek,66
1254,skamløs,utanmaz,97
14519,tage med,getirmek,6
14104,afholdt,tutulmuş,10
5677,ubekræftet,onaylanmamış,78
1349,arbejdsstation,iş istasyonu,89
13220,udviklede sig,gelişmiş,12
10263,slå ud,nakavt,48
7038,skyer,gökyüzü,32
12523,squad.,tayfa,24
13566,i dag,bugün,16
13596,tendens,eğilim,16
12150,trosløs,inançsız,32
6010,diakon.,deacon,47
3466,udsteder.,ihraççı,88
1055,discoverers.,keşifler,76
13448,dem selv,kendileri,18
10130,intelligent,zeki,22
11660,fusionere,birleştirmek,22
9778,kasino,kumarhane,48
4045,utilfredshed,hoşnutsuz,83
13581,indianer,hintli,14
5693,sweetwater.,tatlı su,78
4915,efterkrig,savaş sonrası,82
12754,procent,yüzde,25
11051,kvæg,sığırlar,41
13954,godt,iyi,7
4504,knive.,bıçaklar,84
12675,en del,ayrı ayrı,25
3682,ildsten,ateş taşı,88
26,leucine.,lösin,100
9240,breddegrad,enlem,53
10136,silke,ipek,48
12025,prost.,fahişe,33
11892,konventioner.,sözleşmeler,16
14504,løber,koşar,9
2628,cleft.,yarık,91
10701,skinnende,parlak,44
8645,ly,barınak,50
1278,stacking.,istifleme,56
11704,globus,küre,36
7135,ligner,benzemek,44
5589,brygning,demleme,47
8875,sphinx.,sfenks,58
6790,ærter,bezelye,50
398,rumtid,boş zaman,100
5511,rigtigt,haklı olarak,79
8935,vandmand,deniz anası,58
6290,sløset,özensiz,74
1708,eftertragten,coveted,93
2803,seser,kişilik,90
7071,alvorligt.,ciddiyet,69
2908,neonatal.,yenidoğan,90
8504,talbot.,tılböceği,61
11851,forbrydelser,suçlar,19
4346,maj dag,mayıs günü,85
5025,catalansk,katalanca,82
12975,pensioneret,emekli,18
4603,eufrates.,öfori,83
9027,mudder,çamur,57
8344,statewide.,devlet çapında,62
5513,intuitiv,sezgisel,63
13971,sats,oran,8
13518,bund,alt kısım,17
13507,trace.,iz,16
12398,retfærdigt,adil bir şekilde,30
6619,conshript.,kabiliyet,64
6859,beskæftiger sig.,istihdam etmek,26
1186,sharpie.,silinmez kalem,98
1709,tannin.,tanen,96
8521,afsendt,sevk edilen,51
11232,voldsom,şiddetli,38
5492,hookah.,nargile,78
3209,stum,sesini kapatmak,82
3168,rekursiv,özyineleme,84
11310,perfekt.,kusursuzca,39
1493,fiksering,düzeltme,94
4592,gør ondt,canı yanmak,39
9414,chikane,taciz,31
6157,blodbad,karanya,75
10785,sund fornuft,sağduyu,43
12369,æble,elma,29
12511,retning,yön,14
8256,garth.,garnitür,62
9541,gør ikke,yoksa,53
14187,blive ved,devam etmek,5
13485,stemme,oy,12
11025,hale,kuyruk,34
4743,raphrase.,refrase,64
1229,sitter,bakter,97
11861,dybde,derinlik,34
11994,udvidet,genişletilmiş,20
2353,utilfredsstillende,hoşnutsuzluk,93
6669,scramble.,karıştırmak,56
13052,tro,inanç,22
4668,adel,asalet,83
11881,kontanter,peşin,34
3304,analytical.,analitik,72
12186,mercury.,merkür,32
2019,vågnede,uyandırmak,94
2048,underposition,alt başlık,74
4416,onslaught.,saldırı,85
11141,lør,doygunluk,40
4367,ombygning,iyileştirme,67
1519,violinist,fiddler,96
9074,spredt,dağınık,51
14215,effekt,etki,12
13447,pumpe,pompa,17
3429,farce.,fitil,88
1301,westbound.,batıya ait,97
93,mikroprocessorer.,mikroişlemciler,79
13740,almindelige,yaygın,12
6113,katastrofal,felâket,61
9050,lissabon.,lizbon,57
7127,weys.,vizalar,69
11012,northwestward.,kuzeybatı doğru,42
7208,påvirker,etkilemek,11
13179,forbrydelse,suç,12
9177,jordbær,çilek,55
12862,vild,vahşi,25
13198,acceptabel,kabul edilebilir,6
12431,tjener,hizmet vermek,13
916,galger,darağacı,98
11910,optøjer,isyan,20
1741,patronage.,himaye,95
13291,nation,ulus,8
13843,alle,tümü,7
4880,dømt,mahvolmuş,49
5979,ambitiøs,hırslı,75
10039,nitrogen,azot,48
10826,koral,mercan,43
9677,rhodes.,rodos,52
10433,natrium,sodyum,46
10539,lære.,doktrin,43
3284,sharia.,şeriat,89
14180,juli,temmuz,7
12270,hovedsagelig,daha çok,31
4095,frelse,kefaret,85
2687,kulinarisk,mutfakla ilgili,92
11270,progressiv,ilerici,21
6067,blæsende,rüzgarlı,76
2553,polynesia.,polinezya,93
100,humpback.,kambur,100
10586,hver gang,ne zaman olursa,45
13017,nord vest,kuzey batı,23
2892,whipped.,çırpılmış,60
5545,scooper.,kepçe,79
11599,peer.,akran,35
10842,evakuering,tahliye,29
4447,creep.,sürünme,72
8087,krave,yaka,54
8197,fraværende,mevcut olmayan,62
14084,bevæge sig,taşınmak,10
7297,malaya.,maliye,68
3212,tapet,duvar kağıdı,87
8332,plagiering,intihal,58
4686,hearst.,heyet,83
7990,champagne,şampanya,63
14077,punkt,nokta,7
9294,overvågning,izleme,20
7187,rumored.,söylenti,37
11150,skjule,saklamak,32
6849,heliac.,helak,71
11749,nøjagtighed,kesinlik,36
3871,forfærdeligt.,korkunç bir şekilde,55
8303,tate.,toylamak,61
10859,collegiate.,kolej,43
5599,amplitude,genlik,78
11788,snigmord,suikast,31
9901,graviditet,gebelik,50
6902,crashing.,çökme,20
3899,grådighed,açgözlülük,87
7084,sachseny,saxony,69
5196,partikler.,parçacıklar,53
13316,helgen,aziz,16
3558,formidlet,aracılık eden,31
8688,peberfrugter.,biberler,37
2683,karrosseri,kaporta,91
8299,pavilion.,pavyon,60
4811,misrepresentation.,yanlış beyan etme,80
8921,sank.,battı,58
13166,tog,tren,12
13723,bekæmpe,mücâdele etmek,14
2508,fjorten dage,iki hafta,90
12173,elleve,onbir,32
11653,ejendomsret,mülkiyet,37
12411,creek.,dere,30
12238,længste,en uzun,32
8668,minded.,fikirli,12
9931,tortur,işkence,44
85,drømme tid,hayal zamanı,100
9804,inspektion,inceleme,42
14035,olie,yağ,20
11148,hent,indirmek,32
10805,modsætningen er imod at modsætte sig,karşıt,20
3530,kalv,baldır,88
12227,fødsel,doğum,16
1740,fattigere.,fakir,95
13550,5.,5,16
1790,cirl.,cirmak,95
2806,lackluster.,lanslister,91
8656,sammenbrud,yıkmak,58
3120,lukker,deklanşör,82
4363,æret,onurlu,18
9839,engagerende,ilgi çekici,18
14347,indsats,çaba,8
5658,fig,incir,75
13327,bevægelse,hareket,18
1580,nomad.,göçebe,82
6515,dildo.,yapay penis,71
8134,kansler,şansölye,62
403,smoot.,yumuşak,100
7789,adjektiv,sıfat,60
8361,med det samme,anında,62
13806,som,gibi,5
10944,fødselsdag,doğum günü,40
1009,upraktisk.,pratik olmayan,97
14018,nuværende,akım,8
2224,kaif.,kaap,94
10567,unødigt.,boşu boşuna,45
9363,arkitekt,mimar,48
12346,mess.,dağınıklık,24
10808,grew.,büyüdü,43
6821,screenet.,taranmış,23
6893,rackers.,raylar,71
3136,roper.,halatçı,89
14195,hellere,yerine,7
7155,logistical.,lojistik,41
10367,tat.,tatmak,46
505,sprang.,fırlamak,100
10198,bo.,bö,42
706,afloat.,su üstünde,99
12052,bliver til,olur,9
6882,skoldkopper,suçiçeği,71
12914,læser,okuyucu,12
1786,dalmatian.,dalmaçyalı,78
3874,genvej,kısayol,81
11257,ødelægge,tahrip etmek,17
10946,stolthed,gurur,42
373,ringorm.,saçkıran,100
5421,schism.,şecbilik,79
13645,konkurrence,yarışma,13
4931,lykkeligt,mutlu bir şekilde,82
12040,forslag,telkin,12
11721,rivalisering,rekabet,35
6418,carbonaceous.,karbonlu,74
8968,sleeping.,uyuyor,20
1168,præppe,kabartma,98
2797,psykisk,psişik,90
3646,remskive,kasnak,88
2305,carboxylase.,karboksilaz,93
7159,træthed,tükenmişlik,65
10555,preussian.,prusya,45
7383,bøf,biftek,66
9561,curry.,köri,49
13736,republik,cumhuriyet,14
4868,unitary.,üniter,82
4389,uigenkaldeligt,geri alınamaz bir şekilde,83
9622,conjunction.,bağlaç,49
1727,penned.,çentikli,45
13811,har,sahip olmak,5
8088,pantsat,taahhüt,48
4959,ubemandet,insansız,82
1889,cascading.,basamaklı,68
12733,rushing.,acele,16
11349,gæst,konuk,34
6967,terrestrial.,karasal,69
9754,værksted,atölye,48
10849,afhængig af,bağlı olarak,28
8050,gele,jöle,62
9913,cambodja.,kamboçya,50
12693,mus,fare,27
11875,filosofi,felsefe,35
2795,brombær,böğürtlen,91
7747,culminated.,kederli,46
10841,vin,şarap,42
14141,på grund,vadesi dolmuş,7
5024,eater.,yiyici,71
13181,hører til,ait,14
7852,vugge,beşik,63
11956,hul,delik,28
7064,smeltende,erime,57
13714,champions.,şampiyonlar,11
3724,arend.,ard,88
14247,kraft,güç,9
13393,mødes.,birleşmek,12
3479,reissued.,yeniden başlamak,72
2711,grib,akbaba,88
11604,udelukkende,yalnızca,29
12417,bar,çubuk,26
13479,tur,dönüş,11
9678,stabilitet,istikrar,38
13676,draft.,taslak,13
4374,svageste.,en zayıf,85
14407,forventer,beklemek,13
8795,nyre,böbrek,57
7183,daisy.,papatya,68
867,disingenuousive.,düşüncesiz,97
7805,primitiv,ilkel,62
10404,støj,gürültü  ses,46
11626,mærkelig,tuhaf,37
5622,ubestridt,tartışmasız,74
5530,blurb.,bulanıklık,76
8008,jg.,jd,63
11356,trueman.,doğru adam,39
2781,bifald,alkış,91
12575,glorie,halo,28
12343,kørte,sürdü,30
5627,methoxy.,metoksi,78
4443,aquatic,suda,53
8537,hvaler,hantal,60
13787,død,ölüm,11
14341,central,merkezi,12
7247,brøling,kükreyen,55
7196,ærkebiskop,archbishop,66
9523,genindtræde,reenter,53
12885,sundhed,sağlık,25
14132,derudover,ek,7
56,incubus.,kuluçka,100
4223,skyggefuld,gölgeli,51
13940,inklusive,içermek,7
4999,brud,rüptük,70
4457,fingeraftryk,parmak izi,68
14031,tidlig,erken,12
14457,udvikle,geliştirmek,12
12495,skib,gemi,21
12706,jesus.,isa,27
1679,op adhill.,yokuş yukarı,96
12263,tempel,tapınak şakak .. mabet,30
744,upstate.,şehir dışı,99
9633,bryst,meme,48
8705,dyd,erdem,55
1191,indånding,inatçılık,78
6139,glat,kaygan,70
4118,swans.,kuğu,47
12360,sne,kar,30
842,ferrous.,demirli,99
8928,kimchi.,bir çeşit yöresel kore yemeği,58
13863,ingen,hayir,6
13239,brasilien,brezilya,20
2549,overseaw.,tasarruf etmek,93
10743,lingvist,dilbilimci,37
14409,medlem,üye,11
4835,stenbukken,oğlak,82
10551,momentum.,itme,45
11723,hval,balina,32
8706,motivering,motivasyon,34
10638,yngre,daha genç,45
4846,pharmaceutical.,eczacılığa ait,72
5282,ordforråd,kelime bilgisi,80
6267,bonde,köylü,58
13331,som regel,genelde,17
28,diffraction.,kırınım,100
6986,fængslet,hapsedilmiş,51
13218,ocean,okyanus,20
9854,kairo.,kahire,51
13692,kørsel,koşma,9
9054,mongoliet.,moğolistan,57
13711,øer.,adalar,11
5586,naive.,toy,75
11996,forsegle,mühürlemek,25
7452,milky.,sütlü,67
10383,uofficiel,resmi olmayan,44
6389,gel.,jel,71
13765,georgia.,gürcistan,14
3358,uriny,idrar,89
10526,væsentligt.,esasen,24
12296,tonehøjde,saha,19
6423,tømmer.,kereste,71
4548,tangled.,karışık,76
8473,klarhed,netlik,61
6984,blande,müdahale etmek,42
4684,stockade,stoklamak,79
6625,prærieulv,çakal,58
10513,rygter.,söylentiler,40
9733,lunar.,ay yildizi,52
9549,busser.,otobüsler,52
14306,frigivet,piyasaya sürülmüş,10
14419,viser sig,şov,8
13487,kirke,kilise,17
14197,plante,bitki,19
5644,valtz.,vals,73
3069,fundamentals.,temeller,38
1857,beklædning,giyim,95
12873,papir,kağıt,22
12358,læge,doktor,24
14453,august,ağustos,7
10089,breath.,çiğneme,17
13616,besøg,ziyaret,13
880,halide.,halojenür,97
8286,låst ude,kilitleme,62
5773,beskatning,vergilendirme,77
12154,er.,eritmek,32
4014,nationhood.,ulusallık,87
12843,pande,tava,25
9670,syntese.,sentez,52
9980,rekonstruktion,yeniden yapılanma,44
397,snowshoe.,kar ayakkabısı,99
9793,gnist,kıvılcım,37
2208,titrering.,titrasyon,92
10779,akse,eksen,43
5724,jonglere,hokkabazlık,76
13134,klovn,palyaço,21
12717,sende,göndermek,20
6286,jod,iyot,74
974,warlock.,falcı,97
3606,klemme.,clem,88
5675,ansvar,yükümlülük,76
13655,generelt,genel olarak,9
11847,konkurrerende,rakip,28
7046,wonderland.,harikalar diyarı,70
13593,dave.,davet etmek,16
14410,ser ud,bakan,5
10063,kvalifikation,niteleyici,10
14315,rettigheder,haklar,9
8066,følges,ortaya çıkan,35
530,sturgeon.,mersin balığı,99
6630,vandmelon,karpuz,71
12133,torsdag,perşembe günü,32
13434,bragt,getirilmiş,18
7027,milty.,geveze,70
8745,bibelsk,i̇ncil,59
8414,utroligt,inanılmaz şekilde,44
7126,flygtning,kaçan,50
9057,kedelig,sıkıcı,38
10571,i stigende grad,giderek,45
7976,ego.,benlik,62
717,pacifist.,paspasist,97
10626,citron,limon,44
1921,slim,mukus,95
5710,abducted.,kaçak,55
12744,katastrofe,felaket,21
14487,november,kasım,6
13651,vagt,koruma,13
13601,afdelinger.,bölünme,8
12029,forbyde,yasaklamak,19
12247,costa.,kostata,32
6910,ivrige,istekli,68
9879,krim.,kırım,51
11263,kasket,kapmak,28
6488,warped.,çarpık,62
9322,udendørs,dış mekan,50
13520,talrige,sayısız,15
9148,halt.,durdurmak,42
12671,kollega.,dost,26
9011,kane.,kanaya,57
5151,sportsmand,sporcu,81
10525,lille bitte,çok küçük,46
2565,canopic.,kanopik,93
5953,ferret.,ferah,76
12665,trukket,çizilmiş,27
9202,trance.,trank,56
6079,disalloged.,izinsiz,70
8481,testamente,atık,60
12392,fuck.,kahretsin,25
14381,værdipapirer,menkul kıymetler,14
9904,kontaktet,temasa geçme,6
13399,hed,sıcak,18
9111,utility,yarar,37
10702,tønde,varil,40
13958,måneder,aylar,12
12541,weekend,hafta sonu,27
10769,passager,yolcu,33
9170,bulk,dökmek,56
5759,skynde sig,acele etmek,72
1320,legis.,legâh,97
11003,kaffe,kahve,42
6151,beskyttende,koruyucu,12
8330,solopgang,gündoğumu,62
5780,guldsmed,yusufçuk,77
11549,dæmon,iblis,34
7897,strandet,sarhoş,54
4317,clubhouse.,kulüp binası,84
13253,bekymringer.,endişe,11
7382,frustrerende,sinir bozucu,8
4342,obduktion,otopsi,83
5371,masjid.,mescit,79
8039,solrig,güneşli,47
11673,fresco.,fresk,36
12027,damp,buhar,33
13277,kryds,geçmek,14
2785,newmarket.,yeni market,91
13384,skære,kesmek,16
12929,triple.,üçlü,23
14142,periode,dönem,10
7795,ethyl.,etil,65
3000,markant.,belirgin şekilde,90
2760,hagesmæk,önlük,90
12219,audio.,ses,32
7875,rensning,temizlik,61
12453,arbejdskraft,iş gücü,29
3206,spænding,süslemek,36
13167,gå gå,git git,21
12336,indvandring,göçmenlik,27
8542,modifikationer,değişiklikler,45
5319,bier,arılar,39
3122,corset.,korse,77
6866,lang tid,uzun zaman,71
7592,åbenbart,açıkça,13
5763,forskydning,yer değiştirme,46
1890,bortfaldet,katlanmış,75
629,narcissisme.,narsisizm,100
5701,komm,mecburi,65
1909,ivrigt.,hevesle,95
3920,korrosion,aşınma,84
12201,løjtnant,teğmen,31
10072,legendarisk.,efsanevi,49
13516,relevant,ilgili,16
9382,trommer.,davul,34
13328,artilleri,topçu,19
1695,langsomst,en yavaş,96
9194,intakt,bozulmamış,56
13886,inc,anc,23
13870,mest,en,9
4117,skjulte,hid,86
2361,mausoleum,mozoli,93
8246,funky.,korkak,62
13309,lykkedes,yönetilen,11
5828,overbevisende,zorlayıcı,59
3700,blodsudgydelse,kan dökülmesi,88
5942,tyrone.,tirron,76
36,udemokratisk,demokratik olmayan,100
7614,interessant.,ilginç bir şekilde,66
4742,skamme sig,utanmış,82
13444,starten,başlangıç,13
3445,benchmark.,kalite testi,83
6085,tungeste,en ağır,76
3463,ovation.,yumurtlama,87
5602,filnavn,dosya adı,77
3426,towson.,torton,89
3727,stillestående vand,durgun su,88
7483,yardage.,yarda olarak uzunluk,67
12984,østrig.,avusturya,23
1033,trodsig,meydan okuma,98
89,wallaby.,kabarcık,81
11814,studier,çalışmalar,21
1353,strikning,örgü örmek,85
3109,flodmunding,haliç,89
14219,øst,doğu,11
14417,begrænset,sınırlı,10
3633,sagittarius.,yay burcu,88
13934,derefter,daha sonra,6
7508,scaife.,scişe,67
2766,serfdom.,serfilik,91
11382,ride,kurtulmak,38
2740,lydighed,itaat,88
12732,pool,havuz,25
11930,dale.,dalma,34
564,sequitur.,pullu,100
8368,hallows.,yourluklar,61
13638,specificerer,belirtir,8
10428,slag,felç,40
10139,almindelig,sıradan,49
6209,udkant,etekler,75
13110,eric.,erik,22
6547,pasta.,makarna,73
9575,samtidigt,eşzamanlı,47
5945,modena.,modan,76
9671,opfyldt.,yerine getirilmiştir,42
12933,haven.,cennet,24
12204,beholder,çöp kutusu,31
525,elektrificering,elektrifikasyon,100
7957,chunky.,tıknaz,64
7977,knude,düğüm,34
9407,sppr.,spl,54
5300,venstreorienteret,solcu,74
5947,micronesia.,mikronezya,76
251,tumbling.,yuvarlanan,75
3539,tyfoid.,tifo,88
10975,crap.,saçmalık,41
9347,eksil,sürgün,47
8969,kompatibel,uyumlu,53
1824,tømmermænd,akşamdan kalma,94
12401,værdifuld,değerli,30
1193,z er,zs,98
5748,cubisme.,kübizm,78
9026,stance.,duruş,56
6333,kvotienten,metne,74
9418,glide,kaymak,40
11484,fejet,süpürme,38
9765,lynch.,linç,48
1248,backstage,kulis,97
6177,bigfoot.,büyük ayaklar,75
5937,kløft,gorge,59
1062,mulighed  mulighed,çevrecilik,38
6786,lords.,lordlar,19
11656,succesfuldt,başarılı bir şekilde,13
3516,eukalyptus.,okaliptüs,88
7967,bevidsthed,bilinç,61
6371,udgangsforbud,sokağa çıkma yasağı,70
7120,trebuchet.,mancınık,69
5969,lizzie.,lizzyon,76
11000,mund,ağız,39
12257,formode,şüpheli,20
6864,stræbe,çaba göstermek,60
11491,input.,giriş,37
10814,for pokker,lanet etmek,39
11132,stod,durdu,41
4635,crick.,kirletmek,83
10790,forældet,modası geçmiş,43
14508,dokumenter,belgeler,15
3720,submachine.,belâ,88
10563,tilstopning,tıkanıklık,43
13574,olympiske,olimpiyat,12
11110,backup.,destek olmak,40
9091,recoined.,sevinçli,47
7818,usikkerhed.,belirsizlik,62
13552,gælder for,uygulamak,12
7339,kompas,pusula,62
8273,aboriginal.,aborjin,51
9478,fascisme,faşizm,54
1026,roet,pancar,95
2833,tapestry.,goblen,90
2162,fejlfortolket,yanlış yorumlanmış,77
10945,abe,maymun,41
966,psykiater,psikiyatrist,96
7381,praktisk,kullanışlı,67
10935,egetræ,meşe,38
12829,bacon,domuz pastırması,25
3228,uagtsomhed,ihmal,72
4734,undergrupper.,alt gruplar,63
5815,dengue.,dang,77
1565,missourians.,missouryalılar,90
13821,det her,bu,5
3396,crossbar.,çaprazlama,88
11590,poesi,şiir,37
11314,hvem som helst,her kim,39
14256,opkald,çağrı,10
10948,warszawa.,varşova,42
12972,fjende,düşman,22
9699,curling.,kıvırma,47
14238,ting,şeyler,10
6029,opus,başyapıt,76
10719,syn,görünüş,37
8257,wildlife.,yaban hayatı,62
13276,vejr,hava durumu,19
12809,rick.,rüşvet,25
14055,komme,gelmek,9
11339,brevity.,kısalık,39
10154,månedlige,aylık,48
2182,gårdsplads,avlu,93
8897,vilkårlig,keyfi,58
7440,kostbar,pahalı,67
154,nexus.,bağ kurma,100
4019,smoky.,dumanlı,86
9445,kidnapning,kaçırma,38
7384,kadet,asker,52
12251,hellig,kutsal,31
5896,waterfront.,deniz kıyısı,77
4549,fructose.,fruktoz,84
8025,hertuginess.,düşes,63
3330,klapperslange,çıngıraklı yılan,89
11061,ammunition,mühimmat,41
4441,brochurer.,broşürler,75
9928,kommende.,yaklaşan,50
9867,signpost.,tabela,50
13092,straf,ceza,18
13070,nå,ulaşmak,12
5792,equinox.,ekinoks,74
4726,efterslæb,biriktirme,80
14076,design,tasarım,12
13529,bred,geniş,14
12558,unødvendig,gereksiz,28
8519,eksploderende,patlayan,38
13546,kyst,sahil,16
220,væltet,devrilmek,100
12269,uhyre,canavar,29
11791,tjekkoslovakiet,çekoslovakya,36
13405,rugby,ragbi,18
10219,sammenstød,çarpışma,36
9415,imaginært,hayali,54
13840,jeg,ben,5
10045,talsmand.,sözcü,49
11539,diskret,hemen göze çarpmayan,38
9320,glæde,neşe,53
7363,outfield.,dış alan,19
4543,takster.,tarifeler,62
538,skattepligtige,vergilendirilebilir,100
935,hardwood.,parke,98
4903,reindeer.,ren geyiği,82
2665,whirlpool.,jakuzi,91
7103,uddød,yok olmuş,49
10799,ejendomme,özellikleri,23
13357,på t,ont,19
14095,gennemsnit,ortalama,12
1694,slappy.,sabok,96
9421,krokodille,timsah,52
11393,bue,arc,38
460,vanedannende,bağımlılık yapan,28
11166,indsendt,gönderilen,28
14268,efterspørgsel,talep etmek,24
5486,esajas.,isaiyah,79
14065,hårdt,zor,9
12416,chile.,şili,29
7102,vocalist.,sesçi,65
9774,verifikation,doğrulama,51
10673,beslag.,braket,30
6586,manpower.,insan gücü,73
8679,omsætning,devir,39
12759,religion,din,25
10354,alumni.,mezunlar,47
7665,pas på,dikkat,65
5358,forfølger,takipçi,75
11174,lette,kolaylaştırmak,38
11926,bibel,kutsal kitap,34
5645,strangers.,yabancı insanlar,59
6523,smitsom,bulaşıcı,73
12830,hjul,teker,20
13534,mening,fikir,12
11321,trek.,triş,38
4262,lyske,kasık,85
9127,tomat,domates,52
11172,ridning,binme,28
11258,svin,domuz,35
12595,solid,sağlam,28
3431,hawkeye.,şahin göz,88
7816,recheck,yeniden kontrol etmek,64
1535,efterligne,mimik,94
12740,phoenix.,anka kuşu,26
12309,bred vifte,çeşitlilik,28
11190,piratkopiering,korsanlık,40
12632,overflade,yüzey,26
12834,for det meste,çoğunlukla,25
5144,hatcher.,kuluçkahane,80
13018,lørdag,cumartesi,23
11193,skrog,hull,40
10906,midtvejs.,ortaçağ,42
11766,heldig,şanslı,36
10146,ambassadør,büyükelçi,45
3743,fiskene,balık burcu,88
12318,walter.,vahşet,31
4121,paved.,döşeli,65
4687,kantsten,zapt etmek,73
13143,kæmpende.,kavga etti,21
