ID,DANOIS,CHINESE,INTERVAL
1067,niggers.,扼杀,47
14395,reducere,减少,16
13318,nederste,降低,15
6124,ammoniak,氨,71
12138,kristus,基督,27
13567,scott.,斯科特,13
3451,shamrock.,三叶草,66
9111,utility,效用,31
10189,lovgivning,立法,24
11635,uklar,不清楚,31
3675,tapping.,窃听,48
9156,aberdeen.,阿伯丁,51
11096,memphis.,孟菲斯,36
11676,jakarta.,雅加达,31
3430,yarmouth.,雅格兰,87
6940,fax,传真,64
13219,douglas.,道格拉斯,16
12517,fyret,发射,10
471,hitch.,拴住,97
1246,uhyrlig,不可思议,96
3286,nerver,神经,52
3098,rodeo.,牛仔竞技,88
13095,frihed,自由,17
12310,stige,上升,20
3146,insulin,胰岛素,88
4576,smugling.,走私,73
1356,glenwood.,格伦伍德,96
9227,mesa.,台面,50
12290,i modsætning til,不像,19
3860,offspring.,后代,84
13522,stub.,存根,12
14482,hvorfor,为什么,7
9303,lenin.,列宁,48
8041,falske.,虚假,58
4109,ester.,酯,75
2030,enactment.,颁布,28
13933,samme,相同的,8
7539,taft.,塔夫,62
8365,henfald,衰变,52
12926,rig,富有的,19
9499,poop.,船尾,45
8166,torsk,鳕鱼,58
8611,bore,钻头,41
12343,kørte,开车,25
393,tamarin.,罗霖,100
7451,kollegaer,同事,53
10066,krog,钩,30
2785,newmarket.,纽马克网,89
9770,vietnamesisk.,越南语,46
4739,inkompetent,无能为力,65
7152,airwaves.,风波,64
10652,babe.,宝贝,38
9851,borough.,自治市镇,43
7847,baba.,巴巴,60
4941,vasketøj,洗衣店,77
5209,evanescence.,浮动,76
705,vanskeligheder.,艰辛,88
7019,pagt.,盟约,61
9638,bronx.,布朗克斯,47
4939,canonical.,典范,37
3870,plage,滋扰,84
3986,werewolf.,狼人,83
9226,følelsesmæssig,情绪化,31
3305,rajah.,拉贾,87
11066,tilfældigt.,随机,37
5143,homofobi.,同性恋恐惧症,77
2081,bitterly.,痛苦地,92
8465,kronisk,慢性的,55
10980,opgradering,升级,21
166,beltway.,腰带,100
3681,svimmelhed,眩晕,85
9040,array,大批,50
8387,flandern,佛兰德斯,56
302,gundy.,甘迪,100
2388,genindført,重新提交,79
7663,radioaktiv,放射性,60
4140,bedouin.,贝都因子,77
5306,quito.,基多,76
12969,forsinke,延迟,7
3677,latterlig,可笑的,84
4395,skydevåben,火器,48
6600,broderskab,兄弟会,51
2305,carboxylase.,羧基化酶,91
2664,laissez.,莱斯斯斯,90
4442,misundelse,嫉妒,80
7438,giuseppe.,朱塞佩,62
8845,maler,画家,50
8337,suburban.,郊区的,56
4601,cisco.,思科,80
3298,yay.,耶,87
14223,skab,创造,5
5915,downfield.,下菲尔德,72
7636,kickers.,踢球者,19
8004,anchorage.,安克雷奇,59
12166,misrepresenting.,歪曲,22
7665,pas på,谨防,61
3976,elegant,优雅的,72
11005,damon.,达蒙,37
2314,glæd dig,麾,86
3382,sax,萨克斯,74
9104,blasts.,爆炸,26
12532,klarlægge,阐明,21
4588,ecliptic.,蒙皮奇,80
11968,disney.,迪士尼,28
10817,frekvens,频率,35
9319,godkende,挚,30
12888,festival,节日,18
10596,racehorse.,赛马,29
5833,curie.,居里,68
3423,palindromic.,回文,74
1406,forsinket,迟来的,95
4822,alderman.,阿德曼,78
10460,romantik,浪漫,40
6024,pyruvat.,丙酮酸,71
7566,anbefaler,推荐,12
9207,hawkins.,霍金斯,50
6661,hæmofili.,血友病,67
2499,hypotermi.,低温,91
10906,midtvejs.,中途,38
3154,upåvirket,不受影响,88
235,entydig,明确的,87
5100,artikuleret,铰接式,64
7591,overfyldt,挤,17
13608,hant.,h,12
2969,mallet.,槌,87
12643,inviteret,邀请,6
12875,duft,香味,20
6865,modstræbende,不情愿的,60
9029,sibirian.,西伯利亚人,51
1768,østpå,向东,50
13129,alabama.,阿拉巴马州,17
3141,støjende,嘈杂,88
7601,ugyldig,空白,56
13060,kold,寒冷的,18
5429,dionysus.,狄俄尼索斯,75
14113,find,寻找,7
14237,kendt,已知,9
12597,hospital,医院,20
8593,olivia.,奥利维亚,55
9541,gør ikke,不..,48
12982,i første omgang,原来,12
7676,utallige,无数,61
3914,fait.,契约,82
13223,højeste,最高,16
13932,stadig,仍然,7
9659,porter.,搬运工,46
9266,martinez.,马丁内斯,50
11528,phi.,披,32
12188,ryg,岭,26
7176,praktisk,方便的,44
8614,samurai.,武士,54
5670,gras.,格拉斯,74
12043,undergrundsbane,地铁,27
11748,kortfattet,简洁的,30
4869,fragment,分段,47
13364,undskylde,道歉,6
5723,teller,出纳员,71
7003,gigabit.,千兆,65
12657,indianapolis.,印第安纳波利斯,22
2187,chai.,柴,92
8885,hitters.,劫持者,33
7586,hindbær,覆盆子,62
5178,uden stop,马不停蹄,77
12847,bekræfte,确认,12
11948,platform,平台,25
10192,gamma,伽玛,42
10795,hr. kommissær.,专员,37
2326,carole.,car,43
11349,gæst,客人,29
2400,executor.,执行者,88
5262,rutinemæssigt.,常规,47
10343,taber,失败者,33
11230,budget,预算,34
384,puri,纯紫里,100
783,prob.,概率,97
8450,selvbiografi.,自传,54
8076,billetpris,票价,45
11750,egyptisk.,埃及人,28
5823,retard.,减速,38
6513,impressionisme.,印象主义,69
9886,greco.,格雷科,45
3646,remskive,滑轮,85
8093,nederdele.,裙子,46
103,coronary.,冠状动脉,100
12911,museum,博物馆,19
5224,sadel,鞍,71
5233,ledger.,分类帐,76
536,afholdenhed,节制,98
1939,slough.,泥沼,93
2751,sill.,窗台,88
9712,cirkus,马戏团,46
12776,dækning.,覆盖范围,21
7249,burgess.,bur,61
9799,prag.,布拉格,45
8818,trommeslager,鼓手,50
11691,udpeget,任命,25
10457,amsterdam.,阿姆斯特丹,40
6100,arbor.,乔木,71
13123,konkurrere,竞争,12
2932,udgående,向外,84
11928,ekstraordinær,非凡的,29
4384,snapper.,捕捉器,65
10407,hardcore.,hard,41
10858,pornografi,色情,38
5667,cahill.,卡希尔,74
704,nacho.,纳霍,98
10765,neo.,新奥,38
14302,fungere,功能,20
2071,melanom,黑色瘤,92
12769,hampshire.,汉普郡,21
7287,forurening,污染,46
13763,stærkt,强烈,11
1038,fishy.,腥,97
2535,khatri.,哈特里,91
4595,boosted.,提升,46
6388,vask,洗,43
4861,sudanesisk.,苏丹人,79
2648,mitochondrion.,线粒体,90
11889,venezuela.,委内瑞拉,29
4157,volga.,伏尔加河,82
2277,justinian.,贾斯坦人,92
1623,feral.,野,95
13882,program,程序,11
11167,fotografering,摄影,36
9355,wong.,黄,49
1248,backstage,后台,96
894,gangbro,走道,95
2447,ved et tilfælde,acc,20
13202,vietnam.,越南,16
1680,jainisme.,耆那教,95
12658,sjovt,乐趣,22
7481,usher.,招待员,57
6991,stampede.,踩踏,62
5595,asyl,庇护,72
117,fluke.,吸虫,98
9762,knox.,诺克斯,46
8940,showdown.,摊牌,52
5712,fouled.,犯规,35
8086,jurassic.,侏罗纪,58
6503,piss.,小便,47
13331,som regel,通常,13
7414,indirekte.,间接,62
8706,motivering,动机,29
1263,spørgeskema,调查问卷,92
960,enteent.,忠告,97
13320,bestemte,肯定,15
11496,nashville.,纳什维尔,33
5144,hatcher.,孵化器,76
2533,heroisme.,英雄主义,91
475,udelader.,省略,45
12771,dyr,动物,12
3375,hoppende,弹跳,43
333,hikke,打嗝,97
8283,fibrose.,纤维化,57
583,gyroskop.,陀螺仪,96
9087,svarer til,对应,25
709,trower.,拨,86
10713,tunnel,隧道,35
5693,sweetwater.,甜水,74
10739,richardson.,理查森,38
14463,prøve,尝试,6
5324,nana,娜娜,75
1336,latent.,潜,96
2838,håbløs,绝望,88
10504,fest,庆典,19
6118,novice.,新手,69
3350,skinny.,瘦骨嶙峋的,87
10298,forskere,科学家们,31
3390,uvenlig,不友好,86
4584,jerez.,赫雷斯,80
11497,normandy.,诺曼底,33
13601,afdelinger.,划分,7
7537,bourne.,伯恩,62
7574,carmel.,卡梅尔,62
7997,glødelampe.,白炽灯,59
12868,norge.,挪威,20
9748,bur,笼,44
10359,westminster.,威斯敏斯特,41
11971,lastbil,卡车,25
10061,hinduisme.,印度教,43
5267,koreografi.,编舞,76
13764,ægte,真实的,11
11763,luke.,卢克,30
5134,ketchup,番茄酱,77
10912,hebraisk.,希伯来书,37
6777,linned,亚麻布,67
12117,grafik.,图形,15
2704,advarsel,警报,27
416,pugh.,噗噗,100
7234,subdolous.,索索,63
7409,bohemian.,波希米亚,59
4110,ateist,无神论者,65
12445,dynasty.,王朝,24
9811,fortællinger.,tal,30
6428,behandling,treat,20
3908,firepower.,火锅,84
8920,influenza,流感,52
11646,radar,雷达,30
1750,rektangel,长方形,91
6557,dysprosia.,妊娠,68
3089,casper.,卡斯珀,88
8924,roe.,鱼子,51
4648,uægte,非法,79
2998,superheroes.,超级英雄,60
6095,skorpe,脆皮,71
1620,carina.,狂欢节,93
8169,etikette,礼仪,57
13252,regn,雨,14
9921,opdater,刷新,41
6695,preamble.,前言,67
804,petroleum.,煤油,98
6060,crackdown.,镇压,70
6876,tundra.,苔原,66
11290,jacksonville.,杰克逊维尔,35
8516,intensivering,集约化,55
5409,sikrere,更安全,75
6907,goo.,粘性物,66
11954,slaveri,奴隶制,28
12261,richmond.,里士满,26
2113,striptease.,脱衣舞,92
8366,manøvre,演习,42
4338,iceman.,冰人,82
3338,royalist.,保皇党人,80
2350,børstning,刷,47
6412,memorandum.,备忘录,68
2059,eastbound.,东行,92
4879,mercenary.,雇佣兵,60
5205,medley.,梅利,73
1390,paraguayan.,巴拉圭人,91
11382,ride,摆脱,34
257,sammenhængende,凝聚力,56
8259,fossiliseret,僵化,57
5334,propane.,丙烷,76
11625,apollo.,阿波罗,31
10135,versailles.,凡尔赛尔,43
7600,bout.,回合,60
184,gullah.,戈拉,100
10215,hale.,哈雷,42
14217,en gang til,再次,5
3592,pude,枕头,79
7419,præstationer.,成就,31
13473,akademi,学院,13
10149,budapest.,布达佩斯,43
11762,hætte,兜帽,29
668,tøvende,脆弱,98
6469,opec.,欧佩克,69
1965,anteater.,去冰,91
11653,ejendomsret,所有权,31
6784,slid.,滑动,67
11428,polo.,马球,33
14360,januar,一月,5
7639,collateral,抵押品,61
8766,crusaders.,十字架,27
10498,omskrevet,重写,40
11018,celtic.,凯尔特人,37
2090,frankfort.,法兰克福,92
7967,bevidsthed,意识,56
13283,sydney.,悉尼,16
8358,mia,米娅,56
13704,køre,驾驶,10
5231,hensynsløs,鲁莽,75
2392,agnosticisme.,不可知论,91
12160,expeditionary.,探险队,27
12661,tyr,公牛,17
2830,temptations.,诱惑,64
13685,påstand,宣称,9
7161,rudd.,鲁德,64
3374,indrammet,裱框,23
2153,ukontrolleret,不受控制的,81
2523,spanking.,打屁股,82
1166,transseksualisme.,经塞思思主义,88
9893,skulptur,雕塑,43
4733,coolest.,最酷的,79
8541,cirkler.,界,26
11085,castro.,卡斯特罗,36
2852,tarm,胆量,62
10448,helsinki.,赫尔辛基,40
1678,battuta.,巴达塔,95
10732,wellington.,惠灵顿,38
10132,øjeblikkelig,立即的,42
6357,farley.,法利,69
9713,gotisk.,哥特,46
4046,uretfærdighed,不公正,78
10402,fled.,逃货,41
5882,komprimeret,压缩,44
10436,substitueret,替代,21
9372,for det første,第一,49
13541,sovjet.,苏维埃,12
5625,halte,跛行,59
4464,eurasian.,欧亚,80
7160,echelon.,梯队,62
1308,swami.,斯瓦姆,94
8884,effektivitet,效率,34
12243,russell.,罗素,25
11293,coliseum.,大剧场,35
8501,calculus.,结石,55
11662,zimbabwe.,津巴布韦,31
13703,speedily.,赶快,12
9622,conjunction.,连词,44
12535,angreb,突击,21
275,iberian.,伊比利亚语,99
6678,kalksten,石灰石,67
11266,intervention,干涉,34
14049,nylig,最近的,5
1377,parkland.,帕兰,89
341,martel.,马尔特,100
929,gearing.,杠杆作用,87
4486,grimm.,格里姆姆,81
2420,planlæggere,规划者,82
12723,mandag,周一,21
7960,becker.,贝克尔,59
11011,turtle.,龟,32
3092,ventiler.,阀门,46
10129,gik op for,意识到,23
13647,direkte,居住,8
11318,margaret.,玛格丽特,34
10089,breath.,违反,13
13189,kemisk,化学,16
6394,rosemary.,迷迭香,69
1519,violinist,fiddler.,95
7492,bevidstløs,无意识,58
4020,roscoe.,罗斯科,83
11711,oliver.,奥利弗,27
10882,begyndt,beg,38
2707,kø,队列,81
557,anaerob,厌氧,99
13266,græsk,希腊语,15
8683,vip.,贵宾,53
6913,mast,桅杆,62
5963,justere,调整,38
3984,akropolis.,雅典卫城,83
10062,diskvalificeret,取消资格,42
4972,dysleksi.,阅读障碍,78
9233,bisexual.,双性恋,43
2946,geder.,山羊,45
6745,kjole,袍,56
11604,udelukkende,独自,24
1594,evolving.,不断发展,36
3123,anion.,阴离子,87
1993,ligsyn,问候,91
7705,bosættere.,定居者,56
13018,lørdag,周六,18
8433,unranked.,不打击,56
10554,flores.,弗洛雷斯,40
1737,gist,要旨,93
11936,hjerne,脑,27
11672,hydrogen.,氢,31
1633,remand.,归还,75
11041,norseman.,诺斯曼,37
10721,stol,椅子,33
14025,min,我的,5
3573,kind,脸颊,74
7038,skyer,天空,27
7739,et stykke tid,一会儿,61
9342,rioters.,骚乱者,49
12317,medaljer,奖牌,14
6526,sværm,一群,62
14123,resultat,结果,7
9345,lektier,在家工作,49
10412,revival.,复兴,32
5985,northbound.,北行,72
2688,bageri,面包店,83
298,adder.,加法器,100
14202,krig,战争,7
12616,betalingsmiddel,货币,22
12677,mississippi.,密西西比人,22
1333,aldrig mere,没事,96
8469,kolera,霍乱,56
10830,producenter,制造商,20
11668,vernon.,弗农,31
3833,peking.,北京,78
390,hvirveldyr,脊椎动物,91
712,uskrevet,不成文,98
13265,følelse,感觉,15
12222,ældre,年长,26
10496,med venlig hilsen,真挚地,35
14143,åben,打开,8
10633,minneapolis.,明尼阿波利斯,39
13377,banned.,被禁止,9
7445,manifesto.,宣言,62
11112,griffin.,格里芬,36
12536,puerto.,波多黎各,23
11642,pace.,步伐,29
11909,bubba.,布巴,29
14329,oplade,收费,14
12109,engageret,坚定的,20
13773,domæne,领域,11
10320,grænser.,限制,8
2994,blume.,布拉姆,88
7146,overfladisk,浅的,62
10022,hyldest,贡,42
7957,chunky.,矮胖,59
11964,cannabis.,大麻,28
5766,scottie.,斯托蒂,69
10751,fraser.,弗雷泽,38
9009,sophia.,索菲亚,52
9562,løn,薪水,43
9410,utilsigtet,无意中,47
8569,drift.,漂移,35
10872,smal,狭窄,32
5127,kola.,凯罗,77
10107,stammer.,部落,30
12843,pande,平底锅,20
6030,kant.,康德,72
5172,bedstemor,祖母,76
12340,muhammad.,穆罕默德,25
6904,leary.,读书,66
8944,overvældende,压倒,37
1921,slim,粘液,93
6698,dyke.,堤防,63
3918,gideon.,吉迪,84
11803,eks,前任,30
9980,rekonstruktion,重建,38
13478,jackson.,杰克逊,13
60,nyttelast,有效载荷,97
6725,vene,静脉,60
1156,carbine.,马枪,87
9537,aftensmad,晚餐,47
9309,gnide i,鲁宾,49
8321,cystic.,囊性,57
13661,middle.,中间,12
2004,skrifttyper.,字体,35
13759,velkendt,熟悉的,11
7552,membrane,膜,61
13925,mens,尽管,6
10299,syntaks,句法,41
10574,neptune.,海王星,39
10378,heks,巫婆,38
6727,tinker.,修补匠,64
13267,ontario.,安大略省,16
5106,utrolig,逆天,70
11198,begravelse,葬礼,35
13920,hvor,在哪里,7
4773,sardar.,撒丁车,79
4779,antimatter.,反物质反物质,79
13147,smuk,漂亮,17
5703,bump,撞,54
493,migræne.,偏头痛,96
11124,indtryk,印象,21
5467,nikon.,尼康,75
11952,haj,鲨鱼,22
11679,uruguay.,乌拉圭,31
12624,tornado,龙卷风,20
12782,inline.,排队,21
1271,grådig,贪婪的,95
3324,boller.,瓶,87
2389,nekrolog,ob告,83
9630,morse.,莫尔斯,47
10336,mindste.,最小的,41
5627,methoxy.,甲氧基,74
14515,chicago,芝加哥,11
8653,tilpasning,适应,32
6251,cyanid.,氰化物,70
14243,færdig,完毕,9
13472,højere,更高,14
5465,celsius.,摄氏度,75
13659,løsning,解决,12
10971,jackie.,杰基,35
6083,måltid,一顿饭,60
13461,kortere,较短,14
7132,casablanca.,卡萨布兰卡,64
7290,bastille.,巴士尔,63
10477,ira.,爱好者,40
6577,brødre.,弟兄们,68
4694,vandalistisk.,破坏者,79
7993,befriet,释,59
6115,drastisk.,夸张地,53
10837,spektrum.,光谱,38
4025,tablet,药片,67
9965,heldigvis,幸运的是,30
8174,havana.,哈瓦那,58
6273,offset.,抵消,66
11479,lovgiver.,立法机关,29
8099,whisky.,威士忌酒,58
4726,efterslæb,积压,76
1688,crayfish.,小龙虾,95
10675,brent.,布伦特,38
2894,frygtelig,at,88
10422,at lyve,撒谎,20
12373,update.,更新,7
9435,ranch,牧场,47
2644,solcreme.,防晒霜,90
2313,spist,吃过,91
13787,død,死亡,9
11130,grad,程度,36
2636,turban,头巾,88
1559,milner.,米纳,95
12209,honda.,本田,26
10511,væske,液体,37
4998,sharif.,谢语,77
2713,berwick.,伯威克,89
12187,topmøde,首脑,26
2920,anglian.,盎格劳,86
8468,ubesvaret,未解答,56
1578,lcd.,液晶,95
3993,dime.,十分钱,77
5634,minder om,让人想起,67
12753,windows.,视窗,11
11274,fisher.,渔民,34
7827,disneyland.,迪士尼乐园,60
3609,sumner.,萨姆纳,86
259,jokingly.,开玩笑,100
14323,kvalitet,质量,8
6861,ras.,拉斯,27
1034,ronin.,罗宁,97
3848,jurisdiktioner.,司法管辖区,50
5975,poetisk.,诗意,69
5136,norma.,诺察,77
7047,latino.,拉丁裔,62
14486,funktion,特征,9
1116,sundial.,晷,92
13138,sparke,踢,12
813,tabby.,虎斑,98
10239,lunge,肺,39
12634,ulovlig,非法的,21
6348,cobalt.,钴,69
10294,gift,已婚,37
12544,brev,信件,18
1495,antidisestabrishotorisme,抗动性建立主义者主义,95
6446,relient.,依赖,69
2239,slagteri,屠宰场,91
8417,se bort fra det,漠视,48
12964,udeladelser.,遗漏,18
12308,konvektion,对流,24
6320,gloucester.,格洛斯特,70
3794,autor.,自动,85
8497,rusten,生锈,55
9177,jordbær,草莓,49
5607,requiem.,安魂曲,74
11526,affære.,事务,21
4956,hestekræfter.,马力,77
13987,sag,案件,6
8609,helligdom,神社,50
6519,sklerose,硬化,69
397,snowshoe.,雪鞋,98
7615,smiler.,笑,28
9081,tanzania.,坦桑尼亚,51
8095,hare,野兔,56
3255,zirconium.,锆,88
1150,phenol.,苯酚,91
7645,opstandelse,复活,52
6972,gurney.,盖恩,65
12027,damp,蒸汽,27
11881,kontanter,现金,29
12323,chuck.,ch,25
11424,kaktus,仙人掌,33
4436,gallon.,加仑,62
14011,give,提供,6
2584,kram,拥抱,62
13626,human,人类,12
12173,elleve,十一,27
14203,forarbejdning,加工,10
13141,pause,休息,13
13360,tigre.,老虎,12
9548,meu.,梅,48
7670,reggae.,雷鬼,61
1353,strikning,针织,81
6587,lige så stille,悄悄,68
18,facet,面条,54
8923,popcorn,爆米花,52
9181,stockholm,斯德哥尔摩,50
587,svag,微弱,99
12163,newton.,牛顿,27
13261,encyclopedic.,百科全书,16
8907,trenton.,特伦顿,52
5124,blomme,李子,76
2394,filmografi.,影片摄影,88
10730,guam.,关岛,38
4605,halskæde,项链,77
4895,hereford.,借助书,78
10513,rygter.,谣言,35
6310,marokkansk,摩洛哥人,66
9911,uberettiget.,不合格,44
9632,består af,包含,23
7691,geometric.,几何的,59
11441,ruter,路线,16
9666,absurd.,荒诞,45
2780,primer.,底漆,86
13126,italiensk,意大利人,16
13740,almindelige,常见的,10
12285,msg.,味精,26
11027,medlemskab,会员资格,36
8953,weaver.,韦弗,51
14161,undersøgelse,学习,16
1027,placid.,普莱尼里,97
10756,kriger,战士,23
8901,tand,齿,50
3078,darn.,凡,85
5304,sikhisme.,锡克教,76
13621,etc,等等,12
10251,nm.,纳米,42
9097,iodide.,碘化物,51
6920,grange.,农庄,65
6117,colossus.,巨人,71
11753,troy.,特洛伊,30
11229,dæmning,坝,33
13767,deed.,死了,10
13906,hver,每个,8
9332,polly.,波莉,49
14349,stillet til rådighed,假如,6
1744,kalam.,卡拉姆,94
1988,samarra.,萨拉拉,93
2509,crossbow.,弩,91
11800,lyn,闪电,30
817,melasse.,糖蜜,98
624,seimas.,沙洲,99
8437,dare.,敢,47
1502,bessemer.,贝塞尔,95
5544,frost-,寒冷,75
4118,swans.,天鹅,41
3823,outlandish.,古怪,85
12104,arabien.,阿拉伯,27
6582,hopper.,料斗,64
5790,stoner.,斯托纳,71
13701,data,数据,12
7785,salamander.,蝾,60
14024,kvarter,四分之一,9
4151,bain.,贝恩,82
13870,mest,最多,7
14052,bedre,更好的,9
4489,huckleberry.,哈克贝利,80
2908,neonatal.,新生儿,88
13927,uge,星期,8
1829,unwieldy.,笨重,93
11942,mall.,购物中心,28
497,riviera.,里维埃拉,99
12242,koncept,概念,23
8225,buldre,隆隆,54
9165,spike.,长钉,46
12884,nul,零,19
7469,expo.,博览会,43
9006,coventry.,考文垂,52
6334,doppler.,多普勒,69
10653,catcher.,捕手,36
3621,grundvand,地下水,86
9946,zion.,锡安,44
6701,templar.,圣殿骑士,66
5806,dat.,日子,73
2681,ketone.,酮,80
7285,abigail.,阿比盖尔,63
4902,kofanger,保险杠,75
2493,albatross.,信天翁,91
10536,får,羊,40
14283,potentiel,潜在的,11
13518,bund,底部,13
9178,sejlet,航行,30
9983,gidsel,人质,35
9427,dyrket,长大的,48
10183,usikker,不确定,42
9587,bukser,裤子,47
5718,whig.,哈格,62
2409,akupunktur,针刺,91
8550,tilflugt,避难所,54
7603,embargo,禁运,59
10380,hilary.,希拉里,37
11058,hugh.,休,37
2665,whirlpool.,惠而浦,89
12934,fred.,弗雷德,19
4962,auxiliary.,辅助的,77
11092,illustrerer,说明,13
11999,ægteskab,婚姻,27
12238,længste,最长,26
7307,opfinder,发明者,53
2036,hallo.,哈洛,92
12224,martial.,武术,26
7811,rove,罗河,59
5026,holla.,霍拉,77
7823,claire.,克莱尔,47
11769,sec.,秒,30
8098,saml op,捡起,57
13582,historie,故事,11
10172,papegøje,鹦鹉,42
7857,løst,松散,30
10700,beskåret,裁剪,26
9377,ceder,雪松,46
11499,banner,横幅,30
10438,um.,嗯,40
13339,kong.,孔,15
6726,indkaldt,召唤,53
8214,anfald,发作,54
1434,vågen,苏醒,92
14437,adskille,分离,13
2273,whistler.,惠斯勒,91
6213,legering,合金,63
12134,ofre.,受害者,22
7089,brewer.,酿酒师,38
2610,jen.,詹,90
7578,amelia.,阿梅利亚,62
12009,interview,面试,22
12662,blacklist,黑名单,12
9957,fløjet,飞行,44
13706,forventet,预期的,11
9364,natten over,过夜,49
12739,høre,听到,17
3162,linkage.,连锁,82
11983,borgere,公民,24
9837,waterloo.,滑铁卢,45
