ID,DANOIS,RUSSIAN,INTERVAL
13738,jim.,джим,12
2594,i henhold til,в судебном порядке,89
11365,rainforest.,тропический лес,33
3714,phonograph.,фонограф,81
13445,montreal.,монреаль,14
10948,warszawa.,варшава,37
7274,malaria.,малярия,62
12795,dame.,дама,20
6791,rhythmic.,ритмичный,65
13872,fordi,потому что,7
8868,upartisk,беспристрастный,52
10828,coca.,кока,38
12909,vold,насилие,19
8913,clip.,зажим,37
468,pluribus.,плюрибус,99
4120,cass.,касс,82
9162,keen.,увлеченный,50
3288,salvage.,спасение,64
5636,værdighed,достоинство,72
4814,invaders.,захватывающие,31
10538,tusmørke,сумерки,39
12551,jul,рождество,23
10322,burke.,берут,38
10571,i stigende grad,всё,39
14211,uger,недели,8
8824,købmand,торговец,47
688,ubiquitous.,повсеместно,98
6220,mitt.,митт,68
2591,dokumentarfilm.,документальные фильмы,32
169,diss.,дисс,100
12341,hukommelse,память,13
14418,viste,показано,7
9637,feje,подметание,27
9843,suverænitet,суверенитет,44
6737,mortecai.,мордекай,66
11056,te,чай,36
1488,historiografi.,историография,94
10561,klaver,фортепиано,39
13001,massakre,бойня,17
12412,connecticut.,коннектикут,24
10336,mindste.,мельчайший,41
6879,mauretania.,мавритания,65
3843,oliva.,олива,84
11236,uretfærdigt,несправедливо,35
10104,ct.,кт,40
7588,rød skjorte,красная рубашка,58
11875,filosofi,философия,28
7812,smithers.,смитерс,59
721,revisionisme.,ревизионизм,98
4690,encefalopati.,энцефалопатия,79
12441,franklin.,франклин,24
3673,bergman.,бергман,85
14382,komplet,полный,8
5208,hasty.,поспешно,74
6951,buick.,побуждать,64
10950,gregory.,грегори,37
13297,gylden,золотистый,15
8545,synkronisere,синхронизировать,53
11015,barriere,барьер,34
9372,for det første,во-первых,48
12257,formode,подозревать,16
2576,bestikkelse,подкуп,90
11548,forhold,соотношение,30
8011,matematiker.,математик,43
4773,sardar.,сардар,78
11109,svømning,плавать,31
7927,lan.,лана,59
3724,arend.,арендовать,84
11922,stykker,шт,17
12984,østrig.,австрия,19
2264,caveman.,пещерный человек,91
8027,isabel.,изабель,58
4170,gauntlet.,главный человек,81
3246,indigo.,индиго,87
11269,maltra,мальта,34
12960,afgrund,залив,19
1979,dari.,дари,93
4692,brødrister,тостер,76
7868,botswana.,ботсвана,59
9133,ballet,балет,50
4624,grint.,ворс,79
7696,sorg,траур,55
6660,assisi.,ассиз,66
5010,chun.,чунь,77
8571,jugoslav.,югослав,53
8251,skyline.,горизонт,56
5598,tvang,принудительно,66
12812,røre ved,трогать,17
12109,engageret,преданный идее,19
9122,vedbend,плющ,49
2732,troposfærisk,тропосфер,76
1970,hardcover.,твердый переплет,93
7427,ruin,руина,35
10659,premiership.,премьерфорство,38
3187,kontinuum.,континуум,87
1318,pickets.,пикеты,54
2575,militiamen,милиционеры,90
5000,polygon.,полигон,67
11018,celtic.,кельтская,36
8860,abbey.,аббатство,52
4616,lat.,лат,78
5706,suk,вздох,69
13322,hej,привет,15
5602,filnavn,имя файла,72
7173,bis.,бис,40
13984,cent,цент,25
7323,skur,пролить,54
9256,curt.,закраска,49
41,verbiage.,изготавливание,100
6846,ik.,ик,65
2027,underminerer,подрывает,50
2721,retssager,судебные разбирательства,85
6988,meow.,мяу,64
4990,kæber.,челюсть,58
1900,pukkel,горб,87
5110,hindring,препятствие,61
3292,moniker.,моникер,85
9316,undtagen,исключая,33
625,lawmakers.,законодатели,94
2204,konvergerende,конвергент,46
5043,maltesisk,мальтий,77
12935,duke.,герцог,18
2009,pænere,приятнее,92
10209,vædde,держать пари,36
11025,hale,хвостик,28
3650,vend om,повернись,82
11286,tend.,иметь тенденцию,27
3740,deponering,свалки,84
7744,antologi,антология,57
14038,hr,мистер,11
3646,remskive,шкив,84
2469,kapitaliseret,капитализированный,68
5950,donau.,дунай,71
9911,uberettiget.,неотъемлемое,44
10616,silva.,сильва,39
12687,jern,железо,19
5048,vivat.,виват,77
1824,tømmermænd,похмелье,92
926,britten.,бриттен,97
4468,mee.,мера,80
6159,rift.,разрядка,68
11257,ødelægge,разрушать,14
12828,baby.,детка,20
4470,albinisme.,альбинизм,77
8878,bono.,боно,52
11749,nøjagtighed,точность,30
5586,naive.,наивный,69
7626,manifestation.,проявление,40
5433,collie.,колли,71
8119,gladiatorer.,гладиаторы,45
8548,skurk,злодеяния,46
8239,snemand,снеговик,57
5073,begrænsninger.,ограничения,71
9016,orkester,оркестр,50
11307,profil,профиль,29
6428,behandling,лечение,20
2224,kaif.,кайф.,91
11754,gen.,ген,29
12465,ungdom,молодежь,22
5406,fordøje,переварить,52
14462,fremstille,производить,7
3359,grounder.,грунтовый,86
6067,blæsende,ветреный,70
8759,angriber.,нападающий,40
6618,saigon.,сайгон,67
4332,dyrlæge,ветеринар,75
11205,manga.,манга,35
13731,plads,пространство,11
14518,udbytte,урожай,37
8493,vejrtrækning,дыхание,38
6160,trækkraft,тяга,70
7660,talje,талия,54
13281,primær,начальный,15
5432,romano.,романо,74
12941,afstand,расстояние,17
11473,drake.,драка,32
6774,colombo.,коломбо,66
6933,leipzig.,лейпциг,65
11828,ydre,наружный,29
5549,nippon.,ниппон,74
12962,beliggenhed,место нахождения,9
3588,gradient.,градиент,78
4228,chirps.,чистота,78
12693,mus,мышь,21
10971,jackie.,джеки,34
9033,lieut.,леетие,51
10641,rematch.,реванш,38
4184,springer.,спрингер,82
10875,nepal.,непал,37
12163,newton.,ньютон,26
13234,kære,дорогая,16
8648,betroet,доверие,24
3115,aegean.,эгейский,88
10993,baptist.,баптист,36
9643,dom,суждение,43
13467,tilladelse,разрешение,13
10233,platoon.,взвод,38
5875,sandsynlighed.,вероятность,71
952,squall.,шквал,89
10064,alexandria.,александрия,43
11370,delhi.,дели,33
4556,prima.,прима,79
3576,flise,кафельная плитка,62
13183,implementeret.,развернутый,13
11816,forfalskning,подделка,26
6216,beatrice.,беатрис,69
8929,nazisme.,нацизм,51
5197,diskret.,дискретный,57
2284,ballista.,баллиста,91
5325,torpedo.,торпед,69
7863,pølse,колбаса,55
376,pseudoscience.,псевдонабие,100
7251,påop,атоп,62
12272,pave,папа,25
8914,hierarki,иерархия,51
14338,set,видимый,11
2323,symbiose.,симбиоз,91
2093,dinar.,динар,82
3152,fattigste.,бедный,88
10112,walsh.,уолш,42
11655,falder.,падение,12
1024,parr.,парус,96
12264,kulstof,углерод,24
1390,paraguayan.,парагуаян,90
14147,for nylig,недавно,5
12112,kuwait.,кувейт,27
6269,kulhydrat.,углеводы,68
7283,carom.,карамболь,62
1806,depeche.,депи,93
10364,fornærme,оскорблять,22
7269,koffein,кофеин,62
8052,telegraf,телеграфный,55
5575,absorption,поглощение,72
9436,københavn,копенгаген,48
5033,lessacy.,грамотность,77
8225,buldre,грохота,53
13847,selskab,компания,9
8147,gaffel,вилка,40
1939,slough.,сражаться,93
10511,væske,жидкость,36
1778,sheng.,шэн,93
13090,omfordelte,переназначен,17
13285,syvende,седьмой,16
14363,robert,роберт,11
4783,mea.,мрав,78
10773,donovan.,донован,38
12432,th.,готовность,24
14419,viser sig,шоу,7
10060,aaa.,ааа,43
8325,tons,тонны,52
7344,stadion.,стадион,62
3522,hwan.,хван,86
451,crozier.,крозик,100
13609,dermed,таким образом,12
13271,relay.,реле,15
14387,kort,короткий,9
11496,nashville.,нэшвилл,32
9944,roland.,роланд,44
13367,6th,6-е место,15
8068,tribal.,племена,57
13664,lokal,местный,12
13181,hører til,принадлежит,12
4712,bandar.,бандар,79
13263,ingen,никто,16
13235,brugen,применение,16
8252,wo.,вовс,56
13802,med,с,5
10765,neo.,нео,38
3468,shropshire.,шропшир,86
6001,dunkirk.,дюнкерк,71
2504,foursome.,четверка,74
9494,vag,нечеткий,42
10882,begyndt,начаться,37
4491,hysteri,истерия,80
7419,præstationer.,достижение,30
9907,sagsøgt,подавать в суд,22
13144,alexander.,александр,17
4124,overbærenhed,снисходительность,66
6081,lex.,лекс,70
14074,langt,далеко,8
1711,bafta.,баффи,94
3563,eras.,эрас,16
7683,patel.,патель,60
9814,fang.,фангл,44
1561,hermitage.,эрмитаж,95
6465,caracas.,каракас,68
10327,kg.,кг,41
290,skematisk,схематический,96
11492,typisk,типичный,23
2381,bullock.,буллок,89
10358,poems.,стихи,33
7799,nisse,эльф,59
14033,tænke,думать,7
6051,guan.,гуань,71
5739,meteoroid.,метеороид,72
12171,grid.,сетка,26
9132,erosion,эрозия,50
10272,shanghai.,шанхай,41
9640,thames.,темза,46
1977,separatister,сепаратисты,65
13768,sig selv,сам,11
12806,danmark,дания,20
3384,uforenelig,несовместимый,80
1644,ekstraordinært.,необычайно,94
5438,tonkin,тонкин,74
9840,plural.,множественное число,40
12223,tættere,ближе,26
5574,kaj,пристань,72
4973,kreatin.,креатин,77
9030,kostbar,драгоценный,51
466,tread.,прогрессировать,91
11349,gæst,гость,28
7454,io.,и.,60
961,berber.,берберский,91
10532,vol.,топ,32
6143,assyrian.,ассирийский,64
372,perks.,перки,96
11457,baltic.,прибалтика,33
11620,ruth.,рут,31
4689,frey.,фей,79
11451,tvilling,близнец,21
8283,fibrose.,фиброз,56
6499,attila.,аттила,68
12424,midnat,полночь,24
8226,mekka.,mecca,57
11590,poesi,поэзия,31
12494,dj.,диджея,23
6126,garland.,гирлянда,69
6496,glorious.,славный,68
2113,striptease.,стриптиз,92
10397,ave.,пр,40
13399,hed,горячий,14
12329,alaska.,аляска,25
834,brassiere.,лифчик,95
7399,udmattet,измученный,40
5531,bai.,бай,74
14417,begrænset,ограниченное,8
12139,ånd,дух,25
11294,genetisk.,генетический,25
5401,crank.,кривошипать,69
10299,syntaks,синтаксис,41
3132,montague.,монтегю,88
11798,vokser.,растущий,22
3427,tressel,трески,86
2663,platonic.,платоника,88
2034,cathode.,катод,89
9464,krigstid,военное время,48
14058,ved godt,знать,7
3487,chameleon.,хамелеон,86
11731,kenya.,кения,30
5355,phane.,фанат,75
2401,overtrædelser,нарушения,77
5921,doris.,дорис,69
4153,gunners.,артиллерист,63
11900,krystal,кристалл,27
9658,lancaster.,ланкастер,46
2091,swank.,уважать,92
1101,diocesan.,епархиальный,96
9013,træde tilbage,в отставку,25
12559,ni.,ни,23
2461,toa.,тонар,90
6570,forfatterskab.,авторство,67
1170,flammende,пылающий,49
10444,geologi,геология,33
13657,notabilitet,умышленность,8
11312,skjult,скрытый,34
6701,templar.,шалфрар,65
11565,bros.,братан,29
10858,pornografi,порнография,38
