ID,DANOIS,HINDI,INTERVAL
9434,hundehvalp,कुत्ते का पिल्ला,43
12781,session,सत्र,17
4796,duet.,युगल,70
11669,va.,वीए,29
9307,debuterede,शुरू हुआ,17
5717,jargon.,शब्दजाल,71
3250,pinball.,पिनबॉल,85
5441,teague.,टीग,73
8457,fritz.,फ़्रिट्ज़,53
4045,utilfredshed,असंतोष,77
3262,ria.,रिया,86
5763,forskydning,विस्थापन,38
13097,kategorier,श्रेणियाँ,6
11696,wow.,बहुत खूब,29
5951,kph.,किलोमीटर प्रति घंटा,70
11388,truman.,ट्रूमैन,32
2663,platonic.,आदर्शवादी,88
12498,held,भाग्य,22
5956,quartet.,चौरागा,68
10490,osmanniske,तुर्क,37
3961,moroner.,बेवकूफों,46
1185,niacin.,नियासिन,96
12657,indianapolis.,इंडियानापोलिस,21
5316,rickey.,रिकी,74
13064,helvede,नरक,17
6105,retake.,फिर से लेना,63
7641,geo.,भू,59
13196,cleveland.,क्लीवलैंड,16
4969,gonzo.,गोंजो,76
10048,brød,रोटी,41
10408,herr.,हेर,39
8008,jg.,जेजी,56
10510,lineær,रैखिक,38
14049,nylig,हाल ही का,5
450,asker.,प्रश्नकर्ता,100
2186,shay.,एक प्रकार की गाड़ी,79
3932,udtale,का उच्चारण करें,37
13173,sekundær,माध्यमिक,16
3494,lore.,विद्या,76
8792,zeus.,ज़ीउस,51
2419,plantage,प्लांटेशन,66
591,septuagint.,सेप्टुआगिंट,99
11268,transit.,पारगमन,20
13995,stor,बड़ा,6
11354,sudan.,सूडान,32
13082,admin.,व्यवस्थापक,17
5685,tycoon.,टाइकून,71
1042,nordøstligt.,उत्तरपूर्वी,97
10422,at lyve,झूठ बोलना,19
12352,brisbane,ब्रिस्बेन,24
7971,sheikh.,शेख़,56
8432,lithium.,लिथियम,53
6248,clique.,गिरोह,64
13839,en,ए,5
13763,stærkt,दृढ़ता से,11
12507,brunswick.,ब्रंसविक,22
9658,lancaster.,लंडास्टर,44
13862,flere år,साल,6
13286,ham selv,वह स्वयं,15
3285,motiv.,मूल भाव,78
5125,regency.,राज-प्रतिनिधि का पद,75
4342,obduktion,शव परीक्षण,77
6913,mast,मस्तूल,61
11305,vulkan,ज्वालामुखी,31
7834,sylvia.,सिल्विया,57
5240,ringe op,डायल करें,74
13610,ord,शब्द,8
7544,quo.,यथास्थिति,60
1415,heltinde,नायिका,43
12065,spencer.,विग,26
746,maoist.,माओवादी,92
2060,aspen.,ऐस्पन,91
4299,fairbanks.,फेयरबैंक्स,80
8201,botanik,वनस्पति विज्ञान,55
13314,invasion,आक्रमण,14
2908,neonatal.,नवजात,87
13687,dårligt,खराब,12
9055,tordenvejr,आंधी तूफान,38
2415,lammelse,पक्षाघात,90
1474,bilby.,बिली,94
12391,morgan.,मॉर्गन,23
8098,saml op,पिक अप,54
14173,øget,बढ़ा हुआ,12
13533,juan.,जुआन,12
10305,exodus.,एक्सोदेस,39
6879,mauretania.,मॉरिटानिया,63
1614,motel.,मोटेल,87
2931,længst,सब से अधिक दूर,88
2584,kram,झप्पी,59
4634,quell.,वश में करना,67
4010,oblast.,ओब्लास्ट,81
3043,dalt.,टालना,88
539,antipolo.,एंटिपोलो,99
11993,invalid.,अमान्य,26
9811,fortællinger.,कहानियों,29
4295,pastor,पादरी,64
243,grosse.,ग्रोस,32
4578,peggy.,पैगी,78
213,proletariat.,सर्वहारा,100
10940,våbenskjold,क्रेस्ट,33
6765,bytte rundt,विनिमय,47
364,noblemen.,कुलीन,100
9747,quarterbacks.,क्वार्टरबैक,13
3984,akropolis.,एथेन्स् का दुर्ग,82
11233,duel.,द्वंद्वयुद्ध,32
8850,tilbøjelig,इच्छुक,38
905,dyrket,खेती,62
9220,tilbageholdt,हिरासत में लिया,44
6202,germain.,जर्मेन,68
2939,dårlig,गंदे,83
11238,anholdelse,गिरफ़्तार करना,16
4233,errr.,ग़लती होना,80
5927,hovedpine,सरदर्द,65
1807,dunne.,ड्यूनी,93
6019,være fremherskende,प्रचलित होना,38
10141,aktivister,कार्यकर्ताओं,34
11366,charter,चार्टर,29
6340,nyhed,नवीनता,64
6119,electra.,इलेक्ट्रा,68
6987,beth.,बेथ,62
8048,deco.,डेको,56
10105,stof,पदार्थ,36
10218,relateret til,संबंधित,36
2892,whipped.,मार पड़ी है,52
9372,for det første,पहले तो,47
3385,lucifer.,लूसिफ़ेर,83
3128,mh.,महाराष्ट्र,87
12344,hurtigste.,सबसे तेजी से,24
940,testikular.,वृषण,97
4642,uheldig,बदकिस्मत,78
10961,dragons.,ड्रेगन,16
6563,proctor.,प्रोक्टर,66
8141,recon.,टोह,55
2154,epinephrine.,एपिनेफ्रीन,91
10015,direktører.,निर्देशकों,17
7393,skildre,चित्रकला,34
7328,tilfredshed,संतुष्टि,61
3383,kravle,रेंगना,64
1616,timeglas,hourglass,94
5461,stanset,छिद्रित,36
5450,besøgende,आगंतुक,9
6253,methionin,मेथियोनीन,68
1131,okkult,रहस्यमय,69
11833,konstellation,तारामंडल,27
9648,frokost,दोपहर का भोजन,44
13577,ung,युवा,12
9047,svævefly,ग्लाइडर,43
14299,ii,द्वितीय,6
691,bandwagon.,गाड़ी में सवार,97
2550,hamp.,भांग,89
6143,assyrian.,असीरियन,63
8502,forældremyndighed,हिरासत,52
13618,snak,बातचीत,12
1506,aegis.,तत्वावधान,94
3609,sumner.,समनर,84
13068,honduras.,होंडुरस,17
7120,trebuchet.,पत्थर फैकने का ईंजन,62
1388,argentino.,अर्जेंटीनो,95
219,boozer.,शराबी,100
471,hitch.,अड़चन,96
6635,zonal.,जोनल,65
584,landstorm,लैंडस्टॉर्म,99
9059,vælger,चुनने,7
6921,hound.,हाउंड,58
14153,prøve,परीक्षा,5
8535,amnesti,आम माफ़ी,52
566,barkeep,बाधित,99
6816,glendale.,ग्लेनडेल,64
4491,hysteri,हिस्टीरिया,79
5064,sectarish.,सांप्रदायिक,73
284,lei.,लेई,100
2650,crypto.,क्रिप्टो,89
7715,dynamics.,गतिकी,23
14233,krævet,आवश्यक,6
2568,iva.,इवा,89
9164,hæle,हील,41
9036,batsman.,बल्लेबाज,49
10514,købt,खरीदा,24
12183,selvmord,आत्मघाती,24
4039,ulastelig,निर्मल,81
9058,zink,जस्ता,49
12034,talkie.,टॉकी,26
10575,sværge,कसम खाता,36
11616,racisme,जातिवाद,30
5587,opkastning,उल्टी,65
6907,goo.,चिपचिपा पदार्थ,63
5015,endokrine,अंत: स्रावी,75
3546,blatter.,ब्लैटर,85
13479,tur,मोड़,9
9463,coe.,कोए,46
5235,shih.,शिह,74
1705,ute.,उटे,94
652,ambrosia.,अमृत,98
9798,ranger.,रेंजर,16
6459,rust,जंग,62
4211,tager fat,ग्रैब्स,38
13231,antonio.,एंटोनियो,15
1747,torso,धड़,91
297,eksponent,प्रतिपादक,88
9954,booth.,बूथ,41
2906,mercantilism.,वणिकवाद,68
12746,ankom,पहुंच गए,14
7974,arrowhead.,नोक,56
5151,sportsmand,खिलाड़ी,74
5848,friedman.,फ्राइडमैन,70
14430,bånd,गहरा संबंध,19
4433,hyldet,स्वागत,14
12173,elleve,ग्यारह,25
354,stratojet.,स्ट्राटोजेट,100
13020,aftale,समझौता,17
8183,tasmanian.,तस्मानियाई,55
10456,græs,घास,38
5594,silhuetten.,सिल्हूट,68
8516,intensivering,उत्कटता,53
3822,broderet,कशीदाकारी,80
13514,miles.,मील की दूरी पर,12
4679,eq.,eq के,77
12977,observatory.,बेधशाला,18
8163,chlor.,क्लोरीन,51
2002,stringent.,कड़ी से कड़ी,90
7956,bukarest.,बुखारेस्ट,57
11980,athens.,एथेंस,27
10076,artemis.,अरतिमिस,41
6133,esther.,एस्थर,68
9328,linda.,लिंडा,47
10710,dusin,दर्जन,26
11129,hurtigere,और तेज,34
11212,anatomi,शरीर रचना,33
3718,felony.,घोर अपराध,79
6513,impressionisme.,प्रभाववाद,66
3832,ecu.,ईसीयू,83
3346,spisepinde,चीनी काँटा,86
11554,balance,संतुलन,23
14390,kræfter,ताकतों,7
9630,morse.,बकल,45
12681,kb.,केबी,21
12921,gået i stykker,टूटा हुआ,18
13501,standard,मानक,10
12074,manuskript,लिपि,24
12462,hjørne,कोने,21
9061,shirts.,शर्ट,34
7528,ordliste,शब्दकोष,59
4474,søvnig,निद्रालु,79
3785,midshipmen.,मिडशिपमेन,83
10228,komfortabel,आरामदायक,27
309,pramme,नौकाओं,75
613,undersøgt,छानबीन,94
724,overdelt,अपरोक्ष,98
12740,phoenix.,अचंभा,20
4612,bananer.,केले,36
11015,barriere,बैरियर,32
10399,elg,मूस,39
869,artifact.,विरूपण साक्ष्य,57
11282,rundt regnet,मोटे तौर पर,33
10058,fradrag,कटौती,34
564,sequitur.,अनुक्रमिक,99
11456,bagdad.,बगदाद,31
3165,kea.,केई,85
13153,pakistan.,पाकिस्तान,16
12581,terrorist,आतंकवादी,18
12220,slog sig ned,बसे हुए,20
8992,fremdrift,चलनेवाला,38
114,kashmiri.,कश्मीरी,100
8696,sladre,गपशप,51
7230,outback.,आउटबैक,62
9337,jaguar.,एक प्रकार का जानवर,32
152,tunika.,अंगरखा,77
10832,oversigt,अवलोकन,36
9691,herman.,हरमन,44
10205,gm.,जीएम,40
4696,tapperhed,वीरता,77
14219,øst,पूर्व,9
8803,pong.,पांग,51
11733,hasn.,हसना,29
6334,doppler.,डॉपलर,67
4044,calcutta.,कलकत्ता,81
9861,humus.,धरण,43
12818,nordøstlige.,ईशान कोण,19
6836,pengesedler.,बैंक नोट,34
3778,elektromagnetisme.,विद्युत,43
1481,antivirus.,एंटीवायरस,94
10079,landbrugs,कृषि,27
8813,laurence.,लारेंस,51
3490,aminotransferase.,एमिनोट्रांस्फरेज,85
5494,motherfucker.,कमीने,73
3453,jell.,जमाना,85
14210,tilbud,ऑफर,13
8924,roe.,छोटी हिरन,48
13659,løsning,संकल्प,12
5989,barr.,बर्र,56
13163,atomisk,नाभिकीय,16
4710,fauna.,पशुवर्ग,77
12374,elektrisk,बिजली,16
3416,scooter.,स्कूटर,81
4587,rygrad,रीड की हड्डी,77
12576,følte,लगा,22
1796,resupply.,जोड़ने,88
12849,wr.,डब्ल्यूआर,19
3672,enkleste,सरलतम,83
7405,klarinet.,शहनाई,60
2349,konstabulær.,पुलीस,90
2500,chaparral,चैपरल,88
6056,gunfire.,तोप का गोला चलाना,69
13682,carolina.,कैरोलिना,12
7911,encyclopaedic.,विश्वकोशीय,57
12616,betalingsmiddel,मुद्रा,21
3295,straffe,दंडित,20
11496,nashville.,नैशविल,31
8166,torsk,सीओडी,55
8513,pære,बल्ब,51
14098,venstre,बाएं,7
13168,bombe,बम,10
11164,folkedrab,नरसंहार,32
11181,cb.,सीबी,34
11209,ski,स्की,25
9110,mhz.,मेगाहर्ट्ज,48
8580,superintendent.,अधीक्षक,50
14196,lande,देशों,8
1767,pensions,पेंशन,60
14412,regler,नियम,7
12948,junk.,कचरा,18
921,procurement.,वसूली,76
11645,chevrolet.,शेवरलेट,29
3937,nedstigning,उतरना,36
13195,masse,द्रव्यमान,15
13033,pd.,पी.डी.,17
9148,halt.,पड़ाव,35
10410,crea.,बनाने की प्रक्रिया,38
159,cenozoic.,सेनोज़ोइक,100
7052,pisa.,पीसा,62
12133,torsdag,गुरूवार,25
1766,cookbook,रसोई की किताब,88
11042,marlin,मार्लिन,28
12343,kørte,गल्ला,24
10919,kys,चुम्मा,32
12776,dækning.,कवरेज,20
12070,opløsning,समाधान,22
5488,sved,पसीना,65
8717,udløser,उत्प्रेरक,36
10183,usikker,अनिश्चित,40
5244,rattlers.,रैटलर्स,72
9824,marroner.,असहाय कर,38
12796,stewart.,स्टीवर्ट,20
2731,thunderball.,थंडरबॉल,88
1188,vigilante,सजग,81
4657,opretholde,बनाए रखने,56
3640,outage.,आउटेज,64
10697,lw.,एलडब्ल्यू,37
14191,projekt,परियोजना,7
1440,peng,पेंग,94
8643,udsigt,आशा,38
10549,spise.,भोजन,14
5870,silverback.,सिल्वरबैक,70
9409,derrick.,बड़ा भार उठाने का यंत्र,46
4844,carlin.,कार्लिन,77
39,fejlfinde,डिबग,89
5194,cofaktor.,सहायक कारक,71
184,gullah.,गुल्ला,100
13066,skadet,चोट खाया हुआ,16
